SCLK_A,SCLK_B,PMC,real_time_A,real_time_B,live_time_A,live_time_B,yellow_piece_temp,XPERCHAN_A,XPERCHAN_B,OFFSET_A,OFFSET_B
715363994,715363995,183,5,5,4.497668784064087,4.494017989713285,-4.788,7.862,7.880994,-18.5,-22.399988
715364002,715364002,184,5,5,4.499914853852005,4.499974390054963,-4.981,7.862,7.880994,-18.5,-22.399988
715364009,715364010,185,5,5,4.501155561331311,4.503210028292181,-4.885,7.862,7.880994,-18.5,-22.399988
715364017,715364017,186,5,5,4.50095853991407,4.499359223567275,-4.788,7.862,7.880994,-18.5,-22.399988
715364025,715364025,187,5,5,4.506937742251224,4.50481557864049,-4.756,7.862,7.880994,-18.5,-22.399988
715364032,715364033,188,5,5,4.499132959805116,4.50375583070375,-4.788,7.862,7.880994,-18.5,-22.399988
715364040,715364041,189,5,5,4.496933176969165,4.493299656690141,-4.724,7.862,7.880994,-18.5,-22.399988
715364048,715364048,190,5,5,4.5043626631120075,4.500025809380836,-4.82,7.862,7.880994,-18.5,-22.399988
715364056,715364056,191,5,5,4.5009246080760095,4.504457282379491,-4.853,7.862,7.880994,-18.5,-22.399988
715364063,715364064,192,5,5,4.504964100719425,4.4969564657604515,-4.917,7.862,7.880994,-18.5,-22.399988
715364071,715364071,193,5,5,4.500602213922268,4.49891262132353,-4.532,7.862,7.880994,-18.5,-22.399988
715364078,715364079,194,5,5,4.4985498494639184,4.496955977146206,-4.692,7.862,7.880994,-18.5,-22.399988
715364086,715364087,195,5,5,4.496682142157396,4.503173126907659,-4.66,7.862,7.880994,-18.5,-22.399988
715364094,715364094,196,5,5,4.495341417331361,4.5039891112574075,-4.307,7.862,7.880994,-18.5,-22.399988
715364101,715364102,197,5,5,4.497083122109827,4.498353602288564,-4.532,7.862,7.880994,-18.5,-22.399988
715364109,715364110,198,5,5,4.502898415927917,4.506286752215657,-4.5,7.862,7.880994,-18.5,-22.399988
715364117,715364117,199,5,5,4.495820406058654,4.496099785321835,-4.756,7.862,7.880994,-18.5,-22.399988
715364134,715364135,200,5,5,4.4896560055146395,4.4939192435301925,-4.788,7.862,7.880994,-18.5,-22.399988
715364142,715364142,201,5,5,4.497300019632794,4.50483165253607,-4.788,7.862,7.880994,-18.5,-22.399988
715364150,715364150,202,5,5,4.504593552713093,4.497798631683826,-4.788,7.862,7.880994,-18.5,-22.399988
715364158,715364159,203,5,5,4.5024428829741066,4.498670354720338,-4.788,7.862,7.880994,-18.5,-22.399988
715364166,715364167,204,5,5,4.504317693903548,4.4917565184122425,-4.724,7.862,7.880994,-18.5,-22.399988
715364179,715364179,205,5,5,4.492540133670521,4.495090800507311,-4.532,7.862,7.880994,-18.5,-22.399988
715364186,715364187,206,5,5,4.501165426401447,4.498610522547004,-4.532,7.862,7.880994,-18.5,-22.399988
715364194,715364195,207,5,5,4.50390917764238,4.5050821056493024,-4.5,7.862,7.880994,-18.5,-22.399988
715364212,715364212,208,5,5,4.498559436614626,4.489410059215672,-4.468,7.862,7.880994,-18.5,-22.399988
715364219,715364220,209,5,5,4.506518996966042,4.4963453089835825,-4.179,7.862,7.880994,-18.5,-22.399988
715364227,715364227,210,5,5,4.500915714025834,4.494522396915857,-4.243,7.862,7.880994,-18.5,-22.399988
715364234,715364235,211,5,5,4.502206858892575,4.49524795051822,-4.115,7.862,7.880994,-18.5,-22.399988
715364242,715364243,212,5,5,4.494787124872653,4.489624754546798,-4.083,7.862,7.880994,-18.5,-22.399988
715364250,715364250,213,5,5,4.505027374190514,4.498052110752056,-3.73,7.862,7.880994,-18.5,-22.399988
715364257,715364258,214,5,5,4.498545421039161,4.490117159676232,-4.179,7.862,7.880994,-18.5,-22.399988
715364265,715364266,215,5,5,4.494756820663125,4.495913680952206,-3.473,7.862,7.880994,-18.5,-22.399988
715364273,715364273,216,5,5,4.497002029918438,4.499170095910972,-3.698,7.862,7.880994,-18.5,-22.399988
715364280,715364281,217,5,5,4.498290813174002,4.163775611723581,-3.634,7.862,7.880994,-18.5,-22.399988
715364293,715364293,218,5,5,4.492155200378899,4.495389242323835,-3.538,7.862,7.880994,-18.5,-22.399988
715364300,715364301,219,5,5,4.492489284100021,4.500159801673609,-3.538,7.862,7.880994,-18.5,-22.399988
715364308,715364309,220,5,5,4.499155657067196,4.493614518202066,-3.313,7.862,7.880994,-18.5,-22.399988
715364316,715364316,221,5,5,4.501782406210506,4.496562459971422,-3.345,7.862,7.880994,-18.5,-22.399988
715364324,715364324,222,5,5,4.493663622559653,4.50267727947728,-3.281,7.862,7.880994,-18.5,-22.399988
715364331,715364332,223,5,5,4.49915117614679,4.497386370386871,-2.864,7.862,7.880994,-18.5,-22.399988
715364339,715364339,224,5,5,4.503465592062461,4.504567317432816,-2.992,7.862,7.880994,-18.5,-22.399988
715364346,715364347,225,5,5,4.501848499633162,4.50058896118218,-2.864,7.862,7.880994,-18.5,-22.399988
715364354,715364354,226,5,5,4.5036728977709455,4.497766376131412,-2.64,7.862,7.880994,-18.5,-22.399988
715364362,715364362,227,5,5,4.504128802816901,4.505516718024875,-2.479,7.862,7.880994,-18.5,-22.399988
715364505,715364506,228,5,5,4.489465583193522,4.497121854058079,-2.415,7.862,7.880994,-18.5,-22.399988
715364513,715364513,229,5,5,4.498113597340446,4.507645252061989,-2.479,7.862,7.880994,-18.5,-22.399988
715364520,715364521,230,5,5,4.498309567472179,4.501709928145036,-2.383,7.862,7.880994,-18.5,-22.399988
715364528,715364528,231,5,5,4.501607025470977,4.500878361077427,-2.543,7.862,7.880994,-18.5,-22.399988
715364536,715364536,232,5,5,4.49562202299845,4.501798216159115,-2.447,7.862,7.880994,-18.5,-22.399988
715364543,715364544,233,5,5,4.5077324701441075,4.5055632651860575,-2.255,7.862,7.880994,-18.5,-22.399988
715364551,715364551,234,5,5,4.513140038662145,4.499059530385728,-2.255,7.862,7.880994,-18.5,-22.399988
715364558,715364559,235,5,5,4.49787535081919,4.5018190170365795,-2.479,7.862,7.880994,-18.5,-22.399988
715364566,715364566,236,5,5,4.499081835682613,4.500669191632043,-2.255,7.862,7.880994,-18.5,-22.399988
715364574,715364574,237,5,5,4.512009983880789,4.504637773748031,-2.094,7.862,7.880994,-18.5,-22.399988
715364581,715364582,238,5,5,4.499241373612557,4.5016930956239865,-2.191,7.862,7.880994,-18.5,-22.399988
715364589,715364589,239,5,5,4.500114273249473,4.499209803491053,-1.774,7.862,7.880994,-18.5,-22.399988
715364627,715364627,240,5,5,4.50196472310213,4.499070895336026,-1.966,7.862,7.880994,-18.5,-22.399988
715364634,715364635,241,5,5,4.500717200984172,4.4993866025828115,-1.645,7.862,7.880994,-18.5,-22.399988
715364642,715364642,242,5,5,4.502037306667639,4.501818400425282,-1.742,7.862,7.880994,-18.5,-22.399988
715364650,715364650,243,5,5,4.508429331175443,4.505374260532152,-1.87,7.862,7.880994,-18.5,-22.399988
715364657,715364658,244,5,5,4.5042769804885205,4.502068944948985,-1.549,7.862,7.880994,-18.5,-22.399988
715364670,715364671,245,5,5,4.503602727272727,4.497356477790221,-1.389,7.862,7.880994,-18.5,-22.399988
715364678,715364678,246,5,5,4.499216367476241,4.506728169014084,-1.293,7.862,7.880994,-18.5,-22.399988
715364690,715364691,247,5,5,4.5050351136924425,4.502858469798658,-1.421,7.862,7.880994,-18.5,-22.399988
715364698,715364699,248,5,5,4.502478129916749,4.505193269961977,-1.645,7.862,7.880994,-18.5,-22.399988
715364711,715364711,249,5,5,4.499200272738196,4.138627768675057,-1.581,7.862,7.880994,-18.5,-22.399988
715364718,715364719,250,5,5,4.503101040722151,4.511658266661151,-1.517,7.862,7.880994,-18.5,-22.399988
715364726,715364727,251,5,5,4.501274099761276,4.503814936611929,-1.228,7.862,7.880994,-18.5,-22.399988
715364734,715364734,252,5,5,4.505437821900808,4.503379460114207,-1.357,7.862,7.880994,-18.5,-22.399988
715364741,715364742,253,5,5,4.503819660617693,4.50363501091849,-1.517,7.862,7.880994,-18.5,-22.399988
715364750,715364750,254,5,5,4.5004926131483325,4.494875319690265,-1.2930000000000001,7.862,7.880994,-18.5,-22.399988
715364758,715364758,255,5,5,4.5027192385321095,4.4999637955907374,-1.004,7.862,7.880994,-18.5,-22.399988
715364765,715364766,256,5,5,4.494304754315094,4.503748084828102,-1.1320000000000001,7.862,7.880994,-18.5,-22.399988
715364773,715364773,257,5,5,4.501869045802928,4.5008095804426835,-1.1640000000000001,7.862,7.880994,-18.5,-22.399988
715364781,715364781,258,5,5,4.502167224747755,4.497618466577341,-1.004,7.862,7.880994,-18.5,-22.399988
715364788,715364789,259,5,5,4.499449098798398,4.503951881744605,-1.004,7.862,7.880994,-18.5,-22.399988
715364796,715364796,260,5,5,4.508246010812828,4.497331306128584,-0.9079999999999999,7.862,7.880994,-18.5,-22.399988
715364804,715364804,261,5,5,4.494973090956965,4.496762003163091,-0.972,7.862,7.880994,-18.5,-22.399988
715364811,715364812,262,5,5,4.495268313075791,4.493327456826454,-1.196,7.862,7.880994,-18.5,-22.399988
715364819,715364819,263,5,5,4.5033096238903605,4.13446515256814,-0.972,7.862,7.880994,-18.5,-22.399988
715364827,715364827,264,5,5,4.506910958837379,4.5028712581158885,-0.9079999999999999,7.862,7.880994,-18.5,-22.399988
715364834,715364835,265,5,5,4.4925537470843055,4.4951806024808025,-1.036,7.862,7.880994,-18.5,-22.399988
715364842,715364842,266,5,5,4.5061891652269175,4.502263481126423,-0.8109999999999999,7.862,7.880994,-18.5,-22.399988
715364850,715364850,267,5,5,4.502082176918061,4.509643269155207,-0.8109999999999999,7.862,7.880994,-18.5,-22.399988
715364862,715364863,268,5,5,4.508678754497401,4.502375922867514,-0.6829999999999999,7.862,7.880994,-18.5,-22.399988
715364870,715364870,269,5,5,4.5067895127860025,4.515321838887121,-0.6509999999999999,7.862,7.880994,-18.5,-22.399988
715364878,715364878,270,5,5,4.514886009942922,4.503203233704441,-0.779,7.862,7.880994,-18.5,-22.399988
715364890,715364890,271,5,5,4.5032785243250535,4.50266859517451,-0.715,7.862,7.880994,-18.5,-22.399988
715364898,715364898,272,5,5,4.502931844186362,4.507140419164377,-0.779,7.862,7.880994,-18.5,-22.399988
715364905,715364906,273,5,5,4.508448431086985,4.501742221420519,-0.8109999999999999,7.862,7.880994,-18.5,-22.399988
715364913,715364913,274,5,5,4.499323514745078,4.502318554559371,-0.491,7.862,7.880994,-18.5,-22.399988
715364921,715364921,275,5,5,4.494461319049213,4.497524172077921,-0.747,7.862,7.880994,-18.5,-22.399988
715364928,715364929,276,5,5,4.501302694119069,4.502192789189642,-0.45899999999999996,7.862,7.880994,-18.5,-22.399988
715364936,715364936,277,5,5,4.507657227628768,4.5017829428989735,-0.395,7.862,7.880994,-18.5,-22.399988
715364944,715364944,278,5,5,4.506231830799736,4.500999875231966,-0.45899999999999996,7.862,7.880994,-18.5,-22.399988
715364951,715364952,279,5,5,4.497966594645909,4.502958253796097,-0.23399999999999999,7.862,7.880994,-18.5,-22.399988
715364959,715364959,280,5,5,4.503460146916611,4.5029706889352825,-0.298,7.862,7.880994,-18.5,-22.399988
715364966,715364967,281,5,5,4.501313035575464,4.50447101520941,-0.45899999999999996,7.862,7.880994,-18.5,-22.399988
715364974,715364975,282,5,5,4.5040478364839664,4.4995682092006435,-0.17,7.862,7.880994,-18.5,-22.399988
715364982,715364982,283,5,5,4.506715490487408,4.499010036159693,-0.23399999999999999,7.862,7.880994,-18.5,-22.399988
715364990,715364990,284,5,5,4.495475536471356,4.501471371542523,-0.395,7.862,7.880994,-18.5,-22.399988
715365002,715365003,285,5,5,4.498913510511702,4.504571866892689,0.087,7.862,7.880994,-18.5,-22.399988
715365010,715365010,286,5,5,4.494970416788108,4.503414855817997,-0.42700000000000005,7.862,7.880994,-18.5,-22.399988
715365017,715365018,287,5,5,4.505672533616928,4.5007170312500016,-0.36200000000000004,7.862,7.880994,-18.5,-22.399988
715365025,715365026,288,5,5,4.502866695491045,4.502957548782754,-0.106,7.862,7.880994,-18.5,-22.399988
715365033,715365033,289,5,5,4.500493722795785,4.181861750253807,0.054000000000000006,7.862,7.880994,-18.5,-22.399988
715365055,715365056,290,5,5,4.4999520355068015,4.501538618360341,-0.07400000000000001,7.862,7.880994,-18.5,-22.399988
715365063,715365064,291,5,5,4.4980532574430825,4.504747985970095,-0.266,7.862,7.880994,-18.5,-22.399988
715365071,715365071,292,5,5,4.500697238859435,4.4960585041407874,-0.138,7.862,7.880994,-18.5,-22.399988
715365078,715365079,293,5,5,4.500573825595712,4.500367505258108,-0.20199999999999999,7.862,7.880994,-18.5,-22.399988
715365086,715365087,294,5,5,4.502674517946653,4.497002577006191,-0.17,7.862,7.880994,-18.5,-22.399988
715365094,715365094,295,5,5,4.496010043931308,4.4961328211586915,0.183,7.862,7.880994,-18.5,-22.399988
715365101,715365102,296,5,5,4.4982095270785685,4.498547662204292,-0.042,7.862,7.880994,-18.5,-22.399988
715365109,715365109,297,5,5,4.4931017548927565,4.501654024896267,0.054000000000000006,7.862,7.880994,-18.5,-22.399988
715365122,715365122,298,5,5,4.493784097670706,4.502714565026363,-0.07400000000000001,7.862,7.880994,-18.5,-22.399988
715365129,715365130,299,5,5,4.499879163223889,4.489742638588252,0.11900000000000001,7.862,7.880994,-18.5,-22.399988
715365137,715365137,300,5,5,4.50216537798218,4.1913158991378126,0.183,7.862,7.880994,-18.5,-22.399988
715365145,715365145,301,5,5,4.499395456027829,4.500886705731551,0.27899999999999997,7.862,7.880994,-18.5,-22.399988
715365152,715365153,302,5,5,4.505031978361108,4.5015805559225015,0.183,7.862,7.880994,-18.5,-22.399988
715365160,715365160,303,5,5,4.502918715904936,4.505196809725548,0.215,7.862,7.880994,-18.5,-22.399988
715365173,715365173,304,5,5,4.4976569908847175,4.4962256343449285,0.40700000000000003,7.862,7.880994,-18.5,-22.399988
715365399,715365400,307,40,40,35.91656336322115,35.915898114701704,0.11900000000000001,7.862,7.880994,-18.5,-22.399988
715365444,715365445,308,40,40,35.918088656076286,35.89752113549539,0.27899999999999997,7.862,7.880994,-18.5,-22.399988
715365488,715365489,309,40,40,35.91739921478004,35.60543205910301,0.34299999999999997,7.862,7.880994,-18.5,-22.399988
715365543,715365543,310,40,40,35.914379695249046,35.911668231552845,0.504,7.862,7.880994,-18.5,-22.399988
715365587,715365588,311,40,40,35.89079369372421,35.60431938197549,0.247,7.862,7.880994,-18.5,-22.399988
715365646,715365647,312,40,40,35.93428828190593,35.9193279715637,0.27899999999999997,7.862,7.880994,-18.5,-22.399988
715365691,715365691,313,40,40,35.893692303997504,35.606386362351905,0.087,7.862,7.880994,-18.5,-22.399988
715365735,715365736,314,40,40,35.904798326309844,35.92190963341753,0.34299999999999997,7.862,7.880994,-18.5,-22.399988
715365779,715365780,315,40,40,35.91037088796973,35.57755818225867,0.34299999999999997,7.862,7.880994,-18.5,-22.399988
715365824,715365825,316,40,40,35.910801001196646,35.91373705294519,0.47100000000000003,7.862,7.880994,-18.5,-22.399988
715365868,715365869,317,40,40,35.92770109710523,35.91446222178093,0.375,7.862,7.880994,-18.5,-22.399988
715365913,715365914,318,40,40,35.91080457552437,35.59270958566694,0.27899999999999997,7.862,7.880994,-18.5,-22.399988
715366099,715366099,319,40,40,35.92605036187454,35.60714486834814,0.375,7.862,7.880994,-18.5,-22.399988
715366148,715366149,320,40,40,35.92946630548828,35.90944424186046,0.40700000000000003,7.862,7.880994,-18.5,-22.399988
715366193,715366193,321,40,40,35.91845348811235,35.59771686779594,0.183,7.862,7.880994,-18.5,-22.399988
715366237,715366237,322,40,40,35.91436906594549,35.925355363033574,0.439,7.862,7.880994,-18.5,-22.399988
715366281,715366282,323,40,40,35.90764319587712,35.914651713738905,0.247,7.862,7.880994,-18.5,-22.399988
715366326,715366327,324,40,40,35.91802173928697,35.56810471433147,0.34299999999999997,7.862,7.880994,-18.5,-22.399988
715366370,715366371,325,40,40,35.93168638141505,35.9161731809962,0.632,7.862,7.880994,-18.5,-22.399988
715366415,715366415,326,40,40,35.908002798029564,35.57598235450721,0.664,7.862,7.880994,-18.5,-22.399988
715366459,715366460,327,40,40,35.883141901774714,35.91060509813486,0.34299999999999997,7.862,7.880994,-18.5,-22.399988
715366508,715366509,328,40,40,35.91488023684853,35.92471801348125,0.504,7.862,7.880994,-18.5,-22.399988
715366553,715366554,329,40,40,35.919984232853835,35.9195430659014,0.664,7.862,7.880994,-18.5,-22.399988
715366597,715366598,330,40,40,35.94592702355255,35.886319684961244,0.792,7.862,7.880994,-18.5,-22.399988
715366642,715366643,331,40,40,35.90213854994694,35.56197024220744,0.504,7.862,7.880994,-18.5,-22.399988
715366907,715366908,335,40,40,35.587065159172994,35.5636279678834,0.664,7.862,7.880994,-18.5,-22.399988
715366951,715366952,336,40,40,35.57000809865367,35.33856558496799,0.47100000000000003,7.862,7.880994,-18.5,-22.399988
715367001,715367002,337,40,40,35.57897097690336,35.55324527090145,0.504,7.862,7.880994,-18.5,-22.399988
715367055,715367056,338,40,40,35.5591026044152,35.33802748413558,0.953,7.862,7.880994,-18.5,-22.399988
715367100,715367101,339,40,40,35.571106726582386,35.55743822574829,0.6,7.862,7.880994,-18.5,-22.399988
715367144,715367145,340,40,40,35.57589657190729,35.373284146884615,0.504,7.862,7.880994,-18.5,-22.399988
715367194,715367194,341,40,40,35.5604803511066,35.58354798443679,0.792,7.862,7.880994,-18.5,-22.399988
715367238,715367239,342,40,40,35.578848830043945,35.550892230876215,0.47100000000000003,7.862,7.880994,-18.5,-22.399988
715367282,715367283,343,40,40,35.59209039503089,35.35753512654824,0.696,7.862,7.880994,-18.5,-22.399988
715367327,715367328,344,40,40,35.57437989935849,35.55855819363439,0.696,7.862,7.880994,-18.5,-22.399988
715367371,715367372,345,40,40,35.59434827968705,35.33940466458922,0.856,7.862,7.880994,-18.5,-22.399988
715367421,715367421,346,40,40,35.56890960258785,35.55203158507383,0.792,7.862,7.880994,-18.5,-22.399988
715367631,715367632,347,40,40,35.57418737041365,35.559502399907025,0.696,7.862,7.880994,-18.5,-22.399988
715367675,715367676,348,40,40,35.57758953294422,35.35076822891847,0.696,7.862,7.880994,-18.5,-22.399988
715367720,715367721,349,40,40,35.57902396046952,35.56921098016704,0.92,7.862,7.880994,-18.5,-22.399988
715367764,715367765,350,40,40,35.574175219472366,35.56122524262075,0.696,7.862,7.880994,-18.5,-22.399988
715367808,715367809,351,40,40,35.55847113826018,35.374764487294996,0.953,7.862,7.880994,-18.5,-22.399988
715367853,715367854,352,40,40,35.58392980166258,35.566178910838076,0.696,7.862,7.880994,-18.5,-22.399988
715367897,715367898,353,40,40,35.57731734160434,35.33665777373006,0.8240000000000001,7.862,7.880994,-18.5,-22.399988
715367942,715367943,354,40,40,35.55266446551206,35.55733297065849,1.0170000000000001,7.862,7.880994,-18.5,-22.399988
715367996,715367997,355,40,40,35.56698652174642,35.331594597807936,0.76,7.862,7.880994,-18.5,-22.399988
715368040,715368041,356,40,40,35.573261762608155,35.555426091559994,0.76,7.862,7.880994,-18.5,-22.399988
715368085,715368086,357,40,40,35.57166272021232,35.355718367121256,0.76,7.862,7.880994,-18.5,-22.399988
715368129,715368130,358,40,40,35.57091299568864,35.57116520050307,0.728,7.862,7.880994,-18.5,-22.399988
715368179,715368180,359,40,40,35.595391363645255,35.56725057325658,0.8240000000000001,7.862,7.880994,-18.5,-22.399988
715368414,715368415,363,40,40,36.07861846522585,35.43225345416729,0.632,7.862,7.880994,-18.5,-22.399988
715368458,715368459,364,40,40,36.08088607732669,36.071320542483924,0.664,7.862,7.880994,-18.5,-22.399988
715368503,715368503,365,40,40,36.079321149980224,35.41034096874441,0.985,7.862,7.880994,-18.5,-22.399988
715368557,715368558,366,40,40,36.07532350436244,36.07214724972759,0.92,7.862,7.880994,-18.5,-22.399988
715368601,715368602,367,40,40,36.063187386960884,35.3907877643365,0.664,7.862,7.880994,-18.5,-22.399988
715368645,715368646,368,40,40,36.064558294125135,36.061551393264644,1.081,7.862,7.880994,-18.5,-22.399988
715368690,715368690,369,40,40,36.07597578738265,36.069518628840854,1.0170000000000001,7.862,7.880994,-18.5,-22.399988
715368734,715368734,370,40,40,36.08343771517113,35.37846931283878,1.113,7.862,7.880994,-18.5,-22.399988
715368778,715368779,371,40,40,36.08729337076103,36.068009835726826,0.856,7.862,7.880994,-18.5,-22.399988
715368822,715368823,372,40,40,36.07805677625912,35.38820866907038,0.888,7.862,7.880994,-18.5,-22.399988
715368866,715368867,373,40,40,36.08309522458015,36.07890986922226,1.0490000000000002,7.862,7.880994,-18.5,-22.399988
715368910,715368911,374,40,40,36.07941219506283,35.396133498235436,0.92,7.862,7.880994,-18.5,-22.399988
715369096,715369097,375,40,40,36.07034090356032,36.07357814750552,0.953,7.862,7.880994,-18.5,-22.399988
715369146,715369147,376,40,40,36.0785673635957,35.43911285485447,1.177,7.862,7.880994,-18.5,-22.399988
715369210,715369211,377,40,40,36.082690424562244,35.466335256190625,0.792,7.862,7.880994,-18.5,-22.399988
715369260,715369260,378,40,40,36.06902399916143,36.0535103709455,1.0490000000000002,7.862,7.880994,-18.5,-22.399988
715369314,715369315,379,40,40,36.088022835419174,35.410989687317006,1.081,7.862,7.880994,-18.5,-22.399988
715369358,715369359,380,40,40,36.07633361738389,36.08712641782039,1.113,7.862,7.880994,-18.5,-22.399988
715369402,715369403,381,40,40,36.08933412138765,36.08290932229547,0.953,7.862,7.880994,-18.5,-22.399988
