   PIQUANT 0.0.0-main  ps__0567_0717304816_000rfs_shot_147.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0226118, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0147347, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00685771, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00101931, 0, 1.56157e-21, 0, 1.41421, -1.56157e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.40827e-25, 0, 1.021e-24, 0, 1.56041e-21, 0, 0, 0
0.00889633, 0, 3.60187e-21, 0, 1.41421, -3.60187e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.29868e-25, 0, 2.399e-24, 0, 3.59914e-21, 0, 0, 0
0.0167734, 0, 8.18326e-21, 0, 1.41421, -8.18326e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.61128e-25, 0, 5.54955e-24, 0, 8.17695e-21, 0, 0, 0
0.0246504, 0, 1.83268e-20, 0, 1.41421, -1.83268e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.73131e-24, 0, 1.26497e-23, 0, 1.83125e-20, 0, 0, 0
0.0325274, 0, 4.04857e-20, 0, 1.41421, -4.04857e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.88498e-24, 0, 2.84334e-23, 0, 4.04534e-20, 0, 0, 0
0.0404044, 0, 8.8272e-20, 0, 1.41421, -8.8272e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.60513e-24, 0, 6.30645e-23, 0, 8.82003e-20, 0, 0, 0
0.0482815, 0, 1.90056e-19, 0, 1.41421, -1.90056e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.88241e-23, 0, 1.38106e-22, 0, 1.89899e-19, 0, 0, 0
