   PIQUANT 0.0.0-main  ps__0567_0717304816_000rfs_shot_300.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0202799, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0124112, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0045425, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00332619, 0, 4.36133e-22, 0, 1.41421, -4.36133e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.02515e-26, 0, 1.37296e-25, 0, 4.35975e-22, 0, 0, 0
0.0111949, 0, 1.05825e-21, 0, 1.41421, -1.05825e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.99867e-26, 0, 3.39909e-25, 0, 1.05786e-21, 0, 0, 0
0.0190636, 0, 2.52147e-21, 0, 1.41421, -2.52147e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.21152e-25, 0, 8.25539e-25, 0, 2.52053e-21, 0, 0, 0
0.0269322, 0, 5.90609e-21, 0, 1.41421, -5.90609e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.88658e-25, 0, 1.9695e-24, 0, 5.90383e-21, 0, 0, 0
0.0348009, 0, 1.36129e-20, 0, 1.41421, -1.36129e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.76777e-25, 0, 4.62066e-24, 0, 1.36076e-20, 0, 0, 0
0.0426696, 0, 3.09008e-20, 0, 1.41421, -3.09008e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.56274e-24, 0, 1.06709e-23, 0, 3.08886e-20, 0, 0, 0
0.0505383, 0, 6.91321e-20, 0, 1.41421, -6.91321e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.55663e-24, 0, 2.42784e-23, 0, 6.91043e-20, 0, 0, 0
0.058407, 0, 1.52532e-19, 0, 1.41421, -1.52532e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.98341e-24, 0, 5.44604e-23, 0, 1.5247e-19, 0, 0, 0
0.0662757, 0, 3.32177e-19, 0, 1.41421, -3.32177e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.76937e-23, 0, 1.20584e-22, 0, 3.32039e-19, 0, 0, 0
0.0741444, 0, 7.14176e-19, 0, 1.41421, -7.14176e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.87171e-23, 0, 2.63547e-22, 0, 7.13874e-19, 0, 0, 0
0.082013, 0, 1.5166e-18, 0, 1.41421, -1.5166e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.36855e-23, 0, 5.68879e-22, 0, 1.51595e-18, 0, 0, 0
0.0898817, 0, 3.25882e-18, 0, 1.41421, -3.25882e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.84121e-22, 0, 1.24908e-21, 0, 3.25739e-18, 0, 0, 0
0.0977504, 0, 6.74206e-18, 0, 1.41421, -6.74206e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.8766e-22, 0, 2.62606e-21, 0, 6.73905e-18, 0, 0, 0
0.105619, 0, 1.37962e-17, 0, 1.41421, -1.37962e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.07422e-22, 0, 5.46148e-21, 0, 1.379e-17, 0, 0, 0
0.113488, 0, 2.79308e-17, 0, 1.41421, -2.79308e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66408e-21, 0, 1.12395e-20, 0, 2.79179e-17, 0, 0, 0
0.121356, 0, 5.59586e-17, 0, 1.41421, -5.59586e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.39457e-21, 0, 2.28952e-20, 0, 5.59323e-17, 0, 0, 0
0.129225, 0, 1.10972e-16, 0, 1.41421, -1.10972e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.85548e-21, 0, 4.6176e-20, 0, 1.10919e-16, 0, 0, 0
0.137094, 0, 2.17876e-16, 0, 1.41421, -2.17876e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.37097e-20, 0, 9.22309e-20, 0, 2.1777e-16, 0, 0, 0
0.144963, 0, 4.23583e-16, 0, 1.41421, -4.23583e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.71544e-20, 0, 1.82484e-19, 0, 4.23373e-16, 0, 0, 0
