   PIQUANT 0.0.0-main  ps__0567_0717304816_000rfs_shot_424.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.365856, 0, 3.02277e-09, 9.15212e-36, 1.41421, -3.02277e-09, 9.15212e-36, 0, 9.15212e-36, 9.15212e-36, 9.15212e-36, 9.15212e-36, 9.15212e-36, 9.15212e-36, 9.15212e-36, 9.15212e-36, 9.15212e-36, 9.15212e-36, 9.15212e-36, 9.15212e-36, 9.15212e-36, 9.15212e-36, 5.16587e-13, 9.15212e-36, 9.12473e-12, 9.15212e-36, 3.01313e-09, 9.15212e-36, 9.15212e-36, 9.15212e-36
0.373722, 0, 4.51944e-09, 7.06795e-35, 1.41421, -4.51944e-09, 7.06795e-35, 0, 7.06795e-35, 7.06795e-35, 7.06795e-35, 7.06795e-35, 7.06795e-35, 7.06795e-35, 7.06795e-35, 7.06795e-35, 7.06795e-35, 7.06795e-35, 7.06795e-35, 7.06795e-35, 7.06795e-35, 7.06795e-35, 8.286e-13, 7.06795e-35, 1.46896e-11, 7.06795e-35, 4.50392e-09, 7.06795e-35, 7.06795e-35, 7.06795e-35
0.381588, 0, 6.70971e-09, 5.03498e-34, 1.41421, -6.70971e-09, 5.03498e-34, 0, 5.03498e-34, 5.03498e-34, 5.03498e-34, 5.03498e-34, 5.03498e-34, 5.03498e-34, 5.03498e-34, 5.03498e-34, 5.03498e-34, 5.03498e-34, 5.03498e-34, 5.03498e-34, 5.03498e-34, 5.03498e-34, 1.328e-12, 5.03498e-34, 2.35969e-11, 5.03498e-34, 6.68478e-09, 5.03498e-34, 5.03498e-34, 5.03498e-34
0.389453, 0, 9.8921e-09, 3.45391e-33, 1.41421, -9.8921e-09, 3.45391e-33, 0, 3.45391e-33, 3.45391e-33, 3.45391e-33, 3.45391e-33, 3.45391e-33, 3.45391e-33, 3.45391e-33, 3.45391e-33, 3.45391e-33, 3.45391e-33, 3.45391e-33, 3.45391e-33, 3.45391e-33, 3.45391e-33, 2.12742e-12, 3.45391e-33, 3.78345e-11, 3.45391e-33, 9.85214e-09, 3.45391e-33, 3.45391e-33, 3.45391e-33
0.397319, 0, 1.44831e-08, 2.15026e-32, 1.41421, -1.44831e-08, 2.15026e-32, 0, 2.15026e-32, 2.15026e-32, 2.15026e-32, 2.15026e-32, 2.15026e-32, 2.15026e-32, 2.15026e-32, 2.15026e-32, 2.15026e-32, 2.15026e-32, 2.15026e-32, 2.15026e-32, 2.15026e-32, 2.15026e-32, 3.4073e-12, 2.15026e-32, 6.05654e-11, 2.15026e-32, 1.44192e-08, 2.15026e-32, 2.15026e-32, 2.15026e-32
0.405185, 0, 2.10598e-08, 1.30681e-31, 1.41421, -2.10598e-08, 1.30681e-31, 0, 1.30681e-31, 1.30681e-31, 1.30681e-31, 1.30681e-31, 1.30681e-31, 1.30681e-31, 1.30681e-31, 1.30681e-31, 1.30681e-31, 1.30681e-31, 1.30681e-31, 1.30681e-31, 1.30681e-31, 1.30681e-31, 5.45675e-12, 1.30681e-31, 9.68175e-11, 1.30681e-31, 2.09576e-08, 1.30681e-31, 1.30681e-31, 1.30681e-31
0.413051, 0, 3.04154e-08, 7.21943e-31, 1.41421, -3.04154e-08, 7.21943e-31, 0, 7.21943e-31, 7.21943e-31, 7.21943e-31, 7.21943e-31, 7.21943e-31, 7.21943e-31, 7.21943e-31, 7.21943e-31, 7.21943e-31, 7.21943e-31, 7.21943e-31, 7.21943e-31, 7.21943e-31, 7.21943e-31, 8.73835e-12, 7.21943e-31, 1.54572e-10, 7.21943e-31, 3.02521e-08, 7.21943e-31, 7.21943e-31, 7.21943e-31
0.420917, 0, 4.36325e-08, 3.82422e-30, 1.41421, -4.36325e-08, 3.82422e-30, 0, 3.82422e-30, 3.82422e-30, 3.82422e-30, 3.82422e-30, 3.82422e-30, 3.82422e-30, 3.82422e-30, 3.82422e-30, 3.82422e-30, 3.82422e-30, 3.82422e-30, 3.82422e-30, 3.82422e-30, 3.82422e-30, 1.39912e-11, 3.82422e-30, 2.46476e-10, 3.82422e-30, 4.3372e-08, 3.82422e-30, 3.82422e-30, 3.82422e-30
0.428783, 0, 6.2178e-08, 1.91679e-29, 1.41421, -6.2178e-08, 1.91679e-29, 0, 1.91679e-29, 1.91679e-29, 1.91679e-29, 1.91679e-29, 1.91679e-29, 1.91679e-29, 1.91679e-29, 1.91679e-29, 1.91679e-29, 1.91679e-29, 1.91679e-29, 1.91679e-29, 1.91679e-29, 1.91679e-29, 2.23933e-11, 1.91679e-29, 3.92518e-10, 1.91679e-29, 6.17631e-08, 1.91679e-29, 1.91679e-29, 1.91679e-29
0.436648, 0, 8.80258e-08, 9.08536e-29, 1.41421, -8.80258e-08, 9.08536e-29, 0, 9.08536e-29, 9.08536e-29, 9.08536e-29, 9.08536e-29, 9.08536e-29, 9.08536e-29, 9.08536e-29, 9.08536e-29, 9.08536e-29, 9.08536e-29, 9.08536e-29, 9.08536e-29, 9.08536e-29, 9.08536e-29, 3.58165e-11, 9.08536e-29, 6.24201e-10, 9.08536e-29, 8.73658e-08, 9.08536e-29, 9.08536e-29, 9.08536e-29
0.444514, 0, 1.23813e-07, 4.12119e-28, 1.41421, -1.23813e-07, 4.12119e-28, 0, 4.12119e-28, 4.12119e-28, 4.12119e-28, 4.12119e-28, 4.12119e-28, 4.12119e-28, 4.12119e-28, 4.12119e-28, 4.12119e-28, 4.12119e-28, 4.12119e-28, 4.12119e-28, 4.12119e-28, 4.12119e-28, 5.72237e-11, 4.12119e-28, 9.90972e-10, 4.12119e-28, 1.22765e-07, 4.12119e-28, 4.12119e-28, 4.12119e-28
0.45238, 0, 1.73043e-07, 3.18401e-27, 1.41421, -1.73043e-07, 3.18401e-27, 0, 3.18401e-27, 3.18401e-27, 3.18401e-27, 3.18401e-27, 3.18401e-27, 3.18401e-27, 3.18401e-27, 3.18401e-27, 3.18401e-27, 3.18401e-27, 3.18401e-27, 3.18401e-27, 3.18401e-27, 3.18401e-27, 9.1339e-11, 3.18401e-27, 1.57072e-09, 3.18401e-27, 1.71381e-07, 3.18401e-27, 3.18401e-27, 3.18401e-27
0.460246, 0, 2.40326e-07, 1.25249e-26, 1.41421, -2.40326e-07, 1.25249e-26, 0, 1.25249e-26, 1.25249e-26, 1.25249e-26, 1.25249e-26, 1.25249e-26, 1.25249e-26, 1.25249e-26, 1.25249e-26, 1.25249e-26, 1.25249e-26, 1.25249e-26, 1.25249e-26, 1.25249e-26, 1.25249e-26, 1.45396e-10, 1.25249e-26, 2.4825e-09, 1.25249e-26, 2.37698e-07, 1.25249e-26, 1.25249e-26, 1.25249e-26
0.468112, 0, 3.31715e-07, 4.70676e-26, 1.41421, -3.31715e-07, 4.70676e-26, 0, 4.70676e-26, 4.70676e-26, 4.70676e-26, 4.70676e-26, 4.70676e-26, 4.70676e-26, 4.70676e-26, 4.70676e-26, 4.55176e-12, 4.70676e-26, 4.70676e-26, 4.70676e-26, 4.70676e-26, 4.70676e-26, 2.30851e-10, 4.70676e-26, 3.91236e-09, 4.70676e-26, 3.27567e-07, 4.70676e-26, 4.70676e-26, 4.70676e-26
0.475978, 0, 4.55082e-07, 1.69328e-25, 1.41421, -4.55082e-07, 1.69328e-25, 0, 1.69328e-25, 1.69328e-25, 1.69328e-25, 1.69328e-25, 1.69328e-25, 1.69328e-25, 1.69328e-25, 1.69328e-25, 1.53867e-11, 1.69328e-25, 1.69328e-25, 1.69328e-25, 1.69328e-25, 1.69328e-25, 3.65397e-10, 1.69328e-25, 6.14506e-09, 1.69328e-25, 4.48557e-07, 1.69328e-25, 1.69328e-25, 1.69328e-25
0.483843, 0, 6.22579e-07, 5.89826e-25, 1.41421, -6.22579e-07, 5.5596e-13, 0, 1.88641e-13, 3.69725e-13, 1.93691e-10, 3.22462e-12, 1.03311e-12, 1.32008e-11, 1.8437e-10, 1.39065e-11, 2.47127e-10, 5.33375e-10, 7.67395e-11, 6.03046e-10, 1.85989e-11, 8.4233e-13, 5.76275e-10, 1.90298e-13, 9.6144e-09, 9.1037e-16, 6.10455e-07, 5.89826e-25, 5.89826e-25, 4.2794e-11
0.491709, 0, 8.48234e-07, 1.93184e-10, 1.41421, -8.48234e-07, 1.95056e-10, 1.93184e-10, 1.93819e-10, 1.94429e-10, 8.45134e-10, 2.04038e-10, 1.96662e-10, 2.37617e-10, 8.13762e-10, 2.39993e-10, 9.85726e-10, 1.98849e-09, 4.51484e-10, 2.223e-09, 2.55787e-10, 1.9602e-10, 1.09835e-09, 1.95186e-10, 1.5169e-08, 1.93187e-10, 8.25884e-07, 1.93184e-10, 1.93184e-10, 3.37226e-10
0.499575, 0, 1.15228e-06, 6.49698e-10, 1.41421, -1.15228e-06, 6.54596e-10, 6.49698e-10, 6.5136e-10, 6.52955e-10, 2.35599e-09, 6.78105e-10, 6.58799e-10, 7.65989e-10, 2.27389e-09, 7.72206e-10, 2.69133e-09, 5.34841e-09, 1.32573e-09, 5.96216e-09, 8.13543e-10, 6.57118e-10, 2.06505e-09, 6.57929e-10, 2.3861e-08, 6.49706e-10, 1.11075e-06, 6.49698e-10, 6.49698e-10, 1.02669e-09
0.507441, 0, 1.56382e-06, 1.69772e-09, 1.41421, -1.56382e-06, 1.70941e-09, 1.69772e-09, 1.70168e-09, 1.70549e-09, 5.77041e-09, 1.76552e-09, 1.71944e-09, 1.97529e-09, 5.57443e-09, 1.99013e-09, 6.53092e-09, 1.29129e-08, 3.3113e-09, 1.43778e-08, 2.08879e-09, 1.71543e-09, 3.8998e-09, 1.72145e-09, 3.74756e-08, 1.69774e-09, 1.48553e-06, 1.69772e-09, 1.69772e-09, 2.59754e-09
0.515307, 0, 2.12601e-06, 4.04652e-09, 1.41421, -2.12601e-06, 4.0731e-09, 4.04652e-09, 4.05554e-09, 4.06419e-09, 1.33075e-08, 4.2007e-09, 4.09591e-09, 4.67769e-09, 1.28619e-08, 4.71143e-09, 1.49757e-08, 2.9549e-08, 7.71569e-09, 3.28802e-08, 4.93579e-09, 4.08679e-09, 7.45435e-09, 4.1065e-09, 5.88653e-08, 4.04656e-09, 1.97619e-06, 4.04652e-09, 4.04652e-09, 6.09264e-09
0.523173, 0, 2.90629e-06, 9.18925e-09, 1.41421, -2.90629e-06, 9.24775e-09, 9.18925e-09, 9.2091e-09, 9.22816e-09, 2.9569e-08, 9.52854e-09, 9.29796e-09, 1.05782e-08, 2.85883e-08, 1.06525e-08, 3.31267e-08, 6.53099e-08, 1.72636e-08, 7.26405e-08, 1.11462e-08, 9.27788e-09, 1.44331e-08, 9.33079e-09, 9.26422e-08, 9.18935e-09, 2.61613e-06, 9.18925e-09, 9.18925e-09, 1.3692e-08
0.531039, 0, 4.01684e-06, 2.01968e-08, 1.41421, -4.01684e-06, 2.03221e-08, 2.01968e-08, 2.02393e-08, 2.02801e-08, 6.38748e-08, 2.09239e-08, 2.04297e-08, 2.31736e-08, 6.1773e-08, 2.33327e-08, 7.34225e-08, 1.40475e-07, 3.75018e-08, 1.56186e-07, 2.43909e-08, 2.03867e-08, 2.82178e-08, 2.05163e-08, 1.46502e-07, 2.0197e-08, 3.44878e-06, 2.01968e-08, 2.01968e-08, 2.9847e-08
0.538904, 0, 5.64581e-06, 4.32337e-08, 1.41421, -5.64581e-06, 4.34961e-08, 4.32337e-08, 4.33227e-08, 4.34082e-08, 1.34654e-07, 4.47556e-08, 4.37213e-08, 4.94643e-08, 1.30255e-07, 4.97974e-08, 1.59045e-07, 2.94981e-07, 7.94539e-08, 3.27865e-07, 5.20122e-08, 4.36312e-08, 5.54266e-08, 4.3932e-08, 2.32918e-07, 4.32341e-08, 4.53167e-06, 4.32337e-08, 4.32337e-08, 6.3432e-08
0.54677, 0, 8.1653e-06, 9.03871e-08, 1.41421, -8.1653e-06, 9.09242e-08, 9.03871e-08, 9.05693e-08, 9.07443e-08, 2.77494e-07, 9.35021e-08, 9.13851e-08, 1.03139e-07, 2.6849e-07, 1.03821e-07, 3.81201e-07, 6.05632e-07, 1.64518e-07, 6.72934e-07, 1.08354e-07, 9.12008e-08, 1.08804e-07, 9.18731e-08, 3.7317e-07, 9.0388e-08, 5.94317e-06, 9.03871e-08, 9.03871e-08, 1.31726e-07
0.554636, 0, 1.21608e-05, 1.84788e-07, 1.41421, -1.21608e-05, 1.85863e-07, 1.84788e-07, 1.85153e-07, 1.85503e-07, 5.59482e-07, 1.91026e-07, 1.86786e-07, 2.10325e-07, 5.41452e-07, 2.1169e-07, 8.41554e-07, 1.2166e-06, 3.3324e-07, 1.35138e-06, 2.20767e-07, 1.86417e-07, 2.12426e-07, 1.87875e-07, 6.03198e-07, 1.8479e-07, 7.79343e-06, 1.84788e-07, 1.84788e-07, 2.67573e-07
0.562502, 0, 1.87067e-05, 3.6966e-07, 1.41421, -1.87067e-05, 3.71769e-07, 3.6966e-07, 3.70376e-07, 3.71062e-07, 1.10412e-06, 3.81888e-07, 3.73578e-07, 4.19717e-07, 1.06878e-06, 4.22393e-07, 1.77863e-06, 2.39218e-06, 6.60651e-07, 2.65637e-06, 4.40186e-07, 3.72854e-07, 4.1087e-07, 3.75934e-07, 9.84037e-07, 3.69664e-07, 1.02429e-05, 3.6966e-07, 3.6966e-07, 5.31932e-07
