   PIQUANT 0.0.0-main  ps__0567_0717304816_000rfs_shot_483.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0214521, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0135844, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00571675, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0021509, 0, 6.76768e-22, 0, 1.41421, -6.76768e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.36644e-26, 0, 1.63214e-25, 0, 6.76571e-22, 0, 0, 0
0.0100186, 0, 1.6296e-21, 0, 1.41421, -1.6296e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.23752e-26, 0, 4.01572e-25, 0, 1.62911e-21, 0, 0, 0
0.0178862, 0, 3.85985e-21, 0, 1.41421, -3.85985e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.98473e-25, 0, 9.71866e-25, 0, 3.85868e-21, 0, 0, 0
0.0257539, 0, 8.98545e-21, 0, 1.41421, -8.98545e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.69926e-25, 0, 2.30936e-24, 0, 8.98267e-21, 0, 0, 0
0.0336215, 0, 2.17024e-20, 0, 1.41421, -2.17024e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1643e-24, 0, 5.74182e-24, 0, 2.16955e-20, 0, 0, 0
0.0414892, 0, 4.86691e-20, 0, 1.41421, -4.86691e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.65389e-24, 0, 1.31148e-23, 0, 4.86533e-20, 0, 0, 0
0.0493568, 0, 1.07633e-19, 0, 1.41421, -1.07633e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.96566e-24, 0, 2.95287e-23, 0, 1.07598e-19, 0, 0, 0
