   PIQUANT 0.0.0-main  ps__0567_0717304816_000rfs_shot_470.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.021303, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0134343, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0055657, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00230293, 0, 5.16928e-21, 0, 1.41421, -5.16928e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.2157e-25, 0, 3.22082e-24, 0, 5.16573e-21, 0, 0, 0
0.0101716, 0, 1.16562e-20, 0, 1.41421, -1.16562e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.37251e-25, 0, 7.39896e-24, 0, 1.1648e-20, 0, 0, 0
0.0180402, 0, 2.72286e-20, 0, 1.41421, -2.72286e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.76586e-24, 0, 1.77496e-23, 0, 2.72091e-20, 0, 0, 0
0.0259088, 0, 5.9366e-20, 0, 1.41421, -5.9366e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.91312e-24, 0, 3.93684e-23, 0, 5.93228e-20, 0, 0, 0
0.0337774, 0, 1.2783e-19, 0, 1.41421, -1.2783e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.56685e-24, 0, 8.62405e-23, 0, 1.27735e-19, 0, 0, 0
0.0416461, 0, 2.71891e-19, 0, 1.41421, -2.71891e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.85273e-23, 0, 1.8658e-22, 0, 2.71685e-19, 0, 0, 0
0.0495147, 0, 5.71514e-19, 0, 1.41421, -5.71514e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.96008e-23, 0, 3.98879e-22, 0, 5.71075e-19, 0, 0, 0
0.0573833, 0, 1.18771e-18, 0, 1.41421, -1.18771e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.36923e-23, 0, 8.43041e-22, 0, 1.18678e-18, 0, 0, 0
0.065252, 0, 2.44119e-18, 0, 1.41421, -2.44119e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.74953e-22, 0, 1.76227e-21, 0, 2.43925e-18, 0, 0, 0
0.0731206, 0, 4.96416e-18, 0, 1.41421, -4.96416e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.61877e-22, 0, 3.64483e-21, 0, 4.96015e-18, 0, 0, 0
0.0809892, 0, 9.99014e-18, 0, 1.41421, -9.99014e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.40862e-22, 0, 7.46133e-21, 0, 9.98194e-18, 0, 0, 0
0.0888579, 0, 1.9902e-17, 0, 1.41421, -1.9902e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.50167e-21, 0, 1.51226e-20, 0, 1.98854e-17, 0, 0, 0
0.0967265, 0, 3.92578e-17, 0, 1.41421, -3.92578e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.01429e-21, 0, 3.03551e-20, 0, 3.92244e-17, 0, 0, 0
0.104595, 0, 7.66929e-17, 0, 1.41421, -7.66929e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.99329e-21, 0, 6.03599e-20, 0, 7.66266e-17, 0, 0, 0
0.112464, 0, 1.48414e-16, 0, 1.41421, -1.48414e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.18062e-20, 0, 1.18927e-19, 0, 1.48283e-16, 0, 0, 0
0.120332, 0, 2.84552e-16, 0, 1.41421, -2.84552e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.30467e-20, 0, 2.32237e-19, 0, 2.84297e-16, 0, 0, 0
0.128201, 0, 5.4062e-16, 0, 1.41421, -5.4062e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.45896e-20, 0, 4.49559e-19, 0, 5.40126e-16, 0, 0, 0
0.13607, 0, 1.01797e-15, 0, 1.41421, -1.01797e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.5519e-20, 0, 8.62852e-19, 0, 1.01702e-15, 0, 0, 0
0.143938, 0, 1.89999e-15, 0, 1.41421, -1.89999e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.62615e-19, 0, 1.64233e-18, 0, 1.89818e-15, 0, 0, 0
0.151807, 0, 3.5156e-15, 0, 1.41421, -3.5156e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.06617e-19, 0, 3.10053e-18, 0, 3.51219e-15, 0, 0, 0
