   PIQUANT 0.0.0-main  ps__0567_0717304816_000rfs_shot_333.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0207335, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0128656, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00499776, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0028701, 0, 1.10502e-20, 0, 1.41421, -1.10502e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.52977e-25, 0, 1.28047e-23, 0, 1.10365e-20, 0, 0, 0
0.010738, 0, 2.41264e-20, 0, 1.41421, -2.41264e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.11428e-24, 0, 2.84005e-23, 0, 2.40959e-20, 0, 0, 0
0.0186058, 0, 5.19921e-20, 0, 1.41421, -5.19921e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.63012e-24, 0, 6.2166e-23, 0, 5.19253e-20, 0, 0, 0
0.0264737, 0, 1.1065e-19, 0, 1.41421, -1.1065e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.00144e-23, 0, 1.34376e-22, 0, 1.10506e-19, 0, 0, 0
0.0343416, 0, 2.32676e-19, 0, 1.41421, -2.32676e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.14032e-23, 0, 2.86992e-22, 0, 2.32368e-19, 0, 0, 0
0.0422094, 0, 4.8365e-19, 0, 1.41421, -4.8365e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.52231e-23, 0, 6.05924e-22, 0, 4.82999e-19, 0, 0, 0
0.0500773, 0, 9.94181e-19, 0, 1.41421, -9.94181e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.45034e-23, 0, 1.2652e-21, 0, 9.92822e-19, 0, 0, 0
