   PIQUANT 0.0.0-main  ps__0567_0717304816_000rfs_shot_453.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0231197, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0152488, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00737782, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.000493124, 0, 6.54634e-21, 0, 1.41421, -6.54634e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.44509e-25, 0, 5.28389e-24, 0, 6.54061e-21, 0, 0, 0
0.00836407, 0, 1.4604e-20, 0, 1.41421, -1.4604e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.00729e-24, 0, 1.20233e-23, 0, 1.4591e-20, 0, 0, 0
0.016235, 0, 3.21223e-20, 0, 1.41421, -3.21223e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.25051e-24, 0, 2.69593e-23, 0, 3.20931e-20, 0, 0, 0
0.024106, 0, 6.97093e-20, 0, 1.41421, -6.97093e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.96092e-24, 0, 5.96146e-23, 0, 6.96448e-20, 0, 0, 0
0.0319769, 0, 1.49341e-19, 0, 1.41421, -1.49341e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.07959e-23, 0, 1.30092e-22, 0, 1.492e-19, 0, 0, 0
0.0398479, 0, 3.16004e-19, 0, 1.41421, -3.16004e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.32065e-23, 0, 2.80328e-22, 0, 3.15701e-19, 0, 0, 0
0.0477188, 0, 6.60746e-19, 0, 1.41421, -6.60746e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.92964e-23, 0, 5.96808e-22, 0, 6.601e-19, 0, 0, 0
0.0555898, 0, 1.36579e-18, 0, 1.41421, -1.36579e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0353e-22, 0, 1.25593e-21, 0, 1.36443e-18, 0, 0, 0
0.0634607, 0, 2.79192e-18, 0, 1.41421, -2.79192e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.15049e-22, 0, 2.61367e-21, 0, 2.78909e-18, 0, 0, 0
0.0713317, 0, 5.64597e-18, 0, 1.41421, -5.64597e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.41956e-22, 0, 5.38104e-21, 0, 5.64015e-18, 0, 0, 0
0.0792026, 0, 1.12987e-17, 0, 1.41421, -1.12987e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.98953e-22, 0, 1.09641e-20, 0, 1.12868e-17, 0, 0, 0
0.0870735, 0, 2.23816e-17, 0, 1.41421, -2.23816e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.81026e-21, 0, 2.21165e-20, 0, 2.23577e-17, 0, 0, 0
0.0949445, 0, 4.38977e-17, 0, 1.41421, -4.38977e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.61004e-21, 0, 4.41805e-20, 0, 4.38499e-17, 0, 0, 0
0.102815, 0, 8.52679e-17, 0, 1.41421, -8.52679e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.13119e-21, 0, 8.7427e-20, 0, 8.51734e-17, 0, 0, 0
0.110686, 0, 1.64065e-16, 0, 1.41421, -1.64065e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3957e-20, 0, 1.71426e-19, 0, 1.6388e-16, 0, 0, 0
0.118557, 0, 3.12767e-16, 0, 1.41421, -3.12767e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.70706e-20, 0, 3.33143e-19, 0, 3.12407e-16, 0, 0, 0
0.126428, 0, 5.90856e-16, 0, 1.41421, -5.90856e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.20434e-20, 0, 6.41814e-19, 0, 5.90162e-16, 0, 0, 0
0.134299, 0, 1.1063e-15, 0, 1.41421, -1.1063e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.91917e-20, 0, 1.22605e-18, 0, 1.10497e-15, 0, 0, 0
0.14217, 0, 2.05332e-15, 0, 1.41421, -2.05332e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.87457e-19, 0, 2.32278e-18, 0, 2.05081e-15, 0, 0, 0
0.150041, 0, 3.77836e-15, 0, 1.41421, -3.77836e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.51326e-19, 0, 4.36514e-18, 0, 3.77365e-15, 0, 0, 0
0.157912, 0, 6.8939e-15, 0, 1.41421, -6.8939e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.53079e-19, 0, 8.13859e-18, 0, 6.8851e-15, 0, 0, 0
0.165783, 0, 1.24736e-14, 0, 1.41421, -1.24736e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.20427e-18, 0, 1.50568e-17, 0, 1.24574e-14, 0, 0, 0
0.173654, 0, 2.23841e-14, 0, 1.41421, -2.23841e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.20313e-18, 0, 2.7645e-17, 0, 2.23542e-14, 0, 0, 0
0.181525, 0, 3.98422e-14, 0, 1.41421, -3.98422e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.99925e-18, 0, 5.03804e-17, 0, 3.97878e-14, 0, 0, 0
0.189396, 0, 7.0347e-14, 0, 1.41421, -7.0347e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.20427e-18, 0, 9.11443e-17, 0, 7.02487e-14, 0, 0, 0
0.197267, 0, 1.23221e-13, 0, 1.41421, -1.23221e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.28803e-17, 0, 1.6371e-16, 0, 1.23044e-13, 0, 0, 0
0.205138, 0, 2.14137e-13, 0, 1.41421, -2.14137e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.28578e-17, 0, 2.91978e-16, 0, 2.13822e-13, 0, 0, 0
0.213009, 0, 3.69232e-13, 0, 1.41421, -3.69232e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.02685e-17, 0, 5.1714e-16, 0, 3.68675e-13, 0, 0, 0
0.22088, 0, 6.31736e-13, 0, 1.41421, -6.31736e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.04328e-17, 0, 9.09708e-16, 0, 6.30756e-13, 0, 0, 0
0.228751, 0, 1.07257e-12, 0, 1.41421, -1.07257e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22325e-16, 0, 1.58965e-15, 0, 1.07086e-12, 0, 0, 0
0.236622, 0, 1.80716e-12, 0, 1.41421, -1.80716e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.10982e-16, 0, 2.75967e-15, 0, 1.80419e-12, 0, 0, 0
0.244492, 0, 3.02183e-12, 0, 1.41421, -3.02183e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.61437e-16, 0, 4.76015e-15, 0, 3.01671e-12, 0, 0, 0
0.252363, 0, 5.01496e-12, 0, 1.41421, -5.01496e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.15099e-16, 0, 8.15923e-15, 0, 5.00618e-12, 0, 0, 0
0.260234, 0, 8.26054e-12, 0, 1.41421, -8.26054e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.04006e-15, 0, 1.38997e-14, 0, 8.2456e-12, 0, 0, 0
0.268105, 0, 1.35056e-11, 0, 1.41421, -1.35056e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.74776e-15, 0, 2.35372e-14, 0, 1.34803e-11, 0, 0, 0
