   PIQUANT 0.0.0-main  ps__0567_0717304816_000rfs_shot_387.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0205004, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0126333, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00476623, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00310087, 0, 4.04127e-20, 0, 1.41421, -4.04127e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.2164e-24, 0, 4.52717e-23, 0, 4.03642e-20, 0, 0, 0
0.010968, 0, 8.55725e-20, 0, 1.41421, -8.55725e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.93092e-24, 0, 9.74845e-23, 0, 8.54681e-20, 0, 0, 0
0.0188351, 0, 1.79069e-19, 0, 1.41421, -1.79069e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.47596e-23, 0, 2.07417e-22, 0, 1.78847e-19, 0, 0, 0
0.0267022, 0, 3.70489e-19, 0, 1.41421, -3.70489e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.10763e-23, 0, 4.36298e-22, 0, 3.70021e-19, 0, 0, 0
0.0345693, 0, 7.58185e-19, 0, 1.41421, -7.58185e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.47203e-23, 0, 9.07731e-22, 0, 7.57212e-19, 0, 0, 0
0.0424364, 0, 1.53524e-18, 0, 1.41421, -1.53524e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.33375e-22, 0, 1.86874e-21, 0, 1.53324e-18, 0, 0, 0
0.0503035, 0, 3.07698e-18, 0, 1.41421, -3.07698e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.72067e-22, 0, 3.80822e-21, 0, 3.0729e-18, 0, 0, 0
0.0581706, 0, 6.10586e-18, 0, 1.41421, -6.10586e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.49523e-22, 0, 7.68472e-21, 0, 6.09762e-18, 0, 0, 0
0.0660377, 0, 1.19992e-17, 0, 1.41421, -1.19992e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0993e-21, 0, 1.53602e-20, 0, 1.19828e-17, 0, 0, 0
0.0739048, 0, 2.3359e-17, 0, 1.41421, -2.3359e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.17864e-21, 0, 3.04196e-20, 0, 2.33264e-17, 0, 0, 0
0.0817719, 0, 4.50549e-17, 0, 1.41421, -4.50549e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.27849e-21, 0, 5.97053e-20, 0, 4.49909e-17, 0, 0, 0
0.089639, 0, 8.61198e-17, 0, 1.41421, -8.61198e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.32762e-21, 0, 1.16165e-19, 0, 8.59953e-17, 0, 0, 0
0.0975062, 0, 1.63162e-16, 0, 1.41421, -1.63162e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.60681e-20, 0, 2.241e-19, 0, 1.62922e-16, 0, 0, 0
