   PIQUANT 0.0.0-main  ps__0567_0717304816_000rfs_shot_396.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.119428, 0, 6.12572e-16, 0, 1.41421, -6.12572e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.07939e-20, 0, 2.71559e-19, 0, 6.1222e-16, 0, 0, 0
0.127299, 0, 1.13442e-15, 0, 1.41421, -1.13442e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.52368e-19, 0, 5.13097e-19, 0, 1.13375e-15, 0, 0, 0
0.13517, 0, 2.08341e-15, 0, 1.41421, -2.08341e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.85038e-19, 0, 9.61941e-19, 0, 2.08216e-15, 0, 0, 0
0.143041, 0, 3.79497e-15, 0, 1.41421, -3.79497e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.29007e-19, 0, 1.78968e-18, 0, 3.79265e-15, 0, 0, 0
0.150912, 0, 6.85685e-15, 0, 1.41421, -6.85685e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.74143e-19, 0, 3.30483e-18, 0, 6.85258e-15, 0, 0, 0
0.158783, 0, 1.22903e-14, 0, 1.41421, -1.22903e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.78004e-18, 0, 6.05793e-18, 0, 1.22825e-14, 0, 0, 0
0.166654, 0, 2.18556e-14, 0, 1.41421, -2.18556e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.22809e-18, 0, 1.10245e-17, 0, 2.18413e-14, 0, 0, 0
0.174525, 0, 3.8562e-14, 0, 1.41421, -3.8562e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.81047e-18, 0, 1.99208e-17, 0, 3.85363e-14, 0, 0, 0
0.182396, 0, 6.75131e-14, 0, 1.41421, -6.75131e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.03818e-17, 0, 3.57454e-17, 0, 6.7467e-14, 0, 0, 0
0.190266, 0, 1.17295e-13, 0, 1.41421, -1.17295e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8415e-17, 0, 6.37008e-17, 0, 1.17213e-13, 0, 0, 0
0.198137, 0, 2.02237e-13, 0, 1.41421, -2.02237e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.24308e-17, 0, 1.12754e-16, 0, 2.02092e-13, 0, 0, 0
0.206008, 0, 3.46067e-13, 0, 1.41421, -3.46067e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.67118e-17, 0, 1.98255e-16, 0, 3.45812e-13, 0, 0, 0
0.213879, 0, 5.87763e-13, 0, 1.41421, -5.87763e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.84847e-17, 0, 3.46331e-16, 0, 5.87318e-13, 0, 0, 0
0.22175, 0, 9.90856e-13, 0, 1.41421, -9.90856e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.69861e-16, 0, 6.01135e-16, 0, 9.90085e-13, 0, 0, 0
0.229621, 0, 1.65809e-12, 0, 1.41421, -1.65809e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.91007e-16, 0, 1.03685e-15, 0, 1.65676e-12, 0, 0, 0
0.237492, 0, 2.75431e-12, 0, 1.41421, -2.75431e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.95289e-16, 0, 1.77734e-15, 0, 2.75204e-12, 0, 0, 0
0.245363, 0, 4.54199e-12, 0, 1.41421, -4.54199e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.37575e-16, 0, 3.02825e-15, 0, 4.53812e-12, 0, 0, 0
0.253234, 0, 7.43577e-12, 0, 1.41421, -7.43577e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.40761e-15, 0, 5.12908e-15, 0, 7.42923e-12, 0, 0, 0
0.261105, 0, 1.20856e-11, 0, 1.41421, -1.20856e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.35131e-15, 0, 8.63722e-15, 0, 1.20746e-11, 0, 0, 0
0.268976, 0, 1.95027e-11, 0, 1.41421, -1.95027e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.90479e-15, 0, 1.44632e-14, 0, 1.94843e-11, 0, 0, 0
0.276847, 0, 3.12475e-11, 0, 1.41421, -3.12475e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.44838e-15, 0, 2.40871e-14, 0, 3.1217e-11, 0, 0, 0
0.284718, 0, 4.97108e-11, 0, 1.41421, -4.97108e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.05921e-14, 0, 3.99039e-14, 0, 4.96603e-11, 0, 0, 0
0.292589, 0, 7.8526e-11, 0, 1.41421, -7.8526e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.73109e-14, 0, 6.57726e-14, 0, 7.84429e-11, 0, 0, 0
0.30046, 0, 1.23175e-10, 1.77965e-43, 1.41421, -1.23175e-10, 1.77965e-43, 0, 1.77965e-43, 1.77965e-43, 1.77965e-43, 1.77965e-43, 1.77965e-43, 1.77965e-43, 1.77965e-43, 1.77965e-43, 1.77965e-43, 1.77965e-43, 1.77965e-43, 1.77965e-43, 1.77965e-43, 1.77965e-43, 2.81583e-14, 1.77965e-43, 1.07888e-13, 1.77965e-43, 1.23039e-10, 1.77965e-43, 1.77965e-43, 1.77965e-43
0.308331, 0, 1.91862e-10, 3.07024e-42, 1.41421, -1.91862e-10, 3.07024e-42, 0, 3.07024e-42, 3.07024e-42, 3.07024e-42, 3.07024e-42, 3.07024e-42, 3.07024e-42, 3.07024e-42, 3.07024e-42, 3.07024e-42, 3.07024e-42, 3.07024e-42, 3.07024e-42, 3.07024e-42, 3.07024e-42, 4.56033e-14, 3.07024e-42, 1.76158e-13, 3.07024e-42, 1.9164e-10, 3.07024e-42, 3.07024e-42, 3.07024e-42
0.316202, 0, 2.96776e-10, 4.46454e-41, 1.41421, -2.96776e-10, 4.46454e-41, 0, 4.46454e-41, 4.46454e-41, 4.46454e-41, 4.46454e-41, 4.46454e-41, 4.46454e-41, 4.46454e-41, 4.46454e-41, 4.46454e-41, 4.46454e-41, 4.46454e-41, 4.46454e-41, 4.46454e-41, 4.46454e-41, 7.35627e-14, 4.46454e-41, 2.86385e-13, 4.46454e-41, 2.96417e-10, 4.46454e-41, 4.46454e-41, 4.46454e-41
0.324072, 0, 4.55891e-10, 5.74377e-40, 1.41421, -4.55891e-10, 5.74377e-40, 0, 5.74377e-40, 5.74377e-40, 5.74377e-40, 5.74377e-40, 5.74377e-40, 5.74377e-40, 5.74377e-40, 5.74377e-40, 5.74377e-40, 5.74377e-40, 5.74377e-40, 5.74377e-40, 5.74377e-40, 5.74377e-40, 1.18242e-13, 5.74377e-40, 4.63697e-13, 5.74377e-40, 4.55309e-10, 5.74377e-40, 5.74377e-40, 5.74377e-40
0.331943, 0, 6.955e-10, 6.61891e-39, 1.41421, -6.955e-10, 6.61891e-39, 0, 6.61891e-39, 6.61891e-39, 6.61891e-39, 6.61891e-39, 6.61891e-39, 6.61891e-39, 6.61891e-39, 6.61891e-39, 6.61891e-39, 6.61891e-39, 6.61891e-39, 6.61891e-39, 6.61891e-39, 6.61891e-39, 1.89462e-13, 6.61891e-39, 7.4797e-13, 6.61891e-39, 6.94563e-10, 6.61891e-39, 6.61891e-39, 6.61891e-39
0.339814, 0, 1.05379e-09, 6.88459e-38, 1.41421, -1.05379e-09, 6.88459e-38, 0, 6.88459e-38, 6.88459e-38, 6.88459e-38, 6.88459e-38, 6.88459e-38, 6.88459e-38, 6.88459e-38, 6.88459e-38, 6.88459e-38, 6.88459e-38, 6.88459e-38, 6.88459e-38, 6.88459e-38, 6.88459e-38, 3.02769e-13, 6.88459e-38, 1.20236e-12, 6.88459e-38, 1.05229e-09, 6.88459e-38, 6.88459e-38, 6.88459e-38
0.347685, 0, 1.58581e-09, 6.49675e-37, 1.41421, -1.58581e-09, 6.49675e-37, 0, 6.49675e-37, 6.49675e-37, 6.49675e-37, 6.49675e-37, 6.49675e-37, 6.49675e-37, 6.49675e-37, 6.49675e-37, 6.49675e-37, 6.49675e-37, 6.49675e-37, 6.49675e-37, 6.49675e-37, 6.49675e-37, 4.82762e-13, 6.49675e-37, 1.92672e-12, 6.49675e-37, 1.5834e-09, 6.49675e-37, 6.49675e-37, 6.49675e-37
0.355556, 0, 2.3703e-09, 5.59526e-36, 1.41421, -2.3703e-09, 5.59526e-36, 0, 5.59526e-36, 5.59526e-36, 5.59526e-36, 5.59526e-36, 5.59526e-36, 5.59526e-36, 5.59526e-36, 5.59526e-36, 5.59526e-36, 5.59526e-36, 5.59526e-36, 5.59526e-36, 5.59526e-36, 5.59526e-36, 7.68386e-13, 5.59526e-36, 3.07876e-12, 5.59526e-36, 2.36645e-09, 5.59526e-36, 5.59526e-36, 5.59526e-36
0.363427, 0, 3.51907e-09, 4.41848e-35, 1.41421, -3.51907e-09, 4.41848e-35, 0, 4.41848e-35, 4.41848e-35, 4.41848e-35, 4.41848e-35, 4.41848e-35, 4.41848e-35, 4.41848e-35, 4.41848e-35, 4.41848e-35, 4.41848e-35, 4.41848e-35, 4.41848e-35, 4.41848e-35, 4.41848e-35, 1.22132e-12, 4.41848e-35, 4.90721e-12, 4.41848e-35, 3.51294e-09, 4.41848e-35, 4.41848e-35, 4.41848e-35
0.371298, 0, 5.18974e-09, 3.21433e-34, 1.41421, -5.18974e-09, 3.21433e-34, 0, 3.21433e-34, 3.21433e-34, 3.21433e-34, 3.21433e-34, 3.21433e-34, 3.21433e-34, 3.21433e-34, 3.21433e-34, 3.21433e-34, 3.21433e-34, 3.21433e-34, 3.21433e-34, 3.21433e-34, 3.21433e-34, 1.9393e-12, 3.21433e-34, 7.80405e-12, 3.21433e-34, 5.18e-09, 3.21433e-34, 3.21433e-34, 3.21433e-34
0.379169, 0, 7.60282e-09, 2.20289e-33, 1.41421, -7.60282e-09, 2.20289e-33, 0, 2.20289e-33, 2.20289e-33, 2.20289e-33, 2.20289e-33, 2.20289e-33, 2.20289e-33, 2.20289e-33, 2.20289e-33, 2.20289e-33, 2.20289e-33, 2.20289e-33, 2.20289e-33, 2.20289e-33, 2.20289e-33, 3.07723e-12, 2.20289e-33, 1.23863e-11, 2.20289e-33, 7.58735e-09, 2.20289e-33, 2.20289e-33, 2.20289e-33
0.38704, 0, 1.10646e-08, 1.39034e-32, 1.41421, -1.10646e-08, 1.39034e-32, 0, 1.39034e-32, 1.39034e-32, 1.39034e-32, 1.39034e-32, 1.39034e-32, 1.39034e-32, 1.39034e-32, 1.39034e-32, 1.39034e-32, 1.39034e-32, 1.39034e-32, 1.39034e-32, 1.39034e-32, 1.39034e-32, 4.88062e-12, 1.39034e-32, 1.9624e-11, 1.39034e-32, 1.10401e-08, 1.39034e-32, 1.39034e-32, 1.39034e-32
0.394911, 0, 1.59975e-08, 8.60406e-32, 1.41421, -1.59975e-08, 8.60406e-32, 0, 8.60406e-32, 8.60406e-32, 8.60406e-32, 8.60406e-32, 8.60406e-32, 8.60406e-32, 8.60406e-32, 8.60406e-32, 8.60406e-32, 8.60406e-32, 8.60406e-32, 8.60406e-32, 8.60406e-32, 8.60406e-32, 7.73836e-12, 8.60406e-32, 3.10402e-11, 8.60406e-32, 1.59587e-08, 8.60406e-32, 8.60406e-32, 8.60406e-32
0.402782, 0, 2.29798e-08, 4.8365e-31, 1.41421, -2.29798e-08, 4.8365e-31, 0, 4.8365e-31, 4.8365e-31, 4.8365e-31, 4.8365e-31, 4.8365e-31, 4.8365e-31, 4.8365e-31, 4.8365e-31, 4.8365e-31, 4.8365e-31, 4.8365e-31, 4.8365e-31, 4.8365e-31, 4.8365e-31, 1.22659e-11, 4.8365e-31, 4.90221e-11, 4.8365e-31, 2.29185e-08, 4.8365e-31, 4.8365e-31, 4.8365e-31
0.410653, 0, 3.27976e-08, 2.60632e-30, 1.41421, -3.27976e-08, 2.60632e-30, 0, 2.60632e-30, 2.60632e-30, 2.60632e-30, 2.60632e-30, 2.60632e-30, 2.60632e-30, 2.60632e-30, 2.60632e-30, 2.60632e-30, 2.60632e-30, 2.60632e-30, 2.60632e-30, 2.60632e-30, 2.60632e-30, 1.94358e-11, 2.60632e-30, 7.73031e-11, 2.60632e-30, 3.27009e-08, 2.60632e-30, 2.60632e-30, 2.60632e-30
0.418524, 0, 4.65121e-08, 1.32748e-29, 1.41421, -4.65121e-08, 1.32748e-29, 0, 1.32748e-29, 1.32748e-29, 1.32748e-29, 1.32748e-29, 1.32748e-29, 1.32748e-29, 1.32748e-29, 1.32748e-29, 1.32748e-29, 1.32748e-29, 1.32748e-29, 1.32748e-29, 1.32748e-29, 1.32748e-29, 3.07812e-11, 1.32748e-29, 1.21706e-10, 1.32748e-29, 4.63597e-08, 1.32748e-29, 1.32748e-29, 1.32748e-29
0.426395, 0, 6.55461e-08, 6.3701e-29, 1.41421, -6.55461e-08, 6.3701e-29, 0, 6.3701e-29, 6.3701e-29, 6.3701e-29, 6.3701e-29, 6.3701e-29, 6.3701e-29, 6.3701e-29, 6.3701e-29, 6.3701e-29, 6.3701e-29, 6.3701e-29, 6.3701e-29, 6.3701e-29, 6.3701e-29, 4.87129e-11, 6.3701e-29, 1.91282e-10, 6.3701e-29, 6.53061e-08, 6.3701e-29, 6.3701e-29, 6.3701e-29
0.434266, 0, 9.17947e-08, 5.6556e-28, 1.41421, -9.17947e-08, 5.6556e-28, 0, 5.6556e-28, 5.6556e-28, 5.6556e-28, 5.6556e-28, 5.6556e-28, 5.6556e-28, 5.6556e-28, 5.6556e-28, 5.6556e-28, 5.6556e-28, 5.6556e-28, 5.6556e-28, 5.6556e-28, 5.6556e-28, 7.7063e-11, 5.6556e-28, 3.0018e-10, 5.6556e-28, 9.14174e-08, 5.6556e-28, 5.6556e-28, 5.6556e-28
0.442136, 0, 1.2776e-07, 2.35853e-27, 1.41421, -1.2776e-07, 2.35853e-27, 0, 2.35853e-27, 2.35853e-27, 2.35853e-27, 2.35853e-27, 2.35853e-27, 2.35853e-27, 2.35853e-27, 2.35853e-27, 2.35853e-27, 2.35853e-27, 2.35853e-27, 2.35853e-27, 2.35853e-27, 2.35853e-27, 1.21634e-10, 2.35853e-27, 4.69772e-10, 2.35853e-27, 1.27169e-07, 2.35853e-27, 2.35853e-27, 2.35853e-27
0.450007, 0, 1.76735e-07, 9.37233e-27, 1.41421, -1.76735e-07, 9.37233e-27, 0, 9.37233e-27, 9.37233e-27, 9.37233e-27, 9.37233e-27, 9.37233e-27, 9.37233e-27, 9.37233e-27, 9.37233e-27, 9.37233e-27, 9.37233e-27, 9.37233e-27, 9.37233e-27, 9.37233e-27, 9.37233e-27, 1.91617e-10, 9.37233e-27, 7.33281e-10, 9.37233e-27, 1.7581e-07, 9.37233e-27, 9.37233e-27, 9.37233e-27
0.457878, 0, 2.43017e-07, 3.55508e-26, 1.41421, -2.43017e-07, 3.55508e-26, 0, 3.55508e-26, 3.55508e-26, 3.55508e-26, 3.55508e-26, 3.55508e-26, 3.55508e-26, 3.55508e-26, 3.55508e-26, 5.06277e-12, 3.55508e-26, 3.55508e-26, 3.55508e-26, 3.55508e-26, 3.55508e-26, 3.01154e-10, 3.55508e-26, 1.14119e-09, 3.55508e-26, 2.4157e-07, 3.55508e-26, 3.55508e-26, 3.55508e-26
0.465749, 0, 3.32178e-07, 1.28992e-25, 1.41421, -3.32178e-07, 1.28992e-25, 0, 1.28992e-25, 1.28992e-25, 1.28992e-25, 1.28992e-25, 1.28992e-25, 1.28992e-25, 1.28992e-25, 1.28992e-25, 1.68302e-11, 1.28992e-25, 1.28992e-25, 1.28992e-25, 1.28992e-25, 1.28992e-25, 4.71968e-10, 1.28992e-25, 1.76994e-09, 1.28992e-25, 3.29919e-07, 1.28992e-25, 1.28992e-25, 1.28992e-25
0.47362, 0, 4.51399e-07, 4.51555e-25, 1.41421, -4.51399e-07, 4.51555e-25, 0, 4.51555e-25, 4.51555e-25, 4.51555e-25, 4.51555e-25, 4.51555e-25, 4.51555e-25, 4.51555e-25, 4.51555e-25, 4.34143e-11, 4.51555e-25, 4.51555e-25, 4.51555e-25, 4.51555e-25, 4.51555e-25, 7.37224e-10, 4.51555e-25, 2.73447e-09, 4.51555e-25, 4.47884e-07, 4.51555e-25, 4.51555e-25, 4.51555e-25
0.481491, 0, 6.12273e-07, 1.7566e-10, 1.41421, -6.12273e-07, 1.76238e-10, 1.7566e-10, 1.75932e-10, 1.75766e-10, 3.89348e-10, 1.78789e-10, 1.77105e-10, 1.91359e-10, 3.84022e-10, 1.91571e-10, 5.11213e-10, 7.75591e-10, 2.60222e-10, 8.8069e-10, 1.96757e-10, 1.76517e-10, 1.3229e-09, 1.75685e-10, 4.38193e-09, 1.75662e-10, 6.04672e-07, 1.7566e-10, 1.7566e-10, 2.17407e-10
0.489362, 0, 8.27262e-07, 5.80291e-10, 1.41421, -8.27262e-07, 5.82202e-10, 5.80291e-10, 5.81191e-10, 5.8064e-10, 1.28722e-09, 5.90643e-10, 5.85071e-10, 6.32225e-10, 1.2696e-09, 6.32927e-10, 1.58122e-09, 2.56502e-09, 8.60041e-10, 2.91271e-09, 6.50086e-10, 5.83124e-10, 2.35828e-09, 5.80857e-10, 7.01948e-09, 5.80296e-10, 8.11716e-07, 5.80291e-10, 5.80291e-10, 7.18401e-10
0.497233, 0, 1.11514e-06, 1.48904e-09, 1.41421, -1.11514e-06, 1.49395e-09, 1.48904e-09, 1.49136e-09, 1.48994e-09, 3.30498e-09, 1.51563e-09, 1.50132e-09, 1.62245e-09, 3.25972e-09, 1.62425e-09, 3.96838e-09, 6.58733e-09, 2.20766e-09, 7.48047e-09, 1.66833e-09, 1.49632e-09, 4.23194e-09, 1.49091e-09, 1.12946e-08, 1.48906e-09, 1.08386e-06, 1.48904e-09, 1.48904e-09, 1.84382e-09
0.505104, 0, 1.50263e-06, 3.48313e-09, 1.41421, -1.50263e-06, 3.49463e-09, 3.48313e-09, 3.48855e-09, 3.48524e-09, 7.73488e-09, 3.54539e-09, 3.51188e-09, 3.79548e-09, 7.62892e-09, 3.79971e-09, 9.17443e-09, 1.542e-08, 5.16566e-09, 1.75112e-08, 3.9029e-09, 3.50017e-09, 7.69372e-09, 3.48807e-09, 1.833e-08, 3.48316e-09, 1.43983e-06, 3.48313e-09, 3.48313e-09, 4.31378e-09
0.512975, 0, 2.02992e-06, 7.76569e-09, 1.41421, -2.02992e-06, 7.79133e-09, 7.76569e-09, 7.77778e-09, 7.77039e-09, 1.72503e-08, 7.90459e-09, 7.82983e-09, 8.46248e-09, 1.70139e-08, 8.4719e-09, 2.0281e-08, 3.43938e-08, 1.1519e-08, 3.90587e-08, 8.7021e-09, 7.80371e-09, 1.41953e-08, 7.77756e-09, 3.0109e-08, 7.76576e-09, 1.90374e-06, 7.76569e-09, 7.76569e-09, 9.61866e-09
0.520846, 0, 2.76062e-06, 1.67675e-08, 1.41421, -2.76062e-06, 1.68229e-08, 1.67675e-08, 1.67936e-08, 1.67776e-08, 3.72537e-08, 1.70675e-08, 1.6906e-08, 1.82725e-08, 3.67431e-08, 1.82929e-08, 4.39705e-08, 7.4283e-08, 2.48744e-08, 8.43588e-08, 1.87901e-08, 1.68496e-08, 2.65313e-08, 1.67945e-08, 5.02098e-08, 1.67677e-08, 2.50684e-06, 1.67675e-08, 1.67675e-08, 2.07698e-08
0.528717, 0, 3.80284e-06, 3.52915e-08, 1.41421, -3.80284e-06, 3.54081e-08, 3.52915e-08, 3.53464e-08, 3.53128e-08, 7.84212e-08, 3.59231e-08, 3.55832e-08, 3.846e-08, 7.73463e-08, 3.85028e-08, 9.72603e-08, 1.56379e-07, 5.2359e-08, 1.77592e-07, 3.95497e-08, 3.54644e-08, 5.00327e-08, 3.53505e-08, 8.49802e-08, 3.52918e-08, 3.29039e-06, 3.52915e-08, 3.52915e-08, 4.37176e-08
0.536588, 0, 5.37924e-06, 7.26143e-08, 1.41421, -5.37924e-06, 7.28542e-08, 7.26143e-08, 7.27274e-08, 7.26582e-08, 1.61375e-07, 7.39141e-08, 7.32145e-08, 7.9135e-08, 1.59163e-07, 7.92232e-08, 2.51783e-07, 3.21813e-07, 1.07739e-07, 3.65468e-07, 8.13776e-08, 7.29701e-08, 9.47369e-08, 7.27398e-08, 1.45934e-07, 7.26149e-08, 4.31012e-06, 7.26143e-08, 7.26143e-08, 8.99552e-08
0.544459, 0, 7.81271e-06, 1.46251e-07, 1.41421, -7.81271e-06, 1.46734e-07, 1.46251e-07, 1.46479e-07, 1.46339e-07, 3.25058e-07, 1.48869e-07, 1.4746e-07, 1.59387e-07, 3.20602e-07, 1.59564e-07, 5.74283e-07, 6.48255e-07, 2.17009e-07, 7.36199e-07, 1.63904e-07, 1.46968e-07, 1.79247e-07, 1.46511e-07, 2.53677e-07, 1.46252e-07, 5.64374e-06, 1.46251e-07, 1.46251e-07, 1.81184e-07
0.55233, 0, 1.17134e-05, 2.88531e-07, 1.41421, -1.17134e-05, 2.89485e-07, 2.88531e-07, 2.88981e-07, 2.88706e-07, 6.41359e-07, 2.93698e-07, 2.90917e-07, 3.14451e-07, 6.32565e-07, 3.14802e-07, 1.23543e-06, 1.2791e-06, 4.28154e-07, 1.45263e-06, 3.23365e-07, 2.89945e-07, 3.37461e-07, 2.89059e-07, 4.44807e-07, 2.88534e-07, 7.40313e-06, 2.88531e-07, 2.88531e-07, 3.57462e-07
