   PIQUANT 0.0.0-main  ps__0567_0717304816_000rfs_shot_264.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0217184, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0138473, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00597631, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00189473, 0, 3.70955e-20, 0, 1.41421, -3.70955e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.22357e-24, 0, 3.92222e-23, 0, 3.70541e-20, 0, 0, 0
0.00976577, 0, 7.86087e-20, 0, 1.41421, -7.86087e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.79323e-24, 0, 8.45912e-23, 0, 7.85193e-20, 0, 0, 0
0.0176368, 0, 1.64613e-19, 0, 1.41421, -1.64613e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.02106e-23, 0, 1.80255e-22, 0, 1.64423e-19, 0, 0, 0
0.0255078, 0, 3.408e-19, 0, 1.41421, -3.408e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.15044e-23, 0, 3.79701e-22, 0, 3.40399e-19, 0, 0, 0
0.0333789, 0, 6.97837e-19, 0, 1.41421, -6.97837e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.47958e-23, 0, 7.9104e-22, 0, 6.97001e-19, 0, 0, 0
0.0412499, 0, 1.41379e-18, 0, 1.41421, -1.41379e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.23312e-23, 0, 1.63057e-21, 0, 1.41207e-18, 0, 0, 0
0.049121, 0, 2.83486e-18, 0, 1.41421, -2.83486e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.88366e-22, 0, 3.32677e-21, 0, 2.83134e-18, 0, 0, 0
0.056992, 0, 5.62757e-18, 0, 1.41421, -5.62757e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.80484e-22, 0, 6.72048e-21, 0, 5.62047e-18, 0, 0, 0
0.064863, 0, 1.1063e-17, 0, 1.41421, -1.1063e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.6115e-22, 0, 1.34465e-20, 0, 1.10487e-17, 0, 0, 0
0.0727341, 0, 2.15419e-17, 0, 1.41421, -2.15419e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.50839e-21, 0, 2.66544e-20, 0, 2.15137e-17, 0, 0, 0
0.0806051, 0, 4.15582e-17, 0, 1.41421, -4.15582e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.96187e-21, 0, 5.23597e-20, 0, 4.15029e-17, 0, 0, 0
0.0884762, 0, 7.94471e-17, 0, 1.41421, -7.94471e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.76401e-21, 0, 1.01953e-19, 0, 7.93394e-17, 0, 0, 0
0.0963472, 0, 1.50531e-16, 0, 1.41421, -1.50531e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.11192e-20, 0, 1.96821e-19, 0, 1.50323e-16, 0, 0, 0
0.104218, 0, 2.82731e-16, 0, 1.41421, -2.82731e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.12662e-20, 0, 3.76796e-19, 0, 2.82333e-16, 0, 0, 0
0.112089, 0, 5.26493e-16, 0, 1.41421, -5.26493e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.03325e-20, 0, 7.15472e-19, 0, 5.25737e-16, 0, 0, 0
0.11996, 0, 9.72178e-16, 0, 1.41421, -9.72178e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.58636e-20, 0, 1.34775e-18, 0, 9.70754e-16, 0, 0, 0
0.127831, 0, 1.78029e-15, 0, 1.41421, -1.78029e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.41545e-19, 0, 2.51905e-18, 0, 1.77763e-15, 0, 0, 0
0.135702, 0, 3.23358e-15, 0, 1.41421, -3.23358e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.61995e-19, 0, 4.67242e-18, 0, 3.22865e-15, 0, 0, 0
0.143573, 0, 5.82607e-15, 0, 1.41421, -5.82607e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.81163e-19, 0, 8.60202e-18, 0, 5.81698e-15, 0, 0, 0
0.151444, 0, 1.04139e-14, 0, 1.41421, -1.04139e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.76889e-19, 0, 1.57208e-17, 0, 1.03973e-14, 0, 0, 0
0.159316, 0, 1.84689e-14, 0, 1.41421, -1.84689e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58599e-18, 0, 2.8525e-17, 0, 1.84387e-14, 0, 0, 0
0.167187, 0, 3.25011e-14, 0, 1.41421, -3.25011e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.84724e-18, 0, 5.13945e-17, 0, 3.24469e-14, 0, 0, 0
0.175058, 0, 5.67577e-14, 0, 1.41421, -5.67577e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.07414e-18, 0, 9.19603e-17, 0, 5.66607e-14, 0, 0, 0
0.182929, 0, 9.83683e-14, 0, 1.41421, -9.83683e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.97768e-18, 0, 1.6343e-16, 0, 9.81959e-14, 0, 0, 0
0.1908, 0, 1.69208e-13, 0, 1.41421, -1.69208e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57716e-17, 0, 2.88508e-16, 0, 1.68904e-13, 0, 0, 0
0.198671, 0, 2.88904e-13, 0, 1.41421, -2.88904e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.75136e-17, 0, 5.05976e-16, 0, 2.8837e-13, 0, 0, 0
0.206542, 0, 4.89641e-13, 0, 1.41421, -4.89641e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.76681e-17, 0, 8.81649e-16, 0, 4.88712e-13, 0, 0, 0
0.214413, 0, 8.23802e-13, 0, 1.41421, -8.23802e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.2029e-17, 0, 1.52663e-15, 0, 8.22193e-13, 0, 0, 0
0.222284, 0, 1.37597e-12, 0, 1.41421, -1.37597e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.40224e-16, 0, 2.6271e-15, 0, 1.37321e-12, 0, 0, 0
0.230155, 0, 2.28172e-12, 0, 1.41421, -2.28172e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.38149e-16, 0, 4.49337e-15, 0, 2.27699e-12, 0, 0, 0
