   PIQUANT 0.0.0-main  ps__0567_0717304816_000rfs_shot_477.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.0812606, 0, 1.83204e-18, 0, 1.41421, -1.83204e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.61417e-22, 0, 1.62966e-21, 0, 1.83025e-18, 0, 0, 0
0.0891288, 0, 3.81269e-18, 0, 1.41421, -3.81269e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.41663e-22, 0, 3.44852e-21, 0, 3.8089e-18, 0, 0, 0
0.096997, 0, 7.84634e-18, 0, 1.41421, -7.84634e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.15217e-22, 0, 7.21654e-21, 0, 7.83841e-18, 0, 0, 0
0.104865, 0, 1.59725e-17, 0, 1.41421, -1.59725e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.48118e-21, 0, 1.49396e-20, 0, 1.59561e-17, 0, 0, 0
0.112733, 0, 3.21714e-17, 0, 1.41421, -3.21714e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.03551e-21, 0, 3.06057e-20, 0, 3.21377e-17, 0, 0, 0
0.120602, 0, 6.413e-17, 0, 1.41421, -6.413e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.15779e-21, 0, 6.20653e-20, 0, 6.40618e-17, 0, 0, 0
0.12847, 0, 1.26546e-16, 0, 1.41421, -1.26546e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.23678e-20, 0, 1.24623e-19, 0, 1.26409e-16, 0, 0, 0
0.136338, 0, 2.47242e-16, 0, 1.41421, -2.47242e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.45998e-20, 0, 2.47837e-19, 0, 2.4697e-16, 0, 0, 0
0.144206, 0, 4.78375e-16, 0, 1.41421, -4.78375e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.84657e-20, 0, 4.88262e-19, 0, 4.77838e-16, 0, 0, 0
0.152074, 0, 9.16777e-16, 0, 1.41421, -9.16777e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.45994e-20, 0, 9.53154e-19, 0, 9.15729e-16, 0, 0, 0
0.159943, 0, 1.74052e-15, 0, 1.41421, -1.74052e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.82966e-19, 0, 1.84411e-18, 0, 1.7385e-15, 0, 0, 0
0.167811, 0, 3.27405e-15, 0, 1.41421, -3.27405e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.50716e-19, 0, 3.53683e-18, 0, 3.27016e-15, 0, 0, 0
0.175679, 0, 6.10295e-15, 0, 1.41421, -6.10295e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.66367e-19, 0, 6.72556e-18, 0, 6.09556e-15, 0, 0, 0
0.183547, 0, 1.12747e-14, 0, 1.41421, -1.12747e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.25519e-18, 0, 1.26826e-17, 0, 1.12607e-14, 0, 0, 0
0.191415, 0, 2.06457e-14, 0, 1.41421, -2.06457e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.34424e-18, 0, 2.37208e-17, 0, 2.06196e-14, 0, 0, 0
0.199284, 0, 3.7477e-14, 0, 1.41421, -3.7477e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.34182e-18, 0, 4.40114e-17, 0, 3.74286e-14, 0, 0, 0
0.207152, 0, 6.74458e-14, 0, 1.41421, -6.74458e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.97576e-18, 0, 8.10179e-17, 0, 6.73568e-14, 0, 0, 0
0.21502, 0, 1.20349e-13, 0, 1.41421, -1.20349e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.45332e-17, 0, 1.47993e-16, 0, 1.20187e-13, 0, 0, 0
0.222888, 0, 2.12945e-13, 0, 1.41421, -2.12945e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.62723e-17, 0, 2.68293e-16, 0, 2.12651e-13, 0, 0, 0
0.230756, 0, 3.73649e-13, 0, 1.41421, -3.73649e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.7124e-17, 0, 4.82773e-16, 0, 3.73119e-13, 0, 0, 0
0.238625, 0, 6.50226e-13, 0, 1.41421, -6.50226e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.3879e-17, 0, 8.62383e-16, 0, 6.49279e-13, 0, 0, 0
0.246493, 0, 1.12227e-12, 0, 1.41421, -1.12227e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.48182e-16, 0, 1.52959e-15, 0, 1.12059e-12, 0, 0, 0
0.254361, 0, 1.9213e-12, 0, 1.41421, -1.9213e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.59861e-16, 0, 2.69406e-15, 0, 1.91834e-12, 0, 0, 0
0.262229, 0, 3.26272e-12, 0, 1.41421, -3.26272e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.52443e-16, 0, 4.71266e-15, 0, 3.25755e-12, 0, 0, 0
0.270097, 0, 5.49638e-12, 0, 1.41421, -5.49638e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.82251e-16, 0, 8.1887e-15, 0, 5.48741e-12, 0, 0, 0
0.277966, 0, 9.18566e-12, 0, 1.41421, -9.18566e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.34334e-15, 0, 1.41361e-14, 0, 9.17018e-12, 0, 0, 0
0.285834, 0, 1.52301e-11, 0, 1.41421, -1.52301e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.29188e-15, 0, 2.42486e-14, 0, 1.52035e-11, 0, 0, 0
0.293702, 0, 2.50537e-11, 0, 1.41421, -2.50537e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.88577e-15, 0, 4.13403e-14, 0, 2.50084e-11, 0, 0, 0
0.30157, 0, 4.0892e-11, 0, 1.41421, -4.0892e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.54898e-15, 0, 7.00622e-14, 0, 4.08154e-11, 0, 0, 0
0.309438, 0, 6.62252e-11, 0, 1.41421, -6.62252e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09756e-14, 0, 1.18065e-13, 0, 6.60961e-11, 0, 0, 0
0.317307, 0, 1.06425e-10, 3.41917e-43, 1.41421, -1.06425e-10, 3.41917e-43, 0, 3.41917e-43, 3.41917e-43, 3.41917e-43, 3.41917e-43, 3.41917e-43, 3.41917e-43, 3.41917e-43, 3.41917e-43, 3.41917e-43, 3.41917e-43, 3.41917e-43, 3.41917e-43, 3.41917e-43, 3.41917e-43, 1.8298e-14, 3.41917e-43, 1.9788e-13, 3.41917e-43, 1.06209e-10, 3.41917e-43, 3.41917e-43, 3.41917e-43
0.325175, 0, 1.69715e-10, 5.89666e-42, 1.41421, -1.69715e-10, 5.89666e-42, 0, 5.89666e-42, 5.89666e-42, 5.89666e-42, 5.89666e-42, 5.89666e-42, 5.89666e-42, 5.89666e-42, 5.89666e-42, 5.89666e-42, 5.89666e-42, 5.89666e-42, 5.89666e-42, 5.89666e-42, 5.89666e-42, 3.03583e-14, 5.89666e-42, 3.29953e-13, 5.89666e-42, 1.69355e-10, 5.89666e-42, 5.89666e-42, 5.89666e-42
0.333043, 0, 2.68629e-10, 4.49357e-40, 1.41421, -2.68629e-10, 4.49357e-40, 0, 4.49357e-40, 4.49357e-40, 4.49357e-40, 4.49357e-40, 4.49357e-40, 4.49357e-40, 4.49357e-40, 4.49357e-40, 4.49357e-40, 4.49357e-40, 4.49357e-40, 4.49357e-40, 4.49357e-40, 4.49357e-40, 5.02418e-14, 4.49357e-40, 5.48484e-13, 4.49357e-40, 2.6803e-10, 4.49357e-40, 4.49357e-40, 4.49357e-40
0.340911, 0, 4.21876e-10, 5.13593e-39, 1.41421, -4.21876e-10, 5.13593e-39, 0, 5.13593e-39, 5.13593e-39, 5.13593e-39, 5.13593e-39, 5.13593e-39, 5.13593e-39, 5.13593e-39, 5.13593e-39, 5.13593e-39, 5.13593e-39, 5.13593e-39, 5.13593e-39, 5.13593e-39, 5.13593e-39, 8.26692e-14, 5.13593e-39, 9.06107e-13, 5.13593e-39, 4.20887e-10, 5.13593e-39, 5.13593e-39, 5.13593e-39
0.348779, 0, 6.57554e-10, 5.3024e-38, 1.41421, -6.57554e-10, 5.3024e-38, 0, 5.3024e-38, 5.3024e-38, 5.3024e-38, 5.3024e-38, 5.3024e-38, 5.3024e-38, 5.3024e-38, 5.3024e-38, 5.3024e-38, 5.3024e-38, 5.3024e-38, 5.3024e-38, 5.3024e-38, 5.3024e-38, 1.35564e-13, 5.3024e-38, 1.49077e-12, 5.3024e-38, 6.55928e-10, 5.3024e-38, 5.3024e-38, 5.3024e-38
0.356648, 0, 1.01721e-09, 4.9716e-37, 1.41421, -1.01721e-09, 4.9716e-37, 0, 4.9716e-37, 4.9716e-37, 4.9716e-37, 4.9716e-37, 4.9716e-37, 4.9716e-37, 4.9716e-37, 4.9716e-37, 4.9716e-37, 4.9716e-37, 4.9716e-37, 4.9716e-37, 4.9716e-37, 4.9716e-37, 2.2166e-13, 4.9716e-37, 2.44355e-12, 4.9716e-37, 1.01455e-09, 4.9716e-37, 4.9716e-37, 4.9716e-37
0.364516, 0, 1.56187e-09, 4.25739e-36, 1.41421, -1.56187e-09, 4.25739e-36, 0, 4.25739e-36, 4.25739e-36, 4.25739e-36, 4.25739e-36, 4.25739e-36, 4.25739e-36, 4.25739e-36, 4.25739e-36, 4.25739e-36, 4.25739e-36, 4.25739e-36, 4.25739e-36, 4.25739e-36, 4.25739e-36, 3.61577e-13, 4.25739e-36, 3.99196e-12, 4.25739e-36, 1.55751e-09, 4.25739e-36, 4.25739e-36, 4.25739e-36
0.372384, 0, 2.3804e-09, 3.34552e-35, 1.41421, -2.3804e-09, 3.34552e-35, 0, 3.34552e-35, 3.34552e-35, 3.34552e-35, 3.34552e-35, 3.34552e-35, 3.34552e-35, 3.34552e-35, 3.34552e-35, 3.34552e-35, 3.34552e-35, 3.34552e-35, 3.34552e-35, 3.34552e-35, 3.34552e-35, 5.88711e-13, 3.34552e-35, 6.50244e-12, 3.34552e-35, 2.37331e-09, 3.34552e-35, 3.34552e-35, 3.34552e-35
0.380252, 0, 3.60126e-09, 2.42353e-34, 1.41421, -3.60126e-09, 2.42353e-34, 0, 2.42353e-34, 2.42353e-34, 2.42353e-34, 2.42353e-34, 2.42353e-34, 2.42353e-34, 2.42353e-34, 2.42353e-34, 2.42353e-34, 2.42353e-34, 2.42353e-34, 2.42353e-34, 2.42353e-34, 2.42353e-34, 9.57175e-13, 2.42353e-34, 1.05649e-11, 2.42353e-34, 3.58974e-09, 2.42353e-34, 2.42353e-34, 2.42353e-34
0.38812, 0, 5.4085e-09, 1.6697e-33, 1.41421, -5.4085e-09, 1.6697e-33, 0, 1.6697e-33, 1.6697e-33, 1.6697e-33, 1.6697e-33, 1.6697e-33, 1.6697e-33, 1.6697e-33, 1.6697e-33, 1.6697e-33, 1.6697e-33, 1.6697e-33, 1.6697e-33, 1.6697e-33, 1.6697e-33, 1.55469e-12, 1.6697e-33, 1.7128e-11, 1.6697e-33, 5.38982e-09, 1.6697e-33, 1.6697e-33, 1.6697e-33
0.395989, 0, 8.06386e-09, 1.0561e-32, 1.41421, -8.06386e-09, 1.0561e-32, 0, 1.0561e-32, 1.0561e-32, 1.0561e-32, 1.0561e-32, 1.0561e-32, 1.0561e-32, 1.0561e-32, 1.0561e-32, 1.0561e-32, 1.0561e-32, 1.0561e-32, 1.0561e-32, 1.0561e-32, 1.0561e-32, 2.52346e-12, 1.0561e-32, 2.77173e-11, 1.0561e-32, 8.03362e-09, 1.0561e-32, 1.0561e-32, 1.0561e-32
0.403857, 0, 1.19365e-08, 6.52149e-32, 1.41421, -1.19365e-08, 6.52149e-32, 0, 6.52149e-32, 6.52149e-32, 6.52149e-32, 6.52149e-32, 6.52149e-32, 6.52149e-32, 6.52149e-32, 6.52149e-32, 6.52149e-32, 6.52149e-32, 6.52149e-32, 6.52149e-32, 6.52149e-32, 6.52149e-32, 4.09401e-12, 6.52149e-32, 4.4783e-11, 6.52149e-32, 1.18876e-08, 6.52149e-32, 6.52149e-32, 6.52149e-32
0.411725, 0, 1.75432e-08, 3.66746e-31, 1.41421, -1.75432e-08, 3.66746e-31, 0, 3.66746e-31, 3.66746e-31, 3.66746e-31, 3.66746e-31, 3.66746e-31, 3.66746e-31, 3.66746e-31, 3.66746e-31, 3.66746e-31, 3.66746e-31, 3.66746e-31, 3.66746e-31, 3.66746e-31, 3.66746e-31, 6.63965e-12, 3.66746e-31, 7.22576e-11, 3.66746e-31, 1.74643e-08, 3.66746e-31, 3.66746e-31, 3.66746e-31
0.419593, 0, 2.56017e-08, 1.97449e-30, 1.41421, -2.56017e-08, 1.97449e-30, 0, 1.97449e-30, 1.97449e-30, 1.97449e-30, 1.97449e-30, 1.97449e-30, 1.97449e-30, 1.97449e-30, 1.97449e-30, 1.97449e-30, 1.97449e-30, 1.97449e-30, 1.97449e-30, 1.97449e-30, 1.97449e-30, 1.07641e-11, 1.97449e-30, 1.16442e-10, 1.97449e-30, 2.54745e-08, 1.97449e-30, 1.97449e-30, 1.97449e-30
0.427461, 0, 3.71009e-08, 1.00508e-29, 1.41421, -3.71009e-08, 1.00508e-29, 0, 1.00508e-29, 1.00508e-29, 1.00508e-29, 1.00508e-29, 1.00508e-29, 1.00508e-29, 1.00508e-29, 1.00508e-29, 1.00508e-29, 1.00508e-29, 1.00508e-29, 1.00508e-29, 1.00508e-29, 1.00508e-29, 1.74419e-11, 1.00508e-29, 1.87414e-10, 1.00508e-29, 3.68961e-08, 1.00508e-29, 1.00508e-29, 1.00508e-29
0.43533, 0, 5.33939e-08, 4.82447e-29, 1.41421, -5.33939e-08, 4.82447e-29, 0, 4.82447e-29, 4.82447e-29, 4.82447e-29, 4.82447e-29, 4.82447e-29, 4.82447e-29, 4.82447e-29, 4.82447e-29, 4.82447e-29, 4.82447e-29, 4.82447e-29, 4.82447e-29, 4.82447e-29, 4.82447e-29, 2.82409e-11, 4.82447e-29, 3.01245e-10, 4.82447e-29, 5.30644e-08, 4.82447e-29, 4.82447e-29, 4.82447e-29
0.443198, 0, 7.63178e-08, 2.2165e-28, 1.41421, -7.63178e-08, 2.2165e-28, 0, 2.2165e-28, 2.2165e-28, 2.2165e-28, 2.2165e-28, 2.2165e-28, 2.2165e-28, 2.2165e-28, 2.2165e-28, 2.2165e-28, 2.2165e-28, 2.2165e-28, 2.2165e-28, 2.2165e-28, 2.2165e-28, 4.56756e-11, 2.2165e-28, 4.83478e-10, 2.2165e-28, 7.57886e-08, 2.2165e-28, 2.2165e-28, 2.2165e-28
0.451066, 0, 1.08349e-07, 9.69943e-28, 1.41421, -1.08349e-07, 9.69943e-28, 0, 9.69943e-28, 9.69943e-28, 9.69943e-28, 9.69943e-28, 9.69943e-28, 9.69943e-28, 9.69943e-28, 9.69943e-28, 9.69943e-28, 9.69943e-28, 9.69943e-28, 9.69943e-28, 9.69943e-28, 9.69943e-28, 7.37609e-11, 9.69943e-28, 7.74542e-10, 9.69943e-28, 1.07501e-07, 9.69943e-28, 9.69943e-28, 9.69943e-28
0.458934, 0, 1.52802e-07, 4.03959e-27, 1.41421, -1.52802e-07, 4.03959e-27, 0, 4.03959e-27, 4.03959e-27, 4.03959e-27, 4.03959e-27, 4.03959e-27, 4.03959e-27, 4.03959e-27, 4.03959e-27, 4.03959e-27, 4.03959e-27, 4.03959e-27, 4.03959e-27, 4.03959e-27, 4.03959e-27, 1.18876e-10, 4.03959e-27, 1.2381e-09, 4.03959e-27, 1.51445e-07, 4.03959e-27, 4.03959e-27, 4.03959e-27
0.466802, 0, 2.14082e-07, 1.6036e-26, 1.41421, -2.14082e-07, 1.6036e-26, 0, 1.6036e-26, 1.6036e-26, 1.6036e-26, 1.6036e-26, 1.6036e-26, 1.6036e-26, 1.6036e-26, 1.6036e-26, 1.6036e-26, 1.6036e-26, 1.6036e-26, 1.6036e-26, 1.6036e-26, 1.6036e-26, 1.911e-10, 1.6036e-26, 1.97385e-09, 1.6036e-26, 2.11917e-07, 1.6036e-26, 1.6036e-26, 1.6036e-26
0.474671, 0, 2.98012e-07, 6.07894e-26, 1.41421, -2.98012e-07, 6.07894e-26, 0, 6.07894e-26, 6.07894e-26, 6.07894e-26, 6.07894e-26, 6.07894e-26, 6.07894e-26, 6.07894e-26, 6.07894e-26, 6.85003e-12, 6.07894e-26, 6.07894e-26, 6.07894e-26, 6.07894e-26, 6.07894e-26, 3.06264e-10, 6.07894e-26, 3.13681e-09, 6.07894e-26, 2.94562e-07, 6.07894e-26, 6.07894e-26, 6.07894e-26
0.482539, 0, 4.12222e-07, 2.20517e-25, 1.41421, -4.12222e-07, 2.20517e-25, 0, 2.20517e-25, 2.20517e-25, 2.20517e-25, 2.20517e-25, 2.20517e-25, 2.20517e-25, 2.20517e-25, 2.20517e-25, 2.32359e-11, 2.20517e-25, 2.20517e-25, 2.20517e-25, 2.20517e-25, 2.20517e-25, 4.89066e-10, 2.20517e-25, 4.96637e-09, 2.20517e-25, 4.06743e-07, 2.20517e-25, 2.20517e-25, 2.20517e-25
0.490407, 0, 5.66662e-07, 7.72925e-25, 1.41421, -5.66662e-07, 7.72925e-25, 0, 7.72925e-25, 7.72925e-25, 7.72925e-25, 7.72925e-25, 7.72925e-25, 7.72925e-25, 7.72925e-25, 7.72925e-25, 6.12301e-11, 7.72925e-25, 7.72925e-25, 7.72925e-25, 7.72925e-25, 7.72925e-25, 7.77769e-10, 7.72925e-25, 7.82918e-09, 7.72925e-25, 5.57994e-07, 7.72925e-25, 7.72925e-25, 7.72925e-25
0.498275, 0, 7.77813e-07, 3.92527e-10, 1.41421, -7.77813e-07, 3.93203e-10, 3.92527e-10, 3.92896e-10, 3.92927e-10, 7.06646e-10, 3.97734e-10, 3.94099e-10, 4.15404e-10, 6.82211e-10, 4.1628e-10, 8.58552e-10, 1.26561e-09, 5.15121e-10, 1.41814e-09, 4.23989e-10, 3.93642e-10, 1.62375e-09, 3.93053e-10, 1.26746e-08, 3.92529e-10, 7.61064e-07, 3.92527e-10, 3.92527e-10, 4.49208e-10
0.506143, 0, 1.06365e-06, 1.31465e-09, 1.41421, -1.06365e-06, 1.31693e-09, 1.31465e-09, 1.3159e-09, 1.316e-09, 2.37457e-09, 1.33222e-09, 1.31996e-09, 1.39185e-09, 2.29212e-09, 1.3948e-09, 2.72707e-09, 4.26066e-09, 1.72832e-09, 4.77535e-09, 1.42081e-09, 1.31841e-09, 3.25415e-09, 1.32772e-09, 2.04774e-08, 1.31466e-09, 1.03178e-06, 1.31465e-09, 1.31465e-09, 1.50591e-09
0.514012, 0, 1.45189e-06, 3.43399e-09, 1.41421, -1.45189e-06, 3.43997e-09, 3.43399e-09, 3.43726e-09, 3.43753e-09, 6.21408e-09, 3.48007e-09, 3.4479e-09, 3.63646e-09, 5.99782e-09, 3.64421e-09, 6.99988e-09, 1.11611e-08, 4.519e-09, 1.25111e-08, 3.71244e-09, 3.44385e-09, 6.47257e-09, 3.47704e-09, 3.31534e-08, 3.43401e-09, 1.39102e-06, 3.43399e-09, 3.43399e-09, 3.93564e-09
0.52188, 0, 1.9832e-06, 8.19033e-09, 1.41421, -1.9832e-06, 8.20462e-09, 8.19033e-09, 8.19813e-09, 8.19879e-09, 1.48376e-08, 8.30051e-09, 8.22359e-09, 8.67443e-09, 1.43205e-08, 8.69298e-09, 1.65379e-08, 2.66662e-08, 1.07846e-08, 2.98941e-08, 8.85611e-09, 8.21391e-09, 1.29233e-08, 8.30565e-09, 5.39832e-08, 8.19037e-09, 1.86561e-06, 8.19033e-09, 8.19033e-09, 9.38979e-09
0.529748, 0, 2.72073e-06, 1.86169e-08, 1.41421, -2.72073e-06, 1.86494e-08, 1.86169e-08, 1.86346e-08, 1.86361e-08, 3.37504e-08, 1.88677e-08, 1.86926e-08, 1.9719e-08, 3.25732e-08, 1.97612e-08, 3.73286e-08, 6.06799e-08, 2.45232e-08, 6.80287e-08, 2.01326e-08, 1.86706e-08, 2.59442e-08, 1.88982e-08, 8.86861e-08, 1.8617e-08, 2.49093e-06, 1.86169e-08, 1.86169e-08, 2.13476e-08
0.537616, 0, 3.77053e-06, 4.09457e-08, 1.41421, -3.77053e-06, 4.10173e-08, 4.09457e-08, 4.09848e-08, 4.09881e-08, 7.42686e-08, 4.1498e-08, 4.11124e-08, 4.33725e-08, 7.16765e-08, 4.34655e-08, 8.48692e-08, 1.33565e-07, 5.39509e-08, 1.49747e-07, 4.42833e-08, 4.10639e-08, 5.22176e-08, 4.15959e-08, 1.47516e-07, 4.09459e-08, 3.31435e-06, 4.09457e-08, 4.09457e-08, 4.69586e-08
0.545484, 0, 5.31041e-06, 8.76741e-08, 1.41421, -5.31041e-06, 8.78276e-08, 8.76741e-08, 8.77579e-08, 8.77649e-08, 1.5909e-07, 8.88578e-08, 8.80314e-08, 9.28751e-08, 1.53535e-07, 9.30744e-08, 1.88019e-07, 2.86171e-07, 1.15546e-07, 3.20851e-07, 9.4827e-08, 8.79274e-08, 1.049e-07, 8.91212e-08, 2.48403e-07, 8.76745e-08, 4.40107e-06, 8.76741e-08, 8.76741e-08, 1.00561e-07
0.553353, 0, 7.71444e-06, 1.83241e-07, 1.41421, -7.71444e-06, 1.83562e-07, 1.83241e-07, 1.83417e-07, 1.83431e-07, 3.32618e-07, 1.85717e-07, 1.83989e-07, 1.9412e-07, 3.20998e-07, 1.94537e-07, 4.66987e-07, 5.98427e-07, 2.4154e-07, 6.70964e-07, 1.98202e-07, 1.83771e-07, 2.09389e-07, 1.86367e-07, 4.23776e-07, 1.83242e-07, 5.84401e-06, 1.83241e-07, 1.83241e-07, 2.10195e-07
0.561221, 0, 1.15547e-05, 3.74273e-07, 1.41421, -1.15547e-05, 3.74929e-07, 3.74273e-07, 3.74631e-07, 3.74661e-07, 6.79599e-07, 3.79333e-07, 3.758e-07, 3.96509e-07, 6.55848e-07, 3.97361e-07, 1.05356e-06, 1.22291e-06, 4.93435e-07, 1.37118e-06, 4.04854e-07, 3.75356e-07, 4.13693e-07, 3.80855e-07, 7.31401e-07, 3.74274e-07, 7.78062e-06, 3.74273e-07, 3.74273e-07, 4.29367e-07
