   PIQUANT 0.0.0-main  ps__0567_0717304816_000rfs_shot_197.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.0566945, 0, 1.1937e-18, 0, 1.41421, -1.1937e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1149e-22, 0, 9.73792e-22, 0, 1.19261e-18, 0, 0, 0
0.0645677, 0, 2.45236e-18, 0, 1.41421, -2.45236e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.32969e-22, 0, 2.03538e-21, 0, 2.45009e-18, 0, 0, 0
0.0724408, 0, 4.98415e-18, 0, 1.41421, -4.98415e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.81641e-22, 0, 4.2089e-21, 0, 4.97946e-18, 0, 0, 0
0.080314, 0, 1.00241e-17, 0, 1.41421, -1.00241e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.85479e-22, 0, 8.61364e-21, 0, 1.00145e-17, 0, 0, 0
0.0881872, 0, 1.99557e-17, 0, 1.41421, -1.99557e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.99614e-21, 0, 1.74516e-20, 0, 1.99362e-17, 0, 0, 0
0.0960603, 0, 3.93329e-17, 0, 1.41421, -3.93329e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.00373e-21, 0, 3.50142e-20, 0, 3.92939e-17, 0, 0, 0
0.103933, 0, 7.6774e-17, 0, 1.41421, -7.6774e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.95379e-21, 0, 6.95869e-20, 0, 7.66964e-17, 0, 0, 0
0.111807, 0, 1.48433e-16, 0, 1.41421, -1.48433e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.56536e-20, 0, 1.37024e-19, 0, 1.4828e-16, 0, 0, 0
0.11968, 0, 2.84306e-16, 0, 1.41421, -2.84306e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.05263e-20, 0, 2.67396e-19, 0, 2.84008e-16, 0, 0, 0
0.127553, 0, 5.39581e-16, 0, 1.41421, -5.39581e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.89978e-20, 0, 5.17243e-19, 0, 5.39005e-16, 0, 0, 0
0.135426, 0, 1.01488e-15, 0, 1.41421, -1.01488e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.13026e-19, 0, 9.91994e-19, 0, 1.01378e-15, 0, 0, 0
0.143299, 0, 1.89202e-15, 0, 1.41421, -1.89202e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1467e-19, 0, 1.88661e-18, 0, 1.88992e-15, 0, 0, 0
0.151172, 0, 3.49662e-15, 0, 1.41421, -3.49662e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.04281e-19, 0, 3.55874e-18, 0, 3.49266e-15, 0, 0, 0
0.159046, 0, 6.40681e-15, 0, 1.41421, -6.40681e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.55055e-19, 0, 6.65927e-18, 0, 6.3994e-15, 0, 0, 0
0.166919, 0, 1.16401e-14, 0, 1.41421, -1.16401e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.39867e-18, 0, 1.23636e-17, 0, 1.16264e-14, 0, 0, 0
0.174792, 0, 2.09722e-14, 0, 1.41421, -2.09722e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.5701e-18, 0, 2.27784e-17, 0, 2.09468e-14, 0, 0, 0
0.182665, 0, 3.74754e-14, 0, 1.41421, -3.74754e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.68547e-18, 0, 4.16509e-17, 0, 3.7429e-14, 0, 0, 0
0.190538, 0, 6.6421e-14, 0, 1.41421, -6.6421e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.47569e-18, 0, 7.55981e-17, 0, 6.6337e-14, 0, 0, 0
0.198411, 0, 1.16778e-13, 0, 1.41421, -1.16778e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.52149e-17, 0, 1.3622e-16, 0, 1.16627e-13, 0, 0, 0
0.206284, 0, 2.0368e-13, 0, 1.41421, -2.0368e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.71074e-17, 0, 2.4371e-16, 0, 2.03409e-13, 0, 0, 0
0.214158, 0, 3.52452e-13, 0, 1.41421, -3.52452e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.79384e-17, 0, 4.32971e-16, 0, 3.51971e-13, 0, 0, 0
0.222031, 0, 6.05127e-13, 0, 1.41421, -6.05127e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.41614e-17, 0, 7.63927e-16, 0, 6.04279e-13, 0, 0, 0
0.229904, 0, 1.0309e-12, 0, 1.41421, -1.0309e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.467e-16, 0, 1.33887e-15, 0, 1.02941e-12, 0, 0, 0
0.237777, 0, 1.74275e-12, 0, 1.41421, -1.74275e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.53922e-16, 0, 2.33106e-15, 0, 1.74016e-12, 0, 0, 0
0.24565, 0, 2.92366e-12, 0, 1.41421, -2.92366e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.36499e-16, 0, 4.03234e-15, 0, 2.91919e-12, 0, 0, 0
0.253523, 0, 4.8676e-12, 0, 1.41421, -4.8676e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.4534e-16, 0, 6.9312e-15, 0, 4.85992e-12, 0, 0, 0
0.261397, 0, 8.04305e-12, 0, 1.41421, -8.04305e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.26442e-15, 0, 1.18405e-14, 0, 8.02994e-12, 0, 0, 0
0.26927, 0, 1.31906e-11, 0, 1.41421, -1.31906e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.13155e-15, 0, 2.01055e-14, 0, 1.31683e-11, 0, 0, 0
0.277143, 0, 2.14716e-11, 0, 1.41421, -2.14716e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.57153e-15, 0, 3.39399e-14, 0, 2.14341e-11, 0, 0, 0
0.285016, 0, 3.46928e-11, 0, 1.41421, -3.46928e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.9495e-15, 0, 5.69695e-14, 0, 3.46299e-11, 0, 0, 0
0.292889, 0, 5.56426e-11, 0, 1.41421, -5.56426e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.85593e-15, 0, 9.51038e-14, 0, 5.55376e-11, 0, 0, 0
0.300762, 0, 8.85902e-11, 0, 1.41421, -8.85902e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.62421e-14, 0, 1.57934e-13, 0, 8.8416e-11, 0, 0, 0
0.308635, 0, 1.40021e-10, 2.76056e-43, 1.41421, -1.40021e-10, 2.76056e-43, 0, 2.76056e-43, 2.76056e-43, 2.76056e-43, 2.76056e-43, 2.76056e-43, 2.76056e-43, 2.76056e-43, 2.76056e-43, 2.76056e-43, 2.76056e-43, 2.76056e-43, 2.76056e-43, 2.76056e-43, 2.76056e-43, 2.66358e-14, 2.76056e-43, 2.60963e-13, 2.76056e-43, 1.39733e-10, 2.76056e-43, 2.76056e-43, 2.76056e-43
0.316509, 0, 2.19706e-10, 4.79244e-42, 1.41421, -2.19706e-10, 4.79244e-42, 0, 4.79244e-42, 4.79244e-42, 4.79244e-42, 4.79244e-42, 4.79244e-42, 4.79244e-42, 4.79244e-42, 4.79244e-42, 4.79244e-42, 4.79244e-42, 4.79244e-42, 4.79244e-42, 4.79244e-42, 4.79244e-42, 4.34844e-14, 4.79244e-42, 4.29169e-13, 4.79244e-42, 2.19234e-10, 4.79244e-42, 4.79244e-42, 4.79244e-42
0.324382, 0, 3.42317e-10, 3.79365e-40, 1.41421, -3.42317e-10, 3.79365e-40, 0, 3.79365e-40, 3.79365e-40, 3.79365e-40, 3.79365e-40, 3.79365e-40, 3.79365e-40, 3.79365e-40, 3.79365e-40, 3.79365e-40, 3.79365e-40, 3.79365e-40, 3.79365e-40, 3.79365e-40, 3.79365e-40, 7.08276e-14, 3.79365e-40, 7.03879e-13, 3.79365e-40, 3.41542e-10, 3.79365e-40, 3.79365e-40, 3.79365e-40
0.332255, 0, 5.29429e-10, 4.36465e-39, 1.41421, -5.29429e-10, 4.36465e-39, 0, 4.36465e-39, 4.36465e-39, 4.36465e-39, 4.36465e-39, 4.36465e-39, 4.36465e-39, 4.36465e-39, 4.36465e-39, 4.36465e-39, 4.36465e-39, 4.36465e-39, 4.36465e-39, 4.36465e-39, 4.36465e-39, 1.1474e-13, 4.36465e-39, 1.14767e-12, 4.36465e-39, 5.28166e-10, 4.36465e-39, 4.36465e-39, 4.36465e-39
0.340128, 0, 8.1299e-10, 4.53424e-38, 1.41421, -8.1299e-10, 4.53424e-38, 0, 4.53424e-38, 4.53424e-38, 4.53424e-38, 4.53424e-38, 4.53424e-38, 4.53424e-38, 4.53424e-38, 4.53424e-38, 4.53424e-38, 4.53424e-38, 4.53424e-38, 4.53424e-38, 4.53424e-38, 4.53424e-38, 1.85285e-13, 4.53424e-38, 1.86414e-12, 4.53424e-38, 8.10941e-10, 4.53424e-38, 4.53424e-38, 4.53424e-38
0.348001, 0, 1.23959e-09, 4.27511e-37, 1.41421, -1.23959e-09, 4.27511e-37, 0, 4.27511e-37, 4.27511e-37, 4.27511e-37, 4.27511e-37, 4.27511e-37, 4.27511e-37, 4.27511e-37, 4.27511e-37, 4.27511e-37, 4.27511e-37, 4.27511e-37, 4.27511e-37, 4.27511e-37, 4.27511e-37, 2.98391e-13, 4.27511e-37, 3.01737e-12, 4.27511e-37, 1.23628e-09, 4.27511e-37, 4.27511e-37, 4.27511e-37
0.355874, 0, 1.87675e-09, 3.67958e-36, 1.41421, -1.87675e-09, 3.67958e-36, 0, 3.67958e-36, 3.67958e-36, 3.67958e-36, 3.67958e-36, 3.67958e-36, 3.67958e-36, 3.67958e-36, 3.67958e-36, 3.67958e-36, 3.67958e-36, 3.67958e-36, 3.67958e-36, 3.67958e-36, 3.67958e-36, 4.79464e-13, 3.67958e-36, 4.86875e-12, 3.67958e-36, 1.8714e-09, 3.67958e-36, 3.67958e-36, 3.67958e-36
0.363748, 0, 2.82154e-09, 2.90488e-35, 1.41421, -2.82154e-09, 2.90488e-35, 0, 2.90488e-35, 2.90488e-35, 2.90488e-35, 2.90488e-35, 2.90488e-35, 2.90488e-35, 2.90488e-35, 2.90488e-35, 2.90488e-35, 2.90488e-35, 2.90488e-35, 2.90488e-35, 2.90488e-35, 2.90488e-35, 7.69044e-13, 2.90488e-35, 7.83414e-12, 2.90488e-35, 2.81294e-09, 2.90488e-35, 2.90488e-35, 2.90488e-35
0.371621, 0, 4.21251e-09, 2.11317e-34, 1.41421, -4.21251e-09, 2.11317e-34, 0, 2.11317e-34, 2.11317e-34, 2.11317e-34, 2.11317e-34, 2.11317e-34, 2.11317e-34, 2.11317e-34, 2.11317e-34, 2.11317e-34, 2.11317e-34, 2.11317e-34, 2.11317e-34, 2.11317e-34, 2.11317e-34, 1.23184e-12, 2.11317e-34, 1.25746e-11, 2.11317e-34, 4.1987e-09, 2.11317e-34, 2.11317e-34, 2.11317e-34
0.379494, 0, 6.24583e-09, 1.45398e-33, 1.41421, -6.24583e-09, 1.45398e-33, 0, 1.45398e-33, 1.45398e-33, 1.45398e-33, 1.45398e-33, 1.45398e-33, 1.45398e-33, 1.45398e-33, 1.45398e-33, 1.45398e-33, 1.45398e-33, 1.45398e-33, 1.45398e-33, 1.45398e-33, 1.45398e-33, 1.97118e-12, 1.45398e-33, 2.01398e-11, 1.45398e-33, 6.22372e-09, 1.45398e-33, 1.45398e-33, 1.45398e-33
0.387367, 0, 9.19722e-09, 9.16662e-33, 1.41421, -9.19722e-09, 9.16662e-33, 0, 9.16662e-33, 9.16662e-33, 9.16662e-33, 9.16662e-33, 9.16662e-33, 9.16662e-33, 9.16662e-33, 9.16662e-33, 9.16662e-33, 9.16662e-33, 9.16662e-33, 9.16662e-33, 9.16662e-33, 9.16662e-33, 3.15211e-12, 9.16662e-33, 3.21954e-11, 9.16662e-33, 9.16188e-09, 9.16662e-33, 9.16662e-33, 9.16662e-33
0.39524, 0, 1.34513e-08, 5.66537e-32, 1.41421, -1.34513e-08, 5.66537e-32, 0, 5.66537e-32, 5.66537e-32, 5.66537e-32, 5.66537e-32, 5.66537e-32, 5.66537e-32, 5.66537e-32, 5.66537e-32, 5.66537e-32, 5.66537e-32, 5.66537e-32, 5.66537e-32, 5.66537e-32, 5.66537e-32, 5.03814e-12, 5.66537e-32, 5.13809e-11, 5.66537e-32, 1.33949e-08, 5.66537e-32, 5.66537e-32, 5.66537e-32
0.403113, 0, 1.95407e-08, 3.18073e-31, 1.41421, -1.95407e-08, 3.18073e-31, 0, 3.18073e-31, 3.18073e-31, 3.18073e-31, 3.18073e-31, 3.18073e-31, 3.18073e-31, 3.18073e-31, 3.18073e-31, 3.18073e-31, 3.18073e-31, 3.18073e-31, 3.18073e-31, 3.18073e-31, 3.18073e-31, 8.04976e-12, 3.18073e-31, 8.1874e-11, 3.18073e-31, 1.94508e-08, 3.18073e-31, 3.18073e-31, 3.18073e-31
0.410986, 0, 2.81974e-08, 1.71282e-30, 1.41421, -2.81974e-08, 1.71282e-30, 0, 1.71282e-30, 1.71282e-30, 1.71282e-30, 1.71282e-30, 1.71282e-30, 1.71282e-30, 1.71282e-30, 1.71282e-30, 1.71282e-30, 1.71282e-30, 1.71282e-30, 1.71282e-30, 1.71282e-30, 1.71282e-30, 1.28572e-11, 1.71282e-30, 1.30275e-10, 1.71282e-30, 2.80543e-08, 1.71282e-30, 1.71282e-30, 1.71282e-30
0.41886, 0, 4.04204e-08, 8.72234e-30, 1.41421, -4.04204e-08, 8.72234e-30, 0, 8.72234e-30, 8.72234e-30, 8.72234e-30, 8.72234e-30, 8.72234e-30, 8.72234e-30, 8.72234e-30, 8.72234e-30, 8.72234e-30, 8.72234e-30, 8.72234e-30, 8.72234e-30, 8.72234e-30, 8.72234e-30, 2.05263e-11, 8.72234e-30, 2.06986e-10, 8.72234e-30, 4.01929e-08, 8.72234e-30, 8.72234e-30, 8.72234e-30
0.426733, 0, 5.75634e-08, 4.18712e-29, 1.41421, -5.75634e-08, 4.18712e-29, 0, 4.18712e-29, 4.18712e-29, 4.18712e-29, 4.18712e-29, 4.18712e-29, 4.18712e-29, 4.18712e-29, 4.18712e-29, 4.18712e-29, 4.18712e-29, 4.18712e-29, 4.18712e-29, 4.18712e-29, 4.18712e-29, 3.27488e-11, 4.18712e-29, 3.28357e-10, 4.18712e-29, 5.72023e-08, 4.18712e-29, 4.18712e-29, 4.18712e-29
0.434606, 0, 8.14477e-08, 1.92374e-28, 1.41421, -8.14477e-08, 1.92374e-28, 0, 1.92374e-28, 1.92374e-28, 1.92374e-28, 1.92374e-28, 1.92374e-28, 1.92374e-28, 1.92374e-28, 1.92374e-28, 1.92374e-28, 1.92374e-28, 1.92374e-28, 1.92374e-28, 1.92374e-28, 1.92374e-28, 5.21997e-11, 1.92374e-28, 5.19994e-10, 1.92374e-28, 8.08755e-08, 1.92374e-28, 1.92374e-28, 1.92374e-28
0.442479, 0, 1.14507e-07, 8.42285e-28, 1.41421, -1.14507e-07, 8.42285e-28, 0, 8.42285e-28, 8.42285e-28, 8.42285e-28, 8.42285e-28, 8.42285e-28, 8.42285e-28, 8.42285e-28, 8.42285e-28, 8.42285e-28, 8.42285e-28, 8.42285e-28, 8.42285e-28, 8.42285e-28, 8.42285e-28, 8.3094e-11, 8.42285e-28, 8.21827e-10, 8.42285e-28, 1.13602e-07, 8.42285e-28, 8.42285e-28, 8.42285e-28
0.450352, 0, 1.59973e-07, 3.5097e-27, 1.41421, -1.59973e-07, 3.5097e-27, 0, 3.5097e-27, 3.5097e-27, 3.5097e-27, 3.5097e-27, 3.5097e-27, 3.5097e-27, 3.5097e-27, 3.5097e-27, 3.5097e-27, 3.5097e-27, 3.5097e-27, 3.5097e-27, 3.5097e-27, 3.5097e-27, 1.32042e-10, 3.5097e-27, 1.29582e-09, 3.5097e-27, 1.58545e-07, 3.5097e-27, 3.5097e-27, 3.5097e-27
0.458225, 0, 2.22104e-07, 1.39371e-26, 1.41421, -2.22104e-07, 1.39371e-26, 0, 1.39371e-26, 1.39371e-26, 1.39371e-26, 1.39371e-26, 1.39371e-26, 1.39371e-26, 1.39371e-26, 1.39371e-26, 1.39371e-26, 1.39371e-26, 1.39371e-26, 1.39371e-26, 1.39371e-26, 1.39371e-26, 2.09361e-10, 1.39371e-26, 2.03758e-09, 1.39371e-26, 2.19857e-07, 1.39371e-26, 1.39371e-26, 1.39371e-26
0.466098, 0, 3.06488e-07, 5.2835e-26, 1.41421, -3.06488e-07, 5.2835e-26, 0, 5.2835e-26, 5.2835e-26, 5.2835e-26, 5.2835e-26, 5.2835e-26, 5.2835e-26, 5.2835e-26, 5.2835e-26, 6.27242e-12, 5.2835e-26, 5.2835e-26, 5.2835e-26, 5.2835e-26, 5.2835e-26, 3.31059e-10, 5.2835e-26, 3.19372e-09, 5.2835e-26, 3.02957e-07, 5.2835e-26, 5.2835e-26, 5.2835e-26
0.473972, 0, 4.20392e-07, 1.91612e-25, 1.41421, -4.20392e-07, 1.91612e-25, 0, 1.91612e-25, 1.91612e-25, 1.91612e-25, 1.91612e-25, 1.91612e-25, 1.91612e-25, 1.91612e-25, 1.91612e-25, 2.09428e-11, 1.91612e-25, 1.91612e-25, 1.91612e-25, 1.91612e-25, 1.91612e-25, 5.21826e-10, 1.91612e-25, 4.98742e-09, 1.91612e-25, 4.14862e-07, 1.91612e-25, 1.91612e-25, 1.91612e-25
0.481845, 0, 5.73228e-07, 6.70921e-25, 1.41421, -5.73228e-07, 6.70921e-25, 0, 6.70921e-25, 6.70921e-25, 6.70921e-25, 6.70921e-25, 6.70921e-25, 6.70921e-25, 6.70921e-25, 6.70921e-25, 5.42562e-11, 6.70921e-25, 6.70921e-25, 6.70921e-25, 6.70921e-25, 6.70921e-25, 8.19497e-10, 6.70921e-25, 7.75597e-09, 6.70921e-25, 5.64599e-07, 6.70921e-25, 6.70921e-25, 6.70921e-25
0.489718, 0, 7.8039e-07, 3.73259e-10, 1.41421, -7.8039e-07, 3.83879e-10, 3.73259e-10, 3.73613e-10, 3.73615e-10, 6.62592e-10, 3.78458e-10, 3.74182e-10, 4.13582e-10, 6.43982e-10, 3.9208e-10, 7.91886e-10, 1.15222e-09, 4.78062e-10, 1.29084e-09, 4.01621e-10, 3.74293e-10, 1.65491e-09, 3.733e-10, 1.23781e-08, 3.73259e-10, 7.64168e-07, 3.73259e-10, 3.73259e-10, 4.22894e-10
0.497591, 0, 1.05843e-06, 1.23133e-09, 1.41421, -1.05843e-06, 1.26661e-09, 1.23133e-09, 1.23251e-09, 1.23252e-09, 2.19252e-09, 1.2486e-09, 1.2344e-09, 1.36529e-09, 2.1307e-09, 1.29386e-09, 2.48432e-09, 3.81913e-09, 1.5795e-09, 4.2796e-09, 1.32555e-09, 1.23477e-09, 3.22685e-09, 1.2323e-09, 1.97164e-08, 1.23133e-09, 1.02834e-06, 1.23133e-09, 1.23133e-09, 1.39622e-09
0.505464, 0, 1.43259e-06, 3.16064e-09, 1.41421, -1.43259e-06, 3.25164e-09, 3.16064e-09, 3.16368e-09, 3.1637e-09, 5.63978e-09, 3.20519e-09, 3.16855e-09, 3.50615e-09, 5.48033e-09, 3.32191e-09, 6.27564e-09, 9.83519e-09, 4.05865e-09, 1.10229e-08, 3.40366e-09, 3.16951e-09, 6.25221e-09, 3.16381e-09, 3.14628e-08, 3.16065e-09, 1.37651e-06, 3.16064e-09, 3.16064e-09, 3.58594e-09
0.513337, 0, 1.9391e-06, 7.40182e-09, 1.41421, -1.9391e-06, 7.61569e-09, 7.40182e-09, 7.40895e-09, 7.409e-09, 1.32283e-08, 7.50652e-09, 7.42041e-09, 8.21382e-09, 1.28535e-08, 7.78084e-09, 1.45766e-08, 2.30882e-08, 9.51229e-09, 2.58795e-08, 7.97296e-09, 7.42265e-09, 1.21661e-08, 7.4102e-09, 5.04699e-08, 7.40183e-09, 1.8334e-06, 7.40182e-09, 7.40182e-09, 8.40135e-09
0.521211, 0, 2.63298e-06, 1.65273e-08, 1.41421, -2.63298e-06, 1.70059e-08, 1.65273e-08, 1.65432e-08, 1.65433e-08, 2.95676e-08, 1.67616e-08, 1.65689e-08, 1.83446e-08, 2.87289e-08, 1.73756e-08, 3.23519e-08, 5.16355e-08, 2.12508e-08, 5.78828e-08, 1.78056e-08, 1.65739e-08, 2.3828e-08, 1.65474e-08, 8.16376e-08, 1.65273e-08, 2.43129e-06, 1.65273e-08, 1.65273e-08, 1.87643e-08
0.529084, 0, 3.60448e-06, 3.57361e-08, 1.41421, -3.60448e-06, 3.67728e-08, 3.57361e-08, 3.57707e-08, 3.57709e-08, 6.39799e-08, 3.62436e-08, 3.58262e-08, 3.96723e-08, 6.21633e-08, 3.75734e-08, 7.25369e-08, 1.11776e-07, 4.59667e-08, 1.25307e-07, 3.85047e-08, 3.58371e-08, 4.68579e-08, 3.5782e-08, 1.33617e-07, 3.57362e-08, 3.21293e-06, 3.57361e-08, 3.57361e-08, 4.05813e-08
0.536957, 0, 5.00102e-06, 7.52965e-08, 1.41421, -5.00102e-06, 7.74838e-08, 7.52965e-08, 7.53695e-08, 7.537e-08, 1.34884e-07, 7.63673e-08, 7.54866e-08, 8.3601e-08, 1.31052e-07, 7.91728e-08, 1.58635e-07, 2.35723e-07, 9.68805e-08, 2.6427e-07, 8.11376e-08, 7.55096e-08, 9.21357e-08, 7.53971e-08, 2.21282e-07, 7.52967e-08, 4.23638e-06, 7.52965e-08, 7.52965e-08, 8.55188e-08
0.54483, 0, 7.13145e-06, 1.55017e-07, 1.41421, -7.13145e-06, 1.59525e-07, 1.55017e-07, 1.55167e-07, 1.55169e-07, 2.77829e-07, 1.57224e-07, 1.55409e-07, 1.72133e-07, 2.6993e-07, 1.63006e-07, 3.93413e-07, 4.85662e-07, 1.99503e-07, 5.44498e-07, 1.67056e-07, 1.55456e-07, 1.80352e-07, 1.55231e-07, 3.71167e-07, 1.55017e-07, 5.58296e-06, 1.55017e-07, 1.55017e-07, 1.76086e-07
0.552703, 0, 1.04494e-05, 3.12219e-07, 1.41421, -1.04494e-05, 3.21308e-07, 3.12219e-07, 3.12522e-07, 3.12524e-07, 5.59827e-07, 3.16668e-07, 3.13009e-07, 3.46727e-07, 5.43901e-07, 3.28326e-07, 8.80886e-07, 9.7885e-07, 4.01908e-07, 1.09747e-06, 3.36491e-07, 3.13104e-07, 3.50092e-07, 3.12664e-07, 6.29889e-07, 3.12219e-07, 7.37065e-06, 3.12219e-07, 3.12219e-07, 3.54696e-07
0.560576, 0, 1.58071e-05, 6.1557e-07, 1.41421, -1.58071e-05, 6.33508e-07, 6.1557e-07, 6.16168e-07, 6.16172e-07, 1.10424e-06, 6.24351e-07, 6.17129e-07, 6.83674e-07, 1.07281e-06, 6.47359e-07, 1.87452e-06, 1.93121e-06, 7.92579e-07, 2.16532e-06, 6.63473e-07, 6.17317e-07, 6.71846e-07, 6.16473e-07, 1.07896e-06, 6.15571e-07, 9.77643e-06, 6.1557e-07, 6.1557e-07, 6.99402e-07
