   PIQUANT 0.0.0-main  ps__0567_0717304816_000rfs_shot_355.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0240476, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0161742, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00830078, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.000427373, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00744603, 0, 3.55339e-20, 0, 1.41421, -3.55339e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.48977e-24, 0, 1.91271e-23, 0, 3.55122e-20, 0, 0, 0
0.0153194, 0, 7.59144e-20, 0, 1.41421, -7.59144e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.39902e-24, 0, 4.16216e-23, 0, 7.58674e-20, 0, 0, 0
0.0231928, 0, 1.60248e-19, 0, 1.41421, -1.60248e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.15694e-23, 0, 8.94711e-23, 0, 1.60147e-19, 0, 0, 0
0.0310663, 0, 3.34382e-19, 0, 1.41421, -3.34382e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.45101e-23, 0, 1.90093e-22, 0, 3.34168e-19, 0, 0, 0
0.0389397, 0, 6.89998e-19, 0, 1.41421, -6.89998e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.13567e-23, 0, 3.99363e-22, 0, 6.89547e-19, 0, 0, 0
0.0468131, 0, 1.40852e-18, 0, 1.41421, -1.40852e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.06469e-22, 0, 8.29986e-22, 0, 1.40758e-18, 0, 0, 0
0.0546865, 0, 2.84531e-18, 0, 1.41421, -2.84531e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.18463e-22, 0, 1.70704e-21, 0, 2.84339e-18, 0, 0, 0
0.0625599, 0, 5.68953e-18, 0, 1.41421, -5.68953e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.43796e-22, 0, 3.47561e-21, 0, 5.68561e-18, 0, 0, 0
0.0704333, 0, 1.12647e-17, 0, 1.41421, -1.12647e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.92823e-22, 0, 7.00767e-21, 0, 1.12568e-17, 0, 0, 0
0.0783067, 0, 2.20884e-17, 0, 1.41421, -2.20884e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.77925e-21, 0, 1.39959e-20, 0, 2.20726e-17, 0, 0, 0
0.0861801, 0, 4.29049e-17, 0, 1.41421, -4.29049e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.51313e-21, 0, 2.76964e-20, 0, 4.28737e-17, 0, 0, 0
0.0940535, 0, 8.25726e-17, 0, 1.41421, -8.25726e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.87438e-21, 0, 5.43188e-20, 0, 8.25114e-17, 0, 0, 0
0.101927, 0, 1.57483e-16, 0, 1.41421, -1.57483e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.33334e-20, 0, 1.05604e-19, 0, 1.57364e-16, 0, 0, 0
0.1098, 0, 2.97695e-16, 0, 1.41421, -2.97695e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.56384e-20, 0, 2.03568e-19, 0, 2.97466e-16, 0, 0, 0
0.117674, 0, 5.57853e-16, 0, 1.41421, -5.57853e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.88834e-20, 0, 3.89154e-19, 0, 5.57415e-16, 0, 0, 0
0.125547, 0, 1.04433e-15, 0, 1.41421, -1.04433e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.34122e-20, 0, 7.46306e-19, 0, 1.04349e-15, 0, 0, 0
0.133421, 0, 1.92224e-15, 0, 1.41421, -1.92224e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.75003e-19, 0, 1.40243e-18, 0, 1.92067e-15, 0, 0, 0
0.141294, 0, 3.50914e-15, 0, 1.41421, -3.50914e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.25265e-19, 0, 2.61515e-18, 0, 3.5062e-15, 0, 0, 0
0.149167, 0, 6.35421e-15, 0, 1.41421, -6.35421e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.99831e-19, 0, 4.83982e-18, 0, 6.34877e-15, 0, 0, 0
0.157041, 0, 1.14139e-14, 0, 1.41421, -1.14139e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09766e-18, 0, 8.89073e-18, 0, 1.14039e-14, 0, 0, 0
0.164914, 0, 2.03402e-14, 0, 1.41421, -2.03402e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.99349e-18, 0, 1.62137e-17, 0, 2.0322e-14, 0, 0, 0
0.172788, 0, 3.59637e-14, 0, 1.41421, -3.59637e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.59341e-18, 0, 2.9357e-17, 0, 3.59308e-14, 0, 0, 0
0.180661, 0, 6.30945e-14, 0, 1.41421, -6.30945e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.4297e-18, 0, 5.27814e-17, 0, 6.30353e-14, 0, 0, 0
0.188534, 0, 1.09843e-13, 0, 1.41421, -1.09843e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14213e-17, 0, 9.42411e-17, 0, 1.09737e-13, 0, 0, 0
0.196408, 0, 1.89771e-13, 0, 1.41421, -1.89771e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.01427e-17, 0, 1.67124e-16, 0, 1.89583e-13, 0, 0, 0
