   PIQUANT 0.0.0-main  ps__0567_0717304816_000rfs_shot_25.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0252898, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0173849, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00948007, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00157523, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00632962, 0, 4.67033e-19, 0, 1.41421, -4.67033e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.66879e-23, 0, 5.19489e-22, 0, 4.66487e-19, 0, 0, 0
0.0142345, 0, 9.38741e-19, 0, 1.41421, -9.38741e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.4613e-23, 0, 1.0629e-21, 0, 9.37624e-19, 0, 0, 0
0.0221393, 0, 1.86784e-18, 0, 1.41421, -1.86784e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.10634e-22, 0, 2.15304e-21, 0, 1.86557e-18, 0, 0, 0
0.0300441, 0, 3.68008e-18, 0, 1.41421, -3.68008e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.21935e-22, 0, 4.31918e-21, 0, 3.67554e-18, 0, 0, 0
0.037949, 0, 7.18153e-18, 0, 1.41421, -7.18153e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.40993e-22, 0, 8.58375e-21, 0, 7.1725e-18, 0, 0, 0
0.0458538, 0, 1.38842e-17, 0, 1.41421, -1.38842e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.6819e-22, 0, 1.69045e-20, 0, 1.38665e-17, 0, 0, 0
0.0537587, 0, 2.65992e-17, 0, 1.41421, -2.65992e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.69386e-21, 0, 3.29984e-20, 0, 2.65645e-17, 0, 0, 0
0.0616635, 0, 5.0506e-17, 0, 1.41421, -5.0506e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.27575e-21, 0, 6.38629e-20, 0, 5.04388e-17, 0, 0, 0
0.0695684, 0, 9.50664e-17, 0, 1.41421, -9.50664e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.2806e-21, 0, 1.22566e-19, 0, 9.49376e-17, 0, 0, 0
0.0774732, 0, 1.77417e-16, 0, 1.41421, -1.77417e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.19407e-20, 0, 2.33317e-19, 0, 1.77172e-16, 0, 0, 0
0.0853781, 0, 3.28335e-16, 0, 1.41421, -3.28335e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.25149e-20, 0, 4.40621e-19, 0, 3.27872e-16, 0, 0, 0
0.0932829, 0, 6.02635e-16, 0, 1.41421, -6.02635e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.21106e-20, 0, 8.25664e-19, 0, 6.01767e-16, 0, 0, 0
0.101188, 0, 1.09715e-15, 0, 1.41421, -1.09715e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.81374e-20, 0, 1.53546e-18, 0, 1.09554e-15, 0, 0, 0
0.109093, 0, 1.98157e-15, 0, 1.41421, -1.98157e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.43858e-19, 0, 2.83427e-18, 0, 1.97859e-15, 0, 0, 0
0.116997, 0, 3.55086e-15, 0, 1.41421, -3.55086e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.62829e-19, 0, 5.19375e-18, 0, 3.54541e-15, 0, 0, 0
0.124902, 0, 6.31374e-15, 0, 1.41421, -6.31374e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.76572e-19, 0, 9.44972e-18, 0, 6.30382e-15, 0, 0, 0
