   PIQUANT 0.0.0-main  ps__0246_0688790088_000rfs_shot_14.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.0773386, 0, 7.96841e-16, 0, 1.41421, -7.96841e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.47065e-18, 0, 0, 1.63161e-20, 0, 6.71501e-19, 0, 7.92683e-16, 0, 0
0.085227, 0, 1.45226e-15, 0, 1.41421, -1.45226e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.32522e-18, 0, 0, 3.02525e-20, 0, 1.24847e-18, 0, 1.44466e-15, 0, 0
0.0931154, 0, 2.62662e-15, 0, 1.41421, -2.62662e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14399e-17, 0, 0, 5.56772e-20, 0, 2.30451e-18, 0, 2.61282e-15, 0, 0
0.101004, 0, 4.71508e-15, 0, 1.41421, -4.71508e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.05354e-17, 0, 0, 1.01725e-19, 0, 4.22399e-18, 0, 4.69022e-15, 0, 0
0.108892, 0, 8.40165e-15, 0, 1.41421, -8.40165e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.65907e-17, 0, 0, 1.84526e-19, 0, 7.68902e-18, 0, 8.35718e-15, 0, 0
0.116781, 0, 1.48618e-14, 0, 1.41421, -1.48618e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.47244e-17, 0, 0, 3.32372e-19, 0, 1.39022e-17, 0, 1.47828e-14, 0, 0
0.124669, 0, 2.61005e-14, 0, 1.41421, -2.61005e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.13668e-16, 0, 0, 5.94525e-19, 0, 2.497e-17, 0, 2.59613e-14, 0, 0
0.132557, 0, 4.55134e-14, 0, 1.41421, -4.55134e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.98205e-16, 0, 0, 1.05618e-18, 0, 4.4558e-17, 0, 4.52695e-14, 0, 0
0.140446, 0, 7.88079e-14, 0, 1.41421, -7.88079e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.43191e-16, 0, 0, 1.86366e-18, 0, 7.90046e-17, 0, 7.83839e-14, 0, 0
0.148334, 0, 1.35512e-13, 0, 1.41421, -1.35512e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.90111e-16, 0, 0, 3.2667e-18, 0, 1.39203e-16, 0, 1.34779e-13, 0, 0
0.156222, 0, 2.31414e-13, 0, 1.41421, -2.31414e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.00771e-15, 0, 0, 5.68859e-18, 0, 2.43757e-16, 0, 2.30157e-13, 0, 0
0.164111, 0, 3.92495e-13, 0, 1.41421, -3.92495e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.70911e-15, 0, 0, 9.84214e-18, 0, 4.24246e-16, 0, 3.90351e-13, 0, 0
0.171999, 0, 6.612e-13, 0, 1.41421, -6.612e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.87914e-15, 0, 0, 1.69201e-17, 0, 7.33957e-16, 0, 6.5757e-13, 0, 0
0.179888, 0, 1.1064e-12, 0, 1.41421, -1.1064e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.81764e-15, 0, 0, 2.89057e-17, 0, 1.26228e-15, 0, 1.10029e-12, 0, 0
0.187776, 0, 1.83903e-12, 0, 1.41421, -1.83903e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.0077e-15, 0, 0, 4.90765e-17, 0, 2.15829e-15, 0, 1.82881e-12, 0, 0
0.195664, 0, 3.03658e-12, 0, 1.41421, -3.03658e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.32222e-14, 0, 0, 8.28162e-17, 0, 3.66939e-15, 0, 3.0196e-12, 0, 0
0.203553, 0, 4.981e-12, 0, 1.41421, -4.981e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.16891e-14, 0, 0, 1.38916e-16, 0, 6.20356e-15, 0, 4.95297e-12, 0, 0
0.211441, 0, 8.12553e-12, 0, 1.41421, -8.12553e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.5383e-14, 0, 0, 2.32207e-16, 0, 1.04607e-14, 0, 8.07945e-12, 0, 0
0.21933, 0, 1.31535e-11, 0, 1.41421, -1.31535e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.72805e-14, 0, 0, 3.84939e-16, 0, 1.74887e-14, 0, 1.30784e-11, 0, 0
0.227218, 0, 2.11556e-11, 0, 1.41421, -2.11556e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.21341e-14, 0, 0, 6.3459e-16, 0, 2.90839e-14, 0, 2.10338e-11, 0, 0
0.235106, 0, 3.38075e-11, 0, 1.41421, -3.38075e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.47249e-13, 0, 0, 1.04049e-15, 0, 4.81168e-14, 0, 3.36111e-11, 0, 0
0.242995, 0, 5.36804e-11, 0, 1.41421, -5.36804e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.33838e-13, 0, 0, 1.69708e-15, 0, 7.92026e-14, 0, 5.33656e-11, 0, 0
0.250883, 0, 8.46926e-11, 0, 1.41421, -8.46926e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.68999e-13, 0, 0, 2.75401e-15, 0, 1.29729e-13, 0, 8.41911e-11, 0, 0
0.258772, 0, 1.32775e-10, 0, 1.41421, -1.32775e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.7863e-13, 0, 0, 4.44756e-15, 0, 2.11471e-13, 0, 1.3198e-10, 0, 0
0.26666, 0, 2.06839e-10, 0, 1.41421, -2.06839e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.01683e-13, 0, 0, 7.14945e-15, 0, 3.43118e-13, 0, 2.05587e-10, 0, 0
0.274548, 0, 3.20192e-10, 0, 1.41421, -3.20192e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.39638e-12, 0, 0, 1.14428e-14, 0, 5.54229e-13, 0, 3.1823e-10, 0, 0
0.282437, 0, 4.9256e-10, 1.77965e-43, 1.41421, -4.9256e-10, 1.77965e-43, 0, 1.77965e-43, 1.77965e-43, 1.77965e-43, 1.77965e-43, 1.77965e-43, 1.77965e-43, 1.77965e-43, 1.77965e-43, 1.77965e-43, 1.77965e-43, 1.77965e-43, 2.14916e-12, 1.77965e-43, 1.77965e-43, 1.82401e-14, 1.77965e-43, 8.91384e-13, 1.77965e-43, 4.89501e-10, 1.77965e-43, 1.77965e-43
0.290325, 0, 7.52987e-10, 3.14732e-42, 1.41421, -7.52987e-10, 3.14732e-42, 0, 3.14732e-42, 3.14732e-42, 3.14732e-42, 3.14732e-42, 3.14732e-42, 3.14732e-42, 3.14732e-42, 3.14732e-42, 3.14732e-42, 3.14732e-42, 3.14732e-42, 3.28749e-12, 3.14732e-42, 3.14732e-42, 2.89664e-14, 3.14732e-42, 1.42775e-12, 3.14732e-42, 7.48243e-10, 3.14732e-42, 3.14732e-42
0.298213, 0, 1.14395e-09, 4.6638e-41, 1.41421, -1.14395e-09, 4.6638e-41, 0, 4.6638e-41, 4.6638e-41, 4.6638e-41, 4.6638e-41, 4.6638e-41, 4.6638e-41, 4.6638e-41, 4.6638e-41, 4.6638e-41, 4.6638e-41, 4.6638e-41, 4.9982e-12, 4.6638e-41, 4.6638e-41, 4.58438e-14, 4.6638e-41, 2.27795e-12, 4.6638e-41, 1.13663e-09, 4.6638e-41, 4.6638e-41
0.306102, 0, 1.72714e-09, 6.10446e-40, 1.41421, -1.72714e-09, 6.10446e-40, 0, 6.10446e-40, 6.10446e-40, 6.10446e-40, 6.10446e-40, 6.10446e-40, 6.10446e-40, 6.10446e-40, 6.10446e-40, 6.10446e-40, 6.10446e-40, 6.10446e-40, 7.55332e-12, 6.10446e-40, 6.10446e-40, 7.23347e-14, 6.10446e-40, 3.62104e-12, 6.10446e-40, 1.71589e-09, 6.10446e-40, 6.10446e-40
0.31399, 0, 2.59156e-09, 7.15011e-39, 1.41421, -2.59156e-09, 7.15011e-39, 0, 7.15011e-39, 7.15011e-39, 7.15011e-39, 7.15011e-39, 7.15011e-39, 7.15011e-39, 7.15011e-39, 7.15011e-39, 7.15011e-39, 7.15011e-39, 7.15011e-39, 1.13465e-11, 7.15011e-39, 7.15011e-39, 1.13831e-13, 7.15011e-39, 5.7362e-12, 7.15011e-39, 2.57437e-09, 7.15011e-39, 7.15011e-39
0.321879, 0, 3.86474e-09, 7.54818e-38, 1.41421, -3.86474e-09, 7.54818e-38, 0, 7.54818e-38, 7.54818e-38, 7.54818e-38, 7.54818e-38, 7.54818e-38, 7.54818e-38, 7.54818e-38, 7.54818e-38, 7.54818e-38, 7.54818e-38, 7.54818e-38, 1.69438e-11, 7.54818e-38, 7.54818e-38, 1.78727e-13, 7.54818e-38, 9.05773e-12, 7.54818e-38, 3.83856e-09, 7.54818e-38, 7.54818e-38
0.329767, 0, 5.72814e-09, 7.2198e-37, 1.41421, -5.72814e-09, 7.2198e-37, 0, 7.2198e-37, 7.2198e-37, 7.2198e-37, 7.2198e-37, 7.2198e-37, 7.2198e-37, 7.2198e-37, 7.2198e-37, 7.2198e-37, 7.2198e-37, 7.2198e-37, 2.51544e-11, 7.2198e-37, 7.2198e-37, 2.801e-13, 7.2198e-37, 1.42602e-11, 7.2198e-37, 5.68844e-09, 7.2198e-37, 7.2198e-37
0.337655, 0, 8.43832e-09, 6.29101e-36, 1.41421, -8.43832e-09, 6.29101e-36, 0, 6.29101e-36, 6.29101e-36, 6.29101e-36, 6.29101e-36, 6.29101e-36, 6.29101e-36, 6.29101e-36, 6.29101e-36, 6.29101e-36, 6.29101e-36, 6.29101e-36, 3.71281e-11, 6.29101e-36, 6.29101e-36, 4.38325e-13, 6.29101e-36, 2.239e-11, 6.29101e-36, 8.37836e-09, 6.29101e-36, 6.29101e-36
0.345544, 0, 1.23555e-08, 5.01963e-35, 1.41421, -1.23555e-08, 5.01963e-35, 0, 5.01963e-35, 5.01963e-35, 5.01963e-35, 5.01963e-35, 5.01963e-35, 5.01963e-35, 5.01963e-35, 5.01963e-35, 5.01963e-35, 5.01963e-35, 5.01963e-35, 5.44893e-11, 5.01963e-35, 5.01963e-35, 6.85175e-13, 5.01963e-35, 3.50675e-11, 5.01963e-35, 1.22652e-08, 5.01963e-35, 5.01963e-35
0.353432, 0, 1.7982e-08, 3.68492e-34, 1.41421, -1.7982e-08, 3.68492e-34, 0, 3.68492e-34, 3.68492e-34, 3.68492e-34, 3.68492e-34, 3.68492e-34, 3.68492e-34, 3.68492e-34, 3.68492e-34, 3.68492e-34, 3.68492e-34, 3.68492e-34, 7.95199e-11, 3.68492e-34, 3.68492e-34, 1.07022e-12, 3.68492e-34, 5.48002e-11, 3.68492e-34, 1.78467e-08, 3.68492e-34, 3.68492e-34
0.361321, 0, 2.60141e-08, 2.51377e-33, 1.41421, -2.60141e-08, 2.51377e-33, 0, 2.51377e-33, 2.51377e-33, 2.51377e-33, 2.51377e-33, 2.51377e-33, 2.51377e-33, 2.51377e-33, 2.51377e-33, 2.51377e-33, 2.51377e-33, 2.51377e-33, 1.15409e-10, 2.51377e-33, 2.51377e-33, 1.67083e-12, 2.51377e-33, 8.54627e-11, 2.51377e-33, 2.58116e-08, 2.51377e-33, 2.51377e-33
0.369209, 0, 3.74098e-08, 1.71058e-32, 1.41421, -3.74098e-08, 1.71058e-32, 0, 1.71058e-32, 1.71058e-32, 1.71058e-32, 1.71058e-32, 1.71058e-32, 1.71058e-32, 1.71058e-32, 1.71058e-32, 1.71058e-32, 1.71058e-32, 1.71058e-32, 1.66587e-10, 1.71058e-32, 1.71058e-32, 2.60781e-12, 1.71058e-32, 1.33035e-10, 1.71058e-32, 3.71076e-08, 1.71058e-32, 1.71058e-32
0.377097, 0, 5.34794e-08, 1.10288e-31, 1.41421, -5.34794e-08, 1.10288e-31, 0, 1.10288e-31, 1.10288e-31, 1.10288e-31, 1.10288e-31, 1.10288e-31, 1.10288e-31, 1.10288e-31, 1.10288e-31, 1.10288e-31, 1.10288e-31, 1.10288e-31, 2.39185e-10, 1.10288e-31, 1.10288e-31, 4.06975e-12, 1.10288e-31, 2.06735e-10, 1.10288e-31, 5.30294e-08, 1.10288e-31, 1.10288e-31
0.384986, 0, 7.60026e-08, 6.64556e-31, 1.41421, -7.60026e-08, 6.64556e-31, 0, 6.64556e-31, 6.64556e-31, 6.64556e-31, 6.64556e-31, 6.64556e-31, 6.64556e-31, 6.64556e-31, 6.64556e-31, 6.64556e-31, 6.64556e-31, 6.64556e-31, 3.41636e-10, 6.64556e-31, 6.64556e-31, 6.35083e-12, 6.64556e-31, 3.20748e-10, 6.64556e-31, 7.53339e-08, 6.64556e-31, 6.64556e-31
0.392874, 0, 1.07382e-07, 3.74155e-30, 1.41421, -1.07382e-07, 3.74155e-30, 0, 3.74155e-30, 3.74155e-30, 3.74155e-30, 3.74155e-30, 3.74155e-30, 3.74155e-30, 3.74155e-30, 3.74155e-30, 3.74155e-30, 3.74155e-30, 3.74155e-30, 4.85495e-10, 3.74155e-30, 3.74155e-30, 9.90953e-12, 3.74155e-30, 4.96863e-10, 3.74155e-30, 1.0639e-07, 3.74155e-30, 3.74155e-30
0.400762, 0, 1.50841e-07, 1.97252e-29, 1.41421, -1.50841e-07, 1.97252e-29, 0, 1.97252e-29, 1.97252e-29, 1.97252e-29, 1.97252e-29, 1.97252e-29, 1.97252e-29, 1.97252e-29, 1.97252e-29, 1.97252e-29, 1.97252e-29, 1.97252e-29, 6.86519e-10, 1.97252e-29, 1.97252e-29, 1.54592e-11, 1.97252e-29, 7.68472e-10, 1.97252e-29, 1.49371e-07, 1.97252e-29, 1.97252e-29
0.408651, 0, 2.10674e-07, 9.76608e-29, 1.41421, -2.10674e-07, 9.76608e-29, 0, 9.76608e-29, 9.76608e-29, 9.76608e-29, 9.76608e-29, 9.76608e-29, 9.76608e-29, 9.76608e-29, 9.76608e-29, 9.76608e-29, 9.76608e-29, 9.76608e-29, 9.66103e-10, 9.76608e-29, 9.76608e-29, 2.4107e-11, 9.76608e-29, 1.1866e-09, 9.76608e-29, 2.08498e-07, 9.76608e-29, 9.76608e-29
0.416539, 0, 2.92573e-07, 4.55623e-28, 1.41421, -2.92573e-07, 4.55623e-28, 0, 4.55623e-28, 4.55623e-28, 4.55623e-28, 4.55623e-28, 4.55623e-28, 4.55623e-28, 4.55623e-28, 4.55623e-28, 4.55623e-28, 4.55623e-28, 4.55623e-28, 1.35318e-09, 4.55623e-28, 4.55623e-28, 3.75671e-11, 4.55623e-28, 1.829e-09, 4.55623e-28, 2.89353e-07, 4.55623e-28, 4.55623e-28
0.424428, 0, 4.04027e-07, 2.00924e-27, 1.41421, -4.04027e-07, 2.00924e-27, 0, 2.00924e-27, 2.00924e-27, 2.00924e-27, 2.00924e-27, 2.00924e-27, 2.00924e-27, 2.00924e-27, 2.00924e-27, 2.00924e-27, 2.00924e-27, 2.00924e-27, 1.88672e-09, 2.00924e-27, 2.00924e-27, 5.84836e-11, 2.00924e-27, 2.81363e-09, 2.00924e-27, 3.99269e-07, 2.00924e-27, 2.00924e-27
0.432316, 0, 5.54842e-07, 8.39984e-27, 1.41421, -5.54842e-07, 8.39984e-27, 0, 8.39984e-27, 8.39984e-27, 8.39984e-27, 8.39984e-27, 8.39984e-27, 8.39984e-27, 8.39984e-27, 8.39984e-27, 8.39984e-27, 8.39984e-27, 8.39984e-27, 2.61902e-09, 8.39984e-27, 8.39984e-27, 9.09198e-11, 8.39984e-27, 4.31875e-09, 8.39984e-27, 5.47813e-07, 8.39984e-27, 8.39984e-27
0.440204, 0, 7.57773e-07, 3.3381e-26, 1.41421, -7.57773e-07, 3.3381e-26, 0, 3.3381e-26, 3.3381e-26, 3.3381e-26, 3.3381e-26, 3.3381e-26, 3.3381e-26, 3.3381e-26, 3.3381e-26, 3.3381e-26, 3.3381e-26, 3.3381e-26, 3.61994e-09, 3.3381e-26, 3.3381e-26, 1.41093e-10, 3.3381e-26, 6.61244e-09, 3.3381e-26, 7.474e-07, 3.3381e-26, 3.3381e-26
0.448093, 0, 1.02933e-06, 1.26444e-25, 1.41421, -1.02933e-06, 1.26444e-25, 0, 1.26444e-25, 1.26444e-25, 1.26444e-25, 1.26444e-25, 1.26444e-25, 1.26444e-25, 1.26444e-25, 1.21334e-11, 1.26444e-25, 1.26444e-25, 1.26444e-25, 4.98255e-09, 1.26444e-25, 1.26444e-25, 2.18465e-10, 1.26444e-25, 1.00956e-08, 1.26444e-25, 1.01402e-06, 1.26444e-25, 1.26444e-25
0.455981, 0, 1.39073e-06, 4.57668e-25, 1.41421, -1.39073e-06, 4.57668e-25, 0, 4.57668e-25, 4.57668e-25, 4.57668e-25, 4.57668e-25, 4.57668e-25, 4.57668e-25, 4.57668e-25, 3.91083e-11, 4.57668e-25, 4.57668e-25, 4.57668e-25, 6.83021e-09, 4.57668e-25, 4.57668e-25, 3.37368e-10, 4.57668e-25, 1.53641e-08, 4.57668e-25, 1.36816e-06, 4.57668e-25, 4.57668e-25
0.46387, 0, 1.86913e-06, 1.59455e-24, 1.41421, -1.86913e-06, 1.59455e-24, 0, 1.59455e-24, 1.59455e-24, 1.59455e-24, 1.59455e-24, 1.59455e-24, 1.59455e-24, 1.59455e-24, 9.76645e-11, 1.59455e-24, 1.59455e-24, 1.59455e-24, 9.32596e-09, 1.59455e-24, 1.59455e-24, 5.1938e-10, 1.59455e-24, 2.32984e-08, 1.59455e-24, 1.83589e-06, 1.59455e-24, 1.59455e-24
0.471758, 0, 2.51221e-06, 9.06186e-09, 1.41421, -2.51221e-06, 9.1182e-09, 9.06186e-09, 9.062e-09, 9.06223e-09, 9.06356e-09, 9.07538e-09, 9.08018e-09, 9.22772e-09, 9.28305e-09, 9.8297e-09, 9.24537e-09, 9.10166e-09, 1.05164e-08, 2.17466e-08, 1.00223e-08, 9.06241e-09, 9.85865e-09, 9.06271e-09, 4.42512e-08, 9.06187e-09, 2.45955e-06, 9.06186e-09, 9.16663e-09
0.479646, 0, 3.36642e-06, 2.90515e-08, 1.41421, -3.36642e-06, 2.92324e-08, 2.90515e-08, 2.90519e-08, 2.90527e-08, 2.90569e-08, 2.90949e-08, 2.91103e-08, 2.95841e-08, 2.97617e-08, 3.12851e-08, 2.96408e-08, 2.91793e-08, 3.37219e-08, 4.62389e-08, 3.21354e-08, 2.90533e-08, 3.02692e-08, 2.90682e-08, 8.19689e-08, 2.90515e-08, 3.28251e-06, 2.90515e-08, 2.93879e-08
0.487535, 0, 4.50539e-06, 7.22461e-08, 1.41421, -4.50539e-06, 7.26965e-08, 7.22461e-08, 7.22472e-08, 7.22491e-08, 7.22597e-08, 7.23542e-08, 7.23926e-08, 7.35721e-08, 7.40143e-08, 7.76194e-08, 7.37132e-08, 7.25643e-08, 8.38738e-08, 9.54471e-08, 7.9924e-08, 7.22505e-08, 7.40993e-08, 7.23009e-08, 1.51444e-07, 7.22462e-08, 4.36996e-06, 7.22461e-08, 7.30837e-08
0.495423, 0, 6.03471e-06, 1.63716e-07, 1.41421, -6.03471e-06, 1.64738e-07, 1.63716e-07, 1.63718e-07, 1.63723e-07, 1.63747e-07, 1.63961e-07, 1.64048e-07, 1.66724e-07, 1.67727e-07, 1.75683e-07, 1.67044e-07, 1.64438e-07, 1.90092e-07, 1.94918e-07, 1.81133e-07, 1.63726e-07, 1.66523e-07, 1.63858e-07, 2.81636e-07, 1.63716e-07, 5.81226e-06, 1.63716e-07, 1.65616e-07
0.503311, 0, 8.11448e-06, 3.53755e-07, 1.41421, -8.11448e-06, 3.55964e-07, 3.53755e-07, 3.5376e-07, 3.53769e-07, 3.53821e-07, 3.54285e-07, 3.54473e-07, 3.60258e-07, 3.62428e-07, 3.79293e-07, 3.6095e-07, 3.55316e-07, 4.10787e-07, 3.95561e-07, 3.91414e-07, 3.53776e-07, 3.57987e-07, 3.54089e-07, 5.28379e-07, 3.53755e-07, 7.74165e-06, 3.53755e-07, 3.57863e-07
0.5112, 0, 1.09984e-05, 7.41057e-07, 1.41421, -1.09984e-05, 7.45686e-07, 7.41057e-07, 7.41068e-07, 7.41087e-07, 7.41196e-07, 7.42168e-07, 7.42562e-07, 7.54687e-07, 7.59233e-07, 7.95095e-07, 7.56137e-07, 7.44327e-07, 8.60585e-07, 7.96861e-07, 8.19983e-07, 7.41102e-07, 7.47404e-07, 7.41796e-07, 9.98419e-07, 7.41057e-07, 1.03594e-05, 7.41057e-07, 7.49666e-07
0.519088, 0, 1.51088e-05, 1.51538e-06, 1.41421, -1.51088e-05, 1.52485e-06, 1.51538e-06, 1.5154e-06, 1.51544e-06, 1.51567e-06, 1.51765e-06, 1.51846e-06, 1.54326e-06, 1.55256e-06, 1.63652e-06, 1.54623e-06, 1.52207e-06, 1.75989e-06, 1.58959e-06, 1.67683e-06, 1.51547e-06, 1.52485e-06, 1.51696e-06, 1.89219e-06, 1.51538e-06, 1.39841e-05, 1.51538e-06, 1.53299e-06
0.526977, 0, 2.12349e-05, 3.03413e-06, 1.41421, -2.12349e-05, 3.05309e-06, 3.03413e-06, 3.03417e-06, 3.03425e-06, 3.0347e-06, 3.03868e-06, 3.04029e-06, 3.08997e-06, 3.1086e-06, 3.3842e-06, 3.09591e-06, 3.04753e-06, 3.52384e-06, 3.13245e-06, 3.35749e-06, 3.03431e-06, 3.04817e-06, 3.03739e-06, 3.5824e-06, 3.03413e-06, 1.91364e-05, 3.03413e-06, 3.0694e-06
0.534865, 0, 3.0588e-05, 5.95675e-06, 1.41421, -3.0588e-05, 5.99399e-06, 5.95675e-06, 5.95683e-06, 5.95699e-06, 5.95787e-06, 5.96568e-06, 5.96886e-06, 6.06641e-06, 6.10299e-06, 6.77977e-06, 6.07808e-06, 5.98306e-06, 6.91844e-06, 6.08651e-06, 6.59177e-06, 5.95711e-06, 5.97747e-06, 5.96336e-06, 6.74945e-06, 5.95675e-06, 2.66855e-05, 5.95675e-06, 6.02602e-06
0.542753, 0, 4.53381e-05, 1.14748e-05, 1.41421, -4.53381e-05, 1.15465e-05, 1.14748e-05, 1.14749e-05, 1.14752e-05, 1.14769e-05, 1.1492e-05, 1.14981e-05, 1.16861e-05, 1.17565e-05, 1.32589e-05, 1.17086e-05, 1.15255e-05, 1.33278e-05, 1.16454e-05, 1.26984e-05, 1.14755e-05, 1.15052e-05, 1.14879e-05, 1.26135e-05, 1.14748e-05, 3.80976e-05, 1.14748e-05, 1.16082e-05
0.550642, 0, 6.92231e-05, 2.16969e-05, 1.41421, -6.92231e-05, 2.18326e-05, 2.16969e-05, 2.16972e-05, 2.16978e-05, 2.1701e-05, 2.17295e-05, 2.1741e-05, 2.20965e-05, 2.22298e-05, 2.53917e-05, 2.21391e-05, 2.17928e-05, 2.52016e-05, 2.19203e-05, 2.40111e-05, 2.16982e-05, 2.17412e-05, 2.17224e-05, 2.33223e-05, 2.16969e-05, 5.58484e-05, 2.16969e-05, 2.19493e-05
0.55853, 0, 0.000108677, 4.02777e-05, 1.41421, -0.000108677, 4.05297e-05, 4.02777e-05, 4.02783e-05, 4.02793e-05, 4.02853e-05, 4.03382e-05, 4.03596e-05, 4.10198e-05, 4.12673e-05, 4.77347e-05, 4.10988e-05, 4.04558e-05, 4.67856e-05, 4.05692e-05, 4.45749e-05, 4.02801e-05, 4.0342e-05, 4.03263e-05, 4.25829e-05, 4.02777e-05, 8.40987e-05, 4.02777e-05, 4.07464e-05
