   PIQUANT 0.0.0-main  ps__0246_0688790088_000rfs_shot_18.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.00403694, 0, 6.49697e-19, 0, 1.41421, -6.49697e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.18294e-20, 0, 0, 5.81358e-23, 0, 1.51994e-21, 0, 6.2629e-19, 0, 0, 0
0.0118993, 0, 1.2643e-18, 0, 1.41421, -1.2643e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.24779e-20, 0, 0, 1.15132e-22, 0, 3.00537e-21, 0, 1.2187e-18, 0, 0, 0
0.0197616, 0, 2.43818e-18, 0, 1.41421, -2.43818e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.19148e-20, 0, 0, 2.25962e-22, 0, 5.88993e-21, 0, 2.35015e-18, 0, 0, 0
0.0276239, 0, 4.66091e-18, 0, 1.41421, -4.66091e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.56585e-19, 0, 0, 4.39623e-22, 0, 1.14443e-20, 0, 4.49244e-18, 0, 0, 0
0.0354862, 0, 8.8342e-18, 0, 1.41421, -8.8342e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.96775e-19, 0, 0, 8.48082e-22, 0, 2.20526e-20, 0, 8.51452e-18, 0, 0, 0
0.0433486, 0, 1.66052e-17, 0, 1.41421, -1.66052e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.57809e-19, 0, 0, 1.62258e-21, 0, 4.21524e-20, 0, 1.60036e-17, 0, 0, 0
0.0512109, 0, 3.09591e-17, 0, 1.41421, -3.09591e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.03994e-18, 0, 0, 3.07944e-21, 0, 7.99431e-20, 0, 2.98362e-17, 0, 0, 0
0.0590732, 0, 5.72633e-17, 0, 1.41421, -5.72633e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.92343e-18, 0, 0, 5.79859e-21, 0, 1.50462e-19, 0, 5.51836e-17, 0, 0, 0
0.0669355, 0, 1.05094e-16, 0, 1.41421, -1.05094e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.52985e-18, 0, 0, 1.0835e-20, 0, 2.81091e-19, 0, 1.01272e-16, 0, 0, 0
0.0747979, 0, 1.91406e-16, 0, 1.41421, -1.91406e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.42855e-18, 0, 0, 2.0094e-20, 0, 5.21337e-19, 0, 1.84436e-16, 0, 0, 0
0.0826602, 0, 3.45998e-16, 0, 1.41421, -3.45998e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.162e-17, 0, 0, 3.69911e-20, 0, 9.60101e-19, 0, 3.3338e-16, 0, 0, 0
