   PIQUANT 0.0.0-main  ps__0246_0688790088_000rfs_shot_59.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.166291, 0, 1.67867e-11, 0, 1.41421, -1.67867e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.90425e-14, 0, 0, 1.32284e-16, 3.99097e-15, 0, 1.67235e-11, 0, 0
0.174295, 0, 2.72079e-11, 0, 1.41421, -2.72079e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.56985e-14, 0, 0, 2.19544e-16, 6.72345e-15, 0, 2.71053e-11, 0, 0
0.182299, 0, 4.37985e-11, 0, 1.41421, -4.37985e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.54058e-13, 0, 0, 3.62129e-16, 1.12617e-14, 0, 4.36329e-11, 0, 0
0.190303, 0, 7.00292e-11, 0, 1.41421, -7.00292e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.46335e-13, 0, 0, 5.93745e-16, 1.87566e-14, 0, 6.97635e-11, 0, 0
0.198307, 0, 1.11217e-10, 0, 1.41421, -1.11217e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.91245e-13, 0, 0, 9.67804e-16, 3.10657e-14, 0, 1.10794e-10, 0, 0
0.206311, 0, 1.75453e-10, 0, 1.41421, -1.75453e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.17267e-13, 0, 0, 1.56854e-15, 5.11715e-14, 0, 1.74783e-10, 0, 0
0.214315, 0, 2.74955e-10, 0, 1.41421, -2.74955e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.67438e-13, 0, 0, 2.52813e-15, 8.38383e-14, 0, 2.73901e-10, 0, 0
0.222319, 0, 4.28049e-10, 0, 1.41421, -4.28049e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.50632e-12, 0, 0, 4.05311e-15, 1.36637e-13, 0, 4.26402e-10, 0, 0
0.230322, 0, 6.62024e-10, 0, 1.41421, -6.62024e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.33011e-12, 0, 0, 6.46484e-15, 2.21544e-13, 0, 6.59466e-10, 0, 0
0.238326, 0, 1.01724e-09, 0, 1.41421, -1.01724e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.58115e-12, 0, 0, 1.02616e-14, 3.57415e-13, 0, 1.01329e-09, 0, 0
0.24633, 0, 1.55294e-09, 0, 1.41421, -1.55294e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.4686e-12, 0, 0, 1.62138e-14, 5.73807e-13, 0, 1.54688e-09, 0, 0
0.254334, 0, 2.35551e-09, 0, 1.41421, -2.35551e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.29773e-12, 0, 0, 2.5509e-14, 9.16857e-13, 0, 2.34627e-09, 0, 0
0.262338, 0, 3.55006e-09, 0, 1.41421, -3.55006e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.25111e-11, 0, 0, 3.99752e-14, 1.45831e-12, 0, 3.53605e-09, 0, 0
0.270342, 0, 5.31645e-09, 3.75548e-43, 1.41421, -5.31645e-09, 3.75548e-43, 0, 3.75548e-43, 3.75548e-43, 3.75548e-43, 3.75548e-43, 3.75548e-43, 3.75548e-43, 3.75548e-43, 1.87459e-11, 3.75548e-43, 3.75548e-43, 6.24221e-14, 2.30933e-12, 3.75548e-43, 5.29533e-09, 3.75548e-43, 3.75548e-43
0.278346, 0, 7.91154e-09, 7.0163e-42, 1.41421, -7.91154e-09, 7.0163e-42, 0, 7.0163e-42, 7.0163e-42, 7.0163e-42, 7.0163e-42, 7.0163e-42, 7.0163e-42, 7.0163e-42, 2.79138e-11, 7.0163e-42, 7.0163e-42, 9.71639e-14, 3.64154e-12, 7.0163e-42, 7.87988e-09, 7.0163e-42, 7.0163e-42
0.28635, 0, 1.16996e-08, 1.09688e-40, 1.41421, -1.16996e-08, 1.09688e-40, 0, 1.09688e-40, 1.09688e-40, 1.09688e-40, 1.09688e-40, 1.09688e-40, 1.09688e-40, 1.09688e-40, 4.13101e-11, 1.09688e-40, 1.09688e-40, 1.50825e-13, 5.71914e-12, 1.09688e-40, 1.16524e-08, 1.09688e-40, 1.09688e-40
0.294353, 0, 1.71936e-08, 1.51114e-39, 1.41421, -1.71936e-08, 1.51114e-39, 0, 1.51114e-39, 1.51114e-39, 1.51114e-39, 1.51114e-39, 1.51114e-39, 1.51114e-39, 1.51114e-39, 6.07642e-11, 1.51114e-39, 1.51114e-39, 2.33577e-13, 8.94763e-12, 1.51114e-39, 1.71237e-08, 1.51114e-39, 1.51114e-39
0.302357, 0, 2.51114e-08, 1.85699e-38, 1.41421, -2.51114e-08, 1.85699e-38, 0, 1.85699e-38, 1.85699e-38, 1.85699e-38, 1.85699e-38, 1.85699e-38, 1.85699e-38, 1.85699e-38, 8.88424e-11, 1.85699e-38, 1.85699e-38, 3.6105e-13, 1.39477e-11, 1.85699e-38, 2.50082e-08, 1.85699e-38, 1.85699e-38
0.310361, 0, 3.645e-08, 2.05013e-37, 1.41421, -3.645e-08, 2.05013e-37, 0, 2.05013e-37, 2.05013e-37, 2.05013e-37, 2.05013e-37, 2.05013e-37, 2.05013e-37, 2.05013e-37, 1.29123e-10, 2.05013e-37, 2.05013e-37, 5.57283e-13, 2.16675e-11, 2.05013e-37, 3.62987e-08, 2.05013e-37, 2.05013e-37
0.318365, 0, 5.25859e-08, 2.04493e-36, 1.41421, -5.25859e-08, 2.04493e-36, 0, 2.04493e-36, 2.04493e-36, 2.04493e-36, 2.04493e-36, 2.04493e-36, 2.04493e-36, 2.04493e-36, 1.86566e-10, 2.04493e-36, 2.04493e-36, 8.5928e-13, 3.35512e-11, 2.04493e-36, 5.23649e-08, 2.04493e-36, 2.04493e-36
0.326369, 0, 7.54056e-08, 1.85343e-35, 1.41421, -7.54056e-08, 1.85343e-35, 0, 1.85343e-35, 1.85343e-35, 1.85343e-35, 1.85343e-35, 1.85343e-35, 1.85343e-35, 1.85343e-35, 2.68003e-10, 1.85343e-35, 1.85343e-35, 1.32407e-12, 5.17951e-11, 1.85343e-35, 7.50845e-08, 1.85343e-35, 1.85343e-35
0.334373, 0, 1.07478e-07, 1.53452e-34, 1.41421, -1.07478e-07, 1.53452e-34, 0, 1.53452e-34, 1.53452e-34, 1.53452e-34, 1.53452e-34, 1.53452e-34, 1.53452e-34, 1.53452e-34, 3.82791e-10, 1.53452e-34, 1.53452e-34, 2.03959e-12, 7.97318e-11, 1.53452e-34, 1.07014e-07, 1.53452e-34, 1.53452e-34
0.342377, 0, 1.5228e-07, 1.16639e-33, 1.41421, -1.5228e-07, 1.16639e-33, 0, 1.16639e-33, 1.16639e-33, 1.16639e-33, 1.16639e-33, 1.16639e-33, 1.16639e-33, 1.16639e-33, 5.43668e-10, 1.16639e-33, 1.16639e-33, 3.14155e-12, 1.22407e-10, 1.16639e-33, 1.5161e-07, 1.16639e-33, 1.16639e-33
0.35038, 0, 2.14481e-07, 8.34868e-33, 1.41421, -2.14481e-07, 8.34868e-33, 0, 8.34868e-33, 8.34868e-33, 8.34868e-33, 8.34868e-33, 8.34868e-33, 8.34868e-33, 8.34868e-33, 7.67892e-10, 8.34868e-33, 8.34868e-33, 4.83943e-12, 1.87447e-10, 8.34868e-33, 2.13521e-07, 8.34868e-33, 8.34868e-33
0.358384, 0, 3.00326e-07, 1.79972e-31, 1.41421, -3.00326e-07, 1.79972e-31, 0, 1.79972e-31, 1.79972e-31, 1.79972e-31, 1.79972e-31, 1.79972e-31, 1.79972e-31, 1.79972e-31, 1.07874e-09, 1.79972e-31, 1.79972e-31, 7.46569e-12, 2.86548e-10, 1.79972e-31, 2.98953e-07, 1.79972e-31, 1.79972e-31
0.366388, 0, 4.18078e-07, 1.11732e-30, 1.41421, -4.18078e-07, 1.11732e-30, 0, 1.11732e-30, 1.11732e-30, 1.11732e-30, 1.11732e-30, 1.11732e-30, 1.11732e-30, 1.11732e-30, 1.50728e-09, 1.11732e-30, 1.11732e-30, 1.15038e-11, 4.36672e-10, 1.11732e-30, 4.16122e-07, 1.11732e-30, 1.11732e-30
0.374392, 0, 5.7865e-07, 6.46992e-30, 1.41421, -5.7865e-07, 6.46992e-30, 0, 6.46992e-30, 6.46992e-30, 6.46992e-30, 6.46992e-30, 6.46992e-30, 6.46992e-30, 6.46992e-30, 2.09507e-09, 6.46992e-30, 6.46992e-30, 1.77272e-11, 6.63905e-10, 6.46992e-30, 5.75874e-07, 6.46992e-30, 6.46992e-30
0.382396, 0, 7.96333e-07, 3.5023e-29, 1.41421, -7.96333e-07, 3.5023e-29, 0, 3.5023e-29, 3.5023e-29, 3.5023e-29, 3.5023e-29, 3.5023e-29, 3.5023e-29, 3.5023e-29, 2.89716e-09, 3.5023e-29, 3.5023e-29, 2.73136e-11, 1.00703e-09, 3.5023e-29, 7.92402e-07, 3.5023e-29, 3.5023e-29
0.3904, 0, 1.08973e-06, 1.77781e-28, 1.41421, -1.08973e-06, 1.77781e-28, 0, 1.77781e-28, 1.77781e-28, 1.77781e-28, 1.77781e-28, 1.77781e-28, 1.77781e-28, 1.77781e-28, 3.98629e-09, 1.77781e-28, 1.77781e-28, 4.20661e-11, 1.52385e-09, 1.77781e-28, 1.08418e-06, 1.77781e-28, 1.77781e-28
0.398404, 0, 1.4829e-06, 8.49415e-28, 1.41421, -1.4829e-06, 8.49415e-28, 0, 8.49415e-28, 8.49415e-28, 8.49415e-28, 8.49415e-28, 8.49415e-28, 8.49415e-28, 8.49415e-28, 5.45802e-09, 8.49415e-28, 8.49415e-28, 6.47363e-11, 2.30016e-09, 8.49415e-28, 1.47508e-06, 8.49415e-28, 8.49415e-28
0.406408, 0, 2.00681e-06, 3.83128e-27, 1.41421, -2.00681e-06, 3.83128e-27, 0, 3.83128e-27, 3.83128e-27, 3.83128e-27, 3.83128e-27, 3.83128e-27, 3.83128e-27, 3.83128e-27, 7.43738e-09, 3.83128e-27, 3.83128e-27, 9.95059e-11, 3.4628e-09, 3.83128e-27, 1.99581e-06, 3.83128e-27, 3.83128e-27
0.414411, 0, 2.70101e-06, 1.63625e-26, 1.41421, -2.70101e-06, 1.63625e-26, 0, 1.63625e-26, 1.63625e-26, 1.63625e-26, 1.63625e-26, 1.63625e-26, 1.63625e-26, 1.63625e-26, 1.00872e-08, 1.63625e-26, 1.63625e-26, 1.52701e-10, 5.19832e-09, 1.63625e-26, 2.68557e-06, 1.63625e-26, 1.63625e-26
0.422415, 0, 3.61577e-06, 6.63525e-26, 1.41421, -3.61577e-06, 6.63525e-26, 0, 6.63525e-26, 6.63525e-26, 6.63525e-26, 6.63525e-26, 6.63525e-26, 6.63525e-26, 6.63525e-26, 1.36189e-08, 6.63525e-26, 6.63525e-26, 2.33844e-10, 7.7798e-09, 6.63525e-26, 3.59414e-06, 6.63525e-26, 6.63525e-26
0.430419, 0, 4.81458e-06, 2.56164e-25, 1.41421, -4.81458e-06, 2.56164e-25, 0, 2.56164e-25, 2.56164e-25, 2.56164e-25, 2.56164e-25, 2.56164e-25, 2.56164e-25, 2.56164e-25, 1.8305e-08, 2.56164e-25, 2.56164e-25, 3.57189e-10, 1.16045e-08, 2.56164e-25, 4.78431e-06, 2.56164e-25, 2.56164e-25
0.438423, 0, 6.37718e-06, 9.43974e-25, 1.41421, -6.37718e-06, 9.43974e-25, 0, 9.43974e-25, 9.43974e-25, 9.43974e-25, 9.43974e-25, 9.43974e-25, 9.43974e-25, 9.43974e-25, 2.44963e-08, 9.43974e-25, 9.43974e-25, 5.43946e-10, 1.72472e-08, 9.43974e-25, 6.33489e-06, 9.43974e-25, 9.43974e-25
0.446427, 0, 8.40507e-06, 3.36344e-24, 1.41421, -8.40507e-06, 7.9875e-11, 0, 2.12205e-13, 3.35271e-13, 1.21977e-12, 8.99446e-13, 4.24126e-11, 6.29672e-12, 1.84478e-10, 3.26427e-08, 6.32897e-12, 1.81397e-13, 8.25483e-10, 2.55332e-08, 7.05508e-15, 8.34501e-06, 3.36344e-24, 7.36098e-10
0.454431, 0, 1.10399e-05, 1.76689e-08, 1.41421, -1.10399e-05, 1.79239e-08, 1.76689e-08, 1.76696e-08, 1.767e-08, 1.76728e-08, 1.76718e-08, 1.78043e-08, 1.7689e-08, 1.82578e-08, 6.09852e-08, 1.76891e-08, 1.76695e-08, 1.89169e-08, 5.53096e-08, 1.7669e-08, 1.09543e-05, 1.76689e-08, 2.00185e-08
0.462435, 0, 1.44401e-05, 5.61688e-08, 1.41421, -1.44401e-05, 5.67972e-08, 5.61688e-08, 5.61704e-08, 5.61714e-08, 5.61783e-08, 5.61758e-08, 5.65024e-08, 5.62183e-08, 5.76201e-08, 1.13413e-07, 5.62185e-08, 5.61702e-08, 5.80473e-08, 1.11406e-07, 5.61688e-08, 1.43174e-05, 5.61688e-08, 6.196e-08
0.470438, 0, 1.88225e-05, 1.37986e-07, 1.41421, -1.88225e-05, 1.39393e-07, 1.37986e-07, 1.3799e-07, 1.37992e-07, 1.38008e-07, 1.38002e-07, 1.38733e-07, 1.38097e-07, 1.41236e-07, 2.1333e-07, 1.38098e-07, 1.37989e-07, 1.40801e-07, 2.18654e-07, 1.37986e-07, 1.8645e-05, 1.37986e-07, 1.50954e-07
0.478442, 0, 2.44713e-05, 3.08032e-07, 1.41421, -2.44713e-05, 3.1103e-07, 3.08032e-07, 3.0804e-07, 3.08045e-07, 3.08078e-07, 3.08066e-07, 3.09624e-07, 3.08268e-07, 3.14955e-07, 4.06804e-07, 3.0827e-07, 3.08039e-07, 3.1223e-07, 4.25234e-07, 3.08032e-07, 2.42114e-05, 3.08032e-07, 3.35654e-07
0.486446, 0, 3.17742e-05, 6.54493e-07, 1.41421, -3.17742e-05, 6.60674e-07, 6.54493e-07, 6.5451e-07, 6.54519e-07, 6.54588e-07, 6.54563e-07, 6.57775e-07, 6.54981e-07, 6.68768e-07, 7.83467e-07, 6.54983e-07, 6.54508e-07, 6.6072e-07, 8.23859e-07, 6.54494e-07, 3.13877e-05, 6.54493e-07, 7.11451e-07
0.49445, 0, 4.12779e-05, 1.3467e-06, 1.41421, -4.12779e-05, 1.35913e-06, 1.3467e-06, 1.34673e-06, 1.34675e-06, 1.34689e-06, 1.34684e-06, 1.3533e-06, 1.34768e-06, 1.37541e-06, 1.51445e-06, 1.34768e-06, 1.34673e-06, 1.35588e-06, 1.59029e-06, 1.3467e-06, 4.06926e-05, 1.3467e-06, 1.46125e-06
0.502454, 0, 5.37812e-05, 2.7033e-06, 1.41421, -5.37812e-05, 2.72777e-06, 2.7033e-06, 2.70337e-06, 2.7034e-06, 2.70367e-06, 2.70358e-06, 2.71629e-06, 2.70523e-06, 2.75982e-06, 2.92064e-06, 2.70524e-06, 2.70336e-06, 2.71678e-06, 3.05138e-06, 2.7033e-06, 5.28781e-05, 2.7033e-06, 2.9288e-06
0.510458, 0, 7.04956e-05, 5.31195e-06, 1.41421, -7.04956e-05, 5.35917e-06, 5.31195e-06, 5.31207e-06, 5.31214e-06, 5.31267e-06, 5.31248e-06, 5.33702e-06, 5.31567e-06, 5.42102e-06, 5.59245e-06, 5.31569e-06, 5.31205e-06, 5.33161e-06, 5.80638e-06, 5.31195e-06, 6.90753e-05, 5.31195e-06, 5.74716e-06
0.518462, 0, 9.33098e-05, 1.02345e-05, 1.41421, -9.33098e-05, 1.03239e-05, 1.02345e-05, 1.02347e-05, 1.02348e-05, 1.02358e-05, 1.02355e-05, 1.02819e-05, 1.02415e-05, 1.0441e-05, 1.05951e-05, 1.02415e-05, 1.02347e-05, 1.0263e-05, 1.09325e-05, 1.02345e-05, 9.10376e-05, 1.02345e-05, 1.10587e-05
0.526466, 0, 0.000125228, 1.93509e-05, 1.41421, -0.000125228, 1.95172e-05, 1.93509e-05, 1.93514e-05, 1.93516e-05, 1.93535e-05, 1.93528e-05, 1.94392e-05, 1.9364e-05, 1.9735e-05, 1.98128e-05, 1.93641e-05, 1.93513e-05, 1.93921e-05, 2.03304e-05, 1.93509e-05, 0.000121542, 1.93509e-05, 2.08835e-05
0.534469, 0, 0.000171075, 3.59229e-05, 1.41421, -0.000171075, 3.62266e-05, 3.59229e-05, 3.59237e-05, 3.59242e-05, 3.59275e-05, 3.59263e-05, 3.60841e-05, 3.59468e-05, 3.66242e-05, 3.65123e-05, 3.5947e-05, 3.59236e-05, 3.59819e-05, 3.72887e-05, 3.59229e-05, 0.000165037, 3.59229e-05, 3.87214e-05
0.542473, 0, 0.000238629, 6.54956e-05, 1.41421, -0.000238629, 6.60403e-05, 6.54956e-05, 6.54971e-05, 6.54979e-05, 6.55039e-05, 6.55018e-05, 6.57849e-05, 6.55386e-05, 6.67537e-05, 6.62449e-05, 6.55388e-05, 6.54969e-05, 6.55797e-05, 6.73886e-05, 6.54957e-05, 0.000228685, 6.54956e-05, 7.05156e-05
0.550477, 0, 0.000340364, 0.000117305, 1.41421, -0.000340364, 0.000118265, 0.000117305, 0.000117308, 0.000117309, 0.00011732, 0.000117316, 0.000117815, 0.000117381, 0.000119523, 0.000118254, 0.000117381, 0.000117308, 0.000117425, 0.000119913, 0.000117305, 0.000323967, 0.000117305, 0.000126153
0.558481, 0, 0.000496174, 0.000206436, 1.41421, -0.000496174, 0.000208099, 0.000206436, 0.00020644, 0.000206443, 0.000206461, 0.000206455, 0.000207319, 0.000206567, 0.000210276, 0.000207634, 0.000206568, 0.00020644, 0.000206604, 0.000210008, 0.000206436, 0.000469205, 0.000206436, 0.000221759
0.566485, 0, 0.000737134, 0.000356968, 1.41421, -0.000737134, 0.000359798, 0.000356968, 0.000356976, 0.00035698, 0.000357011, 0.000357, 0.000358471, 0.000357191, 0.000363504, 0.000358475, 0.000357192, 0.000356975, 0.000357203, 0.000361834, 0.000356968, 0.000693029, 0.000356968, 0.000383048
0.574489, 0, 0.00111139, 0.000606664, 1.41421, -0.00111139, 0.000611399, 0.000606664, 0.000606676, 0.000606684, 0.000606736, 0.000606717, 0.000609178, 0.000607037, 0.000617599, 0.000608554, 0.000607039, 0.000606675, 0.000606992, 0.000613256, 0.000606664, 0.00103985, 0.000606664, 0.000650297
0.582493, 0, 0.00169211, 0.00101345, 1.41421, -0.00169211, 0.00102123, 0.00101345, 0.00101347, 0.00101348, 0.00101356, 0.00101353, 0.00101758, 0.00101406, 0.00103143, 0.00101581, 0.00101406, 0.00101346, 0.0010139, 0.00102233, 0.00101345, 0.00157723, 0.00101345, 0.00108521
0.590497, 0, 0.00258853, 0.00166436, 1.41421, -0.00258853, 0.00167695, 0.00166436, 0.00166439, 0.00166441, 0.00166455, 0.0016645, 0.00167105, 0.00166535, 0.00169345, 0.00166731, 0.00166536, 0.00166439, 0.00166499, 0.0016763, 0.00166436, 0.00240616, 0.00166436, 0.00178042
0.5985, 0, 0.00396067, 0.0026875, 1.41421, -0.00396067, 0.00270753, 0.0026875, 0.00268756, 0.00268759, 0.00268781, 0.00268773, 0.00269814, 0.00268908, 0.00273376, 0.00269117, 0.00268909, 0.00268755, 0.00268837, 0.00270347, 0.00268751, 0.00367482, 0.0026875, 0.00287207
0.606504, 0, 0.00603838, 0.00426743, 1.41421, -0.00603838, 0.00429875, 0.00426743, 0.00426751, 0.00426756, 0.0042679, 0.00426778, 0.00428406, 0.0042699, 0.00433977, 0.00427197, 0.00426991, 0.0042675, 0.00426861, 0.0042887, 0.00426743, 0.00559634, 0.00426743, 0.0045561
0.614508, 1.99125, 0.00914528, 0.00666438, 1.99781, 1.9821, 0.00671258, 0.00666438, 0.00666451, 0.00666459, 0.00666512, 0.00666493, 0.00668997, 0.00666818, 0.00677569, 0.00667001, 0.0066682, 0.00666449, 0.00666599, 0.00669266, 0.00666439, 0.00847122, 0.00666438, 0.00710851
0.622512, 0.00875141, 0.0137277, 0.0102375, 1.4173, -0.00497627, 0.0103105, 0.0102375, 0.0102377, 0.0102378, 0.0102386, 0.0102384, 0.0102763, 0.0102433, 0.010406, 0.0102445, 0.0102433, 0.0102377, 0.0102397, 0.010275, 0.0102375, 0.0127145, 0.0102375, 0.0109098
0.630516, 0, 0.0203885, 0.0154716, 1.41421, -0.0203885, 0.0155803, 0.0154716, 0.0154719, 0.0154721, 0.0154733, 0.0154729, 0.0155293, 0.0154802, 0.0157225, 0.0154802, 0.0154802, 0.0154719, 0.0154746, 0.0155212, 0.0154716, 0.0188878, 0.0154716, 0.0164729
0.63852, 0.988399, 0.0299245, 0.0230064, 1.7287, 0.958474, 0.0231656, 0.0230064, 0.0230068, 0.023007, 0.0230088, 0.0230082, 0.0230909, 0.0230189, 0.0233741, 0.0230169, 0.023019, 0.0230067, 0.0230103, 0.0230718, 0.0230064, 0.0277346, 0.0230064, 0.0244739
0.646524, 0.0116014, 0.0433672, 0.0336668, 1.41831, -0.0317658, 0.0338965, 0.0336668, 0.0336674, 0.0336678, 0.0336703, 0.0336694, 0.0337888, 0.0336849, 0.0341974, 0.0336798, 0.033685, 0.0336673, 0.0336722, 0.0337529, 0.0336668, 0.0402187, 0.0336668, 0.0357841
0.654527, 0, 0.0620213, 0.0484916, 1.41421, -0.0620213, 0.0488179, 0.0484916, 0.0484925, 0.048493, 0.0484966, 0.0484953, 0.0486649, 0.0485174, 0.0492452, 0.0485075, 0.0485175, 0.0484924, 0.0484988, 0.0486047, 0.0484917, 0.0575615, 0.0484916, 0.051499
0.662531, 0, 0.0875007, 0.0687566, 1.41421, -0.0875007, 0.0692129, 0.0687566, 0.0687578, 0.0687585, 0.0687636, 0.0687617, 0.0689989, 0.0687926, 0.0698104, 0.068776, 0.0687927, 0.0687576, 0.0687662, 0.0689047, 0.0687566, 0.0812769, 0.0687566, 0.0729625
0.670535, 0, 0.121757, 0.0959885, 1.41421, -0.121757, 0.0966169, 0.0959885, 0.0959902, 0.0959912, 0.0959981, 0.0959956, 0.0963222, 0.0960381, 0.0974399, 0.0960122, 0.0960383, 0.09599, 0.0960013, 0.0961818, 0.0959886, 0.113199, 0.0959885, 0.101782
