   PIQUANT 0.0.0-main  ps__0246_0688790088_000rfs_shot_51.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Cl_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
7.62362, 145.756, 168.683, 165.149, 12.1555, -22.9273, 0, 165.149, 165.151, 168.681, 165.149, 165.149, 165.149, 165.149, 165.149, 165.149, 165.149, 165.149, 165.149, 165.149, 165.149
7.63102, 164.242, 168.251, 165.043, 12.8935, -4.00888, 0, 165.043, 165.045, 168.249, 165.043, 165.043, 165.043, 165.043, 165.043, 165.043, 165.043, 165.043, 165.043, 165.043, 165.043
7.63842, 169.341, 167.836, 164.936, 13.0897, 1.50475, 0, 164.936, 164.938, 167.834, 164.936, 164.936, 164.936, 164.936, 164.936, 164.936, 164.936, 164.936, 164.936, 164.936, 164.936
7.64581, 153.361, 167.441, 164.831, 12.4644, -14.0799, 0, 164.831, 164.833, 167.439, 164.831, 164.831, 164.831, 164.831, 164.831, 164.831, 164.831, 164.831, 164.831, 164.831, 164.831
7.65321, 156.252, 167.064, 164.725, 12.5798, -10.8115, 0, 164.725, 164.727, 167.062, 164.725, 164.725, 164.725, 164.725, 164.725, 164.725, 164.725, 164.725, 164.725, 164.725, 164.725
7.66061, 172.081, 166.706, 164.619, 13.194, 5.37549, 0, 164.619, 164.621, 166.704, 164.619, 164.619, 164.619, 164.619, 164.619, 164.619, 164.619, 164.619, 164.619, 164.619, 164.619
7.66801, 172.86, 166.417, 164.562, 13.2235, 6.44298, 0, 164.562, 164.564, 166.415, 164.562, 164.562, 164.562, 164.562, 164.562, 164.562, 164.562, 164.562, 164.562, 164.562, 164.562
7.67541, 166.82, 166.146, 164.505, 12.9931, 0.674011, 0, 164.505, 164.507, 166.144, 164.505, 164.505, 164.505, 164.505, 164.505, 164.505, 164.505, 164.505, 164.505, 164.505, 164.505
7.6828, 176.518, 165.894, 164.448, 13.3611, 10.6242, 0, 164.448, 164.45, 165.891, 164.448, 164.448, 164.448, 164.448, 164.448, 164.448, 164.448, 164.448, 164.448, 164.448, 164.448
7.6902, 171.053, 165.66, 164.391, 13.155, 5.39299, 0, 164.391, 164.394, 165.658, 164.391, 164.391, 164.391, 164.391, 164.391, 164.391, 164.391, 164.391, 164.391, 164.391, 164.391
7.6976, 162.519, 165.443, 164.334, 12.8265, -2.92444, 0, 164.334, 164.337, 165.44, 164.334, 164.334, 164.334, 164.334, 164.334, 164.334, 164.334, 164.334, 164.334, 164.334, 164.334
7.705, 154.529, 165.242, 164.277, 12.5112, -10.7128, 0, 164.277, 164.279, 165.239, 164.277, 164.277, 164.277, 164.277, 164.277, 164.277, 164.277, 164.277, 164.277, 164.277, 164.277
7.7124, 180.247, 165.057, 164.22, 13.4999, 15.19, 0, 164.22, 164.223, 165.054, 164.22, 164.22, 164.22, 164.22, 164.22, 164.22, 164.22, 164.22, 164.22, 164.22, 164.22
7.71979, 182.905, 164.885, 164.163, 13.598, 18.0195, 0, 164.163, 164.166, 164.882, 164.163, 164.163, 164.163, 164.163, 164.163, 164.163, 164.163, 164.163, 164.163, 164.163, 164.163
7.72719, 174.323, 164.726, 164.105, 13.2787, 9.59622, 0, 164.105, 164.108, 164.723, 164.105, 164.105, 164.105, 164.105, 164.105, 164.105, 164.105, 164.105, 164.105, 164.105, 164.105
7.73459, 165.431, 164.577, 164.045, 12.9395, 0.854401, 0, 164.045, 164.048, 164.573, 164.045, 164.045, 164.045, 164.045, 164.045, 164.045, 164.045, 164.045, 164.045, 164.045, 164.045
7.74199, 182.529, 164.431, 163.977, 13.5841, 18.0977, 0, 163.977, 163.981, 164.428, 163.977, 163.977, 163.977, 163.977, 163.977, 163.977, 163.977, 163.977, 163.977, 163.977, 163.977
7.74939, 156.199, 164.287, 163.901, 12.5777, -8.08763, 0, 163.902, 163.905, 164.284, 163.901, 163.901, 163.901, 163.901, 163.901, 163.901, 163.901, 163.901, 163.901, 163.901, 163.901
7.75678, 151.192, 164.144, 163.818, 12.3771, -12.9523, 0, 163.818, 163.821, 164.141, 163.818, 163.818, 163.818, 163.818, 163.818, 163.818, 163.818, 163.818, 163.818, 163.818, 163.818
7.76418, 162.246, 164.003, 163.728, 12.8159, -1.75705, 0, 163.728, 163.731, 164, 163.728, 163.728, 163.728, 163.728, 163.728, 163.728, 163.728, 163.728, 163.728, 163.728, 163.728
7.77158, 169.884, 163.865, 163.634, 13.1105, 6.01884, 0, 163.634, 163.637, 163.861, 163.634, 163.634, 163.634, 163.634, 163.634, 163.634, 163.634, 163.634, 163.634, 163.634, 163.634
7.77898, 161.168, 163.731, 163.537, 12.7737, -2.56357, 0, 163.538, 163.541, 163.728, 163.537, 163.537, 163.537, 163.537, 163.537, 163.537, 163.537, 163.537, 163.537, 163.537, 163.537
7.78638, 154.383, 163.603, 163.441, 12.5053, -9.22034, 0, 163.441, 163.445, 163.599, 163.441, 163.441, 163.441, 163.441, 163.441, 163.441, 163.441, 163.441, 163.441, 163.441, 163.441
7.79377, 167.34, 163.517, 163.382, 13.0131, 3.823, 0, 163.382, 163.386, 163.513, 163.382, 163.382, 163.382, 163.382, 163.382, 163.382, 163.382, 163.382, 163.382, 163.382, 163.382
7.80117, 190.831, 163.435, 163.323, 13.8863, 27.3953, 0, 163.323, 163.327, 163.431, 163.323, 163.323, 163.323, 163.323, 163.323, 163.323, 163.323, 163.323, 163.323, 163.323, 163.323
7.80857, 165.951, 163.357, 163.264, 12.9596, 2.59363, 0, 163.264, 163.268, 163.353, 163.264, 163.264, 163.264, 163.264, 163.264, 163.264, 163.264, 163.264, 163.264, 163.264, 163.264
7.81597, 160.183, 163.282, 163.205, 12.7351, -3.09949, 0, 163.205, 163.209, 163.278, 163.205, 163.205, 163.205, 163.205, 163.205, 163.205, 163.205, 163.205, 163.205, 163.205, 163.205
7.82337, 158.476, 163.21, 163.146, 12.6679, -4.73369, 0, 163.146, 163.15, 163.206, 163.146, 163.146, 163.146, 163.146, 163.146, 163.146, 163.146, 163.146, 163.146, 163.146, 163.146
7.83076, 161.457, 163.14, 163.087, 12.785, -1.6833, 0, 163.087, 163.091, 163.136, 163.087, 163.087, 163.087, 163.087, 163.087, 163.087, 163.087, 163.087, 163.087, 163.087, 163.087
7.83816, 166.824, 163.072, 163.028, 12.9932, 3.75175, 0, 163.028, 163.032, 163.068, 163.028, 163.028, 163.028, 163.028, 163.028, 163.028, 163.028, 163.028, 163.028, 163.028, 163.028
7.84556, 201.444, 163.006, 162.969, 14.2634, 38.4378, 0, 162.969, 162.973, 163.002, 162.969, 162.969, 162.969, 162.969, 162.969, 162.969, 162.969, 162.969, 162.969, 162.969, 162.969
7.85296, 165.464, 162.941, 162.91, 12.9408, 2.5231, 0, 162.91, 162.914, 162.937, 162.91, 162.91, 162.91, 162.91, 162.91, 162.91, 162.91, 162.91, 162.91, 162.91, 162.91
7.86036, 154.818, 162.878, 162.851, 12.5227, -8.06059, 0, 162.851, 162.855, 162.874, 162.851, 162.851, 162.851, 162.851, 162.851, 162.851, 162.851, 162.851, 162.851, 162.851, 162.851
7.86775, 174.808, 162.816, 162.792, 13.2969, 11.9917, 0, 162.792, 162.796, 162.812, 162.792, 162.792, 162.792, 162.792, 162.792, 162.792, 162.792, 162.792, 162.792, 162.792, 162.792
7.87515, 143.154, 162.754, 162.733, 12.048, -19.6009, 0, 162.733, 162.737, 162.751, 162.733, 162.733, 162.733, 162.733, 162.733, 162.733, 162.733, 162.733, 162.733, 162.733, 162.733
7.88255, 162.188, 162.694, 162.674, 12.8136, -0.506226, 0, 162.674, 162.678, 162.691, 162.674, 162.674, 162.674, 162.674, 162.674, 162.674, 162.674, 162.674, 162.674, 162.674, 162.674
7.88995, 154.044, 162.635, 162.615, 12.4918, -8.59055, 0, 162.615, 162.619, 162.631, 162.615, 162.615, 162.615, 162.615, 162.615, 162.615, 162.615, 162.615, 162.615, 162.615, 162.615
7.89735, 191.606, 162.576, 162.556, 13.9142, 29.0304, 0, 162.556, 162.56, 162.572, 162.556, 162.556, 162.556, 162.556, 162.556, 162.556, 162.556, 162.556, 162.556, 162.556, 162.556
7.90474, 184.94, 162.518, 162.497, 13.6726, 22.4219, 0, 162.498, 162.501, 162.515, 162.497, 162.497, 162.497, 162.497, 162.497, 162.497, 162.497, 162.497, 162.497, 162.497, 162.497
7.91214, 186.804, 162.461, 162.438, 13.7406, 24.343, 0, 162.439, 162.442, 162.457, 162.438, 162.438, 162.438, 162.438, 162.438, 162.438, 162.438, 162.438, 162.438, 162.438, 162.438
7.91954, 167.858, 162.404, 162.379, 13.0329, 5.45369, 0, 162.38, 162.383, 162.401, 162.379, 162.379, 162.379, 162.379, 162.379, 162.379, 162.379, 162.379, 162.379, 162.379, 162.379
7.92694, 163.596, 162.349, 162.321, 12.8684, 1.24741, 0, 162.321, 162.324, 162.345, 162.321, 162.321, 162.321, 162.321, 162.321, 162.321, 162.321, 162.321, 162.321, 162.321, 162.321
7.93434, 171.673, 162.294, 162.262, 13.1785, 9.37909, 0, 162.262, 162.265, 162.291, 162.262, 162.262, 162.262, 162.262, 162.262, 162.262, 162.262, 162.262, 162.262, 162.262, 162.262
7.94174, 170.235, 162.24, 162.203, 13.1238, 7.99554, 0, 162.203, 162.206, 162.237, 162.203, 162.203, 162.203, 162.203, 162.203, 162.203, 162.203, 162.203, 162.203, 162.203, 162.203
7.94913, 154.006, 162.187, 162.144, 12.4903, -8.18105, 0, 162.144, 162.147, 162.185, 162.144, 162.144, 162.144, 162.144, 162.144, 162.144, 162.144, 162.144, 162.144, 162.144, 162.144
7.95653, 150.622, 162.136, 162.085, 12.354, -11.5143, 0, 162.085, 162.088, 162.133, 162.085, 162.085, 162.085, 162.085, 162.085, 162.085, 162.085, 162.085, 162.085, 162.085, 162.085
7.96393, 157.317, 162.086, 162.026, 12.6221, -4.76839, 0, 162.026, 162.029, 162.083, 162.026, 162.026, 162.026, 162.026, 162.026, 162.026, 162.026, 162.026, 162.026, 162.026, 162.026
7.97133, 147.782, 162.059, 161.99, 12.2386, -14.2767, 0, 161.99, 161.992, 162.056, 161.99, 161.99, 161.99, 161.99, 161.99, 161.99, 161.99, 161.99, 161.99, 161.99, 161.99
7.97872, 158.946, 162.034, 161.952, 12.6865, -3.08736, 0, 161.953, 161.955, 162.031, 161.952, 161.952, 161.952, 161.952, 161.952, 161.952, 161.952, 161.952, 161.952, 161.952, 161.952
7.98612, 171.906, 162.01, 161.915, 13.1874, 9.8963, 0, 161.916, 161.918, 162.008, 161.915, 161.915, 161.915, 161.915, 161.915, 161.915, 161.915, 161.915, 161.915, 161.915, 161.915
7.99352, 172.934, 161.989, 161.879, 13.2263, 10.9452, 0, 161.879, 161.881, 161.986, 161.879, 161.879, 161.879, 161.879, 161.879, 161.879, 161.879, 161.879, 161.879, 161.879, 161.879
8.00092, 163.271, 161.969, 161.841, 12.8558, 1.30211, 0, 161.841, 161.843, 161.967, 161.841, 161.841, 161.841, 161.841, 161.841, 161.841, 161.841, 161.841, 161.841, 161.841, 161.841
8.00832, 165.867, 161.95, 161.803, 12.9563, 3.91667, 0, 161.803, 161.805, 161.948, 161.803, 161.803, 161.803, 161.803, 161.803, 161.803, 161.803, 161.803, 161.803, 161.803, 161.803
8.01571, 176.712, 161.932, 161.763, 13.3683, 14.7791, 0, 161.763, 161.765, 161.93, 161.763, 161.763, 161.763, 161.763, 161.763, 161.763, 161.763, 161.763, 161.763, 161.763, 161.763
8.02311, 188.586, 161.917, 161.722, 13.8053, 26.6692, 0, 161.723, 161.724, 161.915, 161.722, 161.722, 161.722, 161.722, 161.722, 161.722, 161.722, 161.722, 161.722, 161.722, 161.722
8.03051, 177.037, 161.904, 161.682, 13.3805, 15.1329, 0, 161.682, 161.684, 161.902, 161.682, 161.682, 161.682, 161.682, 161.682, 161.682, 161.682, 161.682, 161.682, 161.682, 161.682
8.03791, 168.724, 161.893, 161.641, 13.0662, 6.83102, 0, 161.641, 161.643, 161.891, 161.641, 161.641, 161.641, 161.641, 161.641, 161.641, 161.641, 161.641, 161.641, 161.641, 161.641
8.04531, 147.618, 161.885, 161.599, 12.2318, -14.2669, 0, 161.599, 161.601, 161.883, 161.599, 161.599, 161.599, 161.599, 161.599, 161.599, 161.599, 161.599, 161.599, 161.599, 161.599
8.0527, 164.21, 161.877, 161.555, 12.8922, 2.33249, 0, 161.555, 161.557, 161.875, 161.555, 161.555, 161.555, 161.555, 161.555, 161.555, 161.555, 161.555, 161.555, 161.555, 161.555
8.0601, 143.851, 161.872, 161.511, 12.0769, -18.0213, 0, 161.511, 161.512, 161.87, 161.511, 161.511, 161.511, 161.511, 161.511, 161.511, 161.511, 161.511, 161.511, 161.511, 161.511
8.0675, 150.704, 161.87, 161.465, 12.3573, -11.1661, 0, 161.465, 161.467, 161.868, 161.465, 161.465, 161.465, 161.465, 161.465, 161.465, 161.465, 161.465, 161.465, 161.465, 161.465
8.0749, 182.435, 161.869, 161.419, 13.5807, 20.5657, 0, 161.419, 161.421, 161.867, 161.419, 161.419, 161.419, 161.419, 161.419, 161.419, 161.419, 161.419, 161.419, 161.419, 161.419
8.0823, 141.775, 161.87, 161.371, 11.9906, -20.0952, 0, 161.371, 161.373, 161.868, 161.371, 161.371, 161.371, 161.371, 161.371, 161.371, 161.371, 161.371, 161.371, 161.371, 161.371
8.08969, 168.064, 161.872, 161.322, 13.0408, 6.19133, 0, 161.322, 161.324, 161.87, 161.322, 161.322, 161.322, 161.322, 161.322, 161.322, 161.322, 161.322, 161.322, 161.322, 161.322
8.09709, 189.706, 161.875, 161.27, 13.8458, 27.8309, 0, 161.271, 161.272, 161.873, 161.27, 161.27, 161.27, 161.27, 161.27, 161.27, 161.27, 161.27, 161.27, 161.27, 161.27
8.10449, 184.155, 161.878, 161.217, 13.6439, 22.277, 0, 161.217, 161.219, 161.876, 161.217, 161.217, 161.217, 161.217, 161.217, 161.217, 161.217, 161.217, 161.217, 161.217, 161.217
8.11189, 172.916, 161.882, 161.161, 13.2256, 11.034, 0, 161.162, 161.164, 161.88, 161.161, 161.161, 161.161, 161.161, 161.161, 161.161, 161.161, 161.161, 161.161, 161.161, 161.161
8.11929, 168.321, 161.886, 161.104, 13.0507, 6.43573, 0, 161.104, 161.107, 161.883, 161.104, 161.104, 161.104, 161.104, 161.104, 161.104, 161.104, 161.104, 161.104, 161.104, 161.104
8.12669, 155.192, 161.889, 161.045, 12.5376, -6.69643, 0, 161.045, 161.047, 161.886, 161.045, 161.045, 161.045, 161.045, 161.045, 161.045, 161.045, 161.045, 161.045, 161.045, 161.045
8.13408, 178.98, 161.89, 160.983, 13.4529, 17.0898, 0, 160.983, 160.986, 161.887, 160.983, 160.983, 160.983, 160.983, 160.983, 160.983, 160.983, 160.983, 160.983, 160.983, 160.983
8.14148, 155.354, 161.89, 160.918, 12.5441, -6.53662, 0, 160.918, 160.922, 161.886, 160.918, 160.918, 160.918, 160.918, 160.918, 160.918, 160.918, 160.918, 160.918, 160.918, 160.918
8.14888, 157.251, 161.888, 160.851, 12.6195, -4.63638, 0, 160.851, 160.856, 161.883, 160.851, 160.851, 160.851, 160.851, 160.851, 160.851, 160.851, 160.851, 160.851, 160.851, 160.851
8.15628, 172.146, 161.882, 160.782, 13.1964, 10.2638, 0, 160.782, 160.787, 161.877, 160.782, 160.782, 160.782, 160.782, 160.782, 160.782, 160.782, 160.782, 160.782, 160.782, 160.782
8.16368, 155.273, 161.873, 160.71, 12.5408, -6.60081, 0, 160.71, 160.716, 161.867, 160.71, 160.71, 160.71, 160.71, 160.71, 160.71, 160.71, 160.71, 160.71, 160.71, 160.71
8.17107, 176.615, 161.86, 160.634, 13.3647, 14.7544, 0, 160.635, 160.642, 161.852, 160.634, 160.634, 160.634, 160.634, 160.634, 160.634, 160.634, 160.634, 160.634, 160.634, 160.634
8.17847, 161.746, 161.842, 160.557, 12.7963, -0.096283, 0, 160.557, 160.566, 161.833, 160.557, 160.557, 160.557, 160.557, 160.557, 160.557, 160.557, 160.557, 160.557, 160.557, 160.557
8.18587, 164.129, 161.819, 160.476, 12.8891, 2.30995, 0, 160.477, 160.488, 161.808, 160.476, 160.476, 160.476, 160.476, 160.476, 160.476, 160.476, 160.476, 160.476, 160.476, 160.476
8.19327, 166.378, 161.792, 160.394, 12.976, 4.58606, 0, 160.394, 160.409, 161.777, 160.394, 160.394, 160.394, 160.394, 160.394, 160.394, 160.394, 160.394, 160.394, 160.394, 160.394
8.20067, 162.764, 161.758, 160.31, 12.836, 1.00545, 0, 160.31, 160.328, 161.74, 160.31, 160.31, 160.31, 160.31, 160.31, 160.31, 160.31, 160.31, 160.31, 160.31, 160.31
8.20806, 183.913, 161.719, 160.223, 13.635, 22.1944, 0, 160.223, 160.246, 161.697, 160.223, 160.223, 160.223, 160.223, 160.223, 160.223, 160.223, 160.223, 160.223, 160.223, 160.223
8.21546, 172.775, 161.673, 160.134, 13.2202, 11.1015, 0, 160.135, 160.162, 161.645, 160.134, 160.134, 160.134, 160.134, 160.134, 160.134, 160.134, 160.134, 160.134, 160.134, 160.134
8.22286, 183.13, 161.62, 160.043, 13.6062, 21.5095, 0, 160.043, 160.077, 161.586, 160.043, 160.043, 160.043, 160.043, 160.043, 160.043, 160.043, 160.043, 160.043, 160.043, 160.043
8.23026, 163.945, 161.56, 159.948, 12.8819, 2.38452, 0, 159.948, 159.991, 161.517, 159.948, 159.948, 159.948, 159.948, 159.948, 159.948, 159.948, 159.948, 159.948, 159.948, 159.948
8.23766, 175.414, 161.493, 159.851, 13.3197, 13.9215, 0, 159.851, 159.903, 161.44, 159.851, 159.851, 159.851, 159.851, 159.851, 159.851, 159.851, 159.851, 159.851, 159.851, 159.851
8.24505, 164.011, 161.418, 159.751, 12.8845, 2.59268, 0, 159.751, 159.816, 161.354, 159.751, 159.751, 159.751, 159.751, 159.751, 159.751, 159.751, 159.751, 159.751, 159.751, 159.751
8.25245, 174.114, 161.339, 159.65, 13.2708, 12.7755, 0, 159.65, 159.729, 161.259, 159.65, 159.65, 159.65, 159.65, 159.65, 159.65, 159.65, 159.65, 159.65, 159.65, 159.65
8.25985, 161.222, 161.254, 159.548, 12.7758, -0.0323944, 0, 159.548, 159.645, 161.157, 159.548, 159.548, 159.548, 159.548, 159.548, 159.548, 159.548, 159.548, 159.548, 159.548, 159.548
8.26725, 155.922, 161.165, 159.444, 12.5667, -5.24245, 0, 159.444, 159.562, 161.046, 159.444, 159.444, 159.444, 159.444, 159.444, 159.444, 159.444, 159.444, 159.444, 159.444, 159.444
8.27465, 166.709, 161.072, 159.339, 12.9888, 5.63718, 0, 159.339, 159.483, 160.928, 159.339, 159.339, 159.339, 159.339, 159.339, 159.339, 159.339, 159.339, 159.339, 159.339, 159.339
8.28204, 178.697, 160.975, 159.232, 13.4424, 17.7221, 0, 159.232, 159.406, 160.801, 159.232, 159.232, 159.232, 159.232, 159.232, 159.232, 159.232, 159.232, 159.232, 159.232, 159.232
8.28944, 171.251, 160.875, 159.123, 13.1625, 10.3754, 0, 159.123, 159.332, 160.666, 159.123, 159.123, 159.123, 159.123, 159.123, 159.123, 159.123, 159.123, 159.123, 159.123, 159.123
8.29684, 180.343, 160.774, 159.012, 13.5034, 19.5684, 0, 159.012, 159.263, 160.523, 159.012, 159.012, 159.012, 159.012, 159.012, 159.012, 159.012, 159.012, 159.012, 159.012, 159.012
8.30424, 160.797, 160.674, 158.9, 12.7592, 0.122147, 0, 158.9, 159.201, 160.373, 158.9, 158.9, 158.9, 158.9, 158.9, 158.9, 158.9, 158.9, 158.9, 158.9, 158.9
8.31164, 174.544, 160.577, 158.787, 13.287, 13.9672, 0, 158.787, 159.145, 160.218, 158.787, 158.787, 158.787, 158.787, 158.787, 158.787, 158.787, 158.787, 158.787, 158.787, 158.787
8.31903, 170.31, 160.483, 158.673, 13.1267, 9.82716, 0, 158.673, 159.098, 160.058, 158.673, 158.673, 158.673, 158.673, 158.673, 158.673, 158.673, 158.673, 158.673, 158.673, 158.673
8.32643, 170.81, 160.394, 158.558, 13.1457, 10.4164, 0, 158.558, 159.06, 159.891, 158.558, 158.558, 158.558, 158.558, 158.558, 158.558, 158.558, 158.558, 158.558, 158.558, 158.558
8.33383, 167.236, 160.31, 158.44, 13.0091, 6.92595, 0, 158.441, 159.031, 159.72, 158.44, 158.44, 158.44, 158.44, 158.44, 158.44, 158.44, 158.44, 158.44, 158.44, 158.44
8.34123, 143.287, 160.235, 158.322, 12.0535, -16.9488, 0, 158.322, 159.013, 159.544, 158.322, 158.322, 158.322, 158.322, 158.322, 158.322, 158.322, 158.322, 158.322, 158.322, 158.322
8.34863, 164.306, 160.172, 158.202, 12.896, 4.13493, 0, 158.202, 159.009, 159.365, 158.202, 158.202, 158.202, 158.202, 158.202, 158.202, 158.202, 158.202, 158.202, 158.202, 158.202
8.35602, 164.302, 160.12, 158.082, 12.8958, 4.18208, 0, 158.082, 159.018, 159.184, 158.082, 158.082, 158.082, 158.082, 158.082, 158.082, 158.082, 158.082, 158.082, 158.082, 158.082
8.36342, 153.778, 160.083, 157.96, 12.4811, -6.30511, 0, 157.96, 159.043, 159, 157.96, 157.96, 157.96, 157.96, 157.96, 157.96, 157.96, 157.96, 157.96, 157.96, 157.96
8.37082, 175.806, 160.061, 157.837, 13.3344, 15.7454, 0, 157.837, 159.083, 158.814, 157.837, 157.837, 157.837, 157.837, 157.837, 157.837, 157.837, 157.837, 157.837, 157.837, 157.837
8.37822, 157.82, 160.057, 157.712, 12.642, -2.23625, 0, 157.712, 159.141, 158.627, 157.712, 157.712, 157.712, 157.712, 157.712, 157.712, 157.712, 157.712, 157.712, 157.712, 157.712
8.38562, 168.792, 160.071, 157.587, 13.0687, 8.72014, 0, 157.587, 159.218, 158.44, 157.587, 157.587, 157.587, 157.587, 157.587, 157.587, 157.587, 157.587, 157.587, 157.587, 157.587
8.39301, 162.761, 160.107, 157.46, 12.8359, 2.65335, 0, 157.46, 159.315, 158.252, 157.46, 157.46, 157.46, 157.46, 157.46, 157.46, 157.46, 157.46, 157.46, 157.46, 157.46
8.40041, 172.412, 160.165, 157.332, 13.2065, 12.2465, 0, 157.332, 159.432, 158.065, 157.332, 157.332, 157.332, 157.332, 157.332, 157.332, 157.332, 157.332, 157.332, 157.332, 157.332
8.40781, 165.244, 160.246, 157.203, 12.9323, 4.99857, 0, 157.203, 159.571, 157.878, 157.203, 157.203, 157.203, 157.203, 157.203, 157.203, 157.203, 157.203, 157.203, 157.203, 157.203
8.41521, 163.832, 160.35, 157.073, 12.8776, 3.48235, 0, 157.073, 159.731, 157.692, 157.073, 157.073, 157.073, 157.073, 157.073, 157.073, 157.073, 157.073, 157.073, 157.073, 157.073
8.42261, 165.534, 160.477, 156.941, 12.9435, 5.05626, 0, 156.941, 159.912, 157.507, 156.941, 156.941, 156.941, 156.941, 156.941, 156.941, 156.941, 156.941, 156.941, 156.941, 156.941
8.43001, 169.938, 160.629, 156.808, 13.1125, 9.30902, 0, 156.808, 160.115, 157.323, 156.808, 156.808, 156.808, 156.808, 156.808, 156.808, 156.808, 156.808, 156.808, 156.808, 156.808
8.4374, 159.197, 160.805, 156.674, 12.6963, -1.60841, 0, 156.674, 160.339, 157.14, 156.674, 156.674, 156.674, 156.674, 156.674, 156.674, 156.674, 156.674, 156.674, 156.674, 156.674
8.4448, 160.538, 161.005, 156.538, 12.749, -0.466965, 0, 156.538, 160.583, 156.959, 156.538, 156.538, 156.538, 156.538, 156.538, 156.538, 156.538, 156.538, 156.538, 156.538, 156.538
8.4522, 177.35, 161.226, 156.4, 13.3922, 16.1242, 0, 156.401, 160.847, 156.779, 156.4, 156.4, 156.4, 156.4, 156.4, 156.4, 156.4, 156.4, 156.4, 156.4, 156.4
8.4596, 167.068, 161.467, 156.261, 13.0026, 5.60095, 0, 156.261, 161.128, 156.6, 156.261, 156.261, 156.261, 156.261, 156.261, 156.261, 156.261, 156.261, 156.261, 156.261, 156.261
8.46699, 159.071, 161.727, 156.12, 12.6914, -2.65651, 0, 156.12, 161.425, 156.422, 156.12, 156.12, 156.12, 156.12, 156.12, 156.12, 156.12, 156.12, 156.12, 156.12, 156.12
8.47439, 147.666, 162.003, 155.976, 12.2338, -14.3372, 0, 155.976, 161.734, 156.245, 155.976, 155.976, 155.976, 155.976, 155.976, 155.976, 155.976, 155.976, 155.976, 155.976, 155.976
8.48179, 160.016, 162.293, 155.831, 12.7286, -2.27675, 0, 155.831, 162.055, 156.069, 155.831, 155.831, 155.831, 155.831, 155.831, 155.831, 155.831, 155.831, 155.831, 155.831, 155.831
8.48919, 168.97, 162.592, 155.683, 13.0756, 6.37799, 0, 155.683, 162.382, 155.893, 155.683, 155.683, 155.683, 155.683, 155.683, 155.683, 155.683, 155.683, 155.683, 155.683, 155.683
8.49659, 164.231, 162.899, 155.533, 12.893, 1.33162, 0, 155.533, 162.715, 155.717, 155.533, 155.533, 155.533, 155.533, 155.533, 155.533, 155.533, 155.533, 155.533, 155.533, 155.533
8.50399, 175.306, 163.209, 155.381, 13.3156, 12.0972, 0, 155.381, 163.048, 155.542, 155.381, 155.381, 155.381, 155.381, 155.381, 155.381, 155.381, 155.381, 155.381, 155.381, 155.381
8.51138, 165.623, 163.518, 155.227, 12.9469, 2.10464, 0, 155.227, 163.378, 155.368, 155.227, 155.227, 155.227, 155.227, 155.227, 155.227, 155.227, 155.227, 155.227, 155.227, 155.227
8.51878, 167.236, 163.823, 155.072, 13.0091, 3.41223, 0, 155.072, 163.701, 155.194, 155.072, 155.072, 155.072, 155.072, 155.072, 155.072, 155.072, 155.072, 155.072, 155.072, 155.072
8.52618, 169.77, 164.119, 154.915, 13.1061, 5.65056, 0, 154.916, 164.014, 155.021, 154.915, 154.915, 154.915, 154.915, 154.915, 154.915, 154.915, 154.915, 154.915, 154.915, 154.915
8.53358, 163.688, 164.401, 154.757, 12.872, -0.71315, 0, 154.757, 164.31, 154.848, 154.757, 154.757, 154.757, 154.757, 154.757, 154.757, 154.757, 154.757, 154.757, 154.757, 154.757
8.54097, 168.318, 164.664, 154.596, 13.0506, 3.65398, 0, 154.596, 164.586, 154.674, 154.596, 154.596, 154.596, 154.596, 154.596, 154.596, 154.596, 154.596, 154.596, 154.596, 154.596
8.54837, 174.146, 164.903, 154.433, 13.272, 9.24248, 0, 154.434, 164.837, 154.5, 154.433, 154.433, 154.433, 154.433, 154.433, 154.433, 154.433, 154.433, 154.433, 154.433, 154.433
8.55577, 166.75, 165.116, 154.269, 12.9904, 1.63432, 0, 154.269, 165.059, 154.326, 154.269, 154.269, 154.269, 154.269, 154.269, 154.269, 154.269, 154.269, 154.269, 154.269, 154.269
8.56317, 142.618, 165.297, 154.103, 12.0257, -22.6781, 0, 154.103, 165.248, 154.151, 154.103, 154.103, 154.103, 154.103, 154.103, 154.103, 154.103, 154.103, 154.103, 154.103, 154.103
8.57057, 154.583, 165.441, 153.935, 12.5133, -10.8587, 0, 153.936, 165.401, 153.976, 153.935, 153.935, 153.935, 153.935, 153.935, 153.935, 153.935, 153.935, 153.935, 153.935, 153.935
8.57797, 159.947, 165.547, 153.766, 12.7258, -5.60036, 0, 153.767, 165.513, 153.801, 153.766, 153.766, 153.766, 153.766, 153.766, 153.766, 153.766, 153.766, 153.766, 153.766, 153.766
8.58536, 152.837, 165.611, 153.597, 12.4434, -12.7741, 0, 153.597, 165.582, 153.626, 153.597, 153.597, 153.597, 153.597, 153.597, 153.597, 153.597, 153.597, 153.597, 153.597, 153.597
