   PIQUANT 0.0.0-main  ps__0246_0688790088_000rfs_shot_3.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.00354153, 0, 4.64625e-18, 0, 1.41421, -4.64625e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.25721e-19, 0, 0, 4.52416e-22, 0, 6.76162e-21, 0, 4.41331e-18, 0, 0, 0
0.0114134, 0, 8.64684e-18, 0, 1.41421, -8.64684e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.20063e-19, 0, 0, 8.54031e-22, 0, 1.28398e-20, 0, 8.21309e-18, 0, 0, 0
0.0192852, 0, 1.59659e-17, 0, 1.41421, -1.59659e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.75595e-19, 0, 0, 1.59981e-21, 0, 2.41954e-20, 0, 1.51645e-17, 0, 0, 0
0.0271571, 0, 2.92537e-17, 0, 1.41421, -2.92537e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.42105e-18, 0, 0, 2.9744e-21, 0, 4.52554e-20, 0, 2.77844e-17, 0, 0, 0
0.0350289, 0, 5.31981e-17, 0, 1.41421, -5.31981e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.5841e-18, 0, 0, 5.48962e-21, 0, 8.40346e-20, 0, 5.05245e-17, 0, 0, 0
0.0429007, 0, 9.60288e-17, 0, 1.41421, -9.60288e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.66444e-18, 0, 0, 1.00593e-20, 0, 1.54945e-19, 0, 9.11994e-17, 0, 0, 0
0.0507726, 0, 1.7209e-16, 0, 1.41421, -1.7209e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.35867e-18, 0, 0, 1.83034e-20, 0, 2.83729e-19, 0, 1.63429e-16, 0, 0, 0
0.0586444, 0, 3.06205e-16, 0, 1.41421, -3.06205e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.48723e-17, 0, 0, 3.30748e-20, 0, 5.16068e-19, 0, 2.90784e-16, 0, 0, 0
0.0665163, 0, 5.41033e-16, 0, 1.41421, -5.41033e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.62768e-17, 0, 0, 5.93635e-20, 0, 9.32511e-19, 0, 5.13764e-16, 0, 0, 0
0.0743881, 0, 9.49367e-16, 0, 1.41421, -9.49367e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.61067e-17, 0, 0, 1.05839e-19, 0, 1.67419e-18, 0, 9.01481e-16, 0, 0, 0
0.0822599, 0, 1.65458e-15, 0, 1.41421, -1.65458e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.03524e-17, 0, 0, 1.87466e-19, 0, 2.98687e-18, 0, 1.57106e-15, 0, 0, 0
0.0901318, 0, 2.86433e-15, 0, 1.41421, -2.86433e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.39096e-16, 0, 0, 3.29909e-19, 0, 5.29594e-18, 0, 2.71961e-15, 0, 0, 0
0.0980036, 0, 4.92581e-15, 0, 1.41421, -4.92581e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.39192e-16, 0, 0, 5.76902e-19, 0, 9.33339e-18, 0, 4.6767e-15, 0, 0, 0
0.105875, 0, 8.41555e-15, 0, 1.41421, -8.41555e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.0863e-16, 0, 0, 1.00249e-18, 0, 1.63512e-17, 0, 7.98957e-15, 0, 0, 0
0.113747, 0, 1.42847e-14, 0, 1.41421, -1.42847e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.93578e-16, 0, 0, 1.73129e-18, 0, 2.84785e-17, 0, 1.35609e-14, 0, 0, 0
0.121619, 0, 2.40918e-14, 0, 1.41421, -2.40918e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.16969e-15, 0, 0, 2.97171e-18, 0, 4.93161e-17, 0, 2.28698e-14, 0, 0, 0
0.129491, 0, 4.03746e-14, 0, 1.41421, -4.03746e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.96013e-15, 0, 0, 5.07031e-18, 0, 8.4919e-17, 0, 3.83244e-14, 0, 0, 0
0.137363, 0, 6.72368e-14, 0, 1.41421, -6.72368e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.26407e-15, 0, 0, 8.59972e-18, 0, 1.45412e-16, 0, 6.38187e-14, 0, 0, 0
0.145235, 0, 1.11273e-13, 0, 1.41421, -1.11273e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.40153e-15, 0, 0, 1.45008e-17, 0, 2.47637e-16, 0, 1.0561e-13, 0, 0, 0
0.153107, 0, 1.83012e-13, 0, 1.41421, -1.83012e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.8834e-15, 0, 0, 2.43101e-17, 0, 4.19448e-16, 0, 1.73684e-13, 0, 0, 0
