   PIQUANT 0.0.0-main  ps__0246_0688790088_000rfs_shot_20.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.00476198, 0, 1.60151e-18, 0, 1.41421, -1.60151e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.28098e-20, 0, 0, 8.27788e-23, 0, 2.33985e-21, 0, 1.53627e-18, 0, 0, 0
0.0126217, 0, 3.06917e-18, 0, 1.41421, -3.06917e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.20367e-19, 0, 0, 1.60785e-22, 0, 4.57383e-21, 0, 2.94407e-18, 0, 0, 0
0.0204814, 0, 5.83112e-18, 0, 1.41421, -5.83112e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.28678e-19, 0, 0, 3.09661e-22, 0, 8.86404e-21, 0, 5.59327e-18, 0, 0, 0
0.0283411, 0, 1.09855e-17, 0, 1.41421, -1.09855e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.30803e-19, 0, 0, 5.9149e-22, 0, 1.70358e-20, 0, 1.05371e-17, 0, 0, 0
0.0362007, 0, 2.05267e-17, 0, 1.41421, -2.05267e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.04939e-19, 0, 0, 1.12078e-21, 0, 3.24778e-20, 0, 1.96881e-17, 0, 0, 0
0.0440604, 0, 3.80477e-17, 0, 1.41421, -3.80477e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.49196e-18, 0, 0, 2.10715e-21, 0, 6.14336e-20, 0, 3.64922e-17, 0, 0, 0
0.0519201, 0, 6.99729e-17, 0, 1.41421, -6.99729e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.74375e-18, 0, 0, 3.93146e-21, 0, 1.15323e-19, 0, 6.71099e-17, 0, 0, 0
0.0597798, 0, 1.277e-16, 0, 1.41421, -1.277e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.00714e-18, 0, 0, 7.28058e-21, 0, 2.14885e-19, 0, 1.2247e-16, 0, 0, 0
0.0676395, 0, 2.31299e-16, 0, 1.41421, -2.31299e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.06896e-18, 0, 0, 1.33845e-20, 0, 3.97518e-19, 0, 2.21819e-16, 0, 0, 0
0.0754992, 0, 4.15853e-16, 0, 1.41421, -4.15853e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.63045e-17, 0, 0, 2.443e-20, 0, 7.30202e-19, 0, 3.98794e-16, 0, 0, 0
0.0833589, 0, 7.42237e-16, 0, 1.41421, -7.42237e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.91e-17, 0, 0, 4.42781e-20, 0, 1.3321e-18, 0, 7.11761e-16, 0, 0, 0
0.0912186, 0, 1.31532e-15, 0, 1.41421, -1.31532e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.15661e-17, 0, 0, 7.9699e-20, 0, 2.41383e-18, 0, 1.26126e-15, 0, 0, 0
0.0990783, 0, 2.31448e-15, 0, 1.41421, -2.31448e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.07331e-17, 0, 0, 1.42483e-19, 0, 4.3452e-18, 0, 2.21926e-15, 0, 0, 0
0.106938, 0, 4.04435e-15, 0, 1.41421, -4.04435e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58541e-16, 0, 0, 2.53029e-19, 0, 7.77159e-18, 0, 3.87778e-15, 0, 0, 0
0.114798, 0, 7.0187e-15, 0, 1.41421, -7.0187e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.75124e-16, 0, 0, 4.46387e-19, 0, 1.38121e-17, 0, 6.72932e-15, 0, 0, 0
0.122657, 0, 1.2098e-14, 0, 1.41421, -1.2098e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.74203e-16, 0, 0, 7.82406e-19, 0, 2.43955e-17, 0, 1.15986e-14, 0, 0, 0
0.130517, 0, 2.07135e-14, 0, 1.41421, -2.07135e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.11858e-16, 0, 0, 1.36259e-18, 0, 4.28262e-17, 0, 1.98574e-14, 0, 0, 0
0.138377, 0, 3.52293e-14, 0, 1.41421, -3.52293e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38073e-15, 0, 0, 2.35811e-18, 0, 7.47325e-17, 0, 3.37715e-14, 0, 0, 0
0.146236, 0, 5.95243e-14, 0, 1.41421, -5.95243e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.33279e-15, 0, 0, 4.05565e-18, 0, 1.29643e-16, 0, 5.70579e-14, 0, 0, 0
0.154096, 0, 9.99196e-14, 0, 1.41421, -9.99196e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.91568e-15, 0, 0, 6.93262e-18, 0, 2.236e-16, 0, 9.57734e-14, 0, 0, 0
0.161956, 0, 1.66646e-13, 0, 1.41421, -1.66646e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.5302e-15, 0, 0, 1.1779e-17, 0, 3.83456e-16, 0, 1.59721e-13, 0, 0, 0
0.169815, 0, 2.76154e-13, 0, 1.41421, -2.76154e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08207e-14, 0, 0, 1.98944e-17, 0, 6.53913e-16, 0, 2.64659e-13, 0, 0, 0
0.177675, 0, 4.54714e-13, 0, 1.41421, -4.54714e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.78164e-14, 0, 0, 3.34046e-17, 0, 1.10897e-15, 0, 4.35755e-13, 0, 0, 0
0.185535, 0, 7.44001e-13, 0, 1.41421, -7.44001e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.91495e-14, 0, 0, 5.57662e-17, 0, 1.87046e-15, 0, 7.12925e-13, 0, 0, 0
0.193395, 0, 1.2097e-12, 0, 1.41421, -1.2097e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.73926e-14, 0, 0, 9.25704e-17, 0, 3.13825e-15, 0, 1.15907e-12, 0, 0, 0
0.201254, 0, 1.95461e-12, 0, 1.41421, -1.95461e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.65727e-14, 0, 0, 1.52811e-16, 0, 5.23776e-15, 0, 1.87265e-12, 0, 0, 0
0.209114, 0, 3.13864e-12, 0, 1.41421, -3.13864e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22952e-13, 0, 0, 2.50882e-16, 0, 8.6969e-15, 0, 3.00674e-12, 0, 0, 0
0.216974, 0, 5.0088e-12, 0, 1.41421, -5.0088e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.96207e-13, 0, 0, 4.09708e-16, 0, 1.43677e-14, 0, 4.79782e-12, 0, 0, 0
