   PIQUANT 0.0.0-main  ps__0246_0688790088_000rfs_shot_16.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.00441319, 0, 4.01443e-19, 0, 1.41421, -4.01443e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.52624e-20, 0, 0, 2.31196e-23, 0, 4.87691e-22, 0, 3.85669e-19, 0, 0, 0
0.0122742, 0, 7.96884e-19, 0, 1.41421, -7.96884e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.02959e-20, 0, 0, 4.64704e-23, 0, 9.87508e-22, 0, 7.65554e-19, 0, 0, 0
0.0201352, 0, 1.5668e-18, 0, 1.41421, -1.5668e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.9565e-20, 0, 0, 9.25337e-23, 0, 1.98038e-21, 0, 1.50516e-18, 0, 0, 0
0.0279962, 0, 3.05213e-18, 0, 1.41421, -3.05213e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1603e-19, 0, 0, 1.82591e-22, 0, 3.93478e-21, 0, 2.93198e-18, 0, 0, 0
0.0358573, 0, 5.89217e-18, 0, 1.41421, -5.89217e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.23991e-19, 0, 0, 3.57135e-22, 0, 7.74801e-21, 0, 5.66008e-18, 0, 0, 0
0.0437183, 0, 1.12754e-17, 0, 1.41421, -1.12754e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.28623e-19, 0, 0, 6.92565e-22, 0, 1.51245e-20, 0, 1.0831e-17, 0, 0, 0
0.0515793, 0, 2.13927e-17, 0, 1.41421, -2.13927e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.13197e-19, 0, 0, 1.33187e-21, 0, 2.92758e-20, 0, 2.05489e-17, 0, 0, 0
0.0594403, 0, 4.02495e-17, 0, 1.41421, -4.02495e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.52995e-18, 0, 0, 2.54052e-21, 0, 5.62053e-20, 0, 3.86608e-17, 0, 0, 0
0.0673013, 0, 7.51098e-17, 0, 1.41421, -7.51098e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.85497e-18, 0, 0, 4.80775e-21, 0, 1.07056e-19, 0, 7.21429e-17, 0, 0, 0
0.0751624, 0, 1.39041e-16, 0, 1.41421, -1.39041e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.28487e-18, 0, 0, 9.02771e-21, 0, 2.02337e-19, 0, 1.33545e-16, 0, 0, 0
0.0830234, 0, 2.55365e-16, 0, 1.41421, -2.55365e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.70597e-18, 0, 0, 1.68228e-20, 0, 3.79531e-19, 0, 2.45263e-16, 0, 0, 0
0.0908844, 0, 4.65385e-16, 0, 1.41421, -4.65385e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.76879e-17, 0, 0, 3.11147e-20, 0, 7.06655e-19, 0, 4.4696e-16, 0, 0, 0
0.0987454, 0, 8.41693e-16, 0, 1.41421, -8.41693e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.19891e-17, 0, 0, 5.71273e-20, 0, 1.30626e-18, 0, 8.0834e-16, 0, 0, 0
0.106606, 0, 1.51088e-15, 0, 1.41421, -1.51088e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.742e-17, 0, 0, 1.04132e-19, 0, 2.39763e-18, 0, 1.45096e-15, 0, 0, 0
0.114467, 0, 2.69211e-15, 0, 1.41421, -2.69211e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.02308e-16, 0, 0, 1.88467e-19, 0, 4.37045e-18, 0, 2.58524e-15, 0, 0, 0
0.122328, 0, 4.76193e-15, 0, 1.41421, -4.76193e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8096e-16, 0, 0, 3.38728e-19, 0, 7.91269e-18, 0, 4.57272e-15, 0, 0, 0
0.130189, 0, 8.36254e-15, 0, 1.41421, -8.36254e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.17774e-16, 0, 0, 6.04601e-19, 0, 1.42308e-17, 0, 8.02993e-15, 0, 0, 0
0.138051, 0, 1.45813e-14, 0, 1.41421, -1.45813e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.54061e-16, 0, 0, 1.07185e-18, 0, 2.54272e-17, 0, 1.40008e-14, 0, 0, 0
0.145912, 0, 2.52458e-14, 0, 1.41421, -2.52458e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.59247e-16, 0, 0, 1.8875e-18, 0, 4.51418e-17, 0, 2.42395e-14, 0, 0, 0
0.153773, 0, 4.34058e-14, 0, 1.41421, -4.34058e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.64919e-15, 0, 0, 3.302e-18, 0, 7.9638e-17, 0, 4.16737e-14, 0, 0, 0
0.161634, 0, 7.4114e-14, 0, 1.41421, -7.4114e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.8158e-15, 0, 0, 5.73904e-18, 0, 1.39626e-16, 0, 7.11528e-14, 0, 0, 0
0.169495, 0, 1.25682e-13, 0, 1.41421, -1.25682e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.77478e-15, 0, 0, 9.9109e-18, 0, 2.4331e-16, 0, 1.20654e-13, 0, 0, 0
0.177356, 0, 2.11683e-13, 0, 1.41421, -2.11683e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.0417e-15, 0, 0, 1.70073e-17, 0, 4.21444e-16, 0, 2.03203e-13, 0, 0, 0
0.185217, 0, 3.54134e-13, 0, 1.41421, -3.54134e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.34527e-14, 0, 0, 2.90033e-17, 0, 7.25685e-16, 0, 3.39927e-13, 0, 0, 0
0.193078, 0, 5.88484e-13, 0, 1.41421, -5.88484e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2354e-14, 0, 0, 4.91577e-17, 0, 1.24229e-15, 0, 5.64838e-13, 0, 0, 0
0.200939, 0, 9.71414e-13, 0, 1.41421, -9.71414e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.68983e-14, 0, 0, 8.2815e-17, 0, 2.11462e-15, 0, 9.32318e-13, 0, 0, 0
0.2088, 0, 1.59293e-12, 0, 1.41421, -1.59293e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.05039e-14, 0, 0, 1.38692e-16, 0, 3.57934e-15, 0, 1.52871e-12, 0, 0, 0
0.216661, 0, 2.59494e-12, 0, 1.41421, -2.59494e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.85598e-14, 0, 0, 2.30923e-16, 0, 6.02525e-15, 0, 2.49012e-12, 0, 0, 0
0.224522, 0, 4.19963e-12, 0, 1.41421, -4.19963e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59505e-13, 0, 0, 3.82312e-16, 0, 1.00878e-14, 0, 4.02966e-12, 0, 0, 0
0.232383, 0, 6.75246e-12, 0, 1.41421, -6.75246e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.56461e-13, 0, 0, 6.29461e-16, 0, 1.67999e-14, 0, 6.47857e-12, 0, 0, 0
0.240244, 0, 1.07868e-11, 0, 1.41421, -1.07868e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.09691e-13, 0, 0, 1.03086e-15, 0, 2.78332e-14, 0, 1.03483e-11, 0, 0, 0
0.248105, 0, 1.71206e-11, 0, 1.41421, -1.71206e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.50269e-13, 0, 0, 1.67951e-15, 0, 4.58795e-14, 0, 1.64228e-11, 0, 0, 0
0.255966, 0, 2.69993e-11, 0, 1.41421, -2.69993e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.02553e-12, 0, 0, 2.72278e-15, 0, 7.52541e-14, 0, 2.58958e-11, 0, 0, 0
0.263827, 0, 4.23061e-11, 0, 1.41421, -4.23061e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.60707e-12, 0, 0, 4.39331e-15, 0, 1.22847e-13, 0, 4.05718e-11, 0, 0, 0
0.271688, 0, 6.58692e-11, 0, 1.41421, -6.58692e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.50246e-12, 0, 0, 7.05719e-15, 0, 1.99611e-13, 0, 6.31601e-11, 0, 0, 0
0.279549, 0, 1.01907e-10, 0, 1.41421, -1.01907e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.87222e-12, 0, 0, 1.12891e-14, 0, 3.22901e-13, 0, 9.77003e-11, 0, 0, 0
0.28741, 0, 1.56666e-10, 0, 1.41421, -1.56666e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.9543e-12, 0, 0, 1.79895e-14, 0, 5.20118e-13, 0, 1.50174e-10, 0, 0, 0
