   PIQUANT 0.0.0-main  ps__0246_0688790088_000rfs_shot_54.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, S_K, Si_K, Br_L, Al_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.0475426, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0557568, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.063971, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0721852, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0803994, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0886136, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0968278, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.105042, 0, 4.9091e-28, 0, 1.41421, -4.9091e-28, 0, 0, 0, 0, 0, 0, 0, 1.47685e-30, 0, 1.50532e-33, 6.62866e-32, 0, 4.89365e-28, 0, 0
0.113256, 0, 5.19957e-27, 0, 1.41421, -5.19957e-27, 0, 0, 0, 0, 0, 0, 0, 1.56422e-29, 0, 1.59438e-32, 7.59908e-31, 0, 5.18315e-27, 0, 0
0.12147, 0, 3.55796e-26, 0, 1.41421, -3.55796e-26, 0, 0, 0, 0, 0, 0, 0, 1.07035e-28, 0, 1.0927e-31, 5.4913e-30, 0, 3.5467e-26, 0, 0
0.129685, 0, 1.97349e-25, 0, 1.41421, -1.97349e-25, 0, 0, 0, 0, 0, 0, 0, 5.93688e-28, 0, 6.08226e-31, 3.17511e-29, 0, 1.96723e-25, 0, 0
0.137899, 0, 9.60361e-25, 0, 1.41421, -9.60361e-25, 0, 0, 0, 0, 0, 0, 0, 2.88905e-27, 0, 2.97383e-30, 1.5986e-28, 0, 9.5731e-25, 0, 0
0.146113, 0, 4.25813e-24, 0, 1.41421, -4.25813e-24, 0, 0, 0, 0, 0, 0, 0, 1.28096e-26, 0, 1.32567e-29, 7.29906e-28, 0, 4.24457e-24, 0, 0
0.154327, 0, 1.75726e-23, 0, 1.41421, -1.75726e-23, 0, 0, 0, 0, 0, 0, 0, 5.28632e-26, 0, 5.50238e-29, 3.09265e-27, 0, 1.75166e-23, 0, 0
0.162541, 0, 6.84049e-23, 0, 1.41421, -6.84049e-23, 0, 0, 0, 0, 0, 0, 0, 2.05779e-25, 0, 2.15484e-28, 1.23349e-26, 0, 6.81866e-23, 0, 0
0.170755, 0, 2.53446e-22, 0, 1.41421, -2.53446e-22, 0, 0, 0, 0, 0, 0, 0, 7.62427e-25, 0, 8.03393e-28, 4.67569e-26, 0, 2.52636e-22, 0, 0
0.17897, 0, 8.9956e-22, 0, 1.41421, -8.9956e-22, 0, 0, 0, 0, 0, 0, 0, 2.70608e-24, 0, 2.87003e-27, 1.69598e-25, 0, 8.96681e-22, 0, 0
0.187184, 0, 3.07339e-21, 0, 1.41421, -3.07339e-21, 0, 0, 0, 0, 0, 0, 0, 9.24543e-24, 0, 9.87168e-27, 5.91652e-25, 0, 3.06354e-21, 0, 0
0.195398, 0, 1.01455e-20, 0, 1.41421, -1.01455e-20, 0, 0, 0, 0, 0, 0, 0, 3.05196e-23, 0, 3.28151e-26, 1.9929e-24, 0, 1.01129e-20, 0, 0
0.203612, 0, 3.24546e-20, 0, 1.41421, -3.24546e-20, 0, 0, 0, 0, 0, 0, 0, 9.76298e-23, 0, 1.05737e-25, 6.50156e-24, 0, 3.23504e-20, 0, 0
0.211826, 0, 1.00851e-19, 0, 1.41421, -1.00851e-19, 0, 0, 0, 0, 0, 0, 0, 3.03379e-22, 0, 3.31062e-25, 2.05948e-23, 0, 1.00527e-19, 0, 0
0.220041, 0, 3.05039e-19, 0, 1.41421, -3.05039e-19, 0, 0, 0, 0, 0, 0, 0, 9.1761e-22, 0, 1.00924e-24, 6.34754e-23, 0, 3.04057e-19, 0, 0
0.228255, 0, 8.99531e-19, 0, 1.41421, -8.99531e-19, 0, 0, 0, 0, 0, 0, 0, 2.70593e-21, 0, 3.00062e-24, 1.90682e-22, 0, 8.96631e-19, 0, 0
0.236469, 0, 2.69601e-18, 0, 1.41421, -2.69601e-18, 0, 0, 0, 0, 0, 0, 0, 8.10999e-21, 0, 9.10134e-24, 5.85759e-22, 0, 2.68731e-18, 0, 0
0.244683, 0, 7.54396e-18, 0, 1.41421, -7.54396e-18, 0, 0, 0, 0, 0, 0, 0, 2.26932e-20, 0, 2.56913e-23, 1.66792e-21, 0, 7.51958e-18, 0, 0
0.252897, 0, 2.06724e-17, 0, 1.41421, -2.06724e-17, 0, 0, 0, 0, 0, 0, 0, 6.2185e-20, 0, 7.10476e-23, 4.6505e-21, 0, 2.06055e-17, 0, 0
0.261112, 0, 5.55182e-17, 0, 1.41421, -5.55182e-17, 0, 0, 0, 0, 0, 0, 0, 1.67004e-19, 0, 1.9264e-22, 1.27072e-20, 0, 5.53383e-17, 0, 0
0.269326, 0, 1.46228e-16, 0, 1.41421, -1.46228e-16, 0, 0, 0, 0, 0, 0, 0, 4.39865e-19, 0, 5.12486e-22, 3.40513e-20, 0, 1.45753e-16, 0, 0
0.27754, 0, 3.77951e-16, 0, 1.41421, -3.77951e-16, 0, 0, 0, 0, 0, 0, 0, 1.1369e-18, 0, 1.33854e-21, 8.9542e-20, 0, 3.76723e-16, 0, 0
0.285754, 0, 9.59144e-16, 0, 1.41421, -9.59144e-16, 0, 0, 0, 0, 0, 0, 0, 2.88513e-18, 0, 3.43428e-21, 2.31193e-19, 0, 9.56025e-16, 0, 0
0.293968, 0, 2.391e-15, 0, 1.41421, -2.391e-15, 0, 0, 0, 0, 0, 0, 0, 7.1921e-18, 0, 8.65991e-21, 5.86398e-19, 0, 2.38322e-15, 0, 0
0.302183, 0, 5.8574e-15, 0, 1.41421, -5.8574e-15, 0, 0, 0, 0, 0, 0, 0, 1.76186e-17, 0, 2.14712e-20, 1.46176e-18, 0, 5.83829e-15, 0, 0
0.310397, 0, 1.41064e-14, 0, 1.41421, -1.41064e-14, 0, 0, 0, 0, 0, 0, 0, 4.24301e-17, 0, 5.23647e-20, 3.58259e-18, 0, 1.40603e-14, 0, 0
0.318611, 0, 3.34088e-14, 0, 1.41421, -3.34088e-14, 0, 0, 0, 0, 0, 0, 0, 1.00486e-16, 0, 1.25667e-19, 8.63609e-18, 0, 3.32996e-14, 0, 0
0.326825, 0, 7.78337e-14, 0, 1.41421, -7.78337e-14, 0, 0, 0, 0, 0, 0, 0, 2.34099e-16, 0, 2.96854e-19, 2.04823e-17, 0, 7.75788e-14, 0, 0
0.335039, 0, 1.78423e-13, 0, 1.41421, -1.78423e-13, 0, 0, 0, 0, 0, 0, 0, 5.36621e-16, 0, 6.90504e-19, 4.78099e-17, 0, 1.77838e-13, 0, 0
0.343254, 0, 4.02546e-13, 0, 1.41421, -4.02546e-13, 0, 0, 0, 0, 0, 0, 0, 1.21063e-15, 0, 1.58205e-18, 1.09863e-16, 0, 4.01224e-13, 0, 0
0.351468, 0, 8.94026e-13, 0, 1.41421, -8.94026e-13, 0, 0, 0, 0, 0, 0, 0, 2.6886e-15, 0, 3.57137e-18, 2.48598e-16, 0, 8.91085e-13, 0, 0
0.359682, 0, 1.95496e-12, 0, 1.41421, -1.95496e-12, 0, 0, 0, 0, 0, 0, 0, 5.87883e-15, 0, 7.94598e-18, 5.54064e-16, 0, 1.94852e-12, 0, 0
0.367896, 0, 4.20975e-12, 0, 1.41421, -4.20975e-12, 0, 0, 0, 0, 0, 0, 0, 1.26585e-14, 0, 1.74302e-17, 1.21658e-15, 0, 4.19585e-12, 0, 0
0.37611, 0, 8.92833e-12, 0, 1.41421, -8.92833e-12, 0, 0, 0, 0, 0, 0, 0, 2.68456e-14, 0, 3.77104e-17, 2.63232e-15, 0, 8.89882e-12, 0, 0
0.384324, 0, 1.86528e-11, 4.62428e-43, 1.41421, -1.86528e-11, 4.62428e-43, 0, 4.62428e-43, 4.62428e-43, 4.62428e-43, 4.62428e-43, 4.62428e-43, 5.60822e-14, 4.62428e-43, 8.05016e-17, 5.61399e-15, 4.62428e-43, 1.8591e-11, 4.62428e-43, 4.62428e-43
0.392539, 0, 3.83913e-11, 9.57928e-42, 1.41421, -3.83913e-11, 9.57928e-42, 0, 9.57928e-42, 9.57928e-42, 9.57928e-42, 9.57928e-42, 9.57928e-42, 1.15424e-13, 9.57928e-42, 1.69645e-16, 1.18043e-14, 9.57928e-42, 3.82639e-11, 9.57928e-42, 9.57928e-42
0.400753, 0, 7.78553e-11, 1.60271e-40, 1.41421, -7.78553e-11, 1.60271e-40, 0, 1.60271e-40, 1.60271e-40, 1.60271e-40, 1.60271e-40, 1.60271e-40, 2.34069e-13, 1.60271e-40, 3.53116e-16, 2.44774e-14, 1.60271e-40, 7.75964e-11, 1.60271e-40, 1.60271e-40
0.408967, 0, 1.55582e-10, 2.33798e-39, 1.41421, -1.55582e-10, 2.33798e-39, 0, 2.33798e-39, 2.33798e-39, 2.33798e-39, 2.33798e-39, 2.33798e-39, 4.67759e-13, 2.33798e-39, 7.26484e-16, 5.00697e-14, 2.33798e-39, 1.55063e-10, 2.33798e-39, 2.33798e-39
0.417181, 0, 3.06402e-10, 3.02928e-38, 1.41421, -3.06402e-10, 3.02928e-38, 0, 3.02928e-38, 3.02928e-38, 3.02928e-38, 3.02928e-38, 3.02928e-38, 9.21264e-13, 3.02928e-38, 1.47848e-15, 1.01071e-13, 3.02928e-38, 3.05379e-10, 3.02928e-38, 3.02928e-38
0.425395, 0, 5.94747e-10, 3.51513e-37, 1.41421, -5.94747e-10, 3.51513e-37, 0, 3.51513e-37, 3.51513e-37, 3.51513e-37, 3.51513e-37, 3.51513e-37, 1.78848e-12, 3.51513e-37, 2.97915e-15, 2.01424e-13, 3.51513e-37, 5.92754e-10, 3.51513e-37, 3.51513e-37
0.43361, 0, 1.13794e-09, 3.67649e-36, 1.41421, -1.13794e-09, 3.67649e-36, 0, 3.67649e-36, 3.67649e-36, 3.67649e-36, 3.67649e-36, 3.67649e-36, 3.42276e-12, 3.67649e-36, 5.95004e-15, 3.96503e-13, 3.67649e-36, 1.13412e-09, 3.67649e-36, 3.67649e-36
0.441824, 0, 2.14634e-09, 3.48693e-35, 1.41421, -2.14634e-09, 3.48693e-35, 0, 3.48693e-35, 3.48693e-35, 3.48693e-35, 3.48693e-35, 3.48693e-35, 6.45834e-12, 3.48693e-35, 1.17931e-14, 7.71472e-13, 3.48693e-35, 2.1391e-09, 3.48693e-35, 3.48693e-35
0.450038, 0, 3.99125e-09, 3.01637e-34, 1.41421, -3.99125e-09, 3.01637e-34, 0, 3.01637e-34, 3.01637e-34, 3.01637e-34, 3.01637e-34, 3.01637e-34, 1.20164e-11, 3.01637e-34, 2.32268e-14, 1.48483e-12, 3.01637e-34, 3.97772e-09, 3.01637e-34, 3.01637e-34
0.458252, 0, 7.31806e-09, 2.3926e-33, 1.41421, -7.31806e-09, 2.3926e-33, 0, 2.3926e-33, 2.3926e-33, 2.3926e-33, 2.3926e-33, 2.3926e-33, 2.20501e-11, 2.3926e-33, 4.5521e-14, 2.82977e-12, 2.3926e-33, 7.29313e-09, 2.3926e-33, 2.3926e-33
0.466466, 0, 1.32312e-08, 1.8211e-32, 1.41421, -1.32312e-08, 1.8211e-32, 0, 1.8211e-32, 1.8211e-32, 1.8211e-32, 1.8211e-32, 1.8211e-32, 3.99116e-11, 1.8211e-32, 8.88959e-14, 5.34649e-12, 1.8211e-32, 1.31859e-08, 1.8211e-32, 1.8211e-32
0.474681, 0, 2.3592e-08, 1.33554e-31, 1.41421, -2.3592e-08, 1.33554e-31, 0, 1.33554e-31, 1.33554e-31, 1.33554e-31, 1.33554e-31, 1.33554e-31, 7.12725e-11, 1.33554e-31, 1.73197e-13, 1.00292e-11, 1.33554e-31, 2.35105e-08, 1.33554e-31, 1.33554e-31
0.482895, 0, 4.14896e-08, 9.20199e-31, 1.41421, -4.14896e-08, 9.20199e-31, 0, 9.20199e-31, 9.20199e-31, 9.20199e-31, 9.20199e-31, 9.20199e-31, 1.25595e-10, 9.20199e-31, 3.36992e-13, 1.87104e-11, 9.20199e-31, 4.1345e-08, 9.20199e-31, 9.20199e-31
0.491109, 0, 7.19738e-08, 5.91642e-30, 1.41421, -7.19738e-08, 5.91642e-30, 0, 5.91642e-30, 5.91642e-30, 5.91642e-30, 5.91642e-30, 5.91642e-30, 2.18449e-10, 5.91642e-30, 6.55247e-13, 3.47821e-11, 5.91642e-30, 7.17199e-08, 5.91642e-30, 5.91642e-30
0.499323, 0, 1.23175e-07, 3.55018e-29, 1.41421, -1.23175e-07, 3.55018e-29, 0, 3.55018e-29, 3.55018e-29, 3.55018e-29, 3.55018e-29, 3.55018e-29, 3.75119e-10, 3.55018e-29, 1.27345e-12, 6.45612e-11, 3.55018e-29, 1.22734e-07, 3.55018e-29, 3.55018e-29
0.507537, 0, 2.07989e-07, 1.99322e-28, 1.41421, -2.07989e-07, 1.99322e-28, 0, 1.99322e-28, 1.99322e-28, 1.99322e-28, 1.99322e-28, 1.99322e-28, 6.36148e-10, 1.99322e-28, 2.47309e-12, 1.19899e-10, 1.99322e-28, 2.0723e-07, 1.99322e-28, 1.99322e-28
0.515752, 0, 3.46568e-07, 1.05049e-27, 1.41421, -3.46568e-07, 1.05049e-27, 0, 1.05049e-27, 1.05049e-27, 1.05049e-27, 1.05049e-27, 1.05049e-27, 1.06574e-09, 1.05049e-27, 4.79581e-12, 2.23187e-10, 1.05049e-27, 3.45274e-07, 1.05049e-27, 1.05049e-27
0.523966, 0, 5.69945e-07, 5.21545e-27, 1.41421, -5.69945e-07, 5.21545e-27, 0, 5.21545e-27, 5.21545e-27, 5.21545e-27, 5.21545e-27, 5.21545e-27, 1.7644e-09, 5.21545e-27, 9.27634e-12, 4.16991e-10, 5.21545e-27, 5.67755e-07, 5.21545e-27, 5.21545e-27
0.53218, 0, 9.25223e-07, 2.44746e-26, 1.41421, -9.25223e-07, 2.44746e-26, 0, 2.44746e-26, 2.44746e-26, 2.44746e-26, 2.44746e-26, 2.44746e-26, 2.8877e-09, 2.44746e-26, 1.78731e-11, 7.82509e-10, 2.44746e-26, 9.21535e-07, 2.44746e-26, 2.44746e-26
0.540394, 0, 1.48288e-06, 1.08911e-25, 1.41421, -1.48288e-06, 1.08911e-25, 0, 1.08911e-25, 1.08911e-25, 1.08911e-25, 1.08911e-25, 1.08911e-25, 4.67392e-09, 1.08911e-25, 3.42526e-11, 1.47472e-09, 1.08911e-25, 1.47669e-06, 1.08911e-25, 1.08911e-25
0.548608, 0, 2.34685e-06, 4.60989e-25, 1.41421, -2.34685e-06, 4.60989e-25, 0, 4.60989e-25, 4.60989e-25, 4.60989e-25, 4.60989e-25, 4.60989e-25, 7.48417e-09, 4.60989e-25, 6.51941e-11, 2.78857e-09, 4.60989e-25, 2.33651e-06, 4.60989e-25, 4.60989e-25
0.556823, 0, 3.66837e-06, 1.86138e-24, 1.41421, -3.66837e-06, 1.86138e-24, 0, 1.86138e-24, 1.86138e-24, 1.86138e-24, 1.86138e-24, 1.86138e-24, 1.18605e-08, 1.86138e-24, 1.23066e-10, 5.28183e-09, 1.86138e-24, 3.6511e-06, 1.86138e-24, 1.86138e-24
0.565037, 0, 5.66443e-06, 7.21276e-24, 1.41421, -5.66443e-06, 7.21276e-24, 0, 7.21276e-24, 7.21276e-24, 7.21276e-24, 7.21276e-24, 7.21276e-24, 1.86083e-08, 7.21276e-24, 2.30115e-10, 9.99942e-09, 7.21276e-24, 5.63559e-06, 7.21276e-24, 7.21276e-24
0.573251, 0, 8.69236e-06, 4.51586e-08, 1.41421, -8.69236e-06, 4.58542e-08, 4.51586e-08, 4.51589e-08, 4.51592e-08, 4.51642e-08, 4.5223e-08, 4.54869e-08, 7.40733e-08, 4.51699e-08, 4.55845e-08, 6.40375e-08, 4.51586e-08, 8.64134e-06, 4.51586e-08, 4.68504e-08
0.581465, 0, 1.32047e-05, 1.55562e-07, 1.41421, -1.32047e-05, 1.57962e-07, 1.55562e-07, 1.55564e-07, 1.55564e-07, 1.55582e-07, 1.55785e-07, 1.56695e-07, 2.00069e-07, 1.55602e-07, 1.56342e-07, 1.91002e-07, 1.55562e-07, 1.31143e-05, 1.55562e-07, 1.61399e-07
0.589679, 0, 1.99722e-05, 4.91136e-07, 1.41421, -1.99722e-05, 4.9872e-07, 4.91136e-07, 4.9114e-07, 4.91143e-07, 4.91198e-07, 4.91838e-07, 4.94715e-07, 5.59013e-07, 4.9126e-07, 4.92545e-07, 5.57147e-07, 4.91136e-07, 1.98064e-05, 4.91136e-07, 5.09579e-07
0.597893, 0, 3.02665e-05, 1.46755e-06, 1.41421, -3.02665e-05, 1.49023e-06, 1.46755e-06, 1.46757e-06, 1.46757e-06, 1.46774e-06, 1.46966e-06, 1.47825e-06, 1.57014e-06, 1.46793e-06, 1.47007e-06, 1.58928e-06, 1.46755e-06, 2.99484e-05, 1.46755e-06, 1.52269e-06
0.606108, 0, 4.64104e-05, 4.18864e-06, 1.41421, -4.64104e-05, 4.25338e-06, 4.18864e-06, 4.18867e-06, 4.1887e-06, 4.18917e-06, 4.19464e-06, 4.21919e-06, 4.34231e-06, 4.1897e-06, 4.19308e-06, 4.41077e-06, 4.18864e-06, 4.57698e-05, 4.18864e-06, 4.34609e-06
0.614322, 0, 7.29899e-05, 1.14539e-05, 1.41421, -7.29899e-05, 1.1631e-05, 1.14539e-05, 1.1454e-05, 1.14541e-05, 1.14554e-05, 1.14703e-05, 1.15375e-05, 1.1682e-05, 1.14568e-05, 1.14616e-05, 1.18537e-05, 1.14539e-05, 7.16418e-05, 1.14539e-05, 1.18846e-05
0.622536, 0, 0.000119527, 3.00429e-05, 1.41421, -0.000119527, 3.05077e-05, 3.00429e-05, 3.00432e-05, 3.00433e-05, 3.00467e-05, 3.0086e-05, 3.02623e-05, 3.03787e-05, 3.00505e-05, 3.00562e-05, 3.07527e-05, 3.00429e-05, 0.000116599, 3.00429e-05, 3.11732e-05
0.63075, 0, 0.000206155, 7.56315e-05, 1.41421, -0.000206155, 7.68021e-05, 7.56315e-05, 7.56321e-05, 7.56325e-05, 7.56411e-05, 7.574e-05, 7.61839e-05, 7.61214e-05, 7.56506e-05, 7.56541e-05, 7.68733e-05, 7.56315e-05, 0.000199692, 7.56315e-05, 7.84782e-05
0.638964, 0, 0.000375123, 0.000182819, 1.41421, -0.000375123, 0.00018565, 0.000182819, 0.000182821, 0.000182822, 0.000182842, 0.000183081, 0.000184155, 0.000183528, 0.000182865, 0.000182857, 0.00018496, 0.000182819, 0.000360848, 0.000182819, 0.000189704
0.647179, 0, 0.000712961, 0.000424476, 1.41421, -0.000712961, 0.000431053, 0.000424476, 0.00042448, 0.000424482, 0.00042453, 0.000425086, 0.00042758, 0.000425493, 0.000424584, 0.000424539, 0.000428115, 0.000424476, 0.000681789, 0.000424476, 0.000440469
0.655393, 0, 0.00139093, 0.000947019, 1.41421, -0.00139093, 0.0009617, 0.000947019, 0.000947027, 0.000947033, 0.00094714, 0.00094838, 0.000953947, 0.000948467, 0.00094726, 0.000947123, 0.000953122, 0.00094702, 0.00132422, 0.000947019, 0.000982721
0.663607, 0, 0.00273454, 0.00203093, 1.41421, -0.00273454, 0.00206243, 0.00203093, 0.00203095, 0.00203096, 0.00203119, 0.00203385, 0.0020458, 0.00203298, 0.00203145, 0.0020311, 0.00204104, 0.00203093, 0.0025955, 0.00203093, 0.00210754
0.671821, 0, 0.00533597, 0.00418818, 1.41421, -0.00533597, 0.00425319, 0.00418818, 0.00418822, 0.00418824, 0.00418872, 0.00419421, 0.00421886, 0.00419106, 0.00418925, 0.00418846, 0.00420475, 0.00418819, 0.00505478, 0.00418818, 0.00434627
0.680035, 0, 0.0102236, 0.00830854, 1.41421, -0.0102236, 0.00843759, 0.00830854, 0.00830861, 0.00830866, 0.0083096, 0.0083205, 0.00836944, 0.00831256, 0.00831065, 0.00830898, 0.00833544, 0.00830854, 0.00967317, 0.00830854, 0.00862238
0.68825, 0, 0.0190987, 0.0158624, 1.41421, -0.0190987, 0.0161089, 0.0158624, 0.0158625, 0.0158626, 0.0158644, 0.0158852, 0.0159787, 0.015868, 0.0158664, 0.0158631, 0.0159057, 0.0158624, 0.0180572, 0.0158624, 0.016462
0.696464, 0.961873, 0.0346376, 0.0291573, 1.72101, 0.927236, 0.0296109, 0.0291573, 0.0291575, 0.0291577, 0.029161, 0.0291993, 0.0293713, 0.029165, 0.0291647, 0.0291584, 0.0292268, 0.0291573, 0.0327345, 0.0291573, 0.0302605
0.704678, 0.0381267, 0.0608352, 0.0516256, 1.42763, -0.0227085, 0.0524296, 0.0516256, 0.051626, 0.0516263, 0.0516322, 0.0517001, 0.052005, 0.0516363, 0.0516388, 0.0516273, 0.0517366, 0.0516256, 0.057478, 0.0516256, 0.0535808
0.712892, 0, 0.103334, 0.0880925, 1.41421, -0.103334, 0.0894658, 0.0880925, 0.0880932, 0.0880938, 0.0881037, 0.0882198, 0.0887406, 0.0881071, 0.088115, 0.0880952, 0.0882687, 0.0880925, 0.0976163, 0.0880925, 0.0914322
0.721106, 0, 0.169646, 0.144945, 1.41421, -0.169646, 0.147207, 0.144945, 0.144946, 0.144947, 0.144963, 0.145155, 0.146012, 0.144965, 0.144982, 0.144949, 0.145223, 0.144945, 0.160245, 0.144945, 0.150446
0.729321, 1.95223, 0.269153, 0.230094, 1.98802, 1.68308, 0.23369, 0.230094, 0.230096, 0.230097, 0.230124, 0.230427, 0.231791, 0.230121, 0.230153, 0.2301, 0.230528, 0.230094, 0.254222, 0.230094, 0.238839
0.737535, 0.0477688, 0.412747, 0.352632, 1.431, -0.364978, 0.358151, 0.352632, 0.352635, 0.352637, 0.352678, 0.353144, 0.355237, 0.352669, 0.352723, 0.352642, 0.353302, 0.352632, 0.389835, 0.352632, 0.366053
0.745749, 1.94741, 0.612041, 0.522097, 1.98681, 1.33537, 0.53028, 0.522097, 0.522101, 0.522104, 0.522164, 0.522855, 0.525959, 0.522145, 0.522231, 0.522111, 0.523113, 0.522097, 0.578046, 0.522097, 0.541998
0.753963, 0.997592, 0.878111, 0.747345, 1.73136, 0.119481, 0.759079, 0.747345, 0.747351, 0.747355, 0.747441, 0.748432, 0.752883, 0.747407, 0.747537, 0.747366, 0.748856, 0.747345, 0.829313, 0.747345, 0.775883
0.762177, 2.88275, 1.21991, 1.03512, 2.20969, 1.66284, 1.05141, 1.03512, 1.03513, 1.03514, 1.03526, 1.03663, 1.04281, 1.0352, 1.03539, 1.03516, 1.03732, 1.03512, 1.15209, 1.03512, 1.07473
0.770392, 2.9928, 1.64259, 1.38856, 2.23446, 1.35021, 1.41046, 1.38856, 1.38857, 1.38858, 1.38874, 1.39059, 1.3989, 1.38866, 1.38892, 1.38861, 1.39168, 1.38856, 1.55125, 1.38856, 1.44181
0.778606, 4.99275, 2.14612, 1.80585, 2.64438, 2.84663, 1.83439, 1.80585, 1.80586, 1.80587, 1.80608, 1.80849, 1.81932, 1.80597, 1.80631, 1.80591, 1.81014, 1.80585, 2.0268, 1.80585, 1.87527
0.78682, 3.05742, 2.72462, 2.27945, 2.24887, 0.332798, 2.31558, 2.27945, 2.27947, 2.27948, 2.27975, 2.2828, 2.2965, 2.2796, 2.28004, 2.27954, 2.2852, 2.27945, 2.57327, 2.27945, 2.36734
0.795034, 0.129288, 3.36682, 2.79613, 1.45921, -3.23753, 2.8406, 2.79613, 2.79615, 2.79617, 2.79649, 2.80025, 2.81711, 2.79631, 2.79686, 2.79626, 2.80358, 2.79613, 3.18017, 2.79613, 2.9043
0.803248, 1.93054, 4.05774, 3.33784, 1.98256, -2.1272, 3.39111, 3.33784, 3.33787, 3.33789, 3.33828, 3.34278, 3.36298, 3.33805, 3.33871, 3.33801, 3.34719, 3.33784, 3.83366, 3.33784, 3.46746
0.811462, 4.78192, 4.78167, 3.88347, 2.60421, 0.000246525, 3.9457, 3.88347, 3.8835, 3.88353, 3.88398, 3.88924, 3.91284, 3.88371, 3.88449, 3.8837, 3.89483, 3.88347, 4.51939, 3.88347, 4.03495
0.819677, 5.84182, 5.52593, 4.41114, 2.80033, 0.315887, 4.48215, 4.41114, 4.41117, 4.4112, 4.41172, 4.41771, 4.44465, 4.41141, 4.41229, 4.41143, 4.42447, 4.41114, 5.22612, 4.41114, 4.58411
0.827891, 9.8321, 6.28475, 4.90058, 3.43978, 3.54735, 4.97987, 4.90058, 4.90062, 4.90065, 4.90123, 4.90793, 4.938, 4.90088, 4.90187, 4.90096, 4.91571, 4.90058, 5.94942, 4.90058, 5.09399
0.836105, 8.0599, 7.06246, 5.33536, 3.17173, 0.997433, 5.42218, 5.33536, 5.3354, 5.33544, 5.33607, 5.3434, 5.37633, 5.33569, 5.33677, 5.33583, 5.35195, 5.33536, 6.69473, 5.33536, 5.54763
