   PIQUANT 0.0.0-main  ps__0246_0688790088_000rfs_shot_7.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.00404133, 0, 2.57839e-18, 0, 1.41421, -2.57839e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.30739e-20, 0, 0, 1.55546e-22, 0, 3.0459e-21, 0, 2.49211e-18, 0, 0, 0
0.0119086, 0, 4.87957e-18, 0, 1.41421, -4.87957e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57213e-19, 0, 0, 2.98424e-22, 0, 5.87832e-21, 0, 4.71619e-18, 0, 0, 0
0.0197759, 0, 9.15772e-18, 0, 1.41421, -9.15772e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.95041e-19, 0, 0, 5.6789e-22, 0, 1.1252e-20, 0, 8.85086e-18, 0, 0, 0
0.0276431, 0, 1.70475e-17, 0, 1.41421, -1.70475e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.49218e-19, 0, 0, 1.07214e-21, 0, 2.13678e-20, 0, 1.64758e-17, 0, 0, 0
0.0355104, 0, 3.14838e-17, 0, 1.41421, -3.14838e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.01428e-18, 0, 0, 2.00854e-21, 0, 4.02671e-20, 0, 3.04273e-17, 0, 0, 0
0.0433777, 0, 5.76959e-17, 0, 1.41421, -5.76959e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.85868e-18, 0, 0, 3.73454e-21, 0, 7.5317e-20, 0, 5.57582e-17, 0, 0, 0
0.0512449, 0, 1.04932e-16, 0, 1.41421, -1.04932e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.38029e-18, 0, 0, 6.89277e-21, 0, 1.39855e-19, 0, 1.01405e-16, 0, 0, 0
0.0591122, 0, 1.89425e-16, 0, 1.41421, -1.89425e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.102e-18, 0, 0, 1.26305e-20, 0, 2.57864e-19, 0, 1.83052e-16, 0, 0, 0
0.0669795, 0, 3.39463e-16, 0, 1.41421, -3.39463e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09349e-17, 0, 0, 2.29815e-20, 0, 4.7217e-19, 0, 3.28033e-16, 0, 0, 0
0.0748468, 0, 6.03991e-16, 0, 1.41421, -6.03991e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.94553e-17, 0, 0, 4.15266e-20, 0, 8.5877e-19, 0, 5.83635e-16, 0, 0, 0
