PMC,x,y,z
218,-0.13353199999999998,0.130787,0.242629
219,-0.133542,0.130806,0.242629
220,-0.133561,0.130826,0.242629
221,-0.13358,0.13083499999999998,0.24263
222,-0.133599,0.130855,0.24263
223,-0.13361900000000002,0.130873,0.24263
224,-0.133638,0.130883,0.24263
225,-0.133657,0.130902,0.24263
226,-0.133677,0.130912,0.24263
227,-0.133696,0.130932,0.24263
228,-0.133715,0.130951,0.24263
229,-0.133724,0.130961,0.24263
230,-0.133744,0.13098,0.24263
231,-0.13376300000000002,0.130999,0.24263
232,-0.133783,0.131008,0.24263
233,-0.133802,0.131027,0.24263
234,-0.133821,0.131037,0.24263
235,-0.13384100000000002,0.131056,0.24263
236,-0.13385999999999998,0.131076,0.24263
237,-0.133879,0.13108499999999998,0.24263
238,-0.133898,0.131105,0.24263
239,-0.133908,0.131124,0.24263
240,-0.133927,0.131134,0.24263
241,-0.133946,0.131153,0.24263
242,-0.133966,0.131162,0.24263
243,-0.133985,0.131182,0.24263
244,-0.13400399999999998,0.131201,0.24263
245,-0.134023,0.131211,0.242631
246,-0.134043,0.13123,0.242631
247,-0.134062,0.131249,0.242631
248,-0.134081,0.131259,0.242631
249,-0.13409100000000002,0.131278,0.242631
250,-0.13410999999999998,0.13128800000000002,0.242631
251,-0.134129,0.131307,0.242631
252,-0.134148,0.131326,0.242631
253,-0.134168,0.13133599999999998,0.242631
254,-0.134486,0.13097,0.242632
255,-0.134467,0.130961,0.242632
256,-0.134448,0.130941,0.242631
257,-0.134429,0.130922,0.242631
258,-0.134409,0.130913,0.242631
259,-0.13439,0.130893,0.242631
260,-0.134371,0.130884,0.242631
261,-0.134351,0.130865,0.242631
262,-0.134332,0.13084500000000002,0.242631
263,-0.13431300000000002,0.13083599999999998,0.242631
264,-0.134303,0.13081700000000002,0.242631
265,-0.134284,0.130797,0.242631
266,-0.134265,0.13078800000000002,0.242631
267,-0.134245,0.130768,0.242631
268,-0.134226,0.130759,0.242631
269,-0.134207,0.13074000000000002,0.242631
270,-0.134188,0.13072,0.242631
271,-0.134168,0.130711,0.242631
272,-0.134149,0.130692,0.242631
273,-0.13413,0.130672,0.242631
274,-0.13411099999999998,0.130662,0.242631
275,-0.134101,0.130644,0.242631
276,-0.134082,0.130633,0.242631
277,-0.13406300000000002,0.130614,0.242631
278,-0.134043,0.13059500000000002,0.242631
279,-0.134024,0.13058499999999998,0.242631
280,-0.134005,0.13056600000000002,0.24263
281,-0.133985,0.130547,0.24263
282,-0.133966,0.13053800000000002,0.24263
283,-0.133947,0.130518,0.24263
284,-0.133927,0.130509,0.24263
285,-0.133918,0.13048900000000002,0.24263
286,-0.133899,0.13047,0.24263
287,-0.133879,0.130461,0.24263
288,-0.13385999999999998,0.130441,0.24263
289,-0.13384100000000002,0.130422,0.24263
290,-0.133821,0.130413,0.24263
291,-0.133802,0.130393,0.24263
292,-0.133783,0.130384,0.24263
293,-0.13376400000000002,0.130364,0.24263
294,-0.133744,0.13034500000000002,0.24263
295,-0.133734,0.13033599999999998,0.24263
296,-0.133715,0.13031600000000002,0.24263
297,-0.133696,0.130297,0.24263
298,-0.133677,0.130287,0.24263
299,-0.133657,0.130268,0.24263
300,-0.133639,0.13025799999999998,0.24263
301,-0.13362000000000002,0.13023900000000002,0.24263
302,-0.1336,0.13022,0.24263
303,-0.133581,0.13021,0.24263
304,-0.133561,0.130191,0.242629
307,-0.128564,0.128358,0.242618
308,-0.128084,0.128358,0.242617
309,-0.127603,0.128357,0.242616
310,-0.127123,0.128357,0.242615
311,-0.126643,0.128357,0.242614
312,-0.126644,0.127878,0.242614
313,-0.127124,0.127878,0.242615
314,-0.127604,0.127878,0.242616
315,-0.128084,0.127879,0.242617
316,-0.128564,0.127879,0.242618
317,-0.128564,0.1274,0.242618
318,-0.128084,0.1274,0.242617
319,-0.127604,0.1274,0.242616
320,-0.127124,0.127399,0.242615
321,-0.126644,0.127399,0.242614
322,-0.126644,0.12692,0.242614
323,-0.127125,0.12692,0.242615
324,-0.127605,0.126921,0.242616
325,-0.128085,0.126921,0.242617
326,-0.128565,0.126921,0.242618
327,-0.128565,0.126442,0.242618
328,-0.128085,0.126442,0.242617
329,-0.127605,0.126442,0.242616
330,-0.127125,0.126441,0.242615
331,-0.126645,0.126441,0.242614
335,-0.14055399999999998,0.12832000000000002,0.242645
336,-0.140073,0.12831900000000002,0.242644
337,-0.139593,0.12831900000000002,0.242643
338,-0.139112,0.12831800000000002,0.242642
339,-0.138632,0.12831800000000002,0.242641
340,-0.138631,0.127839,0.242641
341,-0.139112,0.127839,0.242642
342,-0.139593,0.12784,0.242643
343,-0.140073,0.12784,0.242644
344,-0.14055399999999998,0.127841,0.242645
345,-0.14055399999999998,0.12736199999999998,0.242645
346,-0.140073,0.127361,0.242644
347,-0.139593,0.127361,0.242643
348,-0.139112,0.12736,0.242642
349,-0.138632,0.12736,0.242641
350,-0.138632,0.126881,0.242641
351,-0.139113,0.126881,0.242642
352,-0.139593,0.126882,0.242643
353,-0.140074,0.126882,0.242644
354,-0.14055399999999998,0.126883,0.242645
355,-0.14055399999999998,0.126404,0.242645
356,-0.140074,0.126403,0.242644
357,-0.139593,0.126403,0.242643
358,-0.139113,0.126402,0.242642
359,-0.138632,0.126401,0.242641
363,-0.140443,0.135476,0.242645
364,-0.139961,0.135476,0.242644
365,-0.139479,0.135475,0.242643
366,-0.138997,0.135475,0.242642
367,-0.138515,0.135474,0.242641
368,-0.138515,0.134993,0.242641
369,-0.138997,0.134994,0.242642
370,-0.139479,0.134994,0.242643
371,-0.139961,0.134995,0.242644
372,-0.140443,0.134996,0.242645
373,-0.140443,0.134515,0.242645
374,-0.139961,0.13451400000000002,0.242644
375,-0.139479,0.13451400000000002,0.242643
376,-0.138997,0.13451300000000002,0.242642
377,-0.138515,0.13451300000000002,0.242641
378,-0.138515,0.13403199999999998,0.242641
379,-0.138997,0.134033,0.242642
380,-0.139479,0.134033,0.242643
381,-0.139961,0.134034,0.242644
382,-0.140443,0.134034,0.242645
383,-0.140443,0.133553,0.242645
384,-0.139961,0.133553,0.242644
385,-0.139479,0.133552,0.242643
386,-0.138997,0.133552,0.242642
387,-0.138515,0.133551,0.242641
390,-0.126148,0.136197,0.242613
391,-0.126072,0.136254,0.242613
392,-0.126005,0.13632,0.242612
393,-0.125929,0.136377,0.242612
394,-0.125853,0.136444,0.242612
395,-0.12578599999999998,0.136501,0.242612
396,-0.12571,0.136567,0.242612
397,-0.125643,0.136625,0.242612
398,-0.125567,0.136691,0.242611
399,-0.12549100000000002,0.136748,0.242611
400,-0.125424,0.13681500000000002,0.242611
401,-0.125347,0.136872,0.242611
402,-0.125281,0.136938,0.242611
403,-0.12520499999999998,0.136995,0.242611
404,-0.125128,0.137062,0.24261
405,-0.12506199999999998,0.13711900000000002,0.24261
406,-0.12498499999999997,0.137185,0.24261
407,-0.124919,0.137242,0.24261
408,-0.124842,0.137309,0.24261
409,-0.124766,0.13736600000000002,0.24261
410,-0.124699,0.137432,0.24261
411,-0.124623,0.137489,0.242609
412,-0.124557,0.13755599999999998,0.242609
413,-0.12448,0.137613,0.242609
414,-0.124404,0.137679,0.242609
415,-0.124337,0.137736,0.242609
416,-0.124261,0.137803,0.242609
417,-0.124194,0.13785999999999998,0.242608
418,-0.124118,0.137926,0.242608
419,-0.124042,0.137983,0.242608
420,-0.123975,0.13805,0.242608
421,-0.123899,0.13810699999999998,0.242608
422,-0.123823,0.138173,0.242608
423,-0.123756,0.13823,0.242607
424,-0.123679,0.138297,0.242607
425,-0.123613,0.138354,0.242607
426,-0.123537,0.13842000000000002,0.242607
427,-0.12346,0.138477,0.242607
428,-0.123394,0.138544,0.242607
429,-0.123317,0.138601,0.242606
430,-0.123251,0.138667,0.242606
431,-0.123174,0.138725,0.242606
432,-0.123098,0.138791,0.242606
433,-0.123031,0.138848,0.242606
434,-0.122955,0.138915,0.242606
435,-0.122888,0.138972,0.242605
436,-0.122812,0.13903800000000002,0.242605
437,-0.12273599999999997,0.139095,0.242605
438,-0.122669,0.13916199999999998,0.242605
439,-0.122593,0.139219,0.242605
440,-0.122526,0.139285,0.242605
441,-0.121908,0.13856300000000002,0.242603
442,-0.121975,0.138496,0.242603
443,-0.122051,0.138439,0.242604
444,-0.122118,0.138373,0.242604
445,-0.122194,0.138316,0.242604
446,-0.12227,0.138249,0.242604
447,-0.122337,0.138192,0.242604
448,-0.122413,0.138126,0.242604
449,-0.122489,0.138069,0.242605
450,-0.122556,0.138002,0.242605
451,-0.122632,0.137945,0.242605
452,-0.122699,0.137879,0.242605
453,-0.122775,0.137822,0.242605
454,-0.122851,0.137755,0.242605
455,-0.122918,0.137698,0.242606
456,-0.122994,0.137632,0.242606
457,-0.123061,0.137574,0.242606
458,-0.12313699999999997,0.137508,0.242606
459,-0.123214,0.137451,0.242606
460,-0.12328,0.13738399999999998,0.242606
461,-0.123357,0.137327,0.242607
462,-0.123423,0.137261,0.242607
463,-0.1235,0.137204,0.242607
464,-0.123576,0.13713699999999998,0.242607
465,-0.123643,0.13708,0.242607
466,-0.123719,0.137014,0.242607
467,-0.123786,0.136957,0.242607
468,-0.123862,0.13689,0.242608
469,-0.123938,0.13683299999999998,0.242608
470,-0.124005,0.136767,0.242608
471,-0.124081,0.13671,0.242608
472,-0.124148,0.136643,0.242608
473,-0.124224,0.136586,0.242608
474,-0.1243,0.13652,0.242609
475,-0.124367,0.136463,0.242609
476,-0.124443,0.13639600000000002,0.242609
477,-0.12451,0.13633900000000002,0.242609
478,-0.124586,0.136273,0.242609
479,-0.124662,0.136216,0.242609
480,-0.124729,0.136149,0.24261
481,-0.124805,0.13609200000000002,0.24261
482,-0.124872,0.136026,0.24261
483,-0.124948,0.135969,0.24261
484,-0.125025,0.135902,0.24261
485,-0.125091,0.135845,0.24261
486,-0.125168,0.13577899999999998,0.242611
487,-0.12523399999999998,0.135722,0.242611
488,-0.12531,0.135655,0.242611
489,-0.125387,0.135598,0.242611
490,-0.125453,0.135532,0.242611
491,-0.12553,0.135475,0.242611
492,-0.124911,0.134752,0.24261
493,-0.124835,0.13480899999999998,0.24261
494,-0.124768,0.134876,0.24261
495,-0.124692,0.134933,0.24261
496,-0.124616,0.134999,0.242609
497,-0.124549,0.13505599999999998,0.242609
498,-0.124473,0.135123,0.242609
499,-0.124406,0.13518,0.242609
500,-0.12433,0.135246,0.242609
501,-0.124254,0.135303,0.242609
502,-0.124187,0.13537000000000002,0.242608
503,-0.124111,0.135427,0.242608
504,-0.124044,0.135493,0.242608
505,-0.123968,0.13555,0.242608
506,-0.12389100000000003,0.13561700000000002,0.242608
507,-0.123825,0.135674,0.242608
508,-0.123749,0.13574,0.242607
509,-0.123682,0.135797,0.242607
510,-0.123606,0.135864,0.242607
511,-0.123529,0.135921,0.242607
512,-0.12346300000000003,0.135987,0.242607
513,-0.123386,0.136044,0.242607
514,-0.12332,0.13611099999999998,0.242606
515,-0.123243,0.136168,0.242606
516,-0.123167,0.136234,0.242606
517,-0.1231,0.136291,0.242606
518,-0.123024,0.13635799999999998,0.242606
519,-0.122958,0.136415,0.242606
520,-0.122881,0.136482,0.242605
521,-0.122805,0.13653900000000002,0.242605
522,-0.122738,0.136605,0.242605
523,-0.122662,0.13666199999999998,0.242605
524,-0.122595,0.136729,0.242605
525,-0.122519,0.136786,0.242605
526,-0.122443,0.136852,0.242604
527,-0.122376,0.136909,0.242604
528,-0.1223,0.136976,0.242604
529,-0.122233,0.137033,0.242604
530,-0.122157,0.137099,0.242604
531,-0.122081,0.137156,0.242604
532,-0.122014,0.137223,0.242603
533,-0.121938,0.13728,0.242603
534,-0.121871,0.137346,0.242603
535,-0.121795,0.137403,0.242603
536,-0.121719,0.13747,0.242603
537,-0.121652,0.137527,0.242603
538,-0.121576,0.137593,0.242602
539,-0.121509,0.13765,0.242602
540,-0.121432,0.137717,0.242602
541,-0.121356,0.137774,0.242602
542,-0.12129,0.13784100000000002,0.242602
546,-0.145701,0.135902,0.242657
547,-0.145625,0.135959,0.242657
548,-0.145558,0.136026,0.242656
549,-0.145481,0.13608299999999998,0.242656
550,-0.14541500000000002,0.136149,0.242656
551,-0.14533800000000002,0.136207,0.242656
552,-0.145262,0.136273,0.242656
553,-0.14519400000000002,0.13633,0.242656
554,-0.145118,0.136397,0.242656
555,-0.145051,0.136454,0.242655
556,-0.144974,0.136521,0.242655
557,-0.144898,0.136578,0.242655
558,-0.144831,0.13664400000000002,0.242655
559,-0.144754,0.136702,0.242655
560,-0.14468699999999998,0.136768,0.242655
561,-0.144611,0.136825,0.242654
562,-0.144534,0.136892,0.242654
563,-0.144468,0.136949,0.242654
564,-0.14439100000000002,0.137016,0.242654
565,-0.144324,0.137073,0.242654
566,-0.14424800000000002,0.13714,0.242654
567,-0.144171,0.137197,0.242653
568,-0.144104,0.13726300000000002,0.242653
569,-0.144027,0.13732,0.242653
570,-0.14396099999999998,0.13738699999999998,0.242653
571,-0.14388399999999998,0.137444,0.242653
572,-0.143807,0.137511,0.242653
573,-0.143741,0.137568,0.242652
574,-0.143664,0.13763499999999998,0.242652
575,-0.143597,0.137692,0.242652
576,-0.14352,0.137759,0.242652
577,-0.14344400000000002,0.13781600000000002,0.242652
578,-0.143377,0.137882,0.242652
579,-0.1433,0.137939,0.24265100000000006
580,-0.143233,0.138006,0.24265100000000006
581,-0.143157,0.13806300000000002,0.24265100000000006
582,-0.14307999999999998,0.13813,0.24265100000000006
583,-0.143013,0.13818699999999998,0.24265100000000006
584,-0.14293699999999998,0.138254,0.24265100000000006
585,-0.14287,0.138311,0.24265
586,-0.142793,0.138377,0.24265
587,-0.142717,0.138435,0.24265
588,-0.14265,0.138501,0.24265
589,-0.142573,0.138558,0.24265
590,-0.142506,0.138625,0.24265
591,-0.14243,0.138682,0.242649
592,-0.142353,0.138749,0.242649
593,-0.142286,0.13880599999999998,0.242649
594,-0.14221,0.138873,0.242649
595,-0.14214300000000002,0.13893,0.242649
596,-0.142066,0.138997,0.242649
597,-0.141444,0.138271,0.242647
598,-0.141521,0.138204,0.242647
599,-0.14158800000000002,0.138147,0.242648
600,-0.141664,0.13808,0.242648
601,-0.141731,0.138023,0.242648
602,-0.141808,0.137957,0.242648
603,-0.14188399999999998,0.1379,0.242648
604,-0.141951,0.13783299999999998,0.242648
605,-0.142028,0.137776,0.242649
606,-0.142095,0.137709,0.242649
607,-0.142171,0.137652,0.242649
608,-0.142248,0.137585,0.242649
609,-0.142315,0.13752799999999998,0.242649
610,-0.14239200000000002,0.137462,0.242649
611,-0.142458,0.137404,0.24265
612,-0.142535,0.13733800000000002,0.24265
613,-0.142611,0.137281,0.24265
614,-0.142678,0.137214,0.24265
615,-0.142755,0.137157,0.24265
616,-0.142822,0.13709000000000002,0.24265
617,-0.142898,0.137033,0.24265100000000006
618,-0.142975,0.136966,0.24265100000000006
619,-0.143042,0.136909,0.24265100000000006
620,-0.143118,0.13684300000000002,0.24265100000000006
621,-0.14318499999999998,0.136785,0.24265100000000006
622,-0.143262,0.136719,0.24265100000000006
623,-0.14333800000000002,0.13666199999999998,0.24265100000000006
624,-0.143405,0.136595,0.242652
625,-0.143482,0.13653800000000002,0.242652
626,-0.143549,0.136471,0.242652
627,-0.143625,0.136414,0.242652
628,-0.143702,0.136347,0.242652
629,-0.143769,0.13629000000000002,0.242652
630,-0.143845,0.136224,0.242653
631,-0.14391199999999998,0.136166,0.242653
632,-0.143989,0.1361,0.242653
633,-0.144065,0.136043,0.242653
634,-0.14413199999999998,0.135976,0.242653
635,-0.144209,0.135919,0.242653
636,-0.144276,0.135852,0.242654
637,-0.144352,0.135795,0.242654
638,-0.144429,0.135729,0.242654
639,-0.144496,0.135671,0.242654
640,-0.144572,0.135605,0.242654
641,-0.144649,0.135548,0.242654
642,-0.144716,0.135481,0.242655
643,-0.144792,0.135424,0.242655
644,-0.144859,0.135357,0.242655
645,-0.14493599999999998,0.1353,0.242655
646,-0.145012,0.135234,0.242655
647,-0.145079,0.135176,0.242655
648,-0.144457,0.134451,0.242654
649,-0.14439000000000002,0.134508,0.242654
650,-0.144314,0.134575,0.242654
651,-0.14423699999999998,0.134632,0.242654
652,-0.144171,0.134698,0.242653
653,-0.144094,0.134755,0.242653
654,-0.144027,0.134822,0.242653
655,-0.14395,0.134879,0.242653
656,-0.143874,0.134946,0.242653
657,-0.143807,0.13500299999999998,0.242653
658,-0.143731,0.13507,0.242652
659,-0.143664,0.135127,0.242652
660,-0.143587,0.135193,0.242652
661,-0.14351,0.135251,0.242652
662,-0.14344400000000002,0.13531700000000002,0.242652
663,-0.143367,0.135374,0.242652
664,-0.1433,0.135441,0.24265100000000006
665,-0.143223,0.135498,0.24265100000000006
666,-0.143147,0.13556500000000002,0.24265100000000006
667,-0.14307999999999998,0.135622,0.24265100000000006
668,-0.143004,0.135689,0.24265100000000006
669,-0.14293699999999998,0.135746,0.24265100000000006
670,-0.14286,0.135812,0.24265
671,-0.142783,0.13586900000000002,0.24265
672,-0.142717,0.135936,0.24265
673,-0.14264000000000002,0.135993,0.24265
674,-0.142564,0.13606,0.24265
675,-0.142496,0.13611700000000002,0.24265
676,-0.14242,0.136184,0.242649
677,-0.142353,0.136241,0.242649
678,-0.142277,0.13630699999999998,0.242649
679,-0.1422,0.136364,0.242649
680,-0.14213299999999998,0.136431,0.242649
681,-0.142057,0.136488,0.242649
682,-0.14199,0.13655499999999998,0.242648
683,-0.141913,0.13661199999999998,0.242648
684,-0.141837,0.136679,0.242648
685,-0.14177,0.136736,0.242648
686,-0.141693,0.136803,0.242648
687,-0.141626,0.13685999999999998,0.242648
688,-0.14155,0.136926,0.242647
689,-0.14147300000000002,0.136983,0.242647
690,-0.141406,0.13705,0.242647
691,-0.14132999999999998,0.137107,0.242647
692,-0.141263,0.137174,0.242647
693,-0.14118599999999998,0.137231,0.242647
694,-0.14110899999999998,0.137298,0.242646
695,-0.141043,0.137355,0.242646
696,-0.140966,0.13742200000000002,0.242646
697,-0.140899,0.137479,0.242646
698,-0.140823,0.137546,0.242646
702,-0.145876,0.124189,0.242657
703,-0.145801,0.124255,0.242657
704,-0.145725,0.124312,0.242657
705,-0.14565799999999998,0.124378,0.242657
706,-0.145582,0.124435,0.242657
707,-0.145516,0.124501,0.242656
708,-0.14544,0.124557,0.242656
709,-0.14536400000000002,0.124623,0.242656
710,-0.145297,0.12468,0.242656
711,-0.14522100000000002,0.124746,0.242656
712,-0.145146,0.124802,0.242656
713,-0.145079,0.124869,0.242655
714,-0.145003,0.124925,0.242655
715,-0.14493699999999998,0.124991,0.242655
716,-0.144861,0.125048,0.242655
717,-0.144785,0.125114,0.242655
718,-0.144718,0.125171,0.242655
719,-0.144643,0.125237,0.242654
720,-0.144576,0.12529300000000002,0.242654
721,-0.1445,0.125359,0.242654
722,-0.144424,0.125416,0.242654
723,-0.144358,0.12548199999999998,0.242654
724,-0.144282,0.125538,0.242654
725,-0.144215,0.125605,0.242653
726,-0.14414000000000002,0.125661,0.242653
727,-0.144064,0.125727,0.242653
728,-0.143997,0.12578399999999998,0.242653
729,-0.143921,0.12585,0.242653
730,-0.14385499999999998,0.125907,0.242653
731,-0.143779,0.125973,0.242652
732,-0.143703,0.126029,0.242652
733,-0.143637,0.126095,0.242652
734,-0.143561,0.126152,0.242652
735,-0.143494,0.126218,0.242652
736,-0.14341800000000002,0.126275,0.242652
737,-0.143342,0.126341,0.242652
738,-0.143276,0.126397,0.24265100000000006
739,-0.1432,0.12646300000000002,0.24265100000000006
740,-0.14313299999999998,0.12652,0.24265100000000006
741,-0.143058,0.12658599999999998,0.24265100000000006
742,-0.142982,0.126643,0.24265100000000006
743,-0.142915,0.126709,0.24265100000000006
744,-0.14283900000000002,0.12676500000000002,0.24265
745,-0.142773,0.126832,0.24265
746,-0.142697,0.126888,0.24265
747,-0.142621,0.12695399999999998,0.24265
748,-0.142555,0.127011,0.24265
749,-0.142478,0.127077,0.24265
750,-0.14241199999999998,0.127134,0.242649
751,-0.142336,0.1272,0.242649
752,-0.14226,0.127256,0.242649
753,-0.141644,0.12653699999999998,0.242648
754,-0.14172,0.12648,0.242648
755,-0.141795,0.126414,0.242648
756,-0.141862,0.126357,0.242648
757,-0.141938,0.126291,0.242648
758,-0.142004,0.126234,0.242648
759,-0.14207999999999998,0.126168,0.242649
760,-0.142156,0.126112,0.242649
761,-0.14222200000000002,0.126046,0.242649
762,-0.142299,0.12598900000000002,0.242649
763,-0.14236500000000002,0.125923,0.242649
764,-0.142441,0.125866,0.242649
765,-0.142517,0.1258,0.24265
766,-0.142583,0.125744,0.24265
767,-0.14265899999999998,0.12567799999999998,0.24265
768,-0.142725,0.125621,0.24265
769,-0.142801,0.125555,0.24265
770,-0.142877,0.125498,0.24265
771,-0.14294400000000002,0.125432,0.24265100000000006
772,-0.14302,0.125376,0.24265100000000006
773,-0.143086,0.125309,0.24265100000000006
774,-0.14316199999999998,0.125253,0.24265100000000006
775,-0.143238,0.125187,0.24265100000000006
776,-0.143304,0.12513,0.24265100000000006
777,-0.14338,0.125064,0.242652
778,-0.143447,0.125007,0.242652
779,-0.143523,0.124941,0.242652
780,-0.143599,0.124885,0.242652
781,-0.143665,0.124819,0.242652
782,-0.143741,0.12476199999999997,0.242652
783,-0.143817,0.124696,0.242653
784,-0.14388299999999998,0.124639,0.242653
785,-0.143959,0.124573,0.242653
786,-0.144026,0.124517,0.242653
787,-0.144102,0.124451,0.242653
788,-0.144178,0.124394,0.242653
789,-0.144244,0.124328,0.242654
790,-0.14432,0.124271,0.242654
791,-0.144386,0.124205,0.242654
792,-0.14446199999999998,0.124149,0.242654
793,-0.144538,0.124083,0.242654
794,-0.14460499999999998,0.124026,0.242654
795,-0.144681,0.12396,0.242655
796,-0.144747,0.123904,0.242655
797,-0.144823,0.12383800000000003,0.242655
798,-0.144899,0.123781,0.242655
799,-0.144965,0.123715,0.242655
800,-0.145041,0.123658,0.242655
801,-0.145108,0.123592,0.242655
802,-0.14518399999999998,0.123536,0.242656
803,-0.145259,0.12347,0.242656
804,-0.144643,0.12275,0.242654
805,-0.144567,0.122816,0.242654
806,-0.144491,0.122872,0.242654
807,-0.144424,0.122939,0.242654
808,-0.144349,0.122995,0.242654
809,-0.144282,0.123061,0.242654
810,-0.144206,0.123118,0.242653
811,-0.14413,0.123184,0.242653
812,-0.144064,0.12324,0.242653
813,-0.143988,0.123307,0.242653
814,-0.143922,0.123363,0.242653
815,-0.143846,0.123429,0.242653
816,-0.14377,0.12348599999999997,0.242652
817,-0.143703,0.123552,0.242652
818,-0.143627,0.123608,0.242652
819,-0.143561,0.123674,0.242652
820,-0.143485,0.123731,0.242652
821,-0.14340899999999998,0.123797,0.242652
822,-0.143343,0.123854,0.24265100000000006
823,-0.143267,0.12392,0.24265100000000006
824,-0.1432,0.123976,0.24265100000000006
825,-0.143124,0.124042,0.24265100000000006
826,-0.143048,0.124099,0.24265100000000006
827,-0.142982,0.124165,0.24265100000000006
828,-0.142906,0.124222,0.24265100000000006
829,-0.14284000000000002,0.124288,0.24265
830,-0.142764,0.124344,0.24265
831,-0.142688,0.12441,0.24265
832,-0.142621,0.124467,0.24265
833,-0.142545,0.124533,0.24265
834,-0.142479,0.12459,0.24265
835,-0.142403,0.124656,0.242649
836,-0.142327,0.124712,0.242649
837,-0.142261,0.124779,0.242649
838,-0.14218499999999998,0.124835,0.242649
839,-0.142118,0.124901,0.242649
840,-0.142042,0.124958,0.242649
841,-0.141966,0.125024,0.242648
842,-0.1419,0.12508,0.242648
843,-0.141824,0.125147,0.242648
844,-0.141748,0.125203,0.242648
845,-0.141682,0.12526900000000002,0.242648
846,-0.14160599999999998,0.125326,0.242648
847,-0.14154,0.125392,0.242647
848,-0.141463,0.125449,0.242647
849,-0.14138699999999998,0.12551500000000002,0.242647
850,-0.141321,0.12557100000000002,0.242647
851,-0.141245,0.125638,0.242647
852,-0.141179,0.125694,0.242647
853,-0.141103,0.12575999999999998,0.242646
854,-0.141027,0.125817,0.242646
858,-0.12644,0.124252,0.242613
859,-0.126364,0.124308,0.242613
860,-0.126298,0.124375,0.242613
861,-0.126221,0.124432,0.242613
862,-0.126155,0.124498,0.242613
