   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_224.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.50453, 0, 1.04414e-06, 4.75671e-25, 1.41421, -1.04414e-06, 0, 4.75671e-25, 4.75671e-25, 4.75671e-25, 4.75671e-25, 4.75671e-25, 4.75671e-25, 4.75671e-25, 3.73817e-11, 4.75671e-25, 4.75671e-25, 7.06833e-09, 4.75671e-25, 4.75671e-25, 6.53805e-11, 4.75671e-25, 8.98959e-10, 4.75671e-25, 1.03607e-06, 4.75671e-25, 4.75671e-25, 4.75671e-25
0.512401, 0, 1.45698e-06, 9.5242e-11, 1.41421, -1.45698e-06, 9.5242e-11, 9.52693e-11, 9.52693e-11, 9.52885e-11, 6.10039e-10, 1.10319e-10, 9.57608e-11, 1.92693e-10, 3.6976e-10, 8.90059e-10, 7.1539e-10, 1.00422e-08, 9.74676e-11, 9.75263e-11, 2.01523e-10, 9.5242e-11, 1.55505e-09, 9.5243e-11, 1.44312e-06, 9.5242e-11, 9.5242e-11, 1.20853e-10
0.520273, 0, 2.02034e-06, 3.37256e-10, 1.41421, -2.02034e-06, 3.37256e-10, 3.37353e-10, 3.37352e-10, 3.3742e-10, 2.15744e-09, 3.90565e-10, 3.3909e-10, 6.81819e-10, 1.20115e-09, 3.14752e-09, 2.52994e-09, 1.42495e-08, 3.45125e-10, 3.45333e-10, 5.0906e-10, 3.37256e-10, 2.69467e-09, 3.3726e-10, 1.99571e-06, 3.37256e-10, 3.37256e-10, 4.27811e-10
0.528144, 0, 2.7869e-06, 9.32198e-10, 1.41421, -2.7869e-06, 9.32198e-10, 9.32464e-10, 9.32464e-10, 9.32651e-10, 5.95272e-09, 1.07924e-09, 9.37258e-10, 1.88259e-09, 3.21616e-09, 8.68359e-09, 6.98015e-09, 2.0274e-08, 9.53903e-10, 9.54475e-10, 1.20822e-09, 9.32198e-10, 4.71518e-09, 9.32208e-10, 2.74099e-06, 9.32198e-10, 9.32198e-10, 1.18197e-09
0.536015, 0, 3.82916e-06, 2.35187e-09, 1.41421, -3.82916e-06, 2.35187e-09, 2.35254e-09, 2.35254e-09, 2.35301e-09, 1.49912e-08, 2.72205e-09, 2.36461e-09, 4.7445e-09, 7.96357e-09, 2.18663e-08, 1.75778e-08, 2.9084e-08, 2.40651e-09, 2.40795e-09, 2.79244e-09, 2.35187e-09, 8.38013e-09, 2.35189e-09, 3.73945e-06, 2.35187e-09, 2.35187e-09, 2.98068e-09
0.543886, 0, 5.25154e-06, 5.64468e-09, 1.41421, -5.25154e-06, 5.64468e-09, 5.64629e-09, 5.64629e-09, 5.64742e-09, 3.59273e-08, 6.53159e-09, 5.6752e-09, 1.13772e-08, 1.8846e-08, 5.23993e-08, 4.21245e-08, 4.23772e-08, 5.7756e-09, 5.77905e-09, 6.34312e-09, 5.64468e-09, 1.51785e-08, 5.64474e-09, 5.06943e-06, 5.64468e-09, 5.64468e-09, 7.15126e-09
0.551757, 0, 7.21144e-06, 1.30763e-08, 1.41421, -7.21144e-06, 1.30763e-08, 1.308e-08, 1.308e-08, 1.30826e-08, 8.31326e-08, 1.51281e-08, 1.31469e-08, 2.6338e-08, 4.3539e-08, 1.21239e-07, 9.74693e-08, 6.32626e-08, 1.33792e-08, 1.33872e-08, 1.41757e-08, 1.30763e-08, 2.80488e-08, 1.30765e-08, 6.83261e-06, 1.30763e-08, 1.30763e-08, 1.65617e-08
0.559629, 0, 9.96138e-06, 2.94073e-08, 1.41421, -9.96138e-06, 2.94073e-08, 2.94157e-08, 2.94157e-08, 2.94215e-08, 1.86784e-07, 3.40165e-08, 2.95659e-08, 5.91987e-08, 1.01213e-07, 2.72387e-07, 2.1899e-07, 9.75887e-08, 3.00877e-08, 3.01056e-08, 3.11253e-08, 2.94073e-08, 5.27082e-08, 2.94076e-08, 9.16264e-06, 2.94073e-08, 2.94073e-08, 3.72369e-08
0.5675, 0, 1.39516e-05, 6.43629e-08, 1.41421, -1.39516e-05, 6.43629e-08, 6.43812e-08, 6.43812e-08, 6.4394e-08, 4.08479e-07, 7.44414e-08, 6.47098e-08, 1.29504e-07, 2.60954e-07, 5.95658e-07, 4.78901e-07, 1.56476e-07, 6.58507e-08, 6.58899e-08, 6.70275e-08, 6.43629e-08, 1.00309e-07, 6.43637e-08, 1.22385e-05, 6.43629e-08, 6.43629e-08, 8.14829e-08
0.575371, 0, 1.99165e-05, 1.37259e-07, 1.41421, -1.99165e-05, 1.37259e-07, 1.37298e-07, 1.37298e-07, 1.37325e-07, 8.70454e-07, 1.58733e-07, 1.37998e-07, 2.76053e-07, 6.11465e-07, 1.26927e-06, 1.0205e-06, 2.61019e-07, 1.40429e-07, 1.40512e-07, 1.4136e-07, 1.37259e-07, 1.92219e-07, 1.3726e-07, 1.6307e-05, 1.37259e-07, 1.37259e-07, 1.73736e-07
