   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_110.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0291642, 220, 0, 0, 14.8997, 220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0212886, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.013413, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00553744, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00233813, 0, 1.10083e-22, 0, 1.41421, -1.10083e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.34193e-25, 0, 0, 1.0566e-27, 0, 0, 1.09448e-22, 0, 0, 0
0.0102137, 0, 2.89789e-22, 0, 1.41421, -2.89789e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66948e-24, 0, 0, 2.82627e-27, 0, 0, 2.88116e-22, 0, 0, 0
0.0180893, 0, 7.45172e-22, 0, 1.41421, -7.45172e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.29295e-24, 0, 0, 7.38453e-27, 0, 0, 7.40871e-22, 0, 0, 0
0.0259649, 0, 1.87531e-21, 0, 1.41421, -1.87531e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08037e-23, 0, 0, 1.8883e-26, 0, 0, 1.86449e-21, 0, 0, 0
0.0338404, 0, 4.62613e-21, 0, 1.41421, -4.62613e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.66513e-23, 0, 0, 4.73322e-26, 0, 0, 4.59943e-21, 0, 0, 0
0.041716, 0, 1.12014e-20, 0, 1.41421, -1.12014e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.45313e-23, 0, 0, 1.16456e-25, 0, 0, 1.11367e-20, 0, 0, 0
0.0495916, 0, 2.66517e-20, 0, 1.41421, -2.66517e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.53541e-22, 0, 0, 2.81574e-25, 0, 0, 2.64979e-20, 0, 0, 0
0.0574672, 0, 6.23742e-20, 0, 1.41421, -6.23742e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.59339e-22, 0, 0, 6.69693e-25, 0, 0, 6.20142e-20, 0, 0, 0
0.0653427, 0, 1.43708e-19, 0, 1.41421, -1.43708e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.27902e-22, 0, 0, 1.56816e-24, 0, 0, 1.42878e-19, 0, 0, 0
0.0732183, 0, 3.26192e-19, 0, 1.41421, -3.26192e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8792e-21, 0, 0, 3.61796e-24, 0, 0, 3.24309e-19, 0, 0, 0
0.0810939, 0, 7.2991e-19, 0, 1.41421, -7.2991e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.20502e-21, 0, 0, 8.22977e-24, 0, 0, 7.25696e-19, 0, 0, 0
0.0889695, 0, 1.61143e-18, 0, 1.41421, -1.61143e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.28347e-21, 0, 0, 1.84764e-23, 0, 0, 1.60213e-18, 0, 0, 0
0.096845, 0, 3.51089e-18, 0, 1.41421, -3.51089e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.02263e-20, 0, 0, 4.09412e-23, 0, 0, 3.49062e-18, 0, 0, 0
0.104721, 0, 7.74636e-18, 0, 1.41421, -7.74636e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.46269e-20, 0, 0, 9.24142e-23, 0, 0, 7.70164e-18, 0, 0, 0
0.112596, 0, 1.64136e-17, 0, 1.41421, -1.64136e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.45587e-20, 0, 0, 1.99135e-22, 0, 0, 1.63188e-17, 0, 0, 0
0.120472, 0, 3.43755e-17, 0, 1.41421, -3.43755e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.98037e-19, 0, 0, 4.24207e-22, 0, 0, 3.4177e-17, 0, 0, 0
0.128347, 0, 7.11823e-17, 0, 1.41421, -7.11823e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.10082e-19, 0, 0, 8.93654e-22, 0, 0, 7.07713e-17, 0, 0, 0
0.136223, 0, 1.45777e-16, 0, 1.41421, -1.45777e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.39823e-19, 0, 0, 1.86229e-21, 0, 0, 1.44935e-16, 0, 0, 0
0.144099, 0, 2.95333e-16, 0, 1.41421, -2.95333e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.70142e-18, 0, 0, 3.83994e-21, 0, 0, 2.93628e-16, 0, 0, 0
0.151974, 0, 5.92021e-16, 0, 1.41421, -5.92021e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.41063e-18, 0, 0, 7.83617e-21, 0, 0, 5.88602e-16, 0, 0, 0
0.15985, 0, 1.1745e-15, 0, 1.41421, -1.1745e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.76631e-18, 0, 0, 1.583e-20, 0, 0, 1.16772e-15, 0, 0, 0
0.167725, 0, 2.30647e-15, 0, 1.41421, -2.30647e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.32876e-17, 0, 0, 3.16627e-20, 0, 0, 2.29315e-15, 0, 0, 0
0.175601, 0, 4.48429e-15, 0, 1.41421, -4.48429e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.58339e-17, 0, 0, 6.27163e-20, 0, 0, 4.4584e-15, 0, 0, 0
0.183476, 0, 8.63298e-15, 0, 1.41421, -8.63298e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.97344e-17, 0, 0, 1.23043e-19, 0, 0, 8.58312e-15, 0, 0, 0
0.191352, 0, 1.64594e-14, 0, 1.41421, -1.64594e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.48218e-17, 0, 0, 2.39137e-19, 0, 0, 1.63643e-14, 0, 0, 0
0.199228, 0, 3.10822e-14, 0, 1.41421, -3.10822e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.79063e-16, 0, 0, 4.60486e-19, 0, 0, 3.09027e-14, 0, 0, 0
0.207103, 0, 5.81449e-14, 0, 1.41421, -5.81449e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.34968e-16, 0, 0, 8.78677e-19, 0, 0, 5.7809e-14, 0, 0, 0
0.214979, 0, 1.07761e-13, 0, 1.41421, -1.07761e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.20803e-16, 0, 0, 1.66174e-18, 0, 0, 1.07139e-13, 0, 0, 0
