   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_180.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.103475, 0, 2.06327e-20, 0, 1.41421, -2.06327e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.39214e-22, 0, 0, 1.43067e-23, 0, 1.96792e-20, 0, 0, 0
0.111347, 0, 4.916e-20, 0, 1.41421, -4.916e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.23776e-21, 0, 0, 3.47556e-23, 0, 4.68875e-20, 0, 0, 0
0.119219, 0, 1.15258e-19, 0, 1.41421, -1.15258e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.24646e-21, 0, 0, 8.30384e-23, 0, 1.09928e-19, 0, 0, 0
0.127092, 0, 2.66093e-19, 0, 1.41421, -2.66093e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.21122e-20, 0, 0, 1.95278e-22, 0, 2.53785e-19, 0, 0, 0
0.134964, 0, 6.22533e-19, 0, 1.41421, -6.22533e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.83364e-20, 0, 0, 4.67899e-22, 0, 5.93728e-19, 0, 0, 0
0.142837, 0, 1.39146e-18, 0, 1.41421, -1.39146e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.33356e-20, 0, 0, 1.06422e-21, 0, 1.32706e-18, 0, 0, 0
0.150709, 0, 3.06863e-18, 0, 1.41421, -3.06863e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.39674e-19, 0, 0, 2.38796e-21, 0, 2.92657e-18, 0, 0, 0
0.158581, 0, 6.67963e-18, 0, 1.41421, -6.67963e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.04031e-19, 0, 0, 5.28849e-21, 0, 6.37032e-18, 0, 0, 0
0.166454, 0, 1.43563e-17, 0, 1.41421, -1.43563e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.53433e-19, 0, 0, 1.15642e-20, 0, 1.36913e-17, 0, 0, 0
0.174326, 0, 3.04752e-17, 0, 1.41421, -3.04752e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38707e-18, 0, 0, 2.4977e-20, 0, 2.90631e-17, 0, 0, 0
0.182199, 0, 6.39131e-17, 0, 1.41421, -6.39131e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.90895e-18, 0, 0, 5.33031e-20, 0, 6.09508e-17, 0, 0, 0
0.190071, 0, 1.3246e-16, 0, 1.41421, -1.3246e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.02871e-18, 0, 0, 1.12431e-19, 0, 1.26319e-16, 0, 0, 0
0.197944, 0, 2.71353e-16, 0, 1.41421, -2.71353e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.235e-17, 0, 0, 2.3446e-19, 0, 2.58768e-16, 0, 0, 0
0.205816, 0, 5.49582e-16, 0, 1.41421, -5.49582e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.50125e-17, 0, 0, 4.83524e-19, 0, 5.24086e-16, 0, 0, 0
0.213688, 0, 1.1007e-15, 0, 1.41421, -1.1007e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.00938e-17, 0, 0, 9.86385e-19, 0, 1.04962e-15, 0, 0, 0
0.221561, 0, 2.18032e-15, 0, 1.41421, -2.18032e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.92269e-17, 0, 0, 1.99096e-18, 0, 2.0791e-15, 0, 0, 0
0.229433, 0, 4.27235e-15, 0, 1.41421, -4.27235e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.94432e-16, 0, 0, 3.97706e-18, 0, 4.07395e-15, 0, 0, 0
0.237306, 0, 8.28279e-15, 0, 1.41421, -8.28279e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.76935e-16, 0, 0, 7.86401e-18, 0, 7.89799e-15, 0, 0, 0
0.245178, 0, 1.58896e-14, 0, 1.41421, -1.58896e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.23092e-16, 0, 0, 1.53957e-17, 0, 1.51511e-14, 0, 0, 0
0.253051, 0, 3.01673e-14, 0, 1.41421, -3.01673e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3728e-15, 0, 0, 2.9848e-17, 0, 2.87646e-14, 0, 0, 0
0.260923, 0, 5.66892e-14, 0, 1.41421, -5.66892e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.57964e-15, 0, 0, 5.73158e-17, 0, 5.40522e-14, 0, 0, 0
0.268795, 0, 1.05452e-13, 0, 1.41421, -1.05452e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.7985e-15, 0, 0, 1.09033e-16, 0, 1.00545e-13, 0, 0, 0
0.276668, 0, 1.94201e-13, 0, 1.41421, -1.94201e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.83669e-15, 0, 0, 2.05514e-16, 0, 1.85159e-13, 0, 0, 0
0.28454, 0, 3.54102e-13, 0, 1.41421, -3.54102e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.61123e-14, 0, 0, 3.83893e-16, 0, 3.37606e-13, 0, 0, 0
0.292413, 0, 6.39334e-13, 0, 1.41421, -6.39334e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.90904e-14, 0, 0, 7.1082e-16, 0, 6.09532e-13, 0, 0, 0
0.300285, 0, 1.1431e-12, 0, 1.41421, -1.1431e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.20119e-14, 0, 0, 1.30487e-15, 0, 1.08979e-12, 0, 0, 0
0.308157, 0, 2.02413e-12, 0, 1.41421, -2.02413e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.20985e-14, 0, 0, 2.3753e-15, 0, 1.92965e-12, 0, 0, 0
0.31603, 0, 3.54989e-12, 0, 1.41421, -3.54989e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.61523e-13, 0, 0, 4.28852e-15, 0, 3.38408e-12, 0, 0, 0
0.323902, 0, 6.16668e-12, 0, 1.41421, -6.16668e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.80596e-13, 0, 0, 7.68139e-15, 0, 5.8784e-12, 0, 0, 0
0.331775, 0, 1.06114e-11, 0, 1.41421, -1.06114e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.82861e-13, 0, 0, 1.3653e-14, 0, 1.01149e-11, 0, 0, 0
0.339647, 0, 1.80888e-11, 1.52742e-43, 1.41421, -1.80888e-11, 0, 1.52742e-43, 1.52742e-43, 1.52742e-43, 1.52742e-43, 1.52742e-43, 1.52742e-43, 1.52742e-43, 1.52742e-43, 1.52742e-43, 8.23174e-13, 1.52742e-43, 1.52742e-43, 2.40879e-14, 1.52742e-43, 1.72415e-11, 1.52742e-43, 1.52742e-43, 1.52742e-43
0.34752, 0, 3.05483e-11, 2.74234e-42, 1.41421, -3.05483e-11, 0, 2.74234e-42, 2.74234e-42, 2.74234e-42, 2.74234e-42, 2.74234e-42, 2.74234e-42, 2.74234e-42, 2.74234e-42, 2.74234e-42, 1.39033e-12, 2.74234e-42, 2.74234e-42, 4.21987e-14, 2.74234e-42, 2.91158e-11, 2.74234e-42, 2.74234e-42, 2.74234e-42
0.355392, 0, 5.11135e-11, 4.04499e-41, 1.41421, -5.11135e-11, 0, 4.04499e-41, 4.04499e-41, 4.04499e-41, 4.04499e-41, 4.04499e-41, 4.04499e-41, 4.04499e-41, 4.04499e-41, 4.04499e-41, 2.32667e-12, 4.04499e-41, 4.04499e-41, 7.34325e-14, 4.04499e-41, 4.87134e-11, 4.04499e-41, 4.04499e-41, 4.04499e-41
0.363264, 0, 8.47378e-11, 5.28198e-40, 1.41421, -8.47378e-11, 0, 5.28198e-40, 5.28198e-40, 5.28198e-40, 5.28198e-40, 5.28198e-40, 5.28198e-40, 5.28198e-40, 5.28198e-40, 5.28198e-40, 3.85807e-12, 5.28198e-40, 5.28198e-40, 1.26984e-13, 5.28198e-40, 8.07527e-11, 5.28198e-40, 5.28198e-40, 5.28198e-40
0.371137, 0, 1.39201e-10, 6.16411e-39, 1.41421, -1.39201e-10, 0, 6.16411e-39, 6.16411e-39, 6.16411e-39, 6.16411e-39, 6.16411e-39, 6.16411e-39, 6.16411e-39, 6.16411e-39, 6.16411e-39, 6.33959e-12, 6.16411e-39, 6.16411e-39, 2.18318e-13, 6.16411e-39, 1.32643e-10, 6.16411e-39, 6.16411e-39, 6.16411e-39
0.379009, 0, 2.26628e-10, 2.39616e-37, 1.41421, -2.26628e-10, 0, 2.39616e-37, 2.39616e-37, 2.39616e-37, 2.39616e-37, 2.39616e-37, 2.39616e-37, 2.39616e-37, 2.39616e-37, 2.39616e-37, 1.03254e-11, 2.39616e-37, 2.39616e-37, 3.73987e-13, 2.39616e-37, 2.15929e-10, 2.39616e-37, 2.39616e-37, 2.39616e-37
0.386882, 0, 3.65588e-10, 2.09883e-36, 1.41421, -3.65588e-10, 0, 2.09883e-36, 2.09883e-36, 2.09883e-36, 2.09883e-36, 2.09883e-36, 2.09883e-36, 2.09883e-36, 2.09883e-36, 2.09883e-36, 1.66648e-11, 2.09883e-36, 2.09883e-36, 6.36595e-13, 2.09883e-36, 3.48287e-10, 2.09883e-36, 2.09883e-36, 2.09883e-36
0.394754, 0, 5.84486e-10, 1.68654e-35, 1.41421, -5.84486e-10, 0, 1.68654e-35, 1.68654e-35, 1.68654e-35, 1.68654e-35, 1.68654e-35, 1.68654e-35, 1.68654e-35, 1.68654e-35, 1.68654e-35, 2.66597e-11, 1.68654e-35, 1.68654e-35, 1.07914e-12, 1.68654e-35, 5.56747e-10, 1.68654e-35, 1.68654e-35, 1.68654e-35
0.402626, 0, 9.26169e-10, 1.24879e-34, 1.41421, -9.26169e-10, 0, 1.24879e-34, 1.24879e-34, 1.24879e-34, 1.24879e-34, 1.24879e-34, 1.24879e-34, 1.24879e-34, 1.24879e-34, 1.24879e-34, 4.22782e-11, 1.24879e-34, 1.24879e-34, 1.82298e-12, 1.24879e-34, 8.82068e-10, 1.24879e-34, 1.24879e-34, 1.24879e-34
0.410499, 0, 1.45468e-09, 8.69009e-34, 1.41421, -1.45468e-09, 0, 8.69009e-34, 8.69009e-34, 8.69009e-34, 8.69009e-34, 8.69009e-34, 8.69009e-34, 8.69009e-34, 8.69009e-34, 8.69009e-34, 6.64696e-11, 8.69009e-34, 8.69009e-34, 3.07077e-12, 8.69009e-34, 1.38514e-09, 8.69009e-34, 8.69009e-34, 8.69009e-34
0.418371, 0, 2.26486e-09, 5.1918e-33, 1.41421, -2.26486e-09, 0, 5.1918e-33, 5.1918e-33, 5.1918e-33, 5.1918e-33, 5.1918e-33, 5.1918e-33, 5.1918e-33, 5.1918e-33, 5.1918e-33, 1.03616e-10, 5.1918e-33, 5.1918e-33, 5.16121e-12, 5.1918e-33, 2.15609e-09, 5.1918e-33, 5.1918e-33, 5.1918e-33
0.426244, 0, 3.49576e-09, 3.13411e-32, 1.41421, -3.49576e-09, 0, 3.13411e-32, 3.13411e-32, 3.13411e-32, 3.13411e-32, 3.13411e-32, 3.13411e-32, 3.13411e-32, 3.13411e-32, 3.13411e-32, 1.60167e-10, 3.13411e-32, 3.13411e-32, 8.66056e-12, 3.13411e-32, 3.32693e-09, 3.13411e-32, 3.13411e-32, 3.13411e-32
0.434116, 0, 5.34939e-09, 1.69652e-31, 1.41421, -5.34939e-09, 0, 1.69652e-31, 1.69652e-31, 1.69652e-31, 1.69652e-31, 1.69652e-31, 1.69652e-31, 1.69652e-31, 1.69652e-31, 1.69652e-31, 2.45539e-10, 1.69652e-31, 1.69652e-31, 1.45162e-11, 1.69652e-31, 5.08933e-09, 1.69652e-31, 1.69652e-31, 1.69652e-31
0.441989, 0, 8.11644e-09, 8.97467e-31, 1.41421, -8.11644e-09, 0, 8.97467e-31, 8.97467e-31, 8.97467e-31, 8.97467e-31, 8.97467e-31, 8.97467e-31, 8.97467e-31, 8.97467e-31, 8.97467e-31, 3.73359e-10, 8.97467e-31, 8.97467e-31, 2.43131e-11, 8.97467e-31, 7.71877e-09, 8.97467e-31, 8.97467e-31, 8.97467e-31
0.449861, 0, 1.22114e-08, 4.53406e-30, 1.41421, -1.22114e-08, 0, 4.53406e-30, 4.53406e-30, 4.53406e-30, 4.53406e-30, 4.53406e-30, 4.53406e-30, 4.53406e-30, 4.53406e-30, 4.53406e-30, 5.63188e-10, 4.53406e-30, 4.53406e-30, 4.07018e-11, 4.53406e-30, 1.16075e-08, 4.53406e-30, 4.53406e-30, 4.53406e-30
0.457733, 0, 1.82199e-08, 2.1696e-29, 1.41421, -1.82199e-08, 0, 2.1696e-29, 2.1696e-29, 2.1696e-29, 2.1696e-29, 2.1696e-29, 2.1696e-29, 2.1696e-29, 2.1696e-29, 2.1696e-29, 8.42885e-10, 2.1696e-29, 2.1696e-29, 6.81095e-11, 2.1696e-29, 1.73089e-08, 2.1696e-29, 2.1696e-29, 2.1696e-29
0.465606, 0, 2.6962e-08, 1.00182e-28, 1.41421, -2.6962e-08, 0, 1.00182e-28, 1.00182e-28, 1.00182e-28, 1.00182e-28, 1.00182e-28, 1.00182e-28, 1.00182e-28, 1.00182e-28, 1.00182e-28, 1.25181e-09, 1.00182e-28, 1.00182e-28, 1.13912e-10, 1.00182e-28, 2.55962e-08, 1.00182e-28, 1.00182e-28, 1.00182e-28
0.473478, 0, 3.95758e-08, 4.43775e-28, 1.41421, -3.95758e-08, 0, 4.43775e-28, 4.43775e-28, 4.43775e-28, 4.43775e-28, 4.43775e-28, 4.43775e-28, 4.43775e-28, 4.43775e-28, 4.43775e-28, 1.84519e-09, 4.43775e-28, 4.43775e-28, 1.90357e-10, 4.43775e-28, 3.75403e-08, 4.43775e-28, 4.43775e-28, 4.43775e-28
0.481351, 0, 5.76277e-08, 1.87731e-27, 1.41421, -5.76277e-08, 0, 1.87731e-27, 1.87731e-27, 1.87731e-27, 1.87731e-27, 1.87731e-27, 1.87731e-27, 1.87731e-27, 1.87731e-27, 1.87731e-27, 2.69991e-09, 1.87731e-27, 1.87731e-27, 3.17688e-10, 1.87731e-27, 5.46101e-08, 1.87731e-27, 1.87731e-27, 1.87731e-27
0.489223, 0, 8.32548e-08, 7.5851e-27, 1.41421, -8.32548e-08, 0, 7.5851e-27, 7.5851e-27, 7.5851e-27, 7.5851e-27, 7.5851e-27, 7.5851e-27, 7.5851e-27, 7.5851e-27, 7.5851e-27, 3.92229e-09, 7.5851e-27, 7.5851e-27, 5.29168e-10, 7.5851e-27, 7.88033e-08, 7.5851e-27, 7.5851e-27, 7.5851e-27
0.497096, 0, 1.1935e-07, 2.92963e-26, 1.41421, -1.1935e-07, 0, 2.92963e-26, 2.92963e-26, 2.92963e-26, 2.92963e-26, 2.92963e-26, 8.25223e-13, 2.92963e-26, 2.92963e-26, 2.92963e-26, 5.65831e-09, 2.92963e-26, 2.92963e-26, 8.79073e-10, 2.92963e-26, 1.12811e-07, 2.92963e-26, 2.92963e-26, 2.92963e-26
0.504968, 0, 1.69795e-07, 1.08347e-25, 1.41421, -1.69795e-07, 0, 1.08347e-25, 1.08347e-25, 1.08347e-25, 1.08347e-25, 1.08347e-25, 2.95915e-12, 1.08347e-25, 1.08347e-25, 1.08347e-25, 8.10714e-09, 1.08347e-25, 1.08347e-25, 1.45527e-09, 1.08347e-25, 1.6023e-07, 1.08347e-25, 1.08347e-25, 1.08347e-25
0.51284, 0, 2.39763e-07, 3.86571e-25, 1.41421, -2.39763e-07, 0, 3.86571e-25, 3.86571e-25, 3.86571e-25, 3.86571e-25, 3.86571e-25, 8.27549e-12, 3.86571e-25, 3.86571e-25, 3.86571e-25, 1.15386e-08, 3.86571e-25, 3.86571e-25, 2.39869e-09, 3.86571e-25, 2.25817e-07, 3.86571e-25, 3.86571e-25, 3.86571e-25
0.520713, 0, 3.38112e-07, 1.83974e-10, 1.41421, -3.38112e-07, 1.83974e-10, 1.8403e-10, 1.84122e-10, 8.63889e-10, 2.02693e-10, 2.01788e-10, 2.44559e-10, 2.02671e-10, 1.90959e-10, 1.17679e-09, 1.65003e-08, 1.87477e-10, 1.83974e-10, 4.11719e-09, 1.83975e-10, 3.16045e-07, 1.83974e-10, 1.83974e-10, 2.02055e-10
0.528585, 0, 4.74952e-07, 6.54326e-10, 1.41421, -4.74952e-07, 6.54326e-10, 6.54525e-10, 6.54855e-10, 3.0771e-09, 7.21029e-10, 7.17803e-10, 8.46192e-10, 7.2095e-10, 6.79218e-10, 4.19205e-09, 2.35806e-08, 6.66807e-10, 6.54326e-10, 7.06504e-09, 6.54331e-10, 4.39163e-07, 6.54326e-10, 6.54326e-10, 7.18756e-10
0.536458, 0, 6.66556e-07, 1.81879e-09, 1.41421, -6.66556e-07, 1.81879e-09, 1.81934e-09, 1.82026e-09, 8.55517e-09, 2.00425e-09, 1.99529e-09, 2.32969e-09, 2.00404e-09, 1.888e-09, 1.16552e-08, 3.38326e-08, 1.85349e-09, 1.81879e-09, 1.21964e-08, 1.8188e-09, 6.06249e-07, 1.81879e-09, 1.81879e-09, 1.99793e-09
0.54433, 0, 9.38433e-07, 4.61527e-09, 1.41421, -9.38433e-07, 4.61527e-09, 4.61667e-09, 4.619e-09, 2.17071e-08, 5.08583e-09, 5.06308e-09, 5.87947e-09, 5.08528e-09, 4.79087e-09, 2.95727e-08, 4.90466e-08, 4.70332e-09, 4.61527e-09, 2.12887e-08, 4.6153e-09, 8.31903e-07, 4.61527e-09, 4.61527e-09, 5.0698e-09
0.552203, 0, 1.33332e-06, 1.11394e-08, 1.41421, -1.33332e-06, 1.11394e-08, 1.11428e-08, 1.11484e-08, 5.23869e-08, 1.2275e-08, 1.22201e-08, 1.41331e-08, 1.22737e-08, 1.15632e-08, 7.1369e-08, 7.24351e-08, 1.13519e-08, 1.11394e-08, 3.771e-08, 1.11395e-08, 1.13588e-06, 1.11394e-08, 1.11394e-08, 1.22363e-08
0.560075, 0, 1.92676e-06, 2.59383e-08, 1.41421, -1.92676e-06, 2.59383e-08, 2.59462e-08, 2.59593e-08, 1.21979e-07, 2.85825e-08, 2.84546e-08, 3.28836e-08, 2.85794e-08, 2.69251e-08, 1.66177e-07, 1.09999e-07, 2.64331e-08, 2.59383e-08, 6.79708e-08, 2.59385e-08, 1.54558e-06, 2.59383e-08, 2.59383e-08, 2.84924e-08
0.567947, 0, 2.8578e-06, 5.85964e-08, 1.41421, -2.8578e-06, 5.85964e-08, 5.86142e-08, 5.86437e-08, 2.75554e-07, 6.45695e-08, 6.42807e-08, 7.50124e-08, 6.45625e-08, 6.08254e-08, 3.75398e-07, 1.73205e-07, 5.97141e-08, 5.85964e-08, 1.24438e-07, 5.85968e-08, 2.10037e-06, 5.85964e-08, 5.85964e-08, 6.4366e-08
0.57582, 0, 4.39361e-06, 1.28726e-07, 1.41421, -4.39361e-06, 1.28726e-07, 1.28765e-07, 1.28829e-07, 6.05338e-07, 1.41847e-07, 1.41213e-07, 1.73934e-07, 1.41832e-07, 1.33622e-07, 8.24674e-07, 2.8408e-07, 1.31181e-07, 1.28726e-07, 2.30913e-07, 1.28726e-07, 2.85942e-06, 1.28726e-07, 1.28726e-07, 1.414e-07
0.583692, 0, 7.02519e-06, 2.75294e-07, 1.41421, -7.02519e-06, 2.75294e-07, 2.75378e-07, 2.75516e-07, 1.29458e-06, 3.03357e-07, 3.02e-07, 3.84923e-07, 3.03324e-07, 2.85767e-07, 1.76365e-06, 4.84681e-07, 2.80545e-07, 2.75294e-07, 4.32405e-07, 2.75296e-07, 3.91549e-06, 2.75294e-07, 2.75294e-07, 3.024e-07
0.591565, 0, 1.16762e-05, 5.73477e-07, 1.41421, -1.16762e-05, 5.73477e-07, 5.73651e-07, 5.7394e-07, 2.69677e-06, 6.31934e-07, 6.29108e-07, 8.24284e-07, 6.31866e-07, 5.95292e-07, 3.67391e-06, 8.54104e-07, 5.84415e-07, 5.73477e-07, 8.12768e-07, 5.73481e-07, 5.41936e-06, 5.73477e-07, 5.73477e-07, 6.29943e-07
0.599437, 0, 2.00462e-05, 1.16409e-06, 1.41421, -2.00462e-05, 1.16409e-06, 1.16444e-06, 1.16503e-06, 5.47409e-06, 1.28275e-06, 1.27701e-06, 1.71734e-06, 1.28261e-06, 1.20837e-06, 7.45755e-06, 1.53813e-06, 1.18629e-06, 1.16409e-06, 1.52518e-06, 1.1641e-06, 7.62184e-06, 1.16409e-06, 1.16409e-06, 1.27871e-06
0.607309, 0, 3.52012e-05, 2.30316e-06, 1.41421, -3.52012e-05, 2.30316e-06, 2.30386e-06, 2.30502e-06, 1.08304e-05, 2.53793e-06, 2.52658e-06, 3.49153e-06, 2.53766e-06, 2.39077e-06, 1.47547e-05, 2.79906e-06, 2.34709e-06, 2.30316e-06, 2.84317e-06, 2.30318e-06, 1.09446e-05, 2.30316e-06, 2.30316e-06, 2.52993e-06
0.615182, 0, 6.25417e-05, 4.44257e-06, 1.41421, -6.25417e-05, 4.44257e-06, 4.44392e-06, 4.44615e-06, 2.08905e-05, 4.8954e-06, 4.87351e-06, 6.93676e-06, 4.89487e-06, 4.61156e-06, 2.84598e-05, 5.09664e-06, 4.5273e-06, 4.44257e-06, 5.24329e-06, 4.4426e-06, 1.60954e-05, 4.44257e-06, 4.44257e-06, 4.87997e-06
0.623054, 0, 0.000111361, 8.35632e-06, 1.41421, -0.000111361, 8.35632e-06, 8.35886e-06, 8.36306e-06, 3.92937e-05, 9.20807e-06, 9.16688e-06, 1.34962e-05, 9.20707e-06, 8.67417e-06, 5.3531e-05, 9.21485e-06, 8.51569e-06, 8.35632e-06, 9.53428e-06, 8.35637e-06, 2.42498e-05, 8.35632e-06, 8.35632e-06, 9.17905e-06
0.630927, 0, 0.00019721, 1.53304e-05, 1.41421, -0.00019721, 1.53304e-05, 1.53351e-05, 1.53428e-05, 7.20863e-05, 1.6893e-05, 1.68174e-05, 2.57277e-05, 1.68912e-05, 1.59135e-05, 9.82053e-05, 1.64522e-05, 1.56228e-05, 1.53304e-05, 1.7051e-05, 1.53305e-05, 3.73271e-05, 1.53304e-05, 1.53304e-05, 1.68398e-05
0.638799, 0, 0.00034544, 2.74382e-05, 1.41421, -0.00034544, 2.74382e-05, 2.74465e-05, 2.74603e-05, 0.000129016, 3.02347e-05, 3.00995e-05, 4.80769e-05, 3.02315e-05, 2.84818e-05, 0.000175762, 2.88979e-05, 2.79614e-05, 2.74382e-05, 2.99357e-05, 2.74383e-05, 5.83917e-05, 2.74382e-05, 2.74382e-05, 3.01395e-05
0.646672, 0, 0.000596255, 4.79199e-05, 1.41421, -0.000596255, 4.79199e-05, 4.79344e-05, 4.79586e-05, 0.000225317, 5.28039e-05, 5.25677e-05, 8.81069e-05, 5.27981e-05, 4.97425e-05, 0.000306954, 4.98123e-05, 4.88338e-05, 4.79199e-05, 5.15258e-05, 4.79202e-05, 9.22204e-05, 4.79199e-05, 4.79199e-05, 5.26375e-05
0.654544, 0, 0.00101168, 8.16836e-05, 1.41421, -0.00101168, 8.16836e-05, 8.17084e-05, 8.17495e-05, 0.000384061, 9.00085e-05, 8.96059e-05, 0.000158411, 8.99987e-05, 8.47902e-05, 0.000523215, 8.41286e-05, 8.32413e-05, 8.16836e-05, 8.68664e-05, 8.16841e-05, 0.000146058, 8.16836e-05, 8.16836e-05, 8.97248e-05
