   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_290.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
2.46304, 62, 70.0655, 6.30088, 8, -8.06551, 0, 6.30091, 6.30089, 6.52792, 6.30632, 6.30109, 6.3049, 10.4468, 64.6898, 6.30088, 6.30088, 6.30088, 6.30088, 6.30088, 6.30088, 6.30089, 7.25212, 6.30088, 6.30088, 6.34263
2.47091, 94, 65.6748, 6.38674, 9.79796, 28.3252, 0, 6.38677, 6.38674, 6.61377, 6.39218, 6.38695, 6.39057, 11.9178, 58.9251, 6.38674, 6.38674, 6.38674, 6.38674, 6.38674, 6.38674, 6.38674, 7.32574, 6.38674, 6.38674, 6.42983
2.47877, 78, 62.6151, 6.47256, 8.94427, 15.3849, 0, 6.47259, 6.47257, 6.69959, 6.478, 6.47277, 6.47627, 13.7861, 54.0743, 6.47256, 6.47256, 6.47256, 6.47256, 6.47256, 6.47256, 6.47256, 7.41897, 6.47256, 6.47256, 6.51701
2.48664, 50, 60.6776, 6.55866, 7.2111, -10.6776, 0, 6.55869, 6.55867, 6.7857, 6.5641, 6.55888, 6.56227, 16.1227, 49.8508, 6.55866, 6.55866, 6.55866, 6.55866, 6.55866, 6.55866, 6.55867, 7.53918, 6.55866, 6.55866, 6.60448
2.49451, 80, 59.7205, 6.64534, 9.05539, 20.2795, 0, 6.64537, 6.64534, 6.87237, 6.65077, 6.64556, 6.64888, 18.996, 46.0358, 6.64534, 6.64534, 6.64534, 6.64534, 6.64534, 6.64534, 6.64534, 7.69586, 6.64534, 6.64534, 6.69255
2.50238, 60, 59.6617, 6.73287, 7.87401, 0.338287, 0, 6.7329, 6.73288, 6.9599, 6.73831, 6.7331, 6.73637, 22.4659, 42.4753, 6.73287, 6.73287, 6.73287, 6.73287, 6.73287, 6.73287, 6.73287, 7.90141, 6.73287, 6.73287, 6.78149
2.51025, 74, 60.466, 6.82152, 8.7178, 13.534, 0, 6.82155, 6.82153, 7.04855, 6.82696, 6.82175, 6.82499, 26.5769, 39.0741, 6.82152, 6.82152, 6.82152, 6.82152, 6.82152, 6.82152, 6.82152, 8.17169, 6.82152, 6.82152, 6.87157
2.51812, 70, 62.1278, 6.91149, 8.48528, 7.87216, 0, 6.91152, 6.91149, 7.13852, 6.91693, 6.91173, 6.91494, 31.3505, 35.7859, 6.91149, 6.91149, 6.91149, 6.91149, 6.91149, 6.91149, 6.91149, 8.52665, 6.91149, 6.91149, 6.96301
2.52598, 70, 64.6535, 7.00293, 8.48528, 5.34655, 0, 7.00296, 7.00294, 7.22996, 7.00837, 7.00319, 7.00636, 36.778, 32.6013, 7.00293, 7.00293, 7.00293, 7.00293, 7.00293, 7.00293, 7.00293, 8.99081, 7.00293, 7.00293, 7.05595
2.53385, 62, 68.0427, 7.09596, 8, -6.04275, 0, 7.09599, 7.09597, 7.32299, 7.1014, 7.09624, 7.09938, 42.8146, 29.5358, 7.09596, 7.09596, 7.09596, 7.09596, 7.09596, 7.09596, 7.09596, 9.59344, 7.09596, 7.09596, 7.15055
2.54172, 80, 72.2733, 7.19063, 9.05539, 7.7267, 0, 7.19066, 7.19064, 7.41767, 7.19607, 7.19094, 7.19405, 49.374, 26.6198, 7.19063, 7.19063, 7.19063, 7.19063, 7.19063, 7.19063, 7.19064, 10.3683, 7.19063, 7.19063, 7.24689
2.54959, 80, 77.2881, 7.28694, 9.05539, 2.71188, 0, 7.28698, 7.28695, 7.51398, 7.29238, 7.28729, 7.29035, 56.3259, 23.8889, 7.28694, 7.28694, 7.28694, 7.28694, 7.28694, 7.28694, 7.28695, 11.3529, 7.28694, 7.28694, 7.34503
2.55746, 78, 82.9889, 7.38485, 8.94427, -4.98885, 0, 7.38488, 7.38486, 7.61188, 7.39029, 7.38525, 7.38826, 63.4985, 21.3766, 7.38485, 7.38485, 7.38485, 7.38485, 7.38485, 7.38485, 7.38485, 12.5869, 7.38485, 7.38485, 7.44503
2.56533, 98, 89.2341, 7.48428, 10, 8.76591, 0, 7.48432, 7.48429, 7.71132, 7.48972, 7.48475, 7.48769, 70.6837, 19.1096, 7.48428, 7.48428, 7.48428, 7.48428, 7.48428, 7.48428, 7.48429, 14.1103, 7.48428, 7.48428, 7.54699
2.57319, 90, 95.8416, 7.58514, 9.59166, -5.84162, 0, 7.58517, 7.58514, 7.81217, 7.59057, 7.58568, 7.58854, 77.6446, 17.1048, 7.58514, 7.58514, 7.58514, 7.58514, 7.58514, 7.58514, 7.58514, 15.9602, 7.58514, 7.58514, 7.65106
2.58106, 102, 102.597, 7.68728, 10.198, -0.597305, 0, 7.68731, 7.68728, 7.91431, 7.69271, 7.68794, 7.69067, 84.1293, 15.3684, 7.68728, 7.68728, 7.68728, 7.68728, 7.68728, 7.68728, 7.68728, 18.1673, 7.68728, 7.68728, 7.75752
2.58893, 112, 109.265, 7.79057, 10.6771, 2.73456, 0, 7.7906, 7.79057, 8.0176, 7.796, 7.79137, 7.79396, 89.8849, 13.8967, 7.79057, 7.79057, 7.79057, 7.79057, 7.79057, 7.79057, 7.79057, 20.752, 7.79057, 7.79057, 7.86685
2.5968, 88, 115.605, 7.89487, 9.48683, -27.6046, 0, 7.8949, 7.89488, 8.1219, 7.90031, 7.89586, 7.89827, 94.6758, 12.6767, 7.89487, 7.89487, 7.89487, 7.89487, 7.89487, 7.89487, 7.89487, 23.72, 7.89487, 7.89487, 7.97985
2.60467, 102, 121.38, 8.00004, 10.198, -19.3805, 0, 8.00008, 8.00005, 8.22708, 8.00548, 8.00128, 8.00344, 98.2983, 11.6889, 8.00004, 8.00004, 8.00004, 8.00004, 8.00004, 8.00004, 8.00005, 27.0586, 8.00004, 8.00004, 8.09771
2.61254, 136, 126.38, 8.10596, 11.7473, 9.61958, 0, 8.106, 8.10597, 8.333, 8.1114, 8.1075, 8.10936, 100.597, 10.9091, 8.10596, 8.10596, 8.10596, 8.10596, 8.10596, 8.10596, 8.10597, 30.733, 8.10596, 8.10596, 8.22224
2.62041, 128, 130.425, 8.2125, 11.4018, -2.4254, 0, 8.21253, 8.2125, 8.43953, 8.21793, 8.2144, 8.2159, 101.474, 10.3106, 8.2125, 8.2125, 8.2125, 8.2125, 8.2125, 8.2125, 8.2125, 34.6844, 8.2125, 8.2125, 8.35598
2.62827, 136, 133.379, 8.31953, 11.7473, 2.62088, 0, 8.31956, 8.31954, 8.54657, 8.32497, 8.3219, 8.32293, 100.901, 9.86652, 8.31953, 8.31953, 8.31953, 8.31953, 8.31953, 8.31953, 8.31954, 38.8296, 8.31953, 8.31953, 8.50248
2.63614, 122, 135.153, 8.42697, 11.1355, -13.1534, 0, 8.427, 8.42698, 8.65401, 8.43241, 8.42989, 8.43037, 98.916, 9.55054, 8.42697, 8.42697, 8.42697, 8.42697, 8.42697, 8.42697, 8.42698, 43.0624, 8.42697, 8.42697, 8.6665
2.64401, 112, 135.71, 8.53472, 10.6771, -23.7099, 0, 8.53475, 8.53473, 8.76175, 8.54016, 8.5383, 8.53812, 95.6246, 9.33858, 8.53472, 8.53472, 8.53472, 8.53472, 8.53472, 8.53472, 8.53472, 47.2572, 8.53472, 8.53472, 8.85424
2.65188, 132, 135.059, 8.64269, 11.5758, -3.05933, 0, 8.64272, 8.6427, 8.86972, 8.64813, 8.64705, 8.6461, 91.1895, 9.20925, 8.64269, 8.64269, 8.64269, 8.64269, 8.64269, 8.64269, 8.64269, 51.2748, 8.64269, 8.64269, 9.07359
2.65975, 138, 133.257, 8.75081, 11.8322, 4.74329, 0, 8.75084, 8.75081, 8.97784, 8.75625, 8.75607, 8.75422, 85.8192, 9.14419, 8.75081, 8.75081, 8.75081, 8.75081, 8.75081, 8.75081, 8.75081, 54.9703, 8.75081, 8.75081, 9.33428
2.66762, 136, 130.396, 8.859, 11.7473, 5.60382, 0, 8.85903, 8.85901, 9.08603, 8.86444, 8.86528, 8.86242, 79.7536, 9.12808, 8.859, 8.859, 8.859, 8.859, 8.859, 8.859, 8.859, 58.2014, 8.859, 8.859, 9.64793
2.67548, 130, 126.603, 8.96719, 11.4891, 3.39687, 0, 8.96722, 8.96719, 9.19422, 8.97263, 8.9746, 8.97061, 73.2466, 9.14853, 8.96719, 8.96719, 8.96719, 8.96719, 8.96719, 8.96719, 8.96719, 60.8382, 8.96719, 8.96719, 10.028
2.68335, 124, 122.027, 9.0753, 11.225, 1.97274, 0, 9.07533, 9.0753, 9.30233, 9.08073, 9.08395, 9.07873, 66.5513, 9.1957, 9.0753, 9.0753, 9.0753, 9.0753, 9.0753, 9.0753, 9.0753, 62.7722, 9.0753, 9.0753, 10.4893
2.69122, 114, 116.834, 9.18327, 10.7703, -2.83393, 0, 9.1833, 9.18327, 9.4103, 9.1887, 9.19325, 9.18671, 59.9035, 9.26203, 9.18327, 9.18327, 9.18327, 9.18327, 9.18327, 9.18327, 9.18327, 63.9242, 9.18327, 9.18327, 11.048
2.69909, 148, 111.198, 9.291, 12.2474, 36.8016, 0, 9.29103, 9.29101, 9.51803, 9.29644, 9.30238, 9.29446, 53.5123, 9.34178, 9.291, 9.291, 9.291, 9.291, 9.291, 9.291, 9.291, 64.2499, 9.291, 9.291, 11.7201
2.70696, 146, 105.298, 9.39843, 12.1655, 40.7025, 0, 9.39847, 9.39844, 9.62547, 9.40387, 9.41122, 9.40192, 47.5491, 9.43069, 9.39843, 9.39843, 9.39843, 9.39843, 9.39843, 9.39843, 9.39844, 63.7436, 9.39843, 9.39843, 12.5207
2.71483, 118, 99.3043, 9.50547, 10.9545, 18.6957, 0, 9.5055, 9.50547, 9.7325, 9.5109, 9.51965, 9.50897, 42.1439, 9.52565, 9.50547, 9.50547, 9.50547, 9.50547, 9.50547, 9.50547, 9.50547, 62.4383, 9.50547, 9.50547, 13.4626
2.72269, 110, 93.3808, 9.61203, 10.583, 16.6192, 0, 9.61206, 9.61203, 9.83906, 9.61746, 9.62755, 9.61556, 37.3823, 9.62448, 9.61203, 9.61203, 9.61203, 9.61203, 9.61203, 9.61203, 9.61203, 60.4035, 9.61203, 9.61203, 14.5549
2.73056, 116, 87.6734, 9.71803, 10.8628, 28.3266, 0, 9.71806, 9.71803, 9.94506, 9.72347, 9.73479, 9.7216, 33.3085, 9.7256, 9.71803, 9.71803, 9.71803, 9.71803, 9.71803, 9.71803, 9.71803, 57.7395, 9.71803, 9.71803, 15.801
2.73843, 112, 82.308, 9.82339, 10.6771, 29.692, 0, 9.82342, 9.8234, 10.0504, 9.82883, 9.84123, 9.82701, 29.9284, 9.82793, 9.82339, 9.82339, 9.82339, 9.82339, 9.82339, 9.82339, 9.8234, 54.5709, 9.82339, 9.82339, 17.1969
2.7463, 124, 77.3845, 9.92803, 11.225, 46.6155, 0, 9.92806, 9.92803, 10.1551, 9.93347, 9.94675, 9.9317, 27.2151, 9.93071, 9.92803, 9.92803, 9.92803, 9.92803, 9.92803, 9.92803, 9.92803, 51.0375, 9.92803, 9.92803, 18.7304
2.75417, 78, 72.9735, 10.0319, 8.94427, 5.02647, 0, 10.0319, 10.0319, 10.2589, 10.0373, 10.0513, 10.0356, 25.1156, 10.0335, 10.0319, 10.0319, 10.0319, 10.0319, 10.0319, 10.0319, 10.0319, 47.2848, 10.0319, 10.0319, 20.3797
2.76204, 94, 69.115, 10.1349, 9.79796, 24.885, 0, 10.135, 10.1349, 10.362, 10.1404, 10.1547, 10.1387, 23.5584, 10.1358, 10.1349, 10.1349, 10.1349, 10.1349, 10.1349, 10.1349, 10.1349, 43.4561, 10.1349, 10.1349, 22.1134
2.76991, 90, 65.8176, 10.2371, 9.59166, 24.1824, 0, 10.2371, 10.2371, 10.4641, 10.2425, 10.2569, 10.241, 22.4601, 10.2376, 10.2371, 10.2371, 10.2371, 10.2371, 10.2371, 10.2371, 10.2371, 39.6845, 10.2371, 10.2371, 23.8902
2.77777, 76, 63.0593, 10.3383, 8.83176, 12.9407, 0, 10.3383, 10.3383, 10.5653, 10.3437, 10.358, 10.3423, 21.7316, 10.3385, 10.3383, 10.3383, 10.3383, 10.3383, 10.3383, 10.3383, 10.3383, 36.0865, 10.3383, 10.3383, 25.6612
2.78564, 68, 60.7914, 10.4385, 8.3666, 7.20856, 0, 10.4385, 10.4385, 10.6655, 10.4439, 10.4577, 10.4426, 21.2839, 10.4386, 10.4385, 10.4385, 10.4385, 10.4385, 10.4385, 10.4385, 10.4385, 32.7571, 10.4385, 10.4385, 27.3714
2.79351, 64, 58.9439, 10.5377, 8.12404, 5.05611, 0, 10.5377, 10.5377, 10.7647, 10.5431, 10.5563, 10.5419, 21.0324, 10.5378, 10.5377, 10.5377, 10.5377, 10.5377, 10.5377, 10.5377, 10.5377, 29.7689, 10.5377, 10.5377, 28.9625
2.80138, 56, 57.431, 10.6358, 7.61577, -1.43099, 0, 10.6359, 10.6358, 10.8629, 10.6413, 10.6535, 10.6402, 20.9009, 10.6359, 10.6358, 10.6358, 10.6358, 10.6358, 10.6358, 10.6358, 10.6358, 27.1703, 10.6358, 10.6358, 30.3769
2.80925, 46, 56.1594, 10.7328, 6.9282, -10.1594, 0, 10.7328, 10.7328, 10.9598, 10.7382, 10.7493, 10.7373, 20.8236, 10.7328, 10.7328, 10.7328, 10.7328, 10.7328, 10.7328, 10.7328, 10.7328, 24.9874, 10.7328, 10.7328, 31.5603
2.81712, 48, 55.0349, 10.8283, 7.07107, -7.0349, 0, 10.8284, 10.8283, 11.0554, 10.8338, 10.8436, 10.833, 20.7472, 10.8283, 10.8283, 10.8283, 10.8283, 10.8283, 10.8283, 10.8283, 10.8283, 23.2253, 10.8283, 10.8283, 32.4666
2.82498, 42, 53.9701, 10.9223, 6.63325, -11.9701, 0, 10.9223, 10.9223, 11.1493, 10.9277, 10.9362, 10.9272, 20.6311, 10.9223, 10.9223, 10.9223, 10.9223, 10.9223, 10.9223, 10.9223, 10.9223, 21.8722, 10.9223, 10.9223, 33.0602
2.83285, 64, 52.89, 11.0144, 8.12404, 11.11, 0, 11.0144, 11.0144, 11.2414, 11.0198, 11.0268, 11.0194, 20.4475, 11.0144, 11.0144, 11.0144, 11.0144, 11.0144, 11.0144, 11.0144, 11.0144, 20.9021, 11.0144, 11.0144, 33.319
2.84072, 76, 51.7361, 11.104, 8.83176, 24.2639, 0, 11.104, 11.104, 11.331, 11.1094, 11.115, 11.1093, 20.1807, 11.104, 11.104, 11.104, 11.104, 11.104, 11.104, 11.104, 11.104, 20.2788, 11.104, 11.104, 33.2357
2.84859, 40, 50.4692, 11.1906, 6.48074, -10.4692, 0, 11.1906, 11.1906, 11.4176, 11.196, 11.2002, 11.1961, 19.8255, 11.1906, 11.1906, 11.1906, 11.1906, 11.1906, 11.1906, 11.1906, 11.1906, 19.9588, 11.1906, 11.1906, 32.8184
2.85646, 44, 49.0696, 11.2733, 6.78233, -5.0696, 0, 11.2733, 11.2733, 11.5003, 11.2787, 11.2816, 11.279, 19.3856, 11.2733, 11.2733, 11.2733, 11.2733, 11.2733, 11.2733, 11.2733, 11.2733, 19.8944, 11.2733, 11.2733, 32.0895
2.86433, 50, 47.536, 11.3511, 7.2111, 2.46401, 0, 11.3511, 11.3511, 11.5781, 11.3565, 11.3581, 11.3571, 18.8717, 11.3511, 11.3511, 11.3511, 11.3511, 11.3511, 11.3511, 11.3511, 11.3511, 20.0363, 11.3511, 11.3511, 31.0846
2.87219, 36, 45.8826, 11.4228, 6.16441, -9.88259, 0, 11.4228, 11.4228, 11.6498, 11.4282, 11.4287, 11.4291, 18.2989, 11.4228, 11.4228, 11.4228, 11.4228, 11.4228, 11.4228, 11.4228, 11.4228, 20.3357, 11.4228, 11.4228, 29.8489
2.88006, 28, 44.1354, 11.4871, 5.47723, -16.1354, 0, 11.4871, 11.4871, 11.7141, 11.4925, 11.492, 11.4936, 17.6852, 11.4871, 11.4871, 11.4871, 11.4871, 11.4871, 11.4871, 11.4871, 11.4871, 20.7456, 11.4871, 11.4871, 28.4347
2.88793, 32, 42.3278, 11.5423, 5.83095, -10.3278, 0, 11.5423, 11.5423, 11.7693, 11.5477, 11.5463, 11.5491, 17.0493, 11.5423, 11.5423, 11.5423, 11.5423, 11.5423, 11.5423, 11.5423, 11.5423, 21.2224, 11.5423, 11.5423, 26.8973
2.8958, 48, 40.4966, 11.5868, 7.07107, 7.50339, 0, 11.5869, 11.5868, 11.8139, 11.5923, 11.5901, 11.594, 16.4091, 11.5868, 11.5868, 11.5868, 11.5868, 11.5868, 11.5868, 11.5868, 11.5868, 21.7267, 11.5868, 11.5868, 25.2916
2.90367, 42, 38.6777, 11.619, 6.63325, 3.32232, 0, 11.619, 11.619, 11.846, 11.6244, 11.6216, 11.6264, 15.7802, 11.619, 11.619, 11.619, 11.619, 11.619, 11.619, 11.619, 11.619, 22.2237, 11.619, 11.619, 23.6692
2.91154, 42, 36.9029, 11.637, 6.63325, 5.09708, 0, 11.6371, 11.637, 11.8641, 11.6425, 11.6391, 11.6448, 15.1754, 11.637, 11.637, 11.637, 11.637, 11.637, 11.637, 11.637, 11.637, 22.6838, 11.637, 11.637, 22.0755
2.9194, 38, 35.1983, 11.6395, 6.32456, 2.80169, 0, 11.6395, 11.6395, 11.8665, 11.6449, 11.6411, 11.6476, 14.6043, 11.6395, 11.6395, 11.6395, 11.6395, 11.6395, 11.6395, 11.6395, 11.6395, 23.0826, 11.6395, 11.6395, 20.5481
2.92727, 36, 33.5822, 11.6249, 6.16441, 2.41781, 0, 11.625, 11.6249, 11.852, 11.6304, 11.6262, 11.6334, 14.0729, 11.6249, 11.6249, 11.6249, 11.6249, 11.6249, 11.6249, 11.6249, 11.6249, 23.4009, 11.6249, 11.6249, 19.116
2.93514, 36, 32.0651, 11.5924, 6.16441, 3.93485, 0, 11.5924, 11.5924, 11.8194, 11.5978, 11.5934, 11.6012, 13.5842, 11.5924, 11.5924, 11.5924, 11.5924, 11.5924, 11.5924, 11.5924, 11.5924, 23.6245, 11.5924, 11.5924, 17.799
2.94301, 34, 30.6502, 11.5414, 6, 3.34978, 0, 11.5414, 11.5414, 11.7684, 11.5468, 11.5422, 11.5506, 13.1383, 11.5414, 11.5414, 11.5414, 11.5414, 11.5414, 11.5414, 11.5414, 11.5414, 23.7438, 11.5414, 11.5414, 16.6083
2.95088, 28, 29.3342, 11.4718, 5.47723, -1.33417, 0, 11.4718, 11.4718, 11.6988, 11.4772, 11.4724, 11.4813, 12.7335, 11.4718, 11.4718, 11.4718, 11.4718, 11.4718, 11.4718, 11.4718, 11.4718, 23.7536, 11.4718, 11.4718, 15.5479
2.95875, 46, 28.1088, 11.3841, 6.9282, 17.8912, 0, 11.3841, 11.3841, 11.6111, 11.3895, 11.3846, 11.394, 12.3666, 11.3841, 11.3841, 11.3841, 11.3841, 11.3841, 11.3841, 11.3841, 11.3841, 23.6521, 11.3841, 11.3841, 14.6154
2.96661, 30, 26.9627, 11.2794, 5.65685, 3.03726, 0, 11.2795, 11.2794, 11.5065, 11.2849, 11.2799, 11.2898, 12.0334, 11.2794, 11.2794, 11.2794, 11.2794, 11.2794, 11.2794, 11.2794, 11.2794, 23.4411, 11.2794, 11.2794, 13.8039
2.97448, 38, 25.8826, 11.1595, 6.32456, 12.1174, 0, 11.1596, 11.1595, 11.3866, 11.165, 11.1599, 11.1703, 11.7298, 11.1595, 11.1595, 11.1595, 11.1595, 11.1595, 11.1595, 11.1595, 11.1595, 23.1251, 11.1595, 11.1595, 13.1031
2.98235, 16, 24.855, 11.0266, 4.24264, -8.855, 0, 11.0266, 11.0266, 11.2537, 11.0321, 11.0269, 11.0378, 11.4517, 11.0266, 11.0266, 11.0266, 11.0266, 11.0266, 11.0266, 11.0266, 11.0266, 22.7112, 11.0266, 11.0266, 12.5014
2.99022, 10, 23.8678, 10.8834, 3.4641, -13.8678, 0, 10.8834, 10.8834, 11.1104, 10.8888, 10.8837, 10.8949, 11.1957, 10.8834, 10.8834, 10.8834, 10.8834, 10.8834, 10.8834, 10.8834, 10.8834, 22.2082, 10.8834, 10.8834, 11.9863
2.99809, 20, 22.911, 10.7328, 4.69042, -2.91096, 0, 10.7328, 10.7328, 10.9598, 10.7382, 10.7331, 10.7448, 10.9589, 10.7328, 10.7328, 10.7328, 10.7328, 10.7328, 10.7328, 10.7328, 10.7328, 21.627, 10.7328, 10.7328, 11.5458
3.00596, 24, 21.977, 10.578, 5.09902, 2.02301, 0, 10.578, 10.578, 10.805, 10.5835, 10.5783, 10.5905, 10.7395, 10.578, 10.578, 10.578, 10.578, 10.578, 10.578, 10.578, 10.578, 20.9796, 10.578, 10.578, 11.1687
3.01383, 20, 21.0616, 10.4223, 4.69042, -1.06155, 0, 10.4223, 10.4223, 10.6493, 10.4277, 10.4226, 10.4352, 10.5359, 10.4223, 10.4223, 10.4223, 10.4223, 10.4223, 10.4223, 10.4223, 10.4223, 20.2791, 10.4223, 10.4223, 10.8454
3.02169, 22, 20.1634, 10.2686, 4.89898, 1.83664, 0, 10.2686, 10.2686, 10.4956, 10.274, 10.2689, 10.2819, 10.3474, 10.2686, 10.2686, 10.2686, 10.2686, 10.2686, 10.2686, 10.2686, 10.2686, 19.5397, 10.2686, 10.2686, 10.5673
3.02956, 28, 19.284, 10.1197, 5.47723, 8.71603, 0, 10.1197, 10.1197, 10.3467, 10.1251, 10.1201, 10.1335, 10.1736, 10.1197, 10.1197, 10.1197, 10.1197, 10.1197, 10.1197, 10.1197, 10.1197, 18.7755, 10.1197, 10.1197, 10.3276
3.03743, 36, 18.4271, 9.97798, 6.16441, 17.5729, 0, 9.97802, 9.97799, 10.205, 9.98342, 9.97838, 9.99229, 10.0143, 9.97798, 9.97798, 9.97798, 9.97798, 9.97798, 9.97798, 9.97798, 9.97799, 18.0009, 9.97798, 9.97798, 10.1206
3.0453, 6, 17.5981, 9.84524, 2.82843, -11.5981, 0, 9.84527, 9.84525, 10.0723, 9.85068, 9.84569, 9.86003, 9.86939, 9.84524, 9.84524, 9.84524, 9.84524, 9.84524, 9.84524, 9.84524, 9.84524, 17.2297, 9.84524, 9.84524, 9.94174
3.05317, 16, 16.8033, 9.72277, 4.24264, -0.803299, 0, 9.7228, 9.72277, 9.9498, 9.7282, 9.72328, 9.73805, 9.73859, 9.72277, 9.72277, 9.72277, 9.72277, 9.72277, 9.72277, 9.72277, 9.72277, 16.4748, 9.72277, 9.72277, 9.78712
3.06104, 8, 16.0491, 9.6113, 3.16228, -8.04914, 0, 9.61133, 9.6113, 9.83833, 9.61673, 9.61189, 9.62707, 9.62152, 9.6113, 9.6113, 9.6113, 9.6113, 9.6113, 9.6113, 9.6113, 9.6113, 15.7477, 9.6113, 9.6113, 9.65362
3.0689, 4, 15.3417, 9.51105, 2.44949, -11.3417, 0, 9.51108, 9.51105, 9.73808, 9.51648, 9.51173, 9.52733, 9.51756, 9.51105, 9.51105, 9.51105, 9.51105, 9.51105, 9.51105, 9.51105, 9.51105, 15.0583, 9.51105, 9.51105, 9.53849
3.07677, 4, 14.6861, 9.42178, 2.44949, -10.6861, 0, 9.42181, 9.42178, 9.64881, 9.42722, 9.42257, 9.43858, 9.42587, 9.42178, 9.42178, 9.42178, 9.42178, 9.42178, 9.42178, 9.42178, 9.42178, 14.4143, 9.42178, 9.42178, 9.43932
3.08464, 8, 14.0859, 9.34292, 3.16228, -6.08588, 0, 9.34295, 9.34293, 9.56995, 9.34836, 9.34384, 9.36024, 9.34546, 9.34292, 9.34292, 9.34292, 9.34292, 9.34292, 9.34292, 9.34292, 9.34293, 13.8215, 9.34292, 9.34292, 9.35398
3.09251, 2, 13.5432, 9.27367, 2, -11.5432, 0, 9.2737, 9.27367, 9.5007, 9.2791, 9.27473, 9.29151, 9.27522, 9.27367, 9.27367, 9.27367, 9.27367, 9.27367, 9.27367, 9.27367, 9.27367, 13.2833, 9.27367, 9.27367, 9.28054
3.10038, 8, 13.0585, 9.21307, 3.16228, -5.05847, 0, 9.2131, 9.21307, 9.4401, 9.2185, 9.21428, 9.23145, 9.214, 9.21307, 9.21307, 9.21307, 9.21307, 9.21307, 9.21307, 9.21307, 9.21307, 12.8012, 9.21307, 9.21307, 9.21728
3.10825, 14, 12.6305, 9.16016, 4, 1.36954, 0, 9.16019, 9.16017, 9.38719, 9.1656, 9.16154, 9.17908, 9.16072, 9.16016, 9.16016, 9.16016, 9.16016, 9.16016, 9.16016, 9.16016, 9.16016, 12.3745, 9.16016, 9.16016, 9.16271
3.11611, 12, 12.2566, 9.1141, 3.74166, -0.256622, 0, 9.11413, 9.1141, 9.34113, 9.11953, 9.11565, 9.13357, 9.11442, 9.1141, 9.1141, 9.1141, 9.1141, 9.1141, 9.1141, 9.1141, 9.1141, 12.0012, 9.1141, 9.1141, 9.11562
3.12398, 8, 11.9333, 9.07414, 3.16228, -3.93327, 0, 9.07417, 9.07414, 9.30117, 9.07957, 9.07587, 9.09416, 9.07432, 9.07414, 9.07414, 9.07414, 9.07414, 9.07414, 9.07414, 9.07414, 9.07414, 11.6779, 9.07414, 9.07414, 9.07503
3.13185, 4, 11.656, 9.03976, 2.44949, -7.65598, 0, 9.03979, 9.03977, 9.2668, 9.0452, 9.04168, 9.06035, 9.03987, 9.03976, 9.03976, 9.03976, 9.03976, 9.03976, 9.03976, 9.03976, 9.03977, 11.4003, 9.03976, 9.03976, 9.04028
3.13972, 12, 11.4199, 9.01066, 3.74166, 0.580147, 0, 9.0107, 9.01067, 9.2377, 9.0161, 9.01276, 9.03182, 9.01073, 9.01066, 9.01066, 9.01066, 9.01066, 9.01066, 9.01066, 9.01066, 9.01067, 11.1637, 9.01066, 9.01066, 9.01096
3.14759, 6, 11.2199, 8.98672, 2.82843, -5.21988, 0, 8.98676, 8.98673, 9.21376, 8.99216, 8.98899, 9.00846, 8.98676, 8.98672, 8.98672, 8.98672, 8.98672, 8.98672, 8.98672, 8.98672, 8.98673, 10.9632, 8.98672, 8.98672, 8.98689
3.15546, 4, 11.0512, 8.96802, 2.44949, -7.05121, 0, 8.96805, 8.96802, 9.19505, 8.97346, 8.97043, 8.99034, 8.96804, 8.96802, 8.96802, 8.96802, 8.96802, 8.96802, 8.96802, 8.96802, 8.96802, 10.7939, 8.96802, 8.96802, 8.96811
3.16332, 14, 10.9093, 8.95474, 4, 3.09068, 0, 8.95478, 8.95475, 9.18178, 8.96018, 8.95729, 8.97765, 8.95475, 8.95474, 8.95474, 8.95474, 8.95474, 8.95474, 8.95474, 8.95474, 8.95475, 10.6513, 8.95474, 8.95475, 8.9548
3.17119, 4, 10.7901, 8.94718, 2.44949, -6.79014, 0, 8.94721, 8.94719, 9.17421, 8.95262, 8.94983, 8.97069, 8.94719, 8.94718, 8.94718, 8.94718, 8.94718, 8.94718, 8.94718, 8.94718, 8.94718, 10.5314, 8.94718, 8.94718, 8.94721
3.17906, 2, 10.6902, 8.94563, 2, -8.69023, 0, 8.94566, 8.94564, 9.17266, 8.95107, 8.94836, 8.96974, 8.94563, 8.94563, 8.94563, 8.94563, 8.94563, 8.94563, 8.94563, 8.94563, 8.94563, 10.4309, 8.94563, 8.94563, 8.94565
3.18693, 8, 10.6067, 8.95037, 3.16228, -2.60666, 0, 8.95041, 8.95038, 9.17741, 8.95581, 8.95315, 8.97509, 8.95038, 8.95037, 8.95037, 8.95037, 8.95037, 8.95037, 8.95037, 8.95037, 8.95038, 10.3466, 8.95037, 8.95038, 8.95038
