   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_125.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
5.50616, 96, 88.1808, 48.26, 9.8995, 7.81915, 0, 48.26, 48.2601, 49.0355, 48.2766, 87.3726, 48.26, 48.26, 48.26, 48.26, 48.26, 48.26, 48.26, 48.26, 48.26, 48.26, 48.26, 48.26, 48.26, 48.26, 48.2761, 48.26
5.51403, 64, 82.9307, 48.3727, 8.12404, -18.9307, 0, 48.3727, 48.3728, 49.1323, 48.3895, 82.1401, 48.3727, 48.3727, 48.3727, 48.3727, 48.3727, 48.3727, 48.3727, 48.3727, 48.3727, 48.3727, 48.3727, 48.3727, 48.3727, 48.3727, 48.3868, 48.3727
5.52191, 72, 78.0842, 48.4845, 8.60233, -6.08421, 0, 48.4845, 48.4846, 49.2335, 48.5016, 77.3059, 48.4845, 48.4845, 48.4845, 48.4845, 48.4845, 48.4845, 48.4845, 48.4845, 48.4845, 48.4845, 48.4845, 48.4845, 48.4845, 48.4845, 48.4967, 48.4845
5.52978, 62, 73.6864, 48.5955, 8, -11.6864, 0, 48.5955, 48.5956, 49.338, 48.6128, 72.9159, 48.5955, 48.5955, 48.5955, 48.5955, 48.5955, 48.5955, 48.5955, 48.5955, 48.5955, 48.5955, 48.5955, 48.5955, 48.5955, 48.5955, 48.606, 48.5955
5.53765, 56, 69.7616, 48.7056, 7.61577, -13.7616, 0, 48.7057, 48.7057, 49.4452, 48.7233, 68.9953, 48.7056, 48.7056, 48.7056, 48.7056, 48.7056, 48.7056, 48.7056, 48.7056, 48.7056, 48.7056, 48.7056, 48.7056, 48.7056, 48.7056, 48.7146, 48.7056
5.54552, 46, 66.3158, 48.8148, 6.9282, -20.3158, 0, 48.8149, 48.8149, 49.5543, 48.8329, 65.5506, 48.8148, 48.8148, 48.8148, 48.8148, 48.8148, 48.8148, 48.8148, 48.8148, 48.8148, 48.8148, 48.8148, 48.8148, 48.8148, 48.8148, 48.8223, 48.8148
5.5534, 56, 63.3382, 48.9232, 7.61577, -7.33818, 0, 48.9232, 48.9232, 49.6648, 48.9418, 62.5715, 48.9232, 48.9232, 48.9232, 48.9232, 48.9232, 48.9232, 48.9232, 48.9232, 48.9232, 48.9232, 48.9232, 48.9232, 48.9232, 48.9232, 48.9294, 48.9232
5.56127, 44, 60.8065, 49.0306, 6.78233, -16.8065, 0, 49.0306, 49.0307, 49.7761, 49.0501, 60.0362, 49.0306, 49.0306, 49.0306, 49.0306, 49.0306, 49.0306, 49.0306, 49.0306, 49.0306, 49.0306, 49.0306, 49.0306, 49.0306, 49.0306, 49.0357, 49.0306
5.56914, 26, 58.6879, 49.1371, 5.2915, -32.6879, 0, 49.1371, 49.1372, 49.8878, 49.1578, 57.9122, 49.1371, 49.1371, 49.1371, 49.1371, 49.1371, 49.1371, 49.1371, 49.1371, 49.1371, 49.1371, 49.1371, 49.1371, 49.1371, 49.1371, 49.1413, 49.1371
5.57702, 38, 56.944, 49.2426, 6.32456, -18.944, 0, 49.2426, 49.2427, 49.9997, 49.2652, 56.1609, 49.2426, 49.2426, 49.2426, 49.2426, 49.2426, 49.2426, 49.2426, 49.2426, 49.2426, 49.2426, 49.2426, 49.2426, 49.2426, 49.2426, 49.246, 49.2426
5.58489, 28, 55.5331, 49.3472, 5.47723, -27.5331, 0, 49.3473, 49.3473, 50.1114, 49.3725, 54.7409, 49.3472, 49.3472, 49.3472, 49.3472, 49.3472, 49.3472, 49.3472, 49.3472, 49.3472, 49.3472, 49.3472, 49.3472, 49.3472, 49.3472, 49.3499, 49.3472
5.59276, 40, 54.4127, 49.4509, 6.48074, -14.4127, 0, 49.4509, 49.451, 50.2228, 49.4803, 53.6092, 49.4509, 49.4509, 49.4509, 49.4509, 49.4509, 49.4509, 49.4509, 49.4509, 49.4509, 49.4509, 49.4509, 49.4509, 49.4509, 49.4509, 49.453, 49.4509
5.60063, 32, 53.5414, 49.5536, 5.83095, -21.5414, 0, 49.5536, 49.5537, 50.3336, 49.5891, 52.7241, 49.5536, 49.5536, 49.5536, 49.5536, 49.5536, 49.5536, 49.5536, 49.5536, 49.5536, 49.5536, 49.5536, 49.5536, 49.5536, 49.5536, 49.5552, 49.5536
5.60851, 32, 52.8807, 49.6553, 5.83095, -20.8807, 0, 49.6553, 49.6554, 50.4438, 49.6999, 52.0462, 49.6553, 49.6553, 49.6553, 49.6553, 49.6553, 49.6553, 49.6553, 49.6553, 49.6553, 49.6553, 49.6553, 49.6553, 49.6553, 49.6553, 49.6565, 49.6553
5.61638, 30, 52.3958, 49.756, 5.65685, -22.3958, 0, 49.756, 49.7561, 50.5533, 49.814, 51.5394, 49.756, 49.756, 49.756, 49.756, 49.756, 49.756, 49.756, 49.756, 49.756, 49.756, 49.756, 49.756, 49.756, 49.756, 49.757, 49.756
5.62425, 26, 52.0566, 49.8557, 5.2915, -26.0566, 0, 49.8557, 49.8558, 50.662, 49.9333, 51.1719, 49.8557, 49.8557, 49.8557, 49.8557, 49.8557, 49.8557, 49.8557, 49.8557, 49.8557, 49.8557, 49.8557, 49.8557, 49.8557, 49.8557, 49.8564, 49.8557
5.63213, 16, 51.8376, 49.9544, 4.24264, -35.8376, 0, 49.9544, 49.9545, 50.7698, 50.0602, 50.9157, 49.9544, 49.9544, 49.9544, 49.9544, 49.9544, 49.9544, 49.9544, 49.9544, 49.9544, 49.9544, 49.9544, 49.9544, 49.9544, 49.9544, 49.9549, 49.9544
5.64, 32, 51.7188, 50.052, 5.83095, -19.7188, 0, 50.0521, 50.0521, 50.8767, 50.1981, 50.7475, 50.052, 50.052, 50.052, 50.052, 50.052, 50.052, 50.052, 50.052, 50.052, 50.052, 50.052, 50.052, 50.052, 50.052, 50.0524, 50.052
5.64787, 22, 51.685, 50.1487, 4.89898, -29.685, 0, 50.1487, 50.1487, 50.9827, 50.3516, 50.6476, 50.1487, 50.1487, 50.1487, 50.1487, 50.1487, 50.1487, 50.1487, 50.1487, 50.1487, 50.1487, 50.1487, 50.1487, 50.1487, 50.1487, 50.1489, 50.1487
5.65574, 32, 51.7262, 50.2442, 5.83095, -19.7262, 0, 50.2442, 50.2443, 51.0877, 50.5264, 50.6003, 50.2442, 50.2442, 50.2442, 50.2442, 50.2442, 50.2442, 50.2442, 50.2442, 50.2442, 50.2442, 50.2442, 50.2442, 50.2442, 50.2442, 50.2444, 50.2442
5.66362, 34, 51.8374, 50.3387, 6, -17.8374, 0, 50.3387, 50.3388, 51.1917, 50.7301, 50.5928, 50.3387, 50.3387, 50.3387, 50.3387, 50.3387, 50.3387, 50.3387, 50.3387, 50.3387, 50.3387, 50.3387, 50.3387, 50.3387, 50.3387, 50.3389, 50.3387
5.67149, 30, 52.018, 50.4321, 5.65685, -22.018, 0, 50.4321, 50.4322, 51.2946, 50.9719, 50.6154, 50.4321, 50.4321, 50.4321, 50.4321, 50.4321, 50.4321, 50.4321, 50.4321, 50.4321, 50.4321, 50.4321, 50.4321, 50.4321, 50.4321, 50.4322, 50.4321
5.67936, 18, 52.2724, 50.5244, 4.47214, -34.2724, 0, 50.5244, 50.5245, 51.3966, 51.2636, 50.6608, 50.5244, 50.5244, 50.5244, 50.5244, 50.5244, 50.5244, 50.5244, 50.5244, 50.5244, 50.5244, 50.5244, 50.5244, 50.5244, 50.5244, 50.5244, 50.5244
5.68724, 30, 52.6093, 50.6155, 5.65685, -22.6093, 0, 50.6155, 50.6156, 51.4974, 51.6191, 50.7237, 50.6155, 50.6155, 50.6155, 50.6155, 50.6155, 50.6155, 50.6155, 50.6155, 50.6155, 50.6155, 50.6155, 50.6155, 50.6155, 50.6155, 50.6156, 50.6155
5.69511, 32, 53.0419, 50.7055, 5.83095, -21.0419, 0, 50.7056, 50.7056, 51.5971, 52.055, 50.8007, 50.7055, 50.7055, 50.7055, 50.7055, 50.7055, 50.7055, 50.7055, 50.7055, 50.7055, 50.7055, 50.7055, 50.7055, 50.7055, 50.7055, 50.7056, 50.7055
5.70298, 26, 53.5874, 50.7944, 5.2915, -27.5874, 0, 50.7945, 50.7945, 51.6958, 52.5905, 50.8898, 50.7944, 50.7944, 50.7944, 50.7944, 50.7944, 50.7944, 50.7944, 50.7944, 50.7944, 50.7944, 50.7944, 50.7944, 50.7944, 50.7944, 50.7945, 50.7944
5.71085, 20, 54.2667, 50.8821, 4.69042, -34.2667, 0, 50.8821, 50.8822, 51.7933, 53.2473, 50.9901, 50.8821, 50.8821, 50.8821, 50.8821, 50.8821, 50.8821, 50.8821, 50.8821, 50.8821, 50.8821, 50.8821, 50.8821, 50.8821, 50.8821, 50.8821, 50.8821
5.71873, 44, 55.1042, 50.9686, 6.78233, -11.1042, 0, 50.9686, 50.9687, 51.8896, 54.0494, 51.1023, 50.9686, 50.9686, 50.9686, 50.9686, 50.9686, 50.9686, 50.9686, 50.9686, 50.9686, 50.9686, 50.9686, 50.9686, 50.9686, 50.9686, 50.9686, 50.9686
5.7266, 48, 56.127, 51.0539, 7.07107, -8.12702, 0, 51.0539, 51.054, 51.9848, 55.0222, 51.2276, 51.0539, 51.0539, 51.0539, 51.0539, 51.0539, 51.0539, 51.0539, 51.0539, 51.0539, 51.0539, 51.0539, 51.0539, 51.0539, 51.0539, 51.0539, 51.0539
5.73447, 34, 57.3637, 51.138, 6, -23.3637, 0, 51.138, 51.1381, 52.0788, 56.1919, 51.3688, 51.138, 51.138, 51.138, 51.138, 51.138, 51.138, 51.138, 51.138, 51.138, 51.138, 51.138, 51.138, 51.138, 51.138, 51.138, 51.138
5.74235, 26, 58.8437, 51.2208, 5.2915, -32.8437, 0, 51.2208, 51.2208, 52.1716, 57.5845, 51.529, 51.2208, 51.2208, 51.2208, 51.2208, 51.2208, 51.2208, 51.2208, 51.2208, 51.2208, 51.2208, 51.2208, 51.2208, 51.2208, 51.2208, 51.2208, 51.2208
5.75022, 48, 60.5949, 51.3023, 7.07107, -12.5949, 0, 51.3023, 51.3023, 52.2631, 59.2235, 51.7127, 51.3023, 51.3023, 51.3023, 51.3023, 51.3023, 51.3023, 51.3023, 51.3023, 51.3023, 51.3023, 51.3023, 51.3023, 51.3023, 51.3023, 51.3023, 51.3023
5.75809, 30, 62.6428, 51.3825, 5.65685, -32.6428, 0, 51.3825, 51.3826, 52.3534, 61.1295, 51.9248, 51.3825, 51.3825, 51.3825, 51.3825, 51.3825, 51.3825, 51.3825, 51.3825, 51.3825, 51.3825, 51.3825, 51.3825, 51.3825, 51.3825, 51.3825, 51.3825
5.76596, 44, 65.0081, 51.4614, 6.78233, -21.0081, 0, 51.4614, 51.4614, 52.4423, 63.3172, 52.1712, 51.4614, 51.4614, 51.4614, 51.4614, 51.4614, 51.4614, 51.4614, 51.4614, 51.4614, 51.4614, 51.4614, 51.4614, 51.4614, 51.4614, 51.4614, 51.4614
5.77384, 54, 67.7044, 51.5389, 7.48331, -13.7044, 0, 51.5389, 51.5389, 52.5299, 65.7939, 52.4582, 51.5389, 51.5389, 51.5389, 51.5389, 51.5389, 51.5389, 51.5389, 51.5389, 51.5389, 51.5389, 51.5389, 51.5389, 51.5389, 51.5389, 51.5389, 51.5389
5.78171, 50, 70.7363, 51.615, 7.2111, -20.7363, 0, 51.615, 51.615, 52.6161, 68.5576, 52.7925, 51.615, 51.615, 51.615, 51.615, 51.615, 51.615, 51.615, 51.615, 51.615, 51.615, 51.615, 51.615, 51.615, 51.615, 51.615, 51.615
5.78958, 84, 74.0974, 51.6896, 9.27362, 9.90263, 0, 51.6896, 51.6897, 52.7009, 71.5949, 53.1807, 51.6896, 51.6896, 51.6896, 51.6896, 51.6896, 51.6896, 51.6896, 51.6896, 51.6896, 51.6896, 51.6896, 51.6896, 51.6896, 51.6896, 51.6896, 51.6896
5.79746, 78, 77.7676, 51.7627, 8.94427, 0.232361, 0, 51.7627, 51.7628, 52.7842, 74.8796, 53.6292, 51.7627, 51.7627, 51.7627, 51.7627, 51.7627, 51.7627, 51.7627, 51.7627, 51.7627, 51.7627, 51.7627, 51.7627, 51.7627, 51.7627, 51.7627, 51.7627
5.80533, 70, 81.714, 51.8343, 8.48528, -11.714, 0, 51.8343, 51.8343, 52.866, 78.3727, 54.1437, 51.8343, 51.8343, 51.8343, 51.8343, 51.8343, 51.8343, 51.8343, 51.8343, 51.8343, 51.8343, 51.8343, 51.8343, 51.8343, 51.8343, 51.8343, 51.8343
5.8132, 90, 85.8873, 51.9042, 9.59166, 4.11273, 0, 51.9042, 51.9043, 52.9461, 82.0207, 54.7287, 51.9042, 51.9042, 51.9042, 51.9042, 51.9042, 51.9042, 51.9042, 51.9042, 51.9042, 51.9042, 51.9042, 51.9042, 51.9042, 51.9042, 51.9042, 51.9042
5.82107, 102, 90.2248, 51.9724, 10.198, 11.7752, 0, 51.9724, 51.9725, 53.0246, 85.7579, 55.3869, 51.9724, 51.9724, 51.9724, 51.9724, 51.9724, 51.9724, 51.9724, 51.9724, 51.9724, 51.9724, 51.9724, 51.9724, 51.9724, 51.9724, 51.9724, 51.9724
5.82895, 90, 94.6491, 52.0388, 9.59166, -4.64911, 0, 52.0388, 52.0388, 53.1013, 89.5065, 56.1188, 52.0388, 52.0388, 52.0388, 52.0388, 52.0388, 52.0388, 52.0388, 52.0388, 52.0388, 52.0388, 52.0388, 52.0388, 52.0388, 52.0388, 52.0388, 52.0388
5.83682, 116, 99.0711, 52.1033, 10.8628, 16.9289, 0, 52.1033, 52.1034, 53.1761, 93.1794, 56.922, 52.1033, 52.1033, 52.1033, 52.1033, 52.1033, 52.1033, 52.1033, 52.1033, 52.1033, 52.1033, 52.1033, 52.1033, 52.1033, 52.1033, 52.1033, 52.1033
5.84469, 114, 103.393, 52.1658, 10.7703, 10.6071, 0, 52.1659, 52.1659, 53.249, 96.6842, 57.7913, 52.1658, 52.1658, 52.1658, 52.1658, 52.1658, 52.1658, 52.1658, 52.1658, 52.1658, 52.1658, 52.1658, 52.1658, 52.1658, 52.1658, 52.1658, 52.1658
5.85257, 130, 107.511, 52.2264, 11.4891, 22.4885, 0, 52.2264, 52.2264, 53.3199, 99.9262, 58.7179, 52.2264, 52.2264, 52.2264, 52.2264, 52.2264, 52.2264, 52.2264, 52.2264, 52.2264, 52.2264, 52.2264, 52.2264, 52.2264, 52.2264, 52.2264, 52.2264
5.86044, 114, 111.321, 52.2847, 10.7703, 2.67944, 0, 52.2847, 52.2848, 53.3887, 102.812, 59.6893, 52.2847, 52.2847, 52.2847, 52.2847, 52.2847, 52.2847, 52.2847, 52.2847, 52.2847, 52.2847, 52.2847, 52.2847, 52.2847, 52.2847, 52.2847, 52.2847
5.86831, 130, 114.719, 52.3408, 11.4891, 15.2809, 0, 52.3409, 52.3409, 53.4553, 105.256, 60.6898, 52.3408, 52.3408, 52.3408, 52.3408, 52.3408, 52.3408, 52.3408, 52.3408, 52.3408, 52.3408, 52.3408, 52.3408, 52.3408, 52.3408, 52.3408, 52.3408
5.87618, 114, 117.613, 52.3947, 10.7703, -3.61263, 0, 52.3948, 52.3948, 53.5198, 107.182, 61.7003, 52.3947, 52.3947, 52.3947, 52.3947, 52.3947, 52.3947, 52.3947, 52.3947, 52.3947, 52.3947, 52.3947, 52.3947, 52.3947, 52.3947, 52.3947, 52.3947
5.88406, 168, 119.919, 52.4463, 13.0384, 48.0805, 0, 52.4464, 52.4464, 53.5819, 108.531, 62.6992, 52.4463, 52.4463, 52.4463, 52.4463, 52.4463, 52.4463, 52.4463, 52.4463, 52.4463, 52.4463, 52.4463, 52.4463, 52.4463, 52.4463, 52.4463, 52.4463
5.89193, 160, 121.574, 52.4956, 12.7279, 38.4258, 0, 52.4956, 52.4957, 53.6418, 109.26, 63.6632, 52.4956, 52.4956, 52.4956, 52.4956, 52.4956, 52.4956, 52.4956, 52.4956, 52.4956, 52.4956, 52.4956, 52.4956, 52.4956, 52.4956, 52.4956, 52.4956
5.8998, 96, 122.53, 52.5426, 9.8995, -26.5303, 0, 52.5426, 52.5427, 53.6995, 109.348, 64.5675, 52.5426, 52.5426, 52.5426, 52.5426, 52.5426, 52.5426, 52.5426, 52.5426, 52.5426, 52.5426, 52.5426, 52.5426, 52.5426, 52.5426, 52.5426, 52.5426
5.90767, 140, 122.763, 52.5875, 11.9164, 17.2366, 0, 52.5875, 52.5875, 53.755, 108.795, 65.3879, 52.5875, 52.5875, 52.5875, 52.5875, 52.5875, 52.5875, 52.5875, 52.5875, 52.5875, 52.5875, 52.5875, 52.5875, 52.5875, 52.5875, 52.5875, 52.5875
5.91555, 122, 122.272, 52.6302, 11.1355, -0.271729, 0, 52.6302, 52.6303, 53.8086, 107.622, 66.1014, 52.6302, 52.6302, 52.6302, 52.6302, 52.6302, 52.6302, 52.6302, 52.6302, 52.6302, 52.6302, 52.6302, 52.6302, 52.6302, 52.6302, 52.6302, 52.6302
5.92342, 146, 121.076, 52.671, 12.1655, 24.9238, 0, 52.6711, 52.6711, 53.8603, 105.871, 66.6872, 52.671, 52.671, 52.671, 52.671, 52.671, 52.671, 52.671, 52.671, 52.671, 52.671, 52.671, 52.671, 52.671, 52.671, 52.671, 52.671
5.93129, 120, 119.219, 52.7102, 11.0454, 0.781113, 0, 52.7103, 52.7103, 53.9104, 103.601, 67.1283, 52.7102, 52.7102, 52.7102, 52.7102, 52.7102, 52.7102, 52.7102, 52.7102, 52.7102, 52.7102, 52.7102, 52.7102, 52.7102, 52.7102, 52.7102, 52.7102
5.93917, 142, 116.761, 52.748, 12, 25.2385, 0, 52.7481, 52.7481, 53.9592, 100.886, 67.4118, 52.748, 52.748, 52.748, 52.748, 52.748, 52.748, 52.748, 52.748, 52.748, 52.748, 52.748, 52.748, 52.748, 52.748, 52.748, 52.748
5.94704, 118, 113.781, 52.7848, 10.9545, 4.21904, 0, 52.7848, 52.7849, 54.007, 97.8131, 67.5303, 52.7848, 52.7848, 52.7848, 52.7848, 52.7848, 52.7848, 52.7848, 52.7848, 52.7848, 52.7848, 52.7848, 52.7848, 52.7848, 52.7848, 52.7848, 52.7848
5.95491, 110, 110.366, 52.8209, 10.583, -0.36618, 0, 52.821, 52.821, 54.0543, 94.4718, 67.4818, 52.8209, 52.8209, 52.8209, 52.8209, 52.8209, 52.8209, 52.8209, 52.8209, 52.8209, 52.8209, 52.8209, 52.8209, 52.8209, 52.8209, 52.821, 52.8209
5.96278, 124, 106.614, 52.8568, 11.225, 17.3857, 0, 52.8568, 52.8569, 54.1015, 90.9564, 67.2698, 52.8568, 52.8568, 52.8568, 52.8568, 52.8568, 52.8568, 52.8568, 52.8568, 52.8568, 52.8568, 52.8568, 52.8568, 52.8568, 52.8568, 52.8568, 52.8568
5.97066, 102, 102.625, 52.8929, 10.198, -0.625092, 0, 52.8929, 52.8929, 54.1492, 87.3581, 66.9035, 52.8929, 52.8929, 52.8929, 52.8929, 52.8929, 52.8929, 52.8929, 52.8929, 52.8929, 52.8929, 52.8929, 52.8929, 52.8929, 52.8929, 52.8929, 52.8929
5.97853, 92, 98.4982, 52.9296, 9.69536, -6.4982, 0, 52.9296, 52.9297, 54.1979, 83.7626, 66.3967, 52.9296, 52.9296, 52.9296, 52.9296, 52.9296, 52.9296, 52.9296, 52.9296, 52.9296, 52.9296, 52.9296, 52.9296, 52.9296, 52.9296, 52.9297, 52.9296
5.9864, 82, 94.3283, 52.9675, 9.16515, -12.3283, 0, 52.9675, 52.9676, 54.2482, 80.2472, 65.7677, 52.9675, 52.9675, 52.9675, 52.9675, 52.9675, 52.9675, 52.9675, 52.9675, 52.9675, 52.9675, 52.9675, 52.9675, 52.9675, 52.9675, 52.9676, 52.9675
5.99428, 74, 90.202, 53.007, 8.7178, -16.202, 0, 53.007, 53.007, 54.3007, 76.8771, 65.0379, 53.007, 53.007, 53.007, 53.007, 53.007, 53.007, 53.007, 53.007, 53.007, 53.007, 53.007, 53.007, 53.007, 53.007, 53.0071, 53.007
6.00215, 92, 86.1964, 53.0484, 9.69536, 5.80358, 0, 53.0484, 53.0485, 54.3563, 73.706, 64.2306, 53.0484, 53.0484, 53.0484, 53.0484, 53.0484, 53.0484, 53.0484, 53.0484, 53.0484, 53.0484, 53.0484, 53.0484, 53.0484, 53.0484, 53.0486, 53.0484
6.01002, 88, 82.3758, 53.0922, 9.48683, 5.62417, 0, 53.0922, 53.0923, 54.416, 70.7735, 63.3704, 53.0922, 53.0922, 53.0922, 53.0922, 53.0922, 53.0922, 53.0922, 53.0922, 53.0922, 53.0922, 53.0922, 53.0922, 53.0922, 53.0922, 53.0925, 53.0922
6.0179, 60, 78.7925, 53.1387, 7.87401, -18.7925, 0, 53.1387, 53.1388, 54.4811, 68.107, 62.4814, 53.1387, 53.1387, 53.1387, 53.1387, 53.1387, 53.1387, 53.1387, 53.1387, 53.1387, 53.1387, 53.1387, 53.1387, 53.1387, 53.1387, 53.1391, 53.1387
6.02577, 52, 75.4861, 53.1882, 7.34847, -23.4861, 0, 53.1882, 53.1882, 54.5534, 65.7216, 61.5868, 53.1882, 53.1882, 53.1882, 53.1882, 53.1882, 53.1882, 53.1882, 53.1882, 53.1882, 53.1882, 53.1882, 53.1882, 53.1882, 53.1882, 53.1887, 53.1882
6.03364, 74, 72.4834, 53.2408, 8.7178, 1.51659, 0, 53.2408, 53.2408, 54.6355, 63.621, 60.7076, 53.2408, 53.2408, 53.2408, 53.2408, 53.2408, 53.2408, 53.2408, 53.2408, 53.2408, 53.2408, 53.2408, 53.2408, 53.2408, 53.2408, 53.2415, 53.2408
6.04151, 62, 69.8014, 53.2965, 8, -7.80138, 0, 53.2965, 53.2966, 54.7314, 61.8, 59.8619, 53.2965, 53.2965, 53.2965, 53.2965, 53.2965, 53.2965, 53.2965, 53.2965, 53.2965, 53.2965, 53.2965, 53.2965, 53.2965, 53.2965, 53.2975, 53.2965
6.04939, 76, 67.4485, 53.3555, 8.83176, 8.5515, 0, 53.3555, 53.3556, 54.8469, 60.2462, 59.065, 53.3555, 53.3555, 53.3555, 53.3555, 53.3555, 53.3555, 53.3555, 53.3555, 53.3555, 53.3555, 53.3555, 53.3555, 53.3555, 53.3555, 53.3568, 53.3555
6.05726, 70, 65.4268, 53.4177, 8.48528, 4.57317, 0, 53.4177, 53.4178, 54.9908, 58.941, 58.3286, 53.4177, 53.4177, 53.4177, 53.4177, 53.4177, 53.4177, 53.4177, 53.4177, 53.4177, 53.4177, 53.4177, 53.4177, 53.4177, 53.4177, 53.4195, 53.4177
6.06513, 50, 63.7363, 53.483, 7.2111, -13.7363, 0, 53.483, 53.4831, 55.1766, 57.8625, 57.6609, 53.483, 53.483, 53.483, 53.483, 53.483, 53.483, 53.483, 53.483, 53.483, 53.483, 53.483, 53.483, 53.483, 53.483, 53.4853, 53.483
6.073, 62, 62.3778, 53.5512, 8, -0.377815, 0, 53.5512, 53.5513, 55.424, 56.9864, 57.0667, 53.5512, 53.5512, 53.5512, 53.5512, 53.5512, 53.5512, 53.5512, 53.5512, 53.5512, 53.5512, 53.5512, 53.5512, 53.5512, 53.5512, 53.5541, 53.5512
6.08088, 42, 61.3578, 53.622, 6.63325, -19.3578, 0, 53.622, 53.6221, 55.7624, 56.2876, 56.548, 53.622, 53.622, 53.622, 53.622, 53.622, 53.622, 53.622, 53.622, 53.622, 53.622, 53.622, 53.622, 53.622, 53.622, 53.6258, 53.622
6.08875, 34, 60.6945, 53.6953, 6, -26.6945, 0, 53.6953, 53.6953, 56.2344, 55.7416, 56.1042, 53.6953, 53.6953, 53.6953, 53.6953, 53.6953, 53.6953, 53.6953, 53.6953, 53.6953, 53.6953, 53.6953, 53.6953, 53.6953, 53.6953, 53.7, 53.6953
6.09662, 58, 60.4234, 53.7706, 7.74597, -2.42345, 0, 53.7706, 53.7707, 56.9014, 55.3247, 55.7324, 53.7706, 53.7706, 53.7706, 53.7706, 53.7706, 53.7706, 53.7706, 53.7706, 53.7706, 53.7706, 53.7706, 53.7706, 53.7706, 53.7706, 53.7765, 53.7706
6.1045, 74, 60.6063, 53.8477, 8.7178, 13.3937, 0, 53.8477, 53.8478, 57.8505, 55.0156, 55.4281, 53.8477, 53.8477, 53.8477, 53.8477, 53.8477, 53.8477, 53.8477, 53.8477, 53.8477, 53.8477, 53.8477, 53.8477, 53.8477, 53.8477, 53.855, 53.8477
6.11237, 64, 61.3405, 53.9262, 8.12404, 2.65948, 0, 53.9262, 53.9263, 59.2035, 54.7946, 55.1857, 53.9262, 53.9262, 53.9262, 53.9262, 53.9262, 53.9262, 53.9262, 53.9262, 53.9262, 53.9262, 53.9262, 53.9262, 53.9262, 53.9262, 53.9352, 53.9262
6.12024, 52, 62.7717, 54.0058, 7.34847, -10.7717, 0, 54.0059, 54.0059, 61.1288, 54.6448, 54.9988, 54.0058, 54.0058, 54.0058, 54.0058, 54.0058, 54.0058, 54.0058, 54.0058, 54.0058, 54.0058, 54.0058, 54.0058, 54.0058, 54.0058, 54.0167, 54.0058
6.12811, 74, 65.1072, 54.0863, 8.7178, 8.89278, 0, 54.0863, 54.0864, 63.8544, 54.5516, 54.8607, 54.0863, 54.0863, 54.0863, 54.0863, 54.0863, 54.0863, 54.0863, 54.0863, 54.0863, 54.0863, 54.0863, 54.0863, 54.0863, 54.0863, 54.0993, 54.0863
6.13599, 54, 68.6345, 54.1672, 7.48331, -14.6345, 0, 54.1672, 54.1673, 67.6861, 54.5027, 54.7647, 54.1672, 54.1672, 54.1672, 54.1672, 54.1672, 54.1672, 54.1672, 54.1672, 54.1672, 54.1672, 54.1672, 54.1672, 54.1672, 54.1672, 54.1826, 54.1672
6.14386, 80, 73.741, 54.2484, 9.05539, 6.259, 0, 54.2484, 54.2484, 73.0273, 54.4879, 54.7044, 54.2484, 54.2484, 54.2484, 54.2484, 54.2484, 54.2484, 54.2484, 54.2484, 54.2484, 54.2484, 54.2484, 54.2484, 54.2484, 54.2484, 54.2663, 54.2484
6.15173, 78, 80.9352, 54.3295, 8.94427, -2.93515, 0, 54.3295, 54.3295, 80.4003, 54.499, 54.6739, 54.3295, 54.3295, 54.3295, 54.3295, 54.3295, 54.3295, 54.3295, 54.3295, 54.3295, 54.3295, 54.3295, 54.3295, 54.3295, 54.3295, 54.3502, 54.3295
6.15961, 96, 90.8744, 54.4104, 9.8995, 5.1256, 0, 54.4104, 54.4104, 90.4742, 54.5294, 54.6677, 54.4104, 54.4104, 54.4104, 54.4104, 54.4104, 54.4104, 54.4104, 54.4104, 54.4104, 54.4104, 54.4104, 54.4104, 54.4104, 54.4104, 54.4341, 54.4104
6.16748, 136, 104.384, 54.4908, 11.7473, 31.6159, 0, 54.4908, 54.4908, 104.084, 54.5739, 54.681, 54.4908, 54.4908, 54.4908, 54.4908, 54.4908, 54.4908, 54.4908, 54.4908, 54.4908, 54.4908, 54.4908, 54.4908, 54.4908, 54.4908, 54.5176, 54.4908
6.17535, 138, 122.49, 54.5705, 11.8322, 15.5103, 0, 54.5706, 54.5706, 122.262, 54.6286, 54.7097, 54.5705, 54.5705, 54.5705, 54.5705, 54.5705, 54.5705, 54.5705, 54.5705, 54.5705, 54.5705, 54.5705, 54.5705, 54.5705, 54.5705, 54.6005, 54.5705
6.18322, 180, 146.436, 54.6496, 13.4907, 33.5639, 0, 54.6496, 54.6497, 146.261, 54.6906, 54.7503, 54.6496, 54.6496, 54.6496, 54.6496, 54.6496, 54.6496, 54.6496, 54.6496, 54.6496, 54.6496, 54.6496, 54.6496, 54.6496, 54.6496, 54.6828, 54.6496
