   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_142.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.0583548, 0, 1.72848e-19, 0, 1.41421, -1.72848e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38226e-22, 0, 1.66742e-24, 0, 1.72708e-19, 0, 0, 0
0.0662261, 0, 3.80265e-19, 0, 1.41421, -3.80265e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.04097e-22, 0, 3.70627e-24, 0, 3.79957e-19, 0, 0, 0
0.0740973, 0, 8.25725e-19, 0, 1.41421, -8.25725e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.6033e-22, 0, 8.13343e-24, 0, 8.25057e-19, 0, 0, 0
0.0819686, 0, 1.77061e-18, 0, 1.41421, -1.77061e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.41596e-21, 0, 1.76307e-23, 0, 1.76918e-18, 0, 0, 0
0.0898398, 0, 3.75097e-18, 0, 1.41421, -3.75097e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.99964e-21, 0, 3.77679e-23, 0, 3.74794e-18, 0, 0, 0
0.097711, 0, 7.85349e-18, 0, 1.41421, -7.85349e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.28041e-21, 0, 7.99839e-23, 0, 7.84713e-18, 0, 0, 0
0.105582, 0, 1.62567e-17, 0, 1.41421, -1.62567e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.30005e-20, 0, 1.6752e-22, 0, 1.62436e-17, 0, 0, 0
0.113454, 0, 3.32806e-17, 0, 1.41421, -3.32806e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.66144e-20, 0, 3.47103e-22, 0, 3.32536e-17, 0, 0, 0
0.121325, 0, 6.74e-17, 0, 1.41421, -6.74e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.38996e-20, 0, 7.1171e-22, 0, 6.73454e-17, 0, 0, 0
0.129196, 0, 1.35067e-16, 0, 1.41421, -1.35067e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08013e-19, 0, 1.4445e-21, 0, 1.34958e-16, 0, 0, 0
0.137067, 0, 2.67894e-16, 0, 1.41421, -2.67894e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.14234e-19, 0, 2.90273e-21, 0, 2.67677e-16, 0, 0, 0
0.144939, 0, 5.26006e-16, 0, 1.41421, -5.26006e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.20645e-19, 0, 5.77655e-21, 0, 5.25579e-16, 0, 0, 0
0.15281, 0, 1.02262e-15, 0, 1.41421, -1.02262e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.17787e-19, 0, 1.13866e-20, 0, 1.02179e-15, 0, 0, 0
0.160681, 0, 1.96885e-15, 0, 1.41421, -1.96885e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57448e-18, 0, 2.22362e-20, 0, 1.96726e-15, 0, 0, 0
0.168552, 0, 3.75453e-15, 0, 1.41421, -3.75453e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.00248e-18, 0, 4.30276e-20, 0, 3.75149e-15, 0, 0, 0
0.176424, 0, 7.09262e-15, 0, 1.41421, -7.09262e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.67193e-18, 0, 8.25131e-20, 0, 7.08686e-15, 0, 0, 0
0.184295, 0, 1.32747e-14, 0, 1.41421, -1.32747e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.06157e-17, 0, 1.56839e-19, 0, 1.32639e-14, 0, 0, 0
0.192166, 0, 2.46186e-14, 0, 1.41421, -2.46186e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.96873e-17, 0, 2.95529e-19, 0, 2.45987e-14, 0, 0, 0
0.200037, 0, 4.52455e-14, 0, 1.41421, -4.52455e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.61824e-17, 0, 5.52101e-19, 0, 4.52087e-14, 0, 0, 0
0.207909, 0, 8.24145e-14, 0, 1.41421, -8.24145e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.59062e-17, 0, 1.02276e-18, 0, 8.23475e-14, 0, 0, 0
0.21578, 0, 1.48796e-13, 0, 1.41421, -1.48796e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.18991e-16, 0, 1.87902e-18, 0, 1.48675e-13, 0, 0, 0
0.223651, 0, 2.66891e-13, 0, 1.41421, -2.66891e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.13433e-16, 0, 3.4364e-18, 0, 2.66675e-13, 0, 0, 0
0.231522, 0, 4.73397e-13, 0, 1.41421, -4.73397e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.78578e-16, 0, 6.20954e-18, 0, 4.73012e-13, 0, 0, 0
0.239394, 0, 8.32534e-13, 0, 1.41421, -8.32534e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.65789e-16, 0, 1.11327e-17, 0, 8.31857e-13, 0, 0, 0
0.247265, 0, 1.45176e-12, 0, 1.41421, -1.45176e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.16101e-15, 0, 1.98055e-17, 0, 1.45058e-12, 0, 0, 0
0.255136, 0, 2.51035e-12, 0, 1.41421, -2.51035e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.00764e-15, 0, 3.49686e-17, 0, 2.5083e-12, 0, 0, 0
0.263007, 0, 4.30468e-12, 0, 1.41421, -4.30468e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.44276e-15, 0, 6.12838e-17, 0, 4.30117e-12, 0, 0, 0
0.270879, 0, 7.32052e-12, 0, 1.41421, -7.32052e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.85503e-15, 0, 1.06626e-16, 0, 7.31456e-12, 0, 0, 0
0.27875, 0, 1.2347e-11, 0, 1.41421, -1.2347e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.87586e-15, 0, 1.8421e-16, 0, 1.23369e-11, 0, 0, 0
0.286621, 0, 2.06547e-11, 0, 1.41421, -2.06547e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.65223e-14, 0, 3.16076e-16, 0, 2.06378e-11, 0, 0, 0
0.294492, 0, 3.42718e-11, 0, 1.41421, -3.42718e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.7418e-14, 0, 5.38768e-16, 0, 3.42438e-11, 0, 0, 0
0.302364, 0, 5.64073e-11, 0, 1.41421, -5.64073e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.51333e-14, 0, 9.12558e-16, 0, 5.63613e-11, 0, 0, 0
0.310235, 0, 9.20949e-11, 0, 1.41421, -9.20949e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.37017e-14, 0, 1.53639e-15, 0, 9.20197e-11, 0, 0, 0
0.318106, 0, 1.49161e-10, 2.01787e-43, 1.41421, -1.49161e-10, 0, 2.01787e-43, 2.01787e-43, 2.01787e-43, 2.01787e-43, 2.01787e-43, 2.01787e-43, 2.01787e-43, 2.01787e-43, 2.01787e-43, 1.19399e-13, 2.01787e-43, 2.57201e-15, 2.01787e-43, 1.49039e-10, 2.01787e-43, 2.01787e-43, 2.01787e-43
0.325977, 0, 2.39669e-10, 3.46961e-42, 1.41421, -2.39669e-10, 0, 3.46961e-42, 3.46961e-42, 3.46961e-42, 3.46961e-42, 3.46961e-42, 3.46961e-42, 3.46961e-42, 3.46961e-42, 3.46961e-42, 1.91905e-13, 3.46961e-42, 4.2829e-15, 3.46961e-42, 2.39473e-10, 3.46961e-42, 3.46961e-42, 3.46961e-42
0.333849, 0, 3.82056e-10, 4.94238e-41, 1.41421, -3.82056e-10, 0, 4.94238e-41, 4.94238e-41, 4.94238e-41, 4.94238e-41, 4.94238e-41, 4.94238e-41, 4.94238e-41, 4.94238e-41, 4.94238e-41, 3.0603e-13, 4.94238e-41, 7.09712e-15, 4.94238e-41, 3.81742e-10, 4.94238e-41, 4.94238e-41, 4.94238e-41
0.34172, 0, 6.04251e-10, 6.22858e-40, 1.41421, -6.04251e-10, 0, 6.22858e-40, 6.22858e-40, 6.22858e-40, 6.22858e-40, 6.22858e-40, 6.22858e-40, 6.22858e-40, 6.22858e-40, 6.22858e-40, 4.84236e-13, 6.22858e-40, 1.17086e-14, 6.22858e-40, 6.03755e-10, 6.22858e-40, 6.22858e-40, 6.22858e-40
0.349591, 0, 9.48209e-10, 7.04186e-39, 1.41421, -9.48209e-10, 0, 7.04186e-39, 7.04186e-39, 7.04186e-39, 7.04186e-39, 7.04186e-39, 7.04186e-39, 7.04186e-39, 7.04186e-39, 7.04186e-39, 7.60317e-13, 7.04186e-39, 1.92405e-14, 7.04186e-39, 9.47429e-10, 7.04186e-39, 7.04186e-39, 7.04186e-39
0.357462, 0, 1.4764e-09, 7.19487e-38, 1.41421, -1.4764e-09, 0, 7.19487e-38, 7.19487e-38, 7.19487e-38, 7.19487e-38, 7.19487e-38, 7.19487e-38, 7.19487e-38, 7.19487e-38, 7.19487e-38, 1.18469e-12, 7.19487e-38, 3.15102e-14, 7.19487e-38, 1.47519e-09, 7.19487e-38, 7.19487e-38, 7.19487e-38
0.365334, 0, 2.28108e-09, 6.68045e-37, 1.41421, -2.28108e-09, 0, 6.68045e-37, 6.68045e-37, 6.68045e-37, 6.68045e-37, 6.68045e-37, 6.68045e-37, 6.68045e-37, 6.68045e-37, 6.68045e-37, 1.83197e-12, 6.68045e-37, 5.14562e-14, 6.68045e-37, 2.2792e-09, 6.68045e-37, 6.68045e-37, 6.68045e-37
0.373205, 0, 3.49729e-09, 5.66783e-36, 1.41421, -3.49729e-09, 0, 5.66783e-36, 5.66783e-36, 5.66783e-36, 5.66783e-36, 5.66783e-36, 5.66783e-36, 5.66783e-36, 5.66783e-36, 5.66783e-36, 2.81169e-12, 5.66783e-36, 8.38328e-14, 5.66783e-36, 3.49439e-09, 5.66783e-36, 5.66783e-36, 5.66783e-36
0.381076, 0, 5.32105e-09, 4.41492e-35, 1.41421, -5.32105e-09, 0, 4.41492e-35, 4.41492e-35, 4.41492e-35, 4.41492e-35, 4.41492e-35, 4.41492e-35, 4.41492e-35, 4.41492e-35, 4.41492e-35, 4.2834e-12, 4.41492e-35, 1.36335e-13, 4.41492e-35, 5.31663e-09, 4.41492e-35, 4.41492e-35, 4.41492e-35
0.388947, 0, 8.03455e-09, 3.17187e-34, 1.41421, -8.03455e-09, 0, 3.17187e-34, 3.17187e-34, 3.17187e-34, 3.17187e-34, 3.17187e-34, 3.17187e-34, 3.17187e-34, 3.17187e-34, 3.17187e-34, 6.47769e-12, 3.17187e-34, 2.21424e-13, 3.17187e-34, 8.02785e-09, 3.17187e-34, 3.17187e-34, 3.17187e-34
0.396819, 0, 1.20405e-08, 2.18761e-33, 1.41421, -1.20405e-08, 0, 2.18761e-33, 2.18761e-33, 2.18761e-33, 2.18761e-33, 2.18761e-33, 2.18761e-33, 2.18761e-33, 2.18761e-33, 2.18761e-33, 9.72528e-12, 2.18761e-33, 3.59298e-13, 2.18761e-33, 1.20305e-08, 2.18761e-33, 2.18761e-33, 2.18761e-33
0.40469, 0, 1.79091e-08, 1.39665e-32, 1.41421, -1.79091e-08, 0, 1.39665e-32, 1.39665e-32, 1.39665e-32, 1.39665e-32, 1.39665e-32, 1.39665e-32, 1.39665e-32, 1.39665e-32, 1.39665e-32, 1.44971e-11, 1.39665e-32, 5.82694e-13, 1.39665e-32, 1.78941e-08, 1.39665e-32, 1.39665e-32, 1.39665e-32
0.412561, 0, 2.64407e-08, 8.62651e-32, 1.41421, -2.64407e-08, 0, 8.62651e-32, 8.62651e-32, 8.62651e-32, 8.62651e-32, 8.62651e-32, 8.62651e-32, 8.62651e-32, 8.62651e-32, 8.62651e-32, 2.14586e-11, 8.62651e-32, 9.44675e-13, 8.62651e-32, 2.64183e-08, 8.62651e-32, 8.62651e-32, 8.62651e-32
0.420432, 0, 3.87496e-08, 4.8767e-31, 1.41421, -3.87496e-08, 0, 4.8767e-31, 4.8767e-31, 4.8767e-31, 4.8767e-31, 4.8767e-31, 4.8767e-31, 4.8767e-31, 4.8767e-31, 4.8767e-31, 3.15438e-11, 4.8767e-31, 1.53119e-12, 4.8767e-31, 3.87165e-08, 4.8767e-31, 4.8767e-31, 4.8767e-31
0.428304, 0, 5.63746e-08, 2.62682e-30, 1.41421, -5.63746e-08, 0, 2.62682e-30, 2.62682e-30, 2.62682e-30, 2.62682e-30, 2.62682e-30, 2.62682e-30, 2.62682e-30, 2.62682e-30, 2.62682e-30, 4.60548e-11, 2.62682e-30, 2.48125e-12, 2.62682e-30, 5.6326e-08, 2.62682e-30, 2.62682e-30, 2.62682e-30
0.436175, 0, 8.14237e-08, 1.3358e-29, 1.41421, -8.14237e-08, 0, 1.3358e-29, 1.3358e-29, 1.3358e-29, 1.3358e-29, 1.3358e-29, 1.3358e-29, 1.3358e-29, 1.3358e-29, 1.3358e-29, 6.67942e-11, 1.3358e-29, 4.01925e-12, 1.3358e-29, 8.13529e-08, 1.3358e-29, 1.3358e-29, 1.3358e-29
0.444046, 0, 1.16762e-07, 6.41267e-29, 1.41421, -1.16762e-07, 0, 6.41267e-29, 6.41267e-29, 6.41267e-29, 6.41267e-29, 6.41267e-29, 6.41267e-29, 6.41267e-29, 6.41267e-29, 6.41267e-29, 9.62421e-11, 6.41267e-29, 6.50634e-12, 6.41267e-29, 1.16659e-07, 6.41267e-29, 6.41267e-29, 6.41267e-29
0.451917, 0, 1.6625e-07, 2.93712e-28, 1.41421, -1.6625e-07, 0, 2.93712e-28, 2.93712e-28, 2.93712e-28, 2.93712e-28, 2.93712e-28, 2.93712e-28, 2.93712e-28, 2.93712e-28, 2.93712e-28, 1.37789e-10, 2.93712e-28, 1.05217e-11, 2.93712e-28, 1.66102e-07, 2.93712e-28, 2.93712e-28, 2.93712e-28
0.459789, 0, 2.35054e-07, 1.2797e-27, 1.41421, -2.35054e-07, 0, 1.2797e-27, 1.2797e-27, 1.2797e-27, 1.2797e-27, 1.2797e-27, 1.2797e-27, 1.2797e-27, 1.2797e-27, 1.2797e-27, 1.96041e-10, 1.2797e-27, 1.699e-11, 1.2797e-27, 2.34841e-07, 1.2797e-27, 1.2797e-27, 1.2797e-27
0.46766, 0, 3.30029e-07, 5.30464e-27, 1.41421, -3.30029e-07, 0, 5.30464e-27, 5.30464e-27, 5.30464e-27, 5.30464e-27, 5.30464e-27, 5.30464e-27, 5.30464e-27, 5.30464e-27, 5.30464e-27, 2.77221e-10, 5.30464e-27, 2.73805e-11, 5.30464e-27, 3.29724e-07, 5.30464e-27, 5.30464e-27, 5.30464e-27
0.475531, 0, 4.602e-07, 2.09584e-26, 1.41421, -4.602e-07, 0, 2.09584e-26, 2.09584e-26, 2.09584e-26, 2.09584e-26, 2.09584e-26, 2.09584e-26, 2.09584e-26, 2.09584e-26, 2.09584e-26, 3.89684e-10, 2.09584e-26, 4.40141e-11, 2.09584e-26, 4.59767e-07, 2.09584e-26, 2.09584e-26, 2.09584e-26
0.483402, 0, 6.37368e-07, 7.90829e-26, 1.41421, -6.37368e-07, 0, 7.90829e-26, 7.90829e-26, 7.90829e-26, 7.90829e-26, 7.90829e-26, 7.90829e-26, 3.9019e-12, 7.90829e-26, 7.90829e-26, 5.44587e-10, 7.90829e-26, 7.05345e-11, 7.90829e-26, 6.36749e-07, 7.90829e-26, 7.90829e-26, 7.90829e-26
0.491274, 0, 8.76833e-07, 2.85602e-25, 1.41421, -8.76833e-07, 0, 2.85602e-25, 2.85602e-25, 2.85602e-25, 2.85602e-25, 2.85602e-25, 2.85602e-25, 1.32734e-11, 2.85602e-25, 2.85602e-25, 7.56739e-10, 2.85602e-25, 1.12624e-10, 2.85602e-25, 8.7595e-07, 2.85602e-25, 2.85602e-25, 2.85602e-25
0.499145, 0, 1.20242e-06, 9.98146e-25, 1.41421, -1.20242e-06, 0, 5.75036e-15, 1.05533e-13, 4.0272e-10, 8.27406e-12, 1.16578e-12, 1.6994e-11, 2.13838e-10, 6.46412e-11, 3.22548e-09, 1.04572e-09, 1.67354e-12, 1.79082e-10, 2.30625e-15, 1.19722e-06, 9.98146e-25, 9.98146e-25, 4.5767e-11
0.507016, 0, 1.64117e-06, 2.69957e-10, 1.41421, -1.64117e-06, 2.69957e-10, 2.69976e-10, 2.70314e-10, 1.63382e-09, 2.97978e-10, 2.73905e-10, 3.27509e-10, 9.59792e-10, 4.88873e-10, 1.11935e-08, 1.70713e-09, 2.75624e-10, 5.53405e-10, 2.69964e-10, 1.626e-06, 2.69957e-10, 2.69957e-10, 4.24953e-10
0.514887, 0, 2.23452e-06, 1.01346e-09, 1.41421, -2.23452e-06, 1.01346e-09, 1.01351e-09, 1.01444e-09, 4.7824e-09, 1.09089e-09, 1.02437e-09, 1.1725e-09, 2.88171e-09, 1.61842e-09, 3.11999e-08, 2.9781e-09, 1.02912e-09, 1.45992e-09, 1.01348e-09, 2.19499e-06, 1.01346e-09, 1.01346e-09, 1.44178e-09
0.522759, 0, 3.03505e-06, 2.46935e-09, 1.41421, -3.03505e-06, 2.46935e-09, 2.46948e-09, 2.47166e-09, 1.1267e-08, 2.6501e-09, 2.49482e-09, 2.84059e-09, 6.8045e-09, 3.88148e-09, 7.2932e-08, 5.14089e-09, 2.50591e-09, 3.16854e-09, 2.4694e-09, 2.94505e-06, 2.46935e-09, 2.46935e-09, 3.46916e-09
0.53063, 0, 4.12949e-06, 5.74073e-09, 1.41421, -4.12949e-06, 5.74073e-09, 5.74101e-09, 5.74593e-09, 2.56013e-08, 6.14877e-09, 5.79822e-09, 6.57881e-09, 1.5478e-08, 8.92858e-09, 1.64809e-07, 9.35467e-09, 5.82326e-09, 6.82927e-09, 5.74084e-09, 3.92929e-06, 5.74073e-09, 5.74073e-09, 7.99778e-09
0.538501, 0, 5.65235e-06, 1.29186e-08, 1.41421, -5.65235e-06, 1.29186e-08, 1.29192e-08, 1.293e-08, 5.65398e-08, 1.38148e-08, 1.30449e-08, 1.47593e-08, 3.49806e-08, 1.99203e-08, 3.62291e-07, 1.77823e-08, 1.30999e-08, 1.46029e-08, 1.29188e-08, 5.21573e-06, 1.29186e-08, 1.29186e-08, 1.78759e-08
0.546372, 0, 7.82498e-06, 2.82975e-08, 1.41421, -7.82498e-06, 2.82975e-08, 2.82988e-08, 2.8322e-08, 1.2175e-07, 3.02175e-08, 2.8568e-08, 3.2241e-08, 7.71355e-08, 4.32976e-08, 7.76777e-07, 3.48101e-08, 2.86858e-08, 3.08868e-08, 2.8298e-08, 6.89294e-06, 2.82975e-08, 2.82975e-08, 3.89178e-08
0.554244, 0, 1.10417e-05, 6.04752e-08, 1.41421, -1.10417e-05, 6.04752e-08, 6.0478e-08, 6.05264e-08, 2.55989e-07, 6.44921e-08, 6.10412e-08, 6.87255e-08, 1.82175e-07, 9.18574e-08, 1.62639e-06, 6.91519e-08, 6.12877e-08, 6.44296e-08, 6.04763e-08, 9.07862e-06, 6.04752e-08, 6.04752e-08, 8.26943e-08
0.562115, 0, 1.59659e-05, 1.26227e-07, 1.41421, -1.59659e-05, 1.26227e-07, 1.26232e-07, 1.26331e-07, 5.25912e-07, 1.34438e-07, 1.27384e-07, 1.43093e-07, 4.02759e-07, 1.90381e-07, 3.3274e-06, 1.37729e-07, 1.27888e-07, 1.32225e-07, 1.26229e-07, 1.19335e-05, 1.26227e-07, 1.26227e-07, 1.71649e-07
0.569986, 0, 2.3778e-05, 2.57451e-07, 1.41421, -2.3778e-05, 2.57451e-07, 2.57462e-07, 2.5766e-07, 1.0561e-06, 2.7386e-07, 2.59763e-07, 2.91153e-07, 8.57146e-07, 3.85644e-07, 6.65405e-06, 2.72625e-07, 2.6077e-07, 2.66489e-07, 2.57456e-07, 1.5684e-05, 2.57451e-07, 2.57451e-07, 3.48214e-07
0.577857, 0, 3.6549e-05, 5.13267e-07, 1.41421, -3.6549e-05, 5.13267e-07, 5.13289e-07, 5.13675e-07, 2.07356e-06, 5.45323e-07, 5.17783e-07, 5.79108e-07, 1.77453e-06, 7.63711e-07, 1.301e-05, 5.33187e-07, 5.19751e-07, 5.26788e-07, 5.13275e-07, 2.06601e-05, 5.13267e-07, 5.13267e-07, 6.90585e-07
0.585729, 0, 5.78653e-05, 1.00043e-06, 1.41421, -5.78653e-05, 1.00043e-06, 1.00047e-06, 1.00121e-06, 3.98124e-06, 1.06167e-06, 1.00905e-06, 1.12621e-06, 3.58112e-06, 1.47888e-06, 2.48745e-05, 1.02646e-06, 1.01281e-06, 1.02051e-06, 1.00044e-06, 2.73574e-05, 1.00043e-06, 1.00043e-06, 1.33918e-06
0.5936, 0, 9.38867e-05, 1.90678e-06, 1.41421, -9.38867e-05, 1.90678e-06, 1.90686e-06, 1.90824e-06, 7.47644e-06, 2.02121e-06, 1.9229e-06, 2.14181e-06, 7.09837e-06, 2.80077e-06, 4.65155e-05, 1.94064e-06, 1.92992e-06, 1.93642e-06, 1.90681e-06, 3.6536e-05, 1.90678e-06, 1.90678e-06, 2.53974e-06
0.601471, 0, 0.000154964, 3.55431e-06, 1.41421, -0.000154964, 3.55431e-06, 3.55445e-06, 3.55698e-06, 1.37343e-05, 3.76346e-06, 3.58378e-06, 3.98389e-06, 1.38356e-05, 5.18832e-06, 8.50886e-05, 3.59816e-06, 3.59661e-06, 3.59774e-06, 3.55437e-06, 4.93765e-05, 3.55431e-06, 3.55431e-06, 4.71122e-06
0.609342, 0, 0.000258155, 6.48066e-06, 1.41421, -0.000258155, 6.48066e-06, 6.48092e-06, 6.48543e-06, 2.46849e-05, 6.85468e-06, 6.53336e-06, 7.24885e-06, 2.65241e-05, 9.40265e-06, 0.000152282, 6.53723e-06, 6.55631e-06, 6.54389e-06, 6.48077e-06, 6.77193e-05, 6.48066e-06, 6.48066e-06, 8.54948e-06
0.617214, 0, 0.000430997, 1.156e-05, 1.41421, -0.000430997, 1.156e-05, 1.15605e-05, 1.15684e-05, 4.34141e-05, 1.22145e-05, 1.16522e-05, 1.29042e-05, 5.00218e-05, 1.6673e-05, 0.000266686, 1.16327e-05, 1.16924e-05, 1.16515e-05, 1.15602e-05, 9.44249e-05, 1.156e-05, 1.156e-05, 1.51801e-05
0.625085, 0, 0.000716965, 2.01761e-05, 1.41421, -0.000716965, 2.01761e-05, 2.01769e-05, 2.01904e-05, 7.47265e-05, 2.12969e-05, 2.0334e-05, 2.2478e-05, 9.28092e-05, 2.89321e-05, 0.000457083, 2.02692e-05, 2.04028e-05, 2.03076e-05, 2.01764e-05, 0.000133872, 2.01761e-05, 2.01761e-05, 2.63755e-05
0.632956, 0, 0.00118325, 3.44612e-05, 1.41421, -0.00118325, 3.44612e-05, 3.44625e-05, 3.44851e-05, 0.000125904, 3.63399e-05, 3.47259e-05, 3.83199e-05, 0.000169414, 4.91388e-05, 0.000766848, 3.458e-05, 3.48412e-05, 3.4649e-05, 3.44617e-05, 0.000192684, 3.44612e-05, 3.44612e-05, 4.48532e-05
0.640827, 0, 0.00193139, 5.76107e-05, 1.41421, -0.00193139, 5.76107e-05, 5.76128e-05, 5.765e-05, 0.000207681, 6.0694e-05, 5.80451e-05, 6.39434e-05, 0.000304235, 8.16986e-05, 0.00125956, 5.77619e-05, 5.82343e-05, 5.78777e-05, 5.76116e-05, 0.000280676, 5.76107e-05, 5.76107e-05, 7.46653e-05
0.648699, 0, 0.00311155, 9.42832e-05, 1.41421, -0.00311155, 9.42832e-05, 9.42867e-05, 9.43464e-05, 0.000335448, 9.92381e-05, 9.49813e-05, 0.00010446, 0.000537437, 0.000132993, 0.00202583, 9.44752e-05, 9.52854e-05, 9.46607e-05, 9.42846e-05, 0.000412099, 9.42832e-05, 9.42832e-05, 0.00012169
0.65657, 0, 0.00494088, 0.000151077, 1.41421, -0.00494088, 0.000151077, 0.000151082, 0.000151176, 0.000530644, 0.000158875, 0.000152175, 0.000167094, 0.000933746, 0.000212002, 0.00319112, 0.00015132, 0.000152654, 0.000151608, 0.000151079, 0.000607162, 0.000151077, 0.000151077, 0.000194213
0.664441, 0, 0.00772679, 0.000237069, 1.41421, -0.00772679, 0.000237069, 0.000237077, 0.000237222, 0.000822278, 0.000249092, 0.000238763, 0.000261763, 0.00159524, 0.000331001, 0.00492414, 0.000237376, 0.000239501, 0.000237813, 0.000237072, 0.00089384, 0.000237069, 0.000237069, 0.000303575
0.672312, 0, 0.0118949, 0.000364373, 1.41421, -0.0118949, 0.000364373, 0.000364386, 0.000364605, 0.0012484, 0.000382536, 0.000366932, 0.000401678, 0.00267923, 0.00050627, 0.00744478, 0.00036476, 0.000368047, 0.000365411, 0.000364378, 0.00130989, 0.000364373, 0.000364373, 0.00046484
