   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_18.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.20303, 0, 2.93186e-14, 0, 1.41421, -2.93186e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14815e-16, 0, 0, 3.45444e-19, 0, 0, 2.92034e-14, 0, 0, 0
0.210936, 0, 5.49646e-14, 0, 1.41421, -5.49646e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.15248e-16, 0, 0, 6.60397e-19, 0, 0, 5.47487e-14, 0, 0, 0
0.218843, 0, 1.02071e-13, 0, 1.41421, -1.02071e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.99719e-16, 0, 0, 1.25115e-18, 0, 0, 1.0167e-13, 0, 0, 0
0.22675, 0, 1.87776e-13, 0, 1.41421, -1.87776e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.3535e-16, 0, 0, 2.34935e-18, 0, 0, 1.87038e-13, 0, 0, 0
0.234657, 0, 3.42249e-13, 0, 1.41421, -3.42249e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.34028e-15, 0, 0, 4.373e-18, 0, 0, 3.40904e-13, 0, 0, 0
0.242563, 0, 6.18081e-13, 0, 1.41421, -6.18081e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.42047e-15, 0, 0, 8.06987e-18, 0, 0, 6.15652e-13, 0, 0, 0
0.25047, 0, 1.10608e-12, 0, 1.41421, -1.10608e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.33153e-15, 0, 0, 1.47663e-17, 0, 0, 1.10173e-12, 0, 0, 0
0.258377, 0, 1.96155e-12, 0, 1.41421, -1.96155e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.68172e-15, 0, 0, 2.67955e-17, 0, 0, 1.95384e-12, 0, 0, 0
0.266284, 0, 3.44758e-12, 0, 1.41421, -3.44758e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35014e-14, 0, 0, 4.82292e-17, 0, 0, 3.43403e-12, 0, 0, 0
0.274191, 0, 6.00569e-12, 0, 1.41421, -6.00569e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.35201e-14, 0, 0, 8.61181e-17, 0, 0, 5.98209e-12, 0, 0, 0
0.282097, 0, 1.03699e-11, 0, 1.41421, -1.03699e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.06127e-14, 0, 0, 1.52581e-16, 0, 0, 1.03291e-11, 0, 0, 0
0.290004, 0, 1.77489e-11, 0, 1.41421, -1.77489e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.95152e-14, 0, 0, 2.68306e-16, 0, 0, 1.76791e-11, 0, 0, 0
0.297911, 0, 3.01149e-11, 0, 1.41421, -3.01149e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17956e-13, 0, 0, 4.68377e-16, 0, 0, 2.99965e-11, 0, 0, 0
0.305818, 0, 5.0656e-11, 0, 1.41421, -5.0656e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.98429e-13, 0, 0, 8.11931e-16, 0, 0, 5.04568e-11, 0, 0, 0
0.313724, 0, 8.44781e-11, 0, 1.41421, -8.44781e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.30956e-13, 0, 0, 1.39811e-15, 0, 0, 8.41458e-11, 0, 0, 0
0.321631, 0, 1.39683e-10, 1.47136e-43, 1.41421, -1.39683e-10, 0, 1.47136e-43, 1.47136e-43, 1.47136e-43, 1.47136e-43, 1.47136e-43, 1.47136e-43, 1.47136e-43, 1.47136e-43, 1.47136e-43, 5.47311e-13, 1.47136e-43, 1.47136e-43, 2.3923e-15, 1.47136e-43, 1.47136e-43, 1.39133e-10, 1.47136e-43, 1.47136e-43, 1.47136e-43
0.329538, 0, 2.29007e-10, 2.65406e-42, 1.41421, -2.29007e-10, 0, 2.65406e-42, 2.65406e-42, 2.65406e-42, 2.65406e-42, 2.65406e-42, 2.65406e-42, 2.65406e-42, 2.65406e-42, 2.65406e-42, 8.97489e-13, 2.65406e-42, 2.65406e-42, 4.0693e-15, 2.65406e-42, 2.65406e-42, 2.28106e-10, 2.65406e-42, 2.65406e-42, 2.65406e-42
0.337445, 0, 3.72295e-10, 4.01514e-41, 1.41421, -3.72295e-10, 0, 4.01514e-41, 4.01514e-41, 4.01514e-41, 4.01514e-41, 4.01514e-41, 4.01514e-41, 4.01514e-41, 4.01514e-41, 4.01514e-41, 1.45942e-12, 4.01514e-41, 4.01514e-41, 6.88406e-15, 4.01514e-41, 4.01514e-41, 3.70829e-10, 4.01514e-41, 4.01514e-41, 4.01514e-41
0.345352, 0, 6.00177e-10, 5.33544e-40, 1.41421, -6.00177e-10, 0, 5.33544e-40, 5.33544e-40, 5.33544e-40, 5.33544e-40, 5.33544e-40, 5.33544e-40, 5.33544e-40, 5.33544e-40, 5.33544e-40, 2.3535e-12, 5.33544e-40, 5.33544e-40, 1.15879e-14, 5.33544e-40, 5.33544e-40, 5.97812e-10, 5.33544e-40, 5.33544e-40, 5.33544e-40
0.353258, 0, 9.59505e-10, 6.34179e-39, 1.41421, -9.59505e-10, 0, 6.34179e-39, 6.34179e-39, 6.34179e-39, 6.34179e-39, 6.34179e-39, 6.34179e-39, 6.34179e-39, 6.34179e-39, 6.34179e-39, 3.76413e-12, 6.34179e-39, 6.34179e-39, 1.94189e-14, 6.34179e-39, 6.34179e-39, 9.55721e-10, 6.34179e-39, 6.34179e-39, 6.34179e-39
0.361165, 0, 1.5213e-09, 6.80001e-38, 1.41421, -1.5213e-09, 0, 6.80001e-38, 6.80001e-38, 6.80001e-38, 6.80001e-38, 6.80001e-38, 6.80001e-38, 6.80001e-38, 6.80001e-38, 6.80001e-38, 5.97115e-12, 6.80001e-38, 6.80001e-38, 3.24151e-14, 6.80001e-38, 6.80001e-38, 1.51529e-09, 6.80001e-38, 6.80001e-38, 6.80001e-38
0.369072, 0, 2.39223e-09, 6.60545e-37, 1.41421, -2.39223e-09, 0, 6.60545e-37, 6.60545e-37, 6.60545e-37, 6.60545e-37, 6.60545e-37, 6.60545e-37, 6.60545e-37, 6.60545e-37, 6.60545e-37, 9.39572e-12, 6.60545e-37, 6.60545e-37, 5.3929e-14, 6.60545e-37, 6.60545e-37, 2.38278e-09, 6.60545e-37, 6.60545e-37, 6.60545e-37
0.376979, 0, 3.73108e-09, 5.85694e-36, 1.41421, -3.73108e-09, 0, 5.85694e-36, 5.85694e-36, 5.85694e-36, 5.85694e-36, 5.85694e-36, 5.85694e-36, 5.85694e-36, 5.85694e-36, 5.85694e-36, 1.4666e-11, 5.85694e-36, 5.85694e-36, 8.94739e-14, 5.85694e-36, 5.85694e-36, 3.71633e-09, 5.85694e-36, 5.85694e-36, 5.85694e-36
0.384885, 0, 5.77214e-09, 4.75839e-35, 1.41421, -5.77214e-09, 0, 4.75839e-35, 4.75839e-35, 4.75839e-35, 4.75839e-35, 4.75839e-35, 4.75839e-35, 4.75839e-35, 4.75839e-35, 4.75839e-35, 2.27114e-11, 4.75839e-35, 4.75839e-35, 1.4812e-13, 4.75839e-35, 4.75839e-35, 5.74928e-09, 4.75839e-35, 4.75839e-35, 4.75839e-35
0.392792, 0, 8.85794e-09, 3.55781e-34, 1.41421, -8.85794e-09, 0, 3.55781e-34, 3.55781e-34, 3.55781e-34, 3.55781e-34, 3.55781e-34, 3.55781e-34, 3.55781e-34, 3.55781e-34, 3.55781e-34, 3.4895e-11, 3.55781e-34, 3.55781e-34, 2.44793e-13, 3.55781e-34, 3.55781e-34, 8.8228e-09, 3.55781e-34, 3.55781e-34, 3.55781e-34
0.400699, 0, 1.34849e-08, 2.48356e-33, 1.41421, -1.34849e-08, 0, 2.48356e-33, 2.48356e-33, 2.48356e-33, 2.48356e-33, 2.48356e-33, 2.48356e-33, 2.48356e-33, 2.48356e-33, 2.48356e-33, 5.32001e-11, 2.48356e-33, 2.48356e-33, 4.04058e-13, 2.48356e-33, 2.48356e-33, 1.34313e-08, 2.48356e-33, 2.48356e-33, 2.48356e-33
0.408606, 0, 2.03661e-08, 1.43426e-32, 1.41421, -2.03661e-08, 0, 1.43426e-32, 1.43426e-32, 1.43426e-32, 1.43426e-32, 1.43426e-32, 1.43426e-32, 1.43426e-32, 1.43426e-32, 1.43426e-32, 8.04892e-11, 1.43426e-32, 1.43426e-32, 6.66348e-13, 1.43426e-32, 1.43426e-32, 2.02849e-08, 1.43426e-32, 1.43426e-32, 1.43426e-32
0.416513, 0, 3.05169e-08, 8.55936e-32, 1.41421, -3.05169e-08, 0, 8.55936e-32, 8.55936e-32, 8.55936e-32, 8.55936e-32, 8.55936e-32, 8.55936e-32, 8.55936e-32, 8.55936e-32, 8.55936e-32, 1.20861e-10, 8.55936e-32, 8.55936e-32, 1.09818e-12, 8.55936e-32, 8.55936e-32, 3.0395e-08, 8.55936e-32, 8.55936e-32, 8.55936e-32
0.424419, 0, 4.53707e-08, 4.53526e-31, 1.41421, -4.53707e-08, 0, 4.53526e-31, 4.53526e-31, 4.53526e-31, 4.53526e-31, 4.53526e-31, 4.53526e-31, 4.53526e-31, 4.53526e-31, 4.53526e-31, 1.8014e-10, 4.53526e-31, 4.53526e-31, 1.80888e-12, 4.53526e-31, 4.53526e-31, 4.51888e-08, 4.53526e-31, 4.53526e-31, 4.53526e-31
0.432326, 0, 6.69336e-08, 2.37618e-30, 1.41421, -6.69336e-08, 0, 2.37618e-30, 2.37618e-30, 2.37618e-30, 2.37618e-30, 2.37618e-30, 2.37618e-30, 2.37618e-30, 2.37618e-30, 2.37618e-30, 2.66542e-10, 2.37618e-30, 2.37618e-30, 2.97782e-12, 2.37618e-30, 2.37618e-30, 6.66641e-08, 2.37618e-30, 2.37618e-30, 2.37618e-30
0.440233, 0, 9.79902e-08, 2.33903e-29, 1.41421, -9.79902e-08, 0, 2.33903e-29, 2.33903e-29, 2.33903e-29, 2.33903e-29, 2.33903e-29, 2.33903e-29, 2.33903e-29, 2.33903e-29, 2.33903e-29, 3.91581e-10, 2.33903e-29, 2.33903e-29, 4.90325e-12, 2.33903e-29, 2.33903e-29, 9.75937e-08, 2.33903e-29, 2.33903e-29, 2.33903e-29
0.44814, 0, 1.42367e-07, 1.08017e-28, 1.41421, -1.42367e-07, 0, 1.08017e-28, 1.08017e-28, 1.08017e-28, 1.08017e-28, 1.08017e-28, 1.08017e-28, 1.08017e-28, 1.08017e-28, 1.08017e-28, 5.71235e-10, 1.08017e-28, 1.08017e-28, 8.05673e-12, 1.08017e-28, 1.08017e-28, 1.41787e-07, 1.08017e-28, 1.08017e-28, 1.08017e-28
0.456047, 0, 2.05289e-07, 4.79679e-28, 1.41421, -2.05289e-07, 0, 4.79679e-28, 4.79679e-28, 4.79679e-28, 4.79679e-28, 4.79679e-28, 4.79679e-28, 4.79679e-28, 4.79679e-28, 4.79679e-28, 8.276e-10, 4.79679e-28, 4.79679e-28, 1.32194e-11, 4.79679e-28, 4.79679e-28, 2.04448e-07, 4.79679e-28, 4.79679e-28, 4.79679e-28
0.463953, 0, 2.93824e-07, 2.0352e-27, 1.41421, -2.93824e-07, 0, 2.0352e-27, 2.0352e-27, 2.0352e-27, 2.0352e-27, 2.0352e-27, 2.0352e-27, 2.0352e-27, 2.0352e-27, 2.0352e-27, 1.19098e-09, 2.0352e-27, 2.0352e-27, 2.16492e-11, 2.0352e-27, 2.0352e-27, 2.92611e-07, 2.0352e-27, 2.0352e-27, 2.0352e-27
0.47186, 0, 4.17457e-07, 8.2461e-27, 1.41421, -4.17457e-07, 0, 8.2461e-27, 8.2461e-27, 8.2461e-27, 8.2461e-27, 8.2461e-27, 8.2461e-27, 8.2461e-27, 8.2461e-27, 8.2461e-27, 1.7027e-09, 8.2461e-27, 8.2461e-27, 3.53683e-11, 8.2461e-27, 8.2461e-27, 4.15719e-07, 8.2461e-27, 8.2461e-27, 8.2461e-27
0.479767, 0, 5.88813e-07, 3.1925e-26, 1.41421, -5.88813e-07, 0, 3.1925e-26, 3.1925e-26, 3.1925e-26, 3.1925e-26, 3.1925e-26, 3.1925e-26, 2.75294e-12, 3.1925e-26, 3.1925e-26, 2.4187e-09, 3.1925e-26, 3.1925e-26, 5.76079e-11, 3.1925e-26, 3.1925e-26, 5.86334e-07, 3.1925e-26, 3.1925e-26, 3.1925e-26
0.487674, 0, 8.24561e-07, 1.18277e-25, 1.41421, -8.24561e-07, 0, 1.18277e-25, 1.18277e-25, 1.18277e-25, 1.18277e-25, 1.18277e-25, 1.18277e-25, 9.6361e-12, 1.18277e-25, 1.18277e-25, 3.41432e-09, 1.18277e-25, 1.18277e-25, 9.34976e-11, 1.18277e-25, 1.18277e-25, 8.21044e-07, 1.18277e-25, 1.18277e-25, 1.18277e-25
0.49558, 0, 1.14653e-06, 4.2252e-25, 1.41421, -1.14653e-06, 0, 4.2252e-25, 4.2252e-25, 4.2252e-25, 4.2252e-25, 4.2252e-25, 4.2252e-25, 2.6258e-11, 4.2252e-25, 4.2252e-25, 4.79036e-09, 4.2252e-25, 4.2252e-25, 1.51119e-10, 4.2252e-25, 4.2252e-25, 1.14156e-06, 4.2252e-25, 4.2252e-25, 4.2252e-25
0.503487, 0, 1.58457e-06, 1.43665e-10, 1.41421, -1.58457e-06, 1.43665e-10, 1.43682e-10, 1.4372e-10, 6.40537e-10, 1.57263e-10, 1.44149e-10, 2.49646e-10, 3.3985e-10, 1.67144e-10, 5.2173e-10, 6.82466e-09, 1.45489e-10, 1.45444e-10, 3.86779e-10, 1.43865e-10, 1.43666e-10, 1.57642e-06, 1.43665e-10, 1.43665e-10, 1.56334e-10
0.511394, 0, 2.17599e-06, 4.94727e-10, 1.41421, -2.17599e-06, 4.94727e-10, 4.94785e-10, 4.94918e-10, 2.22341e-09, 5.42037e-10, 4.96409e-10, 8.63449e-10, 1.10454e-09, 5.76415e-10, 1.81006e-09, 9.75824e-09, 5.01072e-10, 5.00915e-10, 8.83867e-10, 4.99219e-10, 4.9473e-10, 2.16212e-06, 4.94727e-10, 4.94727e-10, 5.38805e-10
0.519301, 0, 2.97094e-06, 1.33293e-09, 1.41421, -2.97094e-06, 1.33293e-09, 1.33309e-09, 1.33345e-09, 6.01763e-09, 1.46114e-09, 1.33749e-09, 2.33216e-09, 2.91977e-09, 1.5543e-09, 4.89747e-09, 1.41038e-08, 1.35013e-09, 1.3497e-09, 1.95232e-09, 1.34854e-09, 1.33294e-09, 2.94619e-06, 1.33293e-09, 1.33293e-09, 1.45238e-09
0.527208, 0, 4.03569e-06, 3.2837e-09, 1.41421, -4.03569e-06, 3.2837e-09, 3.28409e-09, 3.28498e-09, 1.48648e-08, 3.60065e-09, 3.29497e-09, 5.75391e-09, 7.11743e-09, 3.83096e-09, 1.20956e-08, 2.07913e-08, 3.32621e-09, 3.32516e-09, 4.26366e-09, 3.32719e-09, 3.28372e-09, 3.9892e-06, 3.2837e-09, 3.2837e-09, 3.579e-09
0.535114, 0, 5.46036e-06, 7.70875e-09, 1.41421, -5.46036e-06, 7.70875e-09, 7.70967e-09, 7.71176e-09, 3.49592e-08, 8.45453e-09, 7.73526e-09, 1.35212e-08, 1.65766e-08, 8.99645e-09, 2.84433e-08, 3.15774e-08, 7.80878e-09, 7.8063e-09, 9.24938e-09, 7.81873e-09, 7.70881e-09, 5.36921e-06, 7.70875e-09, 7.70875e-09, 8.40359e-09
0.543021, 0, 7.37134e-06, 1.74973e-08, 1.41421, -7.37134e-06, 1.74973e-08, 1.74993e-08, 1.75041e-08, 7.94484e-08, 1.91927e-08, 1.75575e-08, 3.07112e-08, 3.76548e-08, 2.04247e-08, 6.46352e-08, 4.98611e-08, 1.77247e-08, 1.7719e-08, 1.99033e-08, 1.77602e-08, 1.74974e-08, 7.18713e-06, 1.74973e-08, 1.74973e-08, 1.90769e-08
0.550928, 0, 9.95515e-06, 3.86126e-08, 1.41421, -9.95515e-06, 3.86126e-08, 3.86172e-08, 3.86277e-08, 1.75495e-07, 4.23587e-08, 3.87458e-08, 6.78093e-08, 8.57188e-08, 4.50809e-08, 1.42765e-07, 8.22597e-08, 3.91151e-08, 3.91026e-08, 4.23443e-08, 3.92169e-08, 3.86129e-08, 9.57498e-06, 3.86126e-08, 3.86126e-08, 4.21029e-08
0.558835, 0, 1.35201e-05, 8.30371e-08, 1.41421, -1.35201e-05, 8.30371e-08, 8.3047e-08, 8.30696e-08, 3.77729e-07, 9.11021e-08, 8.33238e-08, 1.45894e-07, 2.14909e-07, 9.69625e-08, 3.07265e-07, 1.41588e-07, 8.41188e-08, 8.4092e-08, 8.87839e-08, 8.43835e-08, 8.30377e-08, 1.27088e-05, 8.30371e-08, 8.30371e-08, 9.05512e-08
0.566741, 0, 1.85276e-05, 1.74206e-07, 1.41421, -1.85276e-05, 1.74206e-07, 1.74227e-07, 1.74274e-07, 7.93096e-07, 1.91143e-07, 1.74808e-07, 3.06213e-07, 4.92991e-07, 2.03451e-07, 6.45113e-07, 2.52338e-07, 1.76478e-07, 1.76421e-07, 1.82992e-07, 1.77125e-07, 1.74207e-07, 1.683e-05, 1.74206e-07, 1.74206e-07, 1.89986e-07
0.574648, 0, 2.57688e-05, 3.56736e-07, 1.41421, -2.57688e-05, 3.56736e-07, 3.56779e-07, 3.56876e-07, 1.62542e-06, 3.91457e-07, 3.57971e-07, 6.27343e-07, 1.07947e-06, 4.16687e-07, 1.32207e-06, 4.60458e-07, 3.61393e-07, 3.61278e-07, 3.70078e-07, 3.62906e-07, 3.56739e-07, 2.22806e-05, 3.56736e-07, 3.56736e-07, 3.89085e-07
0.582555, 0, 3.65964e-05, 7.13301e-07, 1.41421, -3.65964e-05, 7.13301e-07, 7.13387e-07, 7.13581e-07, 3.2528e-06, 7.82801e-07, 7.15772e-07, 1.25497e-06, 2.28943e-06, 8.33303e-07, 2.64558e-06, 8.50291e-07, 7.22623e-07, 7.22392e-07, 7.33407e-07, 7.26031e-07, 7.13306e-07, 2.95615e-05, 7.13301e-07, 7.13301e-07, 7.78054e-07
0.590462, 0, 5.33511e-05, 1.39298e-06, 1.41421, -5.33511e-05, 1.39298e-06, 1.39315e-06, 1.39353e-06, 6.35782e-06, 1.52886e-06, 1.39781e-06, 2.45197e-06, 4.73727e-06, 1.62759e-06, 5.17068e-06, 1.57301e-06, 1.41121e-06, 1.41075e-06, 1.42306e-06, 1.41864e-06, 1.39299e-06, 3.94309e-05, 1.39298e-06, 1.39298e-06, 1.51958e-06
0.598369, 0, 8.00741e-05, 2.65742e-06, 1.41421, -8.00741e-05, 2.65742e-06, 2.65774e-06, 2.65846e-06, 1.214e-05, 2.91693e-06, 2.66664e-06, 4.68002e-06, 9.58961e-06, 3.10551e-06, 9.8726e-06, 2.89286e-06, 2.69223e-06, 2.69136e-06, 2.70209e-06, 2.70794e-06, 2.65744e-06, 5.30621e-05, 2.65742e-06, 2.65742e-06, 2.89921e-06
0.606275, 0, 0.000123741, 4.95334e-06, 1.41421, -0.000123741, 4.95334e-06, 4.95394e-06, 4.95529e-06, 2.26501e-05, 5.43766e-06, 4.97056e-06, 8.72801e-06, 1.90726e-05, 5.78959e-06, 1.84186e-05, 5.25982e-06, 5.0183e-06, 5.01669e-06, 5.01921e-06, 5.05059e-06, 4.95338e-06, 7.22958e-05, 4.95334e-06, 4.95334e-06, 5.40457e-06
0.614182, 0, 0.000196176, 9.02276e-06, 1.41421, -0.000196176, 9.02276e-06, 9.02384e-06, 9.02632e-06, 4.12995e-05, 9.90609e-06, 9.05416e-06, 1.59073e-05, 3.72734e-05, 1.0548e-05, 3.35818e-05, 9.41996e-06, 9.14123e-06, 9.1383e-06, 9.11924e-06, 9.20582e-06, 9.02282e-06, 0.000100027, 9.02276e-06, 9.02276e-06, 9.84575e-06
0.622089, 0, 0.000317153, 1.60646e-05, 1.41421, -0.000317153, 1.60646e-05, 1.60665e-05, 1.60709e-05, 7.36086e-05, 1.76394e-05, 1.61206e-05, 2.83386e-05, 7.15803e-05, 1.87838e-05, 5.98492e-05, 1.65772e-05, 1.62758e-05, 1.62706e-05, 1.62049e-05, 1.64016e-05, 1.60647e-05, 0.000140801, 1.60646e-05, 1.60646e-05, 1.75318e-05
