   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_175.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.073355, 0, 5.13061e-19, 0, 1.41421, -5.13061e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.02472e-21, 0, 0, 0, 3.18293e-22, 0, 5.05718e-19, 0, 0, 0
0.0812257, 0, 1.07849e-18, 0, 1.41421, -1.07849e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.47664e-20, 0, 0, 0, 6.80164e-22, 0, 1.06305e-18, 0, 0, 0
0.0890965, 0, 2.24133e-18, 0, 1.41421, -2.24133e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.06872e-20, 0, 0, 0, 1.43693e-21, 0, 2.20921e-18, 0, 0, 0
0.0969672, 0, 4.60657e-18, 0, 1.41421, -4.60657e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.30702e-20, 0, 0, 0, 3.00237e-21, 0, 4.5405e-18, 0, 0, 0
0.104838, 0, 9.36617e-18, 0, 1.41421, -9.36617e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.28234e-19, 0, 0, 0, 6.20653e-21, 0, 9.23173e-18, 0, 0, 0
0.112709, 0, 1.88441e-17, 0, 1.41421, -1.88441e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.57995e-19, 0, 0, 0, 1.26977e-20, 0, 1.85734e-17, 0, 0, 0
0.120579, 0, 3.75252e-17, 0, 1.41421, -3.75252e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.13754e-19, 0, 0, 0, 2.57173e-20, 0, 3.69858e-17, 0, 0, 0
0.12845, 0, 7.39784e-17, 0, 1.41421, -7.39784e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.01282e-18, 0, 0, 0, 5.15778e-20, 0, 7.2914e-17, 0, 0, 0
0.136321, 0, 1.44414e-16, 0, 1.41421, -1.44414e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.97711e-18, 0, 0, 0, 1.02459e-19, 0, 1.42334e-16, 0, 0, 0
0.144192, 0, 2.79202e-16, 0, 1.41421, -2.79202e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.82239e-18, 0, 0, 0, 2.01646e-19, 0, 2.75178e-16, 0, 0, 0
0.152062, 0, 5.347e-16, 0, 1.41421, -5.347e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.32013e-18, 0, 0, 0, 3.93259e-19, 0, 5.26986e-16, 0, 0, 0
0.159933, 0, 1.0145e-15, 0, 1.41421, -1.0145e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38885e-17, 0, 0, 0, 7.60165e-19, 0, 9.99854e-16, 0, 0, 0
0.167804, 0, 1.90727e-15, 0, 1.41421, -1.90727e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.61101e-17, 0, 0, 0, 1.45668e-18, 0, 1.87971e-15, 0, 0, 0
0.175674, 0, 3.55346e-15, 0, 1.41421, -3.55346e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.86452e-17, 0, 0, 0, 2.76777e-18, 0, 3.50204e-15, 0, 0, 0
0.183545, 0, 6.5618e-15, 0, 1.41421, -6.5618e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.98264e-17, 0, 0, 0, 5.21535e-18, 0, 6.46676e-15, 0, 0, 0
0.191416, 0, 1.2011e-14, 0, 1.41421, -1.2011e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.64419e-16, 0, 0, 0, 9.74757e-18, 0, 1.18369e-14, 0, 0, 0
0.199287, 0, 2.17957e-14, 0, 1.41421, -2.17957e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.98357e-16, 0, 0, 0, 1.80735e-17, 0, 2.14793e-14, 0, 0, 0
0.207157, 0, 3.9214e-14, 0, 1.41421, -3.9214e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.36782e-16, 0, 0, 0, 3.32496e-17, 0, 3.8644e-14, 0, 0, 0
0.215028, 0, 6.9957e-14, 0, 1.41421, -6.9957e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.57589e-16, 0, 0, 0, 6.07008e-17, 0, 6.89387e-14, 0, 0, 0
0.222899, 0, 1.2376e-13, 0, 1.41421, -1.2376e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.69402e-15, 0, 0, 0, 1.09983e-16, 0, 1.21956e-13, 0, 0, 0
0.23077, 0, 2.17129e-13, 0, 1.41421, -2.17129e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.97201e-15, 0, 0, 0, 1.97807e-16, 0, 2.1396e-13, 0, 0, 0
0.23864, 0, 3.77818e-13, 0, 1.41421, -3.77818e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.17139e-15, 0, 0, 0, 3.53181e-16, 0, 3.72294e-13, 0, 0, 0
0.246511, 0, 6.52081e-13, 0, 1.41421, -6.52081e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.92524e-15, 0, 0, 0, 6.26162e-16, 0, 6.42529e-13, 0, 0, 0
0.254382, 0, 1.11635e-12, 0, 1.41421, -1.11635e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.52798e-14, 0, 0, 0, 1.10244e-15, 0, 1.09997e-12, 0, 0, 0
0.262253, 0, 1.89588e-12, 0, 1.41421, -1.89588e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.59492e-14, 0, 0, 0, 1.92779e-15, 0, 1.868e-12, 0, 0, 0
0.270123, 0, 3.19411e-12, 0, 1.41421, -3.19411e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.37187e-14, 0, 0, 0, 3.34868e-15, 0, 3.14704e-12, 0, 0, 0
0.277994, 0, 5.33881e-12, 0, 1.41421, -5.33881e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.3075e-14, 0, 0, 0, 5.77921e-15, 0, 5.25995e-12, 0, 0, 0
0.285865, 0, 8.85348e-12, 0, 1.41421, -8.85348e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.21186e-13, 0, 0, 0, 9.91112e-15, 0, 8.72239e-12, 0, 0, 0
0.293735, 0, 1.45673e-11, 0, 1.41421, -1.45673e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.99408e-13, 0, 0, 0, 1.68935e-14, 0, 1.4351e-11, 0, 0, 0
0.301606, 0, 2.37825e-11, 0, 1.41421, -2.37825e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.25579e-13, 0, 0, 0, 2.86256e-14, 0, 2.34283e-11, 0, 0, 0
0.309477, 0, 3.85274e-11, 0, 1.41421, -3.85274e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.27495e-13, 0, 0, 0, 4.82315e-14, 0, 3.79517e-11, 0, 0, 0
0.317348, 0, 6.19346e-11, 2.84464e-43, 1.41421, -6.19346e-11, 0, 2.84464e-43, 2.84464e-43, 2.84464e-43, 2.84464e-43, 2.84464e-43, 2.84464e-43, 2.84464e-43, 2.84464e-43, 2.84464e-43, 8.48103e-13, 2.84464e-43, 2.84464e-43, 2.84464e-43, 8.0828e-14, 2.84464e-43, 6.10057e-11, 2.84464e-43, 2.84464e-43, 2.84464e-43
0.325218, 0, 9.88021e-11, 4.89333e-42, 1.41421, -9.88021e-11, 0, 4.89333e-42, 4.89333e-42, 4.89333e-42, 4.89333e-42, 4.89333e-42, 4.89333e-42, 4.89333e-42, 4.89333e-42, 4.89333e-42, 1.35323e-12, 4.89333e-42, 4.89333e-42, 4.89333e-42, 1.34764e-13, 4.89333e-42, 9.73141e-11, 4.89333e-42, 4.89333e-42, 4.89333e-42
0.333089, 0, 1.56418e-10, 7.00117e-41, 1.41421, -1.56418e-10, 0, 7.00117e-41, 7.00117e-41, 7.00117e-41, 7.00117e-41, 7.00117e-41, 7.00117e-41, 7.00117e-41, 7.00117e-41, 7.00117e-41, 2.14292e-12, 7.00117e-41, 7.00117e-41, 7.00117e-41, 2.23616e-13, 7.00117e-41, 1.54051e-10, 7.00117e-41, 7.00117e-41, 7.00117e-41
0.34096, 0, 2.45799e-10, 4.20978e-39, 1.41421, -2.45799e-10, 0, 4.20978e-39, 4.20978e-39, 4.20978e-39, 4.20978e-39, 4.20978e-39, 4.20978e-39, 4.20978e-39, 4.20978e-39, 4.20978e-39, 3.36865e-12, 4.20978e-39, 4.20978e-39, 4.20978e-39, 3.70045e-13, 4.20978e-39, 2.4206e-10, 4.20978e-39, 4.20978e-39, 4.20978e-39
0.348831, 0, 3.83281e-10, 4.32713e-38, 1.41421, -3.83281e-10, 0, 4.32713e-38, 4.32713e-38, 4.32713e-38, 4.32713e-38, 4.32713e-38, 4.32713e-38, 4.32713e-38, 4.32713e-38, 4.32713e-38, 5.2551e-12, 4.32713e-38, 4.32713e-38, 4.32713e-38, 6.08804e-13, 4.32713e-38, 3.77418e-10, 4.32713e-38, 4.32713e-38, 4.32713e-38
0.356701, 0, 5.93198e-10, 4.03999e-37, 1.41421, -5.93198e-10, 0, 4.03999e-37, 4.03999e-37, 4.03999e-37, 4.03999e-37, 4.03999e-37, 4.03999e-37, 4.03999e-37, 4.03999e-37, 4.03999e-37, 8.1376e-12, 4.03999e-37, 4.03999e-37, 4.03999e-37, 9.97909e-13, 4.03999e-37, 5.84063e-10, 4.03999e-37, 4.03999e-37, 4.03999e-37
0.364572, 0, 9.11263e-10, 3.44797e-36, 1.41421, -9.11263e-10, 0, 3.44797e-36, 3.44797e-36, 3.44797e-36, 3.44797e-36, 3.44797e-36, 3.44797e-36, 3.44797e-36, 3.44797e-36, 3.44797e-36, 1.25092e-11, 3.44797e-36, 3.44797e-36, 3.44797e-36, 1.63029e-12, 3.44797e-36, 8.97123e-10, 3.44797e-36, 3.44797e-36, 3.44797e-36
0.372443, 0, 1.38954e-09, 2.70099e-35, 1.41421, -1.38954e-09, 0, 2.70099e-35, 2.70099e-35, 2.70099e-35, 2.70099e-35, 2.70099e-35, 2.70099e-35, 2.70099e-35, 2.70099e-35, 2.70099e-35, 1.90902e-11, 2.70099e-35, 2.70099e-35, 2.70099e-35, 2.65569e-12, 2.70099e-35, 1.36779e-09, 2.70099e-35, 2.70099e-35, 2.70099e-35
0.380313, 0, 2.10328e-09, 1.9507e-34, 1.41421, -2.10328e-09, 0, 1.9507e-34, 1.9507e-34, 1.9507e-34, 1.9507e-34, 1.9507e-34, 1.9507e-34, 1.9507e-34, 1.9507e-34, 1.9507e-34, 2.89248e-11, 1.9507e-34, 1.9507e-34, 1.9507e-34, 4.31513e-12, 1.9507e-34, 2.07004e-09, 1.9507e-34, 1.9507e-34, 1.9507e-34
0.388184, 0, 3.16045e-09, 1.34012e-33, 1.41421, -3.16045e-09, 0, 1.34012e-33, 1.34012e-33, 1.34012e-33, 1.34012e-33, 1.34012e-33, 1.34012e-33, 1.34012e-33, 1.34012e-33, 1.34012e-33, 4.35157e-11, 1.34012e-33, 1.34012e-33, 1.34012e-33, 6.99647e-12, 1.34012e-33, 3.10994e-09, 1.34012e-33, 1.34012e-33, 1.34012e-33
0.396055, 0, 4.71463e-09, 7.89975e-33, 1.41421, -4.71463e-09, 0, 7.89975e-33, 7.89975e-33, 7.89975e-33, 7.89975e-33, 7.89975e-33, 7.89975e-33, 7.89975e-33, 7.89975e-33, 7.89975e-33, 6.50087e-11, 7.89975e-33, 7.89975e-33, 7.89975e-33, 1.13234e-11, 7.89975e-33, 4.6383e-09, 7.89975e-33, 7.89975e-33, 7.89975e-33
0.403926, 0, 6.98258e-09, 4.69495e-32, 1.41421, -6.98258e-09, 0, 4.69495e-32, 4.69495e-32, 4.69495e-32, 4.69495e-32, 4.69495e-32, 4.69495e-32, 4.69495e-32, 4.69495e-32, 4.69495e-32, 9.64471e-11, 4.69495e-32, 4.69495e-32, 4.69495e-32, 1.82982e-11, 4.69495e-32, 6.86783e-09, 4.69495e-32, 4.69495e-32, 4.69495e-32
0.411796, 0, 1.02679e-08, 2.49779e-31, 1.41421, -1.02679e-08, 0, 2.49779e-31, 2.49779e-31, 2.49779e-31, 2.49779e-31, 2.49779e-31, 2.49779e-31, 2.49779e-31, 2.49779e-31, 2.49779e-31, 1.42115e-10, 2.49779e-31, 2.49779e-31, 2.49779e-31, 2.95301e-11, 2.49779e-31, 1.00962e-08, 2.49779e-31, 2.49779e-31, 2.49779e-31
0.419667, 0, 1.49922e-08, 1.29818e-30, 1.41421, -1.49922e-08, 0, 1.29818e-30, 1.29818e-30, 1.29818e-30, 1.29818e-30, 1.29818e-30, 1.29818e-30, 1.29818e-30, 1.29818e-30, 1.29818e-30, 2.08004e-10, 1.29818e-30, 1.29818e-30, 1.29818e-30, 4.75991e-11, 1.29818e-30, 1.47366e-08, 1.29818e-30, 1.29818e-30, 1.29818e-30
0.427538, 0, 2.17373e-08, 6.43511e-30, 1.41421, -2.17373e-08, 0, 6.43511e-30, 6.43511e-30, 6.43511e-30, 6.43511e-30, 6.43511e-30, 6.43511e-30, 6.43511e-30, 6.43511e-30, 6.43511e-30, 3.02435e-10, 6.43511e-30, 6.43511e-30, 6.43511e-30, 7.66335e-11, 6.43511e-30, 2.13582e-08, 6.43511e-30, 6.43511e-30, 6.43511e-30
0.435409, 0, 3.12986e-08, 3.02101e-29, 1.41421, -3.12986e-08, 0, 3.02101e-29, 3.02101e-29, 3.02101e-29, 3.02101e-29, 3.02101e-29, 3.02101e-29, 3.02101e-29, 3.02101e-29, 3.02101e-29, 4.36889e-10, 3.02101e-29, 3.02101e-29, 3.02101e-29, 1.23222e-10, 3.02101e-29, 3.07385e-08, 3.02101e-29, 3.02101e-29, 3.02101e-29
0.443279, 0, 4.47569e-08, 1.37162e-28, 1.41421, -4.47569e-08, 0, 1.37162e-28, 1.37162e-28, 1.37162e-28, 1.37162e-28, 1.37162e-28, 1.37162e-28, 1.37162e-28, 1.37162e-28, 1.37162e-28, 6.27111e-10, 1.37162e-28, 1.37162e-28, 1.37162e-28, 1.97845e-10, 1.37162e-28, 4.39319e-08, 1.37162e-28, 1.37162e-28, 1.37162e-28
0.45115, 0, 6.35687e-08, 5.96093e-28, 1.41421, -6.35687e-08, 0, 5.96093e-28, 5.96093e-28, 5.96093e-28, 5.96093e-28, 5.96093e-28, 5.96093e-28, 5.96093e-28, 5.96093e-28, 5.96093e-28, 8.94554e-10, 5.96093e-28, 5.96093e-28, 5.96093e-28, 3.17106e-10, 5.96093e-28, 6.2357e-08, 5.96093e-28, 5.96093e-28, 5.96093e-28
0.459021, 0, 8.96832e-08, 2.47083e-27, 1.41421, -8.96832e-08, 0, 2.47083e-27, 2.47083e-27, 2.47083e-27, 2.47083e-27, 2.47083e-27, 2.47083e-27, 2.47083e-27, 2.47083e-27, 2.47083e-27, 1.26828e-09, 2.47083e-27, 2.47083e-27, 2.47083e-27, 5.07174e-10, 2.47083e-27, 8.79078e-08, 2.47083e-27, 2.47083e-27, 2.47083e-27
0.466891, 0, 1.2569e-07, 9.77492e-27, 1.41421, -1.2569e-07, 0, 9.77492e-27, 9.77492e-27, 9.77492e-27, 9.77492e-27, 9.77492e-27, 9.77492e-27, 9.77492e-27, 9.77492e-27, 9.77492e-27, 1.78743e-09, 9.77492e-27, 9.77492e-27, 9.77492e-27, 8.09065e-10, 9.77492e-27, 1.23094e-07, 9.77492e-27, 9.77492e-27, 9.77492e-27
0.474762, 0, 1.75008e-07, 3.69521e-26, 1.41421, -1.75008e-07, 0, 3.69521e-26, 3.69521e-26, 3.69521e-26, 3.69521e-26, 3.69521e-26, 1.34797e-12, 3.69521e-26, 3.69521e-26, 3.69521e-26, 2.50439e-09, 3.69521e-26, 3.69521e-26, 3.69521e-26, 1.28665e-09, 3.69521e-26, 1.71216e-07, 3.69521e-26, 3.69521e-26, 3.69521e-26
0.482633, 0, 2.42114e-07, 1.33723e-25, 1.41421, -2.42114e-07, 0, 1.33723e-25, 1.33723e-25, 1.33723e-25, 1.33723e-25, 1.33723e-25, 4.57357e-12, 1.33723e-25, 1.33723e-25, 1.33723e-25, 3.48894e-09, 1.33723e-25, 1.33723e-25, 1.33723e-25, 2.03864e-09, 1.33723e-25, 2.36582e-07, 1.33723e-25, 1.33723e-25, 1.33723e-25
0.490504, 0, 3.32837e-07, 4.6787e-25, 1.41421, -3.32837e-07, 0, 4.6787e-25, 4.6787e-25, 4.6787e-25, 4.6787e-25, 4.6787e-25, 1.20589e-11, 4.6787e-25, 4.6787e-25, 4.6787e-25, 4.83346e-09, 4.6787e-25, 4.6787e-25, 4.6787e-25, 3.21647e-09, 4.6787e-25, 3.24775e-07, 4.6787e-25, 4.6787e-25, 4.6787e-25
0.498374, 0, 4.57053e-07, 2.90946e-10, 1.41421, -4.57053e-07, 2.90946e-10, 2.90968e-10, 2.91088e-10, 9.04919e-10, 3.06169e-10, 3.13566e-10, 3.828e-10, 4.44639e-10, 2.93547e-10, 1.38487e-09, 6.95065e-09, 2.91424e-10, 2.93814e-10, 2.90946e-10, 5.34128e-09, 2.90948e-10, 4.43319e-07, 2.90946e-10, 2.90946e-10, 3.17391e-10
0.506245, 0, 6.25333e-07, 9.79323e-10, 1.41421, -6.25333e-07, 9.79323e-10, 9.79397e-10, 9.798e-10, 3.05191e-09, 1.03071e-09, 1.05568e-09, 1.25787e-09, 1.49815e-09, 9.88103e-10, 4.67209e-09, 1.01063e-08, 9.80936e-10, 9.89003e-10, 9.79323e-10, 8.86648e-09, 9.79329e-10, 6.01519e-07, 9.79323e-10, 9.79323e-10, 1.06859e-09
0.514116, 0, 8.54218e-07, 2.56466e-09, 1.41421, -8.54218e-07, 2.56466e-09, 2.56485e-09, 2.56591e-09, 8.00499e-09, 2.69955e-09, 2.76509e-09, 3.26846e-09, 3.92651e-09, 2.58771e-09, 1.22578e-08, 1.50073e-08, 2.56889e-09, 2.59007e-09, 2.56466e-09, 1.48091e-08, 2.56467e-09, 8.11708e-07, 2.56466e-09, 2.56466e-09, 2.79898e-09
0.521987, 0, 1.16824e-06, 6.13041e-09, 1.41421, -1.16824e-06, 6.13041e-09, 6.13088e-09, 6.13341e-09, 1.91515e-08, 6.45326e-09, 6.61013e-09, 7.77969e-09, 9.38993e-09, 6.18558e-09, 2.93303e-08, 2.30059e-08, 6.14055e-09, 6.19123e-09, 6.13041e-09, 2.50169e-08, 6.13045e-09, 1.08985e-06, 6.13041e-09, 6.13041e-09, 6.69126e-09
0.529857, 0, 1.60597e-06, 1.39626e-08, 1.41421, -1.60597e-06, 1.39626e-08, 1.39637e-08, 1.39694e-08, 4.36424e-08, 1.46985e-08, 1.5056e-08, 1.7664e-08, 2.13922e-08, 1.40883e-08, 6.68436e-08, 3.6734e-08, 1.39857e-08, 1.41012e-08, 1.39626e-08, 4.28929e-08, 1.39627e-08, 1.45717e-06, 1.39626e-08, 1.39626e-08, 1.5241e-08
0.537728, 0, 2.23164e-06, 3.07693e-08, 1.41421, -2.23164e-06, 3.07693e-08, 3.07717e-08, 3.07844e-08, 9.62084e-08, 3.23918e-08, 3.31802e-08, 3.94594e-08, 4.71504e-08, 3.10465e-08, 1.47363e-07, 6.13424e-08, 3.08203e-08, 3.1075e-08, 3.07693e-08, 7.48183e-08, 3.07695e-08, 1.94241e-06, 3.07693e-08, 3.07693e-08, 3.35879e-08
0.545599, 0, 3.15491e-06, 6.60106e-08, 1.41421, -3.15491e-06, 6.60106e-08, 6.60156e-08, 6.6043e-08, 2.06455e-07, 6.94928e-08, 7.11848e-08, 8.58675e-08, 1.01167e-07, 6.66056e-08, 3.16242e-07, 1.06855e-07, 6.61199e-08, 6.66666e-08, 6.60106e-08, 1.32521e-07, 6.6011e-08, 2.58576e-06, 6.60106e-08, 6.60106e-08, 7.20598e-08
0.553469, 0, 4.58119e-06, 1.3823e-07, 1.41421, -4.58119e-06, 1.3823e-07, 1.3824e-07, 1.38297e-07, 4.32429e-07, 1.45524e-07, 1.49068e-07, 1.94184e-07, 2.11875e-07, 1.39476e-07, 6.62409e-07, 1.92529e-07, 1.38459e-07, 1.39604e-07, 1.3823e-07, 2.37878e-07, 1.38231e-07, 3.44553e-06, 1.3823e-07, 1.3823e-07, 1.50901e-07
0.56134, 0, 6.8586e-06, 2.82888e-07, 1.41421, -6.8586e-06, 2.82888e-07, 2.82909e-07, 2.83027e-07, 8.85163e-07, 2.97821e-07, 3.05077e-07, 4.16736e-07, 4.33653e-07, 2.8544e-07, 1.35597e-06, 3.54723e-07, 2.83357e-07, 2.85701e-07, 2.82888e-07, 4.31011e-07, 2.8289e-07, 4.60961e-06, 2.82888e-07, 2.82888e-07, 3.08829e-07
0.569211, 0, 1.06208e-05, 5.66134e-07, 1.41421, -1.06208e-05, 5.66134e-07, 5.66177e-07, 5.66412e-07, 1.77183e-06, 5.96028e-07, 6.10554e-07, 8.64883e-07, 8.67951e-07, 5.71242e-07, 2.71434e-06, 6.60713e-07, 5.67073e-07, 5.71765e-07, 5.66134e-07, 7.84561e-07, 5.66138e-07, 6.21505e-06, 5.66134e-07, 5.66134e-07, 6.18066e-07
0.577082, 0, 1.69944e-05, 1.10833e-06, 1.41421, -1.69944e-05, 1.10833e-06, 1.10842e-06, 1.10888e-06, 3.46952e-06, 1.16688e-06, 1.19532e-06, 1.74857e-06, 1.6994e-06, 1.11834e-06, 5.31529e-06, 1.23227e-06, 1.11017e-06, 1.11936e-06, 1.10833e-06, 1.42788e-06, 1.10834e-06, 8.48077e-06, 1.10833e-06, 1.10833e-06, 1.21003e-06
0.584952, 0, 2.79568e-05, 2.12309e-06, 1.41421, -2.79568e-05, 2.12309e-06, 2.12325e-06, 2.12413e-06, 6.64761e-06, 2.23527e-06, 2.28978e-06, 3.45511e-06, 3.25569e-06, 2.14226e-06, 1.01845e-05, 2.28474e-06, 2.12661e-06, 2.14422e-06, 2.12309e-06, 2.58693e-06, 2.1231e-06, 1.1762e-05, 2.12309e-06, 2.12309e-06, 2.31797e-06
0.592823, 0, 4.69239e-05, 3.98008e-06, 1.41421, -4.69239e-05, 3.98008e-06, 3.98038e-06, 3.98203e-06, 1.2465e-05, 4.19045e-06, 4.29267e-06, 6.68942e-06, 6.10406e-06, 4.01602e-06, 1.90977e-05, 4.18998e-06, 3.98668e-06, 4.0197e-06, 3.98008e-06, 4.64829e-06, 3.9801e-06, 1.6637e-05, 3.98008e-06, 3.98008e-06, 4.34554e-06
0.600694, 0, 7.96982e-05, 7.30317e-06, 1.41421, -7.96982e-05, 7.30317e-06, 7.30372e-06, 7.30676e-06, 2.2878e-05, 7.68933e-06, 7.87696e-06, 1.27212e-05, 1.12019e-05, 7.36915e-06, 3.5053e-05, 7.57454e-06, 7.31529e-06, 7.37591e-06, 7.30317e-06, 8.25889e-06, 7.30321e-06, 2.40439e-05, 7.30317e-06, 7.30317e-06, 7.97401e-06
0.608565, 0, 0.000135913, 1.31188e-05, 1.41421, -0.000135913, 1.31188e-05, 1.31198e-05, 1.31252e-05, 4.11064e-05, 1.38127e-05, 1.41499e-05, 2.3769e-05, 2.01248e-05, 1.32374e-05, 6.29848e-05, 1.34682e-05, 1.31406e-05, 1.32495e-05, 1.31188e-05, 1.44766e-05, 1.31189e-05, 3.54867e-05, 1.31188e-05, 1.31188e-05, 1.43243e-05
0.616435, 0, 0.000231236, 2.30729e-05, 1.41421, -0.000231236, 2.30729e-05, 2.30746e-05, 2.30842e-05, 7.23155e-05, 2.42938e-05, 2.4887e-05, 4.36466e-05, 3.53996e-05, 2.32815e-05, 0.000110809, 2.3521e-05, 2.31112e-05, 2.33029e-05, 2.30729e-05, 2.499e-05, 2.3073e-05, 5.33449e-05, 2.30729e-05, 2.30729e-05, 2.51938e-05
0.624306, 0, 0.000390589, 3.97378e-05, 1.41421, -0.000390589, 3.97378e-05, 3.97408e-05, 3.97573e-05, 0.000124581, 4.18414e-05, 4.28635e-05, 7.87868e-05, 6.09762e-05, 4.00972e-05, 0.000190904, 4.03104e-05, 3.98038e-05, 4.0134e-05, 3.97378e-05, 4.24299e-05, 3.9738e-05, 8.12997e-05, 3.97378e-05, 3.97378e-05, 4.33921e-05
