   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_305.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0299946, 610, 0, 0, 24.7386, 610, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0221267, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0142587, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00639076, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00147719, 0, 1.20631e-25, 0, 1.41421, -1.20631e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.625e-27, 0, 0, 4.20375e-30, 0, 1.2275e-29, 0, 1.1799e-25, 0, 0, 0
0.00934515, 0, 4.08554e-25, 0, 1.41421, -4.08554e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.89029e-27, 0, 0, 1.44177e-29, 0, 4.44596e-29, 0, 3.99605e-25, 0, 0, 0
0.0172131, 0, 1.33771e-24, 0, 1.41421, -1.33771e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.91089e-26, 0, 0, 4.80144e-29, 0, 1.55061e-28, 0, 1.3084e-24, 0, 0, 0
0.0250811, 0, 4.14644e-24, 0, 1.41421, -4.14644e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.02268e-26, 0, 0, 1.51097e-28, 0, 5.04424e-28, 0, 4.05556e-24, 0, 0, 0
0.032949, 0, 1.23002e-23, 0, 1.41421, -1.23002e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.67652e-25, 0, 0, 4.54563e-28, 0, 1.55645e-27, 0, 1.20305e-23, 0, 0, 0
0.040817, 0, 3.99454e-23, 0, 1.41421, -3.99454e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.69203e-25, 0, 0, 1.51014e-27, 0, 5.33092e-27, 0, 3.90693e-23, 0, 0, 0
0.0486849, 0, 1.08794e-22, 0, 1.41421, -1.08794e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.36733e-24, 0, 0, 4.16407e-27, 0, 1.49083e-26, 0, 1.06408e-22, 0, 0, 0
0.0565529, 0, 2.88867e-22, 0, 1.41421, -2.88867e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.28563e-24, 0, 0, 1.11924e-26, 0, 4.05528e-26, 0, 2.82529e-22, 0, 0, 0
0.0644208, 0, 7.49363e-22, 0, 1.41421, -7.49363e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.63058e-23, 0, 0, 2.93909e-26, 0, 1.07587e-25, 0, 7.32921e-22, 0, 0, 0
0.0722888, 0, 1.90267e-21, 0, 1.41421, -1.90267e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.14011e-23, 0, 0, 7.55429e-26, 0, 2.78983e-25, 0, 1.86092e-21, 0, 0, 0
0.0801567, 0, 4.73542e-21, 0, 1.41421, -4.73542e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0304e-22, 0, 0, 1.90341e-25, 0, 7.08353e-25, 0, 4.63148e-21, 0, 0, 0
0.0880247, 0, 1.1567e-20, 0, 1.41421, -1.1567e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.5169e-22, 0, 0, 4.70754e-25, 0, 1.76367e-24, 0, 1.13131e-20, 0, 0, 0
0.0958927, 0, 2.77602e-20, 0, 1.41421, -2.77602e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.04042e-22, 0, 0, 1.1441e-24, 0, 4.31147e-24, 0, 2.71507e-20, 0, 0, 0
0.103761, 0, 6.55193e-20, 0, 1.41421, -6.55193e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.42564e-21, 0, 0, 2.73501e-24, 0, 1.03596e-23, 0, 6.40806e-20, 0, 0, 0
0.111629, 0, 1.522e-19, 0, 1.41421, -1.522e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.31174e-21, 0, 0, 6.43648e-24, 0, 2.44897e-23, 0, 1.48858e-19, 0, 0, 0
0.119497, 0, 3.48237e-19, 0, 1.41421, -3.48237e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.57729e-21, 0, 0, 1.49229e-23, 0, 5.70036e-23, 0, 3.40587e-19, 0, 0, 0
