   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_24.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.145059, 0, 5.01134e-14, 0, 1.41421, -5.01134e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.54318e-16, 0, 0, 1.08149e-19, 0, 0, 4.9959e-14, 0, 0, 0
0.152957, 0, 8.61994e-14, 0, 1.41421, -8.61994e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.6544e-16, 0, 0, 1.89646e-19, 0, 0, 8.59338e-14, 0, 0, 0
0.160855, 0, 1.47207e-13, 0, 1.41421, -1.47207e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.53305e-16, 0, 0, 3.30302e-19, 0, 0, 1.46753e-13, 0, 0, 0
0.168753, 0, 2.49604e-13, 0, 1.41421, -2.49604e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.6863e-16, 0, 0, 5.71433e-19, 0, 0, 2.48835e-13, 0, 0, 0
0.176651, 0, 4.20248e-13, 0, 1.41421, -4.20248e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.29412e-15, 0, 0, 9.82087e-19, 0, 0, 4.18952e-13, 0, 0, 0
0.184549, 0, 7.02611e-13, 0, 1.41421, -7.02611e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.16366e-15, 0, 0, 1.67691e-18, 0, 0, 7.00446e-13, 0, 0, 0
0.192447, 0, 1.16655e-12, 0, 1.41421, -1.16655e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.59239e-15, 0, 0, 2.84504e-18, 0, 0, 1.16295e-12, 0, 0, 0
0.200345, 0, 1.9235e-12, 0, 1.41421, -1.9235e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.92353e-15, 0, 0, 4.7966e-18, 0, 0, 1.91757e-12, 0, 0, 0
0.208243, 0, 3.14993e-12, 0, 1.41421, -3.14993e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.70066e-15, 0, 0, 8.03705e-18, 0, 0, 3.14022e-12, 0, 0, 0
0.21614, 0, 5.12328e-12, 0, 1.41421, -5.12328e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57785e-14, 0, 0, 1.33854e-17, 0, 0, 5.10749e-12, 0, 0, 0
0.224038, 0, 8.27661e-12, 0, 1.41421, -8.27661e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.54913e-14, 0, 0, 2.21615e-17, 0, 0, 8.2511e-12, 0, 0, 0
0.231936, 0, 1.3281e-11, 0, 1.41421, -1.3281e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.0907e-14, 0, 0, 3.64822e-17, 0, 0, 1.32401e-11, 0, 0, 0
0.239834, 0, 2.11689e-11, 0, 1.41421, -2.11689e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.52081e-14, 0, 0, 5.97235e-17, 0, 0, 2.11037e-11, 0, 0, 0
0.247732, 0, 3.35174e-11, 0, 1.41421, -3.35174e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.03257e-13, 0, 0, 9.72468e-17, 0, 0, 3.34141e-11, 0, 0, 0
0.25563, 0, 5.27183e-11, 0, 1.41421, -5.27183e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6243e-13, 0, 0, 1.57531e-16, 0, 0, 5.25557e-11, 0, 0, 0
0.263528, 0, 8.23727e-11, 0, 1.41421, -8.23727e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.53841e-13, 0, 0, 2.53936e-16, 0, 0, 8.21186e-11, 0, 0, 0
0.271426, 0, 1.27865e-10, 0, 1.41421, -1.27865e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.94114e-13, 0, 0, 4.07443e-16, 0, 0, 1.27471e-10, 0, 0, 0
0.279324, 0, 1.97233e-10, 1.68156e-44, 1.41421, -1.97233e-10, 0, 1.68156e-44, 1.68156e-44, 1.68156e-44, 1.68156e-44, 1.68156e-44, 1.68156e-44, 1.68156e-44, 1.68156e-44, 1.68156e-44, 6.08094e-13, 1.68156e-44, 1.68156e-44, 6.52061e-16, 1.68156e-44, 1.68156e-44, 1.96624e-10, 1.68156e-44, 1.68156e-44, 1.68156e-44
0.287222, 0, 3.0218e-10, 3.37713e-43, 1.41421, -3.0218e-10, 0, 3.37713e-43, 3.37713e-43, 3.37713e-43, 3.37713e-43, 3.37713e-43, 3.37713e-43, 3.37713e-43, 3.37713e-43, 3.37713e-43, 9.31956e-13, 3.37713e-43, 3.37713e-43, 1.03757e-15, 3.37713e-43, 3.37713e-43, 3.01247e-10, 3.37713e-43, 3.37713e-43, 3.37713e-43
0.29512, 0, 4.59981e-10, 5.04047e-42, 1.41421, -4.59981e-10, 0, 5.04047e-42, 5.04047e-42, 5.04047e-42, 5.04047e-42, 5.04047e-42, 5.04047e-42, 5.04047e-42, 5.04047e-42, 5.04047e-42, 1.41918e-12, 5.04047e-42, 5.04047e-42, 1.64501e-15, 5.04047e-42, 5.04047e-42, 4.58561e-10, 5.04047e-42, 5.04047e-42, 5.04047e-42
0.303018, 0, 6.95689e-10, 6.87533e-41, 1.41421, -6.95689e-10, 0, 6.87533e-41, 6.87533e-41, 6.87533e-41, 6.87533e-41, 6.87533e-41, 6.87533e-41, 6.87533e-41, 6.87533e-41, 6.87533e-41, 2.14742e-12, 6.87533e-41, 6.87533e-41, 2.5996e-15, 6.87533e-41, 6.87533e-41, 6.93539e-10, 6.87533e-41, 6.87533e-41, 6.87533e-41
0.310916, 0, 1.04545e-09, 8.41611e-40, 1.41421, -1.04545e-09, 0, 8.41611e-40, 8.41611e-40, 8.41611e-40, 8.41611e-40, 8.41611e-40, 8.41611e-40, 8.41611e-40, 8.41611e-40, 8.41611e-40, 3.22889e-12, 8.41611e-40, 8.41611e-40, 4.09645e-15, 8.41611e-40, 8.41611e-40, 1.04222e-09, 8.41611e-40, 8.41611e-40, 8.41611e-40
0.318814, 0, 1.56106e-09, 9.27789e-39, 1.41421, -1.56106e-09, 0, 9.27789e-39, 9.27789e-39, 9.27789e-39, 9.27789e-39, 9.27789e-39, 9.27789e-39, 9.27789e-39, 9.27789e-39, 9.27789e-39, 4.82465e-12, 9.27789e-39, 9.27789e-39, 6.43963e-15, 9.27789e-39, 9.27789e-39, 1.55623e-09, 9.27789e-39, 9.27789e-39, 9.27789e-39
0.326712, 0, 2.3162e-09, 9.24658e-38, 1.41421, -2.3162e-09, 0, 9.24658e-38, 9.24658e-38, 9.24658e-38, 9.24658e-38, 9.24658e-38, 9.24658e-38, 9.24658e-38, 9.24658e-38, 9.24658e-38, 7.16439e-12, 9.24658e-38, 9.24658e-38, 1.01031e-14, 9.24658e-38, 9.24658e-38, 2.30903e-09, 9.24658e-38, 9.24658e-38, 9.24658e-38
0.33461, 0, 3.41499e-09, 8.38203e-37, 1.41421, -3.41499e-09, 0, 8.38203e-37, 8.38203e-37, 8.38203e-37, 8.38203e-37, 8.38203e-37, 8.38203e-37, 8.38203e-37, 8.38203e-37, 8.38203e-37, 1.05734e-11, 8.38203e-37, 8.38203e-37, 1.58261e-14, 8.38203e-37, 8.38203e-37, 3.4044e-09, 8.38203e-37, 8.38203e-37, 8.38203e-37
0.342508, 0, 5.00347e-09, 6.94969e-36, 1.41421, -5.00347e-09, 0, 6.94969e-36, 6.94969e-36, 6.94969e-36, 6.94969e-36, 6.94969e-36, 6.94969e-36, 6.94969e-36, 6.94969e-36, 6.94969e-36, 1.55096e-11, 6.94969e-36, 6.94969e-36, 2.47628e-14, 6.94969e-36, 6.94969e-36, 4.98793e-09, 6.94969e-36, 6.94969e-36, 6.94969e-36
0.350406, 0, 7.28515e-09, 5.2931e-35, 1.41421, -7.28515e-09, 0, 5.2931e-35, 5.2931e-35, 5.2931e-35, 5.2931e-35, 5.2931e-35, 5.2931e-35, 5.2931e-35, 5.2931e-35, 5.2931e-35, 2.26131e-11, 5.2931e-35, 5.2931e-35, 3.87164e-14, 5.2931e-35, 5.2931e-35, 7.26249e-09, 5.2931e-35, 5.2931e-35, 5.2931e-35
0.358304, 0, 1.05416e-08, 3.71942e-34, 1.41421, -1.05416e-08, 0, 3.71942e-34, 3.71942e-34, 3.71942e-34, 3.71942e-34, 3.71942e-34, 3.71942e-34, 3.71942e-34, 3.71942e-34, 3.71942e-34, 3.27738e-11, 3.71942e-34, 3.71942e-34, 6.05065e-14, 3.71942e-34, 3.71942e-34, 1.05088e-08, 3.71942e-34, 3.71942e-34, 3.71942e-34
0.366201, 0, 1.51598e-08, 2.55776e-33, 1.41421, -1.51598e-08, 0, 2.55776e-33, 2.55776e-33, 2.55776e-33, 2.55776e-33, 2.55776e-33, 2.55776e-33, 2.55776e-33, 2.55776e-33, 2.55776e-33, 4.72204e-11, 2.55776e-33, 2.55776e-33, 9.45439e-14, 2.55776e-33, 2.55776e-33, 1.51125e-08, 2.55776e-33, 2.55776e-33, 2.55776e-33
0.374099, 0, 2.16678e-08, 1.54683e-32, 1.41421, -2.16678e-08, 0, 1.54683e-32, 1.54683e-32, 1.54683e-32, 1.54683e-32, 1.54683e-32, 1.54683e-32, 1.54683e-32, 1.54683e-32, 1.54683e-32, 6.76401e-11, 1.54683e-32, 1.54683e-32, 1.4773e-13, 1.54683e-32, 1.54683e-32, 2.16e-08, 1.54683e-32, 1.54683e-32, 1.54683e-32
0.381997, 0, 3.07815e-08, 8.76563e-32, 1.41421, -3.07815e-08, 0, 8.76563e-32, 8.76563e-32, 8.76563e-32, 8.76563e-32, 8.76563e-32, 8.76563e-32, 8.76563e-32, 8.76563e-32, 8.76563e-32, 9.63351e-11, 8.76563e-32, 8.76563e-32, 2.30856e-13, 8.76563e-32, 8.76563e-32, 3.06849e-08, 8.76563e-32, 8.76563e-32, 8.76563e-32
0.389895, 0, 4.34648e-08, 4.83821e-31, 1.41421, -4.34648e-08, 0, 4.83821e-31, 4.83821e-31, 4.83821e-31, 4.83821e-31, 4.83821e-31, 4.83821e-31, 4.83821e-31, 4.83821e-31, 4.83821e-31, 1.3643e-10, 4.83821e-31, 4.83821e-31, 3.60787e-13, 4.83821e-31, 4.83821e-31, 4.33281e-08, 4.83821e-31, 4.83821e-31, 4.83821e-31
0.397793, 0, 6.10069e-08, 2.53357e-30, 1.41421, -6.10069e-08, 0, 2.53357e-30, 2.53357e-30, 2.53357e-30, 2.53357e-30, 2.53357e-30, 2.53357e-30, 2.53357e-30, 2.53357e-30, 2.53357e-30, 1.9214e-10, 2.53357e-30, 2.53357e-30, 5.6383e-13, 2.53357e-30, 2.53357e-30, 6.08142e-08, 2.53357e-30, 2.53357e-30, 2.53357e-30
0.405691, 0, 8.51203e-08, 1.24984e-29, 1.41421, -8.51203e-08, 0, 1.24984e-29, 1.24984e-29, 1.24984e-29, 1.24984e-29, 1.24984e-29, 1.24984e-29, 1.24984e-29, 1.24984e-29, 1.24984e-29, 2.69124e-10, 1.24984e-29, 1.24984e-29, 8.80942e-13, 1.24984e-29, 1.24984e-29, 8.48503e-08, 1.24984e-29, 1.24984e-29, 1.24984e-29
0.413589, 0, 1.18066e-07, 5.84946e-29, 1.41421, -1.18066e-07, 0, 5.84946e-29, 5.84946e-29, 5.84946e-29, 5.84946e-29, 5.84946e-29, 5.84946e-29, 5.84946e-29, 5.84946e-29, 5.84946e-29, 3.74936e-10, 5.84946e-29, 5.84946e-29, 1.3757e-12, 5.84946e-29, 5.84946e-29, 1.17689e-07, 5.84946e-29, 5.84946e-29, 5.84946e-29
0.421487, 0, 1.62807e-07, 2.61968e-28, 1.41421, -1.62807e-07, 0, 2.61968e-28, 2.61968e-28, 2.61968e-28, 2.61968e-28, 2.61968e-28, 2.61968e-28, 2.61968e-28, 2.61968e-28, 2.61968e-28, 5.19608e-10, 2.61968e-28, 2.61968e-28, 2.14648e-12, 2.61968e-28, 2.61968e-28, 1.62285e-07, 2.61968e-28, 2.61968e-28, 2.61968e-28
0.429385, 0, 2.23204e-07, 1.11738e-27, 1.41421, -2.23204e-07, 0, 1.11738e-27, 1.11738e-27, 1.11738e-27, 1.11738e-27, 1.11738e-27, 1.11738e-27, 1.11738e-27, 1.11738e-27, 1.11738e-27, 7.16395e-10, 1.11738e-27, 1.11738e-27, 3.34485e-12, 1.11738e-27, 1.11738e-27, 2.22485e-07, 1.11738e-27, 1.11738e-27, 1.11738e-27
0.437283, 0, 3.04256e-07, 4.53506e-27, 1.41421, -3.04256e-07, 0, 4.53506e-27, 4.53506e-27, 4.53506e-27, 4.53506e-27, 4.53506e-27, 4.53506e-27, 4.53506e-27, 4.53506e-27, 4.53506e-27, 9.8273e-10, 4.53506e-27, 4.53506e-27, 5.2033e-12, 4.53506e-27, 4.53506e-27, 3.03268e-07, 4.53506e-27, 4.53506e-27, 4.53506e-27
0.445181, 0, 4.12389e-07, 1.75505e-26, 1.41421, -4.12389e-07, 0, 1.75505e-26, 1.75505e-26, 1.75505e-26, 1.75505e-26, 1.75505e-26, 1.75505e-26, 1.75505e-26, 1.75505e-26, 1.75505e-26, 1.34142e-09, 1.75505e-26, 1.75505e-26, 8.07667e-12, 1.75505e-26, 1.75505e-26, 4.11039e-07, 1.75505e-26, 1.75505e-26, 1.75505e-26
0.453079, 0, 5.55816e-07, 6.488e-26, 1.41421, -5.55816e-07, 0, 6.488e-26, 6.488e-26, 6.488e-26, 6.488e-26, 6.488e-26, 6.488e-26, 1.95125e-12, 6.488e-26, 6.488e-26, 1.82218e-09, 6.488e-26, 6.488e-26, 1.25035e-11, 6.488e-26, 6.488e-26, 5.53979e-07, 6.488e-26, 6.488e-26, 6.488e-26
0.460977, 0, 7.44967e-07, 2.29806e-25, 1.41421, -7.44967e-07, 0, 2.29806e-25, 2.29806e-25, 2.29806e-25, 2.29806e-25, 2.29806e-25, 2.29806e-25, 6.3163e-12, 2.29806e-25, 2.29806e-25, 2.46349e-09, 2.29806e-25, 2.29806e-25, 1.92961e-11, 2.29806e-25, 2.29806e-25, 7.42478e-07, 2.29806e-25, 2.29806e-25, 2.29806e-25
0.468875, 0, 9.95694e-07, 7.90183e-25, 1.41421, -9.95694e-07, 0, 1.27668e-14, 8.70471e-15, 3.95456e-10, 1.42447e-11, 7.44165e-13, 1.70457e-11, 1.04205e-10, 8.34574e-10, 1.18728e-09, 3.31509e-09, 1.02208e-12, 2.01586e-12, 2.96725e-11, 1.71592e-13, 7.57317e-16, 9.89767e-07, 7.90183e-25, 7.90183e-25, 2.60065e-11
0.476773, 0, 1.32516e-06, 4.71466e-11, 1.41421, -1.32516e-06, 4.71466e-11, 4.71878e-11, 4.71747e-11, 1.32211e-09, 9.30723e-11, 4.95459e-11, 1.02103e-10, 3.68164e-10, 2.73785e-09, 3.87499e-09, 4.48788e-09, 5.04419e-11, 5.36459e-11, 9.25966e-11, 4.96505e-11, 4.71491e-11, 1.31236e-06, 4.71466e-11, 4.71466e-11, 1.30993e-10
0.484671, 0, 1.75768e-06, 1.53707e-10, 1.41421, -1.75768e-06, 1.53707e-10, 1.5381e-10, 1.53777e-10, 3.33783e-09, 2.68403e-10, 1.59699e-10, 2.90955e-10, 9.43632e-10, 6.87352e-09, 9.71342e-09, 6.07564e-09, 1.61937e-10, 1.69939e-10, 2.2302e-10, 1.62679e-10, 1.53713e-10, 1.73093e-06, 1.53707e-10, 1.53707e-10, 3.63106e-10
0.492569, 0, 2.32669e-06, 3.8684e-10, 1.41421, -2.32669e-06, 3.8684e-10, 3.87074e-10, 3.86999e-10, 7.62608e-09, 6.47605e-10, 4.00463e-10, 6.9888e-10, 2.16934e-09, 1.56646e-08, 2.21212e-08, 8.24918e-09, 4.0555e-10, 4.23743e-10, 4.92043e-10, 4.10897e-10, 3.86854e-10, 2.27155e-06, 3.8684e-10, 3.8684e-10, 8.62918e-10
0.500467, 0, 3.07903e-06, 8.83996e-10, 1.41421, -3.07903e-06, 8.83996e-10, 8.84503e-10, 8.84342e-10, 1.65606e-08, 1.44868e-09, 9.13497e-10, 1.55972e-09, 4.725e-09, 3.3968e-08, 4.79499e-08, 1.12771e-08, 9.24514e-10, 9.63909e-10, 1.04287e-09, 9.4136e-10, 8.84027e-10, 2.96634e-06, 8.83996e-10, 8.83996e-10, 1.91494e-09
0.508365, 0, 4.08367e-06, 1.92072e-09, 1.41421, -4.08367e-06, 1.92072e-09, 1.92179e-09, 1.92145e-09, 3.48034e-08, 3.10519e-09, 1.9826e-09, 3.33809e-09, 9.94424e-09, 7.13167e-08, 1.00644e-07, 1.56002e-08, 2.00571e-09, 2.08835e-09, 2.15936e-09, 2.04904e-09, 1.92079e-09, 3.85552e-06, 1.92072e-09, 1.92072e-09, 4.0832e-09
0.516263, 0, 5.44792e-06, 4.03797e-09, 1.41421, -5.44792e-06, 4.03797e-09, 4.04014e-09, 4.03945e-09, 7.13206e-08, 6.46156e-09, 4.16458e-09, 6.93811e-09, 2.21961e-08, 1.46032e-07, 2.06041e-07, 2.19664e-08, 4.21186e-09, 4.38094e-09, 4.39442e-09, 4.31339e-09, 4.0381e-09, 4.98953e-06, 4.03797e-09, 4.03797e-09, 8.46271e-09
0.52416, 0, 7.34473e-06, 8.27545e-09, 1.41421, -7.34473e-06, 8.27545e-09, 8.2798e-09, 8.27842e-09, 1.42994e-07, 1.31282e-08, 8.52897e-09, 1.40823e-08, 5.21548e-08, 2.92587e-07, 4.12741e-07, 3.16736e-08, 8.62364e-09, 8.96219e-09, 8.80482e-09, 8.84891e-09, 8.27571e-09, 6.43204e-06, 8.27545e-09, 8.27545e-09, 1.7135e-08
0.532058, 0, 1.00635e-05, 1.65906e-08, 1.41421, -1.00635e-05, 1.65906e-08, 1.65992e-08, 1.65965e-08, 2.80952e-07, 2.61132e-08, 1.70881e-08, 2.79856e-08, 1.26147e-07, 5.74502e-07, 8.10284e-07, 4.69997e-08, 1.72739e-08, 1.79382e-08, 1.73721e-08, 1.77554e-08, 1.65911e-08, 8.26473e-06, 1.65906e-08, 1.65906e-08, 3.3976e-08
0.539956, 0, 1.40689e-05, 3.25912e-08, 1.41421, -1.40689e-05, 3.25912e-08, 3.26077e-08, 3.26024e-08, 5.4138e-07, 5.09184e-08, 3.35487e-08, 5.4522e-08, 2.75724e-07, 1.10635e-06, 1.56013e-06, 7.19487e-08, 3.39062e-08, 3.51848e-08, 3.37385e-08, 3.49059e-08, 3.25922e-08, 1.05942e-05, 3.25912e-08, 3.25912e-08, 6.6051e-08
0.547854, 0, 2.01506e-05, 6.27888e-08, 1.41421, -2.01506e-05, 6.27888e-08, 6.28198e-08, 6.28099e-08, 1.02357e-06, 9.73973e-08, 6.45968e-08, 1.04202e-07, 5.71914e-07, 2.09044e-06, 2.94736e-06, 1.1352e-07, 6.5272e-08, 6.76865e-08, 6.44624e-08, 6.72969e-08, 6.27906e-08, 1.35631e-05, 6.27888e-08, 6.27888e-08, 1.25973e-07
0.555752, 0, 2.96344e-05, 1.1869e-07, 1.41421, -2.96344e-05, 1.1869e-07, 1.18748e-07, 1.18729e-07, 1.89931e-06, 1.8283e-07, 1.22041e-07, 1.95442e-07, 1.15065e-06, 3.87653e-06, 5.46466e-06, 1.83819e-07, 1.23292e-07, 1.27767e-07, 1.21116e-07, 1.27304e-07, 1.18694e-07, 1.73667e-05, 1.1869e-07, 1.1869e-07, 2.3579e-07
0.56365, 0, 4.47087e-05, 2.20204e-07, 1.41421, -4.47087e-05, 2.20204e-07, 2.20309e-07, 2.20275e-07, 3.45948e-06, 3.36887e-07, 2.263e-07, 3.5983e-07, 2.24405e-06, 7.05642e-06, 9.94551e-06, 3.03486e-07, 2.28576e-07, 2.36717e-07, 2.237e-07, 2.36359e-07, 2.2021e-07, 2.22806e-05, 2.20204e-07, 2.20204e-07, 4.33231e-07
0.571548, 0, 6.901e-05, 4.01054e-07, 1.41421, -6.901e-05, 4.01054e-07, 4.01241e-07, 4.01181e-07, 6.18626e-06, 6.09444e-07, 4.11941e-07, 6.50419e-07, 4.31174e-06, 1.26102e-05, 1.777e-05, 5.07142e-07, 4.16006e-07, 4.30545e-07, 4.06061e-07, 4.30806e-07, 4.01065e-07, 2.87012e-05, 4.01054e-07, 4.01054e-07, 7.8151e-07
0.579446, 0, 0.000108428, 7.17158e-07, 1.41421, -0.000108428, 7.17158e-07, 7.17485e-07, 7.17381e-07, 1.08618e-05, 1.08258e-06, 7.36248e-07, 1.15443e-06, 8.16189e-06, 2.21265e-05, 3.11744e-05, 8.51797e-07, 7.43377e-07, 7.6887e-07, 7.24285e-07, 7.70978e-07, 7.17177e-07, 3.72095e-05, 7.17158e-07, 7.17158e-07, 1.3843e-06
0.587344, 0, 0.000172388, 1.25927e-06, 1.41421, -0.000172388, 1.25927e-06, 1.25983e-06, 1.25965e-06, 1.87274e-05, 1.88849e-06, 1.29214e-06, 2.01221e-06, 1.52199e-05, 3.81242e-05, 5.37039e-05, 1.42954e-06, 1.30442e-06, 1.34831e-06, 1.26936e-06, 1.35492e-06, 1.2593e-06, 4.86745e-05, 1.25927e-06, 1.25927e-06, 2.40804e-06
0.595242, 0, 0.000275681, 2.17156e-06, 1.41421, -0.000275681, 2.17156e-06, 2.17251e-06, 2.17221e-06, 3.17111e-05, 3.2356e-06, 2.22715e-06, 3.44483e-06, 2.79564e-05, 6.4512e-05, 9.08582e-05, 2.38618e-06, 2.24791e-06, 2.32214e-06, 2.18576e-06, 2.3386e-06, 2.17162e-06, 6.43699e-05, 2.17156e-06, 2.17156e-06, 4.11418e-06
0.60314, 0, 0.000441153, 3.67814e-06, 1.41421, -0.000441153, 3.67814e-06, 3.67972e-06, 3.67922e-06, 5.27412e-05, 5.44544e-06, 3.77046e-06, 5.79295e-06, 5.05759e-05, 0.000107221, 0.000150981, 3.94781e-06, 3.80494e-06, 3.92824e-06, 3.69802e-06, 3.96483e-06, 3.67823e-06, 8.61898e-05, 3.67814e-06, 3.67814e-06, 6.9047e-06
0.611038, 0, 0.000703434, 6.11983e-06, 1.41421, -0.000703434, 6.11983e-06, 6.12241e-06, 6.12159e-06, 8.61681e-05, 9.00326e-06, 6.27046e-06, 9.57022e-06, 9.0104e-05, 0.000175054, 0.000246449, 6.45771e-06, 6.32672e-06, 6.52789e-06, 6.14753e-06, 6.60351e-06, 6.11998e-06, 0.000116921, 6.11983e-06, 6.11983e-06, 1.13841e-05
