   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_3.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0302556, 6, 0, 0, 2.82843, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0223418, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.014428, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00651424, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00139955, 0, 4.30489e-21, 0, 1.41421, -4.30489e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.01568e-23, 0, 0, 3.36345e-26, 0, 8.41168e-26, 0, 4.28462e-21, 0, 0, 0
0.00931334, 0, 1.02527e-20, 0, 1.41421, -1.02527e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.80061e-23, 0, 0, 8.11959e-26, 0, 2.05381e-25, 0, 1.02044e-20, 0, 0, 0
0.0172271, 0, 2.39947e-20, 0, 1.41421, -2.39947e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1235e-22, 0, 0, 1.92624e-25, 0, 4.9214e-25, 0, 2.38817e-20, 0, 0, 0
0.0251409, 0, 5.52402e-20, 0, 1.41421, -5.52402e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.58651e-22, 0, 0, 4.49555e-25, 0, 1.15886e-24, 0, 5.49799e-20, 0, 0, 0
0.0330547, 0, 1.25213e-19, 0, 1.41421, -1.25213e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.86283e-22, 0, 0, 1.03313e-24, 0, 2.68451e-24, 0, 1.24623e-19, 0, 0, 0
0.0409685, 0, 2.79663e-19, 0, 1.41421, -2.79663e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.30946e-21, 0, 0, 2.33975e-24, 0, 6.12343e-24, 0, 2.78345e-19, 0, 0, 0
