   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_314.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0272442, 628, 0, 0, 25.0998, 628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0193811, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.011518, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00365486, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00420825, 0, 1.31671e-24, 0, 1.41421, -1.31671e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.05901e-28, 0, 0, 7.98367e-30, 0, 0, 1.31619e-24, 0, 0, 0
0.0120714, 0, 4.29899e-24, 0, 1.41421, -4.29899e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.65174e-27, 0, 0, 2.63013e-29, 0, 0, 4.29731e-24, 0, 0, 0
0.0199345, 0, 1.32884e-23, 0, 1.41421, -1.32884e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.10564e-27, 0, 0, 8.19881e-29, 0, 0, 1.32833e-23, 0, 0, 0
0.0277976, 0, 4.56365e-23, 0, 1.41421, -4.56365e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.75343e-26, 0, 0, 2.8565e-28, 0, 0, 4.56187e-23, 0, 0, 0
0.0356607, 0, 1.27506e-22, 0, 1.41421, -1.27506e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.899e-26, 0, 0, 8.04262e-28, 0, 0, 1.27457e-22, 0, 0, 0
0.0435238, 0, 3.46386e-22, 0, 1.41421, -3.46386e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.33087e-25, 0, 0, 2.20184e-27, 0, 0, 3.4625e-22, 0, 0, 0
0.0513869, 0, 9.17465e-22, 0, 1.41421, -9.17465e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.52505e-25, 0, 0, 5.87774e-27, 0, 0, 9.17107e-22, 0, 0, 0
0.0592501, 0, 2.37451e-21, 0, 1.41421, -2.37451e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.12324e-25, 0, 0, 1.53335e-26, 0, 0, 2.37358e-21, 0, 0, 0
0.0671132, 0, 6.01566e-21, 0, 1.41421, -6.01566e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.31132e-24, 0, 0, 3.9162e-26, 0, 0, 6.01331e-21, 0, 0, 0
0.0749763, 0, 1.49405e-20, 0, 1.41421, -1.49405e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.74039e-24, 0, 0, 9.80701e-26, 0, 0, 1.49347e-20, 0, 0, 0
0.0828394, 0, 3.6422e-20, 0, 1.41421, -3.6422e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.39939e-23, 0, 0, 2.41108e-25, 0, 0, 3.64078e-20, 0, 0, 0
0.0907025, 0, 8.72459e-20, 0, 1.41421, -8.72459e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.35213e-23, 0, 0, 5.82593e-25, 0, 0, 8.72118e-20, 0, 0, 0
0.0985656, 0, 2.05549e-19, 0, 1.41421, -2.05549e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.89755e-23, 0, 0, 1.38488e-24, 0, 0, 2.05469e-19, 0, 0, 0
0.106429, 0, 4.76682e-19, 0, 1.41421, -4.76682e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.83149e-22, 0, 0, 3.24123e-24, 0, 0, 4.76496e-19, 0, 0, 0
0.114292, 0, 1.08892e-18, 0, 1.41421, -1.08892e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.18381e-22, 0, 0, 7.47447e-24, 0, 0, 1.08849e-18, 0, 0, 0
0.122155, 0, 2.45184e-18, 0, 1.41421, -2.45184e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.42037e-22, 0, 0, 1.69943e-23, 0, 0, 2.45088e-18, 0, 0, 0
0.130018, 0, 5.44454e-18, 0, 1.41421, -5.44454e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.09188e-21, 0, 0, 3.81181e-23, 0, 0, 5.44241e-18, 0, 0, 0
0.137881, 0, 1.19294e-17, 0, 1.41421, -1.19294e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.58347e-21, 0, 0, 8.43885e-23, 0, 0, 1.19247e-17, 0, 0, 0
0.145744, 0, 2.58022e-17, 0, 1.41421, -2.58022e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.91363e-21, 0, 0, 1.84484e-22, 0, 0, 2.57921e-17, 0, 0, 0
0.153607, 0, 5.51123e-17, 0, 1.41421, -5.51123e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1175e-20, 0, 0, 3.98418e-22, 0, 0, 5.50907e-17, 0, 0, 0
0.161471, 0, 1.1629e-16, 0, 1.41421, -1.1629e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.46807e-20, 0, 0, 8.50309e-22, 0, 0, 1.16245e-16, 0, 0, 0
0.169334, 0, 2.42484e-16, 0, 1.41421, -2.42484e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.31661e-20, 0, 0, 1.79399e-21, 0, 0, 2.42389e-16, 0, 0, 0
0.177197, 0, 4.99787e-16, 0, 1.41421, -4.99787e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.92026e-19, 0, 0, 3.74278e-21, 0, 0, 4.99591e-16, 0, 0, 0
0.18506, 0, 1.0185e-15, 0, 1.41421, -1.0185e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.91325e-19, 0, 0, 7.72359e-21, 0, 0, 1.0181e-15, 0, 0, 0
0.192923, 0, 2.05264e-15, 0, 1.41421, -2.05264e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.88658e-19, 0, 0, 1.57689e-20, 0, 0, 2.05184e-15, 0, 0, 0
0.200786, 0, 4.09194e-15, 0, 1.41421, -4.09194e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57219e-18, 0, 0, 3.18591e-20, 0, 0, 4.09033e-15, 0, 0, 0
0.208649, 0, 8.07028e-15, 0, 1.41421, -8.07028e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.10072e-18, 0, 0, 6.37099e-20, 0, 0, 8.06712e-15, 0, 0, 0
0.216512, 0, 1.57495e-14, 0, 1.41421, -1.57495e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.05119e-18, 0, 0, 1.26125e-19, 0, 0, 1.57433e-14, 0, 0, 0
0.224375, 0, 3.0418e-14, 0, 1.41421, -3.0418e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1687e-17, 0, 0, 2.47227e-19, 0, 0, 3.04061e-14, 0, 0, 0
0.232239, 0, 5.81488e-14, 0, 1.41421, -5.81488e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.23415e-17, 0, 0, 4.79905e-19, 0, 0, 5.8126e-14, 0, 0, 0
0.240102, 0, 1.10041e-13, 0, 1.41421, -1.10041e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.2279e-17, 0, 0, 9.22699e-19, 0, 0, 1.09997e-13, 0, 0, 0
0.247965, 0, 2.06167e-13, 0, 1.41421, -2.06167e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.92122e-17, 0, 0, 1.75745e-18, 0, 0, 2.06086e-13, 0, 0, 0
