   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_328.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0323067, 656, 0, 0, 25.6515, 656, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0244367, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0165667, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00869674, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.000826758, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00704322, 0, 1.11333e-28, 0, 1.41421, -1.11333e-28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.82466e-31, 0, 0, 8.73459e-34, 0, 0, 1.1085e-28, 0, 0, 0
0.0149132, 0, 1.08467e-27, 0, 1.41421, -1.08467e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.70045e-30, 0, 0, 8.50972e-33, 0, 0, 1.07996e-27, 0, 0, 0
0.0227832, 0, 6.63197e-27, 0, 1.41421, -6.63197e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.87398e-29, 0, 0, 5.20307e-32, 0, 0, 6.60317e-27, 0, 0, 0
0.0306532, 0, 3.24439e-26, 0, 1.41421, -3.24439e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.40597e-28, 0, 0, 2.54537e-31, 0, 0, 3.23031e-26, 0, 0, 0
0.0385231, 0, 1.38541e-25, 0, 1.41421, -1.38541e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.0037e-28, 0, 0, 1.09177e-30, 0, 0, 1.37939e-25, 0, 0, 0
0.0463931, 0, 5.38027e-25, 0, 1.41421, -5.38027e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.33155e-27, 0, 0, 4.26783e-30, 0, 0, 5.35691e-25, 0, 0, 0
0.0542631, 0, 1.94519e-24, 0, 1.41421, -1.94519e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.42955e-27, 0, 0, 1.55478e-29, 0, 0, 1.93675e-24, 0, 0, 0
0.0621331, 0, 6.64317e-24, 0, 1.41421, -6.64317e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.87883e-26, 0, 0, 5.35328e-29, 0, 0, 6.61433e-24, 0, 0, 0
0.070003, 0, 2.16399e-23, 0, 1.41421, -2.16399e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.37771e-26, 0, 0, 1.75864e-28, 0, 0, 2.1546e-23, 0, 0, 0
0.077873, 0, 6.76974e-23, 0, 1.41421, -6.76974e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.93368e-25, 0, 0, 5.54964e-28, 0, 0, 6.74035e-23, 0, 0, 0
0.085743, 0, 2.05862e-22, 0, 1.41421, -2.05862e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.92108e-25, 0, 0, 1.70509e-27, 0, 0, 2.04968e-22, 0, 0, 0
0.093613, 0, 6.05181e-22, 0, 1.41421, -6.05181e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.62256e-24, 0, 0, 5.06339e-27, 0, 0, 6.02553e-22, 0, 0, 0
0.101483, 0, 1.72636e-21, 0, 1.41421, -1.72636e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.48123e-24, 0, 0, 1.45893e-26, 0, 0, 1.71887e-21, 0, 0, 0
0.109353, 0, 4.7925e-21, 0, 1.41421, -4.7925e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.07684e-23, 0, 0, 4.09077e-26, 0, 0, 4.77169e-21, 0, 0, 0
0.117223, 0, 1.29766e-20, 0, 1.41421, -1.29766e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.62342e-23, 0, 0, 1.11884e-25, 0, 0, 1.29202e-20, 0, 0, 0
0.125093, 0, 3.43341e-20, 0, 1.41421, -3.43341e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.48788e-22, 0, 0, 2.99051e-25, 0, 0, 3.41851e-20, 0, 0, 0
0.132963, 0, 9.37582e-20, 0, 1.41421, -9.37582e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.06303e-22, 0, 0, 8.29216e-25, 0, 0, 9.33511e-20, 0, 0, 0
0.140833, 0, 2.36354e-19, 0, 1.41421, -2.36354e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.02424e-21, 0, 0, 2.11188e-24, 0, 0, 2.35327e-19, 0, 0, 0
0.148703, 0, 5.84985e-19, 0, 1.41421, -5.84985e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.53505e-21, 0, 0, 5.28198e-24, 0, 0, 5.82445e-19, 0, 0, 0
0.156573, 0, 1.42271e-18, 0, 1.41421, -1.42271e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.16536e-21, 0, 0, 1.29844e-23, 0, 0, 1.41654e-18, 0, 0, 0
0.164443, 0, 3.40251e-18, 0, 1.41421, -3.40251e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.47448e-20, 0, 0, 3.13958e-23, 0, 0, 3.38773e-18, 0, 0, 0
0.172313, 0, 8.00707e-18, 0, 1.41421, -8.00707e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.46988e-20, 0, 0, 7.47214e-23, 0, 0, 7.9723e-18, 0, 0, 0
0.180183, 0, 1.85523e-17, 0, 1.41421, -1.85523e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.03966e-20, 0, 0, 1.75149e-22, 0, 0, 1.84717e-17, 0, 0, 0
0.188053, 0, 4.23445e-17, 0, 1.41421, -4.23445e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.83501e-19, 0, 0, 4.04572e-22, 0, 0, 4.21606e-17, 0, 0, 0
0.195923, 0, 9.52538e-17, 0, 1.41421, -9.52538e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.12784e-19, 0, 0, 9.21361e-22, 0, 0, 9.48401e-17, 0, 0, 0
0.203793, 0, 2.1127e-16, 0, 1.41421, -2.1127e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.15541e-19, 0, 0, 2.06968e-21, 0, 0, 2.10352e-16, 0, 0, 0
0.211663, 0, 4.62202e-16, 0, 1.41421, -4.62202e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.00296e-18, 0, 0, 4.58772e-21, 0, 0, 4.60194e-16, 0, 0, 0
0.219533, 0, 9.97735e-16, 0, 1.41421, -9.97735e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.32369e-18, 0, 0, 1.00385e-20, 0, 0, 9.93402e-16, 0, 0, 0
0.227403, 0, 2.12582e-15, 0, 1.41421, -2.12582e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.21223e-18, 0, 0, 2.16903e-20, 0, 0, 2.11659e-15, 0, 0, 0
0.235273, 0, 4.47183e-15, 0, 1.41421, -4.47183e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.93786e-17, 0, 0, 4.62931e-20, 0, 0, 4.4524e-15, 0, 0, 0
0.243143, 0, 9.28972e-15, 0, 1.41421, -9.28972e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.02567e-17, 0, 0, 9.76205e-20, 0, 0, 9.24937e-15, 0, 0, 0
0.251013, 0, 1.90624e-14, 0, 1.41421, -1.90624e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.26061e-17, 0, 0, 2.03446e-19, 0, 0, 1.89796e-14, 0, 0, 0
0.258883, 0, 3.86458e-14, 0, 1.41421, -3.86458e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.67469e-16, 0, 0, 4.19118e-19, 0, 0, 3.84779e-14, 0, 0, 0
0.266753, 0, 7.74202e-14, 0, 1.41421, -7.74202e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.35492e-16, 0, 0, 8.53682e-19, 0, 0, 7.70839e-14, 0, 0, 0
0.274622, 0, 1.53288e-13, 0, 1.41421, -1.53288e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.64254e-16, 0, 0, 1.71963e-18, 0, 0, 1.52622e-13, 0, 0, 0
0.282492, 0, 3.00007e-13, 0, 1.41421, -3.00007e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.30003e-15, 0, 0, 3.42639e-18, 0, 0, 2.98704e-13, 0, 0, 0
0.290362, 0, 5.80474e-13, 0, 1.41421, -5.80474e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.51537e-15, 0, 0, 6.75445e-18, 0, 0, 5.77952e-13, 0, 0, 0
0.298232, 0, 1.1105e-12, 0, 1.41421, -1.1105e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.81212e-15, 0, 0, 1.31762e-17, 0, 0, 1.10568e-12, 0, 0, 0
0.306102, 0, 2.10084e-12, 0, 1.41421, -2.10084e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.10349e-15, 0, 0, 2.54403e-17, 0, 0, 2.09171e-12, 0, 0, 0
0.313972, 0, 3.93052e-12, 0, 1.41421, -3.93052e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7032e-14, 0, 0, 4.8629e-17, 0, 0, 3.91344e-12, 0, 0, 0
0.321842, 0, 7.27335e-12, 0, 1.41421, -7.27335e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.15177e-14, 0, 0, 9.20484e-17, 0, 0, 7.24174e-12, 0, 0, 0
0.329712, 0, 1.33134e-11, 0, 1.41421, -1.33134e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.76922e-14, 0, 0, 1.72589e-16, 0, 0, 1.32556e-11, 0, 0, 0
