   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_238.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0294604, 476, 0, 0, 21.8632, 476, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0215905, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0137207, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00585088, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00201895, 0, 2.69074e-23, 0, 1.41421, -2.69074e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.36403e-25, 0, 0, 1.66611e-28, 0, 1.37083e-27, 0, 2.67695e-23, 0, 0, 0
0.00988877, 0, 7.18484e-23, 0, 1.41421, -7.18484e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.64223e-25, 0, 0, 4.51218e-28, 0, 3.75785e-27, 0, 7.14799e-23, 0, 0, 0
0.0177586, 0, 1.87365e-22, 0, 1.41421, -1.87365e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.49815e-25, 0, 0, 1.1935e-27, 0, 1.00401e-26, 0, 1.86404e-22, 0, 0, 0
0.0256284, 0, 4.78097e-22, 0, 1.41421, -4.78097e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.42362e-24, 0, 0, 3.08917e-27, 0, 2.62049e-26, 0, 4.75644e-22, 0, 0, 0
0.0334983, 0, 1.19561e-21, 0, 1.41421, -1.19561e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.06092e-24, 0, 0, 7.83686e-27, 0, 6.69416e-26, 0, 1.18948e-21, 0, 0, 0
0.0413681, 0, 2.93419e-21, 0, 1.41421, -2.93419e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.48743e-23, 0, 0, 1.95122e-26, 0, 1.67639e-25, 0, 2.91913e-21, 0, 0, 0
0.0492379, 0, 7.0747e-21, 0, 1.41421, -7.0747e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.58637e-23, 0, 0, 4.77347e-26, 0, 4.12095e-25, 0, 7.03837e-21, 0, 0, 0
0.0571077, 0, 1.67754e-20, 0, 1.41421, -1.67754e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.50393e-23, 0, 0, 1.14857e-25, 0, 9.95542e-25, 0, 1.66892e-20, 0, 0, 0
0.0649776, 0, 3.91522e-20, 0, 1.41421, -3.91522e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.98473e-22, 0, 0, 2.72054e-25, 0, 2.36587e-24, 0, 3.89511e-20, 0, 0, 0
0.0728474, 0, 9.00081e-20, 0, 1.41421, -9.00081e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.56276e-22, 0, 0, 6.34827e-25, 0, 5.5356e-24, 0, 8.95456e-20, 0, 0, 0
0.0807172, 0, 2.03955e-19, 0, 1.41421, -2.03955e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0339e-21, 0, 0, 1.46032e-24, 0, 1.27617e-23, 0, 2.02907e-19, 0, 0, 0
0.088587, 0, 4.55792e-19, 0, 1.41421, -4.55792e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.31053e-21, 0, 0, 3.31351e-24, 0, 2.90076e-23, 0, 4.53449e-19, 0, 0, 0
0.0964569, 0, 1.00509e-18, 0, 1.41421, -1.00509e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.09506e-21, 0, 0, 7.42012e-24, 0, 6.5048e-23, 0, 9.99922e-19, 0, 0, 0
0.104327, 0, 2.18801e-18, 0, 1.41421, -2.18801e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.10916e-20, 0, 0, 1.64066e-23, 0, 1.43982e-22, 0, 2.17675e-18, 0, 0, 0
0.112197, 0, 4.70411e-18, 0, 1.41421, -4.70411e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.38463e-20, 0, 0, 3.58344e-23, 0, 3.1473e-22, 0, 4.67991e-18, 0, 0, 0
0.120066, 0, 9.99206e-18, 0, 1.41421, -9.99206e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.06521e-20, 0, 0, 7.73428e-23, 0, 6.79699e-22, 0, 9.94065e-18, 0, 0, 0
0.127936, 0, 2.09762e-17, 0, 1.41421, -2.09762e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.06333e-19, 0, 0, 1.65018e-22, 0, 1.45082e-21, 0, 2.08682e-17, 0, 0, 0
