   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_111.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0346039, 222, 0, 0, 14.9666, 222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0267215, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0188391, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0109567, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00307434, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00480805, 0, 9.95577e-23, 0, 1.41421, -9.95577e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.52027e-25, 0, 0, 3.86301e-28, 0, 9.23633e-28, 0, 9.91044e-23, 0, 0, 0
0.0126904, 0, 2.62091e-22, 0, 1.41421, -2.62091e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.18999e-24, 0, 0, 1.02727e-27, 0, 2.49792e-27, 0, 2.60898e-22, 0, 0, 0
0.0205728, 0, 6.74654e-22, 0, 1.41421, -6.74654e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.06316e-24, 0, 0, 2.6717e-27, 0, 6.59435e-27, 0, 6.71581e-22, 0, 0, 0
0.0284552, 0, 1.70104e-21, 0, 1.41421, -1.70104e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.72331e-24, 0, 0, 6.80759e-27, 0, 1.70279e-26, 0, 1.69329e-21, 0, 0, 0
0.0363376, 0, 4.20707e-21, 0, 1.41421, -4.20707e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.91016e-23, 0, 0, 1.70187e-26, 0, 4.30803e-26, 0, 4.18791e-21, 0, 0, 0
0.04422, 0, 1.02189e-20, 0, 1.41421, -1.02189e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.63974e-23, 0, 0, 4.17942e-26, 0, 1.06939e-25, 0, 1.01724e-20, 0, 0, 0
0.0521023, 0, 2.44032e-20, 0, 1.41421, -2.44032e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.10799e-22, 0, 0, 1.0093e-25, 0, 2.60771e-25, 0, 2.4292e-20, 0, 0, 0
0.0599847, 0, 5.73443e-20, 0, 1.41421, -5.73443e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.60363e-22, 0, 0, 2.39899e-25, 0, 6.25301e-25, 0, 5.70831e-20, 0, 0, 0
0.0678671, 0, 1.32703e-19, 0, 1.41421, -1.32703e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.02516e-22, 0, 0, 5.61675e-25, 0, 1.47577e-24, 0, 1.32098e-19, 0, 0, 0
