   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_15.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0310397, 30, 0, 0, 5.65685, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0231355, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0152313, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00732716, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.000577028, 0, 3.96618e-22, 0, 1.41421, -3.96618e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.34057e-24, 0, 0, 2.50936e-27, 0, 0, 3.93274e-22, 0, 0, 0
0.00848121, 0, 9.78359e-22, 0, 1.41421, -9.78359e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.24037e-24, 0, 0, 6.25006e-27, 0, 0, 9.70112e-22, 0, 0, 0
0.0163854, 0, 2.36826e-21, 0, 1.41421, -2.36826e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9947e-23, 0, 0, 1.52792e-26, 0, 0, 2.3483e-21, 0, 0, 0
0.0242896, 0, 5.63244e-21, 0, 1.41421, -5.63244e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.744e-23, 0, 0, 3.67069e-26, 0, 0, 5.58496e-21, 0, 0, 0
0.0321938, 0, 1.31752e-20, 0, 1.41421, -1.31752e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1097e-22, 0, 0, 8.67542e-26, 0, 0, 1.30641e-20, 0, 0, 0
0.040098, 0, 3.03393e-20, 0, 1.41421, -3.03393e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.55537e-22, 0, 0, 2.01896e-25, 0, 0, 3.00836e-20, 0, 0, 0
