   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_232.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0270063, 464, 0, 0, 21.587, 464, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0191398, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0112734, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00340696, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00445948, 0, 1.77847e-24, 0, 1.41421, -1.77847e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.33701e-28, 0, 0, 5.80325e-30, 0, 1.59443e-28, 0, 1.77747e-24, 0, 0, 0
0.0123259, 0, 5.25759e-24, 0, 1.41421, -5.25759e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.46461e-27, 0, 0, 1.72714e-29, 0, 4.90957e-28, 0, 5.25462e-24, 0, 0, 0
0.0201924, 0, 1.50325e-23, 0, 1.41421, -1.50325e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.04679e-27, 0, 0, 4.97291e-29, 0, 1.45561e-27, 0, 1.50239e-23, 0, 0, 0
0.0280588, 0, 4.17364e-23, 0, 1.41421, -4.17364e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.95647e-26, 0, 0, 1.39074e-28, 0, 4.17665e-27, 0, 4.17125e-23, 0, 0, 0
0.0359252, 0, 1.12866e-22, 0, 1.41421, -1.12866e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.29079e-26, 0, 0, 3.78931e-28, 0, 1.16425e-26, 0, 1.12801e-22, 0, 0, 0
0.0437917, 0, 2.98006e-22, 0, 1.41421, -2.98006e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.39695e-25, 0, 0, 1.00832e-27, 0, 3.1621e-26, 0, 2.97833e-22, 0, 0, 0
0.0516581, 0, 7.69743e-22, 0, 1.41421, -7.69743e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.60828e-25, 0, 0, 2.62546e-27, 0, 8.38757e-26, 0, 7.69295e-22, 0, 0, 0
0.0595246, 0, 1.94816e-21, 0, 1.41421, -1.94816e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.13225e-25, 0, 0, 6.70016e-27, 0, 2.17697e-25, 0, 1.94702e-21, 0, 0, 0
0.067391, 0, 4.83784e-21, 0, 1.41421, -4.83784e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.26779e-24, 0, 0, 1.67814e-26, 0, 5.53762e-25, 0, 4.835e-21, 0, 0, 0
0.0752575, 0, 1.18011e-20, 0, 1.41421, -1.18011e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.53187e-24, 0, 0, 4.12982e-26, 0, 1.38236e-24, 0, 1.17941e-20, 0, 0, 0
0.0831239, 0, 2.8305e-20, 0, 1.41421, -2.8305e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.32682e-23, 0, 0, 9.99597e-26, 0, 3.39035e-24, 0, 2.82883e-20, 0, 0, 0
0.0909903, 0, 6.68103e-20, 0, 1.41421, -6.68103e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.13179e-23, 0, 0, 2.38165e-25, 0, 8.17733e-24, 0, 6.67706e-20, 0, 0, 0
0.0988568, 0, 1.55306e-19, 0, 1.41421, -1.55306e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.28005e-23, 0, 0, 5.59006e-25, 0, 1.94132e-23, 0, 1.55213e-19, 0, 0, 0
0.106723, 0, 3.55771e-19, 0, 1.41421, -3.55771e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6677e-22, 0, 0, 1.29337e-24, 0, 4.53959e-23, 0, 3.55558e-19, 0, 0, 0
0.11459, 0, 8.03603e-19, 0, 1.41421, -8.03603e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.76692e-22, 0, 0, 2.95149e-24, 0, 1.0463e-22, 0, 8.03118e-19, 0, 0, 0
0.122456, 0, 1.79068e-18, 0, 1.41421, -1.79068e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.39386e-22, 0, 0, 6.64658e-24, 0, 2.37832e-22, 0, 1.78959e-18, 0, 0, 0
0.130323, 0, 3.93816e-18, 0, 1.41421, -3.93816e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.84602e-21, 0, 0, 1.47771e-23, 0, 5.33435e-22, 0, 3.93576e-18, 0, 0, 0
0.138189, 0, 8.55141e-18, 0, 1.41421, -8.55141e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.00848e-21, 0, 0, 3.24482e-23, 0, 1.1811e-21, 0, 8.54619e-18, 0, 0, 0
0.146055, 0, 1.83403e-17, 0, 1.41421, -1.83403e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.59702e-21, 0, 0, 7.03982e-23, 0, 2.58271e-21, 0, 1.83291e-17, 0, 0, 0
0.153922, 0, 3.88633e-17, 0, 1.41421, -3.88633e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.82171e-20, 0, 0, 1.50954e-22, 0, 5.57963e-21, 0, 3.88393e-17, 0, 0, 0
0.161788, 0, 8.13875e-17, 0, 1.41421, -8.13875e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.81501e-20, 0, 0, 3.20014e-22, 0, 1.19132e-20, 0, 8.13371e-17, 0, 0, 0
0.169655, 0, 1.68491e-16, 0, 1.41421, -1.68491e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.89792e-20, 0, 0, 6.70893e-22, 0, 2.51467e-20, 0, 1.68386e-16, 0, 0, 0
0.177521, 0, 3.44902e-16, 0, 1.41421, -3.44902e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6167e-19, 0, 0, 1.39126e-21, 0, 5.24917e-20, 0, 3.44686e-16, 0, 0, 0
0.185388, 0, 6.98248e-16, 0, 1.41421, -6.98248e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.27298e-19, 0, 0, 2.85449e-21, 0, 1.08386e-19, 0, 6.9781e-16, 0, 0, 0
0.193254, 0, 1.39831e-15, 0, 1.41421, -1.39831e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.55443e-19, 0, 0, 5.79575e-21, 0, 2.21432e-19, 0, 1.39743e-15, 0, 0, 0
0.201121, 0, 2.77047e-15, 0, 1.41421, -2.77047e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.29863e-18, 0, 0, 1.16476e-20, 0, 4.47703e-19, 0, 2.76871e-15, 0, 0, 0
0.208987, 0, 5.43166e-15, 0, 1.41421, -5.43166e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.54602e-18, 0, 0, 2.3173e-20, 0, 8.96024e-19, 0, 5.42819e-15, 0, 0, 0
0.216853, 0, 1.05391e-14, 0, 1.41421, -1.05391e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.94004e-18, 0, 0, 4.56481e-20, 0, 1.77549e-18, 0, 1.05324e-14, 0, 0, 0
0.22472, 0, 2.02409e-14, 0, 1.41421, -2.02409e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.48755e-18, 0, 0, 8.90489e-20, 0, 3.48398e-18, 0, 2.02278e-14, 0, 0, 0
0.232586, 0, 3.84825e-14, 0, 1.41421, -3.84825e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.80379e-17, 0, 0, 1.72057e-19, 0, 6.77127e-18, 0, 3.84575e-14, 0, 0, 0
0.240453, 0, 7.24362e-14, 0, 1.41421, -7.24362e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.39529e-17, 0, 0, 3.29323e-19, 0, 1.30371e-17, 0, 7.23889e-14, 0, 0, 0
0.248319, 0, 1.35346e-13, 0, 1.41421, -1.35346e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.34404e-17, 0, 0, 6.26975e-19, 0, 2.49807e-17, 0, 1.35257e-13, 0, 0, 0
0.256186, 0, 2.49709e-13, 0, 1.41421, -2.49709e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17046e-16, 0, 0, 1.17768e-18, 0, 4.72024e-17, 0, 2.49544e-13, 0, 0, 0
0.264052, 0, 4.56283e-13, 0, 1.41421, -4.56283e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.13873e-16, 0, 0, 2.19246e-18, 0, 8.84064e-17, 0, 4.55979e-13, 0, 0, 0
0.271918, 0, 8.25812e-13, 0, 1.41421, -8.25812e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.87085e-16, 0, 0, 4.04612e-18, 0, 1.64146e-16, 0, 8.25257e-13, 0, 0, 0
0.279785, 0, 1.48049e-12, 0, 1.41421, -1.48049e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.93964e-16, 0, 0, 7.4032e-18, 0, 3.022e-16, 0, 1.47949e-12, 0, 0, 0
0.287651, 0, 2.6293e-12, 0, 1.41421, -2.6293e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.23248e-15, 0, 0, 1.34325e-17, 0, 5.51745e-16, 0, 2.6275e-12, 0, 0, 0
0.295518, 0, 4.62608e-12, 0, 1.41421, -4.62608e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.16854e-15, 0, 0, 2.41737e-17, 0, 9.99167e-16, 0, 4.62289e-12, 0, 0, 0
0.303384, 0, 8.06403e-12, 0, 1.41421, -8.06403e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.78031e-15, 0, 0, 4.31594e-17, 0, 1.79505e-15, 0, 8.05841e-12, 0, 0, 0
0.311251, 0, 1.39278e-11, 0, 1.41421, -1.39278e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.52963e-15, 0, 0, 7.64669e-17, 0, 3.19992e-15, 0, 1.3918e-11, 0, 0, 0
0.319117, 0, 2.3836e-11, 0, 1.41421, -2.3836e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.11758e-14, 0, 0, 1.34483e-16, 0, 5.6614e-15, 0, 2.3819e-11, 0, 0, 0
0.326984, 0, 4.04226e-11, 0, 1.41421, -4.04226e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8955e-14, 0, 0, 2.34858e-16, 0, 9.94347e-15, 0, 4.03935e-11, 0, 0, 0
0.33485, 0, 6.79333e-11, 3.71344e-43, 1.41421, -6.79333e-11, 0, 3.71344e-43, 3.71344e-43, 3.71344e-43, 3.71344e-43, 3.71344e-43, 3.71344e-43, 3.71344e-43, 3.71344e-43, 3.71344e-43, 3.71344e-43, 3.71344e-43, 3.18605e-14, 3.71344e-43, 3.71344e-43, 4.0743e-16, 3.71344e-43, 1.7342e-14, 3.71344e-43, 6.78837e-11, 3.71344e-43, 3.71344e-43, 3.71344e-43
0.342716, 0, 1.13144e-10, 6.36049e-42, 1.41421, -1.13144e-10, 0, 6.36049e-42, 6.36049e-42, 6.36049e-42, 6.36049e-42, 6.36049e-42, 6.36049e-42, 6.36049e-42, 6.36049e-42, 6.36049e-42, 6.36049e-42, 6.36049e-42, 5.30754e-14, 6.36049e-42, 6.36049e-42, 7.02428e-16, 6.36049e-42, 3.00426e-14, 6.36049e-42, 1.1306e-10, 6.36049e-42, 6.36049e-42, 6.36049e-42
0.350583, 0, 1.86763e-10, 8.97882e-41, 1.41421, -1.86763e-10, 0, 8.97882e-41, 8.97882e-41, 8.97882e-41, 8.97882e-41, 8.97882e-41, 8.97882e-41, 8.97882e-41, 8.97882e-41, 8.97882e-41, 8.97882e-41, 8.97882e-41, 8.76343e-14, 8.97882e-41, 8.97882e-41, 1.20409e-15, 8.97882e-41, 5.17135e-14, 8.97882e-41, 1.86622e-10, 8.97882e-41, 8.97882e-41, 8.97882e-41
0.358449, 0, 3.05554e-10, 1.12335e-39, 1.41421, -3.05554e-10, 0, 1.12335e-39, 1.12335e-39, 1.12335e-39, 1.12335e-39, 1.12335e-39, 1.12335e-39, 1.12335e-39, 1.12335e-39, 1.12335e-39, 1.12335e-39, 1.12335e-39, 1.43425e-13, 1.12335e-39, 1.12335e-39, 2.05335e-15, 1.12335e-39, 8.84845e-14, 1.12335e-39, 3.0532e-10, 1.12335e-39, 1.12335e-39, 1.12335e-39
0.366316, 0, 4.955e-10, 1.25882e-38, 1.41421, -4.955e-10, 0, 1.25882e-38, 1.25882e-38, 1.25882e-38, 1.25882e-38, 1.25882e-38, 1.25882e-38, 1.25882e-38, 1.25882e-38, 1.25882e-38, 1.25882e-38, 1.25882e-38, 2.3269e-13, 1.25882e-38, 1.25882e-38, 3.48546e-15, 1.25882e-38, 1.50561e-13, 1.25882e-38, 4.95113e-10, 1.25882e-38, 1.25882e-38, 1.25882e-38
0.374182, 0, 7.96496e-10, 1.27643e-37, 1.41421, -7.96496e-10, 0, 1.27643e-37, 1.27643e-37, 1.27643e-37, 1.27643e-37, 1.27643e-37, 1.27643e-37, 1.27643e-37, 1.27643e-37, 1.27643e-37, 1.27643e-37, 1.27643e-37, 3.74252e-13, 1.27643e-37, 1.27643e-37, 5.89283e-15, 1.27643e-37, 2.54884e-13, 1.27643e-37, 7.95861e-10, 1.27643e-37, 1.27643e-37, 1.27643e-37
0.382049, 0, 1.2692e-09, 1.17751e-36, 1.41421, -1.2692e-09, 0, 1.17751e-36, 1.17751e-36, 1.17751e-36, 1.17751e-36, 1.17751e-36, 1.17751e-36, 1.17751e-36, 1.17751e-36, 1.17751e-36, 1.17751e-36, 1.17751e-36, 5.96786e-13, 1.17751e-36, 1.17751e-36, 9.92959e-15, 1.17751e-36, 4.29525e-13, 1.17751e-36, 1.26816e-09, 1.17751e-36, 1.17751e-36, 1.17751e-36
0.389915, 0, 2.00497e-09, 9.94043e-36, 1.41421, -2.00497e-09, 0, 9.94043e-36, 9.94043e-36, 9.94043e-36, 9.94043e-36, 9.94043e-36, 9.94043e-36, 9.94043e-36, 9.94043e-36, 9.94043e-36, 9.94043e-36, 9.94043e-36, 9.43582e-13, 9.94043e-36, 9.94043e-36, 1.66865e-14, 9.94043e-36, 7.20927e-13, 9.94043e-36, 2.00329e-09, 9.94043e-36, 9.94043e-36, 9.94043e-36
