   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_20.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.0499128, 0, 1.42397e-17, 0, 1.41421, -1.42397e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.43198e-20, 0, 0, 4.72742e-23, 0, 0, 1.42153e-17, 0, 0, 0
0.0578126, 0, 2.81186e-17, 0, 1.41421, -2.81186e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.80234e-20, 0, 0, 9.47725e-23, 0, 0, 2.80705e-17, 0, 0, 0
0.0657124, 0, 5.49927e-17, 0, 1.41421, -5.49927e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.39214e-20, 0, 0, 1.88214e-22, 0, 0, 5.48986e-17, 0, 0, 0
0.0736121, 0, 1.06545e-16, 0, 1.41421, -1.06545e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.81966e-19, 0, 0, 3.70368e-22, 0, 0, 1.06362e-16, 0, 0, 0
0.0815119, 0, 2.04532e-16, 0, 1.41421, -2.04532e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.49318e-19, 0, 0, 7.22301e-22, 0, 0, 2.04182e-16, 0, 0, 0
0.0894116, 0, 3.89115e-16, 0, 1.41421, -3.89115e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.64565e-19, 0, 0, 1.39634e-21, 0, 0, 3.88449e-16, 0, 0, 0
0.0973114, 0, 7.33756e-16, 0, 1.41421, -7.33756e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.25317e-18, 0, 0, 2.67628e-21, 0, 0, 7.325e-16, 0, 0, 0
0.105211, 0, 1.37168e-15, 0, 1.41421, -1.37168e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.34267e-18, 0, 0, 5.08638e-21, 0, 0, 1.36933e-15, 0, 0, 0
0.113111, 0, 2.5424e-15, 0, 1.41421, -2.5424e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.34213e-18, 0, 0, 9.58721e-21, 0, 0, 2.53805e-15, 0, 0, 0
0.121011, 0, 4.67285e-15, 0, 1.41421, -4.67285e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.9807e-18, 0, 0, 1.79243e-20, 0, 0, 4.66485e-15, 0, 0, 0
0.12891, 0, 8.51766e-15, 0, 1.41421, -8.51766e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.45472e-17, 0, 0, 3.32444e-20, 0, 0, 8.50308e-15, 0, 0, 0
0.13681, 0, 1.53997e-14, 0, 1.41421, -1.53997e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.63009e-17, 0, 0, 6.11755e-20, 0, 0, 1.53733e-14, 0, 0, 0
0.14471, 0, 2.76185e-14, 0, 1.41421, -2.76185e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.71693e-17, 0, 0, 1.11704e-19, 0, 0, 2.75713e-14, 0, 0, 0
0.15261, 0, 4.91394e-14, 0, 1.41421, -4.91394e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.39244e-17, 0, 0, 2.02415e-19, 0, 0, 4.90553e-14, 0, 0, 0
0.160509, 0, 8.67444e-14, 0, 1.41421, -8.67444e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.48149e-16, 0, 0, 3.64046e-19, 0, 0, 8.65959e-14, 0, 0, 0
0.168409, 0, 1.5194e-13, 0, 1.41421, -1.5194e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.59496e-16, 0, 0, 6.49918e-19, 0, 0, 1.5168e-13, 0, 0, 0
0.176309, 0, 2.64092e-13, 0, 1.41421, -2.64092e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.5104e-16, 0, 0, 1.15185e-18, 0, 0, 2.6364e-13, 0, 0, 0
0.184209, 0, 4.55538e-13, 0, 1.41421, -4.55538e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.78013e-16, 0, 0, 2.02683e-18, 0, 0, 4.54758e-13, 0, 0, 0
0.192109, 0, 7.7985e-13, 0, 1.41421, -7.7985e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.33191e-15, 0, 0, 3.54133e-18, 0, 0, 7.78515e-13, 0, 0, 0
0.200008, 0, 1.32508e-12, 0, 1.41421, -1.32508e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.26314e-15, 0, 0, 6.14461e-18, 0, 0, 1.32281e-12, 0, 0, 0
0.207908, 0, 2.23484e-12, 0, 1.41421, -2.23484e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.817e-15, 0, 0, 1.05889e-17, 0, 0, 2.23101e-12, 0, 0, 0
0.215808, 0, 3.74151e-12, 0, 1.41421, -3.74151e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.39044e-15, 0, 0, 1.81255e-17, 0, 0, 3.7351e-12, 0, 0, 0
0.223708, 0, 6.2182e-12, 0, 1.41421, -6.2182e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.06209e-14, 0, 0, 3.08223e-17, 0, 0, 6.20755e-12, 0, 0, 0
0.231607, 0, 1.02595e-11, 0, 1.41421, -1.02595e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.75242e-14, 0, 0, 5.20764e-17, 0, 0, 1.02419e-11, 0, 0, 0
0.239507, 0, 1.68052e-11, 0, 1.41421, -1.68052e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.87064e-14, 0, 0, 8.7434e-17, 0, 0, 1.67764e-11, 0, 0, 0
0.247407, 0, 2.73303e-11, 0, 1.41421, -2.73303e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.66883e-14, 0, 0, 1.45906e-16, 0, 0, 2.72835e-11, 0, 0, 0
0.255307, 0, 4.4131e-11, 0, 1.41421, -4.4131e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.53953e-14, 0, 0, 2.42043e-16, 0, 0, 4.40553e-11, 0, 0, 0
0.263206, 0, 7.0755e-11, 0, 1.41421, -7.0755e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.20894e-13, 0, 0, 3.99242e-16, 0, 0, 7.06337e-11, 0, 0, 0
0.271106, 0, 1.12643e-10, 0, 1.41421, -1.12643e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.92492e-13, 0, 0, 6.54947e-16, 0, 0, 1.1245e-10, 0, 0, 0
0.279006, 0, 1.78073e-10, 0, 1.41421, -1.78073e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.04357e-13, 0, 0, 1.06885e-15, 0, 0, 1.77767e-10, 0, 0, 0
0.286906, 0, 2.79548e-10, 0, 1.41421, -2.79548e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.77901e-13, 0, 0, 1.73582e-15, 0, 0, 2.79068e-10, 0, 0, 0
0.294805, 0, 4.35806e-10, 4.34403e-44, 1.41421, -4.35806e-10, 0, 4.34403e-44, 4.34403e-44, 4.34403e-44, 4.34403e-44, 4.34403e-44, 4.34403e-44, 4.34403e-44, 4.34403e-44, 4.34403e-44, 7.45237e-13, 4.34403e-44, 4.34403e-44, 2.80613e-15, 4.34403e-44, 4.34403e-44, 4.35058e-10, 4.34403e-44, 4.34403e-44, 4.34403e-44
0.302705, 0, 6.74719e-10, 8.36575e-43, 1.41421, -6.74719e-10, 0, 8.36575e-43, 8.36575e-43, 8.36575e-43, 8.36575e-43, 8.36575e-43, 8.36575e-43, 8.36575e-43, 8.36575e-43, 8.36575e-43, 1.15418e-12, 8.36575e-43, 8.36575e-43, 4.51739e-15, 8.36575e-43, 8.36575e-43, 6.7356e-10, 8.36575e-43, 8.36575e-43, 8.36575e-43
0.310605, 0, 1.03744e-09, 1.25724e-41, 1.41421, -1.03744e-09, 0, 1.25724e-41, 1.25724e-41, 1.25724e-41, 1.25724e-41, 1.25724e-41, 1.25724e-41, 1.25724e-41, 1.25724e-41, 1.25724e-41, 1.77539e-12, 1.25724e-41, 1.25724e-41, 7.24464e-15, 1.25724e-41, 1.25724e-41, 1.03566e-09, 1.25724e-41, 1.25724e-41, 1.25724e-41
0.318505, 0, 1.58426e-09, 1.72557e-40, 1.41421, -1.58426e-09, 0, 1.72557e-40, 1.72557e-40, 1.72557e-40, 1.72557e-40, 1.72557e-40, 1.72557e-40, 1.72557e-40, 1.72557e-40, 1.72557e-40, 2.71255e-12, 1.72557e-40, 1.72557e-40, 1.15793e-14, 1.72557e-40, 1.72557e-40, 1.58154e-09, 1.72557e-40, 1.72557e-40, 1.72557e-40
0.326404, 0, 2.40287e-09, 2.12456e-39, 1.41421, -2.40287e-09, 0, 2.12456e-39, 2.12456e-39, 2.12456e-39, 2.12456e-39, 2.12456e-39, 2.12456e-39, 2.12456e-39, 2.12456e-39, 2.12456e-39, 4.1167e-12, 2.12456e-39, 2.12456e-39, 1.84534e-14, 2.12456e-39, 2.12456e-39, 2.39873e-09, 2.12456e-39, 2.12456e-39, 2.12456e-39
0.334304, 0, 3.62016e-09, 1.02952e-37, 1.41421, -3.62016e-09, 0, 1.02952e-37, 1.02952e-37, 1.02952e-37, 1.02952e-37, 1.02952e-37, 1.02952e-37, 1.02952e-37, 1.02952e-37, 1.02952e-37, 6.20699e-12, 1.02952e-37, 1.02952e-37, 2.93873e-14, 1.02952e-37, 1.02952e-37, 3.61392e-09, 1.02952e-37, 1.02952e-37, 1.02952e-37
0.342204, 0, 5.41691e-09, 9.3936e-37, 1.41421, -5.41691e-09, 0, 9.3936e-37, 9.3936e-37, 9.3936e-37, 9.3936e-37, 9.3936e-37, 9.3936e-37, 9.3936e-37, 9.3936e-37, 9.3936e-37, 9.29596e-12, 9.3936e-37, 9.3936e-37, 4.66254e-14, 9.3936e-37, 9.3936e-37, 5.40757e-09, 9.3936e-37, 9.3936e-37, 9.3936e-37
0.350104, 0, 8.05126e-09, 7.83803e-36, 1.41421, -8.05126e-09, 0, 7.83803e-36, 7.83803e-36, 7.83803e-36, 7.83803e-36, 7.83803e-36, 7.83803e-36, 7.83803e-36, 7.83803e-36, 7.83803e-36, 1.38316e-11, 7.83803e-36, 7.83803e-36, 7.38611e-14, 7.83803e-36, 7.83803e-36, 8.03735e-09, 7.83803e-36, 7.83803e-36, 7.83803e-36
0.358003, 0, 1.18873e-08, 6.0066e-35, 1.41421, -1.18873e-08, 0, 6.0066e-35, 6.0066e-35, 6.0066e-35, 6.0066e-35, 6.0066e-35, 6.0066e-35, 6.0066e-35, 6.0066e-35, 6.0066e-35, 2.04477e-11, 6.0066e-35, 6.0066e-35, 1.16876e-13, 6.0066e-35, 6.0066e-35, 1.18667e-08, 6.0066e-35, 6.0066e-35, 6.0066e-35
0.365903, 0, 1.74351e-08, 4.2466e-34, 1.41421, -1.74351e-08, 0, 4.2466e-34, 4.2466e-34, 4.2466e-34, 4.2466e-34, 4.2466e-34, 4.2466e-34, 4.2466e-34, 4.2466e-34, 4.2466e-34, 3.0036e-11, 4.2466e-34, 4.2466e-34, 1.84809e-13, 4.2466e-34, 4.2466e-34, 1.74048e-08, 4.2466e-34, 4.2466e-34, 4.2466e-34
0.373803, 0, 2.54042e-08, 2.92743e-33, 1.41421, -2.54042e-08, 0, 2.92743e-33, 2.92743e-33, 2.92743e-33, 2.92743e-33, 2.92743e-33, 2.92743e-33, 2.92743e-33, 2.92743e-33, 2.92743e-33, 4.38428e-11, 2.92743e-33, 2.92743e-33, 2.92108e-13, 2.92743e-33, 2.92743e-33, 2.53601e-08, 2.92743e-33, 2.92743e-33, 2.92743e-33
0.381703, 0, 3.67748e-08, 1.73272e-32, 1.41421, -3.67748e-08, 0, 1.73272e-32, 1.73272e-32, 1.73272e-32, 1.73272e-32, 1.73272e-32, 1.73272e-32, 1.73272e-32, 1.73272e-32, 1.73272e-32, 6.35991e-11, 1.73272e-32, 1.73272e-32, 4.61628e-13, 1.73272e-32, 1.73272e-32, 3.67107e-08, 1.73272e-32, 1.73272e-32, 1.73272e-32
0.389602, 0, 5.28902e-08, 9.627e-32, 1.41421, -5.28902e-08, 0, 9.627e-32, 9.627e-32, 9.627e-32, 9.627e-32, 9.627e-32, 9.627e-32, 9.627e-32, 9.627e-32, 9.627e-32, 9.16931e-11, 9.627e-32, 9.627e-32, 7.29512e-13, 9.627e-32, 9.627e-32, 5.27977e-08, 9.627e-32, 9.627e-32, 9.627e-32
0.397502, 0, 7.55791e-08, 5.26648e-31, 1.41421, -7.55791e-08, 0, 5.26648e-31, 5.26648e-31, 5.26648e-31, 5.26648e-31, 5.26648e-31, 5.26648e-31, 5.26648e-31, 5.26648e-31, 5.26648e-31, 1.314e-10, 5.26648e-31, 5.26648e-31, 1.15287e-12, 5.26648e-31, 5.26648e-31, 7.54465e-08, 5.26648e-31, 5.26648e-31, 5.26648e-31
0.405402, 0, 1.07313e-07, 2.7465e-30, 1.41421, -1.07313e-07, 0, 2.7465e-30, 2.7465e-30, 2.7465e-30, 2.7465e-30, 2.7465e-30, 2.7465e-30, 2.7465e-30, 2.7465e-30, 2.7465e-30, 1.87187e-10, 2.7465e-30, 2.7465e-30, 1.82185e-12, 2.7465e-30, 2.7465e-30, 1.07124e-07, 2.7465e-30, 2.7465e-30, 2.7465e-30
0.413302, 0, 1.51409e-07, 1.35194e-29, 1.41421, -1.51409e-07, 0, 1.35194e-29, 1.35194e-29, 1.35194e-29, 1.35194e-29, 1.35194e-29, 1.35194e-29, 1.35194e-29, 1.35194e-29, 1.35194e-29, 2.65105e-10, 1.35194e-29, 1.35194e-29, 2.8784e-12, 1.35194e-29, 1.35194e-29, 1.51141e-07, 1.35194e-29, 1.35194e-29, 1.35194e-29
0.421201, 0, 2.12287e-07, 6.3234e-29, 1.41421, -2.12287e-07, 0, 6.3234e-29, 6.3234e-29, 6.3234e-29, 6.3234e-29, 6.3234e-29, 6.3234e-29, 6.3234e-29, 6.3234e-29, 6.3234e-29, 3.7331e-10, 6.3234e-29, 6.3234e-29, 4.54548e-12, 6.3234e-29, 6.3234e-29, 2.11909e-07, 6.3234e-29, 6.3234e-29, 6.3234e-29
0.429101, 0, 2.95795e-07, 2.83954e-28, 1.41421, -2.95795e-07, 0, 2.83954e-28, 2.83954e-28, 2.83954e-28, 2.83954e-28, 2.83954e-28, 2.83954e-28, 2.83954e-28, 2.83954e-28, 2.83954e-28, 5.22733e-10, 2.83954e-28, 2.83954e-28, 7.17215e-12, 2.83954e-28, 2.83954e-28, 2.95265e-07, 2.83954e-28, 2.83954e-28, 2.83954e-28
0.437001, 0, 4.0962e-07, 1.21634e-27, 1.41421, -4.0962e-07, 0, 1.21634e-27, 1.21634e-27, 1.21634e-27, 1.21634e-27, 1.21634e-27, 1.21634e-27, 1.21634e-27, 1.21634e-27, 1.21634e-27, 7.27947e-10, 1.21634e-27, 1.21634e-27, 1.13026e-11, 1.21634e-27, 1.21634e-27, 4.08881e-07, 1.21634e-27, 1.21634e-27, 1.21634e-27
0.444901, 0, 5.63794e-07, 4.96222e-27, 1.41421, -5.63794e-07, 0, 4.96222e-27, 4.96222e-27, 4.96222e-27, 4.96222e-27, 4.96222e-27, 4.96222e-27, 4.96222e-27, 4.96222e-27, 4.96222e-27, 1.00827e-09, 4.96222e-27, 4.96222e-27, 1.77814e-11, 4.96222e-27, 4.96222e-27, 5.62768e-07, 4.96222e-27, 4.96222e-27, 4.96222e-27
0.452801, 0, 7.71323e-07, 1.93097e-26, 1.41421, -7.71323e-07, 0, 1.93097e-26, 1.93097e-26, 1.93097e-26, 1.93097e-26, 1.93097e-26, 1.93097e-26, 1.93097e-26, 1.93097e-26, 1.93097e-26, 1.38919e-09, 1.93097e-26, 1.93097e-26, 2.79127e-11, 1.93097e-26, 1.93097e-26, 7.69906e-07, 1.93097e-26, 1.93097e-26, 1.93097e-26
0.4607, 0, 1.04896e-06, 7.17914e-26, 1.41421, -1.04896e-06, 0, 7.17914e-26, 7.17914e-26, 7.17914e-26, 7.17914e-26, 7.17914e-26, 7.17914e-26, 2.50305e-12, 7.17914e-26, 7.17914e-26, 1.90416e-09, 7.17914e-26, 7.17914e-26, 4.36982e-11, 7.17914e-26, 7.17914e-26, 1.04701e-06, 7.17914e-26, 7.17914e-26, 7.17914e-26
0.4686, 0, 1.41812e-06, 2.55686e-25, 1.41421, -1.41812e-06, 0, 2.55686e-25, 2.55686e-25, 2.55686e-25, 2.55686e-25, 2.55686e-25, 2.55686e-25, 8.24932e-12, 2.55686e-25, 2.55686e-25, 2.59686e-09, 2.55686e-25, 2.55686e-25, 6.81929e-11, 2.55686e-25, 2.55686e-25, 1.41544e-06, 2.55686e-25, 2.55686e-25, 2.55686e-25
0.4765, 0, 1.9078e-06, 8.83939e-25, 1.41421, -1.9078e-06, 0, 1.17476e-14, 2.94546e-14, 3.86108e-10, 9.78146e-12, 4.17022e-13, 2.81463e-11, 1.35016e-10, 3.94592e-11, 9.52256e-10, 3.52411e-09, 9.53068e-13, 1.86746e-12, 1.06027e-10, 4.93581e-14, 1.60791e-15, 1.9026e-06, 8.83939e-25, 8.83939e-25, 2.0138e-11
0.4844, 0, 2.55311e-06, 2.33758e-10, 1.41421, -2.55311e-06, 2.33758e-10, 2.33796e-10, 2.33854e-10, 1.50091e-09, 2.65859e-10, 2.35126e-10, 3.2613e-10, 6.5671e-10, 3.63257e-10, 3.35892e-09, 4.99304e-09, 2.36886e-10, 2.39886e-10, 3.9794e-10, 2.34463e-10, 2.33763e-10, 2.54304e-06, 2.33758e-10, 2.33758e-10, 2.99848e-10
0.492299, 0, 3.39993e-06, 7.60154e-10, 1.41421, -3.39993e-06, 7.60154e-10, 7.60252e-10, 7.604e-10, 3.98584e-09, 8.41872e-10, 7.63638e-10, 9.95299e-10, 1.82059e-09, 1.08981e-09, 8.71566e-09, 7.15694e-09, 7.68116e-10, 7.75755e-10, 1.01324e-09, 7.62737e-10, 7.60167e-10, 3.38019e-06, 7.60154e-10, 7.60154e-10, 9.28394e-10
0.500199, 0, 4.50841e-06, 1.92259e-09, 1.41421, -4.50841e-06, 1.92259e-09, 1.92282e-09, 1.92316e-09, 9.40214e-09, 2.11208e-09, 1.93067e-09, 2.46783e-09, 4.36243e-09, 2.68698e-09, 2.03694e-08, 1.048e-08, 1.94106e-09, 1.95877e-09, 2.3108e-09, 1.92966e-09, 1.92263e-09, 4.46914e-06, 1.92259e-09, 1.92259e-09, 2.3127e-09
0.508099, 0, 5.95741e-06, 4.43778e-09, 1.41421, -5.95741e-06, 4.43778e-09, 4.43829e-09, 4.43904e-09, 2.0956e-08, 4.85625e-09, 4.45563e-09, 5.64192e-09, 9.7982e-09, 6.1259e-09, 4.51766e-08, 1.58329e-08, 4.47856e-09, 4.51768e-09, 5.03012e-09, 4.45494e-09, 4.43785e-09, 5.87847e-06, 4.43778e-09, 4.43778e-09, 5.29931e-09
0.515999, 0, 7.85396e-06, 9.76696e-09, 1.41421, -7.85396e-06, 9.76696e-09, 9.76804e-09, 9.76966e-09, 4.50856e-08, 1.06617e-08, 9.80511e-09, 1.23416e-08, 2.11785e-08, 1.33764e-08, 9.6873e-08, 2.48716e-08, 9.85414e-09, 9.93779e-09, 1.06657e-08, 9.80607e-09, 9.76711e-09, 7.69486e-06, 9.76696e-09, 9.76696e-09, 1.16091e-08
0.523898, 0, 1.03499e-05, 2.08283e-08, 1.41421, -1.03499e-05, 2.08283e-08, 2.08305e-08, 2.08339e-08, 9.44368e-08, 2.2693e-08, 2.09078e-08, 2.61941e-08, 4.68775e-08, 2.83509e-08, 2.02369e-07, 4.07598e-08, 2.101e-08, 2.11843e-08, 2.2184e-08, 2.09138e-08, 2.08286e-08, 1.00281e-05, 2.08283e-08, 2.08283e-08, 2.46674e-08
0.531798, 0, 1.36695e-05, 4.33144e-08, 1.41421, -1.36695e-05, 4.33144e-08, 4.3319e-08, 4.33259e-08, 1.93299e-07, 4.71141e-08, 4.34764e-08, 5.4248e-08, 1.06277e-07, 5.86425e-08, 4.13221e-07, 6.94981e-08, 4.36846e-08, 4.40398e-08, 4.53472e-08, 4.34956e-08, 4.3315e-08, 1.30191e-05, 4.33144e-08, 4.33144e-08, 5.11371e-08
0.539698, 0, 1.81613e-05, 8.80859e-08, 1.41421, -1.81613e-05, 8.80859e-08, 8.8095e-08, 8.81087e-08, 3.87291e-07, 9.56658e-08, 8.84091e-08, 1.09897e-07, 2.44783e-07, 1.18664e-07, 8.26015e-07, 1.22331e-07, 8.88245e-08, 8.9533e-08, 9.11148e-08, 8.84604e-08, 8.80871e-08, 1.68517e-05, 8.80859e-08, 8.80859e-08, 1.03691e-07
0.547598, 0, 2.43515e-05, 1.75401e-07, 1.41421, -2.43515e-05, 1.75401e-07, 1.75418e-07, 1.75445e-07, 7.6019e-07, 1.90215e-07, 1.76032e-07, 2.1803e-07, 5.25498e-07, 2.35165e-07, 1.61766e-06, 2.19993e-07, 1.76844e-07, 1.78229e-07, 1.79887e-07, 1.76157e-07, 1.75403e-07, 2.17719e-05, 1.75401e-07, 1.75401e-07, 2.05901e-07
0.555497, 0, 3.30995e-05, 3.42208e-07, 1.41421, -3.30995e-05, 3.42208e-07, 3.42243e-07, 3.42294e-07, 1.46245e-06, 3.70588e-07, 3.43418e-07, 4.23871e-07, 1.08296e-06, 4.56694e-07, 3.10506e-06, 4.00024e-07, 3.44974e-07, 3.47627e-07, 3.4881e-07, 3.43705e-07, 3.42213e-07, 2.81173e-05, 3.42208e-07, 3.42208e-07, 4.00636e-07
0.563397, 0, 4.58134e-05, 6.54395e-07, 1.41421, -4.58134e-05, 6.54395e-07, 6.54459e-07, 6.54556e-07, 2.75824e-06, 7.07693e-07, 6.56668e-07, 8.0776e-07, 2.17342e-06, 8.69402e-07, 5.84309e-06, 7.29038e-07, 6.59588e-07, 6.64571e-07, 6.64046e-07, 6.57295e-07, 6.54404e-07, 3.63654e-05, 6.54395e-07, 6.54395e-07, 7.64124e-07
0.571297, 0, 6.4784e-05, 1.2268e-06, 1.41421, -6.4784e-05, 1.2268e-06, 1.22692e-06, 1.2271e-06, 5.10096e-06, 1.32495e-06, 1.23099e-06, 1.50922e-06, 4.24509e-06, 1.62273e-06, 1.07816e-05, 1.32277e-06, 1.23636e-06, 1.24554e-06, 1.24082e-06, 1.23231e-06, 1.22682e-06, 4.72097e-05, 1.2268e-06, 1.2268e-06, 1.42886e-06
0.579197, 0, 9.38165e-05, 2.25513e-06, 1.41421, -9.38165e-05, 2.25513e-06, 2.25535e-06, 2.25567e-06, 9.25158e-06, 2.43238e-06, 2.26269e-06, 2.76516e-06, 8.1611e-06, 2.97015e-06, 1.95104e-05, 2.37802e-06, 2.2724e-06, 2.28897e-06, 2.27537e-06, 2.26542e-06, 2.25516e-06, 6.16788e-05, 2.25513e-06, 2.25513e-06, 2.62004e-06
0.587096, 0, 0.000139094, 4.06528e-06, 1.41421, -0.000139094, 4.06528e-06, 4.06566e-06, 4.06623e-06, 1.64579e-05, 4.37923e-06, 4.07867e-06, 4.96868e-06, 1.54443e-05, 5.33178e-06, 3.46292e-05, 4.22203e-06, 4.09587e-06, 4.12522e-06, 4.0943e-06, 4.0841e-06, 4.06533e-06, 8.13186e-05, 4.06528e-06, 4.06528e-06, 4.71164e-06
0.594996, 0, 0.000210605, 7.18769e-06, 1.41421, -0.000210605, 7.18769e-06, 7.18834e-06, 7.18933e-06, 2.87204e-05, 7.73319e-06, 7.21094e-06, 8.75737e-06, 2.87724e-05, 9.38827e-06, 6.02937e-05, 7.38689e-06, 7.24084e-06, 7.29183e-06, 7.22905e-06, 7.22147e-06, 7.18778e-06, 0.000108486, 7.18769e-06, 7.18769e-06, 8.31076e-06
0.602896, 0, 0.000324198, 1.24658e-05, 1.41421, -0.000324198, 1.24658e-05, 1.24669e-05, 1.24686e-05, 4.91718e-05, 1.33957e-05, 1.25055e-05, 1.51416e-05, 5.27695e-05, 1.62171e-05, 0.000102994, 1.27181e-05, 1.25564e-05, 1.26434e-05, 1.25244e-05, 1.25254e-05, 1.2466e-05, 0.000146707, 1.24658e-05, 1.24658e-05, 1.43803e-05
0.610796, 0, 0.000504702, 2.12099e-05, 1.41421, -0.000504702, 2.12099e-05, 2.12118e-05, 2.12146e-05, 8.26049e-05, 2.27653e-05, 2.12763e-05, 2.56855e-05, 9.52765e-05, 2.74843e-05, 0.000172628, 2.15284e-05, 2.13615e-05, 2.15069e-05, 2.12926e-05, 2.13131e-05, 2.12102e-05, 0.00020129, 2.12099e-05, 2.12099e-05, 2.44121e-05
0.618695, 0, 0.00079036, 3.5408e-05, 1.41421, -0.00079036, 3.5408e-05, 3.54111e-05, 3.54157e-05, 0.000136182, 3.7961e-05, 3.55169e-05, 4.27542e-05, 0.000169344, 4.57068e-05, 0.000283946, 3.5809e-05, 3.56568e-05, 3.58955e-05, 3.55239e-05, 3.55833e-05, 3.54085e-05, 0.000280111, 3.5408e-05, 3.5408e-05, 4.0664e-05
