   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_46.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
3.1007, 10, 9.71644, 7.24524, 3.4641, 0.283555, 0, 7.24526, 7.48757, 7.2517, 7.26367, 7.24585, 7.24524, 7.24524, 7.24524, 7.24524, 7.24524, 7.24524, 7.24524, 9.43736, 7.24524, 7.24966, 7.25205
3.1086, 4, 9.44612, 7.20344, 2.44949, -5.44612, 0, 7.20346, 7.44577, 7.20989, 7.22241, 7.2038, 7.20344, 7.20344, 7.20344, 7.20344, 7.20344, 7.20344, 7.20344, 9.17014, 7.20344, 7.20704, 7.20765
3.11649, 4, 9.20909, 7.16712, 2.44949, -5.20909, 0, 7.16715, 7.40945, 7.17358, 7.18665, 7.16734, 7.16712, 7.16712, 7.16712, 7.16712, 7.16712, 7.16712, 7.16712, 8.93506, 7.16712, 7.17003, 7.16969
3.12438, 2, 9.00321, 7.1358, 2, -7.00321, 0, 7.13582, 7.37813, 7.14225, 7.15588, 7.13593, 7.1358, 7.1358, 7.1358, 7.1358, 7.1358, 7.1358, 7.1358, 8.73033, 7.1358, 7.13811, 7.13735
3.13227, 6, 8.82591, 7.10907, 2.82843, -2.82591, 0, 7.10909, 7.3514, 7.11552, 7.12971, 7.10914, 7.10907, 7.10907, 7.10907, 7.10907, 7.10907, 7.10907, 7.10907, 8.55364, 7.10907, 7.11088, 7.10999
3.14016, 12, 8.67442, 7.08668, 3.74166, 3.32558, 0, 7.08671, 7.32902, 7.09314, 7.1079, 7.08673, 7.08668, 7.08668, 7.08668, 7.08668, 7.08668, 7.08668, 7.08669, 8.4024, 7.08668, 7.08808, 7.08722
3.14805, 8, 8.54591, 7.06854, 3.16228, -0.545913, 0, 7.06857, 7.31087, 7.075, 7.09034, 7.06857, 7.06854, 7.06854, 7.06854, 7.06854, 7.06854, 7.06854, 7.06854, 8.2739, 7.06854, 7.06961, 7.06885
3.15594, 6, 8.43763, 7.05464, 2.82843, -2.43763, 0, 7.05467, 7.29697, 7.0611, 7.07703, 7.05466, 7.05464, 7.05464, 7.05464, 7.05464, 7.05464, 7.05464, 7.05464, 8.16544, 7.05464, 7.05545, 7.05482
3.16383, 2, 8.34702, 7.0451, 2, -6.34702, 0, 7.04512, 7.28743, 7.05156, 7.06807, 7.04511, 7.0451, 7.0451, 7.0451, 7.0451, 7.0451, 7.0451, 7.0451, 8.07453, 7.0451, 7.0457, 7.0452
3.17173, 10, 8.27175, 7.04006, 3.4641, 1.72825, 0, 7.04009, 7.2824, 7.04652, 7.06364, 7.04007, 7.04006, 7.04006, 7.04006, 7.04006, 7.04006, 7.04006, 7.04007, 7.99886, 7.04006, 7.0405, 7.04012
3.17962, 2, 8.20979, 7.03973, 2, -6.20979, 0, 7.03976, 7.28206, 7.04619, 7.06392, 7.03973, 7.03973, 7.03973, 7.03973, 7.03973, 7.03973, 7.03973, 7.03973, 7.93645, 7.03973, 7.04005, 7.03976
3.18751, 2, 8.15943, 7.04426, 2, -6.15943, 0, 7.04429, 7.28659, 7.05072, 7.06906, 7.04426, 7.04426, 7.04426, 7.04426, 7.04426, 7.04426, 7.04426, 7.04426, 7.88557, 7.04426, 7.04449, 7.04428
3.1954, 2, 8.11922, 7.05379, 2, -6.11922, 0, 7.05381, 7.29612, 7.06024, 7.07921, 7.05379, 7.05379, 7.05379, 7.05379, 7.05379, 7.05379, 7.05379, 7.05379, 7.84482, 7.05379, 7.05395, 7.0538
3.20329, 4, 8.088, 7.06836, 2.44949, -4.088, 0, 7.06838, 7.31069, 7.07481, 7.09441, 7.06836, 7.06836, 7.06836, 7.06836, 7.06836, 7.06836, 7.06836, 7.06836, 7.81301, 7.06836, 7.06848, 7.06836
3.21118, 10, 8.06481, 7.08795, 3.4641, 1.93519, 0, 7.08797, 7.33028, 7.0944, 7.11463, 7.08795, 7.08795, 7.08795, 7.08795, 7.08795, 7.08795, 7.08795, 7.08795, 7.78922, 7.08795, 7.08804, 7.08795
3.21907, 0, 8.04888, 7.11243, 1.41421, -8.04888, 0, 7.11245, 7.35476, 7.11888, 7.13975, 7.11243, 7.11243, 7.11243, 7.11243, 7.11243, 7.11243, 7.11243, 7.11243, 7.77265, 7.11243, 7.11251, 7.11243
3.22696, 6, 8.03958, 7.14158, 2.82843, -2.03958, 0, 7.14161, 7.38392, 7.14804, 7.16956, 7.14158, 7.14158, 7.14158, 7.14158, 7.14158, 7.14158, 7.14158, 7.14159, 7.7627, 7.14158, 7.14167, 7.14159
3.23486, 8, 8.03636, 7.1751, 3.16228, -0.036356, 0, 7.17513, 7.41743, 7.18156, 7.20374, 7.1751, 7.1751, 7.1751, 7.1751, 7.1751, 7.1751, 7.1751, 7.1751, 7.7588, 7.1751, 7.17521, 7.1751
3.24275, 6, 8.03874, 7.21261, 2.82843, -2.03874, 0, 7.21263, 7.45494, 7.21906, 7.24191, 7.21261, 7.21261, 7.21261, 7.21261, 7.21261, 7.21261, 7.21261, 7.21261, 7.76048, 7.21261, 7.21276, 7.21261
3.25064, 4, 8.04628, 7.25364, 2.44949, -4.04628, 0, 7.25366, 7.49597, 7.26009, 7.28361, 7.25364, 7.25364, 7.25364, 7.25364, 7.25364, 7.25364, 7.25364, 7.25364, 7.76728, 7.25364, 7.25385, 7.25364
3.25853, 6, 8.05855, 7.2977, 2.82843, -2.05855, 0, 7.29772, 7.54003, 7.30416, 7.32835, 7.2977, 7.2977, 7.2977, 7.2977, 7.2977, 7.2977, 7.2977, 7.2977, 7.77877, 7.2977, 7.29802, 7.2977
3.26642, 10, 8.0751, 7.34426, 3.4641, 1.9249, 0, 7.34428, 7.58659, 7.35072, 7.37559, 7.34426, 7.34426, 7.34426, 7.34426, 7.34426, 7.34426, 7.34426, 7.34426, 7.79449, 7.34426, 7.34472, 7.34426
3.27431, 4, 8.09549, 7.39277, 2.44949, -4.09549, 0, 7.39279, 7.6351, 7.39923, 7.42479, 7.39277, 7.39277, 7.39277, 7.39277, 7.39277, 7.39277, 7.39277, 7.39277, 7.81398, 7.39277, 7.39345, 7.39277
3.2822, 2, 8.11927, 7.44267, 2, -6.11927, 0, 7.4427, 7.685, 7.44913, 7.47539, 7.44267, 7.44267, 7.44267, 7.44267, 7.44267, 7.44267, 7.44267, 7.44267, 7.83677, 7.44267, 7.44364, 7.44267
3.29009, 6, 8.14596, 7.49342, 2.82843, -2.14596, 0, 7.49345, 7.73575, 7.49988, 7.52685, 7.49342, 7.49342, 7.49342, 7.49342, 7.49342, 7.49342, 7.49342, 7.49342, 7.86235, 7.49342, 7.4948, 7.49342
3.29799, 4, 8.17509, 7.5445, 2.44949, -4.17509, 0, 7.54452, 7.78683, 7.55095, 7.57863, 7.5445, 7.5445, 7.5445, 7.5445, 7.5445, 7.5445, 7.5445, 7.5445, 7.89022, 7.5445, 7.54642, 7.5445
3.30588, 8, 8.20616, 7.5954, 3.16228, -0.206156, 0, 7.59543, 7.83774, 7.60186, 7.63025, 7.5954, 7.5954, 7.5954, 7.5954, 7.5954, 7.5954, 7.5954, 7.59541, 7.91985, 7.5954, 7.59804, 7.5954
3.31377, 4, 8.2387, 7.64569, 2.44949, -4.2387, 0, 7.64571, 7.88802, 7.65214, 7.68126, 7.64569, 7.64569, 7.64569, 7.64569, 7.64569, 7.64569, 7.64569, 7.64569, 7.95074, 7.64569, 7.64927, 7.64569
3.32166, 6, 8.27228, 7.69494, 2.82843, -2.27228, 0, 7.69496, 7.93727, 7.70139, 7.73124, 7.69494, 7.69494, 7.69494, 7.69494, 7.69494, 7.69494, 7.69494, 7.69494, 7.98237, 7.69494, 7.69973, 7.69494
3.32955, 4, 8.30646, 7.74281, 2.44949, -4.30646, 0, 7.74284, 7.98514, 7.74927, 7.77986, 7.74281, 7.74281, 7.74281, 7.74281, 7.74281, 7.74281, 7.74281, 7.74281, 8.01429, 7.74281, 7.74912, 7.74281
3.33744, 0, 8.34088, 7.78903, 1.41421, -8.34088, 0, 7.78905, 8.03136, 7.79549, 7.82683, 7.78903, 7.78903, 7.78903, 7.78903, 7.78903, 7.78903, 7.78903, 7.78903, 8.04607, 7.78903, 7.79723, 7.78903
3.34533, 4, 8.37523, 7.83338, 2.44949, -4.37523, 0, 7.83341, 8.07572, 7.83984, 7.87195, 7.83338, 7.83338, 7.83338, 7.83338, 7.83338, 7.83338, 7.83338, 7.83338, 8.07735, 7.83338, 7.84389, 7.83338
3.35322, 6, 8.40927, 7.87575, 2.82843, -2.40927, 0, 7.87577, 8.11808, 7.88221, 7.91512, 7.87575, 7.87575, 7.87575, 7.87575, 7.87575, 7.87575, 7.87575, 7.87575, 8.10783, 7.87575, 7.88901, 7.87575
3.36112, 2, 8.44283, 7.91608, 2, -6.44283, 0, 7.91611, 8.15842, 7.92254, 7.95629, 7.91608, 7.91608, 7.91608, 7.91608, 7.91608, 7.91608, 7.91608, 7.91609, 8.1373, 7.91608, 7.93259, 7.91608
3.36901, 2, 8.47583, 7.95443, 2, -6.47583, 0, 7.95445, 8.19676, 7.96089, 7.99555, 7.95443, 7.95443, 7.95443, 7.95443, 7.95443, 7.95443, 7.95443, 7.95443, 8.16564, 7.95443, 7.97469, 7.95443
3.3769, 2, 8.5083, 7.99092, 2, -6.5083, 0, 7.99094, 8.23325, 7.99738, 8.03306, 7.99092, 7.99092, 7.99092, 7.99092, 7.99092, 7.99092, 7.99092, 7.99092, 8.19282, 7.99092, 8.01544, 7.99092
3.38479, 6, 8.54035, 8.02577, 2.82843, -2.54035, 0, 8.0258, 8.26811, 8.03223, 8.06913, 8.02577, 8.02577, 8.02577, 8.02577, 8.02577, 8.02577, 8.02577, 8.02577, 8.21892, 8.02577, 8.05503, 8.02577
3.39268, 0, 8.57219, 8.05927, 1.41421, -8.57219, 0, 8.05929, 8.3016, 8.06572, 8.10413, 8.05927, 8.05927, 8.05927, 8.05927, 8.05927, 8.05927, 8.05927, 8.05927, 8.24409, 8.05927, 8.09369, 8.05927
3.40057, 6, 8.60416, 8.09175, 2.82843, -2.60416, 0, 8.09177, 8.33408, 8.09821, 8.1386, 8.09175, 8.09175, 8.09175, 8.09175, 8.09175, 8.09175, 8.09175, 8.09175, 8.26856, 8.09175, 8.13169, 8.09175
3.40846, 6, 8.63673, 8.12362, 2.82843, -2.63673, 0, 8.12365, 8.36596, 8.13008, 8.1732, 8.12362, 8.12362, 8.12362, 8.12362, 8.12362, 8.12362, 8.12362, 8.12362, 8.29263, 8.12362, 8.16933, 8.12362
3.41635, 4, 8.67053, 8.1553, 2.44949, -4.67053, 0, 8.15532, 8.39763, 8.16175, 8.20878, 8.1553, 8.1553, 8.1553, 8.1553, 8.1553, 8.1553, 8.1553, 8.1553, 8.31666, 8.1553, 8.20687, 8.1553
3.42425, 4, 8.7064, 8.18721, 2.44949, -4.7064, 0, 8.18723, 8.42954, 8.19367, 8.24638, 8.18721, 8.18721, 8.18721, 8.18721, 8.18721, 8.18721, 8.18721, 8.18721, 8.34102, 8.18721, 8.24461, 8.18721
3.43214, 2, 8.74547, 8.2198, 2, -6.74547, 0, 8.21983, 8.46213, 8.22626, 8.28735, 8.2198, 8.2198, 8.2198, 8.2198, 8.2198, 8.2198, 8.2198, 8.2198, 8.36611, 8.2198, 8.2828, 8.2198
3.44003, 2, 8.78923, 8.25346, 2, -6.78923, 0, 8.25348, 8.49579, 8.25991, 8.33337, 8.25346, 8.25346, 8.25346, 8.25346, 8.25346, 8.25346, 8.25346, 8.25346, 8.39229, 8.25346, 8.32167, 8.25346
3.44792, 6, 8.83968, 8.28854, 2.82843, -2.83968, 0, 8.28856, 8.53087, 8.29499, 8.38662, 8.28854, 8.28854, 8.28854, 8.28854, 8.28854, 8.28854, 8.28854, 8.28854, 8.41993, 8.28854, 8.36139, 8.28854
3.45581, 8, 8.89949, 8.32536, 3.16228, -0.899493, 0, 8.32538, 8.56769, 8.33181, 8.44995, 8.32536, 8.32536, 8.32536, 8.32536, 8.32536, 8.32536, 8.32536, 8.32536, 8.44933, 8.32536, 8.40211, 8.32536
3.4637, 8, 8.97221, 8.36415, 3.16228, -0.972212, 0, 8.36417, 8.60648, 8.37061, 8.52703, 8.36415, 8.36415, 8.36415, 8.36415, 8.36415, 8.36415, 8.36415, 8.36415, 8.48075, 8.36415, 8.44393, 8.36415
3.47159, 2, 9.06248, 8.4051, 2, -7.06248, 0, 8.40512, 8.64743, 8.41156, 8.62257, 8.4051, 8.4051, 8.4051, 8.4051, 8.4051, 8.4051, 8.4051, 8.4051, 8.51438, 8.4051, 8.48691, 8.4051
3.47948, 2, 9.17626, 8.44831, 2, -7.17626, 0, 8.44833, 8.69064, 8.45477, 8.7426, 8.44831, 8.44831, 8.44831, 8.44831, 8.44831, 8.44831, 8.44831, 8.44831, 8.55037, 8.44831, 8.53109, 8.44831
3.48738, 8, 9.32112, 8.49382, 3.16228, -1.32112, 0, 8.49384, 8.73615, 8.50027, 8.8947, 8.49382, 8.49382, 8.49382, 8.49382, 8.49382, 8.49382, 8.49382, 8.49382, 8.58878, 8.49382, 8.57647, 8.49382
3.49527, 8, 9.5065, 8.5416, 3.16228, -1.5065, 0, 8.54163, 8.78393, 8.54806, 9.08823, 8.5416, 8.5416, 8.5416, 8.5416, 8.5416, 8.5416, 8.5416, 8.5416, 8.62961, 8.5416, 8.62304, 8.5416
3.50316, 4, 9.74379, 8.59159, 2.44949, -5.74379, 0, 8.59161, 8.83392, 8.59805, 9.33453, 8.59159, 8.59159, 8.59159, 8.59159, 8.59159, 8.59159, 8.59159, 8.59159, 8.67284, 8.59159, 8.67079, 8.59159
3.51105, 6, 10.0465, 8.64367, 2.82843, -4.04653, 0, 8.6437, 8.88601, 8.65013, 9.64699, 8.64367, 8.64367, 8.64367, 8.64367, 8.64367, 8.64367, 8.64367, 8.64367, 8.71838, 8.64367, 8.71969, 8.64367
3.51894, 10, 10.4302, 8.69769, 3.4641, -0.430241, 0, 8.69771, 8.94002, 8.70415, 10.041, 8.69769, 8.69769, 8.69769, 8.69769, 8.69769, 8.69769, 8.69769, 8.69769, 8.7661, 8.69769, 8.76972, 8.69769
3.52683, 8, 10.9124, 8.75348, 3.16228, -2.91235, 0, 8.7535, 8.99581, 8.75994, 10.5338, 8.75348, 8.75348, 8.75348, 8.75348, 8.75348, 8.75348, 8.75348, 8.75348, 8.81586, 8.75348, 8.82085, 8.75348
3.53472, 14, 11.5116, 8.81086, 4, 2.48844, 0, 8.81088, 9.05319, 8.81732, 11.1439, 8.81086, 8.81086, 8.81086, 8.81086, 8.81086, 8.81086, 8.81086, 8.81086, 8.86751, 8.81086, 8.87309, 8.81086
3.54261, 20, 12.2472, 8.86964, 4.69042, 7.75279, 0, 8.86967, 9.11197, 8.8761, 11.8904, 8.86964, 8.86964, 8.86964, 8.86964, 8.86964, 8.86964, 8.86964, 8.86964, 8.92086, 8.86964, 8.92639, 8.86964
3.55051, 10, 13.1382, 8.92964, 3.4641, -3.13817, 0, 8.92967, 9.17198, 8.9361, 12.7921, 8.92964, 8.92964, 8.92964, 8.92964, 8.92964, 8.92964, 8.92964, 8.92964, 8.97576, 8.92964, 8.98077, 8.92964
3.5584, 18, 14.2018, 8.99071, 4.47214, 3.79819, 0, 8.99073, 9.23304, 8.99717, 13.8662, 8.99071, 8.99071, 8.99071, 8.99071, 8.99071, 8.99071, 8.99071, 8.99071, 9.03206, 8.99071, 9.0362, 8.99071
3.56629, 22, 15.4521, 9.05267, 4.89898, 6.54788, 0, 9.0527, 9.295, 9.05913, 15.1264, 9.05267, 9.05267, 9.05267, 9.05267, 9.05267, 9.05267, 9.05267, 9.05267, 9.08958, 9.05267, 9.09266, 9.05267
3.57418, 10, 16.8983, 9.1154, 3.4641, -6.89825, 0, 9.11542, 9.35773, 9.12185, 16.5819, 9.1154, 9.1154, 9.1154, 9.1154, 9.1154, 9.1154, 9.1154, 9.1154, 9.14821, 9.1154, 9.15013, 9.1154
3.58207, 24, 18.5426, 9.17876, 5.09902, 5.45736, 0, 9.17879, 9.4211, 9.18522, 18.235, 9.17876, 9.17876, 9.17876, 9.17876, 9.17876, 9.17876, 9.17876, 9.17876, 9.2078, 9.17876, 9.20858, 9.17876
3.58996, 34, 20.3797, 9.24267, 6, 13.6203, 0, 9.2427, 9.485, 9.24913, 20.08, 9.24267, 9.24267, 9.24267, 9.24267, 9.24267, 9.24267, 9.24267, 9.24267, 9.26826, 9.24267, 9.26797, 9.24267
3.59785, 20, 22.3941, 9.30704, 4.69042, -2.39413, 0, 9.30707, 9.54937, 9.3135, 22.1016, 9.30704, 9.30704, 9.30704, 9.30704, 9.30704, 9.30704, 9.30704, 9.30704, 9.3295, 9.30704, 9.32827, 9.30704
3.60574, 30, 24.5598, 9.37179, 5.65685, 5.44016, 0, 9.37182, 9.61413, 9.37825, 24.2738, 9.37179, 9.37179, 9.37179, 9.37179, 9.37179, 9.37179, 9.37179, 9.3718, 9.39141, 9.37179, 9.38941, 9.37179
3.61364, 28, 26.8399, 9.43687, 5.47723, 1.1601, 0, 9.4369, 9.6792, 9.44333, 26.5596, 9.43687, 9.43687, 9.43687, 9.43687, 9.43687, 9.43687, 9.43687, 9.43687, 9.45394, 9.43687, 9.45133, 9.43687
3.62153, 36, 29.1872, 9.50225, 6.16441, 6.81279, 0, 9.50227, 9.74458, 9.5087, 28.9119, 9.50225, 9.50225, 9.50225, 9.50225, 9.50225, 9.50225, 9.50225, 9.50225, 9.51703, 9.50225, 9.51399, 9.50225
3.62942, 30, 31.5449, 9.56788, 5.65685, -1.54493, 0, 9.5679, 9.81021, 9.57433, 31.2739, 9.56788, 9.56788, 9.56788, 9.56788, 9.56788, 9.56788, 9.56788, 9.56788, 9.58063, 9.56788, 9.57732, 9.56788
3.63731, 28, 33.8491, 9.63374, 5.47723, -5.84908, 0, 9.63376, 9.87607, 9.64019, 33.5818, 9.63374, 9.63374, 9.63374, 9.63374, 9.63374, 9.63374, 9.63374, 9.63374, 9.64469, 9.63374, 9.64125, 9.63374
3.6452, 46, 36.031, 9.69981, 6.9282, 9.969, 0, 9.69983, 9.94214, 9.70627, 35.7669, 9.69981, 9.69981, 9.69981, 9.69981, 9.69981, 9.69981, 9.69981, 9.69981, 9.70917, 9.69981, 9.70573, 9.69981
3.65309, 38, 38.0213, 9.76609, 6.32456, -0.0213165, 0, 9.76611, 10.0084, 9.77254, 37.7599, 9.76609, 9.76609, 9.76609, 9.76609, 9.76609, 9.76609, 9.76609, 9.76609, 9.77406, 9.76609, 9.77071, 9.76609
3.66098, 42, 39.7529, 9.83256, 6.63325, 2.24714, 0, 9.83259, 10.0749, 9.83902, 39.4937, 9.83256, 9.83256, 9.83256, 9.83256, 9.83256, 9.83256, 9.83256, 9.83256, 9.83932, 9.83256, 9.83613, 9.83256
3.66887, 66, 41.1651, 9.89922, 8.24621, 24.8349, 0, 9.89925, 10.1416, 9.90568, 40.9078, 9.89922, 9.89922, 9.89922, 9.89922, 9.89922, 9.89922, 9.89922, 9.89922, 9.90493, 9.89922, 9.90196, 9.89922
3.67676, 56, 42.2075, 9.96607, 7.61577, 13.7925, 0, 9.96609, 10.2084, 9.97253, 41.9519, 9.96607, 9.96607, 9.96607, 9.96607, 9.96607, 9.96607, 9.96607, 9.96607, 9.97087, 9.96607, 9.96815, 9.96607
3.68466, 54, 42.8432, 10.0331, 7.48331, 11.1568, 0, 10.0331, 10.2754, 10.0396, 42.5888, 10.0331, 10.0331, 10.0331, 10.0331, 10.0331, 10.0331, 10.0331, 10.0331, 10.0371, 10.0331, 10.0347, 10.0331
3.69255, 48, 43.0504, 10.1003, 7.07107, 4.94965, 0, 10.1004, 10.3427, 10.1068, 42.797, 10.1003, 10.1003, 10.1003, 10.1003, 10.1003, 10.1003, 10.1003, 10.1003, 10.1037, 10.1003, 10.1015, 10.1003
3.70044, 30, 42.8245, 10.1677, 5.65685, -12.8245, 0, 10.1678, 10.4101, 10.1742, 42.572, 10.1677, 10.1677, 10.1677, 10.1677, 10.1677, 10.1677, 10.1677, 10.1677, 10.1705, 10.1677, 10.1686, 10.1677
3.70833, 66, 42.1782, 10.2353, 8.24621, 23.8218, 0, 10.2354, 10.4777, 10.2418, 41.9265, 10.2353, 10.2353, 10.2353, 10.2353, 10.2353, 10.2353, 10.2353, 10.2353, 10.2376, 10.2353, 10.236, 10.2353
3.71622, 44, 41.1403, 10.3031, 6.78233, 2.85973, 0, 10.3031, 10.5455, 10.3096, 40.8891, 10.3031, 10.3031, 10.3031, 10.3031, 10.3031, 10.3031, 10.3031, 10.3031, 10.305, 10.3031, 10.3036, 10.3031
3.72411, 40, 39.7539, 10.3711, 6.48074, 0.246071, 0, 10.3711, 10.6134, 10.3776, 39.5032, 10.3711, 10.3711, 10.3711, 10.3711, 10.3711, 10.3711, 10.3711, 10.3711, 10.3726, 10.3711, 10.3715, 10.3711
3.732, 46, 38.074, 10.4393, 6.9282, 7.92605, 0, 10.4393, 10.6816, 10.4457, 37.8236, 10.4393, 10.4393, 10.4393, 10.4393, 10.4393, 10.4393, 10.4393, 10.4393, 10.4405, 10.4393, 10.4395, 10.4393
3.73989, 72, 36.1634, 10.5076, 8.60233, 35.8366, 0, 10.5077, 10.75, 10.5141, 35.9134, 10.5076, 10.5076, 10.5076, 10.5076, 10.5076, 10.5076, 10.5076, 10.5076, 10.5087, 10.5076, 10.5079, 10.5076
3.74779, 46, 34.0896, 10.5762, 6.9282, 11.9104, 0, 10.5762, 10.8185, 10.5827, 33.8397, 10.5762, 10.5762, 10.5762, 10.5762, 10.5762, 10.5762, 10.5762, 10.5762, 10.577, 10.5762, 10.5764, 10.5762
3.75568, 40, 31.9206, 10.645, 6.48074, 8.07936, 0, 10.645, 10.8873, 10.6515, 31.671, 10.645, 10.645, 10.645, 10.645, 10.645, 10.645, 10.645, 10.645, 10.6457, 10.645, 10.6452, 10.645
3.76357, 40, 29.7221, 10.714, 6.48074, 10.2779, 0, 10.714, 10.9563, 10.7204, 29.4726, 10.714, 10.714, 10.714, 10.714, 10.714, 10.714, 10.714, 10.714, 10.7145, 10.714, 10.7142, 10.714
3.77146, 40, 27.554, 10.7831, 6.48074, 12.446, 0, 10.7832, 11.0255, 10.7896, 27.3045, 10.7831, 10.7831, 10.7831, 10.7831, 10.7831, 10.7831, 10.7831, 10.7831, 10.7836, 10.7831, 10.7834, 10.7831
3.77935, 20, 25.468, 10.8525, 4.69042, -5.46802, 0, 10.8526, 11.0949, 10.859, 25.2186, 10.8525, 10.8525, 10.8525, 10.8525, 10.8525, 10.8525, 10.8525, 10.8525, 10.8529, 10.8525, 10.8528, 10.8525
3.78724, 42, 23.5068, 10.9221, 6.63325, 18.4932, 0, 10.9222, 11.1645, 10.9286, 23.2574, 10.9221, 10.9221, 10.9221, 10.9221, 10.9221, 10.9221, 10.9221, 10.9221, 10.9224, 10.9221, 10.9225, 10.9221
3.79513, 34, 21.703, 10.9919, 6, 12.297, 0, 10.992, 11.2343, 10.9984, 21.4535, 10.9919, 10.9919, 10.9919, 10.9919, 10.9919, 10.9919, 10.9919, 10.9919, 10.9922, 10.9919, 10.9924, 10.9919
3.80302, 26, 20.0789, 11.062, 5.2915, 5.92111, 0, 11.062, 11.3043, 11.0685, 19.8293, 11.062, 11.062, 11.062, 11.062, 11.062, 11.062, 11.062, 11.062, 11.0621, 11.062, 11.0625, 11.062
3.81092, 22, 18.6473, 11.1322, 4.89898, 3.35269, 0, 11.1322, 11.3745, 11.1387, 18.3976, 11.1322, 11.1322, 11.1322, 11.1322, 11.1322, 11.1322, 11.1322, 11.1322, 11.1323, 11.1322, 11.1329, 11.1322
3.81881, 20, 17.4129, 11.2026, 4.69042, 2.58712, 0, 11.2027, 11.445, 11.2092, 17.163, 11.2026, 11.2026, 11.2026, 11.2026, 11.2026, 11.2026, 11.2026, 11.2026, 11.2027, 11.2026, 11.2035, 11.2026
3.8267, 20, 16.3732, 11.2733, 4.69042, 3.62679, 0, 11.2733, 11.5156, 11.2799, 16.1231, 11.2733, 11.2733, 11.2733, 11.2733, 11.2733, 11.2733, 11.2733, 11.2733, 11.2734, 11.2733, 11.2744, 11.2733
3.83459, 16, 15.5206, 11.3441, 4.24264, 0.479421, 0, 11.3442, 11.5865, 11.3508, 15.2701, 11.3441, 11.3441, 11.3441, 11.3441, 11.3441, 11.3441, 11.3441, 11.3441, 11.3442, 11.3441, 11.3456, 11.3441
3.84248, 18, 14.8433, 11.4152, 4.47214, 3.15673, 0, 11.4152, 11.6575, 11.4219, 14.5924, 11.4152, 11.4152, 11.4152, 11.4152, 11.4152, 11.4152, 11.4152, 11.4152, 11.4152, 11.4152, 11.4169, 11.4152
3.85037, 24, 14.3274, 11.4864, 5.09902, 9.67262, 0, 11.4864, 11.7287, 11.4932, 14.076, 11.4864, 11.4864, 11.4864, 11.4864, 11.4864, 11.4864, 11.4864, 11.4864, 11.4864, 11.4864, 11.4885, 11.4864
3.85826, 24, 13.9578, 11.5578, 5.09902, 10.0422, 0, 11.5578, 11.8001, 11.5648, 13.7058, 11.5578, 11.5578, 11.5578, 11.5578, 11.5578, 11.5578, 11.5578, 11.5578, 11.5578, 11.5578, 11.5604, 11.5578
3.86615, 10, 13.7193, 11.6293, 3.4641, -3.71933, 0, 11.6293, 11.8716, 11.6365, 13.4666, 11.6293, 11.6293, 11.6293, 11.6293, 11.6293, 11.6293, 11.6293, 11.6293, 11.6293, 11.6293, 11.6325, 11.6293
3.87405, 14, 13.5972, 11.701, 4, 0.402781, 0, 11.701, 11.9433, 11.7085, 13.3436, 11.701, 11.701, 11.701, 11.701, 11.701, 11.701, 11.701, 11.701, 11.701, 11.701, 11.7047, 11.701
3.88194, 14, 13.5777, 11.7727, 4, 0.422272, 0, 11.7728, 12.0151, 11.7806, 13.3231, 11.7727, 11.7727, 11.7727, 11.7727, 11.7727, 11.7727, 11.7727, 11.7727, 11.7727, 11.7727, 11.7772, 11.7727
3.88983, 16, 13.6482, 11.8445, 4.24264, 2.35179, 0, 11.8446, 12.0869, 11.8529, 13.3922, 11.8445, 11.8445, 11.8445, 11.8445, 11.8445, 11.8445, 11.8445, 11.8445, 11.8446, 11.8445, 11.8498, 11.8445
3.89772, 8, 13.7971, 11.9164, 3.16228, -5.79707, 0, 11.9164, 12.1587, 11.9254, 13.5395, 11.9164, 11.9164, 11.9164, 11.9164, 11.9164, 11.9164, 11.9164, 11.9164, 11.9164, 11.9164, 11.9225, 11.9164
3.90561, 6, 14.0136, 11.9882, 2.82843, -8.01357, 0, 11.9882, 12.2305, 11.9982, 13.7541, 11.9882, 11.9882, 11.9882, 11.9882, 11.9882, 11.9882, 11.9882, 11.9882, 11.9882, 11.9882, 11.9953, 11.9882
3.9135, 22, 14.2876, 12.0599, 4.89898, 7.71244, 0, 12.0599, 12.3022, 12.0711, 14.0258, 12.0599, 12.0599, 12.0599, 12.0599, 12.0599, 12.0599, 12.0599, 12.0599, 12.0599, 12.0599, 12.0682, 12.0599
3.92139, 14, 14.6091, 12.1315, 4, -0.609082, 0, 12.1315, 12.3738, 12.1442, 14.3445, 12.1315, 12.1315, 12.1315, 12.1315, 12.1315, 12.1315, 12.1315, 12.1315, 12.1315, 12.1315, 12.141, 12.1315
3.92928, 8, 14.9682, 12.2029, 3.16228, -6.96815, 0, 12.203, 12.4453, 12.2177, 14.7002, 12.2029, 12.2029, 12.2029, 12.2029, 12.2029, 12.2029, 12.2029, 12.2029, 12.2029, 12.2029, 12.2138, 12.2029
