   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_117.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.0527776, 0, 1.69701e-21, 0, 1.41421, -1.69701e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.72484e-26, 0, 0, 1.69699e-21, 0, 0, 0
0.0606572, 0, 4.30982e-21, 0, 1.41421, -4.30982e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.42496e-26, 0, 0, 4.30977e-21, 0, 0, 0
0.0685367, 0, 1.07358e-20, 0, 1.41421, -1.07358e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.11374e-25, 0, 0, 1.07357e-20, 0, 0, 0
0.0764162, 0, 2.62624e-20, 0, 1.41421, -2.62624e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.75354e-25, 0, 0, 2.62622e-20, 0, 0, 0
0.0842958, 0, 6.31539e-20, 0, 1.41421, -6.31539e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.69395e-25, 0, 0, 6.31532e-20, 0, 0, 0
0.0921753, 0, 1.49422e-19, 0, 1.41421, -1.49422e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.60155e-24, 0, 0, 1.4942e-19, 0, 0, 0
0.100055, 0, 3.48106e-19, 0, 1.41421, -3.48106e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.77399e-24, 0, 0, 3.48102e-19, 0, 0, 0
0.107934, 0, 7.99065e-19, 0, 1.41421, -7.99065e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.76512e-24, 0, 0, 7.99056e-19, 0, 0, 0
0.115814, 0, 1.80834e-18, 0, 1.41421, -1.80834e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.00756e-23, 0, 0, 1.80832e-18, 0, 0, 0
0.123693, 0, 4.03677e-18, 0, 1.41421, -4.03677e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.53695e-23, 0, 0, 4.03673e-18, 0, 0, 0
0.131573, 0, 8.89284e-18, 0, 1.41421, -8.89284e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.01215e-22, 0, 0, 8.89274e-18, 0, 0, 0
0.139453, 0, 1.93409e-17, 0, 1.41421, -1.93409e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.22994e-22, 0, 0, 1.93407e-17, 0, 0, 0
0.147332, 0, 4.15434e-17, 0, 1.41421, -4.15434e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.85367e-22, 0, 0, 4.15429e-17, 0, 0, 0
0.155212, 0, 8.81568e-17, 0, 1.41421, -8.81568e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.04405e-21, 0, 0, 8.81558e-17, 0, 0, 0
0.163091, 0, 1.8487e-16, 0, 1.41421, -1.8487e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.22014e-21, 0, 0, 1.84867e-16, 0, 0, 0
0.170971, 0, 3.83219e-16, 0, 1.41421, -3.83219e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.66841e-21, 0, 0, 3.83215e-16, 0, 0, 0
0.17885, 0, 7.85424e-16, 0, 1.41421, -7.85424e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.70942e-21, 0, 0, 7.85414e-16, 0, 0, 0
0.18673, 0, 1.59195e-15, 0, 1.41421, -1.59195e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.99781e-20, 0, 0, 1.59193e-15, 0, 0, 0
0.194609, 0, 3.1916e-15, 0, 1.41421, -3.1916e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.06766e-20, 0, 0, 3.19156e-15, 0, 0, 0
0.202489, 0, 6.33027e-15, 0, 1.41421, -6.33027e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.19692e-20, 0, 0, 6.33019e-15, 0, 0, 0
0.210368, 0, 1.24235e-14, 0, 1.41421, -1.24235e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.63512e-19, 0, 0, 1.24233e-14, 0, 0, 0
0.218248, 0, 2.41286e-14, 0, 1.41421, -2.41286e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.22935e-19, 0, 0, 2.41283e-14, 0, 0, 0
0.226127, 0, 4.63825e-14, 0, 1.41421, -4.63825e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.31559e-19, 0, 0, 4.63819e-14, 0, 0, 0
0.234007, 0, 8.826e-14, 0, 1.41421, -8.826e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22329e-18, 0, 0, 8.82588e-14, 0, 0, 0
0.241887, 0, 1.66269e-13, 0, 1.41421, -1.66269e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.34705e-18, 0, 0, 1.66267e-13, 0, 0, 0
0.249766, 0, 3.10132e-13, 0, 1.41421, -3.10132e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.46133e-18, 0, 0, 3.10127e-13, 0, 0, 0
0.257646, 0, 5.74027e-13, 0, 1.41421, -5.74027e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.43279e-18, 0, 0, 5.74018e-13, 0, 0, 0
0.265525, 0, 1.04962e-12, 0, 1.41421, -1.04962e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57346e-17, 0, 0, 1.0496e-12, 0, 0, 0
0.273405, 0, 1.9009e-12, 0, 1.41421, -1.9009e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.91019e-17, 0, 0, 1.90087e-12, 0, 0, 0
0.281284, 0, 3.40994e-12, 0, 1.41421, -3.40994e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.33641e-17, 0, 0, 3.40989e-12, 0, 0, 0
0.289164, 0, 6.05935e-12, 0, 1.41421, -6.05935e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.70333e-17, 0, 0, 6.05925e-12, 0, 0, 0
0.297043, 0, 1.06666e-11, 0, 1.41421, -1.06666e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.74998e-16, 0, 0, 1.06665e-11, 0, 0, 0
0.304923, 0, 1.86028e-11, 0, 1.41421, -1.86028e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.13106e-16, 0, 0, 1.86025e-11, 0, 0, 0
0.312802, 0, 3.21443e-11, 0, 1.41421, -3.21443e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.55931e-16, 0, 0, 3.21437e-11, 0, 0, 0
0.320682, 0, 5.50344e-11, 0, 1.41421, -5.50344e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.79844e-16, 0, 0, 5.50334e-11, 0, 0, 0
0.328561, 0, 9.33663e-11, 6.16571e-44, 1.41421, -9.33663e-11, 0, 6.16571e-44, 6.16571e-44, 6.16571e-44, 6.16571e-44, 6.16571e-44, 6.16571e-44, 6.16571e-44, 6.16571e-44, 6.16571e-44, 6.16571e-44, 6.16571e-44, 1.71495e-15, 6.16571e-44, 6.16571e-44, 9.33645e-11, 6.16571e-44, 6.16571e-44, 6.16571e-44
0.336441, 0, 1.56964e-10, 1.20932e-42, 1.41421, -1.56964e-10, 0, 1.20932e-42, 1.20932e-42, 1.20932e-42, 1.20932e-42, 1.20932e-42, 1.20932e-42, 1.20932e-42, 1.20932e-42, 1.20932e-42, 1.20932e-42, 1.20932e-42, 2.98184e-15, 1.20932e-42, 1.20932e-42, 1.56961e-10, 1.20932e-42, 1.20932e-42, 1.20932e-42
0.34432, 0, 2.61507e-10, 1.79829e-41, 1.41421, -2.61507e-10, 0, 1.79829e-41, 1.79829e-41, 1.79829e-41, 1.79829e-41, 1.79829e-41, 1.79829e-41, 1.79829e-41, 1.79829e-41, 1.79829e-41, 1.79829e-41, 1.79829e-41, 5.15284e-15, 1.79829e-41, 1.79829e-41, 2.61502e-10, 1.79829e-41, 1.79829e-41, 1.79829e-41
0.3522, 0, 4.31783e-10, 2.42811e-40, 1.41421, -4.31783e-10, 0, 2.42811e-40, 2.42811e-40, 2.42811e-40, 2.42811e-40, 2.42811e-40, 2.42811e-40, 2.42811e-40, 2.42811e-40, 2.42811e-40, 2.42811e-40, 2.42811e-40, 8.85436e-15, 2.42811e-40, 2.42811e-40, 4.31774e-10, 2.42811e-40, 2.42811e-40, 2.42811e-40
0.36008, 0, 7.06598e-10, 2.9468e-39, 1.41421, -7.06598e-10, 0, 2.9468e-39, 2.9468e-39, 2.9468e-39, 2.9468e-39, 2.9468e-39, 2.9468e-39, 2.9468e-39, 2.9468e-39, 2.9468e-39, 2.9468e-39, 2.9468e-39, 1.51376e-14, 2.9468e-39, 2.9468e-39, 7.06583e-10, 2.9468e-39, 2.9468e-39, 2.9468e-39
0.367959, 0, 1.14611e-09, 3.22648e-38, 1.41421, -1.14611e-09, 0, 3.22648e-38, 3.22648e-38, 3.22648e-38, 3.22648e-38, 3.22648e-38, 3.22648e-38, 3.22648e-38, 3.22648e-38, 3.22648e-38, 3.22648e-38, 3.22648e-38, 2.57632e-14, 3.22648e-38, 3.22648e-38, 1.14608e-09, 3.22648e-38, 3.22648e-38, 3.22648e-38
0.375839, 0, 1.84267e-09, 3.19862e-37, 1.41421, -1.84267e-09, 0, 3.19862e-37, 3.19862e-37, 3.19862e-37, 3.19862e-37, 3.19862e-37, 3.19862e-37, 3.19862e-37, 3.19862e-37, 3.19862e-37, 3.19862e-37, 3.19862e-37, 4.36778e-14, 3.19862e-37, 3.19862e-37, 1.84263e-09, 3.19862e-37, 3.19862e-37, 3.19862e-37
0.383718, 0, 2.93676e-09, 2.89036e-36, 1.41421, -2.93676e-09, 0, 2.89036e-36, 2.89036e-36, 2.89036e-36, 2.89036e-36, 2.89036e-36, 2.89036e-36, 2.89036e-36, 2.89036e-36, 2.89036e-36, 2.89036e-36, 2.89036e-36, 7.381e-14, 2.89036e-36, 2.89036e-36, 2.93668e-09, 2.89036e-36, 2.89036e-36, 2.89036e-36
0.391598, 0, 4.63988e-09, 2.39267e-35, 1.41421, -4.63988e-09, 0, 2.39267e-35, 2.39267e-35, 2.39267e-35, 2.39267e-35, 2.39267e-35, 2.39267e-35, 2.39267e-35, 2.39267e-35, 2.39267e-35, 2.39267e-35, 2.39267e-35, 1.24405e-13, 2.39267e-35, 2.39267e-35, 4.63975e-09, 2.39267e-35, 2.39267e-35, 2.39267e-35
0.399477, 0, 7.26761e-09, 1.8219e-34, 1.41421, -7.26761e-09, 0, 1.8219e-34, 1.8219e-34, 1.8219e-34, 1.8219e-34, 1.8219e-34, 1.8219e-34, 1.8219e-34, 1.8219e-34, 1.8219e-34, 1.8219e-34, 1.8219e-34, 2.09264e-13, 1.8219e-34, 1.8219e-34, 7.2674e-09, 1.8219e-34, 1.8219e-34, 1.8219e-34
0.407357, 0, 1.12863e-08, 1.28163e-33, 1.41421, -1.12863e-08, 0, 1.28163e-33, 1.28163e-33, 1.28163e-33, 1.28163e-33, 1.28163e-33, 1.28163e-33, 1.28163e-33, 1.28163e-33, 1.28163e-33, 1.28163e-33, 1.28163e-33, 3.51492e-13, 1.28163e-33, 1.28163e-33, 1.12859e-08, 1.28163e-33, 1.28163e-33, 1.28163e-33
0.415236, 0, 1.73783e-08, 8.8426e-33, 1.41421, -1.73783e-08, 0, 8.8426e-33, 8.8426e-33, 8.8426e-33, 8.8426e-33, 8.8426e-33, 8.8426e-33, 8.8426e-33, 8.8426e-33, 8.8426e-33, 8.8426e-33, 8.8426e-33, 5.89787e-13, 8.8426e-33, 8.8426e-33, 1.73777e-08, 8.8426e-33, 8.8426e-33, 8.8426e-33
0.423116, 0, 2.65336e-08, 4.97105e-32, 1.41421, -2.65336e-08, 0, 4.97105e-32, 4.97105e-32, 4.97105e-32, 4.97105e-32, 4.97105e-32, 4.97105e-32, 4.97105e-32, 4.97105e-32, 4.97105e-32, 4.97105e-32, 4.97105e-32, 9.88954e-13, 4.97105e-32, 4.97105e-32, 2.65326e-08, 4.97105e-32, 4.97105e-32, 4.97105e-32
0.430995, 0, 4.01739e-08, 2.62577e-31, 1.41421, -4.01739e-08, 0, 2.62577e-31, 2.62577e-31, 2.62577e-31, 2.62577e-31, 2.62577e-31, 2.62577e-31, 2.62577e-31, 2.62577e-31, 2.62577e-31, 2.62577e-31, 2.62577e-31, 1.65743e-12, 2.62577e-31, 2.62577e-31, 4.01722e-08, 2.62577e-31, 2.62577e-31, 2.62577e-31
0.438875, 0, 6.03231e-08, 1.38876e-30, 1.41421, -6.03231e-08, 0, 1.38876e-30, 1.38876e-30, 1.38876e-30, 1.38876e-30, 1.38876e-30, 1.38876e-30, 1.38876e-30, 1.38876e-30, 1.38876e-30, 1.38876e-30, 1.38876e-30, 2.7764e-12, 1.38876e-30, 1.38876e-30, 6.03203e-08, 1.38876e-30, 1.38876e-30, 1.38876e-30
0.446754, 0, 8.98357e-08, 7.08299e-30, 1.41421, -8.98357e-08, 0, 7.08299e-30, 7.08299e-30, 7.08299e-30, 7.08299e-30, 7.08299e-30, 7.08299e-30, 7.08299e-30, 7.08299e-30, 7.08299e-30, 7.08299e-30, 7.08299e-30, 4.6479e-12, 7.08299e-30, 7.08299e-30, 8.9831e-08, 7.08299e-30, 7.08299e-30, 7.08299e-30
0.454634, 0, 1.32701e-07, 3.43254e-29, 1.41421, -1.32701e-07, 0, 3.43254e-29, 3.43254e-29, 3.43254e-29, 3.43254e-29, 3.43254e-29, 3.43254e-29, 3.43254e-29, 3.43254e-29, 3.43254e-29, 3.43254e-29, 3.43254e-29, 7.7738e-12, 3.43254e-29, 3.43254e-29, 1.32693e-07, 3.43254e-29, 3.43254e-29, 3.43254e-29
0.462513, 0, 1.94444e-07, 1.59487e-28, 1.41421, -1.94444e-07, 0, 1.59487e-28, 1.59487e-28, 1.59487e-28, 1.59487e-28, 1.59487e-28, 1.59487e-28, 1.59487e-28, 1.59487e-28, 1.59487e-28, 1.59487e-28, 1.59487e-28, 1.29847e-11, 1.59487e-28, 1.59487e-28, 1.94431e-07, 1.59487e-28, 1.59487e-28, 1.59487e-28
0.470393, 0, 2.82649e-07, 7.1442e-28, 1.41421, -2.82649e-07, 0, 7.1442e-28, 7.1442e-28, 7.1442e-28, 7.1442e-28, 7.1442e-28, 7.1442e-28, 7.1442e-28, 7.1442e-28, 7.1442e-28, 7.1442e-28, 7.1442e-28, 2.16485e-11, 7.1442e-28, 7.1442e-28, 2.82628e-07, 7.1442e-28, 7.1442e-28, 7.1442e-28
0.478273, 0, 4.07639e-07, 3.06087e-27, 1.41421, -4.07639e-07, 0, 3.06087e-27, 3.06087e-27, 3.06087e-27, 3.06087e-27, 3.06087e-27, 3.06087e-27, 3.06087e-27, 3.06087e-27, 3.06087e-27, 3.06087e-27, 3.06087e-27, 3.6005e-11, 3.06087e-27, 3.06087e-27, 4.07603e-07, 3.06087e-27, 3.06087e-27, 3.06087e-27
0.486152, 0, 5.83333e-07, 1.25276e-26, 1.41421, -5.83333e-07, 0, 1.25276e-26, 1.25276e-26, 1.25276e-26, 1.25276e-26, 1.25276e-26, 1.25276e-26, 1.25276e-26, 1.25276e-26, 1.25276e-26, 1.25276e-26, 1.25276e-26, 5.96989e-11, 1.25276e-26, 1.25276e-26, 5.83274e-07, 1.25276e-26, 1.25276e-26, 1.25276e-26
0.494032, 0, 8.28354e-07, 4.89899e-26, 1.41421, -8.28354e-07, 0, 4.89899e-26, 4.89899e-26, 4.89899e-26, 4.89899e-26, 4.89899e-26, 9.04792e-12, 4.89899e-26, 4.89899e-26, 4.89899e-26, 4.89899e-26, 4.89899e-26, 9.8618e-11, 4.89899e-26, 4.89899e-26, 8.28247e-07, 4.89899e-26, 4.89899e-26, 4.89899e-26
0.501911, 0, 1.1674e-06, 2.69768e-25, 1.41421, -1.1674e-06, 0, 2.69768e-25, 2.69768e-25, 2.69768e-25, 2.69768e-25, 2.69768e-25, 3.56901e-11, 2.69768e-25, 2.69768e-25, 2.69768e-25, 2.69768e-25, 2.69768e-25, 1.62257e-10, 2.69768e-25, 2.69768e-25, 1.1672e-06, 2.69768e-25, 2.69768e-25, 2.69768e-25
0.509791, 0, 1.63459e-06, 9.44519e-25, 1.41421, -1.63459e-06, 0, 6.39233e-14, 4.42161e-10, 1.36147e-11, 6.20421e-14, 7.64502e-11, 2.67391e-10, 4.29612e-10, 5.284e-13, 3.72963e-10, 8.42384e-13, 1.89313e-12, 2.6555e-10, 9.44519e-25, 1.05683e-15, 1.6327e-06, 9.44519e-25, 9.44519e-25, 1.94459e-11
0.51767, 0, 2.27343e-06, 1.91409e-10, 1.41421, -2.27343e-06, 1.91409e-10, 1.91638e-10, 1.77032e-09, 2.40026e-10, 1.91631e-10, 4.64405e-10, 1.04253e-09, 1.72551e-09, 1.93296e-10, 1.52322e-09, 1.94417e-10, 1.9817e-10, 6.23677e-10, 1.91409e-10, 1.91413e-10, 2.2673e-06, 1.91409e-10, 1.91409e-10, 2.60849e-10
0.52555, 0, 3.14259e-06, 6.7762e-10, 1.41421, -3.14259e-06, 6.7762e-10, 6.78257e-10, 5.08049e-09, 8.1319e-10, 6.78238e-10, 1.43888e-09, 2.95369e-09, 4.95553e-09, 6.82882e-10, 4.39144e-09, 6.86008e-10, 6.96471e-10, 1.3771e-09, 6.7762e-10, 6.77631e-10, 3.1261e-06, 6.7762e-10, 6.7762e-10, 8.71255e-10
0.533429, 0, 4.3219e-06, 1.87639e-09, 1.41421, -4.3219e-06, 1.87639e-09, 1.87801e-09, 1.30886e-08, 2.22163e-09, 1.87797e-09, 3.81499e-09, 7.53421e-09, 1.27704e-08, 1.88979e-09, 1.13339e-08, 1.89775e-09, 1.9244e-09, 3.00109e-09, 1.87639e-09, 1.87642e-09, 4.28069e-06, 1.87639e-09, 1.87639e-09, 2.3695e-09
0.541309, 0, 5.92179e-06, 4.75524e-09, 1.41421, -5.92179e-06, 4.75524e-09, 4.75917e-09, 3.19324e-08, 5.59206e-09, 4.75905e-09, 9.4542e-09, 1.82229e-08, 3.11611e-08, 4.78772e-09, 2.76792e-08, 4.80702e-09, 4.8716e-09, 6.55146e-09, 4.75524e-09, 4.7553e-09, 5.82308e-06, 4.75524e-09, 4.75524e-09, 5.95047e-09
0.549188, 0, 8.10165e-06, 1.14845e-08, 1.41421, -8.10165e-06, 1.14845e-08, 1.14937e-08, 7.50863e-08, 1.34429e-08, 1.14934e-08, 2.24813e-08, 4.25256e-08, 7.32812e-08, 1.15605e-08, 6.51326e-08, 1.16057e-08, 1.17568e-08, 1.43331e-08, 1.14845e-08, 1.14847e-08, 7.87248e-06, 1.14845e-08, 1.14845e-08, 1.42817e-08
0.557068, 0, 1.11058e-05, 2.67969e-08, 1.41421, -1.11058e-05, 2.67969e-08, 2.68178e-08, 1.71298e-07, 3.12463e-08, 2.68172e-08, 5.17813e-08, 1.00212e-07, 1.67197e-07, 2.69696e-08, 1.48683e-07, 2.70722e-08, 2.74156e-08, 3.12814e-08, 2.67969e-08, 2.67973e-08, 1.05843e-05, 2.67969e-08, 2.67969e-08, 3.3152e-08
0.564947, 0, 1.53295e-05, 6.07216e-08, 1.41421, -1.53295e-05, 6.07216e-08, 6.07678e-08, 3.80175e-07, 7.0558e-08, 6.07664e-08, 1.15955e-07, 2.38024e-07, 3.71108e-07, 6.11034e-08, 3.3018e-07, 6.13302e-08, 6.20894e-08, 6.77287e-08, 6.07216e-08, 6.07224e-08, 1.41643e-05, 6.07216e-08, 6.07216e-08, 7.47709e-08
0.572827, 0, 2.14481e-05, 1.3391e-07, 1.41421, -2.14481e-05, 1.3391e-07, 1.34009e-07, 8.2184e-07, 1.55092e-07, 1.34006e-07, 2.52854e-07, 5.66831e-07, 8.02316e-07, 1.34732e-07, 7.14178e-07, 1.3522e-07, 1.36855e-07, 1.44775e-07, 1.3391e-07, 1.33911e-07, 1.8892e-05, 1.3391e-07, 1.3391e-07, 1.64164e-07
0.580707, 0, 3.0598e-05, 2.87683e-07, 1.41421, -3.0598e-05, 2.87683e-07, 2.87892e-07, 1.73152e-06, 3.32141e-07, 2.87886e-07, 5.37325e-07, 1.27668e-06, 1.69055e-06, 2.89409e-07, 1.50556e-06, 2.90434e-07, 2.93865e-07, 3.04407e-07, 2.87683e-07, 2.87687e-07, 2.51591e-05, 2.87683e-07, 2.87683e-07, 3.51182e-07
0.588586, 0, 4.48052e-05, 6.02379e-07, 1.41421, -4.48052e-05, 6.02379e-07, 6.02806e-07, 3.55687e-06, 6.93351e-07, 6.02793e-07, 1.11321e-06, 2.77589e-06, 3.47302e-06, 6.0591e-07, 3.09449e-06, 6.08008e-07, 6.15029e-07, 6.27915e-07, 6.02379e-07, 6.02386e-07, 3.35345e-05, 6.02379e-07, 6.02379e-07, 7.32315e-07
0.596466, 0, 6.76721e-05, 1.22976e-06, 1.41421, -6.76721e-05, 1.22976e-06, 1.23061e-06, 7.12567e-06, 1.4113e-06, 1.23059e-06, 2.24917e-06, 5.88473e-06, 6.95834e-06, 1.23681e-06, 6.20296e-06, 1.24099e-06, 1.255e-06, 1.26845e-06, 1.22976e-06, 1.22978e-06, 4.48752e-05, 1.22976e-06, 1.22976e-06, 1.48906e-06
0.604345, 0, 0.000105524, 2.44831e-06, 1.41421, -0.000105524, 2.44831e-06, 2.44997e-06, 1.3925e-05, 2.80169e-06, 2.44992e-06, 4.43264e-06, 1.21663e-05, 1.35992e-05, 2.46203e-06, 1.21289e-05, 2.47018e-06, 2.49745e-06, 2.50649e-06, 2.44831e-06, 2.44834e-06, 6.05091e-05, 2.44831e-06, 2.44831e-06, 2.95305e-06
0.612225, 0, 0.000169488, 4.7545e-06, 1.41421, -0.000169488, 4.7545e-06, 4.75765e-06, 2.65501e-05, 5.42561e-06, 4.75756e-06, 8.52298e-06, 2.47005e-05, 2.59315e-05, 4.78055e-06, 2.31391e-05, 4.79602e-06, 4.84782e-06, 4.84133e-06, 4.7545e-06, 4.75455e-06, 8.25322e-05, 4.7545e-06, 4.7545e-06, 5.71305e-06
0.620104, 0, 0.000278682, 9.00786e-06, 1.41421, -0.000278682, 9.00786e-06, 9.0137e-06, 4.94006e-05, 1.02516e-05, 9.01352e-06, 1.59918e-05, 4.92569e-05, 4.82542e-05, 9.05613e-06, 4.30791e-05, 9.08481e-06, 9.1808e-06, 9.13649e-06, 9.00786e-06, 9.00795e-06, 0.00011428, 9.00786e-06, 9.00786e-06, 1.07843e-05
0.627984, 0, 0.000465428, 1.66533e-05, 1.41421, -0.000465428, 1.66533e-05, 1.66638e-05, 8.97174e-05, 1.8903e-05, 1.66635e-05, 2.92861e-05, 9.64932e-05, 8.76437e-05, 1.67406e-05, 7.82827e-05, 1.67925e-05, 1.69661e-05, 1.68425e-05, 1.66533e-05, 1.66534e-05, 0.000161059, 1.66533e-05, 1.66533e-05, 1.98666e-05
0.635863, 0, 0.000783271, 3.00488e-05, 1.41421, -0.000783271, 3.00488e-05, 3.00675e-05, 0.000159071, 3.40216e-05, 3.00669e-05, 5.23569e-05, 0.000185701, 0.000155409, 3.0203e-05, 0.000138879, 3.02946e-05, 3.06012e-05, 3.03254e-05, 3.00488e-05, 3.00491e-05, 0.000231185, 3.00488e-05, 3.00488e-05, 3.57231e-05
0.643743, 0, 0.00131917, 5.29289e-05, 1.41421, -0.00131917, 5.29289e-05, 5.29611e-05, 0.000275402, 5.97792e-05, 5.29602e-05, 9.13948e-05, 0.00035107, 0.000269088, 5.31948e-05, 0.000240585, 5.33528e-05, 5.38815e-05, 5.33304e-05, 5.29289e-05, 5.29295e-05, 0.000337531, 5.29289e-05, 5.29289e-05, 6.27131e-05
0.651622, 0, 0.00221145, 9.10309e-05, 1.41421, -0.00221145, 9.10309e-05, 9.1085e-05, 0.000465696, 0.000102567, 9.10834e-05, 0.000155811, 0.000651902, 0.000455062, 9.14786e-05, 0.00040706, 9.17447e-05, 9.2635e-05, 9.16103e-05, 9.10309e-05, 9.10318e-05, 0.000499605, 9.10309e-05, 9.10309e-05, 0.000107508
0.659502, 0, 0.00367557, 0.000152899, 1.41421, -0.00367557, 0.000152899, 0.000152988, 0.00076929, 0.000171878, 0.000152985, 0.000259473, 0.00118874, 0.000751796, 0.000153635, 0.000672824, 0.000154073, 0.000155538, 0.00015373, 0.000152899, 0.0001529, 0.000746296, 0.000152899, 0.000152899, 0.000180007
