   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_100.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
1.95806, 12, 6.74615, 1.4973, 3.74166, 5.25385, 0.000235734, 1.49734, 1.71178, 1.50254, 2.80653, 1.57387, 1.55677, 3.18835, 3.33043, 1.4973, 1.4973, 1.4973, 1.4973, 1.55326, 1.4973, 1.4973, 1.50099
1.96595, 14, 6.47551, 1.55573, 4, 7.52449, 0.00018978, 1.55576, 1.77075, 1.56098, 2.825, 1.63608, 1.61806, 3.4564, 2.88185, 1.55573, 1.55573, 1.55573, 1.55573, 1.61274, 1.55573, 1.55573, 1.55942
1.97383, 10, 6.29981, 1.61588, 3.4641, 3.70019, 0.000151359, 1.61591, 1.83129, 1.62114, 2.82447, 1.70059, 1.68113, 3.71185, 2.56265, 1.61588, 1.61588, 1.61588, 1.61588, 1.6741, 1.61588, 1.61588, 1.61958
1.98172, 6, 6.18455, 1.6777, 2.82843, -0.18455, 0.00011958, 1.67773, 1.89339, 1.68297, 2.80806, 1.7674, 1.74593, 3.94546, 2.34418, 1.6777, 1.6777, 1.6777, 1.6777, 1.73732, 1.6777, 1.6777, 1.6814
1.9896, 8, 6.10216, 1.74116, 3.16228, 1.89784, 9.35735e-05, 1.74119, 1.95705, 1.74643, 2.77967, 1.83651, 1.81241, 4.14862, 2.20345, 1.74116, 1.74116, 1.74116, 1.74116, 1.8024, 1.74116, 1.74116, 1.74486
1.99749, 10, 6.0314, 1.80622, 3.4641, 3.9686, 7.25159e-05, 1.80625, 2.02224, 1.81149, 2.74361, 1.90791, 1.88053, 4.31407, 2.12199, 1.80622, 1.80622, 1.80622, 1.80622, 1.86932, 1.80622, 1.80622, 1.80993
2.00537, 6, 5.95689, 1.87285, 2.82843, 0.0431061, 5.5644e-05, 1.87288, 2.08897, 1.87812, 2.70425, 1.98159, 1.95029, 4.4366, 2.08515, 1.87285, 1.87285, 1.87285, 1.87285, 1.93811, 1.87285, 1.87285, 1.87656
2.01326, 6, 5.86868, 1.94103, 2.82843, 0.131325, 4.2269e-05, 1.94107, 2.15721, 1.94631, 2.66577, 2.05755, 2.02166, 4.51341, 2.08148, 1.94103, 1.94103, 1.94103, 1.94103, 2.00876, 1.94103, 1.94103, 1.94475
2.02114, 2, 5.76162, 2.01075, 2, -3.76162, 3.17792e-05, 2.01079, 2.22697, 2.01603, 2.63183, 2.13577, 2.09462, 4.54444, 2.10215, 2.01075, 2.01075, 2.01075, 2.01076, 2.08131, 2.01075, 2.01075, 2.01448
2.02903, 4, 5.63477, 2.082, 2.44949, -1.63477, 2.36413e-05, 2.08204, 2.29825, 2.08728, 2.60544, 2.21623, 2.1692, 4.53235, 2.14049, 2.082, 2.082, 2.082, 2.082, 2.15577, 2.082, 2.082, 2.08574
2.03692, 10, 5.49059, 2.15477, 3.4641, 4.50941, 1.73978e-05, 2.1548, 2.37103, 2.16005, 2.58884, 2.29893, 2.24539, 4.48221, 2.19157, 2.15477, 2.15477, 2.15477, 2.15477, 2.23214, 2.15477, 2.15477, 2.15852
2.0448, 8, 5.33405, 2.22903, 3.16228, 2.66595, 1.26618e-05, 2.22907, 2.44531, 2.23432, 2.58347, 2.38384, 2.32326, 4.40104, 2.25181, 2.22903, 2.22903, 2.22903, 2.22904, 2.31044, 2.22903, 2.22903, 2.23281
2.05269, 6, 5.1718, 2.3048, 2.82843, 0.828201, 9.11097e-06, 2.30483, 2.52107, 2.31008, 2.59004, 2.47094, 2.40287, 4.2972, 2.31865, 2.3048, 2.3048, 2.3048, 2.3048, 2.39068, 2.3048, 2.3048, 2.3086
2.06057, 8, 5.01124, 2.38205, 3.16228, 2.98876, 6.47992e-06, 2.38208, 2.59833, 2.38733, 2.60864, 2.5602, 2.4844, 4.17961, 2.39033, 2.38205, 2.38205, 2.38205, 2.38205, 2.47286, 2.38205, 2.38205, 2.38589
2.06846, 8, 4.85984, 2.46078, 3.16228, 3.14016, 4.55421e-06, 2.46082, 2.67707, 2.46606, 2.63883, 2.6516, 2.56809, 4.05711, 2.46565, 2.46078, 2.46078, 2.46078, 2.46078, 2.55699, 2.46078, 2.46078, 2.46467
2.07634, 0, 4.72454, 2.54099, 1.41421, -4.72454, 3.1621e-06, 2.54102, 2.75727, 2.54627, 2.67982, 2.74511, 2.6544, 3.93776, 2.5438, 2.54099, 2.54099, 2.54099, 2.54099, 2.64304, 2.54099, 2.54099, 2.54493
2.08423, 8, 4.61134, 2.62265, 3.16228, 3.38866, 2.16857e-06, 2.62268, 2.83894, 2.62793, 2.73058, 2.84071, 2.744, 3.82841, 2.62425, 2.62265, 2.62265, 2.62265, 2.62265, 2.73102, 2.62265, 2.62265, 2.62667
2.09211, 6, 4.52516, 2.70578, 2.82843, 1.47484, 1.46856e-06, 2.70581, 2.92206, 2.71106, 2.79002, 2.93838, 2.83801, 3.73433, 2.70667, 2.70578, 2.70578, 2.70578, 2.70578, 2.82093, 2.70578, 2.70578, 2.70989
2.1, 2, 4.46995, 2.79034, 2, -2.46995, 9.81876e-07, 2.79038, 3.00663, 2.79562, 2.85701, 3.03809, 2.93805, 3.65912, 2.79083, 2.79034, 2.79034, 2.79034, 2.79034, 2.91274, 2.79034, 2.79034, 2.79457
2.10788, 12, 4.44893, 2.87635, 3.74166, 7.55107, 6.48011e-07, 2.87638, 3.09264, 2.88163, 2.93053, 3.13982, 3.04657, 3.60472, 2.87661, 2.87635, 2.87635, 2.87635, 2.87635, 3.00646, 2.87635, 2.87635, 2.88071
2.11577, 6, 4.46507, 2.96378, 2.82843, 1.53493, 4.221e-07, 2.96381, 3.18007, 2.96906, 3.00968, 3.24354, 3.16704, 3.57159, 2.96392, 2.96378, 2.96378, 2.96378, 2.96378, 3.10208, 2.96378, 2.96378, 2.96831
2.12365, 6, 4.52174, 3.05263, 2.82843, 1.47826, 2.7131e-07, 3.05267, 3.26892, 3.05792, 3.0937, 3.34925, 3.30432, 3.55898, 3.05271, 3.05263, 3.05263, 3.05263, 3.05264, 3.19964, 3.05263, 3.05263, 3.05736
2.13154, 6, 4.62332, 3.1429, 2.82843, 1.37668, 1.72065e-07, 3.14294, 3.35919, 3.14818, 3.18201, 3.45692, 3.46498, 3.56527, 3.14294, 3.1429, 3.1429, 3.1429, 3.1429, 3.29917, 3.1429, 3.1429, 3.14785
2.13942, 4, 4.77586, 3.23457, 2.44949, -0.775864, 1.0766e-07, 3.2346, 3.45086, 3.23985, 3.27415, 3.56651, 3.65764, 3.58827, 3.23459, 3.23457, 3.23457, 3.23457, 3.23457, 3.40073, 3.23457, 3.23457, 3.23977
2.14731, 8, 4.98772, 3.32763, 3.16228, 3.01228, 6.64527e-08, 3.32766, 3.54391, 3.33291, 3.36981, 3.67802, 3.89326, 3.62555, 3.32764, 3.32763, 3.32763, 3.32763, 3.32763, 3.50447, 3.32763, 3.32763, 3.33313
2.15519, 10, 5.26988, 3.42207, 3.4641, 4.73012, 4.04588e-08, 3.4221, 3.63836, 3.42735, 3.46876, 3.79142, 4.18527, 3.67469, 3.42207, 3.42207, 3.42207, 3.42207, 3.42207, 3.61057, 3.42207, 3.42207, 3.4279
2.16308, 6, 5.63614, 3.51789, 2.82843, 0.363856, 2.42954e-08, 3.51792, 3.73417, 3.52317, 3.57084, 3.90669, 4.54958, 3.73346, 3.51789, 3.51789, 3.51789, 3.51789, 3.51789, 3.71933, 3.51789, 3.51789, 3.52409
2.17097, 6, 6.10284, 3.61507, 2.82843, -0.102836, 1.43891e-08, 3.6151, 3.83135, 3.62035, 3.67591, 4.0238, 5.00411, 3.79991, 3.61507, 3.61507, 3.61507, 3.61507, 3.61507, 3.83116, 3.61507, 3.61507, 3.62167
2.17885, 6, 6.6882, 3.71359, 2.82843, -0.688205, 8.40438e-09, 3.71363, 3.92988, 3.71887, 3.78383, 4.14273, 5.56822, 3.87249, 3.71359, 3.71359, 3.71359, 3.71359, 3.71359, 3.94665, 3.71359, 3.71359, 3.72064
2.18674, 16, 7.41124, 3.81346, 4.24264, 8.58876, 4.84078e-09, 3.81349, 4.02975, 3.81874, 3.89444, 4.26345, 6.26141, 3.95001, 3.81346, 3.81346, 3.81346, 3.81346, 3.81346, 4.06663, 3.81346, 3.81346, 3.82099
2.19462, 12, 8.29011, 3.91466, 3.74166, 3.70989, 2.74936e-09, 3.91469, 4.13094, 3.91994, 4.00751, 4.38595, 7.1018, 4.03162, 3.91466, 3.91466, 3.91466, 3.91466, 3.91466, 4.19218, 3.91466, 3.91466, 3.92271
2.20251, 14, 9.33997, 4.01716, 4, 4.66003, 1.5397e-09, 4.01719, 4.23345, 4.02244, 4.12274, 4.51018, 8.10401, 4.11675, 4.01716, 4.01716, 4.01716, 4.01716, 4.01716, 4.3247, 4.01716, 4.01716, 4.02577
2.21039, 18, 10.5709, 4.12096, 4.47214, 7.42914, 8.50177e-10, 4.12099, 4.33725, 4.12624, 4.23976, 4.63614, 9.27698, 4.20505, 4.12096, 4.12096, 4.12096, 4.12096, 4.12096, 4.46597, 4.12096, 4.12096, 4.13017
2.21828, 14, 11.9852, 4.22604, 4, 2.01484, 4.62813e-10, 4.22608, 4.44233, 4.23132, 4.35811, 4.76378, 10.6215, 4.29629, 4.22604, 4.22604, 4.22604, 4.22604, 4.22604, 4.61816, 4.22604, 4.22604, 4.23588
2.22616, 18, 13.5754, 4.3324, 4.47214, 4.42456, 2.48357e-10, 4.33243, 4.54868, 4.33768, 4.47732, 4.89309, 12.1283, 4.39037, 4.3324, 4.3324, 4.3324, 4.3324, 4.3324, 4.78383, 4.3324, 4.3324, 4.3429
2.23405, 22, 15.3226, 4.44, 4.89898, 6.67736, 1.3137e-10, 4.44003, 4.65628, 4.44528, 4.59683, 5.02404, 13.7759, 4.4872, 4.44, 4.44, 4.44, 4.44, 4.44, 4.96586, 4.44, 4.44, 4.45119
2.24193, 22, 17.1951, 4.54882, 4.89898, 4.8049, 6.84622e-11, 4.54886, 4.76511, 4.5541, 4.71613, 5.1566, 15.5301, 4.5867, 4.54882, 4.54882, 4.54882, 4.54882, 4.54882, 5.16739, 4.54882, 4.54882, 4.56075
2.24982, 24, 19.1492, 4.65887, 5.09902, 4.85084, 3.51159e-11, 4.6589, 4.87516, 4.66415, 4.83471, 5.29075, 17.3445, 4.68881, 4.65887, 4.65887, 4.65887, 4.65887, 4.65887, 5.39163, 4.65887, 4.65887, 4.67155
2.2577, 18, 21.1298, 4.77011, 4.47214, -3.12978, 1.77013e-11, 4.77014, 4.9864, 4.77539, 4.95214, 5.42645, 19.1615, 4.7934, 4.77011, 4.77011, 4.77011, 4.77011, 4.77011, 5.64162, 4.77011, 4.77011, 4.78357
2.26559, 34, 23.0737, 4.88253, 6, 10.9263, 8.73932e-12, 4.88256, 5.09881, 4.88781, 5.06811, 5.5637, 20.9159, 4.90036, 4.88253, 4.88253, 4.88253, 4.88253, 4.88253, 5.91996, 4.88253, 4.88253, 4.8968
2.27347, 38, 24.9129, 4.99609, 6.32456, 13.0871, 4.20448e-12, 4.99613, 5.21238, 5.00137, 5.1824, 5.70244, 22.5378, 5.00952, 4.99609, 4.99609, 4.99609, 4.99609, 4.99609, 6.22842, 4.99609, 4.99609, 5.0112
2.28136, 34, 26.5793, 5.1108, 6, 7.42071, 1.96089e-12, 5.11084, 5.32709, 5.11608, 5.29498, 5.84269, 23.9589, 5.12075, 5.1108, 5.1108, 5.1108, 5.1108, 5.11081, 6.56767, 5.1108, 5.1108, 5.12677
2.28925, 38, 28.0093, 5.22663, 6.32456, 9.99067, 8.77279e-13, 5.22666, 5.44291, 5.23191, 5.40591, 5.98439, 25.1164, 5.23387, 5.22663, 5.22663, 5.22663, 5.22663, 5.22663, 6.93681, 5.22663, 5.22663, 5.24348
2.29713, 50, 29.1492, 5.34355, 7.2111, 20.8508, 3.72061e-13, 5.34358, 5.55983, 5.34883, 5.51541, 6.12754, 25.9591, 5.34873, 5.34355, 5.34355, 5.34355, 5.34355, 5.34355, 7.3332, 5.34355, 5.34355, 5.36131
2.30502, 30, 29.9586, 5.46153, 5.65685, 0.0414143, 1.47421e-13, 5.46156, 5.67782, 5.46681, 5.62381, 6.27213, 26.4511, 5.46518, 5.46153, 5.46153, 5.46153, 5.46153, 5.46153, 7.7522, 5.46153, 5.46153, 5.48023
2.3129, 28, 30.4142, 5.58056, 5.47723, -2.41418, 5.53632e-14, 5.5806, 5.79685, 5.58584, 5.73154, 6.41819, 26.5751, 5.5831, 5.58056, 5.58056, 5.58056, 5.58056, 5.58057, 8.18726, 5.58056, 5.58056, 5.60023
2.32079, 22, 30.5109, 5.70062, 4.89898, -8.51087, 1.91527e-14, 5.70066, 5.91691, 5.7059, 5.83905, 6.56575, 26.334, 5.70235, 5.70062, 5.70062, 5.70062, 5.70062, 5.70062, 8.62998, 5.70062, 5.70062, 5.72127
2.32867, 20, 30.2621, 5.82168, 4.69042, -10.2621, 6.02201e-15, 5.82172, 6.03797, 5.82696, 5.94683, 6.71495, 25.7504, 5.82284, 5.82168, 5.82168, 5.82168, 5.82168, 5.82168, 9.07056, 5.82168, 5.82168, 5.84334
2.33656, 42, 29.6981, 5.94371, 6.63325, 12.3019, 1.68768e-15, 5.94374, 6.15999, 5.94899, 6.05533, 6.86602, 24.8646, 5.94447, 5.94371, 5.94371, 5.94371, 5.94371, 5.94371, 9.49827, 5.94371, 5.94371, 5.96639
2.34444, 34, 28.8637, 6.06667, 6, 5.13626, 4.05257e-16, 6.0667, 6.28296, 6.07195, 6.16498, 7.01945, 23.7312, 6.06716, 6.06667, 6.06667, 6.06667, 6.06667, 6.06667, 9.90228, 6.06667, 6.06667, 6.09041
2.35233, 20, 27.814, 6.19055, 4.69042, -7.81396, 9.64787e-17, 6.19058, 6.40683, 6.19583, 6.27613, 7.17609, 22.4144, 6.19086, 6.19055, 6.19055, 6.19055, 6.19055, 6.19055, 10.2723, 6.19055, 6.19055, 6.21536
2.36021, 40, 26.6105, 6.3153, 6.48074, 13.3895, 2.06621e-17, 6.31533, 6.53159, 6.32058, 6.38903, 7.33741, 20.9828, 6.3155, 6.3153, 6.3153, 6.3153, 6.3153, 6.3153, 10.5994, 6.3153, 6.3153, 6.34121
2.3681, 22, 25.3173, 6.4409, 4.89898, -3.31727, 3.9555e-18, 6.44093, 6.65718, 6.44618, 6.50387, 7.50592, 19.5046, 6.44102, 6.4409, 6.4409, 6.4409, 6.4409, 6.4409, 10.8769, 6.4409, 6.4409, 6.46792
2.37598, 22, 23.9973, 6.5673, 4.89898, -1.99733, 6.6723e-19, 6.56733, 6.78359, 6.57258, 6.62074, 7.68576, 18.0425, 6.56737, 6.5673, 6.5673, 6.5673, 6.5673, 6.5673, 11.1004, 6.5673, 6.5673, 6.59546
2.38387, 12, 22.7101, 6.69449, 3.74166, -10.7101, 9.48237e-20, 6.69452, 6.91078, 6.69977, 6.73965, 7.88355, 16.6504, 6.69453, 6.69449, 6.69449, 6.69449, 6.69449, 6.69449, 11.269, 6.69449, 6.69449, 6.72381
2.39175, 16, 21.5103, 6.82241, 4.24264, -5.51032, 9.5369e-21, 6.82245, 7.0387, 6.82769, 6.86055, 8.10965, 15.371, 6.82244, 6.82241, 6.82241, 6.82241, 6.82241, 6.82241, 11.3843, 6.82241, 6.82241, 6.85291
2.39964, 10, 20.4483, 6.95105, 3.4641, -10.4483, 4.42025e-21, 6.95108, 7.16733, 6.95633, 6.98335, 8.37991, 14.2339, 6.95106, 6.95105, 6.95105, 6.95105, 6.95105, 6.95105, 11.451, 6.95105, 6.95105, 6.98274
2.40753, 10, 19.5718, 7.08035, 3.4641, -9.57175, 9.95599e-23, 7.08039, 7.29664, 7.08563, 7.10789, 8.7179, 13.2563, 7.08036, 7.08035, 7.08035, 7.08035, 7.08035, 7.08035, 11.4762, 7.08035, 7.08035, 7.11326
2.41541, 14, 18.9289, 7.21031, 4, -4.92886, 1.35719e-24, 7.21034, 7.4266, 7.21559, 7.23404, 9.15785, 12.4433, 7.21032, 7.21031, 7.21031, 7.21031, 7.21031, 7.21031, 11.4689, 7.21031, 7.21031, 7.24445
2.4233, 22, 18.5733, 7.34088, 4.89898, 3.42674, 0, 7.34092, 7.55717, 7.34617, 7.36162, 9.7481, 11.7901, 7.34089, 7.34088, 7.34088, 7.34088, 7.34088, 7.34089, 11.4391, 7.34088, 7.34088, 7.37628
2.43118, 18, 18.5694, 7.47206, 4.47214, -0.569448, 0, 7.4721, 7.68835, 7.47734, 7.4905, 10.5553, 11.2841, 7.47206, 7.47206, 7.47206, 7.47206, 7.47206, 7.47206, 11.3975, 7.47206, 7.47206, 7.50873
2.43907, 12, 18.9992, 7.60383, 3.74166, -6.99918, 0, 7.60387, 7.82012, 7.60911, 7.62052, 11.6686, 10.9071, 7.60383, 7.60383, 7.60383, 7.60383, 7.60383, 7.60383, 11.3549, 7.60383, 7.60383, 7.64178
2.44695, 10, 19.9678, 7.73616, 3.4641, -9.96777, 0, 7.7362, 7.95245, 7.74145, 7.75155, 13.2039, 10.638, 7.73617, 7.73616, 7.73616, 7.73616, 7.73616, 7.73617, 11.3219, 7.73616, 7.73616, 7.77542
2.45484, 24, 21.61, 7.86907, 5.09902, 2.39005, 0, 7.8691, 8.08536, 7.87435, 7.8835, 15.3075, 10.455, 7.86907, 7.86907, 7.86907, 7.86907, 7.86907, 7.86907, 11.3089, 7.86907, 7.86907, 7.90964
2.46272, 24, 24.0937, 8.00253, 5.09902, -0.0936947, 0, 8.00256, 8.21882, 8.00781, 8.01627, 18.1576, 10.337, 8.00253, 8.00253, 8.00253, 8.00253, 8.00253, 8.00253, 11.327, 8.00253, 8.00253, 8.04444
2.47061, 38, 27.6225, 8.13656, 6.32456, 10.3775, 0, 8.1366, 8.35285, 8.14184, 8.14982, 21.9641, 10.2652, 8.13656, 8.13656, 8.13656, 8.13656, 8.13656, 8.13657, 11.3882, 8.13656, 8.13656, 8.17983
2.47849, 36, 32.4324, 8.27116, 6.16441, 3.56761, 0, 8.2712, 8.48745, 8.27644, 8.28407, 26.9638, 10.2239, 8.27116, 8.27116, 8.27116, 8.27116, 8.27116, 8.27116, 11.5079, 8.27116, 8.27116, 8.3158
2.48638, 32, 38.7866, 8.40634, 5.83095, -6.78658, 0, 8.40638, 8.62263, 8.41162, 8.41901, 33.412, 10.201, 8.40634, 8.40634, 8.40634, 8.40634, 8.40634, 8.40635, 11.706, 8.40634, 8.40634, 8.45236
2.49426, 54, 46.962, 8.54209, 7.48331, 7.03801, 0, 8.54212, 8.75837, 8.54737, 8.55459, 41.567, 10.1878, 8.54209, 8.54209, 8.54209, 8.54209, 8.54209, 8.54209, 12.0098, 8.54209, 8.54209, 8.5895
2.50215, 82, 57.2351, 8.67842, 9.16515, 24.7649, 0, 8.67845, 8.89471, 8.6837, 8.69081, 51.673, 10.1789, 8.67842, 8.67842, 8.67842, 8.67842, 8.67842, 8.67842, 12.4572, 8.67842, 8.67842, 8.72725
2.51003, 56, 69.8559, 8.81533, 7.61577, -13.8559, 0, 8.81536, 9.03162, 8.82061, 8.82764, 63.9313, 10.1717, 8.81533, 8.81533, 8.81533, 8.81533, 8.81533, 8.81533, 13.0993, 8.81533, 8.81533, 8.8656
2.51792, 94, 85.0257, 8.95282, 9.79796, 8.9743, 0, 8.95285, 9.1691, 8.9581, 8.96507, 78.4758, 10.1658, 8.95282, 8.95282, 8.95282, 8.95282, 8.95282, 8.95282, 14.0041, 8.95282, 8.95282, 9.00454
2.52581, 72, 102.866, 9.09086, 8.60233, -30.8661, 0, 9.0909, 9.30715, 9.09614, 9.10308, 95.3396, 10.1621, 9.09086, 9.09086, 9.09086, 9.09086, 9.09086, 9.09087, 15.2591, 9.09086, 9.09086, 9.14407
2.53369, 126, 123.395, 9.22946, 11.3137, 2.60485, 0, 9.2295, 9.44575, 9.23475, 9.24166, 114.43, 10.1626, 9.22946, 9.22946, 9.22946, 9.22946, 9.22946, 9.22947, 16.9732, 9.22946, 9.22946, 9.28418
2.54158, 152, 146.504, 9.36861, 12.4097, 5.49602, 0, 9.36865, 9.5849, 9.37389, 9.38079, 135.504, 10.1697, 9.36861, 9.36861, 9.36861, 9.36861, 9.36861, 9.36861, 19.2777, 9.36861, 9.36861, 9.4249
2.54946, 178, 171.939, 9.50827, 13.4164, 6.06136, 0, 9.5083, 9.72456, 9.51355, 9.52043, 158.154, 10.1857, 9.50827, 9.50827, 9.50827, 9.50827, 9.50827, 9.50827, 22.324, 9.50827, 9.50827, 9.56621
2.55735, 160, 199.3, 9.64842, 12.7279, -39.2996, 0, 9.64845, 9.8647, 9.6537, 9.66057, 181.811, 10.2123, 9.64842, 9.64842, 9.64842, 9.64842, 9.64842, 9.64842, 26.2797, 9.64842, 9.64842, 9.70815
2.56523, 206, 228.045, 9.78903, 14.4222, -22.0454, 0, 9.78906, 10.0053, 9.79431, 9.80117, 205.756, 10.2511, 9.78903, 9.78903, 9.78903, 9.78903, 9.78903, 9.78903, 31.3205, 9.78903, 9.78903, 9.85079
2.57312, 264, 257.514, 9.93009, 16.3095, 6.48648, 0, 9.93012, 10.1464, 9.93537, 9.94223, 229.154, 10.3026, 9.93009, 9.93009, 9.93009, 9.93009, 9.93009, 9.93009, 37.6192, 9.93009, 9.93009, 9.99427
2.581, 238, 286.948, 10.0715, 15.4919, -48.948, 0, 10.0716, 10.2878, 10.0768, 10.0837, 251.093, 10.3671, 10.0715, 10.0715, 10.0715, 10.0715, 10.0715, 10.0715, 45.3296, 10.0715, 10.0715, 10.1388
2.58889, 310, 315.545, 10.2134, 17.6635, -5.54459, 0, 10.2134, 10.4296, 10.2186, 10.2255, 270.652, 10.444, 10.2134, 10.2134, 10.2134, 10.2134, 10.2134, 10.2134, 54.57, 10.2134, 10.2134, 10.2848
2.59677, 334, 342.493, 10.3555, 18.3303, -8.49268, 0, 10.3555, 10.5718, 10.3608, 10.3676, 286.957, 10.5327, 10.3555, 10.3555, 10.3555, 10.3555, 10.3555, 10.3555, 65.4025, 10.3555, 10.3555, 10.4328
2.60466, 356, 367.022, 10.498, 18.9209, -11.0224, 0, 10.498, 10.7142, 10.5032, 10.5101, 299.253, 10.6318, 10.498, 10.498, 10.498, 10.498, 10.498, 10.498, 77.8143, 10.498, 10.498, 10.5839
2.61254, 358, 388.445, 10.6407, 18.9737, -30.4452, 0, 10.6407, 10.857, 10.646, 10.6528, 306.956, 10.7402, 10.6407, 10.6407, 10.6407, 10.6407, 10.6407, 10.6407, 91.698, 10.6407, 10.6407, 10.7394
2.62043, 378, 406.192, 10.7836, 19.4936, -28.1917, 0, 10.7836, 10.9999, 10.7889, 10.7957, 309.709, 10.8564, 10.7836, 10.7836, 10.7836, 10.7836, 10.7836, 10.7836, 106.842, 10.7836, 10.7836, 10.9015
2.62831, 432, 419.834, 10.9267, 20.8327, 12.1659, 0, 10.9267, 11.1429, 10.9319, 10.9388, 307.403, 10.979, 10.9267, 10.9267, 10.9267, 10.9267, 10.9267, 10.9267, 122.925, 10.9267, 10.9267, 11.0732
2.6362, 404, 429.097, 11.0698, 20.1494, -25.0972, 0, 11.0698, 11.2861, 11.0751, 11.0819, 300.193, 11.1069, 11.0698, 11.0698, 11.0698, 11.0698, 11.0698, 11.0698, 139.514, 11.0698, 11.0698, 11.2587
2.64409, 426, 433.862, 11.213, 20.6882, -7.86221, 0, 11.213, 11.4293, 11.2183, 11.2251, 288.476, 11.2388, 11.213, 11.213, 11.213, 11.213, 11.213, 11.213, 156.089, 11.213, 11.213, 11.4636
2.65197, 436, 434.156, 11.356, 20.9284, 1.84378, 0, 11.3561, 11.5723, 11.3613, 11.3682, 272.866, 11.3738, 11.356, 11.356, 11.356, 11.356, 11.356, 11.356, 172.055, 11.356, 11.356, 11.6954
2.65986, 506, 430.138, 11.4989, 22.5389, 75.8619, 0, 11.499, 11.7152, 11.5042, 11.5111, 254.136, 11.5109, 11.4989, 11.4989, 11.4989, 11.4989, 11.4989, 11.4989, 186.79, 11.4989, 11.4989, 11.9635
2.66774, 428, 422.079, 11.6414, 20.7364, 5.9205, 0, 11.6415, 11.8577, 11.6467, 11.6536, 233.168, 11.6494, 11.6414, 11.6414, 11.6414, 11.6414, 11.6414, 11.6414, 199.673, 11.6414, 11.6414, 12.2796
2.67563, 444, 410.344, 11.7834, 21.1187, 33.6561, 0, 11.7834, 11.9997, 11.7887, 11.7956, 210.879, 11.7886, 11.7834, 11.7834, 11.7834, 11.7834, 11.7834, 11.7834, 210.135, 11.7834, 11.7834, 12.6577
2.68351, 466, 395.37, 11.9245, 21.6333, 70.6296, 0, 11.9246, 12.1408, 11.9298, 11.9368, 188.169, 11.9279, 11.9245, 11.9245, 11.9245, 11.9245, 11.9245, 11.9245, 217.7, 11.9245, 11.9245, 13.1138
2.6914, 434, 377.652, 12.0647, 20.8806, 56.3484, 0, 12.0647, 12.281, 12.0699, 12.0769, 165.859, 12.0668, 12.0647, 12.0647, 12.0647, 12.0647, 12.0647, 12.0647, 222.02, 12.0647, 12.0647, 13.666
2.69928, 440, 357.725, 12.2034, 21.0238, 82.2754, 0, 12.2035, 12.4197, 12.2087, 12.2158, 144.657, 12.2048, 12.2034, 12.2034, 12.2034, 12.2034, 12.2034, 12.2034, 222.906, 12.2034, 12.2034, 14.3327
2.70717, 430, 336.151, 12.3405, 20.7846, 93.8492, 0, 12.3405, 12.5568, 12.3458, 12.3529, 125.123, 12.3413, 12.3405, 12.3405, 12.3405, 12.3405, 12.3405, 12.3405, 220.341, 12.3405, 12.3405, 15.1326
2.71505, 390, 313.508, 12.4755, 19.799, 76.4924, 0, 12.4755, 12.6918, 12.4808, 12.488, 107.661, 12.476, 12.4755, 12.4755, 12.4755, 12.4755, 12.4755, 12.4755, 214.481, 12.4755, 12.4755, 16.0823
2.72294, 388, 290.364, 12.608, 19.7484, 97.6356, 0, 12.6081, 12.8243, 12.6133, 12.6206, 92.5107, 12.6083, 12.608, 12.608, 12.608, 12.608, 12.608, 12.608, 205.641, 12.608, 12.608, 17.1948
2.73082, 342, 267.275, 12.7377, 18.5472, 74.7252, 0, 12.7377, 12.954, 12.743, 12.7504, 79.769, 12.7379, 12.7377, 12.7377, 12.7377, 12.7377, 12.7377, 12.7377, 194.269, 12.7377, 12.7377, 18.4775
2.73871, 328, 244.753, 12.8641, 18.1659, 83.247, 0, 12.8641, 13.0803, 12.8693, 12.8769, 69.4005, 12.8642, 12.8641, 12.8641, 12.8641, 12.8641, 12.8641, 12.8641, 180.916, 12.8641, 12.8641, 19.9298
2.74659, 282, 223.255, 12.9868, 16.8523, 58.7454, 0, 12.9869, 13.2031, 12.9921, 12.9999, 61.2636, 12.9869, 12.9868, 12.9868, 12.9868, 12.9868, 12.9868, 12.9868, 166.188, 12.9868, 12.9868, 21.5417
2.75448, 288, 203.161, 13.1057, 17.0294, 84.8389, 0, 13.1057, 13.3219, 13.1109, 13.1189, 55.1375, 13.1057, 13.1057, 13.1057, 13.1057, 13.1057, 13.1057, 13.1057, 150.708, 13.1057, 13.1057, 23.2919
2.76237, 238, 184.765, 13.2204, 15.4919, 53.2351, 0, 13.2204, 13.4367, 13.2257, 13.2339, 50.747, 13.2204, 13.2204, 13.2204, 13.2204, 13.2204, 13.2204, 13.2204, 135.076, 13.2204, 13.2204, 25.1475
2.77025, 198, 168.262, 13.3309, 14.1421, 29.7376, 0, 13.3309, 13.5472, 13.3362, 13.3447, 47.7879, 13.3309, 13.3309, 13.3309, 13.3309, 13.3309, 13.3309, 13.3309, 119.837, 13.3309, 13.3309, 27.0638
