   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_342.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
3.42414, 36, 9.97645, 9.16601, 6.16441, 26.0236, 9.16776, 0, 9.16601, 9.16602, 9.4136, 9.17498, 9.32004, 9.16601, 9.16601, 9.16601, 9.16601, 9.16601, 9.16601, 9.16601, 9.16601, 9.16601, 9.16601, 9.47984, 9.16601, 9.25024, 9.16601
3.432, 54, 10.0196, 9.20083, 7.48331, 43.9804, 9.20195, 0, 9.20083, 9.20084, 9.44841, 9.2098, 9.37044, 9.20083, 9.20083, 9.20083, 9.20083, 9.20083, 9.20083, 9.20083, 9.20083, 9.20083, 9.20083, 9.49935, 9.20083, 9.29379, 9.20083
3.43986, 54, 10.0713, 9.23697, 7.48331, 43.9287, 9.23769, 0, 9.23697, 9.23699, 9.48456, 9.24594, 9.42988, 9.23697, 9.23697, 9.23697, 9.23697, 9.23697, 9.23697, 9.23697, 9.23697, 9.23697, 9.23697, 9.52006, 9.23697, 9.33804, 9.23697
3.44772, 54, 10.1356, 9.27488, 7.48331, 43.8644, 9.27533, 0, 9.27488, 9.2749, 9.52247, 9.28385, 9.50276, 9.27488, 9.27488, 9.27488, 9.27488, 9.27488, 9.27488, 9.27488, 9.27488, 9.27488, 9.27488, 9.54243, 9.27488, 9.38314, 9.27488
3.45558, 54, 10.2182, 9.31494, 7.48331, 43.7818, 9.31521, 0, 9.31494, 9.31495, 9.56252, 9.32391, 9.59511, 9.31494, 9.31494, 9.31494, 9.31494, 9.31494, 9.31494, 9.31494, 9.31494, 9.31494, 9.31494, 9.56688, 9.31494, 9.42918, 9.31494
3.46345, 52, 10.3271, 9.35741, 7.34847, 41.6729, 9.35758, 0, 9.35741, 9.35743, 9.605, 9.36638, 9.71518, 9.35741, 9.35741, 9.35741, 9.35741, 9.35741, 9.35741, 9.35741, 9.35741, 9.35741, 9.35742, 9.59376, 9.35741, 9.47621, 9.35741
3.47131, 42, 10.4733, 9.40251, 6.63325, 31.5267, 9.40261, 0, 9.40251, 9.40253, 9.6501, 9.41148, 9.87409, 9.40251, 9.40251, 9.40251, 9.40251, 9.40251, 9.40251, 9.40251, 9.40251, 9.40251, 9.40252, 9.62334, 9.40251, 9.52423, 9.40251
3.47917, 40, 10.6717, 9.45035, 6.48074, 29.3283, 9.45041, 0, 9.45035, 9.45036, 9.69793, 9.45932, 10.0867, 9.45035, 9.45035, 9.45035, 9.45035, 9.45035, 9.45035, 9.45035, 9.45035, 9.45035, 9.45035, 9.65582, 9.45035, 9.57323, 9.45035
3.48703, 54, 10.9417, 9.50094, 7.48331, 43.0583, 9.50098, 0, 9.50094, 9.50096, 9.74853, 9.50991, 10.3724, 9.50094, 9.50094, 9.50094, 9.50094, 9.50094, 9.50094, 9.50094, 9.50094, 9.50094, 9.50094, 9.69133, 9.50094, 9.6232, 9.50094
3.49489, 60, 11.3083, 9.55424, 7.87401, 48.6917, 9.55427, 0, 9.55424, 9.55426, 9.80183, 9.56322, 10.7562, 9.55424, 9.55424, 9.55424, 9.55424, 9.55424, 9.55424, 9.55424, 9.55424, 9.55424, 9.55425, 9.72988, 9.55424, 9.67411, 9.55424
3.50275, 62, 11.8029, 9.61014, 8, 50.1971, 9.61016, 0, 9.61014, 9.61016, 9.85773, 9.61911, 11.2692, 9.61014, 9.61014, 9.61014, 9.61014, 9.61014, 9.61014, 9.61014, 9.61014, 9.61014, 9.61015, 9.77146, 9.61014, 9.72596, 9.61014
3.51062, 44, 12.464, 9.66847, 6.78233, 31.536, 9.66848, 0, 9.66847, 9.66849, 9.91606, 9.67744, 11.9496, 9.66847, 9.66847, 9.66847, 9.66847, 9.66847, 9.66847, 9.66847, 9.66847, 9.66847, 9.66847, 9.81597, 9.66847, 9.77876, 9.66847
3.51848, 34, 13.3373, 9.72903, 6, 20.6627, 9.72903, 0, 9.72903, 9.72904, 9.97662, 9.738, 12.8429, 9.72903, 9.72903, 9.72903, 9.72903, 9.72903, 9.72903, 9.72903, 9.72903, 9.72903, 9.72903, 9.86329, 9.72903, 9.83254, 9.72903
3.52634, 40, 14.4756, 9.7916, 6.48074, 25.5244, 9.79161, 0, 9.7916, 9.79162, 10.0392, 9.80057, 14.0016, 9.7916, 9.7916, 9.7916, 9.7916, 9.7916, 9.7916, 9.7916, 9.7916, 9.7916, 9.79161, 9.91326, 9.7916, 9.88736, 9.7916
3.5342, 40, 15.9377, 9.85595, 6.48074, 24.0623, 9.85595, 0, 9.85595, 9.85597, 10.1035, 9.86492, 15.4841, 9.85595, 9.85595, 9.85595, 9.85595, 9.85595, 9.85595, 9.85595, 9.85595, 9.85595, 9.85595, 9.96567, 9.85595, 9.94326, 9.85595
3.54206, 42, 17.787, 9.92185, 6.63325, 24.213, 9.92186, 0, 9.92185, 9.92187, 10.1694, 9.93083, 17.3534, 9.92185, 9.92185, 9.92185, 9.92185, 9.92185, 9.92185, 9.92185, 9.92185, 9.92185, 9.92186, 10.0204, 9.92185, 10.0003, 9.92185
3.54993, 34, 20.0882, 9.98909, 6, 13.9118, 9.98909, 0, 9.98909, 9.98911, 10.2367, 9.99806, 19.674, 9.98909, 9.98909, 9.98909, 9.98909, 9.98909, 9.98909, 9.98909, 9.98909, 9.98909, 9.9891, 10.0771, 9.98909, 10.0586, 9.98909
3.55779, 44, 22.9034, 10.0575, 6.78233, 21.0966, 10.0575, 0, 10.0575, 10.0575, 10.3051, 10.0664, 22.5078, 10.0575, 10.0575, 10.0575, 10.0575, 10.0575, 10.0575, 10.0575, 10.0575, 10.0575, 10.0575, 10.1358, 10.0575, 10.1182, 10.0575
3.56565, 60, 26.2881, 10.1268, 7.87401, 33.7119, 10.1268, 0, 10.1268, 10.1268, 10.3744, 10.1358, 25.9099, 10.1268, 10.1268, 10.1268, 10.1268, 10.1268, 10.1268, 10.1268, 10.1268, 10.1268, 10.1268, 10.1961, 10.1268, 10.1791, 10.1268
3.57351, 40, 30.2841, 10.1969, 6.48074, 9.71592, 10.1969, 0, 10.1969, 10.1969, 10.4445, 10.2059, 29.922, 10.1969, 10.1969, 10.1969, 10.1969, 10.1969, 10.1969, 10.1969, 10.1969, 10.1969, 10.1969, 10.258, 10.1969, 10.2413, 10.1969
3.58137, 34, 34.9149, 10.2677, 6, -0.91494, 10.2677, 0, 10.2677, 10.2677, 10.5153, 10.2767, 34.5676, 10.2677, 10.2677, 10.2677, 10.2677, 10.2677, 10.2677, 10.2677, 10.2677, 10.2677, 10.2677, 10.3213, 10.2677, 10.3049, 10.2677
3.58924, 36, 40.1788, 10.339, 6.16441, -4.17883, 10.339, 0, 10.339, 10.3391, 10.5866, 10.348, 39.8448, 10.339, 10.339, 10.339, 10.339, 10.339, 10.339, 10.339, 10.339, 10.339, 10.339, 10.3859, 10.339, 10.3697, 10.339
3.5971, 54, 46.0429, 10.4108, 7.48331, 7.95715, 10.4108, 0, 10.4108, 10.4109, 10.6584, 10.4198, 45.7206, 10.4108, 10.4108, 10.4108, 10.4108, 10.4108, 10.4108, 10.4108, 10.4108, 10.4108, 10.4108, 10.4515, 10.4108, 10.4358, 10.4108
3.60496, 64, 52.4393, 10.483, 8.12404, 11.5607, 10.483, 0, 10.483, 10.483, 10.7306, 10.492, 52.1275, 10.483, 10.483, 10.483, 10.483, 10.483, 10.483, 10.483, 10.483, 10.483, 10.483, 10.5182, 10.483, 10.503, 10.483
3.61282, 90, 59.2638, 10.5556, 9.59166, 30.7362, 10.5556, 0, 10.5556, 10.5556, 10.8031, 10.5645, 58.9611, 10.5556, 10.5556, 10.5556, 10.5556, 10.5556, 10.5556, 10.5556, 10.5556, 10.5556, 10.5556, 10.5859, 10.5556, 10.5714, 10.5556
3.62068, 76, 66.3733, 10.6284, 8.83176, 9.62666, 10.6284, 0, 10.6284, 10.6284, 10.876, 10.6373, 66.0784, 10.6284, 10.6284, 10.6284, 10.6284, 10.6284, 10.6284, 10.6284, 10.6284, 10.6284, 10.6284, 10.6544, 10.6284, 10.6407, 10.6284
3.62854, 82, 73.5916, 10.7015, 9.16515, 8.40838, 10.7015, 0, 10.7015, 10.7015, 10.949, 10.7104, 73.3034, 10.7015, 10.7015, 10.7015, 10.7015, 10.7015, 10.7015, 10.7015, 10.7015, 10.7015, 10.7015, 10.7236, 10.7015, 10.711, 10.7015
3.63641, 112, 80.7129, 10.7748, 10.6771, 31.2871, 10.7748, 0, 10.7748, 10.7748, 11.0224, 10.7837, 80.4303, 10.7748, 10.7748, 10.7748, 10.7748, 10.7748, 10.7748, 10.7748, 10.7748, 10.7748, 10.7748, 10.7936, 10.7748, 10.782, 10.7748
3.64427, 108, 87.5135, 10.8483, 10.4881, 20.4865, 10.8483, 0, 10.8483, 10.8483, 11.0959, 10.8573, 87.2356, 10.8483, 10.8483, 10.8483, 10.8483, 10.8483, 10.8483, 10.8483, 10.8483, 10.8483, 10.8483, 10.8642, 10.8483, 10.8537, 10.8483
3.65213, 130, 93.761, 10.9221, 11.4891, 36.239, 10.9221, 0, 10.9221, 10.9221, 11.1697, 10.931, 93.4871, 10.9221, 10.9221, 10.9221, 10.9221, 10.9221, 10.9221, 10.9221, 10.9221, 10.9221, 10.9221, 10.9355, 10.9221, 10.9261, 10.9221
3.65999, 114, 99.2281, 10.996, 10.7703, 14.7719, 10.996, 0, 10.996, 10.9961, 11.2436, 11.005, 98.9574, 10.996, 10.996, 10.996, 10.996, 10.996, 10.996, 10.996, 10.996, 10.996, 10.996, 11.0073, 10.996, 10.9989, 10.996
3.66785, 136, 103.707, 11.0702, 11.7473, 32.2933, 11.0702, 0, 11.0702, 11.0702, 11.3178, 11.0792, 103.439, 11.0702, 11.0702, 11.0702, 11.0702, 11.0702, 11.0702, 11.0702, 11.0702, 11.0702, 11.0702, 11.0796, 11.0702, 11.0723, 11.0702
3.67572, 128, 107.021, 11.1446, 11.4018, 20.9786, 11.1446, 0, 11.1446, 11.1446, 11.3922, 11.1535, 106.756, 11.1446, 11.1446, 11.1446, 11.1446, 11.1446, 11.1446, 11.1446, 11.1446, 11.1446, 11.1446, 11.1523, 11.1446, 11.1461, 11.1446
3.68358, 154, 109.04, 11.2192, 12.49, 44.9597, 11.2192, 0, 11.2192, 11.2192, 11.4667, 11.2281, 108.776, 11.2192, 11.2192, 11.2192, 11.2192, 11.2192, 11.2192, 11.2192, 11.2192, 11.2192, 11.2192, 11.2256, 11.2192, 11.2202, 11.2192
3.69144, 98, 109.685, 11.2939, 10, -11.6845, 11.2939, 0, 11.2939, 11.294, 11.5415, 11.3029, 109.422, 11.2939, 11.2939, 11.2939, 11.2939, 11.2939, 11.2939, 11.2939, 11.2939, 11.2939, 11.2939, 11.2992, 11.2939, 11.2946, 11.2939
3.6993, 110, 108.934, 11.3689, 10.583, 1.06639, 11.3689, 0, 11.3689, 11.3689, 11.6165, 11.3779, 108.672, 11.3689, 11.3689, 11.3689, 11.3689, 11.3689, 11.3689, 11.3689, 11.3689, 11.3689, 11.3689, 11.3732, 11.3689, 11.3694, 11.3689
3.70716, 144, 106.826, 11.4441, 12.083, 37.174, 11.4441, 0, 11.4441, 11.4441, 11.6917, 11.4531, 106.566, 11.4441, 11.4441, 11.4441, 11.4441, 11.4441, 11.4441, 11.4441, 11.4441, 11.4441, 11.4441, 11.4476, 11.4441, 11.4444, 11.4441
3.71502, 102, 103.457, 11.5195, 10.198, -1.45659, 11.5195, 0, 11.5195, 11.5195, 11.7671, 11.5285, 103.197, 11.5195, 11.5195, 11.5195, 11.5195, 11.5195, 11.5195, 11.5195, 11.5195, 11.5195, 11.5195, 11.5224, 11.5195, 11.5197, 11.5195
3.72289, 104, 98.9701, 11.5951, 10.2956, 5.02989, 11.5951, 0, 11.5951, 11.5951, 11.8427, 11.6041, 98.7111, 11.5951, 11.5951, 11.5951, 11.5951, 11.5951, 11.5951, 11.5951, 11.5951, 11.5951, 11.5951, 11.5974, 11.5951, 11.5953, 11.5951
3.73075, 94, 93.5504, 11.671, 9.79796, 0.449585, 11.671, 0, 11.671, 11.671, 11.9185, 11.6799, 93.2919, 11.671, 11.671, 11.671, 11.671, 11.671, 11.671, 11.671, 11.671, 11.671, 11.671, 11.6728, 11.671, 11.6711, 11.671
3.73861, 88, 87.4088, 11.747, 9.48683, 0.591194, 11.747, 0, 11.747, 11.747, 11.9946, 11.756, 87.1507, 11.747, 11.747, 11.747, 11.747, 11.747, 11.747, 11.747, 11.747, 11.747, 11.747, 11.7485, 11.747, 11.7471, 11.747
3.74647, 90, 80.7706, 11.8233, 9.59166, 9.2294, 11.8233, 0, 11.8233, 11.8233, 12.0709, 11.8322, 80.5128, 11.8233, 11.8233, 11.8233, 11.8233, 11.8233, 11.8233, 11.8233, 11.8233, 11.8233, 11.8233, 11.8245, 11.8233, 11.8233, 11.8233
3.75433, 86, 73.8616, 11.8998, 9.38083, 12.1384, 11.8998, 0, 11.8998, 11.8998, 12.1474, 11.9087, 73.604, 11.8998, 11.8998, 11.8998, 11.8998, 11.8998, 11.8998, 11.8998, 11.8998, 11.8998, 11.8998, 11.9007, 11.8998, 11.8998, 11.8998
3.7622, 80, 66.8972, 11.9765, 9.05539, 13.1028, 11.9765, 0, 11.9765, 11.9765, 12.2241, 11.9855, 66.6398, 11.9765, 11.9765, 11.9765, 11.9765, 11.9765, 11.9765, 11.9765, 11.9765, 11.9765, 11.9765, 11.9772, 11.9765, 11.9765, 11.9765
3.77006, 66, 60.0702, 12.0534, 8.24621, 5.92975, 12.0534, 0, 12.0534, 12.0534, 12.301, 12.0624, 59.8131, 12.0534, 12.0534, 12.0534, 12.0534, 12.0534, 12.0534, 12.0534, 12.0534, 12.0534, 12.0534, 12.054, 12.0534, 12.0535, 12.0534
3.77792, 48, 53.5453, 12.1306, 7.07107, -5.54531, 12.1306, 0, 12.1306, 12.1306, 12.3782, 12.1396, 53.2882, 12.1306, 12.1306, 12.1306, 12.1306, 12.1306, 12.1306, 12.1306, 12.1306, 12.1306, 12.1306, 12.1311, 12.1306, 12.1306, 12.1306
3.78578, 58, 47.4539, 12.208, 7.74597, 10.5461, 12.208, 0, 12.208, 12.208, 12.4556, 12.217, 47.1969, 12.208, 12.208, 12.208, 12.208, 12.208, 12.208, 12.208, 12.208, 12.208, 12.208, 12.2084, 12.208, 12.208, 12.208
3.79364, 22, 41.8917, 12.2857, 4.89898, -19.8917, 12.2857, 0, 12.2857, 12.2857, 12.5332, 12.2946, 41.6348, 12.2857, 12.2857, 12.2857, 12.2857, 12.2857, 12.2857, 12.2857, 12.2857, 12.2857, 12.2857, 12.2859, 12.2857, 12.2857, 12.2857
3.8015, 36, 36.9201, 12.3635, 6.16441, -0.920078, 12.3635, 0, 12.3635, 12.3635, 12.6111, 12.3725, 36.6632, 12.3635, 12.3635, 12.3635, 12.3635, 12.3635, 12.3635, 12.3635, 12.3635, 12.3635, 12.3635, 12.3637, 12.3635, 12.3636, 12.3635
3.80937, 36, 32.5691, 12.4416, 6.16441, 3.43093, 12.4416, 0, 12.4416, 12.4416, 12.6892, 12.4506, 32.3122, 12.4416, 12.4416, 12.4416, 12.4416, 12.4416, 12.4416, 12.4416, 12.4416, 12.4416, 12.4416, 12.4418, 12.4416, 12.4417, 12.4416
3.81723, 18, 28.8415, 12.52, 4.47214, -10.8415, 12.52, 0, 12.52, 12.52, 12.7675, 12.529, 28.5845, 12.52, 12.52, 12.52, 12.52, 12.52, 12.52, 12.52, 12.52, 12.52, 12.52, 12.5201, 12.52, 12.5201, 12.52
3.82509, 10, 25.719, 12.5985, 3.4641, -15.719, 12.5985, 0, 12.5985, 12.5985, 12.8461, 12.6076, 25.462, 12.5985, 12.5985, 12.5985, 12.5985, 12.5985, 12.5985, 12.5985, 12.5985, 12.5985, 12.5985, 12.5986, 12.5985, 12.5988, 12.5985
3.83295, 22, 23.1668, 12.6773, 4.89898, -1.16676, 12.6773, 0, 12.6773, 12.6773, 12.9249, 12.6864, 22.9096, 12.6773, 12.6773, 12.6773, 12.6773, 12.6773, 12.6773, 12.6773, 12.6773, 12.6773, 12.6773, 12.6774, 12.6773, 12.6777, 12.6773
3.84081, 12, 21.1403, 12.7563, 3.74166, -9.14025, 12.7563, 0, 12.7563, 12.7563, 13.0038, 12.7654, 20.8828, 12.7563, 12.7563, 12.7563, 12.7563, 12.7563, 12.7563, 12.7563, 12.7563, 12.7563, 12.7563, 12.7563, 12.7563, 12.7568, 12.7563
3.84868, 8, 19.5893, 12.8354, 3.16228, -11.5893, 12.8354, 0, 12.8354, 12.8354, 13.083, 12.8447, 19.3315, 12.8354, 12.8354, 12.8354, 12.8354, 12.8354, 12.8354, 12.8354, 12.8354, 12.8354, 12.8354, 12.8355, 12.8354, 12.8362, 12.8354
3.85654, 12, 18.4625, 12.9147, 3.74166, -6.46251, 12.9147, 0, 12.9147, 12.9147, 13.1623, 12.9241, 18.2043, 12.9147, 12.9147, 12.9147, 12.9147, 12.9147, 12.9147, 12.9147, 12.9147, 12.9147, 12.9147, 12.9148, 12.9147, 12.9159, 12.9147
3.8644, 6, 17.7105, 12.9942, 2.82843, -11.7105, 12.9942, 0, 12.9942, 12.9942, 13.2418, 13.0038, 17.4516, 12.9942, 12.9942, 12.9942, 12.9942, 12.9942, 12.9942, 12.9942, 12.9942, 12.9942, 12.9942, 12.9942, 12.9942, 12.9958, 12.9942
3.87226, 4, 17.2877, 13.0737, 2.44949, -13.2877, 13.0737, 0, 13.0737, 13.0737, 13.3213, 13.0836, 17.0279, 13.0737, 13.0737, 13.0737, 13.0737, 13.0737, 13.0737, 13.0737, 13.0737, 13.0737, 13.0737, 13.0737, 13.0737, 13.076, 13.0737
3.88012, 14, 17.1533, 13.1533, 4, -3.1533, 13.1533, 0, 13.1533, 13.1533, 13.4008, 13.1635, 16.8923, 13.1533, 13.1533, 13.1533, 13.1533, 13.1533, 13.1533, 13.1533, 13.1533, 13.1533, 13.1533, 13.1533, 13.1533, 13.1563, 13.1533
3.88798, 12, 17.2718, 13.2328, 3.74166, -5.27178, 13.2328, 0, 13.2328, 13.2328, 13.4804, 13.2435, 17.0093, 13.2328, 13.2328, 13.2328, 13.2328, 13.2328, 13.2328, 13.2328, 13.2328, 13.2328, 13.2328, 13.2328, 13.2328, 13.2369, 13.2328
3.89585, 18, 17.6119, 13.3122, 4.47214, 0.38809, 13.3122, 0, 13.3122, 13.3122, 13.5598, 13.3236, 17.3474, 13.3122, 13.3122, 13.3122, 13.3122, 13.3122, 13.3122, 13.3122, 13.3122, 13.3122, 13.3122, 13.3122, 13.3122, 13.3176, 13.3122
3.90371, 14, 18.1459, 13.3914, 4, -4.1459, 13.3914, 0, 13.3914, 13.3914, 13.6389, 13.4038, 17.8788, 13.3914, 13.3914, 13.3914, 13.3914, 13.3914, 13.3914, 13.3914, 13.3914, 13.3914, 13.3914, 13.3914, 13.3914, 13.3984, 13.3914
3.91157, 6, 18.848, 13.4702, 2.82843, -12.848, 13.4702, 0, 13.4702, 13.4703, 13.7178, 13.4839, 18.5777, 13.4702, 13.4702, 13.4702, 13.4702, 13.4702, 13.4702, 13.4702, 13.4702, 13.4702, 13.4702, 13.4702, 13.4702, 13.4793, 13.4702
3.91943, 20, 19.6931, 13.5487, 4.69042, 0.306877, 13.5487, 0, 13.5487, 13.5487, 13.7963, 13.564, 19.4187, 13.5487, 13.5487, 13.5487, 13.5487, 13.5487, 13.5487, 13.5487, 13.5487, 13.5487, 13.5487, 13.5487, 13.5487, 13.5602, 13.5487
3.92729, 10, 20.6554, 13.6266, 3.4641, -10.6554, 13.6266, 0, 13.6266, 13.6266, 13.8742, 13.6442, 20.3759, 13.6266, 13.6266, 13.6266, 13.6266, 13.6266, 13.6266, 13.6266, 13.6266, 13.6266, 13.6266, 13.6266, 13.6266, 13.6409, 13.6266
3.93516, 14, 21.7073, 13.7038, 4, -7.70727, 13.7038, 0, 13.7038, 13.7038, 13.9514, 13.7244, 21.4216, 13.7038, 13.7038, 13.7038, 13.7038, 13.7038, 13.7038, 13.7038, 13.7038, 13.7038, 13.7038, 13.7038, 13.7038, 13.7213, 13.7038
3.94302, 20, 22.8188, 13.7803, 4.69042, -2.81884, 13.7803, 0, 13.7803, 13.7803, 14.0279, 13.8046, 22.5257, 13.7803, 13.7803, 13.7803, 13.7803, 13.7803, 13.7803, 13.7803, 13.7803, 13.7803, 13.7803, 13.7803, 13.7803, 13.8014, 13.7803
3.95088, 10, 23.9575, 13.8558, 3.4641, -13.9575, 13.8558, 0, 13.8558, 13.8558, 14.1034, 13.8851, 23.6553, 13.8558, 13.8558, 13.8558, 13.8558, 13.8558, 13.8558, 13.8558, 13.8558, 13.8558, 13.8558, 13.8558, 13.8558, 13.881, 13.8558
3.95874, 20, 25.0889, 13.9302, 4.69042, -5.08893, 13.9302, 0, 13.9302, 13.9302, 14.1778, 13.966, 24.7758, 13.9302, 13.9302, 13.9302, 13.9302, 13.9302, 13.9302, 13.9302, 13.9302, 13.9302, 13.9302, 13.9302, 13.9302, 13.9599, 13.9302
3.9666, 16, 26.177, 14.0035, 4.24264, -10.177, 14.0035, 0, 14.0035, 14.0036, 14.2511, 14.0475, 25.8511, 14.0035, 14.0035, 14.0035, 14.0035, 14.0035, 14.0035, 14.0035, 14.0035, 14.0035, 14.0035, 14.0035, 14.0035, 14.038, 14.0035
3.97447, 16, 27.1861, 14.0757, 4.24264, -11.1861, 14.0757, 0, 14.0757, 14.0757, 14.3233, 14.1299, 26.8449, 14.0757, 14.0757, 14.0757, 14.0757, 14.0757, 14.0757, 14.0757, 14.0757, 14.0757, 14.0757, 14.0757, 14.0757, 14.115, 14.0757
3.98233, 14, 28.0819, 14.1465, 4, -14.0819, 14.1465, 0, 14.1465, 14.1466, 14.3941, 14.2136, 27.7228, 14.1465, 14.1465, 14.1465, 14.1465, 14.1465, 14.1465, 14.1465, 14.1465, 14.1465, 14.1465, 14.1465, 14.1465, 14.1909, 14.1465
3.99019, 20, 28.8335, 14.2161, 4.69042, -8.83348, 14.2161, 0, 14.2161, 14.2162, 14.4637, 14.2992, 28.4536, 14.2161, 14.2161, 14.2161, 14.2161, 14.2161, 14.2161, 14.2161, 14.2161, 14.2161, 14.2161, 14.2161, 14.2161, 14.2654, 14.2161
3.99805, 32, 29.4152, 14.2845, 5.83095, 2.58484, 14.2845, 0, 14.2845, 14.2845, 14.5321, 14.387, 29.0111, 14.2845, 14.2845, 14.2845, 14.2845, 14.2845, 14.2845, 14.2845, 14.2845, 14.2845, 14.2845, 14.2845, 14.2845, 14.3385, 14.2845
4.00591, 22, 29.8076, 14.3517, 4.89898, -7.80764, 14.3517, 0, 14.3517, 14.3518, 14.5993, 14.4776, 29.3758, 14.3517, 14.3517, 14.3517, 14.3517, 14.3517, 14.3517, 14.3517, 14.3517, 14.3517, 14.3517, 14.3517, 14.3517, 14.4101, 14.3517
4.01377, 28, 29.9994, 14.4179, 5.47723, -1.99944, 14.4179, 0, 14.4179, 14.4179, 14.6655, 14.5717, 29.5358, 14.4179, 14.4179, 14.4179, 14.4179, 14.4179, 14.4179, 14.4179, 14.4179, 14.4179, 14.4179, 14.4179, 14.4179, 14.4801, 14.4179
4.02164, 18, 29.9875, 14.4831, 4.47214, -11.9875, 14.4831, 0, 14.4831, 14.4832, 14.7307, 14.6698, 29.4878, 14.4831, 14.4831, 14.4831, 14.4831, 14.4831, 14.4831, 14.4831, 14.4831, 14.4831, 14.4831, 14.4831, 14.4831, 14.5485, 14.4831
4.0295, 24, 29.7771, 14.5476, 5.09902, -5.77711, 14.5476, 0, 14.5476, 14.5476, 14.7952, 14.7724, 29.237, 14.5476, 14.5476, 14.5476, 14.5476, 14.5476, 14.5476, 14.5476, 14.5476, 14.5476, 14.5476, 14.5476, 14.5476, 14.6154, 14.5476
4.03736, 16, 29.3819, 14.6116, 4.24264, -13.3819, 14.6116, 0, 14.6116, 14.6116, 14.8592, 14.8798, 28.7967, 14.6116, 14.6116, 14.6116, 14.6116, 14.6116, 14.6116, 14.6116, 14.6116, 14.6116, 14.6116, 14.6116, 14.6116, 14.6809, 14.6116
4.04522, 10, 28.8222, 14.6752, 3.4641, -18.8222, 14.6752, 0, 14.6752, 14.6752, 14.9228, 14.9922, 28.1877, 14.6752, 14.6752, 14.6752, 14.6752, 14.6752, 14.6752, 14.6752, 14.6752, 14.6752, 14.6752, 14.6752, 14.6752, 14.7451, 14.6752
4.05308, 20, 28.1245, 14.7387, 4.69042, -8.12453, 14.7387, 0, 14.7387, 14.7387, 14.9863, 15.1097, 27.4364, 14.7387, 14.7387, 14.7387, 14.7387, 14.7387, 14.7387, 14.7387, 14.7387, 14.7387, 14.7387, 14.7387, 14.7387, 14.8082, 14.7387
4.06095, 22, 27.3187, 14.8023, 4.89898, -5.31873, 14.8023, 0, 14.8023, 14.8023, 15.0499, 15.2318, 26.5733, 14.8023, 14.8023, 14.8023, 14.8023, 14.8023, 14.8023, 14.8023, 14.8023, 14.8023, 14.8023, 14.8023, 14.8023, 14.8705, 14.8023
4.06881, 18, 26.437, 14.8662, 4.47214, -8.43702, 14.8662, 0, 14.8662, 14.8662, 15.1138, 15.3582, 25.6314, 14.8662, 14.8662, 14.8662, 14.8662, 14.8662, 14.8662, 14.8662, 14.8662, 14.8662, 14.8662, 14.8662, 14.8662, 14.9322, 14.8662
4.07667, 20, 25.5117, 14.9306, 4.69042, -5.51165, 14.9306, 0, 14.9306, 14.9306, 15.1782, 15.4878, 24.6438, 14.9306, 14.9306, 14.9306, 14.9306, 14.9306, 14.9306, 14.9306, 14.9306, 14.9306, 14.9306, 14.9306, 14.9306, 14.9937, 14.9306
4.08453, 12, 24.5731, 14.9957, 3.74166, -12.5731, 14.9957, 0, 14.9957, 14.9957, 15.2433, 15.6195, 23.6424, 14.9957, 14.9957, 14.9957, 14.9957, 14.9957, 14.9957, 14.9957, 14.9957, 14.9957, 14.9957, 14.9957, 14.9957, 15.0551, 14.9957
4.09239, 8, 23.6491, 15.0616, 3.16228, -15.6491, 15.0616, 0, 15.0616, 15.0617, 15.3092, 15.7518, 22.6562, 15.0616, 15.0616, 15.0616, 15.0616, 15.0616, 15.0616, 15.0616, 15.0616, 15.0616, 15.0616, 15.0616, 15.0616, 15.1168, 15.0616
4.10026, 12, 22.7629, 15.1285, 3.74166, -10.7629, 15.1285, 0, 15.1285, 15.1285, 15.3761, 15.883, 21.7102, 15.1285, 15.1285, 15.1285, 15.1285, 15.1285, 15.1285, 15.1285, 15.1285, 15.1285, 15.1285, 15.1285, 15.1285, 15.1791, 15.1285
4.10812, 6, 21.9329, 15.1964, 2.82843, -15.9329, 15.1964, 0, 15.1964, 15.1964, 15.4439, 16.0114, 20.8244, 15.1964, 15.1964, 15.1964, 15.1964, 15.1964, 15.1964, 15.1964, 15.1964, 15.1964, 15.1964, 15.1964, 15.1964, 15.2421, 15.1964
4.11598, 18, 21.1725, 15.2653, 4.47214, -3.17249, 15.2653, 0, 15.2653, 15.2653, 15.5128, 16.135, 20.0142, 15.2653, 15.2653, 15.2653, 15.2653, 15.2653, 15.2653, 15.2653, 15.2653, 15.2653, 15.2653, 15.2653, 15.2653, 15.3061, 15.2653
4.12384, 16, 20.4899, 15.3352, 4.24264, -4.48995, 15.3352, 0, 15.3352, 15.3352, 15.5828, 16.2521, 19.2895, 15.3352, 15.3352, 15.3352, 15.3352, 15.3352, 15.3352, 15.3352, 15.3352, 15.3352, 15.3352, 15.3352, 15.3352, 15.3712, 15.3352
