   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_17.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0269358, 34, 0, 0, 6, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0190376, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0111395, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0032413, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00465686, 0, 1.09766e-19, 0, 1.41421, -1.09766e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0469e-21, 0, 0, 2.69079e-24, 0, 0, 1.08716e-19, 0, 0, 0
0.012555, 0, 2.31948e-19, 0, 1.41421, -2.31948e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.21223e-21, 0, 0, 5.77857e-24, 0, 0, 2.2973e-19, 0, 0, 0
0.0204532, 0, 5.00625e-19, 0, 1.41421, -5.00625e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.77476e-21, 0, 0, 1.27618e-23, 0, 0, 4.95837e-19, 0, 0, 0
0.0283513, 0, 1.02971e-18, 0, 1.41421, -1.02971e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.82097e-21, 0, 0, 2.66709e-23, 0, 0, 1.01986e-18, 0, 0, 0
0.0362495, 0, 2.09517e-18, 0, 1.41421, -2.09517e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.99828e-20, 0, 0, 5.51461e-23, 0, 0, 2.07513e-18, 0, 0, 0
0.0441477, 0, 4.21855e-18, 0, 1.41421, -4.21855e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.02348e-20, 0, 0, 1.12847e-22, 0, 0, 4.17821e-18, 0, 0, 0
0.0520458, 0, 8.40776e-18, 0, 1.41421, -8.40776e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.01897e-20, 0, 0, 2.2861e-22, 0, 0, 8.32734e-18, 0, 0, 0
0.059944, 0, 1.65914e-17, 0, 1.41421, -1.65914e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58242e-19, 0, 0, 4.58619e-22, 0, 0, 1.64327e-17, 0, 0, 0
0.0678422, 0, 3.24249e-17, 0, 1.41421, -3.24249e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.09255e-19, 0, 0, 9.11319e-22, 0, 0, 3.21148e-17, 0, 0, 0
0.0757403, 0, 6.2772e-17, 0, 1.41421, -6.2772e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.98692e-19, 0, 0, 1.79413e-21, 0, 0, 6.21715e-17, 0, 0, 0
0.0836385, 0, 1.20401e-16, 0, 1.41421, -1.20401e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14834e-18, 0, 0, 3.50021e-21, 0, 0, 1.1925e-16, 0, 0, 0
0.0915366, 0, 2.28854e-16, 0, 1.41421, -2.28854e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1827e-18, 0, 0, 6.76829e-21, 0, 0, 2.26664e-16, 0, 0, 0
0.0994348, 0, 4.31141e-16, 0, 1.41421, -4.31141e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.11203e-18, 0, 0, 1.29744e-20, 0, 0, 4.27016e-16, 0, 0, 0
