   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_65.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.18206, 0, 2.06801e-14, 0, 1.41421, -2.06801e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.17674e-16, 0, 1.32911e-18, 3.9892e-18, 0, 2.01571e-14, 0, 0, 0
0.189944, 0, 3.65914e-14, 0, 1.41421, -3.65914e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.15966e-16, 0, 2.4006e-18, 7.22865e-18, 0, 3.56658e-14, 0, 0, 0
0.197828, 0, 6.42274e-14, 0, 1.41421, -6.42274e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.60775e-15, 0, 4.30299e-18, 1.30047e-17, 0, 6.26023e-14, 0, 0, 0
0.205712, 0, 1.11844e-13, 0, 1.41421, -1.11844e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.79968e-15, 0, 7.65538e-18, 2.32311e-17, 0, 1.09013e-13, 0, 0, 0
0.213595, 0, 1.93236e-13, 0, 1.41421, -1.93236e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.83708e-15, 0, 1.35195e-17, 4.12115e-17, 0, 1.88344e-13, 0, 0, 0
0.221479, 0, 3.31265e-13, 0, 1.41421, -3.31265e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.29223e-15, 0, 2.37029e-17, 7.26105e-17, 0, 3.22877e-13, 0, 0, 0
0.229363, 0, 5.63513e-13, 0, 1.41421, -5.63513e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.41059e-14, 0, 4.12621e-17, 1.27086e-16, 0, 5.49239e-13, 0, 0, 0
0.237247, 0, 9.51256e-13, 0, 1.41421, -9.51256e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.38122e-14, 0, 7.13293e-17, 2.20979e-16, 0, 9.27151e-13, 0, 0, 0
0.245131, 0, 1.5936e-12, 0, 1.41421, -1.5936e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.98922e-14, 0, 1.22466e-16, 3.81779e-16, 0, 1.5532e-12, 0, 0, 0
0.253015, 0, 2.64954e-12, 0, 1.41421, -2.64954e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.63272e-14, 0, 2.08864e-16, 6.55457e-16, 0, 2.58235e-12, 0, 0, 0
0.260899, 0, 4.37214e-12, 0, 1.41421, -4.37214e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09454e-13, 0, 3.53914e-16, 1.11843e-15, 0, 4.26121e-12, 0, 0, 0
0.268783, 0, 7.16089e-12, 0, 1.41421, -7.16089e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.79279e-13, 0, 5.9595e-16, 1.89702e-15, 0, 6.97912e-12, 0, 0, 0
0.276667, 0, 1.16416e-11, 0, 1.41421, -1.16416e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.91479e-13, 0, 9.97463e-16, 3.19897e-15, 0, 1.13459e-11, 0, 0, 0
0.284551, 0, 1.87863e-11, 0, 1.41421, -1.87863e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.70417e-13, 0, 1.65985e-15, 5.36422e-15, 0, 1.83089e-11, 0, 0, 0
0.292435, 0, 3.00938e-11, 0, 1.41421, -3.00938e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.53664e-13, 0, 2.74692e-15, 8.94636e-15, 0, 2.93285e-11, 0, 0, 0
0.300318, 0, 4.78556e-11, 0, 1.41421, -4.78556e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.19869e-12, 0, 4.52238e-15, 1.48432e-14, 0, 4.66376e-11, 0, 0, 0
0.308202, 0, 7.55666e-11, 1.50359e-42, 1.41421, -7.55666e-11, 0, 1.50359e-42, 1.50359e-42, 1.50359e-42, 1.50359e-42, 1.50359e-42, 1.50359e-42, 1.50359e-42, 1.50359e-42, 1.50359e-42, 1.50359e-42, 1.89326e-12, 1.50359e-42, 7.42281e-15, 2.45488e-14, 1.50359e-42, 7.36413e-11, 1.50359e-42, 1.50359e-42, 1.50359e-42
0.316086, 0, 1.1843e-10, 2.18645e-41, 1.41421, -1.1843e-10, 0, 2.18645e-41, 2.18645e-41, 2.18645e-41, 2.18645e-41, 2.18645e-41, 2.18645e-41, 2.18645e-41, 2.18645e-41, 2.18645e-41, 2.18645e-41, 2.96802e-12, 2.18645e-41, 1.21076e-14, 4.03386e-14, 2.18645e-41, 1.1541e-10, 2.18645e-41, 2.18645e-41, 2.18645e-41
0.32397, 0, 1.84276e-10, 2.81487e-40, 1.41421, -1.84276e-10, 0, 2.81487e-40, 2.81487e-40, 2.81487e-40, 2.81487e-40, 2.81487e-40, 2.81487e-40, 2.81487e-40, 2.81487e-40, 2.81487e-40, 2.81487e-40, 4.61984e-12, 2.81487e-40, 1.96694e-14, 6.59935e-14, 2.81487e-40, 1.79571e-10, 2.81487e-40, 2.81487e-40, 2.81487e-40
0.331854, 0, 2.84684e-10, 3.24168e-39, 1.41421, -2.84684e-10, 0, 3.24168e-39, 3.24168e-39, 3.24168e-39, 3.24168e-39, 3.24168e-39, 3.24168e-39, 3.24168e-39, 3.24168e-39, 3.24168e-39, 3.24168e-39, 7.14022e-12, 3.24168e-39, 3.18388e-14, 1.07523e-13, 3.24168e-39, 2.77405e-10, 3.24168e-39, 3.24168e-39, 3.24168e-39
0.339738, 0, 4.36682e-10, 3.3702e-38, 1.41421, -4.36682e-10, 0, 3.3702e-38, 3.3702e-38, 3.3702e-38, 3.3702e-38, 3.3702e-38, 3.3702e-38, 3.3702e-38, 3.3702e-38, 3.3702e-38, 3.3702e-38, 1.09584e-11, 3.3702e-38, 5.13759e-14, 1.74529e-13, 3.3702e-38, 4.25497e-10, 3.3702e-38, 3.3702e-38, 3.3702e-38
0.347622, 0, 6.65102e-10, 3.17933e-37, 1.41421, -6.65102e-10, 0, 3.17933e-37, 3.17933e-37, 3.17933e-37, 3.17933e-37, 3.17933e-37, 3.17933e-37, 3.17933e-37, 3.17933e-37, 3.17933e-37, 3.17933e-37, 1.67015e-11, 3.17933e-37, 8.26801e-14, 2.82318e-13, 3.17933e-37, 6.48035e-10, 3.17933e-37, 3.17933e-37, 3.17933e-37
0.355506, 0, 1.00589e-09, 2.73934e-36, 1.41421, -1.00589e-09, 0, 2.73934e-36, 2.73934e-36, 2.73934e-36, 2.73934e-36, 2.73934e-36, 2.73934e-36, 2.73934e-36, 2.73934e-36, 2.73934e-36, 2.73934e-36, 2.52794e-11, 2.73934e-36, 1.32767e-13, 4.55264e-13, 2.73934e-36, 9.80024e-10, 2.73934e-36, 2.73934e-36, 2.73934e-36
0.36339, 0, 1.51067e-09, 2.16461e-35, 1.41421, -1.51067e-09, 0, 2.16461e-35, 2.16461e-35, 2.16461e-35, 2.16461e-35, 2.16461e-35, 2.16461e-35, 2.16461e-35, 2.16461e-35, 2.16461e-35, 2.16461e-35, 3.8002e-11, 2.16461e-35, 2.12823e-13, 7.32125e-13, 2.16461e-35, 1.47173e-09, 2.16461e-35, 2.16461e-35, 2.16461e-35
0.371274, 0, 2.25304e-09, 1.57586e-34, 1.41421, -2.25304e-09, 0, 1.57586e-34, 1.57586e-34, 1.57586e-34, 1.57586e-34, 1.57586e-34, 1.57586e-34, 1.57586e-34, 1.57586e-34, 1.57586e-34, 1.57586e-34, 5.67425e-11, 1.57586e-34, 3.40703e-13, 1.17449e-12, 1.57586e-34, 2.19478e-09, 1.57586e-34, 1.57586e-34, 1.57586e-34
0.379157, 0, 3.33703e-09, 1.08521e-33, 1.41421, -3.33703e-09, 0, 1.08521e-33, 1.08521e-33, 1.08521e-33, 1.08521e-33, 1.08521e-33, 1.08521e-33, 1.08521e-33, 1.08521e-33, 1.08521e-33, 1.08521e-33, 8.41596e-11, 1.08521e-33, 5.44906e-13, 1.88009e-12, 1.08521e-33, 3.25045e-09, 1.08521e-33, 1.08521e-33, 1.08521e-33
0.387041, 0, 4.90874e-09, 6.49756e-33, 1.41421, -4.90874e-09, 0, 6.49756e-33, 6.49756e-33, 6.49756e-33, 6.49756e-33, 6.49756e-33, 6.49756e-33, 6.49756e-33, 6.49756e-33, 6.49756e-33, 6.49756e-33, 1.24002e-10, 6.49756e-33, 8.7093e-13, 3.00394e-12, 6.49756e-33, 4.78086e-09, 6.49756e-33, 6.49756e-33, 6.49756e-33
0.394925, 0, 7.17161e-09, 3.9119e-32, 1.41421, -7.17161e-09, 0, 3.9119e-32, 3.9119e-32, 3.9119e-32, 3.9119e-32, 3.9119e-32, 3.9119e-32, 3.9119e-32, 3.9119e-32, 3.9119e-32, 3.9119e-32, 1.81518e-10, 3.9119e-32, 1.3914e-12, 4.79154e-12, 3.9119e-32, 6.98391e-09, 3.9119e-32, 3.9119e-32, 3.9119e-32
0.402809, 0, 1.0407e-08, 2.10938e-31, 1.41421, -1.0407e-08, 0, 2.10938e-31, 2.10938e-31, 2.10938e-31, 2.10938e-31, 2.10938e-31, 2.10938e-31, 2.10938e-31, 2.10938e-31, 2.10938e-31, 2.10938e-31, 2.64011e-10, 2.10938e-31, 2.22217e-12, 7.63124e-12, 2.10938e-31, 1.01331e-08, 2.10938e-31, 2.10938e-31, 2.10938e-31
0.410693, 0, 1.50009e-08, 1.10836e-30, 1.41421, -1.50009e-08, 0, 1.10836e-30, 1.10836e-30, 1.10836e-30, 1.10836e-30, 1.10836e-30, 1.10836e-30, 1.10836e-30, 1.10836e-30, 1.10836e-30, 1.10836e-30, 3.8157e-10, 1.10836e-30, 3.5478e-12, 1.21361e-11, 1.10836e-30, 1.46036e-08, 1.10836e-30, 1.10836e-30, 1.10836e-30
0.418577, 0, 2.14792e-08, 5.54324e-30, 1.41421, -2.14792e-08, 0, 5.54324e-30, 5.54324e-30, 5.54324e-30, 5.54324e-30, 5.54324e-30, 5.54324e-30, 5.54324e-30, 5.54324e-30, 5.54324e-30, 5.54324e-30, 5.48056e-10, 5.54324e-30, 5.66174e-12, 1.92719e-11, 5.54324e-30, 2.09062e-08, 5.54324e-30, 5.54324e-30, 5.54324e-30
0.426461, 0, 3.05531e-08, 2.61988e-29, 1.41421, -3.05531e-08, 0, 2.61988e-29, 2.61988e-29, 2.61988e-29, 2.61988e-29, 2.61988e-29, 2.61988e-29, 2.61988e-29, 2.61988e-29, 2.61988e-29, 2.61988e-29, 7.82386e-10, 2.61988e-29, 9.02945e-12, 3.05551e-11, 2.61988e-29, 2.97312e-08, 2.61988e-29, 2.61988e-29, 2.61988e-29
0.434345, 0, 4.31775e-08, 1.195e-28, 1.41421, -4.31775e-08, 0, 1.195e-28, 1.195e-28, 1.195e-28, 1.195e-28, 1.195e-28, 1.195e-28, 1.195e-28, 1.195e-28, 1.195e-28, 1.195e-28, 1.11023e-09, 1.195e-28, 1.43867e-11, 4.8359e-11, 1.195e-28, 4.20045e-08, 1.195e-28, 1.195e-28, 1.195e-28
0.442229, 0, 6.0625e-08, 5.21389e-28, 1.41421, -6.0625e-08, 0, 5.21389e-28, 5.21389e-28, 5.21389e-28, 5.21389e-28, 5.21389e-28, 5.21389e-28, 5.21389e-28, 5.21389e-28, 5.21389e-28, 5.21389e-28, 1.56623e-09, 5.21389e-28, 2.28923e-11, 7.63816e-11, 5.21389e-28, 5.89595e-08, 5.21389e-28, 5.21389e-28, 5.21389e-28
0.450113, 0, 8.458e-08, 2.16812e-27, 1.41421, -8.458e-08, 0, 2.16812e-27, 2.16812e-27, 2.16812e-27, 2.16812e-27, 2.16812e-27, 2.16812e-27, 2.16812e-27, 2.16812e-27, 2.16812e-27, 2.16812e-27, 2.19683e-09, 2.16812e-27, 3.63626e-11, 1.20356e-10, 2.16812e-27, 8.22265e-08, 2.16812e-27, 2.16812e-27, 2.16812e-27
0.457996, 0, 1.17257e-07, 8.59897e-27, 1.41421, -1.17257e-07, 0, 8.59897e-27, 8.59897e-27, 8.59897e-27, 8.59897e-27, 8.59897e-27, 8.59897e-27, 8.59897e-27, 8.59897e-27, 8.59897e-27, 8.59897e-27, 3.06402e-09, 8.59897e-27, 5.76308e-11, 1.89121e-10, 8.59897e-27, 1.13946e-07, 8.59897e-27, 8.59897e-27, 8.59897e-27
0.46588, 0, 1.61548e-07, 3.25708e-26, 1.41421, -1.61548e-07, 0, 3.25708e-26, 3.25708e-26, 3.25708e-26, 3.25708e-26, 3.25708e-26, 3.25708e-26, 1.96016e-12, 3.25708e-26, 3.25708e-26, 3.25708e-26, 4.25006e-09, 3.25708e-26, 9.10905e-11, 2.96215e-10, 3.25708e-26, 1.56908e-07, 3.25708e-26, 3.25708e-26, 3.25708e-26
0.473764, 0, 2.212e-07, 1.18037e-25, 1.41421, -2.212e-07, 0, 1.18037e-25, 1.18037e-25, 1.18037e-25, 1.18037e-25, 1.18037e-25, 1.18037e-25, 6.53468e-12, 1.18037e-25, 1.18037e-25, 1.18037e-25, 5.8635e-09, 1.18037e-25, 1.43514e-10, 4.62234e-10, 1.18037e-25, 2.14724e-07, 1.18037e-25, 1.18037e-25, 1.18037e-25
0.481648, 0, 3.01041e-07, 4.13232e-25, 1.41421, -3.01041e-07, 0, 4.13232e-25, 4.13232e-25, 4.13232e-25, 4.13232e-25, 4.13232e-25, 4.13232e-25, 1.69016e-11, 4.13232e-25, 4.13232e-25, 4.13232e-25, 8.04687e-09, 4.13232e-25, 2.25273e-10, 7.18266e-10, 4.13232e-25, 2.92033e-07, 4.13232e-25, 4.13232e-25, 4.13232e-25
0.489532, 0, 4.09447e-07, 1.39388e-10, 1.41421, -4.09447e-07, 1.39388e-10, 1.39426e-10, 1.39477e-10, 1.39419e-10, 7.10647e-10, 1.53115e-10, 1.54255e-10, 2.70458e-10, 1.68151e-10, 1.39735e-10, 1.40216e-09, 1.1126e-08, 1.41921e-10, 4.91529e-10, 1.25025e-09, 1.3939e-10, 3.94949e-07, 1.39388e-10, 1.39388e-10, 1.61948e-10
0.497416, 0, 5.54965e-07, 4.58198e-10, 1.41421, -5.54965e-07, 4.58198e-10, 4.58323e-10, 4.58492e-10, 4.58299e-10, 2.35313e-09, 5.0373e-10, 5.07512e-10, 8.50186e-10, 5.53607e-10, 4.59346e-10, 4.64694e-09, 1.53827e-08, 4.66598e-10, 1.00619e-09, 2.16731e-09, 4.58203e-10, 5.31033e-07, 4.58198e-10, 4.58198e-10, 5.3303e-10
0.5053, 0, 7.51137e-07, 1.17326e-09, 1.41421, -7.51137e-07, 1.17326e-09, 1.17358e-09, 1.17401e-09, 1.17352e-09, 6.05299e-09, 1.29051e-09, 1.30025e-09, 2.14648e-09, 1.41895e-09, 1.17621e-09, 1.19599e-08, 2.13467e-08, 1.19489e-09, 2.02178e-09, 3.78788e-09, 1.17327e-09, 7.10152e-07, 1.17326e-09, 1.17326e-09, 1.36596e-09
0.513184, 0, 1.01786e-06, 2.74329e-09, 1.41421, -1.01786e-06, 2.74329e-09, 2.74404e-09, 2.74506e-09, 2.74389e-09, 1.41929e-08, 3.0184e-09, 3.04125e-09, 4.98165e-09, 3.31977e-09, 2.75023e-09, 2.80527e-08, 2.98786e-08, 2.79404e-09, 4.05017e-09, 6.71868e-09, 2.74331e-09, 9.44782e-07, 2.74329e-09, 2.74329e-09, 3.19544e-09
0.521068, 0, 1.38618e-06, 6.11546e-09, 1.41421, -1.38618e-06, 6.11546e-09, 6.11716e-09, 6.11944e-09, 6.11682e-09, 3.16994e-08, 6.73021e-09, 6.78126e-09, 1.10449e-08, 7.4036e-09, 6.13097e-09, 6.26689e-08, 4.24399e-08, 6.22887e-09, 8.11693e-09, 1.21203e-08, 6.11553e-09, 1.25107e-06, 6.11546e-09, 6.11546e-09, 7.1258e-09
0.528952, 0, 1.90766e-06, 1.32033e-08, 1.41421, -1.90766e-06, 1.32033e-08, 1.3207e-08, 1.32119e-08, 1.32063e-08, 6.85262e-08, 1.45327e-08, 1.46431e-08, 2.46532e-08, 1.59888e-08, 1.32369e-08, 1.35494e-07, 6.15977e-08, 1.34486e-08, 1.62505e-08, 2.22229e-08, 1.32035e-08, 1.6501e-06, 1.32033e-08, 1.32033e-08, 1.53881e-08
0.536835, 0, 2.6692e-06, 2.77799e-08, 1.41421, -2.6692e-06, 2.77799e-08, 2.77876e-08, 2.7798e-08, 2.77861e-08, 1.44318e-07, 3.05802e-08, 3.08127e-08, 5.36799e-08, 3.36475e-08, 2.78505e-08, 2.85387e-07, 9.19524e-08, 2.82965e-08, 3.23906e-08, 4.12208e-08, 2.77802e-08, 2.17001e-06, 2.77799e-08, 2.77799e-08, 3.23821e-08
0.544719, 0, 3.83971e-06, 5.7112e-08, 1.41421, -3.83971e-06, 5.7112e-08, 5.71279e-08, 5.71493e-08, 5.71248e-08, 2.96941e-07, 6.28748e-08, 6.33534e-08, 1.31201e-07, 6.91873e-08, 5.72574e-08, 5.87255e-07, 1.41811e-07, 5.81752e-08, 6.40444e-08, 7.6996e-08, 5.71126e-08, 2.84931e-06, 5.7112e-08, 5.7112e-08, 6.65831e-08
0.552603, 0, 5.69017e-06, 1.14873e-07, 1.41421, -5.69017e-06, 1.14873e-07, 1.14905e-07, 1.14948e-07, 1.14898e-07, 5.97712e-07, 1.26475e-07, 1.27438e-07, 2.91459e-07, 1.39183e-07, 1.15165e-07, 1.18219e-06, 2.2615e-07, 1.17013e-07, 1.25229e-07, 1.44071e-07, 1.14874e-07, 3.74248e-06, 1.14873e-07, 1.14873e-07, 1.3394e-07
0.560487, 0, 8.71656e-06, 2.26188e-07, 1.41421, -8.71656e-06, 2.26188e-07, 2.26251e-07, 2.26336e-07, 2.26239e-07, 1.1778e-06, 2.49054e-07, 2.50953e-07, 6.16711e-07, 2.74101e-07, 2.26765e-07, 2.32972e-06, 3.7172e-07, 2.30406e-07, 2.41566e-07, 2.68743e-07, 2.26191e-07, 4.92925e-06, 2.26188e-07, 2.26188e-07, 2.63768e-07
0.568371, 0, 1.3794e-05, 4.36156e-07, 1.41421, -1.3794e-05, 4.36156e-07, 4.36278e-07, 4.36442e-07, 4.36254e-07, 2.27286e-06, 4.8029e-07, 4.83955e-07, 1.26341e-06, 5.28634e-07, 4.37269e-07, 4.4962e-06, 6.25632e-07, 4.44298e-07, 4.58832e-07, 4.97717e-07, 4.36161e-07, 6.52955e-06, 4.36156e-07, 4.36156e-07, 5.08689e-07
0.576255, 0, 2.24478e-05, 8.23822e-07, 1.41421, -2.24478e-05, 8.23822e-07, 8.24052e-07, 8.24362e-07, 8.24007e-07, 4.29639e-06, 9.07263e-07, 9.14193e-07, 2.52295e-06, 9.98665e-07, 8.25927e-07, 8.49995e-06, 1.06943e-06, 8.39216e-07, 8.57042e-07, 9.12225e-07, 8.23831e-07, 8.72849e-06, 8.23822e-07, 8.23822e-07, 9.60957e-07
0.584139, 0, 3.73024e-05, 1.52447e-06, 1.41421, -3.73024e-05, 1.52447e-06, 1.5249e-06, 1.52547e-06, 1.52481e-06, 7.95686e-06, 1.67903e-06, 1.69187e-06, 4.93506e-06, 1.84834e-06, 1.52837e-06, 1.57433e-05, 1.84146e-06, 1.55298e-06, 1.57282e-06, 1.65051e-06, 1.52449e-06, 1.18153e-05, 1.52447e-06, 1.52447e-06, 1.77849e-06
0.592023, 0, 6.28128e-05, 2.76416e-06, 1.41421, -6.28128e-05, 2.76416e-06, 2.76493e-06, 2.76597e-06, 2.76478e-06, 1.44395e-05, 3.0447e-06, 3.068e-06, 9.49784e-06, 3.35201e-06, 2.77124e-06, 2.85724e-05, 3.17159e-06, 2.81591e-06, 2.83408e-06, 2.94265e-06, 2.76419e-06, 1.62444e-05, 2.76416e-06, 2.76416e-06, 3.22523e-06
0.599907, 0, 0.000106369, 4.91167e-06, 1.41421, -0.000106369, 4.91167e-06, 4.91304e-06, 4.9149e-06, 4.91277e-06, 2.56802e-05, 5.41071e-06, 5.45215e-06, 1.79862e-05, 5.95736e-06, 4.92426e-06, 5.08205e-05, 5.43328e-06, 5.00373e-06, 5.01217e-06, 5.16282e-06, 4.91172e-06, 2.27276e-05, 4.91167e-06, 4.91167e-06, 5.73184e-06
0.607791, 0, 0.000180009, 8.55409e-06, 1.41421, -0.000180009, 8.55409e-06, 8.55649e-06, 8.55971e-06, 8.55601e-06, 4.47653e-05, 9.42419e-06, 9.49645e-06, 3.35149e-05, 1.03773e-05, 8.57603e-06, 8.8599e-05, 9.21936e-06, 8.71461e-06, 8.69766e-06, 8.90541e-06, 8.55418e-06, 3.23737e-05, 8.55409e-06, 8.55409e-06, 9.9841e-06
