   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_218.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, K_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.0646632, 0, 8.75419e-20, 0, 1.41421, -8.75419e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.21694e-22, 0, 0, 9.63115e-25, 0, 0, 8.69192e-20, 0, 0, 0
0.0725338, 0, 1.98379e-19, 0, 1.41421, -1.98379e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.40883e-21, 0, 0, 2.21709e-24, 0, 0, 1.96968e-19, 0, 0, 0
0.0804045, 0, 4.43167e-19, 0, 1.41421, -4.43167e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.14722e-21, 0, 0, 5.0318e-24, 0, 0, 4.40014e-19, 0, 0, 0
0.0882751, 0, 1.00847e-18, 0, 1.41421, -1.00847e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.16183e-21, 0, 0, 1.1707e-23, 0, 0, 1.0013e-18, 0, 0, 0
0.0961457, 0, 2.18537e-18, 0, 1.41421, -2.18537e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.55198e-20, 0, 0, 2.57709e-23, 0, 0, 2.16983e-18, 0, 0, 0
0.104016, 0, 4.67772e-18, 0, 1.41421, -4.67772e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.32196e-20, 0, 0, 5.60449e-23, 0, 0, 4.64445e-18, 0, 0, 0
0.111887, 0, 9.89353e-18, 0, 1.41421, -9.89353e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.02605e-20, 0, 0, 1.20457e-22, 0, 0, 9.82315e-18, 0, 0, 0
0.119758, 0, 2.06834e-17, 0, 1.41421, -2.06834e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.46887e-19, 0, 0, 2.55955e-22, 0, 0, 2.05362e-17, 0, 0, 0
0.127628, 0, 4.27542e-17, 0, 1.41421, -4.27542e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.03626e-19, 0, 0, 5.37866e-22, 0, 0, 4.24501e-17, 0, 0, 0
0.135499, 0, 8.74057e-17, 0, 1.41421, -8.74057e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.20725e-19, 0, 0, 1.1181e-21, 0, 0, 8.67838e-17, 0, 0, 0
0.143369, 0, 1.76772e-16, 0, 1.41421, -1.76772e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.25537e-18, 0, 0, 2.29986e-21, 0, 0, 1.75514e-16, 0, 0, 0
0.15124, 0, 3.5375e-16, 0, 1.41421, -3.5375e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.51221e-18, 0, 0, 4.68208e-21, 0, 0, 3.51233e-16, 0, 0, 0
0.159111, 0, 7.00619e-16, 0, 1.41421, -7.00619e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.97555e-18, 0, 0, 9.43597e-21, 0, 0, 6.95634e-16, 0, 0, 0
0.166981, 0, 1.37357e-15, 0, 1.41421, -1.37357e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.7546e-18, 0, 0, 1.88293e-20, 0, 0, 1.3638e-15, 0, 0, 0
0.174852, 0, 2.66613e-15, 0, 1.41421, -2.66613e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.89338e-17, 0, 0, 3.72107e-20, 0, 0, 2.64716e-15, 0, 0, 0
0.182722, 0, 5.1244e-15, 0, 1.41421, -5.1244e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.63915e-17, 0, 0, 7.28386e-20, 0, 0, 5.08793e-15, 0, 0, 0
0.190593, 0, 9.75441e-15, 0, 1.41421, -9.75441e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.92719e-17, 0, 0, 1.4125e-19, 0, 0, 9.685e-15, 0, 0, 0
0.198464, 0, 1.83915e-14, 0, 1.41421, -1.83915e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.30609e-16, 0, 0, 2.71405e-19, 0, 0, 1.82606e-14, 0, 0, 0
0.206334, 0, 3.43516e-14, 0, 1.41421, -3.43516e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.4395e-16, 0, 0, 5.16788e-19, 0, 0, 3.41071e-14, 0, 0, 0
0.214205, 0, 6.35689e-14, 0, 1.41421, -6.35689e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.51437e-16, 0, 0, 9.75335e-19, 0, 0, 6.31165e-14, 0, 0, 0
0.222076, 0, 1.16562e-13, 0, 1.41421, -1.16562e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.27768e-16, 0, 0, 1.82474e-18, 0, 0, 1.15732e-13, 0, 0, 0
0.229946, 0, 2.11801e-13, 0, 1.41421, -2.11801e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.50411e-15, 0, 0, 3.38466e-18, 0, 0, 2.10294e-13, 0, 0, 0
0.237817, 0, 3.81419e-13, 0, 1.41421, -3.81419e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.70866e-15, 0, 0, 6.22528e-18, 0, 0, 3.78704e-13, 0, 0, 0
0.245687, 0, 6.80794e-13, 0, 1.41421, -6.80794e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.83469e-15, 0, 0, 1.13552e-17, 0, 0, 6.75948e-13, 0, 0, 0
0.253558, 0, 1.2045e-12, 0, 1.41421, -1.2045e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.55385e-15, 0, 0, 2.05445e-17, 0, 0, 1.19592e-12, 0, 0, 0
0.261429, 0, 2.11254e-12, 0, 1.41421, -2.11254e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.50025e-14, 0, 0, 3.68741e-17, 0, 0, 2.0975e-12, 0, 0, 0
0.269299, 0, 3.67319e-12, 0, 1.41421, -3.67319e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.60862e-14, 0, 0, 6.56676e-17, 0, 0, 3.64703e-12, 0, 0, 0
0.27717, 0, 6.33214e-12, 0, 1.41421, -6.33214e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.49708e-14, 0, 0, 1.16056e-16, 0, 0, 6.28706e-12, 0, 0, 0
0.285041, 0, 1.08231e-11, 0, 1.41421, -1.08231e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.68687e-14, 0, 0, 2.03589e-16, 0, 0, 1.07461e-11, 0, 0, 0
0.292911, 0, 1.83432e-11, 0, 1.41421, -1.83432e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.30286e-13, 0, 0, 3.54582e-16, 0, 0, 1.82126e-11, 0, 0, 0
0.300782, 0, 3.08279e-11, 0, 1.41421, -3.08279e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.18977e-13, 0, 0, 6.13297e-16, 0, 0, 3.06083e-11, 0, 0, 0
0.308652, 0, 5.13781e-11, 0, 1.41421, -5.13781e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.64986e-13, 0, 0, 1.05374e-15, 0, 0, 5.10121e-11, 0, 0, 0
0.316523, 0, 8.49183e-11, 0, 1.41421, -8.49183e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.03335e-13, 0, 0, 1.79908e-15, 0, 0, 8.43131e-11, 0, 0, 0
0.324394, 0, 1.39199e-10, 2.66247e-43, 1.41421, -1.39199e-10, 0, 2.66247e-43, 2.66247e-43, 2.66247e-43, 2.66247e-43, 2.66247e-43, 2.66247e-43, 2.66247e-43, 2.66247e-43, 2.66247e-43, 2.66247e-43, 9.89166e-13, 2.66247e-43, 2.66247e-43, 3.05335e-15, 2.66247e-43, 2.66247e-43, 1.38206e-10, 2.66247e-43, 2.66247e-43, 2.66247e-43
0.332264, 0, 2.26307e-10, 4.67333e-42, 1.41421, -2.26307e-10, 0, 4.67333e-42, 4.67333e-42, 4.67333e-42, 4.67333e-42, 4.67333e-42, 4.67333e-42, 4.67333e-42, 4.67333e-42, 4.67333e-42, 4.67333e-42, 1.60854e-12, 4.67333e-42, 4.67333e-42, 5.15324e-15, 4.67333e-42, 4.67333e-42, 2.24693e-10, 4.67333e-42, 4.67333e-42, 4.67333e-42
0.340135, 0, 3.64932e-10, 6.79952e-41, 1.41421, -3.64932e-10, 0, 6.79952e-41, 6.79952e-41, 6.79952e-41, 6.79952e-41, 6.79952e-41, 6.79952e-41, 6.79952e-41, 6.79952e-41, 6.79952e-41, 6.79952e-41, 2.59462e-12, 6.79952e-41, 6.79952e-41, 8.65278e-15, 6.79952e-41, 6.79952e-41, 3.62329e-10, 6.79952e-41, 6.79952e-41, 6.79952e-41
0.348005, 0, 5.8371e-10, 8.76106e-40, 1.41421, -5.8371e-10, 0, 8.76106e-40, 8.76106e-40, 8.76106e-40, 8.76106e-40, 8.76106e-40, 8.76106e-40, 8.76106e-40, 8.76106e-40, 8.76106e-40, 8.76106e-40, 4.15165e-12, 8.76106e-40, 8.76106e-40, 1.44614e-14, 8.76106e-40, 8.76106e-40, 5.79544e-10, 8.76106e-40, 8.76106e-40, 8.76106e-40
0.355876, 0, 9.26132e-10, 1.00992e-38, 1.41421, -9.26132e-10, 0, 1.00992e-38, 1.00992e-38, 1.00992e-38, 1.00992e-38, 1.00992e-38, 1.00992e-38, 1.00992e-38, 1.00992e-38, 1.00992e-38, 1.00992e-38, 6.59022e-12, 1.00992e-38, 1.00992e-38, 2.40692e-14, 1.00992e-38, 1.00992e-38, 9.19517e-10, 1.00992e-38, 1.00992e-38, 1.00992e-38
0.363747, 0, 1.45784e-09, 4.04667e-37, 1.41421, -1.45784e-09, 0, 4.04667e-37, 4.04667e-37, 4.04667e-37, 4.04667e-37, 4.04667e-37, 4.04667e-37, 4.04667e-37, 4.04667e-37, 4.04667e-37, 4.04667e-37, 1.03801e-11, 4.04667e-37, 4.04667e-37, 3.99853e-14, 4.04667e-37, 4.04667e-37, 1.44742e-09, 4.04667e-37, 4.04667e-37, 4.04667e-37
0.371617, 0, 2.27625e-09, 3.502e-36, 1.41421, -2.27625e-09, 0, 3.502e-36, 3.502e-36, 3.502e-36, 3.502e-36, 3.502e-36, 3.502e-36, 3.502e-36, 3.502e-36, 3.502e-36, 3.502e-36, 1.6219e-11, 3.502e-36, 3.502e-36, 6.61069e-14, 3.502e-36, 3.502e-36, 2.25997e-09, 3.502e-36, 3.502e-36, 3.502e-36
0.379488, 0, 3.52601e-09, 2.78069e-35, 1.41421, -3.52601e-09, 0, 2.78069e-35, 2.78069e-35, 2.78069e-35, 2.78069e-35, 2.78069e-35, 2.78069e-35, 2.78069e-35, 2.78069e-35, 2.78069e-35, 2.78069e-35, 2.51463e-11, 2.78069e-35, 2.78069e-35, 1.09016e-13, 2.78069e-35, 2.78069e-35, 3.50076e-09, 2.78069e-35, 2.78069e-35, 2.78069e-35
0.387359, 0, 5.41907e-09, 2.0349e-34, 1.41421, -5.41907e-09, 0, 2.0349e-34, 2.0349e-34, 2.0349e-34, 2.0349e-34, 2.0349e-34, 2.0349e-34, 2.0349e-34, 2.0349e-34, 2.0349e-34, 2.0349e-34, 3.86888e-11, 2.0349e-34, 2.0349e-34, 1.79416e-13, 2.0349e-34, 2.0349e-34, 5.3802e-09, 2.0349e-34, 2.0349e-34, 2.0349e-34
0.395229, 0, 8.26347e-09, 1.40597e-33, 1.41421, -8.26347e-09, 0, 1.40597e-33, 1.40597e-33, 1.40597e-33, 1.40597e-33, 1.40597e-33, 1.40597e-33, 1.40597e-33, 1.40597e-33, 1.40597e-33, 1.40597e-33, 5.90738e-11, 1.40597e-33, 1.40597e-33, 2.94822e-13, 1.40597e-33, 1.40597e-33, 8.20411e-09, 1.40597e-33, 1.40597e-33, 1.40597e-33
0.4031, 0, 1.25032e-08, 8.67056e-33, 1.41421, -1.25032e-08, 0, 8.67056e-33, 8.67056e-33, 8.67056e-33, 8.67056e-33, 8.67056e-33, 8.67056e-33, 8.67056e-33, 8.67056e-33, 8.67056e-33, 8.67056e-33, 8.95249e-11, 8.67056e-33, 8.67056e-33, 4.83908e-13, 8.67056e-33, 8.67056e-33, 1.24132e-08, 8.67056e-33, 8.67056e-33, 8.67056e-33
0.41097, 0, 1.87728e-08, 5.30631e-32, 1.41421, -1.87728e-08, 0, 5.30631e-32, 5.30631e-32, 5.30631e-32, 5.30631e-32, 5.30631e-32, 5.30631e-32, 5.30631e-32, 5.30631e-32, 5.30631e-32, 5.30631e-32, 1.34672e-10, 5.30631e-32, 5.30631e-32, 7.93605e-13, 5.30631e-32, 5.30631e-32, 1.86373e-08, 5.30631e-32, 5.30631e-32, 5.30631e-32
0.418841, 0, 2.79709e-08, 2.93211e-31, 1.41421, -2.79709e-08, 0, 2.93211e-31, 2.93211e-31, 2.93211e-31, 2.93211e-31, 2.93211e-31, 2.93211e-31, 2.93211e-31, 2.93211e-31, 2.93211e-31, 2.93211e-31, 2.01113e-10, 2.93211e-31, 2.93211e-31, 1.30068e-12, 2.93211e-31, 2.93211e-31, 2.77685e-08, 2.93211e-31, 2.93211e-31, 2.93211e-31
0.426712, 0, 4.13601e-08, 1.5663e-30, 1.41421, -4.13601e-08, 0, 1.5663e-30, 1.5663e-30, 1.5663e-30, 1.5663e-30, 1.5663e-30, 1.5663e-30, 1.5663e-30, 1.5663e-30, 1.5663e-30, 1.5663e-30, 2.98183e-10, 1.5663e-30, 1.5663e-30, 2.13055e-12, 1.5663e-30, 1.5663e-30, 4.10598e-08, 1.5663e-30, 1.5663e-30, 1.5663e-30
0.434582, 0, 6.06993e-08, 7.94366e-30, 1.41421, -6.06993e-08, 0, 7.94366e-30, 7.94366e-30, 7.94366e-30, 7.94366e-30, 7.94366e-30, 7.94366e-30, 7.94366e-30, 7.94366e-30, 7.94366e-30, 7.94366e-30, 4.38996e-10, 7.94366e-30, 7.94366e-30, 3.48774e-12, 7.94366e-30, 7.94366e-30, 6.02568e-08, 7.94366e-30, 7.94366e-30, 7.94366e-30
0.442453, 0, 8.84182e-08, 3.80504e-29, 1.41421, -8.84182e-08, 0, 3.80504e-29, 3.80504e-29, 3.80504e-29, 3.80504e-29, 3.80504e-29, 3.80504e-29, 3.80504e-29, 3.80504e-29, 3.80504e-29, 3.80504e-29, 6.41843e-10, 3.80504e-29, 3.80504e-29, 5.70491e-12, 3.80504e-29, 3.80504e-29, 8.77706e-08, 3.80504e-29, 3.80504e-29, 3.80504e-29
0.450323, 0, 1.27846e-07, 1.75128e-28, 1.41421, -1.27846e-07, 0, 1.75128e-28, 1.75128e-28, 1.75128e-28, 1.75128e-28, 1.75128e-28, 1.75128e-28, 1.75128e-28, 1.75128e-28, 1.75128e-28, 1.75128e-28, 9.32069e-10, 1.75128e-28, 1.75128e-28, 9.32137e-12, 1.75128e-28, 1.75128e-28, 1.26904e-07, 1.75128e-28, 1.75128e-28, 1.75128e-28
0.458194, 0, 1.83506e-07, 7.70241e-28, 1.41421, -1.83506e-07, 0, 7.70241e-28, 7.70241e-28, 7.70241e-28, 7.70241e-28, 7.70241e-28, 7.70241e-28, 7.70241e-28, 7.70241e-28, 7.70241e-28, 7.70241e-28, 1.34456e-09, 7.70241e-28, 7.70241e-28, 1.52077e-11, 7.70241e-28, 7.70241e-28, 1.82146e-07, 7.70241e-28, 7.70241e-28, 7.70241e-28
0.466065, 0, 2.61496e-07, 3.22818e-27, 1.41421, -2.61496e-07, 0, 3.22818e-27, 3.22818e-27, 3.22818e-27, 3.22818e-27, 3.22818e-27, 3.22818e-27, 3.22818e-27, 3.22818e-27, 3.22818e-27, 3.22818e-27, 1.92701e-09, 3.22818e-27, 3.22818e-27, 2.47627e-11, 3.22818e-27, 3.22818e-27, 2.59544e-07, 3.22818e-27, 3.22818e-27, 3.22818e-27
0.473935, 0, 3.6997e-07, 1.29075e-26, 1.41421, -3.6997e-07, 0, 1.29075e-26, 1.29075e-26, 1.29075e-26, 1.29075e-26, 1.29075e-26, 1.29075e-26, 1.29075e-26, 1.29075e-26, 1.29075e-26, 1.29075e-26, 2.7443e-09, 1.29075e-26, 1.29075e-26, 4.02216e-11, 1.29075e-26, 1.29075e-26, 3.67185e-07, 1.29075e-26, 1.29075e-26, 1.29075e-26
0.481806, 0, 5.19749e-07, 4.93024e-26, 1.41421, -5.19749e-07, 0, 4.93024e-26, 4.93024e-26, 4.93024e-26, 4.93024e-26, 4.93024e-26, 4.93024e-26, 4.93024e-26, 4.87257e-12, 4.93024e-26, 4.93024e-26, 3.88401e-09, 4.93024e-26, 4.93024e-26, 6.51341e-11, 4.93024e-26, 4.93024e-26, 5.15795e-07, 4.93024e-26, 4.93024e-26, 4.93024e-26
0.489677, 0, 7.25072e-07, 1.80245e-25, 1.41421, -7.25072e-07, 0, 1.80245e-25, 1.80245e-25, 1.80245e-25, 1.80245e-25, 1.80245e-25, 1.80245e-25, 1.80245e-25, 1.68541e-11, 1.80245e-25, 1.80245e-25, 5.46383e-09, 1.80245e-25, 1.80245e-25, 1.05102e-10, 1.80245e-25, 1.80245e-25, 7.19487e-07, 1.80245e-25, 1.80245e-25, 1.80245e-25
0.497547, 0, 1.00454e-06, 6.36087e-25, 1.41421, -1.00454e-06, 0, 6.36087e-25, 6.36087e-25, 6.36087e-25, 6.36087e-25, 6.36087e-25, 6.36087e-25, 6.36087e-25, 4.53609e-11, 6.36087e-25, 6.36087e-25, 7.64083e-09, 6.36087e-25, 6.36087e-25, 1.68899e-10, 6.36087e-25, 6.36087e-25, 9.96684e-07, 6.36087e-25, 6.36087e-25, 6.36087e-25
0.505418, 0, 1.38552e-06, 3.22185e-10, 1.41421, -1.38552e-06, 3.22185e-10, 3.22221e-10, 3.22264e-10, 7.77352e-10, 3.37237e-10, 3.26857e-10, 4.4886e-10, 3.27012e-10, 6.61996e-10, 1.10748e-09, 1.42694e-09, 1.09459e-08, 3.2723e-10, 3.24187e-10, 5.92354e-10, 3.22188e-10, 3.22186e-10, 1.37175e-06, 3.22185e-10, 3.22185e-10, 3.58439e-10
0.513288, 0, 1.90047e-06, 1.10328e-09, 1.41421, -1.90047e-06, 1.10328e-09, 1.10341e-09, 1.10356e-09, 2.66905e-09, 1.15506e-09, 1.11935e-09, 1.53904e-09, 1.11989e-09, 2.14927e-09, 3.80467e-09, 4.90361e-09, 1.57909e-08, 1.12064e-09, 1.11017e-09, 1.53331e-09, 1.10335e-09, 1.10329e-09, 1.87557e-06, 1.10328e-09, 1.10328e-09, 1.228e-09
0.521159, 0, 2.5956e-06, 2.94312e-09, 1.41421, -2.5956e-06, 2.94312e-09, 2.94345e-09, 2.94385e-09, 7.13653e-09, 3.08179e-09, 2.98616e-09, 4.11017e-09, 2.98759e-09, 5.63491e-09, 1.01779e-08, 1.31211e-08, 2.31368e-08, 2.98959e-09, 2.96157e-09, 3.6238e-09, 2.94333e-09, 2.94313e-09, 2.54863e-06, 2.94312e-09, 2.94312e-09, 3.27712e-09
0.52903, 0, 3.53496e-06, 7.17087e-09, 1.41421, -3.53496e-06, 7.17087e-09, 7.17169e-09, 7.17266e-09, 1.74149e-08, 7.50964e-09, 7.27601e-09, 1.00218e-08, 7.2795e-09, 1.36006e-08, 2.48448e-08, 3.20346e-08, 3.47834e-08, 7.28441e-09, 7.21594e-09, 8.24198e-09, 7.17144e-09, 7.1709e-09, 3.44268e-06, 7.17087e-09, 7.17087e-09, 7.98681e-09
0.5369, 0, 4.812e-06, 1.66468e-08, 1.41421, -4.812e-06, 1.66468e-08, 1.66487e-08, 1.6651e-08, 4.04712e-08, 1.74347e-08, 1.68913e-08, 2.32772e-08, 1.68994e-08, 3.13534e-08, 5.77506e-08, 7.44719e-08, 5.42015e-08, 1.69109e-08, 1.67516e-08, 1.83218e-08, 1.66482e-08, 1.66469e-08, 4.62512e-06, 1.66468e-08, 1.66468e-08, 1.85444e-08
0.544771, 0, 6.56979e-06, 3.73697e-08, 1.41421, -6.56979e-06, 3.73697e-08, 3.7374e-08, 3.7379e-08, 9.09242e-08, 3.91407e-08, 3.79194e-08, 5.22742e-08, 3.79376e-08, 7.04576e-08, 1.29767e-07, 1.67354e-07, 8.81763e-08, 3.79633e-08, 3.76053e-08, 3.99722e-08, 3.73731e-08, 3.73699e-08, 6.18445e-06, 3.73697e-08, 3.73697e-08, 4.16353e-08
0.552642, 0, 9.04151e-06, 8.15913e-08, 1.41421, -9.04151e-06, 8.15913e-08, 8.16006e-08, 8.16117e-08, 1.9865e-07, 8.54624e-08, 8.27928e-08, 1.14169e-07, 8.28326e-08, 1.58354e-07, 2.83552e-07, 3.6571e-07, 1.49966e-07, 8.28887e-08, 8.21063e-08, 8.56076e-08, 8.15989e-08, 8.15917e-08, 8.23915e-06, 8.15913e-08, 8.15913e-08, 9.0915e-08
0.560512, 0, 1.26585e-05, 1.73693e-07, 1.41421, -1.26585e-05, 1.73693e-07, 1.73713e-07, 1.73737e-07, 4.23134e-07, 1.81942e-07, 1.76254e-07, 2.43114e-07, 1.76339e-07, 3.90279e-07, 6.0405e-07, 7.79121e-07, 2.65235e-07, 1.76458e-07, 1.74791e-07, 1.79849e-07, 1.7371e-07, 1.73694e-07, 1.09523e-05, 1.73693e-07, 1.73693e-07, 1.93561e-07
0.568383, 0, 1.81048e-05, 3.60924e-07, 1.41421, -1.81048e-05, 3.60924e-07, 3.60965e-07, 3.61014e-07, 8.79722e-07, 3.7808e-07, 3.66249e-07, 5.05308e-07, 3.66425e-07, 8.83449e-07, 1.256e-06, 1.62012e-06, 4.82855e-07, 3.66674e-07, 3.63206e-07, 3.70291e-07, 3.6096e-07, 3.60925e-07, 1.4556e-05, 3.60924e-07, 3.60924e-07, 4.02246e-07
0.576253, 0, 2.6628e-05, 7.32464e-07, 1.41421, -2.6628e-05, 7.32464e-07, 7.32548e-07, 7.32648e-07, 1.78628e-06, 7.67313e-07, 7.4328e-07, 1.02575e-06, 7.43639e-07, 1.91141e-06, 2.5506e-06, 3.29022e-06, 8.94052e-07, 7.44144e-07, 7.371e-07, 7.46625e-07, 7.32539e-07, 7.32467e-07, 1.93929e-05, 7.32464e-07, 7.32464e-07, 8.164e-07
0.584124, 0, 4.0445e-05, 1.45223e-06, 1.41421, -4.0445e-05, 1.45223e-06, 1.4524e-06, 1.4526e-06, 3.54354e-06, 1.52139e-06, 1.4737e-06, 2.03425e-06, 1.47441e-06, 4.00829e-06, 5.06034e-06, 6.52814e-06, 1.66531e-06, 1.47541e-06, 1.46143e-06, 1.47348e-06, 1.45238e-06, 1.45224e-06, 2.59848e-05, 1.45223e-06, 1.45223e-06, 1.6188e-06
0.591995, 0, 6.3475e-05, 2.81362e-06, 1.41421, -6.3475e-05, 2.81362e-06, 2.81395e-06, 2.81433e-06, 6.86938e-06, 2.94775e-06, 2.85525e-06, 3.94236e-06, 2.85663e-06, 8.19684e-06, 9.81096e-06, 1.26575e-05, 3.09323e-06, 2.85857e-06, 2.83147e-06, 2.84528e-06, 2.81393e-06, 2.81364e-06, 3.51489e-05, 2.81362e-06, 2.81362e-06, 3.13666e-06
0.599865, 0, 0.000102578, 5.32788e-06, 1.41421, -0.000102578, 5.32788e-06, 5.32849e-06, 5.32922e-06, 1.30158e-05, 5.58212e-06, 5.40679e-06, 7.46746e-06, 5.40941e-06, 1.64134e-05, 1.85917e-05, 2.39875e-05, 5.69307e-06, 5.41309e-06, 5.3617e-06, 5.37472e-06, 5.32848e-06, 5.32791e-06, 4.8181e-05, 5.32788e-06, 5.32788e-06, 5.94022e-06
0.607736, 0, 0.000169626, 9.86227e-06, 1.41421, -0.000169626, 9.86227e-06, 9.8634e-06, 9.86475e-06, 2.41086e-05, 1.03334e-05, 1.00085e-05, 1.38271e-05, 1.00133e-05, 3.2298e-05, 3.44413e-05, 4.44402e-05, 1.03371e-05, 1.00202e-05, 9.92494e-06, 9.93108e-06, 9.86342e-06, 9.86231e-06, 6.715e-05, 9.86227e-06, 9.86227e-06, 1.0997e-05
