   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_186.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, K_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
7.32273, 14, 18.9622, 15.2808, 4, -4.96225, 0, 15.2808, 15.2809, 18.9621, 15.2808, 15.2808, 15.2808, 15.2808, 15.2808, 15.2808, 15.2808, 15.2808, 15.2808, 15.2808, 15.2808, 15.2808, 15.2808, 15.2808, 15.2808
7.3306, 20, 17.7156, 15.0489, 4.69042, 2.28437, 0, 15.0489, 15.049, 17.7155, 15.0489, 15.0489, 15.0489, 15.0489, 15.0489, 15.0489, 15.0489, 15.0489, 15.0489, 15.0489, 15.0489, 15.0489, 15.0489, 15.0489, 15.0489
7.33847, 14, 16.7332, 14.8188, 4, -2.73322, 0, 14.8189, 14.819, 16.7331, 14.8188, 14.8188, 14.8188, 14.8188, 14.8188, 14.8188, 14.8188, 14.8188, 14.8188, 14.8188, 14.8188, 14.8188, 14.8188, 14.8189, 14.8188
7.34634, 16, 15.9522, 14.5904, 4.24264, 0.0477715, 0, 14.5904, 14.5905, 15.9521, 14.5904, 14.5904, 14.5904, 14.5904, 14.5904, 14.5904, 14.5904, 14.5904, 14.5904, 14.5904, 14.5904, 14.5904, 14.5904, 14.5904, 14.5904
7.35421, 4, 15.3237, 14.3636, 2.44949, -11.3237, 0, 14.3637, 14.3638, 15.3235, 14.3636, 14.3636, 14.3636, 14.3636, 14.3636, 14.3636, 14.3636, 14.3636, 14.3636, 14.3636, 14.3636, 14.3636, 14.3636, 14.3637, 14.3636
7.36208, 18, 14.8574, 14.1865, 4.47214, 3.14262, 0, 14.1866, 14.1867, 14.8572, 14.1865, 14.1865, 14.1865, 14.1865, 14.1865, 14.1865, 14.1865, 14.1865, 14.1865, 14.1865, 14.1866, 14.1865, 14.1865, 14.1866, 14.1865
7.36995, 18, 14.4709, 14.0063, 4.47214, 3.52911, 0, 14.0063, 14.0064, 14.4707, 14.0063, 14.0063, 14.0063, 14.0063, 14.0063, 14.0063, 14.0063, 14.0063, 14.0063, 14.0063, 14.0063, 14.0063, 14.0063, 14.0064, 14.0063
7.37782, 16, 14.1406, 13.8217, 4.24264, 1.8594, 0, 13.8217, 13.8219, 14.1403, 13.8217, 13.8217, 13.8217, 13.8217, 13.8217, 13.8217, 13.8217, 13.8217, 13.8217, 13.8217, 13.8217, 13.8217, 13.8217, 13.8218, 13.8217
7.38569, 14, 13.849, 13.632, 4, 0.150986, 0, 13.632, 13.6321, 13.8487, 13.632, 13.632, 13.632, 13.632, 13.632, 13.632, 13.632, 13.632, 13.632, 13.632, 13.632, 13.632, 13.632, 13.6322, 13.632
7.39357, 12, 13.5842, 13.4378, 3.74166, -1.58418, 0, 13.4378, 13.4379, 13.5838, 13.4378, 13.4378, 13.4378, 13.4378, 13.4378, 13.4378, 13.4378, 13.4378, 13.4378, 13.4378, 13.4378, 13.4378, 13.4378, 13.438, 13.4378
7.40144, 16, 13.3375, 13.2394, 4.24264, 2.66255, 0, 13.2395, 13.2396, 13.337, 13.2394, 13.2394, 13.2394, 13.2394, 13.2394, 13.2394, 13.2394, 13.2394, 13.2394, 13.2394, 13.2394, 13.2394, 13.2394, 13.2397, 13.2394
7.40931, 18, 13.1032, 13.038, 4.47214, 4.89683, 0, 13.038, 13.0381, 13.1026, 13.038, 13.038, 13.038, 13.038, 13.038, 13.038, 13.038, 13.038, 13.038, 13.038, 13.038, 13.038, 13.038, 13.0384, 13.038
7.41718, 14, 12.878, 12.835, 4, 1.12198, 0, 12.835, 12.8351, 12.8774, 12.835, 12.835, 12.835, 12.835, 12.835, 12.835, 12.835, 12.835, 12.835, 12.835, 12.835, 12.835, 12.835, 12.8354, 12.835
7.42505, 14, 12.6603, 12.6319, 4, 1.33969, 0, 12.6319, 12.632, 12.6595, 12.6319, 12.6319, 12.6319, 12.6319, 12.6319, 12.6319, 12.6319, 12.6319, 12.6319, 12.6319, 12.6319, 12.6319, 12.6319, 12.6325, 12.6319
7.43292, 14, 12.4468, 12.428, 4, 1.55318, 0, 12.428, 12.4282, 12.4458, 12.428, 12.428, 12.428, 12.428, 12.428, 12.428, 12.428, 12.428, 12.428, 12.428, 12.428, 12.428, 12.428, 12.4289, 12.428
7.44079, 12, 12.2363, 12.2237, 3.74166, -0.236345, 0, 12.2237, 12.2239, 12.2351, 12.2237, 12.2237, 12.2237, 12.2237, 12.2237, 12.2237, 12.2237, 12.2237, 12.2237, 12.2237, 12.2237, 12.2237, 12.2237, 12.2248, 12.2237
7.44866, 10, 12.0289, 12.0201, 3.4641, -2.02885, 0, 12.0201, 12.0202, 12.0273, 12.0201, 12.0201, 12.0201, 12.0201, 12.0201, 12.0201, 12.0201, 12.0201, 12.0201, 12.0201, 12.0201, 12.0201, 12.0201, 12.0215, 12.0201
7.45653, 12, 11.8246, 11.8182, 3.74166, 0.175377, 0, 11.8182, 11.8183, 11.8227, 11.8182, 11.8182, 11.8182, 11.8182, 11.8182, 11.8182, 11.8182, 11.8182, 11.8182, 11.8182, 11.8182, 11.8182, 11.8182, 11.8199, 11.8182
7.4644, 10, 11.7448, 11.7397, 3.4641, -1.74484, 0, 11.7397, 11.7398, 11.7425, 11.7397, 11.7397, 11.7397, 11.7397, 11.7397, 11.7397, 11.7397, 11.7397, 11.7397, 11.7397, 11.7397, 11.7397, 11.7397, 11.7418, 11.7397
7.47227, 10, 11.6656, 11.661, 3.4641, -1.66563, 0, 11.661, 11.6611, 11.6627, 11.661, 11.661, 11.661, 11.661, 11.661, 11.661, 11.661, 11.661, 11.661, 11.661, 11.661, 11.661, 11.661, 11.6637, 11.661
7.48015, 20, 11.5872, 11.5826, 4.69042, 8.41282, 0, 11.5826, 11.5828, 11.5837, 11.5826, 11.5826, 11.5826, 11.5826, 11.5826, 11.5826, 11.5826, 11.5826, 11.5826, 11.5826, 11.5826, 11.5826, 11.5826, 11.5859, 11.5826
7.48802, 10, 11.5097, 11.5049, 3.4641, -1.50975, 0, 11.5049, 11.505, 11.5055, 11.5049, 11.5049, 11.5049, 11.5049, 11.5049, 11.5049, 11.5049, 11.5049, 11.5049, 11.5049, 11.5049, 11.5049, 11.5049, 11.5089, 11.5049
7.49589, 4, 11.4325, 11.427, 2.44949, -7.43245, 0, 11.427, 11.4272, 11.4274, 11.427, 11.427, 11.427, 11.427, 11.427, 11.427, 11.427, 11.427, 11.427, 11.427, 11.427, 11.427, 11.427, 11.4319, 11.427
7.50376, 16, 11.3556, 11.3494, 4.24264, 4.64437, 0, 11.3494, 11.3496, 11.3496, 11.3494, 11.3494, 11.3494, 11.3494, 11.3494, 11.3494, 11.3494, 11.3494, 11.3494, 11.3494, 11.3494, 11.3494, 11.3494, 11.3552, 11.3494
7.51163, 16, 11.2796, 11.2725, 4.24264, 4.72035, 0, 11.2725, 11.2726, 11.2726, 11.2725, 11.2725, 11.2725, 11.2725, 11.2725, 11.2725, 11.2725, 11.2725, 11.2725, 11.2725, 11.2725, 11.2725, 11.2725, 11.2793, 11.2725
7.5195, 18, 11.2037, 11.1954, 4.47214, 6.79632, 0, 11.1954, 11.1955, 11.1955, 11.1954, 11.1954, 11.1954, 11.1954, 11.1954, 11.1954, 11.1954, 11.1954, 11.1954, 11.1954, 11.1954, 11.1954, 11.1954, 11.2034, 11.1954
7.52737, 14, 11.1281, 11.1186, 4, 2.87189, 0, 11.1186, 11.1187, 11.1186, 11.1186, 11.1186, 11.1186, 11.1186, 11.1186, 11.1186, 11.1186, 11.1186, 11.1186, 11.1186, 11.1186, 11.1186, 11.1186, 11.1279, 11.1186
7.53524, 14, 11.0533, 11.0424, 4, 2.9467, 0, 11.0424, 11.0426, 11.0424, 11.0424, 11.0424, 11.0424, 11.0424, 11.0424, 11.0424, 11.0424, 11.0424, 11.0424, 11.0424, 11.0424, 11.0424, 11.0424, 11.0531, 11.0424
7.54311, 16, 10.9784, 10.9661, 4.24264, 5.02155, 0, 10.9662, 10.9663, 10.9661, 10.9661, 10.9661, 10.9661, 10.9661, 10.9661, 10.9661, 10.9661, 10.9661, 10.9661, 10.9661, 10.9661, 10.9661, 10.9661, 10.9783, 10.9661
7.55098, 10, 10.9039, 10.8901, 3.4641, -0.903936, 0, 10.8901, 10.8903, 10.8901, 10.8901, 10.8901, 10.8901, 10.8901, 10.8901, 10.8901, 10.8901, 10.8901, 10.8901, 10.8901, 10.8901, 10.8901, 10.8901, 10.9038, 10.8901
7.55886, 12, 10.8301, 10.8148, 3.74166, 1.16987, 0, 10.8148, 10.8149, 10.8148, 10.8148, 10.8148, 10.8148, 10.8148, 10.8148, 10.8148, 10.8148, 10.8148, 10.8148, 10.8148, 10.8148, 10.8148, 10.8148, 10.8299, 10.8148
7.56673, 20, 10.7562, 10.7393, 4.69042, 9.2438, 0, 10.7393, 10.7394, 10.7393, 10.7393, 10.7393, 10.7393, 10.7393, 10.7393, 10.7393, 10.7393, 10.7393, 10.7393, 10.7393, 10.7393, 10.7393, 10.7393, 10.756, 10.7393
7.5746, 6, 10.6825, 10.664, 2.82843, -4.68252, 0, 10.6641, 10.6642, 10.664, 10.664, 10.664, 10.664, 10.664, 10.664, 10.664, 10.664, 10.664, 10.664, 10.664, 10.664, 10.664, 10.664, 10.6823, 10.664
7.58247, 14, 10.6095, 10.5895, 4, 3.39054, 0, 10.5895, 10.5896, 10.5895, 10.5895, 10.5895, 10.5895, 10.5895, 10.5895, 10.5895, 10.5895, 10.5895, 10.5895, 10.5895, 10.5895, 10.5895, 10.5895, 10.6093, 10.5895
7.59034, 22, 10.5362, 10.5148, 4.89898, 11.4638, 0, 10.5148, 10.5149, 10.5148, 10.5148, 10.5148, 10.5148, 10.5148, 10.5148, 10.5148, 10.5148, 10.5148, 10.5148, 10.5148, 10.5148, 10.5148, 10.5148, 10.536, 10.5148
7.59821, 12, 10.463, 10.4403, 3.74166, 1.53696, 0, 10.4403, 10.4405, 10.4403, 10.4403, 10.4403, 10.4403, 10.4403, 10.4403, 10.4403, 10.4403, 10.4403, 10.4403, 10.4403, 10.4403, 10.4403, 10.4403, 10.4628, 10.4403
7.60608, 12, 10.3904, 10.3665, 3.74166, 1.60959, 0, 10.3665, 10.3667, 10.3665, 10.3665, 10.3665, 10.3665, 10.3665, 10.3665, 10.3665, 10.3665, 10.3665, 10.3665, 10.3665, 10.3665, 10.3665, 10.3665, 10.3902, 10.3665
7.61395, 8, 10.3175, 10.2926, 3.16228, -2.31749, 0, 10.2926, 10.2928, 10.2926, 10.2926, 10.2926, 10.2926, 10.2926, 10.2926, 10.2926, 10.2926, 10.2926, 10.2926, 10.2926, 10.2926, 10.2926, 10.2926, 10.3173, 10.2926
7.62182, 10, 10.2446, 10.219, 3.4641, -0.244628, 0, 10.219, 10.2192, 10.219, 10.219, 10.219, 10.219, 10.219, 10.219, 10.219, 10.219, 10.219, 10.219, 10.219, 10.219, 10.219, 10.219, 10.2444, 10.219
7.62969, 14, 10.1722, 10.146, 4, 3.82782, 0, 10.146, 10.1462, 10.146, 10.146, 10.146, 10.146, 10.146, 10.146, 10.146, 10.146, 10.146, 10.146, 10.146, 10.146, 10.146, 10.146, 10.1719, 10.146
7.63756, 6, 10.0994, 10.0728, 2.82843, -4.09938, 0, 10.0729, 10.0731, 10.0728, 10.0728, 10.0728, 10.0728, 10.0728, 10.0728, 10.0728, 10.0728, 10.0728, 10.0728, 10.0728, 10.0729, 10.0728, 10.0728, 10.0991, 10.0728
7.64544, 14, 10.0266, 10, 4, 3.97339, 0, 10, 10.0002, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10.0264, 10
7.65331, 6, 9.97493, 9.94849, 2.82843, -3.97493, 0, 9.94851, 9.94874, 9.94849, 9.94849, 9.94849, 9.94849, 9.94849, 9.94849, 9.94849, 9.94849, 9.94849, 9.94849, 9.94849, 9.94849, 9.94849, 9.94849, 9.97465, 9.94849
7.66118, 6, 9.92135, 9.89533, 2.82843, -3.92135, 0, 9.89535, 9.89559, 9.89533, 9.89533, 9.89533, 9.89533, 9.89533, 9.89533, 9.89533, 9.89533, 9.89533, 9.89533, 9.89533, 9.89533, 9.89533, 9.89533, 9.92106, 9.89533
7.66905, 14, 9.8651, 9.83972, 4, 4.1349, 0, 9.83974, 9.84, 9.83972, 9.83972, 9.83972, 9.83972, 9.83972, 9.83972, 9.83972, 9.83972, 9.83972, 9.83972, 9.83972, 9.83972, 9.83972, 9.83972, 9.86479, 9.83972
7.67692, 10, 9.8061, 9.78157, 3.4641, 0.193905, 0, 9.78159, 9.78187, 9.78157, 9.78157, 9.78157, 9.78157, 9.78157, 9.78157, 9.78157, 9.78157, 9.78157, 9.78157, 9.78157, 9.78157, 9.78157, 9.78157, 9.80577, 9.78157
7.68479, 10, 9.74462, 9.72113, 3.4641, 0.255377, 0, 9.72116, 9.72146, 9.72113, 9.72113, 9.72113, 9.72113, 9.72113, 9.72113, 9.72113, 9.72113, 9.72113, 9.72113, 9.72113, 9.72114, 9.72113, 9.72113, 9.74427, 9.72113
7.69266, 18, 9.68121, 9.65891, 4.47214, 8.31879, 0, 9.65894, 9.65926, 9.65891, 9.65891, 9.65891, 9.65891, 9.65891, 9.65891, 9.65891, 9.65891, 9.65891, 9.65891, 9.65891, 9.65892, 9.65891, 9.65891, 9.68083, 9.65891
7.70053, 18, 9.61557, 9.5946, 4.47214, 8.38443, 0, 9.59463, 9.59498, 9.5946, 9.5946, 9.5946, 9.5946, 9.5946, 9.5946, 9.5946, 9.5946, 9.5946, 9.5946, 9.5946, 9.59461, 9.5946, 9.5946, 9.61517, 9.5946
7.7084, 8, 9.5478, 9.52825, 3.16228, -1.5478, 0, 9.52827, 9.52866, 9.52825, 9.52825, 9.52825, 9.52825, 9.52825, 9.52825, 9.52825, 9.52825, 9.52825, 9.52825, 9.52825, 9.52825, 9.52825, 9.52825, 9.54737, 9.52825
7.71627, 14, 9.47852, 9.46045, 4, 4.52148, 0, 9.46047, 9.46088, 9.46045, 9.46045, 9.46045, 9.46045, 9.46045, 9.46045, 9.46045, 9.46045, 9.46045, 9.46045, 9.46045, 9.46045, 9.46045, 9.46045, 9.47806, 9.46045
7.72414, 12, 9.40861, 9.39205, 3.74166, 2.59139, 0, 9.39207, 9.39251, 9.39205, 9.39205, 9.39205, 9.39205, 9.39205, 9.39205, 9.39205, 9.39205, 9.39205, 9.39205, 9.39205, 9.39205, 9.39205, 9.39205, 9.40812, 9.39205
7.73202, 8, 9.33827, 9.32321, 3.16228, -1.33827, 0, 9.32323, 9.32371, 9.32321, 9.32321, 9.32321, 9.32321, 9.32321, 9.32321, 9.32321, 9.32321, 9.32321, 9.32321, 9.32321, 9.32322, 9.32321, 9.32321, 9.33774, 9.32321
7.73989, 8, 9.26748, 9.2539, 3.16228, -1.26748, 0, 9.25392, 9.25443, 9.2539, 9.2539, 9.2539, 9.2539, 9.2539, 9.2539, 9.2539, 9.2539, 9.2539, 9.2539, 9.2539, 9.2539, 9.2539, 9.2539, 9.26691, 9.2539
7.74776, 6, 9.19662, 9.18447, 2.82843, -3.19662, 0, 9.1845, 9.18505, 9.18447, 9.18447, 9.18447, 9.18447, 9.18447, 9.18447, 9.18447, 9.18447, 9.18447, 9.18447, 9.18447, 9.18448, 9.18447, 9.18447, 9.19603, 9.18447
7.75563, 10, 9.12611, 9.11531, 3.4641, 0.873892, 0, 9.11534, 9.11592, 9.11531, 9.11531, 9.11531, 9.11531, 9.11531, 9.11531, 9.11531, 9.11531, 9.11531, 9.11531, 9.11531, 9.11532, 9.11531, 9.11531, 9.12548, 9.11531
7.7635, 12, 9.05602, 9.0465, 3.74166, 2.94398, 0, 9.04652, 9.04714, 9.0465, 9.0465, 9.0465, 9.0465, 9.0465, 9.0465, 9.0465, 9.0465, 9.0465, 9.0465, 9.0465, 9.0465, 9.0465, 9.0465, 9.05536, 9.0465
7.77137, 12, 8.98602, 8.97766, 3.74166, 3.01398, 0, 8.97769, 8.97833, 8.97766, 8.97766, 8.97766, 8.97766, 8.97766, 8.97766, 8.97766, 8.97766, 8.97766, 8.97766, 8.97766, 8.97767, 8.97766, 8.97766, 8.98533, 8.97766
7.77924, 12, 8.91639, 8.90909, 3.74166, 3.08361, 0, 8.90911, 8.90979, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.91566, 8.90909
7.78711, 8, 8.91544, 8.90909, 3.16228, -0.915438, 0, 8.90911, 8.90982, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.91469, 8.90909
7.79498, 10, 8.91461, 8.90909, 3.4641, 1.08539, 0, 8.90911, 8.90984, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.91383, 8.90909
7.80285, 4, 8.9139, 8.90909, 2.44949, -4.9139, 0, 8.90911, 8.90986, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.9131, 8.90909
7.81073, 10, 8.9133, 8.90909, 3.4641, 1.0867, 0, 8.90911, 8.90987, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.9125, 8.90909
7.8186, 6, 8.91284, 8.90909, 2.82843, -2.91284, 0, 8.90911, 8.90988, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.91202, 8.90909
7.82647, 10, 8.9125, 8.90909, 3.4641, 1.0875, 0, 8.90911, 8.90989, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.91168, 8.90909
7.83434, 12, 8.9123, 8.90909, 3.74166, 3.0877, 0, 8.90911, 8.90989, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.91148, 8.90909
7.84221, 6, 8.91226, 8.90909, 2.82843, -2.91226, 0, 8.90911, 8.90988, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.91145, 8.90909
7.85008, 10, 8.91241, 8.90909, 3.4641, 1.08759, 0, 8.90911, 8.90987, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.90909, 8.9116, 8.90909
7.85795, 14, 8.94097, 8.9373, 4, 5.05903, 0, 8.93732, 8.93806, 8.9373, 8.9373, 8.9373, 8.9373, 8.9373, 8.9373, 8.9373, 8.9373, 8.9373, 8.9373, 8.9373, 8.9373, 8.9373, 8.9373, 8.94018, 8.9373
7.86582, 8, 8.96977, 8.96547, 3.16228, -0.969769, 0, 8.96549, 8.96622, 8.96547, 8.96547, 8.96547, 8.96547, 8.96547, 8.96547, 8.96547, 8.96547, 8.96547, 8.96547, 8.96547, 8.96547, 8.96547, 8.96547, 8.96899, 8.96547
7.87369, 8, 8.99894, 8.99368, 3.16228, -0.998943, 0, 8.9937, 8.99441, 8.99368, 8.99368, 8.99368, 8.99368, 8.99368, 8.99368, 8.99368, 8.99368, 8.99368, 8.99368, 8.99368, 8.99368, 8.99368, 8.99368, 8.99819, 8.99368
7.88156, 10, 9.02865, 9.02201, 3.4641, 0.971349, 0, 9.02203, 9.02271, 9.02201, 9.02201, 9.02201, 9.02201, 9.02201, 9.02201, 9.02201, 9.02201, 9.02201, 9.02201, 9.02201, 9.02201, 9.02201, 9.02201, 9.02792, 9.02201
7.88943, 4, 9.05876, 9.05021, 2.44949, -5.05876, 0, 9.05024, 9.05089, 9.05021, 9.05021, 9.05021, 9.05021, 9.05021, 9.05021, 9.05021, 9.05021, 9.05021, 9.05021, 9.05021, 9.05022, 9.05021, 9.05021, 9.05806, 9.05021
7.89731, 16, 9.08924, 9.07812, 4.24264, 6.91076, 0, 9.07814, 9.07876, 9.07812, 9.07812, 9.07812, 9.07812, 9.07812, 9.07812, 9.07812, 9.07812, 9.07812, 9.07812, 9.07812, 9.07812, 9.07812, 9.07812, 9.08856, 9.07812
7.90518, 14, 9.12027, 9.10576, 4, 4.87973, 0, 9.10578, 9.10637, 9.10576, 9.10576, 9.10576, 9.10576, 9.10576, 9.10576, 9.10576, 9.10576, 9.10576, 9.10576, 9.10576, 9.10576, 9.10576, 9.10576, 9.11963, 9.10576
7.91305, 12, 9.15221, 9.13329, 3.74166, 2.84779, 0, 9.13332, 9.13388, 9.13329, 9.13329, 9.13329, 9.13329, 9.13329, 9.13329, 9.13329, 9.13329, 9.13329, 9.13329, 9.13329, 9.1333, 9.13329, 9.13329, 9.15161, 9.13329
7.92092, 10, 9.18545, 9.16087, 3.4641, 0.814554, 0, 9.16089, 9.16142, 9.16087, 9.16087, 9.16087, 9.16087, 9.16087, 9.16087, 9.16087, 9.16087, 9.16087, 9.16087, 9.16087, 9.16087, 9.16087, 9.16087, 9.18487, 9.16087
7.92879, 10, 9.22013, 9.18839, 3.4641, 0.779873, 0, 9.18841, 9.18891, 9.18839, 9.18839, 9.18839, 9.18839, 9.18839, 9.18839, 9.18839, 9.18839, 9.18839, 9.18839, 9.18839, 9.18839, 9.18839, 9.18839, 9.21958, 9.18839
7.93666, 4, 9.2563, 9.21561, 2.44949, -5.2563, 0, 9.21563, 9.2161, 9.21561, 9.21561, 9.21561, 9.21561, 9.21561, 9.21561, 9.21561, 9.21561, 9.21561, 9.21561, 9.21561, 9.21561, 9.21561, 9.21561, 9.25579, 9.21561
7.94453, 12, 9.29419, 9.24241, 3.74166, 2.70581, 0, 9.24243, 9.24287, 9.24241, 9.24241, 9.24241, 9.24241, 9.24241, 9.24241, 9.24241, 9.24241, 9.24241, 9.24241, 9.24241, 9.24241, 9.24241, 9.24241, 9.2937, 9.24241
7.9524, 10, 9.3342, 9.26888, 3.4641, 0.665802, 0, 9.2689, 9.26931, 9.26888, 9.26888, 9.26888, 9.26888, 9.26888, 9.26888, 9.26888, 9.26888, 9.26888, 9.26888, 9.26888, 9.26888, 9.26888, 9.26888, 9.33374, 9.26888
7.96027, 4, 9.37689, 9.2952, 2.44949, -5.37689, 0, 9.29522, 9.2956, 9.2952, 9.2952, 9.2952, 9.2952, 9.2952, 9.2952, 9.2952, 9.2952, 9.2952, 9.2952, 9.2952, 9.2952, 9.2952, 9.2952, 9.37646, 9.2952
7.96814, 14, 9.42271, 9.32146, 4, 4.57729, 0, 9.32148, 9.32184, 9.32146, 9.32146, 9.32146, 9.32146, 9.32146, 9.32146, 9.32146, 9.32146, 9.32146, 9.32146, 9.32146, 9.32146, 9.32146, 9.32146, 9.4223, 9.32146
7.97601, 6, 9.47187, 9.34751, 2.82843, -3.47187, 0, 9.34753, 9.34787, 9.34751, 9.34751, 9.34751, 9.34751, 9.34751, 9.34751, 9.34751, 9.34751, 9.34751, 9.34751, 9.34751, 9.34751, 9.34751, 9.34751, 9.47148, 9.34751
7.98389, 18, 9.52448, 9.37313, 4.47214, 8.47552, 0, 9.37315, 9.37348, 9.37313, 9.37313, 9.37313, 9.37313, 9.37313, 9.37313, 9.37313, 9.37313, 9.37313, 9.37313, 9.37313, 9.37314, 9.37313, 9.37313, 9.52411, 9.37313
7.99176, 12, 9.58077, 9.39827, 3.74166, 2.41923, 0, 9.3983, 9.3986, 9.39827, 9.39827, 9.39827, 9.39827, 9.39827, 9.39827, 9.39827, 9.39827, 9.39827, 9.39827, 9.39827, 9.39828, 9.39827, 9.39827, 9.58042, 9.39827
7.99963, 14, 9.64107, 9.42305, 4, 4.35893, 0, 9.42307, 9.42336, 9.42305, 9.42305, 9.42305, 9.42305, 9.42305, 9.42305, 9.42305, 9.42305, 9.42305, 9.42305, 9.42305, 9.42305, 9.42305, 9.42305, 9.64073, 9.42305
8.0075, 16, 9.70571, 9.44765, 4.24264, 6.29429, 0, 9.44767, 9.44794, 9.44765, 9.44765, 9.44765, 9.44765, 9.44765, 9.44765, 9.44765, 9.44765, 9.44765, 9.44765, 9.44765, 9.44765, 9.44765, 9.44765, 9.70538, 9.44765
8.01537, 18, 9.77461, 9.47199, 4.47214, 8.22539, 0, 9.47202, 9.47228, 9.47199, 9.47199, 9.47199, 9.47199, 9.47199, 9.47199, 9.47199, 9.47199, 9.47199, 9.47199, 9.47199, 9.472, 9.47199, 9.47199, 9.7743, 9.47199
8.02324, 10, 9.84756, 9.49598, 3.4641, 0.152435, 0, 9.496, 9.49626, 9.49598, 9.49598, 9.49598, 9.49598, 9.49598, 9.49598, 9.49598, 9.49598, 9.49598, 9.49598, 9.49598, 9.49598, 9.49598, 9.49598, 9.84726, 9.49598
8.03111, 14, 9.92414, 9.51943, 4, 4.07586, 0, 9.51946, 9.51971, 9.51943, 9.51943, 9.51943, 9.51943, 9.51943, 9.51943, 9.51943, 9.51943, 9.51943, 9.51943, 9.51943, 9.51944, 9.51943, 9.51943, 9.92384, 9.51943
8.03898, 14, 10.0039, 9.54235, 4, 3.9961, 0, 9.54237, 9.54262, 9.54235, 9.54235, 9.54235, 9.54235, 9.54235, 9.54235, 9.54235, 9.54235, 9.54235, 9.54235, 9.54235, 9.54236, 9.54235, 9.54235, 10.0036, 9.54235
8.04685, 12, 10.0864, 9.56486, 3.74166, 1.91362, 0, 9.56489, 9.56513, 9.56486, 9.56486, 9.56486, 9.56486, 9.56486, 9.56486, 9.56486, 9.56486, 9.56486, 9.56486, 9.56486, 9.56487, 9.56486, 9.56486, 10.0861, 9.56486
8.05472, 18, 10.171, 9.58716, 4.47214, 7.82898, 0, 9.58718, 9.58742, 9.58716, 9.58716, 9.58716, 9.58716, 9.58716, 9.58716, 9.58716, 9.58716, 9.58716, 9.58716, 9.58716, 9.58716, 9.58716, 9.58716, 10.1707, 9.58716
8.0626, 10, 10.2567, 9.60904, 3.4641, -0.256688, 0, 9.60907, 9.6093, 9.60904, 9.60904, 9.60904, 9.60904, 9.60904, 9.60904, 9.60904, 9.60904, 9.60904, 9.60904, 9.60904, 9.60905, 9.60904, 9.60904, 10.2564, 9.60904
8.07047, 10, 10.3422, 9.63043, 3.4641, -0.342237, 0, 9.63045, 9.63068, 9.63043, 9.63043, 9.63043, 9.63043, 9.63043, 9.63043, 9.63043, 9.63043, 9.63043, 9.63043, 9.63043, 9.63043, 9.63043, 9.63043, 10.342, 9.63043
8.07834, 14, 10.4264, 9.65117, 4, 3.57365, 0, 9.6512, 9.65143, 9.65117, 9.65117, 9.65117, 9.65117, 9.65117, 9.65117, 9.65117, 9.65117, 9.65117, 9.65117, 9.65117, 9.65118, 9.65117, 9.65117, 10.4261, 9.65117
8.08621, 4, 10.5078, 9.6713, 2.44949, -6.50778, 0, 9.67132, 9.67155, 9.6713, 9.6713, 9.6713, 9.6713, 9.6713, 9.6713, 9.6713, 9.6713, 9.6713, 9.6713, 9.6713, 9.6713, 9.6713, 9.6713, 10.5075, 9.6713
