   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_10.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
3.52119, 8, 15.4371, 12.7076, 3.16228, -7.43714, 0, 12.7077, 12.7077, 12.7077, 12.8857, 12.7091, 14.532, 13.0342, 12.7076, 12.7076, 12.7076, 12.7076, 12.7076, 12.7076, 12.7076, 12.7076, 12.7076, 12.7076, 12.9818, 12.7076, 12.8324, 12.7076
3.5291, 12, 16.0485, 12.7882, 3.74166, -4.04855, 0, 12.7882, 12.7883, 12.7882, 12.9663, 12.7897, 15.1542, 13.1347, 12.7882, 12.7882, 12.7882, 12.7882, 12.7882, 12.7882, 12.7882, 12.7882, 12.7882, 12.7882, 13.0394, 12.7882, 12.9053, 12.7882
3.53701, 18, 16.7913, 12.8711, 4.47214, 1.20872, 0, 12.8711, 12.8711, 12.8711, 13.0491, 12.8725, 15.9053, 13.2397, 12.8711, 12.8711, 12.8711, 12.8711, 12.8711, 12.8711, 12.8711, 12.8711, 12.8711, 12.8711, 13.1002, 12.8711, 12.9796, 12.8711
3.54492, 16, 17.6808, 12.9559, 4.24264, -1.68083, 0, 12.9559, 12.956, 12.956, 13.134, 12.9574, 16.8023, 13.3472, 12.9559, 12.9559, 12.9559, 12.9559, 12.9559, 12.9559, 12.9559, 12.9559, 12.9559, 12.9559, 13.1643, 12.9559, 13.0553, 12.9559
3.55282, 26, 18.7314, 13.0426, 5.2915, 7.26862, 0, 13.0426, 13.0426, 13.0426, 13.2206, 13.044, 17.8605, 13.4555, 13.0426, 13.0426, 13.0426, 13.0426, 13.0426, 13.0426, 13.0426, 13.0426, 13.0426, 13.0426, 13.2312, 13.0426, 13.1324, 13.0426
3.56073, 22, 19.9545, 13.1308, 4.89898, 2.04548, 0, 13.1308, 13.1309, 13.1308, 13.3089, 13.1323, 19.0924, 13.5631, 13.1308, 13.1308, 13.1308, 13.1308, 13.1308, 13.1308, 13.1308, 13.1308, 13.1308, 13.1308, 13.301, 13.1308, 13.211, 13.1308
3.56864, 18, 21.358, 13.2204, 4.47214, -3.35795, 0, 13.2204, 13.2205, 13.2204, 13.3985, 13.2218, 20.5067, 13.6686, 13.2204, 13.2204, 13.2204, 13.2204, 13.2204, 13.2204, 13.2204, 13.2204, 13.2204, 13.2204, 13.3732, 13.2204, 13.2911, 13.2204
3.57655, 30, 22.9439, 13.3111, 5.65685, 7.0561, 0, 13.3112, 13.3112, 13.3112, 13.4892, 13.3126, 22.1062, 13.7709, 13.3111, 13.3111, 13.3111, 13.3111, 13.3111, 13.3111, 13.3111, 13.3111, 13.3111, 13.3111, 13.4479, 13.3111, 13.3727, 13.3111
3.58446, 24, 24.7079, 13.4029, 5.09902, -0.707859, 0, 13.4029, 13.4029, 13.4029, 13.5809, 13.4043, 23.8871, 13.8693, 13.4029, 13.4029, 13.4029, 13.4029, 13.4029, 13.4029, 13.4029, 13.4029, 13.4029, 13.4029, 13.5247, 13.4029, 13.4558, 13.4029
3.59236, 26, 26.6373, 13.4954, 5.2915, -0.637274, 0, 13.4954, 13.4955, 13.4955, 13.6735, 13.4969, 25.837, 13.963, 13.4954, 13.4954, 13.4954, 13.4954, 13.4954, 13.4954, 13.4954, 13.4954, 13.4954, 13.4954, 13.6036, 13.4954, 13.5404, 13.4954
3.60027, 24, 28.711, 13.5887, 5.09902, -4.71096, 0, 13.5887, 13.5888, 13.5887, 13.7668, 13.5902, 27.9349, 14.0519, 13.5887, 13.5887, 13.5887, 13.5887, 13.5887, 13.5887, 13.5887, 13.5887, 13.5887, 13.5887, 13.6843, 13.5887, 13.6265, 13.5887
3.60818, 38, 30.8983, 13.6826, 6.32456, 7.10173, 0, 13.6827, 13.6827, 13.6827, 13.8607, 13.6841, 30.15, 14.1359, 13.6826, 13.6826, 13.6826, 13.6826, 13.6826, 13.6826, 13.6826, 13.6826, 13.6826, 13.6826, 13.7668, 13.6826, 13.7139, 13.6826
3.61609, 46, 33.1595, 13.7771, 6.9282, 12.8405, 0, 13.7771, 13.7771, 13.7771, 13.9551, 13.7785, 32.4424, 14.2152, 13.7771, 13.7771, 13.7771, 13.7771, 13.7771, 13.7771, 13.7771, 13.7771, 13.7771, 13.7771, 13.8509, 13.7771, 13.8027, 13.7771
3.624, 38, 35.4466, 13.872, 6.32456, 2.55341, 0, 13.872, 13.8721, 13.8721, 14.0501, 13.8735, 34.7635, 14.2904, 13.872, 13.872, 13.872, 13.872, 13.872, 13.872, 13.872, 13.872, 13.872, 13.872, 13.9365, 13.872, 13.8927, 13.872
3.6319, 32, 37.7046, 13.9674, 5.83095, -5.70464, 0, 13.9674, 13.9675, 13.9674, 14.1455, 13.9688, 37.0579, 14.3619, 13.9674, 13.9674, 13.9674, 13.9674, 13.9674, 13.9674, 13.9674, 13.9674, 13.9674, 13.9674, 14.0235, 13.9674, 13.984, 13.9674
3.63981, 50, 39.8738, 14.0632, 7.2111, 10.1262, 0, 14.0632, 14.0632, 14.0632, 14.2412, 14.0646, 39.265, 14.4307, 14.0632, 14.0632, 14.0632, 14.0632, 14.0632, 14.0632, 14.0632, 14.0632, 14.0632, 14.0632, 14.1118, 14.0632, 14.0763, 14.0632
3.64772, 54, 41.892, 14.1593, 7.48331, 12.108, 0, 14.1594, 14.1594, 14.1594, 14.3374, 14.1608, 41.3221, 14.4975, 14.1593, 14.1593, 14.1593, 14.1593, 14.1593, 14.1593, 14.1593, 14.1593, 14.1593, 14.1593, 14.2013, 14.1593, 14.1696, 14.1593
3.65563, 64, 43.698, 14.2559, 8.12404, 20.302, 0, 14.2559, 14.2559, 14.2559, 14.4339, 14.2573, 43.1671, 14.5632, 14.2559, 14.2559, 14.2559, 14.2559, 14.2559, 14.2559, 14.2559, 14.2559, 14.2559, 14.2559, 14.2919, 14.2559, 14.2638, 14.2559
3.66354, 64, 45.2345, 14.3527, 8.12404, 18.7655, 0, 14.3528, 14.3528, 14.3528, 14.5308, 14.3542, 44.7421, 14.6286, 14.3527, 14.3527, 14.3527, 14.3527, 14.3527, 14.3527, 14.3527, 14.3527, 14.3527, 14.3527, 14.3836, 14.3527, 14.3588, 14.3527
3.67144, 50, 46.4512, 14.4499, 7.2111, 3.54881, 0, 14.45, 14.45, 14.45, 14.628, 14.4514, 45.996, 14.6946, 14.4499, 14.4499, 14.4499, 14.4499, 14.4499, 14.4499, 14.4499, 14.4499, 14.4499, 14.4499, 14.4762, 14.4499, 14.4546, 14.4499
3.67935, 60, 47.3081, 14.5475, 7.87401, 12.6919, 0, 14.5475, 14.5475, 14.5475, 14.7255, 14.5489, 46.8884, 14.7618, 14.5475, 14.5475, 14.5475, 14.5475, 14.5475, 14.5475, 14.5475, 14.5475, 14.5475, 14.5475, 14.5698, 14.5475, 14.551, 14.5475
3.68726, 58, 47.7773, 14.6454, 7.74597, 10.2227, 0, 14.6454, 14.6454, 14.6454, 14.8234, 14.6468, 47.3907, 14.8308, 14.6454, 14.6454, 14.6454, 14.6454, 14.6454, 14.6454, 14.6454, 14.6454, 14.6454, 14.6454, 14.6643, 14.6454, 14.6481, 14.6454
3.69517, 52, 47.8451, 14.7436, 7.34847, 4.15487, 0, 14.7436, 14.7437, 14.7436, 14.9217, 14.7451, 47.489, 14.9021, 14.7436, 14.7436, 14.7436, 14.7436, 14.7436, 14.7436, 14.7436, 14.7436, 14.7436, 14.7436, 14.7595, 14.7436, 14.7458, 14.7436
3.70307, 58, 47.5126, 14.8422, 7.74597, 10.4874, 0, 14.8422, 14.8422, 14.8422, 15.0202, 14.8436, 47.1842, 14.976, 14.8422, 14.8422, 14.8422, 14.8422, 14.8422, 14.8422, 14.8422, 14.8422, 14.8422, 14.8422, 14.8555, 14.8422, 14.8439, 14.8422
3.71098, 48, 46.7957, 14.9411, 7.07107, 1.20434, 0, 14.9411, 14.9411, 14.9411, 15.1191, 14.9425, 46.4918, 15.0527, 14.9411, 14.9411, 14.9411, 14.9411, 14.9411, 14.9411, 14.9411, 14.9411, 14.9411, 14.9411, 14.9522, 14.9411, 14.9426, 14.9411
3.71889, 56, 45.7238, 15.0403, 7.61577, 10.2762, 0, 15.0403, 15.0404, 15.0404, 15.2184, 15.0418, 45.4416, 15.1323, 15.0403, 15.0403, 15.0403, 15.0403, 15.0403, 15.0403, 15.0403, 15.0403, 15.0403, 15.0403, 15.0496, 15.0403, 15.0417, 15.0403
3.7268, 56, 44.3386, 15.1399, 7.61577, 11.6614, 0, 15.1399, 15.14, 15.1399, 15.318, 15.1413, 44.075, 15.2148, 15.1399, 15.1399, 15.1399, 15.1399, 15.1399, 15.1399, 15.1399, 15.1399, 15.1399, 15.1399, 15.1476, 15.1399, 15.1413, 15.1399
3.73471, 48, 42.6911, 15.2398, 7.07107, 5.30887, 0, 15.2398, 15.2399, 15.2398, 15.4179, 15.2413, 42.4434, 15.3, 15.2398, 15.2398, 15.2398, 15.2398, 15.2398, 15.2398, 15.2398, 15.2398, 15.2398, 15.2398, 15.2462, 15.2398, 15.2413, 15.2398
3.74261, 50, 40.839, 15.3401, 7.2111, 9.16104, 0, 15.3401, 15.3401, 15.3401, 15.5181, 15.3415, 40.6045, 15.3879, 15.3401, 15.3401, 15.3401, 15.3401, 15.3401, 15.3401, 15.3401, 15.3401, 15.3401, 15.3401, 15.3453, 15.3401, 15.3418, 15.3401
3.75052, 56, 38.8432, 15.4406, 7.61577, 17.1568, 0, 15.4407, 15.4407, 15.4407, 15.6187, 15.4421, 38.6198, 15.4782, 15.4406, 15.4406, 15.4406, 15.4406, 15.4406, 15.4406, 15.4406, 15.4406, 15.4406, 15.4406, 15.4449, 15.4406, 15.4426, 15.4406
3.75843, 48, 36.7653, 15.5415, 7.07107, 11.2347, 0, 15.5416, 15.5416, 15.5416, 15.7196, 15.543, 36.5507, 15.5707, 15.5415, 15.5415, 15.5415, 15.5415, 15.5415, 15.5415, 15.5415, 15.5415, 15.5415, 15.5415, 15.545, 15.5415, 15.5439, 15.5415
3.76634, 28, 34.6641, 15.6428, 5.47723, -6.6641, 0, 15.6428, 15.6428, 15.6428, 15.8208, 15.6442, 34.4566, 15.6651, 15.6428, 15.6428, 15.6428, 15.6428, 15.6428, 15.6428, 15.6428, 15.6428, 15.6428, 15.6428, 15.6456, 15.6428, 15.6455, 15.6428
3.77425, 12, 32.5937, 15.7444, 3.74166, -20.5937, 0, 15.7444, 15.7444, 15.7444, 15.9224, 15.7458, 32.3917, 15.7613, 15.7444, 15.7444, 15.7444, 15.7444, 15.7444, 15.7444, 15.7444, 15.7444, 15.7444, 15.7444, 15.7467, 15.7444, 15.7476, 15.7444
3.78215, 54, 30.6013, 15.8463, 7.48331, 23.3987, 0, 15.8463, 15.8463, 15.8463, 16.0243, 15.8477, 30.4035, 15.859, 15.8463, 15.8463, 15.8463, 15.8463, 15.8463, 15.8463, 15.8463, 15.8463, 15.8463, 15.8463, 15.8481, 15.8463, 15.85, 15.8463
3.79006, 30, 28.7259, 15.9485, 5.65685, 1.27407, 0, 15.9485, 15.9486, 15.9485, 16.1266, 15.95, 28.5312, 15.9579, 15.9485, 15.9485, 15.9485, 15.9485, 15.9485, 15.9485, 15.9485, 15.9485, 15.9485, 15.9485, 15.95, 15.9485, 15.9528, 15.9485
3.79797, 18, 26.9979, 16.0511, 4.47214, -8.99787, 0, 16.0511, 16.0511, 16.0511, 16.2291, 16.0525, 26.8054, 16.0579, 16.0511, 16.0511, 16.0511, 16.0511, 16.0511, 16.0511, 16.0511, 16.0511, 16.0511, 16.0511, 16.0523, 16.0511, 16.0559, 16.0511
3.80588, 24, 25.4387, 16.154, 5.09902, -1.43871, 0, 16.154, 16.154, 16.154, 16.332, 16.1554, 25.2478, 16.1589, 16.154, 16.154, 16.154, 16.154, 16.154, 16.154, 16.154, 16.154, 16.154, 16.154, 16.1549, 16.154, 16.1594, 16.154
3.81379, 22, 24.0617, 16.2572, 4.89898, -2.06171, 0, 16.2572, 16.2572, 16.2572, 16.4352, 16.2586, 23.8718, 16.2607, 16.2572, 16.2572, 16.2572, 16.2572, 16.2572, 16.2572, 16.2572, 16.2572, 16.2572, 16.2572, 16.2579, 16.2572, 16.2632, 16.2572
3.82169, 26, 22.8726, 16.3607, 5.2915, 3.12743, 0, 16.3607, 16.3608, 16.3608, 16.5388, 16.3622, 22.6832, 16.3632, 16.3607, 16.3607, 16.3607, 16.3607, 16.3607, 16.3607, 16.3607, 16.3607, 16.3607, 16.3607, 16.3613, 16.3607, 16.3673, 16.3607
3.8296, 8, 21.8708, 16.4646, 3.16228, -13.8708, 0, 16.4646, 16.4646, 16.4646, 16.6426, 16.4661, 21.6817, 16.4663, 16.4646, 16.4646, 16.4646, 16.4646, 16.4646, 16.4646, 16.4646, 16.4646, 16.4646, 16.4646, 16.465, 16.4646, 16.4718, 16.4646
3.83751, 16, 21.0507, 16.5687, 4.24264, -5.05068, 0, 16.5687, 16.5688, 16.5687, 16.7467, 16.5702, 20.8617, 16.5699, 16.5687, 16.5687, 16.5687, 16.5687, 16.5687, 16.5687, 16.5687, 16.5687, 16.5687, 16.5687, 16.5691, 16.5687, 16.5764, 16.5687
3.84542, 24, 20.4029, 16.6731, 5.09902, 3.59708, 0, 16.6731, 16.6732, 16.6731, 16.8512, 16.6746, 20.2139, 16.6739, 16.6731, 16.6731, 16.6731, 16.6731, 16.6731, 16.6731, 16.6731, 16.6731, 16.6731, 16.6731, 16.6734, 16.6731, 16.6813, 16.6731
3.85332, 14, 19.9155, 16.7778, 4, -5.91554, 0, 16.7778, 16.7778, 16.7778, 16.9558, 16.7794, 19.7264, 16.7783, 16.7778, 16.7778, 16.7778, 16.7778, 16.7778, 16.7778, 16.7778, 16.7778, 16.7778, 16.7778, 16.778, 16.7778, 16.7865, 16.7778
3.86123, 12, 19.5751, 16.8827, 3.74166, -7.57513, 0, 16.8827, 16.8827, 16.8827, 17.0607, 16.8843, 19.3858, 16.8831, 16.8827, 16.8827, 16.8827, 16.8827, 16.8827, 16.8827, 16.8827, 16.8827, 16.8827, 16.8827, 16.8829, 16.8827, 16.8917, 16.8827
3.86914, 10, 19.3676, 16.9878, 3.4641, -9.36763, 0, 16.9878, 16.9878, 16.9878, 17.1658, 16.9895, 19.1781, 16.988, 16.9878, 16.9878, 16.9878, 16.9878, 16.9878, 16.9878, 16.9878, 16.9878, 16.9878, 16.9878, 16.9879, 16.9878, 16.9971, 16.9878
3.87705, 6, 19.2789, 17.0931, 2.82843, -13.2789, 0, 17.0931, 17.0931, 17.0931, 17.2711, 17.0948, 19.0893, 17.0932, 17.0931, 17.0931, 17.0931, 17.0931, 17.0931, 17.0931, 17.0931, 17.0931, 17.0931, 17.0931, 17.0932, 17.0931, 17.1026, 17.0931
3.88496, 10, 19.2954, 17.1984, 3.4641, -9.29536, 0, 17.1984, 17.1985, 17.1984, 17.3765, 17.2003, 19.1055, 17.1985, 17.1984, 17.1984, 17.1984, 17.1984, 17.1984, 17.1984, 17.1984, 17.1984, 17.1984, 17.1984, 17.1985, 17.1984, 17.2081, 17.1984
3.89286, 12, 19.4037, 17.3038, 3.74166, -7.40373, 0, 17.3039, 17.3039, 17.3039, 17.4819, 17.3059, 19.2137, 17.3039, 17.3038, 17.3038, 17.3038, 17.3038, 17.3038, 17.3038, 17.3038, 17.3038, 17.3038, 17.3038, 17.3039, 17.3038, 17.3135, 17.3038
3.90077, 4, 19.5915, 17.4093, 2.44949, -15.5915, 0, 17.4093, 17.4093, 17.4093, 17.5873, 17.4115, 19.4014, 17.4093, 17.4093, 17.4093, 17.4093, 17.4093, 17.4093, 17.4093, 17.4093, 17.4093, 17.4093, 17.4093, 17.4093, 17.4093, 17.4189, 17.4093
3.90868, 18, 19.8467, 17.5146, 4.47214, -1.84674, 0, 17.5146, 17.5146, 17.5146, 17.6926, 17.5171, 19.6565, 17.5146, 17.5146, 17.5146, 17.5146, 17.5146, 17.5146, 17.5146, 17.5146, 17.5146, 17.5146, 17.5146, 17.5146, 17.5146, 17.5241, 17.5146
3.91659, 10, 20.1577, 17.6198, 3.4641, -10.1577, 0, 17.6198, 17.6198, 17.6198, 17.7978, 17.6226, 19.9672, 17.6198, 17.6198, 17.6198, 17.6198, 17.6198, 17.6198, 17.6198, 17.6198, 17.6198, 17.6198, 17.6198, 17.6198, 17.6198, 17.6292, 17.6198
3.9245, 12, 20.5128, 17.7247, 3.74166, -8.51283, 0, 17.7247, 17.7248, 17.7247, 17.9028, 17.728, 20.3222, 17.7247, 17.7247, 17.7247, 17.7247, 17.7247, 17.7247, 17.7247, 17.7247, 17.7247, 17.7247, 17.7247, 17.7247, 17.7247, 17.7339, 17.7247
3.9324, 12, 20.9007, 17.8293, 3.74166, -8.90072, 0, 17.8294, 17.8294, 17.8294, 18.0074, 17.8333, 20.7097, 17.8293, 17.8293, 17.8293, 17.8293, 17.8293, 17.8293, 17.8293, 17.8293, 17.8293, 17.8293, 17.8293, 17.8294, 17.8293, 17.8383, 17.8293
3.94031, 8, 21.3098, 17.9336, 3.16228, -13.3098, 0, 17.9336, 17.9336, 17.9336, 18.1116, 17.9383, 21.1183, 17.9336, 17.9336, 17.9336, 17.9336, 17.9336, 17.9336, 17.9336, 17.9336, 17.9336, 17.9336, 17.9336, 17.9336, 17.9336, 17.9422, 17.9336
3.94822, 16, 21.7284, 18.0373, 4.24264, -5.72836, 0, 18.0374, 18.0374, 18.0374, 18.2154, 18.043, 21.5362, 18.0373, 18.0373, 18.0373, 18.0373, 18.0373, 18.0373, 18.0373, 18.0373, 18.0373, 18.0373, 18.0373, 18.0373, 18.0373, 18.0457, 18.0373
3.95613, 6, 22.1448, 18.1406, 2.82843, -16.1448, 0, 18.1406, 18.1406, 18.1406, 18.3186, 18.1474, 21.9518, 18.1406, 18.1406, 18.1406, 18.1406, 18.1406, 18.1406, 18.1406, 18.1406, 18.1406, 18.1406, 18.1406, 18.1406, 18.1406, 18.1486, 18.1406
3.96404, 32, 22.5478, 18.2432, 5.83095, 9.45218, 0, 18.2432, 18.2432, 18.2432, 18.4212, 18.2516, 22.3535, 18.2432, 18.2432, 18.2432, 18.2432, 18.2432, 18.2432, 18.2432, 18.2432, 18.2432, 18.2432, 18.2432, 18.2432, 18.2432, 18.251, 18.2432
3.97194, 16, 22.9263, 18.3452, 4.24264, -6.92633, 0, 18.3452, 18.3452, 18.3452, 18.5232, 18.3555, 22.7304, 18.3452, 18.3452, 18.3452, 18.3452, 18.3452, 18.3452, 18.3452, 18.3452, 18.3452, 18.3452, 18.3452, 18.3452, 18.3452, 18.3527, 18.3452
3.97985, 26, 23.2703, 18.4465, 5.2915, 2.72968, 0, 18.4465, 18.4465, 18.4465, 18.6245, 18.4591, 23.0723, 18.4465, 18.4465, 18.4465, 18.4465, 18.4465, 18.4465, 18.4465, 18.4465, 18.4465, 18.4465, 18.4465, 18.4465, 18.4465, 18.4538, 18.4465
3.98776, 16, 23.5709, 18.5471, 4.24264, -7.57087, 0, 18.5471, 18.5471, 18.5471, 18.7251, 18.5625, 23.3702, 18.5471, 18.5471, 18.5471, 18.5471, 18.5471, 18.5471, 18.5471, 18.5471, 18.5471, 18.5471, 18.5471, 18.5471, 18.5471, 18.5542, 18.5471
3.99567, 18, 23.8206, 18.647, 4.47214, -5.82064, 0, 18.647, 18.647, 18.647, 18.825, 18.6657, 23.6167, 18.647, 18.647, 18.647, 18.647, 18.647, 18.647, 18.647, 18.647, 18.647, 18.647, 18.647, 18.647, 18.647, 18.6541, 18.647
4.00357, 18, 24.0141, 18.7462, 4.47214, -6.01412, 0, 18.7463, 18.7463, 18.7463, 18.9243, 18.7689, 23.8062, 18.7462, 18.7462, 18.7462, 18.7462, 18.7462, 18.7462, 18.7462, 18.7462, 18.7462, 18.7462, 18.7462, 18.7462, 18.7462, 18.7533, 18.7462
4.01148, 12, 24.148, 18.8449, 3.74166, -12.148, 0, 18.8449, 18.8449, 18.8449, 19.0229, 18.8722, 23.9355, 18.8449, 18.8449, 18.8449, 18.8449, 18.8449, 18.8449, 18.8449, 18.8449, 18.8449, 18.8449, 18.8449, 18.8449, 18.8449, 18.852, 18.8449
4.01939, 34, 24.2212, 18.943, 6, 9.77884, 0, 18.943, 18.943, 18.943, 19.121, 18.9756, 24.0032, 18.943, 18.943, 18.943, 18.943, 18.943, 18.943, 18.943, 18.943, 18.943, 18.943, 18.943, 18.943, 18.943, 18.9502, 18.943
4.0273, 20, 24.2348, 19.0406, 4.69042, -4.23476, 0, 19.0406, 19.0406, 19.0406, 19.2186, 19.0792, 24.0106, 19.0406, 19.0406, 19.0406, 19.0406, 19.0406, 19.0406, 19.0406, 19.0406, 19.0406, 19.0406, 19.0406, 19.0406, 19.0406, 19.0479, 19.0406
4.03521, 18, 24.1921, 19.1378, 4.47214, -6.19214, 0, 19.1378, 19.1378, 19.1378, 19.3158, 19.1833, 23.961, 19.1378, 19.1378, 19.1378, 19.1378, 19.1378, 19.1378, 19.1378, 19.1378, 19.1378, 19.1378, 19.1378, 19.1378, 19.1378, 19.1454, 19.1378
4.04311, 22, 24.0986, 19.2347, 4.89898, -2.09855, 0, 19.2348, 19.2348, 19.2348, 19.4128, 19.2877, 23.8596, 19.2347, 19.2347, 19.2347, 19.2347, 19.2347, 19.2347, 19.2347, 19.2347, 19.2347, 19.2347, 19.2347, 19.2347, 19.2347, 19.2426, 19.2347
4.05102, 28, 23.9609, 19.3315, 5.47723, 4.03912, 0, 19.3316, 19.3316, 19.3316, 19.5096, 19.3927, 23.7135, 19.3315, 19.3315, 19.3315, 19.3315, 19.3315, 19.3315, 19.3315, 19.3315, 19.3315, 19.3315, 19.3315, 19.3315, 19.3315, 19.3397, 19.3315
4.05893, 28, 23.7872, 19.4283, 5.47723, 4.21279, 0, 19.4283, 19.4283, 19.4283, 19.6063, 19.4982, 23.5307, 19.4283, 19.4283, 19.4283, 19.4283, 19.4283, 19.4283, 19.4283, 19.4283, 19.4283, 19.4283, 19.4283, 19.4283, 19.4283, 19.4368, 19.4283
4.06684, 28, 23.5863, 19.5251, 5.47723, 4.41365, 0, 19.5251, 19.5251, 19.5251, 19.7031, 19.6042, 23.3203, 19.5251, 19.5251, 19.5251, 19.5251, 19.5251, 19.5251, 19.5251, 19.5251, 19.5251, 19.5251, 19.5251, 19.5251, 19.5251, 19.5339, 19.5251
4.07475, 28, 23.3674, 19.6221, 5.47723, 4.63258, 0, 19.6221, 19.6221, 19.6221, 19.8001, 19.7106, 23.0916, 19.6221, 19.6221, 19.6221, 19.6221, 19.6221, 19.6221, 19.6221, 19.6221, 19.6221, 19.6221, 19.6221, 19.6221, 19.6221, 19.6312, 19.6221
4.08265, 22, 23.1394, 19.7193, 4.89898, -1.13936, 0, 19.7194, 19.7194, 19.7194, 19.8974, 19.8175, 22.8536, 19.7193, 19.7193, 19.7193, 19.7193, 19.7193, 19.7193, 19.7193, 19.7193, 19.7193, 19.7193, 19.7193, 19.7193, 19.7193, 19.7288, 19.7193
4.09056, 16, 22.9106, 19.817, 4.24264, -6.91056, 0, 19.817, 19.817, 19.817, 19.995, 19.9246, 22.615, 19.817, 19.817, 19.817, 19.817, 19.817, 19.817, 19.817, 19.817, 19.817, 19.817, 19.817, 19.817, 19.817, 19.8267, 19.817
4.09847, 18, 22.6885, 19.915, 4.47214, -4.68853, 0, 19.915, 19.9151, 19.915, 20.0931, 20.0319, 22.3836, 19.915, 19.915, 19.915, 19.915, 19.915, 19.915, 19.915, 19.915, 19.915, 19.915, 19.915, 19.915, 19.915, 19.925, 19.915
4.10638, 20, 22.4796, 20.0136, 4.69042, -2.4796, 0, 20.0136, 20.0136, 20.0136, 20.1916, 20.139, 22.1659, 20.0136, 20.0136, 20.0136, 20.0136, 20.0136, 20.0136, 20.0136, 20.0136, 20.0136, 20.0136, 20.0136, 20.0136, 20.0136, 20.0237, 20.0136
4.11428, 30, 22.2889, 20.1127, 5.65685, 7.71108, 0, 20.1127, 20.1127, 20.1127, 20.2907, 20.2459, 21.9673, 20.1127, 20.1127, 20.1127, 20.1127, 20.1127, 20.1127, 20.1127, 20.1127, 20.1127, 20.1127, 20.1127, 20.1127, 20.1127, 20.123, 20.1127
4.12219, 30, 22.1202, 20.2124, 5.65685, 7.87977, 0, 20.2124, 20.2124, 20.2124, 20.3904, 20.3522, 21.7918, 20.2124, 20.2124, 20.2124, 20.2124, 20.2124, 20.2124, 20.2124, 20.2124, 20.2124, 20.2124, 20.2124, 20.2124, 20.2124, 20.2228, 20.2124
4.1301, 22, 21.976, 20.3127, 4.89898, 0.0240269, 0, 20.3127, 20.3127, 20.3127, 20.4907, 20.4579, 21.642, 20.3127, 20.3127, 20.3127, 20.3127, 20.3127, 20.3127, 20.3127, 20.3127, 20.3127, 20.3127, 20.3127, 20.3127, 20.3127, 20.3232, 20.3127
4.13801, 34, 21.8575, 20.4136, 6, 12.1425, 0, 20.4136, 20.4136, 20.4136, 20.5916, 20.5628, 21.5194, 20.4136, 20.4136, 20.4136, 20.4136, 20.4136, 20.4136, 20.4136, 20.4136, 20.4136, 20.4136, 20.4136, 20.4136, 20.4136, 20.4243, 20.4136
4.14592, 18, 21.7649, 20.5151, 4.47214, -3.7649, 0, 20.5151, 20.5151, 20.5151, 20.6931, 20.6666, 21.4244, 20.5151, 20.5151, 20.5151, 20.5151, 20.5151, 20.5151, 20.5151, 20.5151, 20.5151, 20.5151, 20.5151, 20.5151, 20.5151, 20.5259, 20.5151
4.15382, 24, 21.6976, 20.6172, 5.09902, 2.30239, 0, 20.6172, 20.6172, 20.6172, 20.7952, 20.7694, 21.3562, 20.6172, 20.6172, 20.6172, 20.6172, 20.6172, 20.6172, 20.6172, 20.6172, 20.6172, 20.6172, 20.6172, 20.6172, 20.6172, 20.6282, 20.6172
4.16173, 12, 21.6543, 20.7198, 3.74166, -9.65428, 0, 20.7199, 20.7199, 20.7199, 20.8979, 20.8711, 21.3135, 20.7198, 20.7198, 20.7198, 20.7198, 20.7198, 20.7198, 20.7198, 20.7198, 20.7198, 20.7198, 20.7198, 20.7198, 20.7198, 20.7312, 20.7198
4.16964, 14, 21.6331, 20.8231, 4, -7.6331, 0, 20.8231, 20.8231, 20.8231, 21.0011, 20.9716, 21.2945, 20.8231, 20.8231, 20.8231, 20.8231, 20.8231, 20.8231, 20.8231, 20.8231, 20.8231, 20.8231, 20.8231, 20.8231, 20.8231, 20.835, 20.8231
4.17755, 20, 21.632, 20.9268, 4.69042, -1.63197, 0, 20.9269, 20.9269, 20.9269, 21.1049, 21.0711, 21.2968, 20.9268, 20.9268, 20.9268, 20.9268, 20.9268, 20.9268, 20.9268, 20.9268, 20.9268, 20.9268, 20.9268, 20.9268, 20.9268, 20.9395, 20.9268
4.18546, 22, 21.6487, 21.0311, 4.89898, 0.351315, 0, 21.0311, 21.0311, 21.0311, 21.2091, 21.1697, 21.3182, 21.0311, 21.0311, 21.0311, 21.0311, 21.0311, 21.0311, 21.0311, 21.0311, 21.0311, 21.0311, 21.0311, 21.0311, 21.0311, 21.0448, 21.0311
4.19336, 20, 21.681, 21.1358, 4.69042, -1.68103, 0, 21.1359, 21.1359, 21.1359, 21.3139, 21.2676, 21.3561, 21.1358, 21.1358, 21.1358, 21.1358, 21.1358, 21.1358, 21.1358, 21.1358, 21.1358, 21.1358, 21.1358, 21.1358, 21.1358, 21.1509, 21.1358
