   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_341.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.081825, 0, 6.36793e-19, 0, 1.41421, -6.36793e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.23719e-21, 0, 0, 1.5937e-23, 0, 0, 6.3354e-19, 0, 0, 0
0.0896892, 0, 1.36761e-18, 0, 1.41421, -1.36761e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.95234e-21, 0, 0, 3.47585e-23, 0, 0, 1.36062e-18, 0, 0, 0
0.0975533, 0, 2.90148e-18, 0, 1.41421, -2.90148e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.47499e-20, 0, 0, 7.49032e-23, 0, 0, 2.88666e-18, 0, 0, 0
0.105417, 0, 6.08345e-18, 0, 1.41421, -6.08345e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.09257e-20, 0, 0, 1.59553e-22, 0, 0, 6.05237e-18, 0, 0, 0
0.113282, 0, 1.26097e-17, 0, 1.41421, -1.26097e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.41025e-20, 0, 0, 3.36075e-22, 0, 0, 1.25453e-17, 0, 0, 0
0.121146, 0, 2.5848e-17, 0, 1.41421, -2.5848e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.314e-19, 0, 0, 7.00223e-22, 0, 0, 2.57159e-17, 0, 0, 0
0.12901, 0, 5.2413e-17, 0, 1.41421, -5.2413e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.66445e-19, 0, 0, 1.44357e-21, 0, 0, 5.21451e-17, 0, 0, 0
0.136874, 0, 1.05161e-16, 0, 1.41421, -1.05161e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.34593e-19, 0, 0, 2.94549e-21, 0, 0, 1.04624e-16, 0, 0, 0
0.144738, 0, 2.08823e-16, 0, 1.41421, -2.08823e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.06156e-18, 0, 0, 5.94982e-21, 0, 0, 2.07756e-16, 0, 0, 0
0.152602, 0, 4.10489e-16, 0, 1.41421, -4.10489e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.08674e-18, 0, 0, 1.19008e-20, 0, 0, 4.0839e-16, 0, 0, 0
0.160467, 0, 7.98929e-16, 0, 1.41421, -7.98929e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.06139e-18, 0, 0, 2.35756e-20, 0, 0, 7.94844e-16, 0, 0, 0
0.168331, 0, 1.53985e-15, 0, 1.41421, -1.53985e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.82788e-18, 0, 0, 4.62644e-20, 0, 0, 1.53197e-15, 0, 0, 0
0.176195, 0, 2.93953e-15, 0, 1.41421, -2.93953e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.49432e-17, 0, 0, 8.99505e-20, 0, 0, 2.9245e-15, 0, 0, 0
0.184059, 0, 5.55874e-15, 0, 1.41421, -5.55874e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.8258e-17, 0, 0, 1.73302e-19, 0, 0, 5.53031e-15, 0, 0, 0
0.191923, 0, 1.04143e-14, 0, 1.41421, -1.04143e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.29414e-17, 0, 0, 3.30912e-19, 0, 0, 1.03611e-14, 0, 0, 0
0.199787, 0, 1.93329e-14, 0, 1.41421, -1.93329e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.82788e-17, 0, 0, 6.26307e-19, 0, 0, 1.9234e-14, 0, 0, 0
0.207651, 0, 3.55652e-14, 0, 1.41421, -3.55652e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.80795e-16, 0, 0, 1.17513e-18, 0, 0, 3.53832e-14, 0, 0, 0
0.215516, 0, 6.48428e-14, 0, 1.41421, -6.48428e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.29626e-16, 0, 0, 2.1862e-18, 0, 0, 6.4511e-14, 0, 0, 0
0.22338, 0, 1.17179e-13, 0, 1.41421, -1.17179e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.95672e-16, 0, 0, 4.03317e-18, 0, 0, 1.16579e-13, 0, 0, 0
0.231244, 0, 2.09907e-13, 0, 1.41421, -2.09907e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.06705e-15, 0, 0, 7.37939e-18, 0, 0, 2.08832e-13, 0, 0, 0
0.239108, 0, 3.73462e-13, 0, 1.41421, -3.73462e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.89848e-15, 0, 0, 1.34381e-17, 0, 0, 3.7155e-13, 0, 0, 0
0.246972, 0, 6.5735e-13, 0, 1.41421, -6.5735e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.34164e-15, 0, 0, 2.41864e-17, 0, 0, 6.53984e-13, 0, 0, 0
0.254836, 0, 1.14724e-12, 0, 1.41421, -1.14724e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.83206e-15, 0, 0, 4.31939e-17, 0, 0, 1.14136e-12, 0, 0, 0
0.262701, 0, 1.9854e-12, 0, 1.41421, -1.9854e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.00931e-14, 0, 0, 7.65526e-17, 0, 0, 1.97523e-12, 0, 0, 0
0.270565, 0, 3.40725e-12, 0, 1.41421, -3.40725e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.73217e-14, 0, 0, 1.34666e-16, 0, 0, 3.3898e-12, 0, 0, 0
0.278429, 0, 5.79893e-12, 0, 1.41421, -5.79893e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.94814e-14, 0, 0, 2.35179e-16, 0, 0, 5.76921e-12, 0, 0, 0
0.286293, 0, 9.78813e-12, 0, 1.41421, -9.78813e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.97648e-14, 0, 0, 4.07832e-16, 0, 0, 9.73796e-12, 0, 0, 0
0.294157, 0, 1.63864e-11, 0, 1.41421, -1.63864e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.33175e-14, 0, 0, 7.02433e-16, 0, 0, 1.63024e-11, 0, 0, 0
0.302021, 0, 2.72097e-11, 0, 1.41421, -2.72097e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38361e-13, 0, 0, 1.20195e-15, 0, 0, 2.70701e-11, 0, 0, 0
0.309886, 0, 4.48162e-11, 0, 1.41421, -4.48162e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.27919e-13, 0, 0, 2.04389e-15, 0, 0, 4.45862e-11, 0, 0, 0
0.31775, 0, 7.32219e-11, 1.82169e-43, 1.41421, -7.32219e-11, 0, 1.82169e-43, 1.82169e-43, 1.82169e-43, 1.82169e-43, 1.82169e-43, 1.82169e-43, 1.82169e-43, 1.82169e-43, 1.82169e-43, 1.82169e-43, 3.72439e-13, 1.82169e-43, 1.82169e-43, 3.45514e-15, 1.82169e-43, 1.82169e-43, 7.2846e-11, 1.82169e-43, 1.82169e-43, 1.82169e-43
0.325614, 0, 1.18675e-10, 3.13891e-42, 1.41421, -1.18675e-10, 0, 3.13891e-42, 3.13891e-42, 3.13891e-42, 3.13891e-42, 3.13891e-42, 3.13891e-42, 3.13891e-42, 3.13891e-42, 3.13891e-42, 3.13891e-42, 6.0376e-13, 3.13891e-42, 3.13891e-42, 5.80861e-15, 3.13891e-42, 3.13891e-42, 1.18066e-10, 3.13891e-42, 3.13891e-42, 3.13891e-42
0.333478, 0, 1.90814e-10, 4.48149e-41, 1.41421, -1.90814e-10, 0, 4.48149e-41, 4.48149e-41, 4.48149e-41, 4.48149e-41, 4.48149e-41, 4.48149e-41, 4.48149e-41, 4.48149e-41, 4.48149e-41, 4.48149e-41, 9.71023e-13, 4.48149e-41, 4.48149e-41, 9.71528e-15, 4.48149e-41, 4.48149e-41, 1.89834e-10, 4.48149e-41, 4.48149e-41, 4.48149e-41
0.341342, 0, 3.04378e-10, 5.68183e-40, 1.41421, -3.04378e-10, 0, 5.68183e-40, 5.68183e-40, 5.68183e-40, 5.68183e-40, 5.68183e-40, 5.68183e-40, 5.68183e-40, 5.68183e-40, 5.68183e-40, 5.68183e-40, 1.54945e-12, 5.68183e-40, 5.68183e-40, 1.61739e-14, 5.68183e-40, 5.68183e-40, 3.02813e-10, 5.68183e-40, 5.68183e-40, 5.68183e-40
0.349206, 0, 4.81711e-10, 6.43878e-39, 1.41421, -4.81711e-10, 0, 6.43878e-39, 6.43878e-39, 6.43878e-39, 6.43878e-39, 6.43878e-39, 6.43878e-39, 6.43878e-39, 6.43878e-39, 6.43878e-39, 6.43878e-39, 2.45319e-12, 6.43878e-39, 6.43878e-39, 2.68137e-14, 6.43878e-39, 6.43878e-39, 4.79231e-10, 6.43878e-39, 6.43878e-39, 6.43878e-39
0.35707, 0, 7.56395e-10, 6.59926e-38, 1.41421, -7.56395e-10, 0, 6.59926e-38, 6.59926e-38, 6.59926e-38, 6.59926e-38, 6.59926e-38, 6.59926e-38, 6.59926e-38, 6.59926e-38, 6.59926e-38, 6.59926e-38, 3.85408e-12, 6.59926e-38, 6.59926e-38, 4.42902e-14, 6.59926e-38, 6.59926e-38, 7.52497e-10, 6.59926e-38, 6.59926e-38, 6.59926e-38
0.364935, 0, 1.17847e-09, 6.14583e-37, 1.41421, -1.17847e-09, 0, 6.14583e-37, 6.14583e-37, 6.14583e-37, 6.14583e-37, 6.14583e-37, 6.14583e-37, 6.14583e-37, 6.14583e-37, 6.14583e-37, 6.14583e-37, 6.00859e-12, 6.14583e-37, 6.14583e-37, 7.29281e-14, 6.14583e-37, 6.14583e-37, 1.17239e-09, 6.14583e-37, 6.14583e-37, 6.14583e-37
0.372799, 0, 1.82188e-09, 5.23783e-36, 1.41421, -1.82188e-09, 0, 5.23783e-36, 5.23783e-36, 5.23783e-36, 5.23783e-36, 5.23783e-36, 5.23783e-36, 5.23783e-36, 5.23783e-36, 5.23783e-36, 5.23783e-36, 9.29645e-12, 5.23783e-36, 5.23783e-36, 1.1977e-13, 5.23783e-36, 5.23783e-36, 1.81246e-09, 5.23783e-36, 5.23783e-36, 5.23783e-36
0.380663, 0, 2.79492e-09, 4.09893e-35, 1.41421, -2.79492e-09, 0, 4.09893e-35, 4.09893e-35, 4.09893e-35, 4.09893e-35, 4.09893e-35, 4.09893e-35, 4.09893e-35, 4.09893e-35, 4.09893e-35, 4.09893e-35, 1.42754e-11, 4.09893e-35, 4.09893e-35, 1.96288e-13, 4.09893e-35, 4.09893e-35, 2.78045e-09, 4.09893e-35, 4.09893e-35, 4.09893e-35
0.388527, 0, 4.25491e-09, 2.95812e-34, 1.41421, -4.25491e-09, 0, 2.95812e-34, 2.95812e-34, 2.95812e-34, 2.95812e-34, 2.95812e-34, 2.95812e-34, 2.95812e-34, 2.95812e-34, 2.95812e-34, 2.95812e-34, 2.17579e-11, 2.95812e-34, 2.95812e-34, 3.21172e-13, 2.95812e-34, 2.95812e-34, 4.23283e-09, 2.95812e-34, 2.95812e-34, 2.95812e-34
0.396391, 0, 6.4284e-09, 2.03105e-33, 1.41421, -6.4284e-09, 0, 2.03105e-33, 2.03105e-33, 2.03105e-33, 2.03105e-33, 2.03105e-33, 2.03105e-33, 2.03105e-33, 2.03105e-33, 2.03105e-33, 2.03105e-33, 3.29189e-11, 2.03105e-33, 2.03105e-33, 5.24882e-13, 2.03105e-33, 2.03105e-33, 6.39495e-09, 2.03105e-33, 2.03105e-33, 2.03105e-33
0.404255, 0, 9.63898e-09, 1.16621e-32, 1.41421, -9.63898e-09, 0, 1.16621e-32, 1.16621e-32, 1.16621e-32, 1.16621e-32, 1.16621e-32, 1.16621e-32, 1.16621e-32, 1.16621e-32, 1.16621e-32, 1.16621e-32, 4.94439e-11, 1.16621e-32, 1.16621e-32, 8.57064e-13, 1.16621e-32, 1.16621e-32, 9.58868e-09, 1.16621e-32, 1.16621e-32, 1.16621e-32
0.41212, 0, 1.43449e-08, 6.83015e-32, 1.41421, -1.43449e-08, 0, 6.83015e-32, 6.83015e-32, 6.83015e-32, 6.83015e-32, 6.83015e-32, 6.83015e-32, 6.83015e-32, 6.83015e-32, 6.83015e-32, 6.83015e-32, 7.37328e-11, 6.83015e-32, 6.83015e-32, 1.3986e-12, 6.83015e-32, 6.83015e-32, 1.42698e-08, 6.83015e-32, 6.83015e-32, 6.83015e-32
0.419984, 0, 2.119e-08, 3.56663e-31, 1.41421, -2.119e-08, 0, 3.56663e-31, 3.56663e-31, 3.56663e-31, 3.56663e-31, 3.56663e-31, 3.56663e-31, 3.56663e-31, 3.56663e-31, 3.56663e-31, 3.56663e-31, 1.09178e-10, 3.56663e-31, 3.56663e-31, 2.28116e-12, 3.56663e-31, 3.56663e-31, 2.10785e-08, 3.56663e-31, 3.56663e-31, 3.56663e-31
0.427848, 0, 3.10709e-08, 1.83213e-30, 1.41421, -3.10709e-08, 0, 1.83213e-30, 1.83213e-30, 1.83213e-30, 1.83213e-30, 1.83213e-30, 1.83213e-30, 1.83213e-30, 1.83213e-30, 1.83213e-30, 1.83213e-30, 1.60542e-10, 1.83213e-30, 1.83213e-30, 3.71875e-12, 1.83213e-30, 1.83213e-30, 3.09067e-08, 1.83213e-30, 1.83213e-30, 1.83213e-30
0.435712, 0, 4.52268e-08, 9.00839e-30, 1.41421, -4.52268e-08, 0, 9.00839e-30, 9.00839e-30, 9.00839e-30, 9.00839e-30, 9.00839e-30, 9.00839e-30, 9.00839e-30, 9.00839e-30, 9.00839e-30, 9.00839e-30, 2.34462e-10, 9.00839e-30, 9.00839e-30, 6.05846e-12, 9.00839e-30, 9.00839e-30, 4.49863e-08, 9.00839e-30, 9.00839e-30, 9.00839e-30
0.443576, 0, 6.53558e-08, 4.2029e-29, 1.41421, -6.53558e-08, 0, 4.2029e-29, 4.2029e-29, 4.2029e-29, 4.2029e-29, 4.2029e-29, 4.2029e-29, 4.2029e-29, 4.2029e-29, 4.2029e-29, 4.2029e-29, 3.40126e-10, 4.2029e-29, 4.2029e-29, 9.86148e-12, 4.2029e-29, 4.2029e-29, 6.50058e-08, 4.2029e-29, 4.2029e-29, 4.2029e-29
0.45144, 0, 9.37671e-08, 1.90272e-28, 1.41421, -9.37671e-08, 0, 1.90272e-28, 1.90272e-28, 1.90272e-28, 1.90272e-28, 1.90272e-28, 1.90272e-28, 1.90272e-28, 1.90272e-28, 1.90272e-28, 1.90272e-28, 4.90175e-10, 1.90272e-28, 1.90272e-28, 1.6032e-11, 1.90272e-28, 1.90272e-28, 9.32609e-08, 1.90272e-28, 1.90272e-28, 1.90272e-28
0.459305, 0, 1.33575e-07, 8.25994e-28, 1.41421, -1.33575e-07, 0, 8.25994e-28, 8.25994e-28, 8.25994e-28, 8.25994e-28, 8.25994e-28, 8.25994e-28, 8.25994e-28, 8.25994e-28, 8.25994e-28, 8.25994e-28, 7.01881e-10, 8.25994e-28, 8.25994e-28, 2.60203e-11, 8.25994e-28, 8.25994e-28, 1.32847e-07, 8.25994e-28, 8.25994e-28, 8.25994e-28
0.467169, 0, 1.88947e-07, 3.42201e-27, 1.41421, -1.88947e-07, 0, 3.42201e-27, 3.42201e-27, 3.42201e-27, 3.42201e-27, 3.42201e-27, 3.42201e-27, 3.42201e-27, 3.42201e-27, 3.42201e-27, 3.42201e-27, 9.98708e-10, 3.42201e-27, 3.42201e-27, 4.21404e-11, 3.42201e-27, 3.42201e-27, 1.87907e-07, 3.42201e-27, 3.42201e-27, 3.42201e-27
0.475033, 0, 2.65419e-07, 1.35387e-26, 1.41421, -2.65419e-07, 0, 1.35387e-26, 1.35387e-26, 1.35387e-26, 1.35387e-26, 1.35387e-26, 1.35387e-26, 1.35387e-26, 1.35387e-26, 1.35387e-26, 1.35387e-26, 1.41234e-09, 1.35387e-26, 1.35387e-26, 6.80647e-11, 1.35387e-26, 1.35387e-26, 2.63938e-07, 1.35387e-26, 1.35387e-26, 1.35387e-26
0.482897, 0, 3.70284e-07, 5.12016e-26, 1.41421, -3.70284e-07, 0, 5.12016e-26, 5.12016e-26, 5.12016e-26, 5.12016e-26, 5.12016e-26, 5.12016e-26, 2.95497e-12, 5.12016e-26, 5.12016e-26, 5.12016e-26, 1.98528e-09, 5.12016e-26, 5.12016e-26, 1.09583e-10, 5.12016e-26, 5.12016e-26, 3.68186e-07, 5.12016e-26, 5.12016e-26, 5.12016e-26
0.490761, 0, 5.13077e-07, 1.854e-25, 1.41421, -5.13077e-07, 0, 1.854e-25, 1.854e-25, 1.854e-25, 1.854e-25, 1.854e-25, 1.854e-25, 1.00699e-11, 1.854e-25, 1.854e-25, 1.854e-25, 2.77428e-09, 1.854e-25, 1.854e-25, 1.75763e-10, 1.854e-25, 1.854e-25, 5.10117e-07, 1.854e-25, 1.854e-25, 1.854e-25
0.498625, 0, 7.06176e-07, 6.49109e-25, 1.41421, -7.06176e-07, 0, 6.49109e-25, 6.49109e-25, 6.49109e-25, 6.49109e-25, 6.49109e-25, 6.49109e-25, 2.66619e-11, 6.49109e-25, 6.49109e-25, 6.49109e-25, 3.85459e-09, 6.49109e-25, 6.49109e-25, 2.80704e-10, 6.49109e-25, 6.49109e-25, 7.02014e-07, 6.49109e-25, 6.49109e-25, 6.49109e-25
0.506489, 0, 9.68697e-07, 2.79575e-10, 1.41421, -9.68697e-07, 2.79575e-10, 2.79595e-10, 2.79703e-10, 1.17523e-09, 3.12536e-10, 3.53578e-10, 2.83086e-10, 4.82165e-10, 9.14161e-10, 2.81203e-10, 1.21607e-09, 5.60521e-09, 2.81455e-10, 2.83435e-10, 7.25736e-10, 2.79575e-10, 2.79577e-10, 9.60117e-07, 2.79575e-10, 2.79575e-10, 3.0064e-10
0.514354, 0, 1.32229e-06, 9.43197e-10, 1.41421, -1.32229e-06, 9.43197e-10, 9.43265e-10, 9.43631e-10, 3.97913e-09, 1.05492e-09, 1.19404e-09, 9.55098e-10, 1.5595e-09, 3.0942e-09, 9.48714e-10, 4.11754e-09, 8.26081e-09, 9.4957e-10, 9.56283e-10, 1.64875e-09, 9.43197e-10, 9.43204e-10, 1.30482e-06, 9.43197e-10, 9.43197e-10, 1.0146e-09
0.522218, 0, 1.79876e-06, 2.47837e-09, 1.41421, -1.79876e-06, 2.47837e-09, 2.47855e-09, 2.47951e-09, 1.04785e-08, 2.77278e-09, 3.13937e-09, 2.50973e-09, 4.04085e-09, 8.14655e-09, 2.4929e-09, 1.08432e-08, 1.24787e-08, 2.49516e-09, 2.51285e-09, 3.58781e-09, 2.47837e-09, 2.47838e-09, 1.76281e-06, 2.47837e-09, 2.47837e-09, 2.66652e-09
0.530082, 0, 2.44463e-06, 6.05918e-09, 1.41421, -2.44463e-06, 6.05918e-09, 6.05962e-09, 6.06198e-09, 2.56791e-08, 6.78122e-09, 7.68026e-09, 6.13609e-09, 9.79438e-09, 1.99602e-08, 6.09483e-09, 2.65736e-08, 1.96534e-08, 6.10036e-09, 6.14375e-09, 7.79356e-09, 6.05918e-09, 6.05922e-09, 2.36849e-06, 6.05918e-09, 6.05918e-09, 6.52062e-09
0.537946, 0, 3.3245e-06, 1.36785e-08, 1.41421, -3.3245e-06, 1.36785e-08, 1.36795e-08, 1.36849e-08, 5.80161e-08, 1.53102e-08, 1.73419e-08, 1.38523e-08, 2.25868e-08, 4.50923e-08, 1.37591e-08, 6.00374e-08, 3.20612e-08, 1.37716e-08, 1.38697e-08, 1.63724e-08, 1.36785e-08, 1.36786e-08, 3.16552e-06, 1.36785e-08, 1.36785e-08, 1.47213e-08
0.54581, 0, 4.54583e-06, 3.00485e-08, 1.41421, -4.54583e-06, 3.00485e-08, 3.00507e-08, 3.00624e-08, 1.27528e-07, 3.36359e-08, 3.81027e-08, 3.04306e-08, 5.07138e-08, 9.91139e-08, 3.02257e-08, 1.31972e-07, 5.47778e-08, 3.02531e-08, 3.04687e-08, 3.42054e-08, 3.00485e-08, 3.00487e-08, 4.21268e-06, 3.00485e-08, 3.00485e-08, 3.23411e-08
0.553674, 0, 6.29381e-06, 6.43908e-08, 1.41421, -6.29381e-06, 6.43908e-08, 6.43955e-08, 6.44207e-08, 2.73429e-07, 7.20837e-08, 8.16625e-08, 6.52102e-08, 1.21956e-07, 2.12497e-07, 6.47707e-08, 2.82959e-07, 9.7488e-08, 6.48296e-08, 6.52918e-08, 7.07619e-08, 6.43908e-08, 6.43912e-08, 5.5886e-06, 6.43908e-08, 6.43908e-08, 6.93072e-08
0.561539, 0, 8.86836e-06, 1.34749e-07, 1.41421, -8.86836e-06, 1.34749e-07, 1.34759e-07, 1.34812e-07, 5.72497e-07, 1.50859e-07, 1.70918e-07, 1.36465e-07, 2.73421e-07, 4.44899e-07, 1.35545e-07, 5.92453e-07, 1.78822e-07, 1.35668e-07, 1.36636e-07, 1.44447e-07, 1.34749e-07, 1.3475e-07, 7.40235e-06, 1.34749e-07, 1.34749e-07, 1.45045e-07
0.569403, 0, 1.28027e-05, 2.75529e-07, 1.41421, -1.28027e-05, 2.75529e-07, 2.75549e-07, 2.75657e-07, 1.17121e-06, 3.08491e-07, 3.49534e-07, 2.7904e-07, 5.89034e-07, 9.10133e-07, 2.77156e-07, 1.21205e-06, 3.33923e-07, 2.77409e-07, 2.79389e-07, 2.90191e-07, 2.75529e-07, 2.75531e-07, 9.8103e-06, 2.75529e-07, 2.75529e-07, 2.96594e-07
0.577267, 0, 1.90374e-05, 5.50664e-07, 1.41421, -1.90374e-05, 5.50664e-07, 5.50705e-07, 5.5092e-07, 2.34198e-06, 6.16587e-07, 6.98671e-07, 5.57686e-07, 1.23294e-06, 1.81984e-06, 5.5392e-07, 2.42365e-06, 6.27653e-07, 5.54425e-07, 5.58385e-07, 5.72672e-07, 5.50664e-07, 5.50668e-07, 1.30446e-05, 5.50664e-07, 5.50664e-07, 5.92794e-07
0.585131, 0, 2.92281e-05, 1.07593e-06, 1.41421, -2.92281e-05, 1.07593e-06, 1.07601e-06, 1.07644e-06, 4.57846e-06, 1.20483e-06, 1.36533e-06, 1.08966e-06, 2.51943e-06, 3.55752e-06, 1.0823e-06, 4.73814e-06, 1.17695e-06, 1.08329e-06, 1.09103e-06, 1.10873e-06, 1.07593e-06, 1.07594e-06, 1.74607e-05, 1.07593e-06, 1.07593e-06, 1.15831e-06
0.592995, 0, 4.62652e-05, 2.05559e-06, 1.41421, -4.62652e-05, 2.05559e-06, 2.05574e-06, 2.05655e-06, 8.75225e-06, 2.30204e-06, 2.6089e-06, 2.08184e-06, 5.04301e-06, 6.80026e-06, 2.06776e-06, 9.05754e-06, 2.1875e-06, 2.06965e-06, 2.08445e-06, 2.10413e-06, 2.05559e-06, 2.0556e-06, 2.36144e-05, 2.05559e-06, 2.05559e-06, 2.21309e-06
0.600859, 0, 7.51365e-05, 3.84071e-06, 1.41421, -7.51365e-05, 3.84071e-06, 3.84099e-06, 3.8425e-06, 1.63629e-05, 4.30154e-06, 4.87535e-06, 3.8898e-06, 9.91769e-06, 1.27128e-05, 3.86347e-06, 1.69337e-05, 4.01217e-06, 3.867e-06, 3.89469e-06, 3.91205e-06, 3.84071e-06, 3.84074e-06, 3.23852e-05, 3.84071e-06, 3.84071e-06, 4.13522e-06
0.608724, 0, 0.000124279, 7.0191e-06, 1.41421, -0.000124279, 7.0191e-06, 7.01962e-06, 7.02237e-06, 2.99234e-05, 7.86201e-06, 8.91156e-06, 7.10888e-06, 1.91673e-05, 2.32471e-05, 7.06072e-06, 3.09676e-05, 7.24101e-06, 7.06718e-06, 7.11782e-06, 7.12324e-06, 7.0191e-06, 7.01915e-06, 4.51677e-05, 7.0191e-06, 7.0191e-06, 7.55779e-06
