   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_72.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.0479843, 0, 1.71174e-19, 0, 1.41421, -1.71174e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.28127e-21, 0, 6.48225e-24, 0, 1.02277e-22, 0, 1.66784e-19, 0, 0, 0
0.055867, 0, 3.587e-19, 0, 1.41421, -3.587e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.97146e-21, 0, 1.38192e-23, 0, 2.18092e-22, 0, 3.49497e-19, 0, 0, 0
0.0637496, 0, 7.62155e-19, 0, 1.41421, -7.62155e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9062e-20, 0, 3.00552e-23, 0, 4.74373e-22, 0, 7.42589e-19, 0, 0, 0
0.0716322, 0, 1.55716e-18, 0, 1.41421, -1.55716e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.89451e-20, 0, 6.24602e-23, 0, 9.85937e-22, 0, 1.51717e-18, 0, 0, 0
0.0795148, 0, 3.14807e-18, 0, 1.41421, -3.14807e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.87333e-20, 0, 1.28461e-22, 0, 2.02794e-21, 0, 3.06718e-18, 0, 0, 0
0.0873975, 0, 6.29931e-18, 0, 1.41421, -6.29931e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57544e-19, 0, 2.61542e-22, 0, 4.12931e-21, 0, 6.13737e-18, 0, 0, 0
0.0952801, 0, 1.24792e-17, 0, 1.41421, -1.24792e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.12099e-19, 0, 5.27271e-22, 0, 8.32612e-21, 0, 1.21583e-17, 0, 0, 0
0.103163, 0, 2.44809e-17, 0, 1.41421, -2.44809e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.12247e-19, 0, 1.0528e-21, 0, 1.6629e-20, 0, 2.3851e-17, 0, 0, 0
0.111045, 0, 4.75663e-17, 0, 1.41421, -4.75663e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.18958e-18, 0, 2.08244e-21, 0, 3.29046e-20, 0, 4.63418e-17, 0, 0, 0
0.118928, 0, 9.15557e-17, 0, 1.41421, -9.15557e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.28967e-18, 0, 4.0813e-21, 0, 6.45226e-20, 0, 8.91974e-17, 0, 0, 0
0.126811, 0, 1.74607e-16, 0, 1.41421, -1.74607e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.36658e-18, 0, 7.92695e-21, 0, 1.25409e-19, 0, 1.70107e-16, 0, 0, 0
0.134693, 0, 3.29985e-16, 0, 1.41421, -3.29985e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.25217e-18, 0, 1.52604e-20, 0, 2.4165e-19, 0, 3.21476e-16, 0, 0, 0
0.142576, 0, 6.18087e-16, 0, 1.41421, -6.18087e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.54567e-17, 0, 2.91239e-20, 0, 4.61716e-19, 0, 6.02139e-16, 0, 0, 0
0.150458, 0, 1.14759e-15, 0, 1.41421, -1.14759e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.86975e-17, 0, 5.51086e-20, 0, 8.74918e-19, 0, 1.11796e-15, 0, 0, 0
0.158341, 0, 2.1123e-15, 0, 1.41421, -2.1123e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.28209e-17, 0, 1.03403e-19, 0, 1.64451e-18, 0, 2.05773e-15, 0, 0, 0
0.166224, 0, 3.85488e-15, 0, 1.41421, -3.85488e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.63947e-17, 0, 1.9242e-19, 0, 3.06656e-18, 0, 3.75522e-15, 0, 0, 0
0.174106, 0, 6.97585e-15, 0, 1.41421, -6.97585e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.74434e-16, 0, 3.55157e-19, 0, 5.67387e-18, 0, 6.79538e-15, 0, 0, 0
0.181989, 0, 1.25187e-14, 0, 1.41421, -1.25187e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.13029e-16, 0, 6.503e-19, 0, 1.0418e-17, 0, 1.21946e-14, 0, 0, 0
0.189872, 0, 2.22812e-14, 0, 1.41421, -2.22812e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.57127e-16, 0, 1.18135e-18, 0, 1.89859e-17, 0, 2.17039e-14, 0, 0, 0
0.197754, 0, 3.93343e-14, 0, 1.41421, -3.93343e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.83507e-16, 0, 2.12946e-18, 0, 3.43456e-17, 0, 3.83143e-14, 0, 0, 0
0.205637, 0, 6.88801e-14, 0, 1.41421, -6.88801e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.72223e-15, 0, 3.80922e-18, 0, 6.16831e-17, 0, 6.70924e-14, 0, 0, 0
0.213519, 0, 1.19657e-13, 0, 1.41421, -1.19657e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.99175e-15, 0, 6.76289e-18, 0, 1.09994e-16, 0, 1.16548e-13, 0, 0, 0
0.221402, 0, 2.06222e-13, 0, 1.41421, -2.06222e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.15602e-15, 0, 1.19182e-17, 0, 1.94774e-16, 0, 2.00859e-13, 0, 0, 0
0.229285, 0, 3.52627e-13, 0, 1.41421, -3.52627e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.81632e-15, 0, 2.08513e-17, 0, 3.42565e-16, 0, 3.43447e-13, 0, 0, 0
0.237167, 0, 5.98278e-13, 0, 1.41421, -5.98278e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.49578e-14, 0, 3.62206e-17, 0, 5.98469e-16, 0, 5.82685e-13, 0, 0, 0
0.24505, 0, 1.00722e-12, 0, 1.41421, -1.00722e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.51818e-14, 0, 6.24808e-17, 0, 1.03869e-15, 0, 9.80937e-13, 0, 0, 0
0.252933, 0, 1.68269e-12, 0, 1.41421, -1.68269e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.20693e-14, 0, 1.07048e-16, 0, 1.79116e-15, 0, 1.63872e-12, 0, 0, 0
0.260815, 0, 2.78973e-12, 0, 1.41421, -2.78973e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.97473e-14, 0, 1.8219e-16, 0, 3.06941e-15, 0, 2.71673e-12, 0, 0, 0
0.268698, 0, 4.59008e-12, 0, 1.41421, -4.59008e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14761e-13, 0, 3.08098e-16, 0, 5.22777e-15, 0, 4.46978e-12, 0, 0, 0
0.27658, 0, 7.49549e-12, 0, 1.41421, -7.49549e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8741e-13, 0, 5.17799e-16, 0, 8.85102e-15, 0, 7.29871e-12, 0, 0, 0
0.284463, 0, 1.21484e-11, 0, 1.41421, -1.21484e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.03765e-13, 0, 8.65067e-16, 0, 1.48993e-14, 0, 1.18289e-11, 0, 0, 0
0.292346, 0, 1.95433e-11, 0, 1.41421, -1.95433e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.88712e-13, 0, 1.43706e-15, 0, 2.49416e-14, 0, 1.90282e-11, 0, 0, 0
0.300228, 0, 3.1207e-11, 0, 1.41421, -3.1207e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.80478e-13, 0, 2.37454e-15, 0, 4.15305e-14, 0, 3.03826e-11, 0, 0, 0
0.308111, 0, 4.94653e-11, 1.7236e-43, 1.41421, -4.94653e-11, 0, 1.7236e-43, 1.7236e-43, 1.7236e-43, 1.7236e-43, 1.7236e-43, 1.7236e-43, 1.7236e-43, 1.7236e-43, 1.7236e-43, 1.7236e-43, 1.7236e-43, 1.23731e-12, 1.7236e-43, 3.90396e-15, 1.7236e-43, 6.88016e-14, 1.7236e-43, 4.81553e-11, 1.7236e-43, 1.7236e-43, 1.7236e-43
0.315994, 0, 7.78326e-11, 3.02961e-42, 1.41421, -7.78326e-11, 0, 3.02961e-42, 3.02961e-42, 3.02961e-42, 3.02961e-42, 3.02961e-42, 3.02961e-42, 3.02961e-42, 3.02961e-42, 3.02961e-42, 3.02961e-42, 3.02961e-42, 1.9473e-12, 3.02961e-42, 6.38885e-15, 3.02961e-42, 1.13432e-13, 3.02961e-42, 7.57654e-11, 3.02961e-42, 3.02961e-42, 3.02961e-42
0.323876, 0, 1.21577e-10, 4.4033e-41, 1.41421, -1.21577e-10, 0, 4.4033e-41, 4.4033e-41, 4.4033e-41, 4.4033e-41, 4.4033e-41, 4.4033e-41, 4.4033e-41, 4.4033e-41, 4.4033e-41, 4.4033e-41, 4.4033e-41, 3.04257e-12, 4.4033e-41, 1.04114e-14, 4.4033e-41, 1.86167e-13, 4.4033e-41, 1.18337e-10, 4.4033e-41, 4.4033e-41, 4.4033e-41
0.331759, 0, 1.88532e-10, 5.67498e-40, 1.41421, -1.88532e-10, 0, 5.67498e-40, 5.67498e-40, 5.67498e-40, 5.67498e-40, 5.67498e-40, 5.67498e-40, 5.67498e-40, 5.67498e-40, 5.67498e-40, 5.67498e-40, 5.67498e-40, 4.71984e-12, 5.67498e-40, 1.69026e-14, 5.67498e-40, 3.04252e-13, 5.67498e-40, 1.83491e-10, 5.67498e-40, 5.67498e-40, 5.67498e-40
0.339641, 0, 2.90259e-10, 6.53503e-39, 1.41421, -2.90259e-10, 0, 6.53503e-39, 6.53503e-39, 6.53503e-39, 6.53503e-39, 6.53503e-39, 6.53503e-39, 6.53503e-39, 6.53503e-39, 6.53503e-39, 6.53503e-39, 6.53503e-39, 7.26974e-12, 6.53503e-39, 2.73504e-14, 6.53503e-39, 4.95307e-13, 6.53503e-39, 2.82466e-10, 6.53503e-39, 6.53503e-39, 6.53503e-39
0.347524, 0, 4.43677e-10, 6.79402e-38, 1.41421, -4.43677e-10, 0, 6.79402e-38, 6.79402e-38, 6.79402e-38, 6.79402e-38, 6.79402e-38, 6.79402e-38, 6.79402e-38, 6.79402e-38, 6.79402e-38, 6.79402e-38, 6.79402e-38, 1.11183e-11, 6.79402e-38, 4.4131e-14, 6.79402e-38, 8.03473e-13, 6.79402e-38, 4.31712e-10, 6.79402e-38, 6.79402e-38, 6.79402e-38
0.355407, 0, 6.73423e-10, 2.35984e-36, 1.41421, -6.73423e-10, 0, 2.35984e-36, 2.35984e-36, 2.35984e-36, 2.35984e-36, 2.35984e-36, 2.35984e-36, 2.35984e-36, 2.35984e-36, 2.35984e-36, 2.35984e-36, 2.35984e-36, 1.68872e-11, 2.35984e-36, 7.11608e-14, 2.35984e-36, 1.30125e-12, 2.35984e-36, 6.55163e-10, 2.35984e-36, 2.35984e-36, 2.35984e-36
0.363289, 0, 1.01481e-09, 1.8695e-35, 1.41421, -1.01481e-09, 0, 1.8695e-35, 1.8695e-35, 1.8695e-35, 1.8695e-35, 1.8695e-35, 1.8695e-35, 1.8695e-35, 1.8695e-35, 1.8695e-35, 1.8695e-35, 1.8695e-35, 2.5469e-11, 1.8695e-35, 1.14334e-13, 1.8695e-35, 2.098e-12, 1.8695e-35, 9.87132e-10, 1.8695e-35, 1.8695e-35, 1.8695e-35
0.371172, 0, 1.51854e-09, 1.36454e-34, 1.41421, -1.51854e-09, 0, 1.36454e-34, 1.36454e-34, 1.36454e-34, 1.36454e-34, 1.36454e-34, 1.36454e-34, 1.36454e-34, 1.36454e-34, 1.36454e-34, 1.36454e-34, 1.36454e-34, 3.81489e-11, 1.36454e-34, 1.83434e-13, 1.36454e-34, 3.37401e-12, 1.36454e-34, 1.47684e-09, 1.36454e-34, 1.36454e-34, 1.36454e-34
0.379055, 0, 2.25648e-09, 9.4022e-34, 1.41421, -2.25648e-09, 0, 9.4022e-34, 9.4022e-34, 9.4022e-34, 9.4022e-34, 9.4022e-34, 9.4022e-34, 9.4022e-34, 9.4022e-34, 9.4022e-34, 9.4022e-34, 9.4022e-34, 5.6755e-11, 9.4022e-34, 2.93983e-13, 9.4022e-34, 5.41406e-12, 9.4022e-34, 2.19401e-09, 9.4022e-34, 9.4022e-34, 9.4022e-34
0.386937, 0, 3.32982e-09, 5.47031e-33, 1.41421, -3.32982e-09, 0, 5.47031e-33, 5.47031e-33, 5.47031e-33, 5.47031e-33, 5.47031e-33, 5.47031e-33, 5.47031e-33, 5.47031e-33, 5.47031e-33, 5.47031e-33, 5.47031e-33, 8.38711e-11, 5.47031e-33, 4.70806e-13, 5.47031e-33, 8.67074e-12, 5.47031e-33, 3.2368e-09, 5.47031e-33, 5.47031e-33, 5.47031e-33
0.39482, 0, 4.87998e-09, 3.24783e-32, 1.41421, -4.87998e-09, 0, 3.24783e-32, 3.24783e-32, 3.24783e-32, 3.24783e-32, 3.24783e-32, 3.24783e-32, 3.24783e-32, 3.24783e-32, 3.24783e-32, 3.24783e-32, 3.24783e-32, 1.23124e-10, 3.24783e-32, 7.53597e-13, 3.24783e-32, 1.38625e-11, 3.24783e-32, 4.74224e-09, 3.24783e-32, 3.24783e-32, 3.24783e-32
0.402702, 0, 7.10314e-09, 1.71758e-31, 1.41421, -7.10314e-09, 0, 1.71758e-31, 1.71758e-31, 1.71758e-31, 1.71758e-31, 1.71758e-31, 1.71758e-31, 1.71758e-31, 1.71758e-31, 1.71758e-31, 1.71758e-31, 1.71758e-31, 1.79573e-10, 1.71758e-31, 1.20579e-12, 1.71758e-31, 2.21286e-11, 1.71758e-31, 6.90023e-09, 1.71758e-31, 1.71758e-31, 1.71758e-31
0.410585, 0, 1.02694e-08, 8.92658e-31, 1.41421, -1.02694e-08, 0, 8.92658e-31, 8.92658e-31, 8.92658e-31, 8.92658e-31, 8.92658e-31, 8.92658e-31, 8.92658e-31, 8.92658e-31, 8.92658e-31, 8.92658e-31, 8.92658e-31, 2.60225e-10, 8.92658e-31, 1.92866e-12, 8.92658e-31, 3.52719e-11, 8.92658e-31, 9.97194e-09, 8.92658e-31, 8.92658e-31, 8.92658e-31
0.418468, 0, 1.47478e-08, 4.43322e-30, 1.41421, -1.47478e-08, 0, 4.43322e-30, 4.43322e-30, 4.43322e-30, 4.43322e-30, 4.43322e-30, 4.43322e-30, 4.43322e-30, 4.43322e-30, 4.43322e-30, 4.43322e-30, 4.43322e-30, 3.74723e-10, 4.43322e-30, 3.08355e-12, 4.43322e-30, 5.61399e-11, 4.43322e-30, 1.43138e-08, 4.43322e-30, 4.43322e-30, 4.43322e-30
0.42635, 0, 2.10391e-08, 2.08427e-29, 1.41421, -2.10391e-08, 0, 2.08427e-29, 2.08427e-29, 2.08427e-29, 2.08427e-29, 2.08427e-29, 2.08427e-29, 2.08427e-29, 2.08427e-29, 2.08427e-29, 2.08427e-29, 2.08427e-29, 5.36261e-10, 2.08427e-29, 4.92691e-12, 2.08427e-29, 8.92158e-11, 2.08427e-29, 2.04087e-08, 2.08427e-29, 2.08427e-29, 2.08427e-29
0.434233, 0, 2.98179e-08, 9.48964e-29, 1.41421, -2.98179e-08, 0, 9.48964e-29, 9.48964e-29, 9.48964e-29, 9.48964e-29, 9.48964e-29, 9.48964e-29, 9.48964e-29, 9.48964e-29, 9.48964e-29, 9.48964e-29, 9.48964e-29, 7.62776e-10, 9.48964e-29, 7.86509e-12, 9.48964e-29, 1.41536e-10, 9.48964e-29, 2.89057e-08, 9.48964e-29, 9.48964e-29, 9.48964e-29
0.442115, 0, 4.19868e-08, 4.14216e-28, 1.41421, -4.19868e-08, 0, 4.14216e-28, 4.14216e-28, 4.14216e-28, 4.14216e-28, 4.14216e-28, 4.14216e-28, 4.14216e-28, 4.14216e-28, 4.14216e-28, 4.14216e-28, 4.14216e-28, 1.07851e-09, 4.14216e-28, 1.25395e-11, 4.14216e-28, 2.24094e-10, 4.14216e-28, 4.06717e-08, 4.14216e-28, 4.14216e-28, 4.14216e-28
0.449998, 0, 5.87445e-08, 1.72487e-27, 1.41421, -5.87445e-08, 0, 1.72487e-27, 1.72487e-27, 1.72487e-27, 1.72487e-27, 1.72487e-27, 1.72487e-27, 1.72487e-27, 1.72487e-27, 1.72487e-27, 1.72487e-27, 1.72487e-27, 1.51605e-09, 1.72487e-27, 1.99582e-11, 1.72487e-27, 3.53988e-10, 1.72487e-27, 5.68545e-08, 1.72487e-27, 1.72487e-27, 1.72487e-27
0.457881, 0, 8.16727e-08, 6.85465e-27, 1.41421, -8.16727e-08, 0, 6.85465e-27, 6.85465e-27, 6.85465e-27, 6.85465e-27, 6.85465e-27, 6.85465e-27, 6.85465e-27, 6.85465e-27, 6.85465e-27, 6.85465e-27, 6.85465e-27, 2.11893e-09, 6.85465e-27, 3.16971e-11, 6.85465e-27, 5.57652e-10, 6.85465e-27, 7.89644e-08, 6.85465e-27, 6.85465e-27, 6.85465e-27
0.465763, 0, 1.12845e-07, 2.60224e-26, 1.41421, -1.12845e-07, 0, 2.60224e-26, 2.60224e-26, 2.60224e-26, 2.60224e-26, 2.60224e-26, 2.60224e-26, 2.60224e-26, 6.64538e-13, 2.60224e-26, 2.60224e-26, 2.60224e-26, 2.94502e-09, 2.60224e-26, 5.02066e-11, 2.60224e-26, 8.7571e-10, 2.60224e-26, 1.08974e-07, 2.60224e-26, 2.60224e-26, 2.60224e-26
0.473646, 0, 1.54963e-07, 9.45357e-26, 1.41421, -1.54963e-07, 0, 9.45357e-26, 9.45357e-26, 9.45357e-26, 9.45357e-26, 9.45357e-26, 9.45357e-26, 9.45357e-26, 2.22765e-12, 9.45357e-26, 9.45357e-26, 9.45357e-26, 4.07081e-09, 9.45357e-26, 7.92736e-11, 9.45357e-26, 1.37014e-09, 9.45357e-26, 1.4944e-07, 9.45357e-26, 9.45357e-26, 9.45357e-26
0.481529, 0, 2.11518e-07, 3.31695e-25, 1.41421, -2.11518e-07, 0, 3.31695e-25, 3.31695e-25, 3.31695e-25, 3.31695e-25, 3.31695e-25, 3.31695e-25, 3.31695e-25, 5.79578e-12, 3.31695e-25, 3.31695e-25, 3.31695e-25, 5.59689e-09, 3.31695e-25, 1.24712e-10, 3.31695e-25, 2.1348e-09, 3.31695e-25, 2.03656e-07, 3.31695e-25, 3.31695e-25, 3.31695e-25
0.489411, 0, 2.88874e-07, 1.40274e-10, 1.41421, -2.88874e-07, 1.40274e-10, 1.40297e-10, 1.40317e-10, 1.40354e-10, 7.43303e-10, 1.58838e-10, 1.40987e-10, 1.49793e-10, 1.85079e-10, 4.25386e-10, 1.44536e-10, 8.65713e-10, 7.79521e-09, 1.43182e-10, 3.35661e-10, 1.40274e-10, 3.45091e-09, 1.40276e-10, 2.76003e-07, 1.40274e-10, 1.40274e-10, 1.55962e-10
0.497294, 0, 3.93405e-07, 4.7369e-10, 1.41421, -3.93405e-07, 4.7369e-10, 4.73767e-10, 4.73837e-10, 4.73959e-10, 2.48476e-09, 5.35601e-10, 4.76068e-10, 5.05439e-10, 6.08298e-10, 1.42452e-09, 4.87906e-10, 2.89299e-09, 1.08898e-08, 4.83389e-10, 7.78446e-10, 4.7369e-10, 5.58125e-09, 4.73697e-10, 3.71888e-07, 4.7369e-10, 4.7369e-10, 5.26012e-10
0.505176, 0, 5.35546e-07, 1.23703e-09, 1.41421, -5.35546e-07, 1.23703e-09, 1.23723e-09, 1.23741e-09, 1.23773e-09, 6.44562e-09, 1.39738e-09, 1.24319e-09, 1.31926e-09, 1.57304e-09, 3.69965e-09, 1.27385e-09, 7.50291e-09, 1.53389e-08, 1.26215e-09, 1.71001e-09, 1.23703e-09, 9.07214e-09, 1.23705e-09, 4.98416e-07, 1.23703e-09, 1.23703e-09, 1.37254e-09
0.513059, 0, 7.31059e-07, 2.93531e-09, 1.41421, -7.31059e-07, 2.93531e-09, 2.93578e-09, 2.93621e-09, 2.93696e-09, 1.52288e-08, 3.31377e-09, 2.94985e-09, 3.12939e-09, 3.71249e-09, 8.74766e-09, 3.02221e-09, 1.77243e-08, 2.19328e-08, 2.9946e-09, 3.66547e-09, 2.93531e-09, 1.48809e-08, 2.93536e-09, 6.64658e-07, 2.93531e-09, 2.93531e-09, 3.25515e-09
0.520942, 0, 1.00523e-06, 6.62119e-09, 1.41421, -1.00523e-06, 6.62119e-09, 6.62225e-09, 6.62321e-09, 6.62489e-09, 3.42538e-08, 7.47186e-09, 6.65387e-09, 7.05742e-09, 8.34254e-09, 1.96859e-08, 6.81652e-09, 3.9863e-08, 3.2089e-08, 6.75446e-09, 7.74203e-09, 6.62119e-09, 2.47145e-08, 6.62129e-09, 8.82509e-07, 6.62119e-09, 6.62119e-09, 7.34011e-09
0.528824, 0, 1.40072e-06, 1.44372e-08, 1.41421, -1.40072e-06, 1.44372e-08, 1.44395e-08, 1.44415e-08, 1.44452e-08, 7.4539e-08, 1.62874e-08, 1.45082e-08, 1.5386e-08, 1.84502e-08, 4.28533e-08, 1.4862e-08, 8.67392e-08, 4.84149e-08, 1.4727e-08, 1.61475e-08, 1.44372e-08, 4.16858e-08, 1.44374e-08, 1.16779e-06, 1.44372e-08, 1.44372e-08, 1.60008e-08
0.536707, 0, 1.99126e-06, 3.0643e-08, 1.41421, -1.99126e-06, 3.0643e-08, 3.06479e-08, 3.06523e-08, 3.066e-08, 1.57966e-07, 3.45627e-08, 3.07936e-08, 3.2653e-08, 3.97526e-08, 9.08411e-08, 3.1543e-08, 1.83811e-07, 7.57586e-08, 3.12571e-08, 3.3237e-08, 3.0643e-08, 7.13561e-08, 3.06435e-08, 1.5421e-06, 3.0643e-08, 3.0643e-08, 3.39556e-08
0.54459, 0, 2.91345e-06, 6.35108e-08, 1.41421, -2.91345e-06, 6.35108e-08, 6.35209e-08, 6.353e-08, 6.3546e-08, 3.26971e-07, 7.16214e-08, 6.38223e-08, 6.767e-08, 8.94988e-08, 1.88074e-07, 6.53732e-08, 3.80451e-07, 1.23133e-07, 6.47814e-08, 6.74199e-08, 6.35108e-08, 1.23897e-07, 6.35117e-08, 2.03595e-06, 6.35108e-08, 6.35108e-08, 7.03652e-08
0.552472, 0, 4.40179e-06, 1.28729e-07, 1.41421, -4.40179e-06, 1.28729e-07, 1.2875e-07, 1.28768e-07, 1.28801e-07, 6.61932e-07, 1.45144e-07, 1.2936e-07, 1.37147e-07, 1.90787e-07, 3.80827e-07, 1.32498e-07, 7.70167e-07, 2.07156e-07, 1.31301e-07, 1.34582e-07, 1.28729e-07, 2.17626e-07, 1.28731e-07, 2.69401e-06, 1.28729e-07, 1.28729e-07, 1.42602e-07
0.560355, 0, 6.87974e-06, 2.5536e-07, 1.41421, -6.87974e-06, 2.5536e-07, 2.554e-07, 2.55437e-07, 2.55501e-07, 1.31152e-06, 2.87874e-07, 2.56609e-07, 2.72033e-07, 3.93045e-07, 7.54713e-07, 2.62826e-07, 1.52591e-06, 3.58047e-07, 2.60454e-07, 2.6407e-07, 2.5536e-07, 3.85244e-07, 2.55364e-07, 3.58397e-06, 2.5536e-07, 2.5536e-07, 2.82838e-07
0.568237, 0, 1.10959e-05, 4.95975e-07, 1.41421, -1.10959e-05, 4.95975e-07, 4.96053e-07, 4.96124e-07, 4.96248e-07, 2.54428e-06, 5.59032e-07, 4.98397e-07, 5.28311e-07, 7.88743e-07, 1.46441e-06, 5.10454e-07, 2.96007e-06, 6.29816e-07, 5.05853e-07, 5.08846e-07, 4.95975e-07, 6.84315e-07, 4.95982e-07, 4.81126e-06, 4.95975e-07, 4.95975e-07, 5.49265e-07
0.57612, 0, 1.83548e-05, 9.43442e-07, 1.41421, -1.83548e-05, 9.43442e-07, 9.43591e-07, 9.43725e-07, 9.43962e-07, 4.8338e-06, 1.06321e-06, 9.48042e-07, 1.00486e-06, 1.54723e-06, 2.7828e-06, 9.70942e-07, 5.62351e-06, 1.11711e-06, 9.62204e-07, 9.62339e-07, 9.43442e-07, 1.21452e-06, 9.43455e-07, 6.54339e-06, 9.43442e-07, 9.43442e-07, 1.04466e-06
