   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_44.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
1.9335, 24, 15.0063, 1.29446, 5.09902, 8.99372, 0.000197752, 1.29448, 1.29447, 1.50641, 1.30044, 1.29472, 1.94551, 1.33823, 2.68307, 2.09286, 11.8513, 1.29625, 1.29446, 1.29446, 1.29446, 1.29446, 1.29447, 1.34399, 1.29446, 1.29446, 1.29814
1.9414, 18, 12.6952, 1.34319, 4.47214, 5.30479, 0.000165713, 1.3432, 1.34319, 1.55661, 1.3492, 1.34344, 2.00744, 1.38856, 2.8051, 2.27225, 9.3193, 1.34477, 1.34319, 1.34319, 1.34319, 1.34319, 1.34319, 1.3935, 1.34319, 1.34319, 1.34687
1.94929, 20, 10.972, 1.39397, 4.69042, 9.028, 0.000137687, 1.39399, 1.39398, 1.60857, 1.40001, 1.39423, 2.06126, 1.4412, 2.93069, 2.45783, 7.37969, 1.39538, 1.39397, 1.39397, 1.39397, 1.39397, 1.39397, 1.44515, 1.39397, 1.39397, 1.39767
1.95718, 6, 9.70539, 1.44674, 2.82843, -3.70539, 0.000113425, 1.44676, 1.44675, 1.66227, 1.45281, 1.447, 2.10673, 1.49613, 3.05974, 2.64539, 5.90543, 1.44799, 1.44674, 1.44674, 1.44674, 1.44674, 1.44675, 1.49889, 1.44674, 1.44674, 1.45045
1.96507, 8, 8.79009, 1.50144, 3.16228, -0.790089, 9.26382e-05, 1.50145, 1.50144, 1.71768, 1.50752, 1.5017, 2.14412, 1.55329, 3.19215, 2.83015, 4.79549, 1.50253, 1.50144, 1.50144, 1.50144, 1.50144, 1.50144, 1.55466, 1.50144, 1.50144, 1.50515
1.97297, 8, 8.14191, 1.55797, 3.16228, -0.141911, 7.50101e-05, 1.55799, 1.55798, 1.77476, 1.56407, 1.55823, 2.17416, 1.61265, 3.32784, 3.00708, 3.96976, 1.55893, 1.55797, 1.55797, 1.55797, 1.55797, 1.55797, 1.61243, 1.55797, 1.55797, 1.5617
1.98086, 2, 7.69388, 1.61627, 2, -5.69388, 6.02113e-05, 1.61629, 1.61628, 1.83348, 1.62238, 1.61654, 2.19799, 1.67414, 3.46677, 3.17115, 3.36492, 1.6171, 1.61627, 1.61627, 1.61627, 1.61627, 1.61628, 1.67213, 1.61627, 1.61627, 1.62
1.98875, 18, 7.39295, 1.67628, 4.47214, 10.607, 4.79105e-05, 1.6763, 1.67629, 1.89379, 1.6824, 1.67654, 2.21704, 1.73774, 3.60893, 3.31774, 2.93081, 1.677, 1.67628, 1.67628, 1.67628, 1.67628, 1.67628, 1.73374, 1.67628, 1.67628, 1.68002
1.99664, 6, 7.19765, 1.73794, 2.82843, -1.19765, 3.77871e-05, 1.73796, 1.73794, 1.95566, 1.74406, 1.7382, 2.23298, 1.80339, 3.75438, 3.44295, 2.62792, 1.73856, 1.73794, 1.73794, 1.73794, 1.73794, 1.73794, 1.79723, 1.73794, 1.73794, 1.74168
2.00453, 12, 7.0761, 1.80119, 3.74166, 4.9239, 2.95376e-05, 1.80121, 1.80119, 2.01907, 1.80731, 1.80145, 2.24752, 1.87107, 3.90332, 3.54387, 2.42513, 1.80172, 1.80119, 1.80119, 1.80119, 1.80119, 1.80119, 1.86256, 1.80119, 1.80119, 1.80494
2.01243, 16, 7.00457, 1.866, 4.24264, 8.99543, 2.28806e-05, 1.86601, 1.866, 2.08399, 1.87213, 1.86626, 2.2624, 1.94074, 4.05616, 3.61887, 2.29802, 1.86645, 1.866, 1.866, 1.866, 1.866, 1.866, 1.92974, 1.866, 1.866, 1.86975
2.02032, 6, 6.96628, 1.93232, 2.82843, -0.96628, 1.75615e-05, 1.93234, 1.93233, 2.15039, 1.93845, 1.93259, 2.27918, 2.01237, 4.21369, 3.66763, 2.22764, 1.93271, 1.93232, 1.93232, 1.93232, 1.93232, 1.93232, 1.99875, 1.93232, 1.93232, 1.93609
2.02821, 4, 6.95056, 2.00014, 2.44949, -2.95056, 1.33534e-05, 2.00016, 2.00015, 2.21827, 2.00628, 2.00041, 2.29925, 2.08594, 4.37726, 3.69126, 2.19935, 2.00047, 2.00014, 2.00014, 2.00014, 2.00014, 2.00015, 2.06958, 2.00014, 2.00014, 2.00393
2.0361, 8, 6.95213, 2.06944, 3.16228, 1.04787, 1.00572e-05, 2.06946, 2.06945, 2.2876, 2.07557, 2.0697, 2.32371, 2.16142, 4.5492, 3.69211, 2.20199, 2.06971, 2.06944, 2.06944, 2.06944, 2.06944, 2.06944, 2.14224, 2.06944, 2.06944, 2.07324
2.044, 2, 6.97076, 2.14019, 2, -4.97076, 7.50141e-06, 2.1402, 2.14019, 2.35837, 2.14632, 2.14045, 2.3534, 2.23879, 4.73333, 3.67361, 2.22717, 2.14041, 2.14019, 2.14019, 2.14019, 2.14019, 2.14019, 2.21673, 2.14019, 2.14019, 2.14402
2.05189, 8, 7.01119, 2.21237, 3.16228, 0.988813, 5.5399e-06, 2.21239, 2.21238, 2.43057, 2.21851, 2.21263, 2.38885, 2.31803, 4.93581, 3.64, 2.26865, 2.21256, 2.21237, 2.21237, 2.21237, 2.21237, 2.21237, 2.29304, 2.21237, 2.21237, 2.21624
2.05978, 6, 7.08352, 2.28598, 2.82843, -1.08352, 4.05018e-06, 2.286, 2.28598, 2.50418, 2.29211, 2.28624, 2.43032, 2.39912, 5.16626, 3.59599, 2.32187, 2.28614, 2.28598, 2.28598, 2.28598, 2.28598, 2.28598, 2.37117, 2.28598, 2.28598, 2.28989
2.06767, 10, 7.20422, 2.361, 3.4641, 2.79578, 2.93064e-06, 2.36102, 2.36101, 2.57921, 2.36714, 2.36127, 2.47783, 2.48204, 5.43954, 3.54641, 2.38357, 2.36113, 2.361, 2.361, 2.361, 2.361, 2.361, 2.45113, 2.361, 2.361, 2.36497
2.07557, 12, 7.39777, 2.43743, 3.74166, 4.60223, 2.09835e-06, 2.43745, 2.43744, 2.65565, 2.44357, 2.4377, 2.53123, 2.56677, 5.77792, 3.49591, 2.45141, 2.43754, 2.43743, 2.43743, 2.43743, 2.43743, 2.43743, 2.53291, 2.43743, 2.43743, 2.44147
2.08346, 6, 7.69917, 2.51526, 2.82843, -1.69917, 1.48643e-06, 2.51528, 2.51527, 2.73348, 2.52139, 2.51552, 2.59022, 2.65329, 6.21412, 3.44869, 2.52379, 2.51535, 2.51526, 2.51526, 2.51526, 2.51526, 2.51526, 2.61651, 2.51526, 2.51526, 2.51938
2.09135, 16, 8.15744, 2.59447, 4.24264, 7.84256, 1.04154e-06, 2.59449, 2.59447, 2.81269, 2.6006, 2.59473, 2.65439, 2.74159, 6.79509, 3.40824, 2.5996, 2.59454, 2.59447, 2.59447, 2.59447, 2.59447, 2.59447, 2.70194, 2.59447, 2.59447, 2.59869
2.09924, 14, 8.84012, 2.67506, 4, 5.15988, 7.21741e-07, 2.67508, 2.67507, 2.89328, 2.6812, 2.67532, 2.72333, 2.83165, 7.58683, 3.37727, 2.6781, 2.67512, 2.67506, 2.67506, 2.67506, 2.67506, 2.67506, 2.7892, 2.67506, 2.67506, 2.6794
2.10714, 18, 9.83847, 2.75702, 4.47214, 8.16153, 4.94534e-07, 2.75704, 2.75703, 2.97524, 2.76316, 2.75728, 2.79658, 2.92345, 8.67958, 3.35767, 2.7588, 2.75707, 2.75702, 2.75702, 2.75702, 2.75702, 2.75702, 2.87831, 2.75702, 2.75702, 2.76151
2.11503, 18, 11.2736, 2.84034, 4.47214, 6.72644, 3.34998e-07, 2.84036, 2.84035, 3.05856, 2.84648, 2.84061, 2.87373, 3.01697, 10.1941, 3.35048, 2.84136, 2.84038, 2.84034, 2.84034, 2.84034, 2.84034, 2.84034, 2.9693, 2.84034, 2.84034, 2.84501
2.12292, 22, 13.3025, 2.92502, 4.89898, 8.69753, 2.24311e-07, 2.92504, 2.92502, 3.14324, 2.93115, 2.92528, 2.9544, 3.11219, 12.2876, 3.356, 2.9256, 2.92505, 2.92502, 2.92502, 2.92502, 2.92502, 2.92502, 3.06223, 2.92502, 2.92502, 2.92989
2.13081, 24, 16.124, 3.01104, 5.09902, 7.87603, 1.48445e-07, 3.01106, 3.01104, 3.22926, 3.01717, 3.0113, 3.03825, 3.20911, 15.1595, 3.37394, 3.01136, 3.01106, 3.01104, 3.01104, 3.01104, 3.01104, 3.01104, 3.15719, 3.01104, 3.01104, 3.01614
2.13871, 46, 19.983, 3.0984, 6.9282, 26.017, 9.70768e-08, 3.09841, 3.0984, 3.31662, 3.10453, 3.09866, 3.12502, 3.30771, 19.0557, 3.40355, 3.09857, 3.09841, 3.0984, 3.0984, 3.0984, 3.0984, 3.0984, 3.25433, 3.0984, 3.0984, 3.10376
2.1466, 40, 25.1716, 3.18708, 6.48074, 14.8284, 6.27285e-08, 3.18709, 3.18708, 3.4053, 3.19321, 3.18734, 3.21446, 3.40795, 24.2695, 3.44377, 3.18717, 3.18709, 3.18708, 3.18708, 3.18708, 3.18708, 3.18708, 3.35384, 3.18708, 3.18708, 3.19274
2.15449, 24, 32.0275, 3.27707, 5.09902, -8.0275, 4.00466e-08, 3.27709, 3.27708, 3.49529, 3.28321, 3.27733, 3.30639, 3.50983, 31.1395, 3.49337, 3.27712, 3.27708, 3.27707, 3.27707, 3.27707, 3.27707, 3.27707, 3.45603, 3.27707, 3.27707, 3.28307
2.16238, 78, 40.9268, 3.36838, 8.94427, 37.0732, 2.52555e-08, 3.3684, 3.36838, 3.5866, 3.37451, 3.36864, 3.40066, 3.61334, 40.0429, 3.55111, 3.36841, 3.36839, 3.36838, 3.36838, 3.36838, 3.36838, 3.36838, 3.56132, 3.36838, 3.36838, 3.37475
2.17027, 92, 52.2677, 3.46098, 9.69536, 39.7323, 1.57332e-08, 3.46099, 3.46098, 3.6792, 3.46711, 3.46124, 3.49712, 3.71844, 51.3785, 3.61578, 3.46099, 3.46098, 3.46098, 3.46098, 3.46098, 3.46098, 3.46098, 3.67026, 3.46098, 3.46098, 3.46775
2.17817, 84, 66.4509, 3.55486, 9.27362, 17.5491, 9.68064e-09, 3.55487, 3.55486, 3.77308, 3.56099, 3.55512, 3.59564, 3.82512, 65.5478, 3.68629, 3.55486, 3.55486, 3.55486, 3.55486, 3.55486, 3.55486, 3.55486, 3.7836, 3.55486, 3.55486, 3.56208
2.18606, 88, 83.8497, 3.65001, 9.48683, 4.15028, 5.8828e-09, 3.65003, 3.65002, 3.86823, 3.65615, 3.65027, 3.69608, 3.93336, 82.9239, 3.76175, 3.65001, 3.65001, 3.65001, 3.65001, 3.65001, 3.65001, 3.65001, 3.9023, 3.65001, 3.65001, 3.65772
2.19395, 144, 104.774, 3.74642, 12.083, 39.2258, 3.53041e-09, 3.74644, 3.74643, 3.96464, 3.75256, 3.74668, 3.79828, 4.04314, 103.817, 3.84138, 3.74642, 3.74642, 3.74642, 3.74642, 3.74642, 3.74642, 3.74642, 4.02756, 3.74642, 3.74642, 3.75465
2.20184, 140, 129.43, 3.84408, 11.9164, 10.5699, 2.09213e-09, 3.84409, 3.84408, 4.0623, 3.85021, 3.84434, 3.90207, 4.15444, 128.431, 3.9246, 3.84408, 3.84408, 3.84408, 3.84408, 3.84408, 3.84408, 3.84408, 4.16088, 3.84408, 3.84408, 3.85286
2.20974, 172, 157.877, 3.94297, 13.1909, 14.1226, 1.22413e-09, 3.94299, 3.94297, 4.16119, 3.9491, 3.94323, 4.00725, 4.26725, 156.826, 4.01097, 3.94297, 3.94297, 3.94297, 3.94297, 3.94297, 3.94297, 3.94297, 4.304, 3.94297, 3.94297, 3.95234
2.21763, 232, 189.985, 4.04307, 15.2971, 42.0149, 7.07171e-10, 4.04309, 4.04308, 4.26129, 4.04921, 4.04333, 4.11358, 4.38152, 188.868, 4.10017, 4.04307, 4.04307, 4.04307, 4.04307, 4.04307, 4.04307, 4.04307, 4.45895, 4.04307, 4.04307, 4.05307
2.22552, 242, 225.408, 4.14437, 15.6205, 16.5925, 4.03273e-10, 4.14439, 4.14438, 4.36259, 4.15051, 4.14464, 4.22085, 4.49725, 224.212, 4.19195, 4.14437, 4.14437, 4.14437, 4.14437, 4.14437, 4.14437, 4.14437, 4.62798, 4.14437, 4.14437, 4.15504
2.23341, 266, 263.555, 4.24686, 16.3707, 2.44492, 2.27002e-10, 4.24688, 4.24687, 4.46508, 4.253, 4.24713, 4.32882, 4.61442, 262.264, 4.28614, 4.24686, 4.24686, 4.24686, 4.24686, 4.24686, 4.24686, 4.24686, 4.8135, 4.24686, 4.24686, 4.25822
2.24131, 288, 303.59, 4.35051, 17.0294, -15.5896, 1.26116e-10, 4.35053, 4.35052, 4.56873, 4.35665, 4.35078, 4.43723, 4.73299, 302.184, 4.38261, 4.35051, 4.35051, 4.35051, 4.35051, 4.35051, 4.35051, 4.35051, 5.01793, 4.35051, 4.35051, 4.36259
2.2492, 354, 344.445, 4.4553, 18.868, 9.55505, 6.91443e-11, 4.45532, 4.45531, 4.67352, 4.46144, 4.45556, 4.54589, 4.85293, 342.905, 4.48123, 4.4553, 4.4553, 4.4553, 4.4553, 4.4553, 4.4553, 4.4553, 5.24356, 4.4553, 4.4553, 4.46814
2.25709, 356, 384.868, 4.56122, 18.9209, -28.8682, 3.7405e-11, 4.56123, 4.56122, 4.77944, 4.56735, 4.56148, 4.65459, 4.97424, 383.172, 4.58191, 4.56122, 4.56122, 4.56122, 4.56122, 4.56122, 4.56122, 4.56122, 5.49238, 4.56122, 4.56122, 4.57483
2.26498, 438, 423.466, 4.66822, 20.9762, 14.5338, 1.99495e-11, 4.66823, 4.66822, 4.88644, 4.67435, 4.66848, 4.76319, 5.09687, 421.59, 4.68452, 4.66822, 4.66822, 4.66822, 4.66822, 4.66822, 4.66822, 4.66822, 5.76579, 4.66822, 4.66822, 4.68265
2.27288, 470, 458.798, 4.77627, 21.7256, 11.2024, 1.0474e-11, 4.77629, 4.77628, 4.99449, 4.78241, 4.77654, 4.87157, 5.22079, 456.717, 4.78895, 4.77627, 4.77627, 4.77627, 4.77627, 4.77627, 4.77627, 4.77627, 6.06441, 4.77627, 4.77627, 4.79154
2.28077, 510, 489.455, 4.88534, 22.6274, 20.545, 5.3999e-12, 4.88536, 4.88535, 5.10357, 4.89148, 4.88561, 4.97969, 5.34595, 487.147, 4.89506, 4.88534, 4.88534, 4.88534, 4.88534, 4.88534, 4.88534, 4.88534, 6.38781, 4.88534, 4.88534, 4.90148
2.28866, 494, 514.163, 4.99538, 22.2711, -20.1633, 2.7199e-12, 4.9954, 4.99539, 5.2136, 5.00152, 4.99565, 5.08752, 5.47234, 511.606, 5.00273, 4.99538, 4.99538, 4.99538, 4.99538, 4.99538, 4.99538, 4.99538, 6.73434, 4.99538, 4.99538, 5.01241
2.29655, 532, 531.87, 5.10633, 23.1084, 0.129761, 1.3284e-12, 5.10635, 5.10634, 5.32455, 5.11247, 5.10659, 5.19512, 5.59992, 529.045, 5.1118, 5.10633, 5.10633, 5.10633, 5.10633, 5.10633, 5.10633, 5.10633, 7.10098, 5.10633, 5.10633, 5.12427
2.30444, 500, 541.824, 5.21812, 22.4054, -41.8242, 6.24694e-13, 5.21813, 5.21812, 5.43634, 5.22425, 5.21838, 5.30254, 5.72866, 538.716, 5.22213, 5.21812, 5.21812, 5.21812, 5.21812, 5.21812, 5.21812, 5.21812, 7.48327, 5.21812, 5.21812, 5.237
2.31234, 556, 543.63, 5.33064, 23.622, 12.3696, 2.78845e-13, 5.33065, 5.33064, 5.54886, 5.33677, 5.3309, 5.40987, 5.85858, 540.231, 5.33354, 5.33064, 5.33064, 5.33064, 5.33064, 5.33064, 5.33064, 5.33064, 7.87535, 5.33064, 5.33064, 5.35049
2.32023, 564, 537.284, 5.4438, 23.7908, 26.7165, 1.16323e-13, 5.44382, 5.44381, 5.66202, 5.44994, 5.44406, 5.5172, 5.98975, 533.59, 5.44588, 5.4438, 5.4438, 5.4438, 5.4438, 5.4438, 5.4438, 5.4438, 8.27024, 5.4438, 5.4438, 5.46464
2.32812, 514, 523.164, 5.55747, 22.7156, -9.1637, 4.44841e-14, 5.55749, 5.55748, 5.77569, 5.56361, 5.55773, 5.62463, 6.12234, 519.181, 5.55893, 5.55747, 5.55747, 5.55747, 5.55747, 5.55747, 5.55747, 5.55747, 8.66003, 5.55747, 5.55747, 5.57932
2.33601, 460, 502.01, 5.67149, 21.4942, -42.0099, 1.59887e-14, 5.67151, 5.6715, 5.88972, 5.67763, 5.67176, 5.7322, 6.25669, 497.751, 5.6725, 5.67149, 5.67149, 5.67149, 5.67149, 5.67149, 5.67149, 5.67149, 9.03628, 5.67149, 5.67149, 5.69438
2.34391, 478, 474.86, 5.78569, 21.9089, 3.14041, 5.20618e-15, 5.78571, 5.7857, 6.00391, 5.79183, 5.78595, 5.83994, 6.39347, 470.343, 5.78638, 5.78569, 5.78569, 5.78569, 5.78569, 5.78569, 5.78569, 5.78569, 9.39061, 5.78569, 5.78569, 5.80964
2.3518, 516, 442.97, 5.89987, 22.7596, 73.0305, 1.51284e-15, 5.89989, 5.89988, 6.11809, 5.90601, 5.90013, 5.94783, 6.53385, 438.222, 5.90033, 5.89987, 5.89987, 5.89987, 5.89987, 5.89987, 5.89987, 5.89987, 9.71515, 5.89987, 5.89987, 5.9249
2.35969, 398, 407.733, 6.01381, 20, -9.7327, 3.82952e-16, 6.01383, 6.01382, 6.23203, 6.01995, 6.01407, 6.0558, 6.67973, 402.784, 6.01412, 6.01381, 6.01381, 6.01381, 6.01381, 6.01381, 6.01381, 6.01381, 10.0031, 6.01381, 6.01381, 6.03994
2.36758, 322, 370.574, 6.12727, 18, -48.5743, 7.95501e-17, 6.12729, 6.12728, 6.34549, 6.13341, 6.12753, 6.16372, 6.83418, 365.457, 6.12747, 6.12727, 6.12727, 6.12727, 6.12727, 6.12727, 6.12727, 6.12727, 10.2491, 6.12727, 6.12727, 6.15452
2.37548, 326, 332.868, 6.24002, 18.1108, -6.86841, 1.6553e-17, 6.24003, 6.24002, 6.45824, 6.24615, 6.24028, 6.27144, 7.00198, 327.612, 6.24014, 6.24002, 6.24002, 6.24002, 6.24002, 6.24002, 6.24002, 6.24002, 10.4497, 6.24002, 6.24002, 6.26841
2.38337, 308, 295.858, 6.3518, 17.6068, 12.1419, 3.04368e-18, 6.35181, 6.3518, 6.57002, 6.35793, 6.35206, 6.37875, 7.19034, 290.486, 6.35188, 6.3518, 6.3518, 6.3518, 6.3518, 6.3518, 6.3518, 6.3518, 10.6037, 6.3518, 6.3518, 6.38136
2.39126, 250, 260.598, 6.46239, 15.8745, -10.598, 4.89659e-19, 6.46241, 6.4624, 6.68061, 6.46853, 6.46265, 6.48544, 7.40986, 255.122, 6.46244, 6.46239, 6.46239, 6.46239, 6.46239, 6.46239, 6.46239, 6.46239, 10.7121, 6.46239, 6.46239, 6.49314
2.39915, 206, 227.915, 6.57159, 14.4222, -21.9151, 6.68254e-20, 6.57161, 6.57159, 6.78981, 6.57772, 6.57185, 6.5913, 7.67576, 222.328, 6.57162, 6.57159, 6.57159, 6.57159, 6.57159, 6.57159, 6.57159, 6.57159, 10.7779, 6.57159, 6.57159, 6.60354
2.40704, 204, 198.398, 6.67921, 14.3527, 5.60199, 6.84295e-21, 6.67923, 6.67922, 6.89744, 6.68535, 6.67948, 6.69613, 8.00928, 192.666, 6.67923, 6.67921, 6.67921, 6.67921, 6.67921, 6.67921, 6.67921, 6.67921, 10.8061, 6.67921, 6.67921, 6.71239
2.41494, 172, 172.393, 6.78517, 13.1909, -0.392502, 2.75819e-22, 6.78518, 6.78517, 7.00339, 6.7913, 6.78543, 6.79976, 8.43945, 166.446, 6.78518, 6.78517, 6.78517, 6.78517, 6.78517, 6.78517, 6.78517, 6.78517, 10.8036, 6.78517, 6.78517, 6.81958
2.42283, 146, 150.034, 6.88938, 12.1655, -4.0336, 4.85681e-24, 6.8894, 6.88939, 7.10761, 6.89552, 6.88965, 6.9021, 9.0049, 143.756, 6.88939, 6.88938, 6.88938, 6.88938, 6.88938, 6.88938, 6.88938, 6.88939, 10.7784, 6.88938, 6.88938, 6.92506
2.43072, 130, 131.279, 6.99188, 11.4891, -1.27892, 6.64077e-27, 6.9919, 6.99189, 7.2101, 6.99802, 6.99214, 7.0031, 9.75568, 124.494, 6.99189, 6.99188, 6.99188, 6.99188, 6.99188, 6.99188, 6.99188, 6.99188, 10.7398, 6.99188, 6.99188, 7.02884
2.43861, 146, 115.95, 7.09275, 12.1655, 30.0499, 0, 7.09277, 7.09276, 7.31097, 7.09889, 7.09301, 7.10279, 10.755, 108.41, 7.09275, 7.09275, 7.09275, 7.09275, 7.09275, 7.09275, 7.09275, 7.09275, 10.698, 7.09275, 7.09275, 7.13101
2.44651, 100, 103.78, 7.19217, 10.0995, -3.78027, 0, 7.19219, 7.19218, 7.41039, 7.19831, 7.19244, 7.2013, 12.0807, 95.1464, 7.19217, 7.19217, 7.19217, 7.19217, 7.19217, 7.19217, 7.19217, 7.19217, 10.6642, 7.19217, 7.19217, 7.23174
2.4544, 96, 94.4626, 7.29039, 9.8995, 1.53741, 0, 7.2904, 7.29039, 7.50861, 7.29652, 7.29065, 7.29882, 13.8251, 84.2937, 7.29039, 7.29039, 7.29039, 7.29039, 7.29039, 7.29039, 7.29039, 7.29039, 10.6506, 7.29039, 7.29039, 7.33128
2.46229, 106, 87.6863, 7.3877, 10.3923, 18.3137, 0, 7.38771, 7.3877, 7.60592, 7.39383, 7.38796, 7.39561, 16.0949, 75.4205, 7.3877, 7.3877, 7.3877, 7.3877, 7.3877, 7.3877, 7.3877, 7.3877, 10.6714, 7.3877, 7.3877, 7.42994
2.47018, 84, 83.1701, 7.48447, 9.27362, 0.829857, 0, 7.48449, 7.48448, 7.70269, 7.49061, 7.48474, 7.492, 19.0086, 68.111, 7.48447, 7.48447, 7.48447, 7.48447, 7.48447, 7.48447, 7.48447, 7.48447, 10.7437, 7.48447, 7.48447, 7.52808
2.47808, 58, 80.6841, 7.5811, 7.74597, -22.6841, 0, 7.58112, 7.58111, 7.79932, 7.58724, 7.58137, 7.58835, 22.6921, 61.9891, 7.5811, 7.5811, 7.5811, 7.5811, 7.5811, 7.5811, 7.5811, 7.5811, 10.8882, 7.5811, 7.5811, 7.62609
2.48597, 68, 80.0608, 7.678, 8.3666, -12.0608, 0, 7.67802, 7.67801, 7.89622, 7.68414, 7.67828, 7.68504, 27.2726, 56.7345, 7.678, 7.678, 7.678, 7.678, 7.678, 7.678, 7.678, 7.678, 11.1317, 7.678, 7.678, 7.72439
2.49386, 62, 81.1969, 7.77557, 8, -19.1969, 0, 7.77559, 7.77558, 7.99379, 7.78171, 7.77585, 7.78247, 32.8692, 52.0914, 7.77557, 7.77557, 7.77557, 7.77557, 7.77557, 7.77557, 7.77557, 7.77557, 11.5081, 7.77557, 7.77557, 7.82338
2.50175, 78, 84.045, 7.87419, 8.94427, -6.04498, 0, 7.87421, 7.8742, 8.09241, 7.88033, 7.87448, 7.88098, 39.5827, 47.8688, 7.87419, 7.87419, 7.87419, 7.87419, 7.87419, 7.87419, 7.87419, 7.87419, 12.0612, 7.87419, 7.87419, 7.92343
2.50965, 56, 88.6003, 7.97422, 7.61577, -32.6003, 0, 7.97423, 7.97422, 8.19244, 7.98035, 7.97452, 7.98094, 47.4841, 43.9364, 7.97422, 7.97422, 7.97422, 7.97422, 7.97422, 7.97422, 7.97422, 7.97422, 12.8461, 7.97422, 7.97422, 8.02493
2.51754, 72, 94.8792, 8.07592, 8.60233, -22.8792, 0, 8.07594, 8.07593, 8.29414, 8.08205, 8.07623, 8.08259, 56.5993, 40.2168, 8.07592, 8.07592, 8.07592, 8.07592, 8.07592, 8.07592, 8.07592, 8.07592, 13.9312, 8.07592, 8.07592, 8.12813
2.52543, 78, 102.899, 8.17952, 8.94427, -24.8991, 0, 8.17954, 8.17953, 8.39775, 8.18566, 8.17986, 8.18616, 66.8991, 36.6745, 8.17952, 8.17952, 8.17952, 8.17952, 8.17952, 8.17952, 8.17952, 8.17953, 15.3994, 8.17952, 8.17952, 8.2333
2.53332, 88, 112.656, 8.28519, 9.48683, -24.6555, 0, 8.28521, 8.2852, 8.50341, 8.29133, 8.28556, 8.29181, 78.287, 33.3045, 8.28519, 8.28519, 8.28519, 8.28519, 8.28519, 8.28519, 8.28519, 8.28519, 17.3476, 8.28519, 8.28519, 8.3406
2.54122, 124, 124.103, 8.39299, 11.225, -0.103004, 0, 8.39301, 8.393, 8.61122, 8.39913, 8.3934, 8.39959, 90.593, 30.1212, 8.39299, 8.39299, 8.39299, 8.39299, 8.39299, 8.39299, 8.39299, 8.393, 19.8863, 8.39299, 8.39299, 8.45018
2.54911, 100, 137.14, 8.50296, 10.0995, -37.1398, 0, 8.50297, 8.50296, 8.72118, 8.50909, 8.50342, 8.50954, 103.57, 27.1492, 8.50296, 8.50296, 8.50296, 8.50296, 8.50296, 8.50296, 8.50296, 8.50296, 23.1357, 8.50296, 8.50296, 8.56214
2.557, 142, 151.599, 8.61504, 12, -9.59872, 0, 8.61505, 8.61504, 8.83326, 8.62117, 8.61556, 8.62161, 116.899, 24.4151, 8.61504, 8.61504, 8.61504, 8.61504, 8.61504, 8.61504, 8.61504, 8.61504, 27.2213, 8.61504, 8.61504, 8.67655
2.56489, 148, 167.242, 8.72912, 12.2474, -19.2419, 0, 8.72914, 8.72913, 8.94734, 8.73526, 8.72974, 8.73569, 130.197, 21.9419, 8.72912, 8.72912, 8.72912, 8.72912, 8.72912, 8.72912, 8.72912, 8.72912, 32.2657, 8.72912, 8.72912, 8.79354
2.57278, 180, 183.769, 8.8451, 13.4907, -3.76852, 0, 8.84512, 8.84511, 9.06332, 8.85124, 8.84584, 8.85167, 143.033, 19.7449, 8.8451, 8.8451, 8.8451, 8.8451, 8.8451, 8.8451, 8.8451, 8.8451, 38.3807, 8.8451, 8.8451, 8.9133
2.58068, 210, 200.82, 8.9628, 14.5602, 9.17993, 0, 8.96282, 8.96281, 9.18103, 8.96894, 8.96371, 8.96937, 154.956, 17.8304, 8.9628, 8.9628, 8.9628, 8.9628, 8.9628, 8.9628, 8.9628, 8.96281, 45.6544, 8.9628, 8.9628, 9.03617
2.58857, 214, 217.994, 9.08205, 14.6969, -3.99442, 0, 9.08207, 9.08206, 9.30027, 9.08819, 9.08315, 9.08861, 165.511, 16.1954, 9.08205, 9.08205, 9.08205, 9.08205, 9.08205, 9.08205, 9.08205, 9.08205, 54.139, 9.08205, 9.08205, 9.1627
2.59646, 240, 234.865, 9.20265, 15.5563, 5.13515, 0, 9.20266, 9.20265, 9.42087, 9.20878, 9.20401, 9.20921, 174.28, 14.8282, 9.20265, 9.20265, 9.20265, 9.20265, 9.20265, 9.20265, 9.20265, 9.20265, 63.8388, 9.20265, 9.20265, 9.2938
2.60435, 252, 250.999, 9.32442, 15.9374, 1.00096, 0, 9.32444, 9.32443, 9.54264, 9.33055, 9.32611, 9.33098, 180.9, 13.7101, 9.32442, 9.32442, 9.32442, 9.32442, 9.32442, 9.32442, 9.32442, 9.32442, 74.6992, 9.32442, 9.32442, 9.43083
2.61225, 276, 265.973, 9.44717, 16.6733, 10.0268, 0, 9.44719, 9.44718, 9.66539, 9.45331, 9.44927, 9.45373, 185.094, 12.8174, 9.44717, 9.44717, 9.44717, 9.44717, 9.44717, 9.44717, 9.44717, 9.44717, 86.5945, 9.44717, 9.44717, 9.57577
