   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_196.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.0577887, 0, 3.74607e-20, 0, 1.41421, -3.74607e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2412e-22, 0, 0, 7.95849e-25, 0, 3.73357e-20, 0, 0, 0
0.0656594, 0, 8.9895e-20, 0, 1.41421, -8.9895e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.97853e-22, 0, 0, 1.95763e-24, 0, 8.95952e-20, 0, 0, 0
0.0735302, 0, 2.02015e-19, 0, 1.41421, -2.02015e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.69343e-22, 0, 0, 4.47186e-24, 0, 2.01341e-19, 0, 0, 0
0.0814009, 0, 4.47779e-19, 0, 1.41421, -4.47779e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.48364e-21, 0, 0, 1.00765e-23, 0, 4.46285e-19, 0, 0, 0
0.0892716, 0, 9.79506e-19, 0, 1.41421, -9.79506e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.24544e-21, 0, 0, 2.24096e-23, 0, 9.76238e-19, 0, 0, 0
0.0971423, 0, 2.1155e-18, 0, 1.41421, -2.1155e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.00936e-21, 0, 0, 4.92114e-23, 0, 2.10844e-18, 0, 0, 0
0.105013, 0, 4.51295e-18, 0, 1.41421, -4.51295e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.49529e-20, 0, 0, 1.06755e-22, 0, 4.49789e-18, 0, 0, 0
0.112884, 0, 9.51287e-18, 0, 1.41421, -9.51287e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.15193e-20, 0, 0, 2.28862e-22, 0, 9.48112e-18, 0, 0, 0
0.120755, 0, 1.98203e-17, 0, 1.41421, -1.98203e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.56714e-20, 0, 0, 4.85031e-22, 0, 1.97542e-17, 0, 0, 0
0.128625, 0, 4.08311e-17, 0, 1.41421, -4.08311e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35287e-19, 0, 0, 1.01652e-21, 0, 4.06948e-17, 0, 0, 0
0.136496, 0, 8.319e-17, 0, 1.41421, -8.319e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.75636e-19, 0, 0, 2.10739e-21, 0, 8.29123e-17, 0, 0, 0
0.144367, 0, 1.67673e-16, 0, 1.41421, -1.67673e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.55556e-19, 0, 0, 4.32283e-21, 0, 1.67113e-16, 0, 0, 0
0.152237, 0, 3.34401e-16, 0, 1.41421, -3.34401e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.10798e-18, 0, 0, 8.77599e-21, 0, 3.33284e-16, 0, 0, 0
0.160108, 0, 6.60051e-16, 0, 1.41421, -6.60051e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.18696e-18, 0, 0, 1.76373e-20, 0, 6.57846e-16, 0, 0, 0
0.167979, 0, 1.28967e-15, 0, 1.41421, -1.28967e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.2731e-18, 0, 0, 3.5097e-20, 0, 1.28537e-15, 0, 0, 0
0.17585, 0, 2.49491e-15, 0, 1.41421, -2.49491e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.26642e-18, 0, 0, 6.91667e-20, 0, 2.48658e-15, 0, 0, 0
0.18372, 0, 4.77944e-15, 0, 1.41421, -4.77944e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58357e-17, 0, 0, 1.35019e-19, 0, 4.76347e-15, 0, 0, 0
0.191591, 0, 9.06803e-15, 0, 1.41421, -9.06803e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.00451e-17, 0, 0, 2.61121e-19, 0, 9.03772e-15, 0, 0, 0
0.199462, 0, 1.70423e-14, 0, 1.41421, -1.70423e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.64659e-17, 0, 0, 5.00386e-19, 0, 1.69853e-14, 0, 0, 0
0.207333, 0, 3.17305e-14, 0, 1.41421, -3.17305e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.05132e-16, 0, 0, 9.50283e-19, 0, 3.16244e-14, 0, 0, 0
0.215203, 0, 5.85351e-14, 0, 1.41421, -5.85351e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.93942e-16, 0, 0, 1.78883e-18, 0, 5.83393e-14, 0, 0, 0
0.223074, 0, 1.07003e-13, 0, 1.41421, -1.07003e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.54528e-16, 0, 0, 3.33819e-18, 0, 1.06645e-13, 0, 0, 0
0.230945, 0, 1.93846e-13, 0, 1.41421, -1.93846e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.42262e-16, 0, 0, 6.17651e-18, 0, 1.93198e-13, 0, 0, 0
0.238815, 0, 3.48052e-13, 0, 1.41421, -3.48052e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.15319e-15, 0, 0, 1.13325e-17, 0, 3.46888e-13, 0, 0, 0
0.246686, 0, 6.19435e-13, 0, 1.41421, -6.19435e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.05235e-15, 0, 0, 2.06218e-17, 0, 6.17362e-13, 0, 0, 0
0.254557, 0, 1.09281e-12, 0, 1.41421, -1.09281e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.6208e-15, 0, 0, 3.72227e-17, 0, 1.08915e-12, 0, 0, 0
0.262428, 0, 1.91129e-12, 0, 1.41421, -1.91129e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.33273e-15, 0, 0, 6.66561e-17, 0, 1.90489e-12, 0, 0, 0
0.270298, 0, 3.31412e-12, 0, 1.41421, -3.31412e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0981e-14, 0, 0, 1.1844e-16, 0, 3.30302e-12, 0, 0, 0
0.278169, 0, 5.6977e-12, 0, 1.41421, -5.6977e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.88792e-14, 0, 0, 2.08864e-16, 0, 5.67861e-12, 0, 0, 0
0.28604, 0, 9.71283e-12, 0, 1.41421, -9.71283e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.21846e-14, 0, 0, 3.65619e-16, 0, 9.68028e-12, 0, 0, 0
0.293911, 0, 1.64184e-11, 0, 1.41421, -1.64184e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.44074e-14, 0, 0, 6.35473e-16, 0, 1.63634e-11, 0, 0, 0
0.301781, 0, 2.7522e-11, 0, 1.41421, -2.7522e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.12096e-14, 0, 0, 1.09695e-15, 0, 2.74297e-11, 0, 0, 0
0.309652, 0, 4.57525e-11, 0, 1.41421, -4.57525e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.51642e-13, 0, 0, 1.88116e-15, 0, 4.5599e-11, 0, 0, 0
0.317523, 0, 7.5432e-11, 0, 1.41421, -7.5432e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.50047e-13, 0, 0, 3.20592e-15, 0, 7.51787e-11, 0, 0, 0
0.325393, 0, 1.23345e-10, 3.79752e-43, 1.41421, -1.23345e-10, 0, 3.79752e-43, 3.79752e-43, 3.79752e-43, 3.79752e-43, 3.79752e-43, 3.79752e-43, 3.79752e-43, 3.79752e-43, 3.79752e-43, 4.08947e-13, 3.79752e-43, 3.79752e-43, 5.43164e-15, 3.79752e-43, 1.22931e-10, 3.79752e-43, 3.79752e-43, 3.79752e-43
0.333264, 0, 2.0005e-10, 6.55247e-42, 1.41421, -2.0005e-10, 0, 6.55247e-42, 6.55247e-42, 6.55247e-42, 6.55247e-42, 6.55247e-42, 6.55247e-42, 6.55247e-42, 6.55247e-42, 6.55247e-42, 6.63414e-13, 6.55247e-42, 6.55247e-42, 9.15248e-15, 6.55247e-42, 1.99378e-10, 6.55247e-42, 6.55247e-42, 6.55247e-42
0.341135, 0, 3.21891e-10, 4.84659e-40, 1.41421, -3.21891e-10, 0, 4.84659e-40, 4.84659e-40, 4.84659e-40, 4.84659e-40, 4.84659e-40, 4.84659e-40, 4.84659e-40, 4.84659e-40, 4.84659e-40, 1.06781e-12, 4.84659e-40, 4.84659e-40, 1.53733e-14, 4.84659e-40, 3.20808e-10, 4.84659e-40, 4.84659e-40, 4.84659e-40
0.349006, 0, 5.13649e-10, 5.521e-39, 1.41421, -5.13649e-10, 0, 5.521e-39, 5.521e-39, 5.521e-39, 5.521e-39, 5.521e-39, 5.521e-39, 5.521e-39, 5.521e-39, 5.521e-39, 1.70457e-12, 5.521e-39, 5.521e-39, 2.56591e-14, 5.521e-39, 5.11919e-10, 5.521e-39, 5.521e-39, 5.521e-39
0.356876, 0, 8.13081e-10, 5.6846e-38, 1.41421, -8.13081e-10, 0, 5.6846e-38, 5.6846e-38, 5.6846e-38, 5.6846e-38, 5.6846e-38, 5.6846e-38, 5.6846e-38, 5.6846e-38, 5.6846e-38, 2.69953e-12, 5.6846e-38, 5.6846e-38, 4.26558e-14, 5.6846e-38, 8.10338e-10, 5.6846e-38, 5.6846e-38, 5.6846e-38
0.364747, 0, 1.27682e-09, 5.31733e-37, 1.41421, -1.27682e-09, 0, 5.31733e-37, 5.31733e-37, 5.31733e-37, 5.31733e-37, 5.31733e-37, 5.31733e-37, 5.31733e-37, 5.31733e-37, 5.31733e-37, 4.24171e-12, 5.31733e-37, 5.31733e-37, 7.06659e-14, 5.31733e-37, 1.27251e-09, 5.31733e-37, 5.31733e-37, 5.31733e-37
0.372618, 0, 1.9892e-09, 4.54758e-36, 1.41421, -1.9892e-09, 0, 4.54758e-36, 4.54758e-36, 4.54758e-36, 4.54758e-36, 4.54758e-36, 4.54758e-36, 4.54758e-36, 4.54758e-36, 4.54758e-36, 6.61309e-12, 4.54758e-36, 4.54758e-36, 1.16728e-13, 4.54758e-36, 1.98247e-09, 4.54758e-36, 4.54758e-36, 4.54758e-36
0.380489, 0, 3.07466e-09, 3.57027e-35, 1.41421, -3.07466e-09, 0, 3.57027e-35, 3.57027e-35, 3.57027e-35, 3.57027e-35, 3.57027e-35, 3.57027e-35, 3.57027e-35, 3.57027e-35, 3.57027e-35, 1.02308e-11, 3.57027e-35, 3.57027e-35, 1.92359e-13, 3.57027e-35, 3.06424e-09, 3.57027e-35, 3.57027e-35, 3.57027e-35
0.388359, 0, 4.71529e-09, 2.58467e-34, 1.41421, -4.71529e-09, 0, 2.58467e-34, 2.58467e-34, 2.58467e-34, 2.58467e-34, 2.58467e-34, 2.58467e-34, 2.58467e-34, 2.58467e-34, 2.58467e-34, 1.57071e-11, 2.58467e-34, 2.58467e-34, 3.16406e-13, 2.58467e-34, 4.69927e-09, 2.58467e-34, 2.58467e-34, 2.58467e-34
0.39623, 0, 7.17521e-09, 1.78282e-33, 1.41421, -7.17521e-09, 0, 1.78282e-33, 1.78282e-33, 1.78282e-33, 1.78282e-33, 1.78282e-33, 1.78282e-33, 1.78282e-33, 1.78282e-33, 1.78282e-33, 2.39328e-11, 1.78282e-33, 1.78282e-33, 5.19721e-13, 1.78282e-33, 7.15076e-09, 1.78282e-33, 1.78282e-33, 1.78282e-33
0.404101, 0, 1.08343e-08, 1.06551e-32, 1.41421, -1.08343e-08, 0, 1.06551e-32, 1.06551e-32, 1.06551e-32, 1.06551e-32, 1.06551e-32, 1.06551e-32, 1.06551e-32, 1.06551e-32, 1.06551e-32, 3.61951e-11, 1.06551e-32, 1.06551e-32, 8.52824e-13, 1.06551e-32, 1.07972e-08, 1.06551e-32, 1.06551e-32, 1.06551e-32
0.411971, 0, 1.6234e-08, 6.38009e-32, 1.41421, -1.6234e-08, 0, 6.38009e-32, 6.38009e-32, 6.38009e-32, 6.38009e-32, 6.38009e-32, 6.38009e-32, 6.38009e-32, 6.38009e-32, 6.38009e-32, 5.4338e-11, 6.38009e-32, 6.38009e-32, 1.39842e-12, 6.38009e-32, 1.61783e-08, 6.38009e-32, 6.38009e-32, 6.38009e-32
0.419842, 0, 2.41402e-08, 3.4302e-31, 1.41421, -2.41402e-08, 0, 3.4302e-31, 3.4302e-31, 3.4302e-31, 3.4302e-31, 3.4302e-31, 3.4302e-31, 3.4302e-31, 3.4302e-31, 3.4302e-31, 8.09849e-11, 3.4302e-31, 3.4302e-31, 2.29179e-12, 3.4302e-31, 2.4057e-08, 3.4302e-31, 3.4302e-31, 3.4302e-31
0.427713, 0, 3.56264e-08, 1.79545e-30, 1.41421, -3.56264e-08, 0, 1.79545e-30, 1.79545e-30, 1.79545e-30, 1.79545e-30, 1.79545e-30, 1.79545e-30, 1.79545e-30, 1.79545e-30, 1.79545e-30, 1.19839e-10, 1.79545e-30, 1.79545e-30, 3.75401e-12, 1.79545e-30, 3.55028e-08, 1.79545e-30, 1.79545e-30, 1.79545e-30
0.435584, 0, 5.21849e-08, 8.95339e-30, 1.41421, -5.21849e-08, 0, 8.95339e-30, 8.95339e-30, 8.95339e-30, 8.95339e-30, 8.95339e-30, 8.95339e-30, 8.95339e-30, 8.95339e-30, 8.95339e-30, 1.76094e-10, 8.95339e-30, 8.95339e-30, 6.14552e-12, 8.95339e-30, 5.20027e-08, 8.95339e-30, 8.95339e-30, 8.95339e-30
0.443454, 0, 7.58735e-08, 4.22937e-29, 1.41421, -7.58735e-08, 0, 4.22937e-29, 4.22937e-29, 4.22937e-29, 4.22937e-29, 4.22937e-29, 4.22937e-29, 4.22937e-29, 4.22937e-29, 4.22937e-29, 2.56976e-10, 4.22937e-29, 4.22937e-29, 1.00524e-11, 4.22937e-29, 7.56065e-08, 4.22937e-29, 4.22937e-29, 4.22937e-29
0.451325, 0, 1.09506e-07, 1.92868e-28, 1.41421, -1.09506e-07, 0, 1.92868e-28, 1.92868e-28, 1.92868e-28, 1.92868e-28, 1.92868e-28, 1.92868e-28, 1.92868e-28, 1.92868e-28, 1.92868e-28, 3.72482e-10, 1.92868e-28, 1.92868e-28, 1.64245e-11, 1.92868e-28, 1.09117e-07, 1.92868e-28, 1.92868e-28, 1.92868e-28
0.459196, 0, 1.56899e-07, 8.41421e-28, 1.41421, -1.56899e-07, 0, 8.41421e-28, 8.41421e-28, 8.41421e-28, 8.41421e-28, 8.41421e-28, 8.41421e-28, 8.41421e-28, 8.41421e-28, 8.41421e-28, 5.36342e-10, 8.41421e-28, 8.41421e-28, 2.67942e-11, 8.41421e-28, 1.56336e-07, 8.41421e-28, 8.41421e-28, 8.41421e-28
0.467067, 0, 2.23188e-07, 3.50052e-27, 1.41421, -2.23188e-07, 0, 3.50052e-27, 3.50052e-27, 3.50052e-27, 3.50052e-27, 3.50052e-27, 3.50052e-27, 3.50052e-27, 3.50052e-27, 3.50052e-27, 7.673e-10, 3.50052e-27, 3.50052e-27, 4.36215e-11, 3.50052e-27, 2.22377e-07, 3.50052e-27, 3.50052e-27, 3.50052e-27
0.474937, 0, 3.15226e-07, 1.38995e-26, 1.41421, -3.15226e-07, 0, 1.38995e-26, 1.38995e-26, 1.38995e-26, 1.38995e-26, 1.38995e-26, 1.38995e-26, 1.38995e-26, 1.38995e-26, 1.38995e-26, 1.09078e-09, 1.38995e-26, 1.38995e-26, 7.08341e-11, 1.38995e-26, 3.14065e-07, 1.38995e-26, 1.38995e-26, 1.38995e-26
0.482808, 0, 4.42092e-07, 5.2745e-26, 1.41421, -4.42092e-07, 0, 5.2745e-26, 5.2745e-26, 5.2745e-26, 5.2745e-26, 5.2745e-26, 5.2745e-26, 9.70256e-13, 5.2745e-26, 5.2745e-26, 1.54108e-09, 5.2745e-26, 5.2745e-26, 1.14662e-10, 5.2745e-26, 4.40435e-07, 5.2745e-26, 5.2745e-26, 5.2745e-26
0.490679, 0, 6.1571e-07, 1.91634e-25, 1.41421, -6.1571e-07, 0, 1.91634e-25, 1.91634e-25, 1.91634e-25, 1.91634e-25, 1.91634e-25, 1.91634e-25, 3.34532e-12, 1.91634e-25, 1.91634e-25, 2.16414e-09, 1.91634e-25, 1.91634e-25, 1.84925e-10, 1.91634e-25, 6.13357e-07, 1.91634e-25, 1.91634e-25, 1.91634e-25
0.498549, 0, 8.51626e-07, 6.73267e-25, 1.41421, -8.51626e-07, 0, 6.73267e-25, 6.73267e-25, 6.73267e-25, 6.73267e-25, 6.73267e-25, 6.73267e-25, 8.97132e-12, 6.73267e-25, 6.73267e-25, 3.02119e-09, 6.73267e-25, 6.73267e-25, 2.96979e-10, 6.73267e-25, 8.48299e-07, 6.73267e-25, 6.73267e-25, 6.73267e-25
0.50642, 0, 1.17332e-06, 2.56541e-10, 1.41421, -1.17332e-06, 2.56541e-10, 2.56556e-10, 2.56671e-10, 8.4524e-10, 2.73779e-10, 2.56638e-10, 2.87632e-10, 3.24072e-10, 1.77715e-09, 9.84965e-10, 4.44999e-09, 2.57786e-10, 2.59899e-10, 7.31208e-10, 2.56542e-10, 1.16567e-06, 2.56541e-10, 2.56541e-10, 2.75454e-10
0.514291, 0, 1.60808e-06, 8.74403e-10, 1.41421, -1.60808e-06, 8.74403e-10, 8.74454e-10, 8.7485e-10, 2.893e-09, 9.33512e-10, 8.74737e-10, 9.81013e-10, 1.08178e-09, 6.08845e-09, 3.37211e-09, 6.66214e-09, 8.78673e-10, 8.85917e-10, 1.62922e-09, 8.74407e-10, 1.59135e-06, 8.74403e-10, 8.74403e-10, 9.39254e-10
0.522162, 0, 2.19541e-06, 2.32387e-09, 1.41421, -2.19541e-06, 2.32387e-09, 2.32401e-09, 2.32506e-09, 7.71069e-09, 2.48161e-09, 2.32476e-09, 2.60837e-09, 2.85581e-09, 1.6238e-08, 8.98922e-09, 1.02679e-08, 2.33526e-09, 2.3546e-09, 3.51739e-09, 2.32388e-09, 2.15911e-06, 2.32387e-09, 2.32387e-09, 2.49693e-09
0.530032, 0, 2.99089e-06, 5.64265e-09, 1.41421, -2.99089e-06, 5.64265e-09, 5.64298e-09, 5.64555e-09, 1.87519e-08, 6.02652e-09, 5.64481e-09, 6.335e-09, 6.90874e-09, 3.9504e-08, 2.18634e-08, 1.64869e-08, 5.67038e-09, 5.71742e-09, 7.5185e-09, 5.64267e-09, 2.9121e-06, 5.64265e-09, 5.64265e-09, 6.06381e-09
0.537903, 0, 4.07705e-06, 1.3054e-08, 1.41421, -4.07705e-06, 1.3054e-08, 1.30547e-08, 1.30607e-08, 4.34232e-08, 1.39432e-08, 1.3059e-08, 1.46579e-08, 1.59391e-08, 9.14978e-08, 5.06312e-08, 2.77782e-08, 1.31182e-08, 1.32272e-08, 1.59835e-08, 1.3054e-08, 3.9064e-06, 1.3054e-08, 1.3054e-08, 1.40296e-08
0.545774, 0, 5.5828e-06, 2.92009e-08, 1.41421, -5.5828e-06, 2.92009e-08, 2.92026e-08, 2.92159e-08, 9.7201e-08, 3.11921e-08, 2.92121e-08, 3.27922e-08, 3.60395e-08, 2.04845e-07, 1.1334e-07, 4.90877e-08, 2.93447e-08, 2.95888e-08, 3.37459e-08, 2.9201e-08, 5.21542e-06, 2.92009e-08, 2.92009e-08, 3.13855e-08
0.553645, 0, 7.71852e-06, 6.35301e-08, 1.41421, -7.71852e-06, 6.35301e-08, 6.35338e-08, 6.35628e-08, 2.11592e-07, 6.78656e-08, 6.35545e-08, 7.13498e-08, 7.9295e-08, 4.45973e-07, 2.46733e-07, 9.02493e-08, 6.38433e-08, 6.43746e-08, 7.0533e-08, 6.35304e-08, 6.93719e-06, 6.35301e-08, 6.35301e-08, 6.82868e-08
0.561515, 0, 1.08502e-05, 1.34769e-07, 1.41421, -1.08502e-05, 1.34769e-07, 1.34777e-07, 1.34839e-07, 4.49084e-07, 1.43973e-07, 1.34821e-07, 1.5137e-07, 1.78861e-07, 9.46645e-07, 5.23685e-07, 1.70483e-07, 1.35434e-07, 1.36562e-07, 1.45484e-07, 1.3477e-07, 9.20607e-06, 1.34769e-07, 1.34769e-07, 1.44867e-07
0.569386, 0, 1.56016e-05, 2.79081e-07, 1.41421, -1.56016e-05, 2.79081e-07, 2.79097e-07, 2.79225e-07, 9.30408e-07, 2.98153e-07, 2.79188e-07, 3.1348e-07, 3.85005e-07, 1.96146e-06, 1.085e-06, 3.26573e-07, 2.80458e-07, 2.82796e-07, 2.95358e-07, 2.79082e-07, 1.22125e-05, 2.79081e-07, 2.79081e-07, 3.00006e-07
0.577257, 0, 2.30778e-05, 5.64481e-07, 1.41421, -2.30778e-05, 5.64481e-07, 5.64515e-07, 5.64773e-07, 1.88278e-06, 6.03084e-07, 5.64699e-07, 6.34106e-07, 8.02727e-07, 3.96965e-06, 2.19567e-06, 6.27318e-07, 5.6727e-07, 5.72001e-07, 5.89039e-07, 5.64484e-07, 1.62361e-05, 5.64481e-07, 5.64481e-07, 6.06834e-07
0.585127, 0, 3.5222e-05, 1.11558e-06, 1.41421, -3.5222e-05, 1.11558e-06, 1.11565e-06, 1.11616e-06, 3.72274e-06, 1.19193e-06, 1.11601e-06, 1.25328e-06, 1.63076e-06, 7.84988e-06, 4.34154e-06, 1.19831e-06, 1.1211e-06, 1.13045e-06, 1.15236e-06, 1.11559e-06, 2.17007e-05, 1.11558e-06, 1.11558e-06, 1.19934e-06
0.592998, 0, 5.54191e-05, 2.15471e-06, 1.41421, -5.54191e-05, 2.15471e-06, 2.15484e-06, 2.15583e-06, 7.19398e-06, 2.30227e-06, 2.15555e-06, 2.42086e-06, 3.2367e-06, 1.51711e-05, 8.39002e-06, 2.2631e-06, 2.16537e-06, 2.18346e-06, 2.20939e-06, 2.15472e-06, 2.92659e-05, 2.15471e-06, 2.15471e-06, 2.31661e-06
0.600869, 0, 8.94795e-05, 4.06816e-06, 1.41421, -8.94795e-05, 4.06816e-06, 4.0684e-06, 4.07027e-06, 1.35896e-05, 4.34697e-06, 4.06974e-06, 4.57103e-06, 6.28968e-06, 2.8662e-05, 1.58494e-05, 4.2095e-06, 4.0883e-06, 4.12247e-06, 4.14887e-06, 4.06818e-06, 3.99735e-05, 4.06816e-06, 4.06816e-06, 4.37405e-06
0.60874, 0, 0.000147202, 7.50939e-06, 1.41421, -0.000147202, 7.50939e-06, 7.50984e-06, 7.51328e-06, 2.50987e-05, 8.02444e-06, 7.5123e-06, 8.43835e-06, 1.19911e-05, 5.29426e-05, 2.92734e-05, 7.69288e-06, 7.54659e-06, 7.60972e-06, 7.62771e-06, 7.50942e-06, 5.54784e-05, 7.50939e-06, 7.50939e-06, 8.07448e-06
0.61661, 0, 0.000244747, 1.35545e-05, 1.41421, -0.000244747, 1.35545e-05, 1.35553e-05, 1.35615e-05, 4.53295e-05, 1.44849e-05, 1.35597e-05, 1.52326e-05, 2.24367e-05, 9.56292e-05, 5.28711e-05, 1.37917e-05, 1.36217e-05, 1.37357e-05, 1.37268e-05, 1.35545e-05, 7.83981e-05, 1.35545e-05, 1.35545e-05, 1.45753e-05
0.624481, 0, 0.000408194, 2.3928e-05, 1.41421, -0.000408194, 2.3928e-05, 2.39295e-05, 2.39405e-05, 8.007e-05, 2.5572e-05, 2.39373e-05, 2.68931e-05, 4.1217e-05, 0.000168943, 9.3395e-05, 2.42334e-05, 2.40468e-05, 2.42483e-05, 2.41773e-05, 2.39281e-05, 0.000112852, 2.3928e-05, 2.3928e-05, 2.57317e-05
0.632352, 0, 0.000678561, 4.13188e-05, 1.41421, -0.000678561, 4.13188e-05, 4.13212e-05, 4.13402e-05, 0.000138353, 4.41601e-05, 4.13348e-05, 4.64435e-05, 7.43611e-05, 0.000291959, 0.000161384, 4.17105e-05, 4.1524e-05, 4.18723e-05, 4.16772e-05, 4.13189e-05, 0.000165146, 4.13188e-05, 4.13188e-05, 4.44362e-05
0.640223, 0, 0.00111893, 6.98045e-05, 1.41421, -0.00111893, 6.98045e-05, 6.98086e-05, 6.98408e-05, 0.000233895, 7.46094e-05, 6.98316e-05, 7.84707e-05, 0.000131793, 0.00049365, 0.000272841, 7.03054e-05, 7.01515e-05, 7.07405e-05, 7.03169e-05, 6.98048e-05, 0.000244861, 6.98045e-05, 6.98045e-05, 7.50762e-05
0.648093, 0, 0.00182384, 0.000115397, 1.41421, -0.00182384, 0.000115397, 0.000115403, 0.000115457, 0.00038694, 0.000123348, 0.000115441, 0.000129738, 0.000229518, 0.000816791, 0.000451389, 0.000116035, 0.000115971, 0.000116945, 0.000116125, 0.000115397, 0.00036617, 0.000115397, 0.000115397, 0.00012412
