   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_58.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.118317, 0, 5.32994e-16, 0, 1.41421, -5.32994e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.39516e-18, 0, 0, 1.01471e-20, 3.75914e-21, 0, 5.31585e-16, 0, 0, 0
0.126204, 0, 1.01852e-15, 0, 1.41421, -1.01852e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.66608e-18, 0, 0, 1.97441e-20, 7.32124e-21, 0, 1.01583e-15, 0, 0, 0
0.134091, 0, 1.92875e-15, 0, 1.41421, -1.92875e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.04869e-18, 0, 0, 3.80799e-20, 1.4136e-20, 0, 1.92365e-15, 0, 0, 0
0.141977, 0, 3.61994e-15, 0, 1.41421, -3.61994e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.47552e-18, 0, 0, 7.28083e-20, 2.70642e-20, 0, 3.61037e-15, 0, 0, 0
0.149864, 0, 6.7345e-15, 0, 1.41421, -6.7345e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.76281e-17, 0, 0, 1.38025e-19, 5.13886e-20, 0, 6.71668e-15, 0, 0, 0
0.157751, 0, 1.24205e-14, 0, 1.41421, -1.24205e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.25117e-17, 0, 0, 2.59469e-19, 9.67861e-20, 0, 1.23877e-14, 0, 0, 0
0.165638, 0, 2.27121e-14, 0, 1.41421, -2.27121e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.94506e-17, 0, 0, 4.83744e-19, 1.80843e-19, 0, 2.2652e-14, 0, 0, 0
0.173525, 0, 4.11815e-14, 0, 1.41421, -4.11815e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.07795e-16, 0, 0, 8.94546e-19, 3.35272e-19, 0, 4.10725e-14, 0, 0, 0
0.181412, 0, 7.40487e-14, 0, 1.41421, -7.40487e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.93827e-16, 0, 0, 1.641e-18, 6.16825e-19, 0, 7.38526e-14, 0, 0, 0
0.189299, 0, 1.32051e-13, 0, 1.41421, -1.32051e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.45652e-16, 0, 0, 2.98665e-18, 1.1263e-18, 0, 1.31701e-13, 0, 0, 0
0.197186, 0, 2.33568e-13, 0, 1.41421, -2.33568e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.11379e-16, 0, 0, 5.39358e-18, 2.04142e-18, 0, 2.32949e-13, 0, 0, 0
0.205073, 0, 4.09796e-13, 0, 1.41421, -4.09796e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.07267e-15, 0, 0, 9.66582e-18, 3.67323e-18, 0, 4.0871e-13, 0, 0, 0
0.212959, 0, 7.13235e-13, 0, 1.41421, -7.13235e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.86694e-15, 0, 0, 1.71917e-17, 6.56231e-18, 0, 7.11345e-13, 0, 0, 0
0.220846, 0, 1.23152e-12, 0, 1.41421, -1.23152e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.22362e-15, 0, 0, 3.0351e-17, 1.16416e-17, 0, 1.22826e-12, 0, 0, 0
0.228733, 0, 2.10971e-12, 0, 1.41421, -2.10971e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.52239e-15, 0, 0, 5.3193e-17, 2.05113e-17, 0, 2.10411e-12, 0, 0, 0
0.23662, 0, 3.58591e-12, 0, 1.41421, -3.58591e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.38666e-15, 0, 0, 9.25602e-17, 3.58959e-17, 0, 3.57639e-12, 0, 0, 0
0.244507, 0, 6.0478e-12, 0, 1.41421, -6.0478e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58314e-14, 0, 0, 1.59936e-16, 6.24052e-17, 0, 6.03174e-12, 0, 0, 0
0.252394, 0, 1.01214e-11, 0, 1.41421, -1.01214e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.64958e-14, 0, 0, 2.74468e-16, 1.07792e-16, 0, 1.00945e-11, 0, 0, 0
0.260281, 0, 1.68093e-11, 0, 1.41421, -1.68093e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.40054e-14, 0, 0, 4.67883e-16, 1.85012e-16, 0, 1.67647e-11, 0, 0, 0
0.268168, 0, 2.77044e-11, 0, 1.41421, -2.77044e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.25322e-14, 0, 0, 7.92464e-16, 3.15599e-16, 0, 2.76308e-11, 0, 0, 0
0.276055, 0, 4.53163e-11, 0, 1.41421, -4.53163e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.18651e-13, 0, 0, 1.33386e-15, 5.3514e-16, 0, 4.51958e-11, 0, 0, 0
0.283942, 0, 7.35678e-11, 0, 1.41421, -7.35678e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.92642e-13, 0, 0, 2.2317e-15, 9.02145e-16, 0, 7.3372e-11, 0, 0, 0
0.291828, 0, 1.1854e-10, 0, 1.41421, -1.1854e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.10447e-13, 0, 0, 3.7126e-15, 1.51234e-15, 0, 1.18224e-10, 0, 0, 0
0.299715, 0, 1.89586e-10, 0, 1.41421, -1.89586e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.96598e-13, 0, 0, 6.14286e-15, 2.52165e-15, 0, 1.89081e-10, 0, 0, 0
0.307602, 0, 3.00972e-10, 2.25609e-43, 1.41421, -3.00972e-10, 0, 2.25609e-43, 2.25609e-43, 2.25609e-43, 2.25609e-43, 2.25609e-43, 2.25609e-43, 2.25609e-43, 2.25609e-43, 2.25609e-43, 2.25609e-43, 7.88538e-13, 2.25609e-43, 2.25609e-43, 1.01126e-14, 4.18301e-15, 2.25609e-43, 3.00169e-10, 2.25609e-43, 2.25609e-43, 2.25609e-43
0.315489, 0, 4.74292e-10, 3.96147e-42, 1.41421, -4.74292e-10, 0, 3.96147e-42, 3.96147e-42, 3.96147e-42, 3.96147e-42, 3.96147e-42, 3.96147e-42, 3.96147e-42, 3.96147e-42, 3.96147e-42, 3.96147e-42, 1.24298e-12, 3.96147e-42, 3.96147e-42, 1.65699e-14, 6.90524e-15, 3.96147e-42, 4.73025e-10, 3.96147e-42, 3.96147e-42, 3.96147e-42
0.323376, 0, 7.41955e-10, 5.79605e-41, 1.41421, -7.41955e-10, 0, 5.79605e-41, 5.79605e-41, 5.79605e-41, 5.79605e-41, 5.79605e-41, 5.79605e-41, 5.79605e-41, 5.79605e-41, 5.79605e-41, 5.79605e-41, 1.94513e-12, 5.79605e-41, 5.79605e-41, 2.70342e-14, 1.13469e-14, 5.79605e-41, 7.39972e-10, 5.79605e-41, 5.79605e-41, 5.79605e-41
0.331263, 0, 1.15224e-09, 7.5149e-40, 1.41421, -1.15224e-09, 0, 7.5149e-40, 7.5149e-40, 7.5149e-40, 7.5149e-40, 7.5149e-40, 7.5149e-40, 7.5149e-40, 7.5149e-40, 7.5149e-40, 7.5149e-40, 3.02205e-12, 7.5149e-40, 7.5149e-40, 4.39381e-14, 1.85661e-14, 7.5149e-40, 1.14915e-09, 7.5149e-40, 7.5149e-40, 7.5149e-40
0.33915, 0, 1.77645e-09, 8.7065e-39, 1.41421, -1.77645e-09, 0, 8.7065e-39, 8.7065e-39, 8.7065e-39, 8.7065e-39, 8.7065e-39, 8.7065e-39, 8.7065e-39, 8.7065e-39, 8.7065e-39, 8.7065e-39, 4.66171e-12, 8.7065e-39, 8.7065e-39, 7.11704e-14, 3.02586e-14, 8.7065e-39, 1.77169e-09, 8.7065e-39, 8.7065e-39, 8.7065e-39
0.347037, 0, 2.71914e-09, 9.10388e-38, 1.41421, -2.71914e-09, 0, 9.10388e-38, 9.10388e-38, 9.10388e-38, 9.10388e-38, 9.10388e-38, 9.10388e-38, 9.10388e-38, 9.10388e-38, 9.10388e-38, 9.10388e-38, 7.14015e-12, 9.10388e-38, 9.10388e-38, 1.14948e-13, 4.91376e-14, 9.10388e-38, 2.71184e-09, 9.10388e-38, 9.10388e-38, 9.10388e-38
0.354924, 0, 4.13231e-09, 8.63383e-37, 1.41421, -4.13231e-09, 0, 8.63383e-37, 8.63383e-37, 8.63383e-37, 8.63383e-37, 8.63383e-37, 8.63383e-37, 8.63383e-37, 8.63383e-37, 8.63383e-37, 8.63383e-37, 1.08596e-11, 8.63383e-37, 8.63383e-37, 1.85204e-13, 7.95368e-14, 8.63383e-37, 4.12119e-09, 8.63383e-37, 8.63383e-37, 8.63383e-37
0.36281, 0, 6.23527e-09, 7.47833e-36, 1.41421, -6.23527e-09, 0, 7.47833e-36, 7.47833e-36, 7.47833e-36, 7.47833e-36, 7.47833e-36, 7.47833e-36, 7.47833e-36, 7.47833e-36, 7.47833e-36, 7.47833e-36, 1.6402e-11, 7.47833e-36, 7.47833e-36, 2.97823e-13, 1.2837e-13, 7.47833e-36, 6.21844e-09, 7.47833e-36, 7.47833e-36, 7.47833e-36
0.370697, 0, 9.34197e-09, 5.93974e-35, 1.41421, -9.34197e-09, 0, 5.93974e-35, 5.93974e-35, 5.93974e-35, 5.93974e-35, 5.93974e-35, 5.93974e-35, 5.93974e-35, 5.93974e-35, 5.93974e-35, 5.93974e-35, 2.46027e-11, 5.93974e-35, 5.93974e-35, 4.78204e-13, 2.06656e-13, 5.93974e-35, 9.31669e-09, 5.93974e-35, 5.93974e-35, 5.93974e-35
0.378584, 0, 1.3899e-08, 1.28193e-33, 1.41421, -1.3899e-08, 0, 1.28193e-33, 1.28193e-33, 1.28193e-33, 1.28193e-33, 1.28193e-33, 1.28193e-33, 1.28193e-33, 1.28193e-33, 1.28193e-33, 1.28193e-33, 3.66553e-11, 1.28193e-33, 1.28193e-33, 7.68164e-13, 3.32395e-13, 1.28193e-33, 1.38612e-08, 1.28193e-33, 1.28193e-33, 1.28193e-33
0.386471, 0, 2.05334e-08, 7.41644e-33, 1.41421, -2.05334e-08, 0, 7.41644e-33, 7.41644e-33, 7.41644e-33, 7.41644e-33, 7.41644e-33, 7.41644e-33, 7.41644e-33, 7.41644e-33, 7.41644e-33, 7.41644e-33, 5.42414e-11, 7.41644e-33, 7.41644e-33, 1.23102e-12, 5.32822e-13, 7.41644e-33, 2.04774e-08, 7.41644e-33, 7.41644e-33, 7.41644e-33
0.394358, 0, 3.01245e-08, 4.39826e-32, 1.41421, -3.01245e-08, 0, 4.39826e-32, 4.39826e-32, 4.39826e-32, 4.39826e-32, 4.39826e-32, 4.39826e-32, 4.39826e-32, 4.39826e-32, 4.39826e-32, 4.39826e-32, 7.97331e-11, 4.39826e-32, 4.39826e-32, 1.97171e-12, 8.52627e-13, 4.39826e-32, 3.0042e-08, 4.39826e-32, 4.39826e-32, 4.39826e-32
0.402245, 0, 4.38918e-08, 2.31995e-31, 1.41421, -4.38918e-08, 0, 2.31995e-31, 2.31995e-31, 2.31995e-31, 2.31995e-31, 2.31995e-31, 2.31995e-31, 2.31995e-31, 2.31995e-31, 2.31995e-31, 2.31995e-31, 1.1644e-10, 2.31995e-31, 2.31995e-31, 3.15681e-12, 1.36226e-12, 2.31995e-31, 4.37709e-08, 2.31995e-31, 2.31995e-31, 2.31995e-31
0.410132, 0, 6.35145e-08, 1.20535e-30, 1.41421, -6.35145e-08, 0, 1.20535e-30, 1.20535e-30, 1.20535e-30, 1.20535e-30, 1.20535e-30, 1.20535e-30, 1.20535e-30, 1.20535e-30, 1.20535e-30, 1.20535e-30, 1.68951e-10, 1.20535e-30, 1.20535e-30, 5.05242e-12, 2.17336e-12, 1.20535e-30, 6.33383e-08, 1.20535e-30, 1.20535e-30, 1.20535e-30
0.418019, 0, 9.12878e-08, 5.98975e-30, 1.41421, -9.12878e-08, 0, 5.98975e-30, 5.98975e-30, 5.98975e-30, 5.98975e-30, 5.98975e-30, 5.98975e-30, 5.98975e-30, 5.98975e-30, 5.98975e-30, 5.98975e-30, 2.43593e-10, 5.98975e-30, 5.98975e-30, 8.08289e-12, 3.46238e-12, 5.98975e-30, 9.10327e-08, 5.98975e-30, 5.98975e-30, 5.98975e-30
0.425906, 0, 1.30325e-07, 2.81869e-29, 1.41421, -1.30325e-07, 0, 2.81869e-29, 2.81869e-29, 2.81869e-29, 2.81869e-29, 2.81869e-29, 2.81869e-29, 2.81869e-29, 2.81869e-29, 2.81869e-29, 2.81869e-29, 3.49028e-10, 2.81869e-29, 2.81869e-29, 1.29232e-11, 5.50758e-12, 2.81869e-29, 1.29958e-07, 2.81869e-29, 2.81869e-29, 2.81869e-29
0.433792, 0, 1.84818e-07, 1.28454e-28, 1.41421, -1.84818e-07, 0, 1.28454e-28, 1.28454e-28, 1.28454e-28, 1.28454e-28, 1.28454e-28, 1.28454e-28, 1.28454e-28, 1.28454e-28, 1.28454e-28, 1.28454e-28, 4.9705e-10, 1.28454e-28, 1.28454e-28, 2.06441e-11, 8.74615e-12, 1.28454e-28, 1.84292e-07, 1.28454e-28, 1.28454e-28, 1.28454e-28
0.441679, 0, 2.60371e-07, 5.61726e-28, 1.41421, -2.60371e-07, 0, 5.61726e-28, 5.61726e-28, 5.61726e-28, 5.61726e-28, 5.61726e-28, 5.61726e-28, 5.61726e-28, 5.61726e-28, 5.61726e-28, 5.61726e-28, 7.03616e-10, 5.61726e-28, 5.61726e-28, 3.29372e-11, 1.38622e-11, 5.61726e-28, 2.5962e-07, 5.61726e-28, 5.61726e-28, 5.61726e-28
0.449566, 0, 3.64414e-07, 2.34437e-27, 1.41421, -3.64414e-07, 0, 2.34437e-27, 2.34437e-27, 2.34437e-27, 2.34437e-27, 2.34437e-27, 2.34437e-27, 2.34437e-27, 2.34437e-27, 2.34437e-27, 2.34437e-27, 9.90195e-10, 2.34437e-27, 2.34437e-27, 5.24636e-11, 2.19211e-11, 2.34437e-27, 3.6335e-07, 2.34437e-27, 2.34437e-27, 2.34437e-27
0.457453, 0, 5.06742e-07, 9.33811e-27, 1.41421, -5.06742e-07, 0, 9.33811e-27, 9.33811e-27, 9.33811e-27, 9.33811e-27, 9.33811e-27, 9.33811e-27, 9.33811e-27, 9.33811e-27, 9.33811e-27, 9.33811e-27, 1.38551e-09, 9.33811e-27, 9.33811e-27, 8.33894e-11, 3.45727e-11, 9.33811e-27, 5.05238e-07, 9.33811e-27, 9.33811e-27, 9.33811e-27
0.46534, 0, 7.00158e-07, 3.55327e-26, 1.41421, -7.00158e-07, 0, 3.55327e-26, 3.55327e-26, 3.55327e-26, 3.55327e-26, 3.55327e-26, 3.55327e-26, 2.11345e-12, 3.55327e-26, 3.55327e-26, 3.55327e-26, 1.92779e-09, 3.55327e-26, 3.55327e-26, 1.322e-10, 5.43562e-11, 3.55327e-26, 6.98042e-07, 3.55327e-26, 3.55327e-26, 3.55327e-26
0.473227, 0, 9.61288e-07, 1.29374e-25, 1.41421, -9.61288e-07, 0, 1.29374e-25, 1.29374e-25, 1.29374e-25, 1.29374e-25, 1.29374e-25, 1.29374e-25, 7.09957e-12, 1.29374e-25, 1.29374e-25, 1.29374e-25, 2.66759e-09, 1.29374e-25, 1.29374e-25, 2.08928e-10, 8.51517e-11, 1.29374e-25, 9.58319e-07, 1.29374e-25, 1.29374e-25, 1.29374e-25
0.481114, 0, 1.31157e-06, 4.54734e-25, 1.41421, -1.31157e-06, 0, 4.54734e-25, 4.54734e-25, 4.54734e-25, 4.54734e-25, 4.54734e-25, 4.54734e-25, 1.85152e-11, 4.54734e-25, 4.54734e-25, 4.54734e-25, 3.67149e-09, 4.54734e-25, 4.54734e-25, 3.29003e-10, 1.32846e-10, 4.54734e-25, 1.30742e-06, 4.54734e-25, 4.54734e-25, 4.54734e-25
0.489001, 0, 1.78024e-06, 2.19871e-10, 1.41421, -1.78024e-06, 2.19871e-10, 2.19885e-10, 2.19983e-10, 2.19876e-10, 7.31044e-10, 2.32966e-10, 2.52937e-10, 3.62511e-10, 2.93469e-10, 2.20274e-10, 8.44316e-10, 5.24661e-09, 2.21656e-10, 2.21833e-10, 7.35851e-10, 4.26164e-10, 2.19872e-10, 1.77308e-06, 2.19871e-10, 2.19871e-10, 2.33143e-10
0.496888, 0, 2.40281e-06, 7.25794e-10, 1.41421, -2.40281e-06, 7.25794e-10, 7.2584e-10, 7.26168e-10, 7.2581e-10, 2.43415e-09, 7.69556e-10, 8.363e-10, 1.15499e-09, 9.7176e-10, 7.27139e-10, 2.81271e-09, 7.57263e-09, 7.31758e-10, 7.3235e-10, 1.53145e-09, 1.0445e-09, 7.25797e-10, 2.39016e-06, 7.25794e-10, 7.25794e-10, 7.70148e-10
0.504774, 0, 3.22678e-06, 1.87046e-09, 1.41421, -3.22678e-06, 1.87046e-09, 1.87058e-09, 1.87143e-09, 1.8705e-09, 6.30559e-09, 1.98407e-09, 2.15735e-09, 2.94414e-09, 2.50902e-09, 1.87395e-09, 7.28837e-09, 1.11493e-08, 1.88594e-09, 1.88748e-09, 3.12221e-09, 2.36004e-09, 1.87047e-09, 3.20364e-06, 1.87046e-09, 1.87046e-09, 1.98561e-09
0.512661, 0, 4.31389e-06, 4.40579e-09, 1.41421, -4.31389e-06, 4.40579e-09, 4.40608e-09, 4.40809e-09, 4.40589e-09, 1.49005e-08, 4.67463e-09, 5.08465e-09, 6.89521e-09, 5.91681e-09, 4.41406e-09, 1.72261e-08, 1.69181e-08, 4.44243e-09, 4.44607e-09, 6.3404e-09, 5.15331e-09, 4.40581e-09, 4.27007e-06, 4.40579e-09, 4.40579e-09, 4.67827e-09
0.520548, 0, 5.74694e-06, 9.89835e-09, 1.41421, -5.74694e-06, 9.89835e-09, 9.89899e-09, 9.90353e-09, 9.89858e-09, 3.35498e-08, 1.05042e-08, 1.14283e-08, 1.5426e-08, 1.33036e-08, 9.91697e-09, 3.87907e-08, 2.66884e-08, 9.98092e-09, 9.98911e-09, 1.28716e-08, 1.10322e-08, 9.8984e-09, 5.66162e-06, 9.89835e-09, 9.89835e-09, 1.05124e-08
0.528435, 0, 7.64066e-06, 2.15405e-08, 1.41421, -7.64066e-06, 2.15405e-08, 2.15419e-08, 2.15518e-08, 2.1541e-08, 7.31199e-08, 2.28618e-08, 2.4877e-08, 3.4447e-08, 2.89668e-08, 2.15811e-08, 8.45494e-08, 4.39621e-08, 2.17206e-08, 2.17384e-08, 2.6083e-08, 2.32506e-08, 2.15406e-08, 7.47063e-06, 2.15405e-08, 2.15405e-08, 2.28797e-08
0.536322, 0, 1.0158e-05, 4.56782e-08, 1.41421, -1.0158e-05, 4.56782e-08, 4.56812e-08, 4.57022e-08, 4.56793e-08, 1.55235e-07, 4.84847e-08, 5.2765e-08, 7.50196e-08, 6.1452e-08, 4.57645e-08, 1.79512e-07, 7.54774e-08, 4.60607e-08, 4.60986e-08, 5.25759e-08, 4.82371e-08, 4.56784e-08, 9.81661e-06, 4.56782e-08, 4.56782e-08, 4.85227e-08
0.544209, 0, 1.35601e-05, 9.46321e-08, 1.41421, -1.35601e-05, 9.46321e-08, 9.46383e-08, 9.46818e-08, 9.46343e-08, 3.21919e-07, 1.00454e-07, 1.09334e-07, 1.7818e-07, 1.27356e-07, 9.48111e-08, 3.72284e-07, 1.34049e-07, 9.54256e-08, 9.55043e-08, 1.0504e-07, 9.84331e-08, 9.46326e-08, 1.2857e-05, 9.46321e-08, 9.46321e-08, 1.00533e-07
0.552096, 0, 1.82253e-05, 1.91758e-07, 1.41421, -1.82253e-05, 1.91758e-07, 1.9177e-07, 1.91859e-07, 1.91762e-07, 6.5292e-07, 2.03571e-07, 2.21588e-07, 3.91381e-07, 2.58155e-07, 1.92121e-07, 7.5511e-07, 2.43654e-07, 1.93368e-07, 1.93528e-07, 2.0736e-07, 1.97362e-07, 1.91759e-07, 1.68042e-05, 1.91758e-07, 1.91758e-07, 2.03731e-07
0.559983, 0, 2.47772e-05, 3.80287e-07, 1.41421, -2.47772e-05, 3.80287e-07, 3.80311e-07, 3.80487e-07, 3.80295e-07, 1.29601e-06, 4.03744e-07, 4.39521e-07, 8.2378e-07, 5.12131e-07, 3.81008e-07, 1.49893e-06, 4.48296e-07, 3.83483e-07, 3.83801e-07, 4.03534e-07, 3.88486e-07, 3.80288e-07, 2.19539e-05, 3.80287e-07, 3.80287e-07, 4.04062e-07
0.56787, 0, 3.42422e-05, 7.38341e-07, 1.41421, -3.42422e-05, 7.38341e-07, 7.38389e-07, 7.38731e-07, 7.38358e-07, 2.51856e-06, 7.83944e-07, 8.53496e-07, 1.68299e-06, 9.94654e-07, 7.39743e-07, 2.91304e-06, 8.27061e-07, 7.44556e-07, 7.45173e-07, 7.7274e-07, 7.50248e-07, 7.38345e-07, 2.87294e-05, 7.38341e-07, 7.38341e-07, 7.84561e-07
0.575756, 0, 4.83311e-05, 1.40375e-06, 1.41421, -4.83311e-05, 1.40375e-06, 1.40384e-06, 1.40449e-06, 1.40378e-06, 4.79286e-06, 1.49057e-06, 1.62298e-06, 3.3557e-06, 1.89171e-06, 1.40642e-06, 5.54385e-06, 1.51897e-06, 1.41558e-06, 1.41676e-06, 1.45431e-06, 1.42091e-06, 1.40376e-06, 3.77566e-05, 1.40375e-06, 1.40375e-06, 1.49174e-06
0.583643, 0, 6.99071e-05, 2.61387e-06, 1.41421, -6.99071e-05, 2.61387e-06, 2.61404e-06, 2.61525e-06, 2.61393e-06, 8.93334e-06, 2.77575e-06, 3.02265e-06, 6.55638e-06, 3.52373e-06, 2.61884e-06, 1.03337e-05, 2.76285e-06, 2.63593e-06, 2.63812e-06, 2.68771e-06, 2.63843e-06, 2.61388e-06, 4.99804e-05, 2.61387e-06, 2.61387e-06, 2.77794e-06
0.59153, 0, 0.00010376, 4.76763e-06, 1.41421, -0.00010376, 4.76763e-06, 4.76794e-06, 4.77015e-06, 4.76774e-06, 1.63108e-05, 5.06332e-06, 5.51431e-06, 1.25992e-05, 6.4296e-06, 4.77672e-06, 1.88687e-05, 4.95945e-06, 4.80793e-06, 4.81192e-06, 4.87476e-06, 4.80253e-06, 4.76765e-06, 6.68501e-05, 4.76763e-06, 4.76763e-06, 5.06733e-06
