   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_194.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
6.84224, 66, 48.4989, 38.8173, 8.24621, 17.5011, 0, 38.8233, 38.8179, 48.4921, 38.8176, 38.8173, 38.8173, 38.8173, 38.8173, 38.8173, 38.8173, 38.8173, 38.8173, 38.8173, 38.8173, 38.8173, 38.8173, 38.8173, 38.8173, 38.8173
6.85011, 36, 51.668, 38.8124, 6.16441, -15.668, 0, 38.8187, 38.8129, 51.6609, 38.8125, 38.8124, 38.8124, 38.8124, 38.8124, 38.8124, 38.8124, 38.8124, 38.8124, 38.8124, 38.8124, 38.8124, 38.8124, 38.8124, 38.8124, 38.8124
6.85799, 46, 55.7049, 38.8062, 6.9282, -9.70492, 0, 38.8128, 38.8068, 55.6977, 38.8063, 38.8062, 38.8062, 38.8062, 38.8062, 38.8062, 38.8062, 38.8062, 38.8062, 38.8062, 38.8062, 38.8062, 38.8062, 38.8062, 38.8062, 38.8062
6.86586, 96, 60.7844, 38.7985, 9.8995, 35.2156, 0, 38.8053, 38.7991, 60.777, 38.7986, 38.7985, 38.7985, 38.7985, 38.7985, 38.7985, 38.7985, 38.7985, 38.7985, 38.7985, 38.7985, 38.7985, 38.7985, 38.7985, 38.7985, 38.7985
6.87373, 64, 67.0979, 38.7891, 8.12404, -3.09793, 0, 38.7961, 38.7897, 67.0903, 38.7891, 38.7891, 38.7891, 38.7891, 38.7891, 38.7891, 38.7891, 38.7891, 38.7891, 38.7891, 38.7891, 38.7891, 38.7891, 38.7891, 38.7891, 38.7891
6.8816, 108, 74.8475, 38.7775, 10.4881, 33.1525, 0, 38.7845, 38.7781, 74.8398, 38.7775, 38.7775, 38.7775, 38.7775, 38.7775, 38.7775, 38.7775, 38.7775, 38.7775, 38.7775, 38.7775, 38.7775, 38.7775, 38.7775, 38.7775, 38.7775
6.88947, 100, 84.2399, 38.7632, 10.0995, 15.7601, 0, 38.7703, 38.7638, 84.2322, 38.7632, 38.7632, 38.7632, 38.7632, 38.7632, 38.7632, 38.7632, 38.7632, 38.7632, 38.7632, 38.7632, 38.7632, 38.7632, 38.7632, 38.7632, 38.7632
6.89735, 102, 95.4811, 38.7455, 10.198, 6.51887, 0, 38.7526, 38.7461, 95.4735, 38.7455, 38.7455, 38.7455, 38.7455, 38.7455, 38.7455, 38.7455, 38.7455, 38.7455, 38.7455, 38.7455, 38.7455, 38.7455, 38.7455, 38.7455, 38.7455
6.90522, 148, 108.759, 38.7237, 12.2474, 39.2414, 0, 38.7306, 38.7243, 108.751, 38.7237, 38.7237, 38.7237, 38.7237, 38.7237, 38.7237, 38.7237, 38.7237, 38.7237, 38.7237, 38.7237, 38.7237, 38.7237, 38.7237, 38.7237, 38.7237
6.91309, 124, 124.24, 38.6966, 11.225, -0.240036, 0, 38.7034, 38.6972, 124.233, 38.6966, 38.6966, 38.6966, 38.6966, 38.6966, 38.6966, 38.6966, 38.6966, 38.6966, 38.6966, 38.6966, 38.6966, 38.6966, 38.6966, 38.6966, 38.6966
6.92096, 168, 142.046, 38.6631, 13.0384, 25.9537, 0, 38.6697, 38.6638, 142.039, 38.6631, 38.6631, 38.6631, 38.6631, 38.6631, 38.6631, 38.6631, 38.6631, 38.6631, 38.6631, 38.6631, 38.6631, 38.6631, 38.6631, 38.6631, 38.6631
6.92883, 202, 162.251, 38.6218, 14.2829, 39.7486, 0, 38.628, 38.6224, 162.245, 38.6218, 38.6218, 38.6218, 38.6218, 38.6218, 38.6218, 38.6218, 38.6218, 38.6218, 38.6218, 38.6218, 38.6218, 38.6218, 38.6218, 38.6218, 38.6218
6.93671, 222, 184.857, 38.5708, 14.9666, 37.1429, 0, 38.5767, 38.5714, 184.851, 38.5708, 38.5708, 38.5708, 38.5708, 38.5708, 38.5708, 38.5708, 38.5708, 38.5708, 38.5708, 38.5708, 38.5708, 38.5708, 38.5708, 38.5708, 38.5708
6.94458, 214, 209.783, 38.5083, 14.6969, 4.21671, 0, 38.5139, 38.5089, 209.777, 38.5083, 38.5083, 38.5083, 38.5083, 38.5083, 38.5083, 38.5083, 38.5083, 38.5083, 38.5083, 38.5083, 38.5083, 38.5083, 38.5083, 38.5083, 38.5083
6.95245, 252, 236.863, 38.432, 15.9374, 15.1375, 0, 38.4371, 38.4326, 236.857, 38.432, 38.432, 38.432, 38.432, 38.432, 38.432, 38.432, 38.432, 38.432, 38.432, 38.432, 38.432, 38.432, 38.432, 38.432, 38.432
6.96032, 302, 265.823, 38.3394, 17.4356, 36.1772, 0, 38.3441, 38.34, 265.817, 38.3394, 38.3394, 38.3394, 38.3394, 38.3394, 38.3394, 38.3394, 38.3394, 38.3394, 38.3394, 38.3394, 38.3394, 38.3394, 38.3394, 38.3394, 38.3394
6.96819, 302, 296.29, 38.2278, 17.4356, 5.7099, 0, 38.2321, 38.2284, 296.285, 38.2278, 38.2278, 38.2278, 38.2278, 38.2278, 38.2278, 38.2278, 38.2278, 38.2278, 38.2278, 38.2278, 38.2278, 38.2278, 38.2278, 38.2278, 38.2278
6.97607, 324, 327.789, 38.0943, 18.0555, -3.78918, 0, 38.0983, 38.095, 327.785, 38.0943, 38.0943, 38.0943, 38.0943, 38.0943, 38.0943, 38.0943, 38.0943, 38.0943, 38.0943, 38.0943, 38.0943, 38.0943, 38.0943, 38.0943, 38.0943
6.98394, 336, 359.751, 37.936, 18.3848, -23.7509, 0, 37.9395, 37.9366, 359.747, 37.936, 37.936, 37.936, 37.936, 37.936, 37.936, 37.936, 37.936, 37.936, 37.936, 37.936, 37.936, 37.936, 37.936, 37.936, 37.936
6.99181, 382, 391.524, 37.7498, 19.5959, -9.52417, 0, 37.7529, 37.7504, 391.52, 37.7498, 37.7498, 37.7498, 37.7498, 37.7498, 37.7498, 37.7498, 37.7498, 37.7498, 37.7498, 37.7498, 37.7498, 37.7498, 37.7498, 37.7498, 37.7498
6.99968, 402, 422.569, 37.6969, 20.0998, -20.5694, 0, 37.6997, 37.6976, 422.566, 37.6969, 37.6969, 37.6969, 37.6969, 37.6969, 37.6969, 37.6969, 37.6969, 37.6969, 37.6969, 37.6969, 37.6969, 37.6969, 37.6969, 37.6969, 37.6969
7.00755, 462, 451.43, 37.0708, 21.5407, 10.5699, 0, 37.0732, 37.0715, 451.427, 37.0708, 37.0708, 37.0708, 37.0708, 37.0708, 37.0708, 37.0708, 37.0708, 37.0708, 37.0708, 37.0708, 37.0708, 37.0708, 37.0708, 37.0708, 37.0708
7.01542, 422, 477.863, 36.3737, 20.5913, -55.8631, 0, 36.3758, 36.3744, 477.86, 36.3737, 36.3737, 36.3737, 36.3737, 36.3737, 36.3737, 36.3737, 36.3737, 36.3737, 36.3737, 36.3737, 36.3737, 36.3737, 36.3737, 36.3737, 36.3737
7.0233, 496, 501.187, 35.6462, 22.3159, -5.1868, 0, 35.648, 35.6469, 501.184, 35.6462, 35.6462, 35.6462, 35.6462, 35.6462, 35.6462, 35.6462, 35.6462, 35.6462, 35.6462, 35.6462, 35.6462, 35.6462, 35.6462, 35.6462, 35.6462
7.03117, 522, 520.729, 34.8902, 22.891, 1.2713, 0, 34.8918, 34.8909, 520.727, 34.8902, 34.8902, 34.8902, 34.8902, 34.8902, 34.8902, 34.8902, 34.8902, 34.8902, 34.8902, 34.8902, 34.8902, 34.8902, 34.8902, 34.8902, 34.8902
7.03904, 498, 535.915, 34.1078, 22.3607, -37.9146, 0, 34.1091, 34.1085, 535.913, 34.1078, 34.1078, 34.1078, 34.1078, 34.1078, 34.1078, 34.1078, 34.1078, 34.1078, 34.1078, 34.1078, 34.1078, 34.1078, 34.1078, 34.1078, 34.1078
7.04691, 520, 546.278, 33.3024, 22.8473, -26.2783, 0, 33.3035, 33.3031, 546.276, 33.3024, 33.3024, 33.3024, 33.3024, 33.3024, 33.3024, 33.3024, 33.3024, 33.3024, 33.3024, 33.3024, 33.3024, 33.3024, 33.3024, 33.3024, 33.3024
7.05479, 528, 551.498, 32.4777, 23.0217, -23.4976, 0, 32.4786, 32.4784, 551.496, 32.4777, 32.4777, 32.4777, 32.4777, 32.4777, 32.4777, 32.4777, 32.4777, 32.4777, 32.4777, 32.4777, 32.4777, 32.4777, 32.4777, 32.4777, 32.4777
7.06266, 502, 551.401, 31.6382, 22.4499, -49.4015, 0, 31.6389, 31.6389, 551.4, 31.6382, 31.6382, 31.6382, 31.6382, 31.6382, 31.6382, 31.6382, 31.6382, 31.6382, 31.6382, 31.6382, 31.6382, 31.6382, 31.6382, 31.6382, 31.6382
7.07053, 504, 545.983, 30.7887, 22.4944, -41.983, 0, 30.7894, 30.7894, 545.982, 30.7887, 30.7887, 30.7887, 30.7887, 30.7887, 30.7887, 30.7887, 30.7887, 30.7887, 30.7887, 30.7887, 30.7887, 30.7887, 30.7887, 30.7887, 30.7887
7.0784, 510, 535.398, 29.935, 22.6274, -25.3978, 0, 29.9356, 29.9358, 535.396, 29.935, 29.935, 29.935, 29.935, 29.935, 29.935, 29.935, 29.935, 29.935, 29.935, 29.935, 29.935, 29.935, 29.935, 29.935, 29.935
7.08627, 476, 519.957, 29.0831, 21.8632, -43.9567, 0, 29.0836, 29.0839, 519.955, 29.0831, 29.0831, 29.0831, 29.0831, 29.0831, 29.0831, 29.0831, 29.0831, 29.0831, 29.0831, 29.0831, 29.0831, 29.0831, 29.0831, 29.0831, 29.0831
7.09414, 466, 500.107, 28.2394, 21.6333, -34.1069, 0, 28.2398, 28.2402, 500.106, 28.2394, 28.2394, 28.2394, 28.2394, 28.2394, 28.2394, 28.2394, 28.2394, 28.2394, 28.2394, 28.2394, 28.2394, 28.2394, 28.2394, 28.2394, 28.2394
7.10202, 452, 476.413, 27.4086, 21.3073, -24.4126, 0, 27.409, 27.4094, 476.411, 27.4086, 27.4086, 27.4086, 27.4086, 27.4086, 27.4086, 27.4086, 27.4086, 27.4086, 27.4086, 27.4086, 27.4086, 27.4086, 27.4086, 27.4086, 27.4086
7.10989, 430, 449.527, 26.5961, 20.7846, -19.5266, 0, 26.5964, 26.5969, 449.525, 26.5961, 26.5961, 26.5961, 26.5961, 26.5961, 26.5961, 26.5961, 26.5961, 26.5961, 26.5961, 26.5961, 26.5961, 26.5961, 26.5961, 26.5961, 26.5961
7.11776, 374, 420.162, 25.8069, 19.3907, -46.1623, 0, 25.8071, 25.8078, 420.161, 25.8069, 25.8069, 25.8069, 25.8069, 25.8069, 25.8069, 25.8069, 25.8069, 25.8069, 25.8069, 25.8069, 25.8069, 25.8069, 25.8069, 25.8069, 25.8069
7.12563, 272, 389.052, 25.0453, 16.5529, -117.052, 0, 25.0455, 25.0463, 389.051, 25.0453, 25.0453, 25.0453, 25.0453, 25.0453, 25.0453, 25.0453, 25.0453, 25.0453, 25.0453, 25.0453, 25.0453, 25.0453, 25.0453, 25.0453, 25.0453
7.1335, 344, 356.942, 24.3193, 18.6011, -12.9422, 0, 24.3195, 24.3205, 356.941, 24.3193, 24.3193, 24.3193, 24.3193, 24.3193, 24.3193, 24.3193, 24.3193, 24.3193, 24.3193, 24.3193, 24.3193, 24.3193, 24.3193, 24.3193, 24.3193
7.14138, 298, 324.521, 23.6259, 17.3205, -26.5213, 0, 23.6261, 23.6273, 324.52, 23.6259, 23.6259, 23.6259, 23.6259, 23.6259, 23.6259, 23.6259, 23.6259, 23.6259, 23.6259, 23.6259, 23.6259, 23.6259, 23.6259, 23.6259, 23.6259
7.14925, 292, 292.442, 22.9667, 17.1464, -0.442383, 0, 22.9669, 22.9684, 292.44, 22.9667, 22.9667, 22.9667, 22.9667, 22.9667, 22.9667, 22.9667, 22.9667, 22.9667, 22.9667, 22.9667, 22.9667, 22.9667, 22.9667, 22.9667, 22.9667
7.15712, 244, 261.271, 22.3419, 15.6844, -17.2708, 0, 22.342, 22.3441, 261.268, 22.3419, 22.3419, 22.3419, 22.3419, 22.3419, 22.3419, 22.3419, 22.3419, 22.3419, 22.3419, 22.3419, 22.3419, 22.3419, 22.3419, 22.3419, 22.3419
7.16499, 220, 231.483, 21.7505, 14.8997, -11.4828, 0, 21.7506, 21.7534, 231.48, 21.7505, 21.7505, 21.7505, 21.7505, 21.7505, 21.7505, 21.7505, 21.7505, 21.7505, 21.7505, 21.7505, 21.7505, 21.7505, 21.7505, 21.7505, 21.7505
7.17286, 174, 203.469, 21.1914, 13.2665, -29.4692, 0, 21.1916, 21.1953, 203.465, 21.1914, 21.1914, 21.1914, 21.1914, 21.1914, 21.1914, 21.1914, 21.1914, 21.1914, 21.1914, 21.1914, 21.1914, 21.1914, 21.1914, 21.1914, 21.1914
7.18074, 200, 177.508, 20.6624, 14.2127, 22.4917, 0, 20.6625, 20.6677, 177.503, 20.6624, 20.6624, 20.6624, 20.6624, 20.6624, 20.6624, 20.6624, 20.6624, 20.6624, 20.6624, 20.6624, 20.6624, 20.6624, 20.6624, 20.6624, 20.6624
7.18861, 152, 153.789, 20.161, 12.4097, -1.78932, 0, 20.1611, 20.1683, 153.782, 20.161, 20.161, 20.161, 20.161, 20.161, 20.161, 20.161, 20.161, 20.161, 20.161, 20.161, 20.161, 20.161, 20.161, 20.161, 20.161
7.19648, 116, 132.41, 19.6846, 10.8628, -16.4101, 0, 19.6848, 19.6948, 132.4, 19.6846, 19.6846, 19.6846, 19.6846, 19.6846, 19.6846, 19.6846, 19.6846, 19.6846, 19.6846, 19.6846, 19.6846, 19.6846, 19.6846, 19.6846, 19.6846
7.20435, 114, 113.388, 19.2297, 10.7703, 0.61232, 0, 19.2298, 19.2437, 113.374, 19.2297, 19.2297, 19.2297, 19.2297, 19.2297, 19.2297, 19.2297, 19.2297, 19.2297, 19.2297, 19.2297, 19.2297, 19.2297, 19.2297, 19.2297, 19.2297
7.21222, 100, 96.6717, 18.7925, 10.0995, 3.3283, 0, 18.7926, 18.8119, 96.6522, 18.7925, 18.7925, 18.7925, 18.7925, 18.7925, 18.7925, 18.7925, 18.7925, 18.7925, 18.7925, 18.7925, 18.7925, 18.7925, 18.7925, 18.7925, 18.7925
7.2201, 76, 82.1581, 18.3695, 8.83176, -6.15807, 0, 18.3696, 18.3961, 82.1313, 18.3695, 18.3695, 18.3695, 18.3695, 18.3695, 18.3695, 18.3695, 18.3695, 18.3695, 18.3695, 18.3695, 18.3695, 18.3695, 18.3695, 18.3695, 18.3695
7.22797, 78, 69.6992, 17.9574, 8.94427, 8.30081, 0, 17.9576, 17.9939, 69.6626, 17.9574, 17.9574, 17.9574, 17.9574, 17.9574, 17.9574, 17.9574, 17.9574, 17.9574, 17.9574, 17.9574, 17.9575, 17.9574, 17.9574, 17.9574, 17.9574
7.23584, 58, 59.1222, 17.5535, 7.74597, -1.12224, 0, 17.5537, 17.6029, 59.0727, 17.5535, 17.5535, 17.5535, 17.5535, 17.5535, 17.5535, 17.5535, 17.5535, 17.5535, 17.5535, 17.5535, 17.5535, 17.5535, 17.5535, 17.5535, 17.5535
7.24371, 64, 50.2369, 17.1545, 8.12404, 13.7631, 0, 17.1547, 17.2209, 50.1703, 17.1545, 17.1545, 17.1545, 17.1545, 17.1545, 17.1545, 17.1545, 17.1545, 17.1545, 17.1545, 17.1545, 17.1545, 17.1545, 17.1545, 17.1545, 17.1545
7.25159, 40, 42.8445, 16.7576, 6.48074, -2.8445, 0, 16.7577, 16.8462, 42.7558, 16.7576, 16.7576, 16.7576, 16.7576, 16.7576, 16.7576, 16.7576, 16.7576, 16.7576, 16.7576, 16.7576, 16.7576, 16.7576, 16.7576, 16.7576, 16.7576
7.25946, 22, 36.7516, 16.36, 4.89898, -14.7516, 0, 16.3601, 16.477, 36.6344, 16.36, 16.36, 16.36, 16.36, 16.36, 16.36, 16.36, 16.36, 16.36, 16.36, 16.36, 16.36, 16.36, 16.36, 16.36, 16.36
7.26733, 38, 31.7704, 15.9595, 6.32456, 6.22955, 0, 15.9596, 16.1127, 31.6171, 15.9595, 15.9595, 15.9595, 15.9595, 15.9595, 15.9595, 15.9595, 15.9595, 15.9595, 15.9595, 15.9595, 15.9595, 15.9595, 15.9595, 15.9595, 15.9595
7.2752, 14, 27.7296, 15.555, 4, -13.7296, 0, 15.5551, 15.7536, 27.5309, 15.555, 15.555, 15.555, 15.555, 15.555, 15.555, 15.555, 15.555, 15.555, 15.555, 15.555, 15.555, 15.555, 15.555, 15.555, 15.555
7.28307, 22, 24.4721, 15.1453, 4.89898, -2.47211, 0, 15.1455, 15.4003, 24.217, 15.1453, 15.1453, 15.1453, 15.1453, 15.1453, 15.1453, 15.1453, 15.1453, 15.1453, 15.1453, 15.1453, 15.1453, 15.1453, 15.1453, 15.1453, 15.1453
7.29095, 22, 21.8592, 14.7292, 4.89898, 0.140791, 0, 14.7293, 15.0532, 21.535, 14.7292, 14.7292, 14.7292, 14.7292, 14.7292, 14.7292, 14.7292, 14.7292, 14.7292, 14.7292, 14.7292, 14.7292, 14.7292, 14.7292, 14.7292, 14.7292
7.29882, 16, 19.7227, 14.2576, 4.24264, -3.72272, 0, 14.2578, 14.6654, 19.3148, 14.2576, 14.2576, 14.2576, 14.2576, 14.2576, 14.2576, 14.2576, 14.2576, 14.2576, 14.2576, 14.2576, 14.2576, 14.2576, 14.2576, 14.2576, 14.2576
7.30669, 22, 18.1818, 13.9518, 4.89898, 3.81822, 0, 13.9519, 14.4597, 17.6736, 13.9518, 13.9518, 13.9518, 13.9518, 13.9518, 13.9518, 13.9518, 13.9518, 13.9518, 13.9518, 13.9518, 13.9518, 13.9518, 13.9518, 13.9518, 13.9518
7.31456, 8, 17.0741, 13.7345, 3.16228, -9.07415, 0, 13.7346, 14.3609, 16.4476, 13.7345, 13.7345, 13.7345, 13.7345, 13.7345, 13.7345, 13.7345, 13.7345, 13.7345, 13.7345, 13.7345, 13.7345, 13.7345, 13.7345, 13.7345, 13.7345
7.32243, 6, 16.2422, 13.5184, 2.82843, -10.2422, 0, 13.5186, 14.2831, 15.4773, 13.5184, 13.5184, 13.5184, 13.5184, 13.5184, 13.5184, 13.5184, 13.5184, 13.5184, 13.5184, 13.5184, 13.5184, 13.5184, 13.5184, 13.5184, 13.5184
7.3303, 18, 15.6291, 13.3038, 4.47214, 2.3709, 0, 13.304, 14.2279, 14.7049, 13.3038, 13.3038, 13.3038, 13.3038, 13.3038, 13.3038, 13.3038, 13.3038, 13.3038, 13.3038, 13.3038, 13.3038, 13.3038, 13.3038, 13.3038, 13.3038
7.33818, 12, 15.1891, 13.0909, 3.74166, -3.18906, 0, 13.0911, 14.1963, 14.0835, 13.0909, 13.0909, 13.0909, 13.0909, 13.0909, 13.0909, 13.0909, 13.0909, 13.0909, 13.0909, 13.0909, 13.0909, 13.0909, 13.0909, 13.0909, 13.0909
7.34605, 12, 15.0789, 13.0732, 3.74166, -3.07888, 0, 13.0734, 14.3821, 13.7698, 13.0732, 13.0732, 13.0732, 13.0732, 13.0732, 13.0732, 13.0732, 13.0732, 13.0732, 13.0732, 13.0732, 13.0732, 13.0732, 13.0732, 13.0732, 13.0732
7.35392, 8, 15.0742, 13.0555, 3.16228, -7.07418, 0, 13.0557, 14.5897, 13.5398, 13.0555, 13.0555, 13.0555, 13.0555, 13.0555, 13.0555, 13.0555, 13.0555, 13.0555, 13.0555, 13.0555, 13.0555, 13.0555, 13.0555, 13.0556, 13.0555
7.36179, 20, 15.1507, 13.0368, 4.69042, 4.84934, 0, 13.037, 14.8169, 13.3704, 13.0368, 13.0368, 13.0368, 13.0368, 13.0368, 13.0368, 13.0368, 13.0368, 13.0368, 13.0368, 13.0368, 13.0368, 13.0368, 13.0368, 13.0369, 13.0368
7.36966, 14, 15.2888, 13.0165, 4, -1.28881, 0, 13.0166, 15.061, 13.244, 13.0165, 13.0165, 13.0165, 13.0165, 13.0165, 13.0165, 13.0165, 13.0165, 13.0165, 13.0165, 13.0165, 13.0165, 13.0165, 13.0165, 13.0165, 13.0165
7.37754, 8, 15.4734, 12.9947, 3.16228, -7.47339, 0, 12.9949, 15.3193, 13.1485, 12.9947, 12.9947, 12.9947, 12.9947, 12.9947, 12.9947, 12.9947, 12.9947, 12.9947, 12.9947, 12.9947, 12.9947, 12.9947, 12.9947, 12.9948, 12.9947
7.38541, 16, 15.6919, 12.9722, 4.24264, 0.30807, 0, 12.9723, 15.5886, 13.0752, 12.9722, 12.9722, 12.9722, 12.9722, 12.9722, 12.9722, 12.9722, 12.9722, 12.9722, 12.9722, 12.9722, 12.9722, 12.9722, 12.9722, 12.9723, 12.9722
7.39328, 30, 15.9337, 12.9497, 5.65685, 14.0663, 0, 12.9498, 15.8649, 13.018, 12.9497, 12.9497, 12.9497, 12.9497, 12.9497, 12.9497, 12.9497, 12.9497, 12.9497, 12.9497, 12.9497, 12.9497, 12.9497, 12.9497, 12.9499, 12.9497
7.40115, 16, 16.1873, 12.9263, 4.24264, -0.187304, 0, 12.9265, 16.1419, 12.9713, 12.9263, 12.9263, 12.9263, 12.9263, 12.9263, 12.9263, 12.9263, 12.9263, 12.9263, 12.9263, 12.9263, 12.9264, 12.9263, 12.9263, 12.9266, 12.9263
7.40902, 20, 16.4437, 12.9026, 4.69042, 3.5563, 0, 12.9028, 16.4139, 12.9319, 12.9026, 12.9026, 12.9026, 12.9026, 12.9026, 12.9026, 12.9026, 12.9026, 12.9026, 12.9026, 12.9026, 12.9026, 12.9026, 12.9026, 12.903, 12.9026
7.4169, 24, 16.6942, 12.879, 5.09902, 7.3058, 0, 12.8791, 16.6746, 12.8978, 12.879, 12.879, 12.879, 12.879, 12.879, 12.879, 12.879, 12.879, 12.879, 12.879, 12.879, 12.879, 12.879, 12.879, 12.8795, 12.879
7.42477, 22, 16.9308, 12.8558, 4.89898, 5.06916, 0, 12.856, 16.9179, 12.8679, 12.8558, 12.8558, 12.8558, 12.8558, 12.8558, 12.8558, 12.8558, 12.8558, 12.8558, 12.8558, 12.8558, 12.8558, 12.8558, 12.8558, 12.8565, 12.8558
7.43264, 28, 17.1446, 12.8321, 5.47723, 10.8554, 0, 12.8323, 17.1359, 12.8398, 12.8321, 12.8321, 12.8321, 12.8321, 12.8321, 12.8321, 12.8321, 12.8321, 12.8321, 12.8321, 12.8321, 12.8321, 12.8321, 12.8321, 12.833, 12.8321
7.44051, 22, 17.329, 12.8084, 4.89898, 4.67102, 0, 12.8086, 17.3228, 12.8132, 12.8084, 12.8084, 12.8084, 12.8084, 12.8084, 12.8084, 12.8084, 12.8084, 12.8084, 12.8084, 12.8084, 12.8084, 12.8084, 12.8084, 12.8096, 12.8084
7.44838, 6, 17.4781, 12.7852, 2.82843, -11.4781, 0, 12.7854, 17.4734, 12.7882, 12.7852, 12.7852, 12.7852, 12.7852, 12.7852, 12.7852, 12.7852, 12.7852, 12.7852, 12.7852, 12.7852, 12.7852, 12.7852, 12.7852, 12.7868, 12.7852
7.45626, 24, 17.5856, 12.7614, 5.09902, 6.4144, 0, 12.7616, 17.5816, 12.7633, 12.7614, 12.7614, 12.7614, 12.7614, 12.7614, 12.7614, 12.7614, 12.7614, 12.7614, 12.7614, 12.7614, 12.7614, 12.7614, 12.7614, 12.7634, 12.7614
7.46413, 24, 17.6482, 12.7376, 5.09902, 6.3518, 0, 12.7378, 17.6444, 12.7387, 12.7376, 12.7376, 12.7376, 12.7376, 12.7376, 12.7376, 12.7376, 12.7376, 12.7376, 12.7376, 12.7376, 12.7376, 12.7376, 12.7376, 12.7401, 12.7376
7.472, 26, 17.664, 12.7145, 5.2915, 8.336, 0, 12.7147, 17.66, 12.7152, 12.7145, 12.7145, 12.7145, 12.7145, 12.7145, 12.7145, 12.7145, 12.7145, 12.7145, 12.7145, 12.7145, 12.7145, 12.7145, 12.7145, 12.7176, 12.7145
7.47987, 16, 17.6304, 12.6907, 4.24264, -1.63036, 0, 12.6909, 17.6259, 12.6911, 12.6907, 12.6907, 12.6907, 12.6907, 12.6907, 12.6907, 12.6907, 12.6907, 12.6907, 12.6907, 12.6907, 12.6907, 12.6907, 12.6907, 12.6946, 12.6907
7.48774, 16, 17.5484, 12.667, 4.24264, -1.54838, 0, 12.6672, 17.5433, 12.6672, 12.667, 12.667, 12.667, 12.667, 12.667, 12.667, 12.667, 12.667, 12.667, 12.667, 12.667, 12.667, 12.667, 12.667, 12.6716, 12.667
7.49562, 18, 17.4205, 12.6438, 4.47214, 0.57954, 0, 12.644, 17.4144, 12.644, 12.6438, 12.6438, 12.6438, 12.6438, 12.6438, 12.6438, 12.6438, 12.6438, 12.6438, 12.6438, 12.6438, 12.6438, 12.6438, 12.6438, 12.6495, 12.6438
7.50349, 26, 17.2483, 12.6199, 5.2915, 8.7517, 0, 12.6201, 17.2412, 12.62, 12.6199, 12.6199, 12.6199, 12.6199, 12.6199, 12.6199, 12.6199, 12.6199, 12.6199, 12.6199, 12.6199, 12.6199, 12.6199, 12.6199, 12.6267, 12.6199
7.51136, 8, 17.0371, 12.596, 3.16228, -9.03706, 0, 12.5962, 17.0287, 12.596, 12.596, 12.596, 12.596, 12.596, 12.596, 12.596, 12.596, 12.596, 12.596, 12.596, 12.596, 12.596, 12.596, 12.596, 12.6041, 12.596
7.51923, 14, 16.7928, 12.5729, 4, -2.7928, 0, 12.5731, 16.783, 12.5729, 12.5729, 12.5729, 12.5729, 12.5729, 12.5729, 12.5729, 12.5729, 12.5729, 12.5729, 12.5729, 12.5729, 12.5729, 12.5729, 12.5729, 12.5825, 12.5729
7.5271, 14, 16.52, 12.5491, 4, -2.51996, 0, 12.5493, 16.5086, 12.5491, 12.5491, 12.5491, 12.5491, 12.5491, 12.5491, 12.5491, 12.5491, 12.5491, 12.5491, 12.5491, 12.5491, 12.5491, 12.5491, 12.5491, 12.5602, 12.5491
7.53498, 22, 16.2258, 12.5252, 4.89898, 5.77422, 0, 12.5254, 16.2127, 12.5252, 12.5252, 12.5252, 12.5252, 12.5252, 12.5252, 12.5252, 12.5252, 12.5252, 12.5252, 12.5252, 12.5252, 12.5252, 12.5252, 12.5252, 12.538, 12.5252
7.54285, 20, 15.9176, 12.502, 4.69042, 4.08242, 0, 12.5023, 15.9027, 12.502, 12.502, 12.502, 12.502, 12.502, 12.502, 12.502, 12.502, 12.502, 12.502, 12.502, 12.502, 12.502, 12.502, 12.502, 12.5167, 12.502
7.55072, 22, 15.6005, 12.4781, 4.89898, 6.39953, 0, 12.4783, 15.5837, 12.4781, 12.4781, 12.4781, 12.4781, 12.4781, 12.4781, 12.4781, 12.4781, 12.4781, 12.4781, 12.4781, 12.4781, 12.4781, 12.4781, 12.4781, 12.4946, 12.4781
7.55859, 20, 15.2815, 12.4541, 4.69042, 4.71852, 0, 12.4544, 15.2628, 12.4541, 12.4541, 12.4541, 12.4541, 12.4541, 12.4541, 12.4541, 12.4541, 12.4541, 12.4541, 12.4541, 12.4541, 12.4541, 12.4541, 12.4541, 12.4726, 12.4541
7.56646, 12, 14.9671, 12.431, 3.74166, -2.96709, 0, 12.4312, 14.9464, 12.431, 12.431, 12.431, 12.431, 12.431, 12.431, 12.431, 12.431, 12.431, 12.431, 12.431, 12.431, 12.431, 12.431, 12.431, 12.4515, 12.431
7.57434, 26, 14.6607, 12.4071, 5.2915, 11.3393, 0, 12.4074, 14.638, 12.4071, 12.4071, 12.4071, 12.4071, 12.4071, 12.4071, 12.4071, 12.4071, 12.4071, 12.4071, 12.4071, 12.4071, 12.4071, 12.4071, 12.4071, 12.4296, 12.4071
