   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_237.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, K_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
7.50132, 14, 12.837, 12.8257, 4, 1.16304, 0, 12.8257, 12.8257, 12.8259, 12.8257, 12.8257, 12.8257, 12.8257, 12.8257, 12.8257, 12.8257, 12.8257, 12.8257, 12.8257, 12.8257, 12.8257, 12.8257, 12.8257, 12.8257, 12.8368, 12.8257
7.50919, 20, 12.8354, 12.8223, 4.69042, 7.16462, 0, 12.8223, 12.8223, 12.8224, 12.8223, 12.8223, 12.8223, 12.8223, 12.8223, 12.8223, 12.8223, 12.8223, 12.8223, 12.8223, 12.8223, 12.8223, 12.8223, 12.8223, 12.8223, 12.8353, 12.8223
7.51705, 12, 12.8319, 12.8167, 3.74166, -0.831864, 0, 12.8167, 12.8167, 12.8168, 12.8167, 12.8167, 12.8167, 12.8167, 12.8167, 12.8167, 12.8167, 12.8167, 12.8167, 12.8167, 12.8167, 12.8167, 12.8167, 12.8167, 12.8167, 12.8318, 12.8167
7.52492, 16, 12.8266, 12.8092, 4.24264, 3.17338, 0, 12.8092, 12.8092, 12.8092, 12.8092, 12.8092, 12.8092, 12.8092, 12.8092, 12.8092, 12.8092, 12.8092, 12.8092, 12.8092, 12.8092, 12.8092, 12.8092, 12.8092, 12.8092, 12.8266, 12.8092
7.53279, 12, 12.8194, 12.7995, 3.74166, -0.819368, 0, 12.7995, 12.7995, 12.7995, 12.7995, 12.7995, 12.7995, 12.7995, 12.7995, 12.7995, 12.7995, 12.7995, 12.7995, 12.7995, 12.7995, 12.7995, 12.7995, 12.7995, 12.7995, 12.8193, 12.7995
7.54066, 12, 12.81, 12.7874, 3.74166, -0.809958, 0, 12.7874, 12.7875, 12.7874, 12.7874, 12.7874, 12.7874, 12.7874, 12.7874, 12.7874, 12.7874, 12.7874, 12.7874, 12.7874, 12.7874, 12.7874, 12.7874, 12.7874, 12.7874, 12.8099, 12.7874
7.54852, 8, 12.7976, 12.7723, 3.16228, -4.79762, 0, 12.7723, 12.7724, 12.7723, 12.7723, 12.7723, 12.7723, 12.7723, 12.7723, 12.7723, 12.7723, 12.7723, 12.7723, 12.7723, 12.7723, 12.7723, 12.7723, 12.7723, 12.7723, 12.7976, 12.7723
7.55639, 18, 12.7823, 12.7542, 4.47214, 5.21771, 0, 12.7542, 12.7542, 12.7542, 12.7542, 12.7542, 12.7542, 12.7542, 12.7542, 12.7542, 12.7542, 12.7542, 12.7542, 12.7542, 12.7542, 12.7542, 12.7542, 12.7542, 12.7542, 12.7823, 12.7542
7.56426, 10, 12.7642, 12.7332, 3.4641, -2.76423, 0, 12.7332, 12.7333, 12.7332, 12.7332, 12.7332, 12.7332, 12.7332, 12.7332, 12.7332, 12.7332, 12.7332, 12.7332, 12.7332, 12.7332, 12.7332, 12.7332, 12.7332, 12.7332, 12.7642, 12.7332
7.57212, 20, 12.744, 12.7101, 4.69042, 7.25604, 0, 12.7101, 12.7102, 12.7101, 12.7101, 12.7101, 12.7101, 12.7101, 12.7101, 12.7101, 12.7101, 12.7101, 12.7101, 12.7101, 12.7101, 12.7101, 12.7101, 12.7101, 12.7101, 12.7439, 12.7101
7.57999, 16, 12.7221, 12.6855, 4.24264, 3.27791, 0, 12.6856, 12.6856, 12.6855, 12.6855, 12.6855, 12.6855, 12.6855, 12.6855, 12.6855, 12.6855, 12.6855, 12.6855, 12.6855, 12.6855, 12.6855, 12.6856, 12.6855, 12.6855, 12.7221, 12.6855
7.58786, 20, 12.6988, 12.6596, 4.69042, 7.30124, 0, 12.6597, 12.6597, 12.6596, 12.6596, 12.6596, 12.6596, 12.6596, 12.6596, 12.6596, 12.6596, 12.6596, 12.6596, 12.6596, 12.6596, 12.6596, 12.6596, 12.6596, 12.6596, 12.6987, 12.6596
7.59573, 10, 12.6737, 12.6322, 3.4641, -2.67369, 0, 12.6322, 12.6323, 12.6322, 12.6322, 12.6322, 12.6322, 12.6322, 12.6322, 12.6322, 12.6322, 12.6322, 12.6322, 12.6322, 12.6322, 12.6322, 12.6322, 12.6322, 12.6322, 12.6737, 12.6322
7.60359, 6, 12.6472, 12.6037, 2.82843, -6.64718, 0, 12.6037, 12.6037, 12.6037, 12.6037, 12.6037, 12.6037, 12.6037, 12.6037, 12.6037, 12.6037, 12.6037, 12.6037, 12.6037, 12.6037, 12.6037, 12.6037, 12.6037, 12.6037, 12.6471, 12.6037
7.61146, 16, 12.6198, 12.5746, 4.24264, 3.38024, 0, 12.5746, 12.5746, 12.5746, 12.5746, 12.5746, 12.5746, 12.5746, 12.5746, 12.5746, 12.5746, 12.5746, 12.5746, 12.5746, 12.5746, 12.5746, 12.5746, 12.5746, 12.5746, 12.6197, 12.5746
7.61933, 18, 12.592, 12.5455, 4.47214, 5.40802, 0, 12.5455, 12.5455, 12.5455, 12.5455, 12.5455, 12.5455, 12.5455, 12.5455, 12.5455, 12.5455, 12.5455, 12.5455, 12.5455, 12.5455, 12.5455, 12.5455, 12.5455, 12.5455, 12.5919, 12.5455
7.62719, 18, 12.5926, 12.5452, 4.47214, 5.40738, 0, 12.5452, 12.5452, 12.5452, 12.5452, 12.5452, 12.5452, 12.5452, 12.5452, 12.5452, 12.5452, 12.5452, 12.5452, 12.5452, 12.5452, 12.5452, 12.5452, 12.5452, 12.5452, 12.5926, 12.5452
7.63506, 12, 12.5926, 12.5448, 3.74166, -0.592606, 0, 12.5448, 12.5448, 12.5448, 12.5448, 12.5448, 12.5448, 12.5448, 12.5448, 12.5448, 12.5448, 12.5448, 12.5448, 12.5448, 12.5448, 12.5448, 12.5448, 12.5448, 12.5448, 12.5926, 12.5448
7.64293, 4, 12.5921, 12.5443, 2.44949, -8.59213, 0, 12.5443, 12.5443, 12.5443, 12.5443, 12.5443, 12.5443, 12.5443, 12.5443, 12.5443, 12.5443, 12.5443, 12.5443, 12.5443, 12.5443, 12.5443, 12.5443, 12.5443, 12.5443, 12.5921, 12.5443
7.6508, 10, 12.5914, 12.544, 3.4641, -2.59137, 0, 12.5441, 12.5441, 12.544, 12.544, 12.544, 12.544, 12.544, 12.544, 12.544, 12.544, 12.544, 12.544, 12.544, 12.544, 12.544, 12.544, 12.544, 12.544, 12.5913, 12.544
7.65866, 8, 12.59, 12.5436, 3.16228, -4.58999, 0, 12.5436, 12.5436, 12.5436, 12.5436, 12.5436, 12.5436, 12.5436, 12.5436, 12.5436, 12.5436, 12.5436, 12.5436, 12.5436, 12.5436, 12.5436, 12.5436, 12.5436, 12.5436, 12.5899, 12.5436
7.66653, 22, 12.5882, 12.5431, 4.89898, 9.41185, 0, 12.5431, 12.5432, 12.5431, 12.5431, 12.5431, 12.5431, 12.5431, 12.5431, 12.5431, 12.5431, 12.5431, 12.5431, 12.5431, 12.5431, 12.5431, 12.5431, 12.5431, 12.5431, 12.5881, 12.5431
7.6744, 18, 12.5856, 12.5423, 4.47214, 5.41443, 0, 12.5423, 12.5423, 12.5423, 12.5423, 12.5423, 12.5423, 12.5423, 12.5423, 12.5423, 12.5423, 12.5423, 12.5423, 12.5423, 12.5423, 12.5423, 12.5423, 12.5423, 12.5423, 12.5855, 12.5423
7.68226, 18, 12.5825, 12.5413, 4.47214, 5.41753, 0, 12.5413, 12.5413, 12.5413, 12.5413, 12.5413, 12.5413, 12.5413, 12.5413, 12.5413, 12.5413, 12.5413, 12.5413, 12.5413, 12.5413, 12.5413, 12.5413, 12.5413, 12.5413, 12.5824, 12.5413
7.69013, 18, 12.5791, 12.5403, 4.47214, 5.4209, 0, 12.5403, 12.5403, 12.5403, 12.5403, 12.5403, 12.5403, 12.5403, 12.5403, 12.5403, 12.5403, 12.5403, 12.5403, 12.5403, 12.5403, 12.5403, 12.5403, 12.5403, 12.5403, 12.579, 12.5403
7.698, 16, 12.5757, 12.5394, 4.24264, 3.42434, 0, 12.5394, 12.5395, 12.5394, 12.5394, 12.5394, 12.5394, 12.5394, 12.5394, 12.5394, 12.5394, 12.5394, 12.5394, 12.5394, 12.5394, 12.5394, 12.5394, 12.5394, 12.5394, 12.5756, 12.5394
7.70587, 12, 12.5719, 12.5384, 3.74166, -0.571918, 0, 12.5384, 12.5384, 12.5384, 12.5384, 12.5384, 12.5384, 12.5384, 12.5384, 12.5384, 12.5384, 12.5384, 12.5384, 12.5384, 12.5384, 12.5384, 12.5384, 12.5384, 12.5384, 12.5718, 12.5384
7.71373, 16, 12.5679, 12.5372, 4.24264, 3.43211, 0, 12.5372, 12.5372, 12.5372, 12.5372, 12.5372, 12.5372, 12.5372, 12.5372, 12.5372, 12.5372, 12.5372, 12.5372, 12.5372, 12.5372, 12.5372, 12.5372, 12.5372, 12.5372, 12.5678, 12.5372
7.7216, 10, 12.5634, 12.5355, 3.4641, -2.56343, 0, 12.5355, 12.5356, 12.5355, 12.5355, 12.5355, 12.5355, 12.5355, 12.5355, 12.5355, 12.5355, 12.5355, 12.5355, 12.5355, 12.5355, 12.5355, 12.5355, 12.5355, 12.5355, 12.5633, 12.5355
7.72947, 18, 12.5588, 12.5337, 4.47214, 5.44121, 0, 12.5337, 12.5338, 12.5337, 12.5337, 12.5337, 12.5337, 12.5337, 12.5337, 12.5337, 12.5337, 12.5337, 12.5337, 12.5337, 12.5337, 12.5337, 12.5337, 12.5337, 12.5337, 12.5587, 12.5337
7.73733, 14, 12.5542, 12.5319, 4, 1.44578, 0, 12.5319, 12.532, 12.5319, 12.5319, 12.5319, 12.5319, 12.5319, 12.5319, 12.5319, 12.5319, 12.5319, 12.5319, 12.5319, 12.5319, 12.5319, 12.5319, 12.5319, 12.5319, 12.5541, 12.5319
7.7452, 16, 12.5499, 12.5302, 4.24264, 3.45012, 0, 12.5302, 12.5303, 12.5302, 12.5302, 12.5302, 12.5302, 12.5302, 12.5302, 12.5302, 12.5302, 12.5302, 12.5302, 12.5302, 12.5302, 12.5302, 12.5302, 12.5302, 12.5302, 12.5498, 12.5302
7.75307, 12, 12.5455, 12.5283, 3.74166, -0.545539, 0, 12.5283, 12.5284, 12.5283, 12.5283, 12.5283, 12.5283, 12.5283, 12.5283, 12.5283, 12.5283, 12.5283, 12.5283, 12.5283, 12.5283, 12.5283, 12.5283, 12.5283, 12.5283, 12.5454, 12.5283
7.76094, 8, 12.541, 12.5261, 3.16228, -4.54104, 0, 12.5261, 12.5262, 12.5261, 12.5261, 12.5261, 12.5261, 12.5261, 12.5261, 12.5261, 12.5261, 12.5261, 12.5261, 12.5261, 12.5261, 12.5261, 12.5261, 12.5261, 12.5261, 12.5409, 12.5261
7.7688, 20, 12.5363, 12.5235, 4.69042, 7.46369, 0, 12.5235, 12.5236, 12.5235, 12.5235, 12.5235, 12.5235, 12.5235, 12.5235, 12.5235, 12.5235, 12.5235, 12.5235, 12.5235, 12.5235, 12.5235, 12.5235, 12.5235, 12.5235, 12.5362, 12.5235
7.77667, 12, 12.5316, 12.5206, 3.74166, -0.531569, 0, 12.5206, 12.5207, 12.5206, 12.5206, 12.5206, 12.5206, 12.5206, 12.5206, 12.5206, 12.5206, 12.5206, 12.5206, 12.5206, 12.5206, 12.5206, 12.5206, 12.5206, 12.5206, 12.5314, 12.5206
7.78454, 18, 12.5271, 12.5178, 4.47214, 5.47295, 0, 12.5178, 12.5179, 12.5178, 12.5178, 12.5178, 12.5178, 12.5178, 12.5178, 12.5178, 12.5178, 12.5178, 12.5178, 12.5178, 12.5178, 12.5178, 12.5178, 12.5178, 12.5178, 12.5269, 12.5178
7.79241, 12, 12.5228, 12.515, 3.74166, -0.522798, 0, 12.515, 12.5151, 12.515, 12.515, 12.515, 12.515, 12.515, 12.515, 12.515, 12.515, 12.515, 12.515, 12.515, 12.515, 12.515, 12.515, 12.515, 12.515, 12.5227, 12.515
7.80027, 14, 12.5186, 12.512, 4, 1.48135, 0, 12.512, 12.5122, 12.512, 12.512, 12.512, 12.512, 12.512, 12.512, 12.512, 12.512, 12.512, 12.512, 12.512, 12.512, 12.512, 12.512, 12.512, 12.512, 12.5185, 12.512
7.80814, 16, 12.5143, 12.5086, 4.24264, 3.48574, 0, 12.5086, 12.5088, 12.5086, 12.5086, 12.5086, 12.5086, 12.5086, 12.5086, 12.5086, 12.5086, 12.5086, 12.5086, 12.5086, 12.5086, 12.5086, 12.5086, 12.5086, 12.5086, 12.5141, 12.5086
7.81601, 10, 12.5097, 12.5048, 3.4641, -2.50966, 0, 12.5048, 12.5049, 12.5048, 12.5048, 12.5048, 12.5048, 12.5048, 12.5048, 12.5048, 12.5048, 12.5048, 12.5048, 12.5048, 12.5048, 12.5048, 12.5048, 12.5048, 12.5048, 12.5095, 12.5048
7.82387, 14, 12.5051, 12.5007, 4, 1.49491, 0, 12.5007, 12.5008, 12.5007, 12.5007, 12.5007, 12.5007, 12.5007, 12.5007, 12.5007, 12.5007, 12.5007, 12.5007, 12.5007, 12.5007, 12.5007, 12.5007, 12.5007, 12.5007, 12.5049, 12.5007
7.83174, 20, 12.5008, 12.4966, 4.69042, 7.49922, 0, 12.4966, 12.4968, 12.4966, 12.4966, 12.4966, 12.4966, 12.4966, 12.4966, 12.4966, 12.4966, 12.4966, 12.4966, 12.4966, 12.4966, 12.4966, 12.4966, 12.4966, 12.4966, 12.5006, 12.4966
7.83961, 8, 12.4968, 12.4925, 3.16228, -4.49679, 0, 12.4925, 12.4927, 12.4925, 12.4925, 12.4925, 12.4925, 12.4925, 12.4925, 12.4925, 12.4925, 12.4925, 12.4925, 12.4925, 12.4925, 12.4925, 12.4925, 12.4925, 12.4925, 12.4966, 12.4925
7.84748, 8, 12.493, 12.4883, 3.16228, -4.49297, 0, 12.4883, 12.4884, 12.4883, 12.4883, 12.4883, 12.4883, 12.4883, 12.4883, 12.4883, 12.4883, 12.4883, 12.4883, 12.4883, 12.4883, 12.4883, 12.4883, 12.4883, 12.4883, 12.4928, 12.4883
7.85534, 10, 12.4891, 12.4835, 3.4641, -2.48911, 0, 12.4835, 12.4836, 12.4835, 12.4835, 12.4835, 12.4835, 12.4835, 12.4835, 12.4835, 12.4835, 12.4835, 12.4835, 12.4835, 12.4835, 12.4835, 12.4835, 12.4835, 12.4835, 12.489, 12.4835
7.86321, 22, 12.4854, 12.4783, 4.89898, 9.51462, 0, 12.4783, 12.4784, 12.4783, 12.4783, 12.4783, 12.4783, 12.4783, 12.4783, 12.4783, 12.4783, 12.4783, 12.4783, 12.4783, 12.4783, 12.4783, 12.4783, 12.4783, 12.4783, 12.4852, 12.4783
7.87108, 12, 12.4821, 12.4729, 3.74166, -0.482133, 0, 12.4729, 12.473, 12.4729, 12.4729, 12.4729, 12.4729, 12.4729, 12.4729, 12.4729, 12.4729, 12.4729, 12.4729, 12.4729, 12.4729, 12.4729, 12.4729, 12.4729, 12.4729, 12.482, 12.4729
7.87894, 16, 12.4798, 12.4675, 4.24264, 3.52021, 0, 12.4675, 12.4676, 12.4675, 12.4675, 12.4675, 12.4675, 12.4675, 12.4675, 12.4675, 12.4675, 12.4675, 12.4675, 12.4675, 12.4675, 12.4675, 12.4675, 12.4675, 12.4675, 12.4797, 12.4675
7.88681, 16, 12.4785, 12.4619, 4.24264, 3.52148, 0, 12.4619, 12.4621, 12.4619, 12.4619, 12.4619, 12.4619, 12.4619, 12.4619, 12.4619, 12.4619, 12.4619, 12.4619, 12.4619, 12.4619, 12.4619, 12.4619, 12.4619, 12.4619, 12.4784, 12.4619
7.89468, 6, 12.4785, 12.4562, 2.82843, -6.47846, 0, 12.4562, 12.4563, 12.4562, 12.4562, 12.4562, 12.4562, 12.4562, 12.4562, 12.4562, 12.4562, 12.4562, 12.4562, 12.4562, 12.4562, 12.4562, 12.4562, 12.4562, 12.4562, 12.4783, 12.4562
7.90255, 8, 12.4797, 12.4499, 3.16228, -4.47974, 0, 12.4499, 12.45, 12.4499, 12.4499, 12.4499, 12.4499, 12.4499, 12.4499, 12.4499, 12.4499, 12.4499, 12.4499, 12.4499, 12.4499, 12.4499, 12.4499, 12.4499, 12.4499, 12.4796, 12.4499
7.91041, 18, 12.4826, 12.443, 4.47214, 5.51742, 0, 12.443, 12.4431, 12.443, 12.443, 12.443, 12.443, 12.443, 12.443, 12.443, 12.443, 12.443, 12.443, 12.443, 12.443, 12.443, 12.443, 12.443, 12.443, 12.4825, 12.443
7.91828, 20, 12.4875, 12.4353, 4.69042, 7.51251, 0, 12.4353, 12.4354, 12.4353, 12.4353, 12.4353, 12.4353, 12.4353, 12.4353, 12.4353, 12.4353, 12.4353, 12.4353, 12.4353, 12.4353, 12.4353, 12.4353, 12.4353, 12.4353, 12.4874, 12.4353
7.92615, 18, 12.4947, 12.4265, 4.47214, 5.50528, 0, 12.4265, 12.4266, 12.4265, 12.4265, 12.4265, 12.4265, 12.4265, 12.4265, 12.4265, 12.4265, 12.4265, 12.4265, 12.4265, 12.4265, 12.4265, 12.4265, 12.4265, 12.4265, 12.4946, 12.4265
7.93401, 14, 12.5049, 12.4166, 4, 1.49511, 0, 12.4166, 12.4167, 12.4166, 12.4166, 12.4166, 12.4166, 12.4166, 12.4166, 12.4166, 12.4166, 12.4166, 12.4166, 12.4166, 12.4166, 12.4166, 12.4166, 12.4166, 12.4166, 12.5048, 12.4166
7.94188, 8, 12.5183, 12.4051, 3.16228, -4.51833, 0, 12.4051, 12.4052, 12.4051, 12.4051, 12.4051, 12.4051, 12.4051, 12.4051, 12.4051, 12.4051, 12.4051, 12.4051, 12.4051, 12.4051, 12.4051, 12.4051, 12.4051, 12.4051, 12.5182, 12.4051
7.94975, 14, 12.5358, 12.392, 4, 1.46421, 0, 12.392, 12.3921, 12.392, 12.392, 12.392, 12.392, 12.392, 12.392, 12.392, 12.392, 12.392, 12.392, 12.392, 12.392, 12.392, 12.392, 12.392, 12.392, 12.5357, 12.392
7.95762, 18, 12.5581, 12.3772, 4.47214, 5.44192, 0, 12.3772, 12.3773, 12.3772, 12.3772, 12.3772, 12.3772, 12.3772, 12.3772, 12.3772, 12.3772, 12.3772, 12.3772, 12.3772, 12.3772, 12.3772, 12.3772, 12.3772, 12.3772, 12.558, 12.3772
7.96548, 4, 12.5862, 12.361, 2.44949, -8.58624, 0, 12.361, 12.3611, 12.361, 12.361, 12.361, 12.361, 12.361, 12.361, 12.361, 12.361, 12.361, 12.361, 12.361, 12.361, 12.361, 12.361, 12.361, 12.361, 12.5862, 12.361
7.97335, 18, 12.6214, 12.3436, 4.47214, 5.37859, 0, 12.3436, 12.3437, 12.3436, 12.3436, 12.3436, 12.3436, 12.3436, 12.3436, 12.3436, 12.3436, 12.3436, 12.3436, 12.3436, 12.3436, 12.3436, 12.3436, 12.3436, 12.3436, 12.6213, 12.3436
7.98122, 14, 12.6641, 12.3248, 4, 1.33587, 0, 12.3248, 12.3249, 12.3248, 12.3248, 12.3248, 12.3248, 12.3248, 12.3248, 12.3248, 12.3248, 12.3248, 12.3248, 12.3248, 12.3248, 12.3248, 12.3248, 12.3248, 12.3248, 12.6641, 12.3248
7.98909, 24, 12.7151, 12.3046, 5.09902, 11.2849, 0, 12.3047, 12.3047, 12.3046, 12.3046, 12.3046, 12.3046, 12.3046, 12.3046, 12.3046, 12.3046, 12.3046, 12.3046, 12.3046, 12.3046, 12.3046, 12.3046, 12.3046, 12.3046, 12.715, 12.3046
7.99695, 10, 12.7747, 12.283, 3.4641, -2.77466, 0, 12.283, 12.2831, 12.283, 12.283, 12.283, 12.283, 12.283, 12.283, 12.283, 12.283, 12.283, 12.283, 12.283, 12.283, 12.283, 12.283, 12.283, 12.283, 12.7746, 12.283
8.00482, 12, 12.8433, 12.2601, 3.74166, -0.843286, 0, 12.2601, 12.2602, 12.2601, 12.2601, 12.2601, 12.2601, 12.2601, 12.2601, 12.2601, 12.2601, 12.2601, 12.2601, 12.2601, 12.2601, 12.2601, 12.2601, 12.2601, 12.2601, 12.8432, 12.2601
8.01269, 8, 12.9212, 12.2361, 3.16228, -4.9212, 0, 12.2361, 12.2361, 12.2361, 12.2361, 12.2361, 12.2361, 12.2361, 12.2361, 12.2361, 12.2361, 12.2361, 12.2361, 12.2361, 12.2361, 12.2361, 12.2361, 12.2361, 12.2361, 12.9211, 12.2361
8.02055, 12, 13.008, 12.2109, 3.74166, -1.00803, 0, 12.211, 12.211, 12.2109, 12.2109, 12.2109, 12.2109, 12.2109, 12.2109, 12.2109, 12.2109, 12.2109, 12.2109, 12.2109, 12.2109, 12.2109, 12.2109, 12.2109, 12.2109, 13.008, 12.2109
8.02842, 16, 13.1032, 12.1847, 4.24264, 2.89683, 0, 12.1848, 12.1848, 12.1847, 12.1847, 12.1847, 12.1847, 12.1847, 12.1847, 12.1847, 12.1847, 12.1847, 12.1847, 12.1847, 12.1847, 12.1847, 12.1847, 12.1847, 12.1847, 13.1031, 12.1847
8.03629, 12, 13.2059, 12.1578, 3.74166, -1.20586, 0, 12.1578, 12.1578, 12.1578, 12.1578, 12.1578, 12.1578, 12.1578, 12.1578, 12.1578, 12.1578, 12.1578, 12.1578, 12.1578, 12.1578, 12.1578, 12.1578, 12.1578, 12.1578, 13.2058, 12.1578
8.04416, 14, 13.315, 12.1305, 4, 0.684996, 0, 12.1305, 12.1305, 12.1305, 12.1305, 12.1305, 12.1305, 12.1305, 12.1305, 12.1305, 12.1305, 12.1305, 12.1305, 12.1305, 12.1305, 12.1305, 12.1305, 12.1305, 12.1305, 13.3149, 12.1305
8.05202, 16, 13.4288, 12.1029, 4.24264, 2.57118, 0, 12.1029, 12.1029, 12.1029, 12.1029, 12.1029, 12.1029, 12.1029, 12.1029, 12.1029, 12.1029, 12.1029, 12.1029, 12.1029, 12.1029, 12.1029, 12.1029, 12.1029, 12.1029, 13.4288, 12.1029
8.05989, 20, 13.545, 12.0749, 4.69042, 6.455, 0, 12.0749, 12.075, 12.0749, 12.0749, 12.0749, 12.0749, 12.0749, 12.0749, 12.0749, 12.0749, 12.0749, 12.0749, 12.0749, 12.0749, 12.0749, 12.0749, 12.0749, 12.0749, 13.5449, 12.0749
8.06776, 12, 13.6611, 12.0469, 3.74166, -1.6611, 0, 12.0469, 12.0469, 12.0469, 12.0469, 12.0469, 12.0469, 12.0469, 12.0469, 12.0469, 12.0469, 12.0469, 12.0469, 12.0469, 12.0469, 12.0469, 12.0469, 12.0469, 12.0469, 13.661, 12.0469
8.07562, 22, 13.774, 12.0183, 4.89898, 8.226, 0, 12.0183, 12.0184, 12.0183, 12.0183, 12.0183, 12.0183, 12.0183, 12.0183, 12.0183, 12.0183, 12.0183, 12.0183, 12.0183, 12.0183, 12.0183, 12.0183, 12.0183, 12.0183, 13.774, 12.0183
8.08349, 16, 13.8807, 11.9893, 4.24264, 2.11931, 0, 11.9893, 11.9894, 11.9893, 11.9893, 11.9893, 11.9893, 11.9893, 11.9893, 11.9893, 11.9893, 11.9893, 11.9893, 11.9893, 11.9893, 11.9893, 11.9893, 11.9893, 11.9893, 13.8806, 11.9893
8.09136, 12, 13.9783, 11.9601, 3.74166, -1.97829, 0, 11.9601, 11.9602, 11.9601, 11.9601, 11.9601, 11.9601, 11.9601, 11.9601, 11.9601, 11.9601, 11.9601, 11.9601, 11.9601, 11.9601, 11.9601, 11.9601, 11.9601, 11.9601, 13.9782, 11.9601
8.09923, 10, 14.064, 11.9309, 3.4641, -4.06402, 0, 11.9309, 11.931, 11.9309, 11.9309, 11.9309, 11.9309, 11.9309, 11.9309, 11.9309, 11.9309, 11.9309, 11.9309, 11.9309, 11.9309, 11.9309, 11.9309, 11.9309, 11.9309, 14.064, 11.9309
8.10709, 12, 14.135, 11.9018, 3.74166, -2.13505, 0, 11.9018, 11.9019, 11.9018, 11.9018, 11.9018, 11.9018, 11.9018, 11.9018, 11.9018, 11.9018, 11.9018, 11.9018, 11.9018, 11.9018, 11.9018, 11.9018, 11.9018, 11.9018, 14.135, 11.9018
8.11496, 18, 14.1885, 11.8726, 4.47214, 3.81147, 0, 11.8726, 11.8726, 11.8726, 11.8726, 11.8726, 11.8726, 11.8726, 11.8726, 11.8726, 11.8726, 11.8726, 11.8726, 11.8726, 11.8726, 11.8726, 11.8726, 11.8726, 11.8726, 14.1885, 11.8726
8.12283, 4, 14.2222, 11.8431, 2.44949, -10.2222, 0, 11.8431, 11.8432, 11.8431, 11.8431, 11.8431, 11.8431, 11.8431, 11.8431, 11.8431, 11.8431, 11.8431, 11.8431, 11.8431, 11.8431, 11.8431, 11.8431, 11.8431, 11.8431, 14.2222, 11.8431
8.1307, 18, 14.2342, 11.8132, 4.47214, 3.76583, 0, 11.8132, 11.8132, 11.8132, 11.8132, 11.8132, 11.8132, 11.8132, 11.8132, 11.8132, 11.8132, 11.8132, 11.8132, 11.8132, 11.8132, 11.8132, 11.8132, 11.8132, 11.8132, 14.2341, 11.8132
8.13856, 10, 14.2235, 11.783, 3.4641, -4.22348, 0, 11.783, 11.783, 11.783, 11.783, 11.783, 11.783, 11.783, 11.783, 11.783, 11.783, 11.783, 11.783, 11.783, 11.783, 11.783, 11.783, 11.783, 11.783, 14.2234, 11.783
8.14643, 16, 14.1899, 11.7528, 4.24264, 1.81007, 0, 11.7528, 11.7529, 11.7528, 11.7528, 11.7528, 11.7528, 11.7528, 11.7528, 11.7528, 11.7528, 11.7528, 11.7528, 11.7528, 11.7528, 11.7528, 11.7528, 11.7528, 11.7528, 14.1899, 11.7528
8.1543, 22, 14.1338, 11.7229, 4.89898, 7.86618, 0, 11.7229, 11.7229, 11.7229, 11.7229, 11.7229, 11.7229, 11.7229, 11.7229, 11.7229, 11.7229, 11.7229, 11.7229, 11.7229, 11.7229, 11.7229, 11.7229, 11.7229, 11.7229, 14.1338, 11.7229
8.16216, 14, 14.0555, 11.6928, 4, -0.0554991, 0, 11.6928, 11.6928, 11.6928, 11.6928, 11.6928, 11.6928, 11.6928, 11.6928, 11.6928, 11.6928, 11.6928, 11.6928, 11.6928, 11.6928, 11.6928, 11.6928, 11.6928, 11.6928, 14.0554, 11.6928
8.17003, 14, 13.9565, 11.6626, 4, 0.043458, 0, 11.6626, 11.6626, 11.6626, 11.6626, 11.6626, 11.6626, 11.6626, 11.6626, 11.6626, 11.6626, 11.6626, 11.6626, 11.6626, 11.6626, 11.6626, 11.6626, 11.6626, 11.6626, 13.9565, 11.6626
8.1779, 10, 13.8383, 11.6319, 3.4641, -3.83833, 0, 11.6319, 11.632, 11.6319, 11.6319, 11.6319, 11.6319, 11.6319, 11.6319, 11.6319, 11.6319, 11.6319, 11.6319, 11.6319, 11.6319, 11.6319, 11.6319, 11.6319, 11.6319, 13.8383, 11.6319
8.18577, 16, 13.7035, 11.601, 4.24264, 2.29647, 0, 11.601, 11.601, 11.601, 11.601, 11.601, 11.601, 11.601, 11.601, 11.601, 11.601, 11.601, 11.601, 11.601, 11.601, 11.601, 11.601, 11.601, 11.601, 13.7035, 11.601
8.19363, 18, 13.5551, 11.5701, 4.47214, 4.44493, 0, 11.5701, 11.5702, 11.5701, 11.5701, 11.5701, 11.5701, 11.5701, 11.5701, 11.5701, 11.5701, 11.5701, 11.5701, 11.5701, 11.5701, 11.5701, 11.5701, 11.5701, 11.5701, 13.555, 11.5701
8.2015, 14, 13.3962, 11.5396, 4, 0.603819, 0, 11.5396, 11.5396, 11.5396, 11.5396, 11.5396, 11.5396, 11.5396, 11.5396, 11.5396, 11.5396, 11.5396, 11.5396, 11.5396, 11.5396, 11.5396, 11.5396, 11.5396, 11.5396, 13.3961, 11.5396
