   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_259.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.0505271, 0, 1.90241e-21, 0, 1.41421, -1.90241e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.61355e-24, 0, 0, 4.70193e-26, 0, 1.80549e-25, 0, 1.89757e-21, 0, 0, 0
0.0583934, 0, 5.08495e-21, 0, 1.41421, -5.08495e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.23315e-23, 0, 0, 1.29014e-25, 0, 4.98428e-25, 0, 5.07199e-21, 0, 0, 0
0.0662598, 0, 1.23204e-20, 0, 1.41421, -1.23204e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.98782e-23, 0, 0, 3.17615e-25, 0, 1.23101e-24, 0, 1.2289e-20, 0, 0, 0
0.0741261, 0, 2.93416e-20, 0, 1.41421, -2.93416e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.1156e-23, 0, 0, 7.6855e-25, 0, 2.98601e-24, 0, 2.92667e-20, 0, 0, 0
0.0819925, 0, 6.87467e-20, 0, 1.41421, -6.87467e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66716e-22, 0, 0, 1.82959e-24, 0, 7.12106e-24, 0, 6.8571e-20, 0, 0, 0
0.0898588, 0, 1.58586e-19, 0, 1.41421, -1.58586e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.84584e-22, 0, 0, 4.28839e-24, 0, 1.67115e-23, 0, 1.58181e-19, 0, 0, 0
0.0977252, 0, 3.6043e-19, 0, 1.41421, -3.6043e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.7407e-22, 0, 0, 9.90376e-24, 0, 3.8623e-23, 0, 3.59508e-19, 0, 0, 0
0.105592, 0, 8.07569e-19, 0, 1.41421, -8.07569e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.95841e-21, 0, 0, 2.25498e-23, 0, 8.79708e-23, 0, 8.055e-19, 0, 0, 0
0.113458, 0, 1.78472e-18, 0, 1.41421, -1.78472e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.32806e-21, 0, 0, 5.06476e-23, 0, 1.97588e-22, 0, 1.78014e-18, 0, 0, 0
0.121324, 0, 3.89229e-18, 0, 1.41421, -3.89229e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.43902e-21, 0, 0, 1.12273e-22, 0, 4.37883e-22, 0, 3.8823e-18, 0, 0, 0
0.129191, 0, 8.38047e-18, 0, 1.41421, -8.38047e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.03231e-20, 0, 0, 2.45743e-22, 0, 9.57959e-22, 0, 8.35894e-18, 0, 0, 0
0.137057, 0, 1.7821e-17, 0, 1.41421, -1.7821e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.32168e-20, 0, 0, 5.31328e-22, 0, 2.0698e-21, 0, 1.77752e-17, 0, 0, 0
0.144923, 0, 3.74414e-17, 0, 1.41421, -3.74414e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.0797e-20, 0, 0, 1.13523e-21, 0, 4.4186e-21, 0, 3.73451e-17, 0, 0, 0
0.15279, 0, 7.77444e-17, 0, 1.41421, -7.77444e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.88533e-19, 0, 0, 2.3977e-21, 0, 9.3236e-21, 0, 7.75441e-17, 0, 0, 0
0.160656, 0, 1.59592e-16, 0, 1.41421, -1.59592e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.87016e-19, 0, 0, 5.00764e-21, 0, 1.94527e-20, 0, 1.59181e-16, 0, 0, 0
0.168522, 0, 3.23966e-16, 0, 1.41421, -3.23966e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.85625e-19, 0, 0, 1.0345e-20, 0, 4.01437e-20, 0, 3.2313e-16, 0, 0, 0
0.176389, 0, 6.50491e-16, 0, 1.41421, -6.50491e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57745e-18, 0, 0, 2.11445e-20, 0, 8.19649e-20, 0, 6.48811e-16, 0, 0, 0
0.184255, 0, 1.29221e-15, 0, 1.41421, -1.29221e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.13362e-18, 0, 0, 4.27707e-20, 0, 1.65628e-19, 0, 1.28887e-15, 0, 0, 0
0.192121, 0, 2.54022e-15, 0, 1.41421, -2.54022e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.16001e-18, 0, 0, 8.56395e-20, 0, 3.3132e-19, 0, 2.53364e-15, 0, 0, 0
0.199988, 0, 4.94234e-15, 0, 1.41421, -4.94234e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.19851e-17, 0, 0, 1.69773e-19, 0, 6.56262e-19, 0, 4.92953e-15, 0, 0, 0
0.207854, 0, 9.51906e-15, 0, 1.41421, -9.51906e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.30834e-17, 0, 0, 3.33284e-19, 0, 1.28742e-18, 0, 9.49436e-15, 0, 0, 0
0.21572, 0, 1.8152e-14, 0, 1.41421, -1.8152e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.40177e-17, 0, 0, 6.48015e-19, 0, 2.50188e-18, 0, 1.81048e-14, 0, 0, 0
0.223587, 0, 3.42756e-14, 0, 1.41421, -3.42756e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.31161e-17, 0, 0, 1.2481e-18, 0, 4.81729e-18, 0, 3.41864e-14, 0, 0, 0
0.231453, 0, 6.40962e-14, 0, 1.41421, -6.40962e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.55428e-16, 0, 0, 2.38179e-18, 0, 9.19207e-18, 0, 6.39292e-14, 0, 0, 0
0.23932, 0, 1.18719e-13, 0, 1.41421, -1.18719e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.87881e-16, 0, 0, 4.50407e-18, 0, 1.7385e-17, 0, 1.18409e-13, 0, 0, 0
0.247186, 0, 2.17816e-13, 0, 1.41421, -2.17816e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.28182e-16, 0, 0, 8.4416e-18, 0, 3.25955e-17, 0, 2.17247e-13, 0, 0, 0
0.255052, 0, 3.95904e-13, 0, 1.41421, -3.95904e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.60023e-16, 0, 0, 1.5683e-17, 0, 6.05946e-17, 0, 3.94868e-13, 0, 0, 0
0.262919, 0, 7.12949e-13, 0, 1.41421, -7.12949e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.72882e-15, 0, 0, 2.88863e-17, 0, 1.11705e-16, 0, 7.11079e-13, 0, 0, 0
0.270785, 0, 1.27212e-12, 0, 1.41421, -1.27212e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.08476e-15, 0, 0, 5.27575e-17, 0, 2.04238e-16, 0, 1.26878e-12, 0, 0, 0
0.278651, 0, 2.24926e-12, 0, 1.41421, -2.24926e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.45424e-15, 0, 0, 9.55639e-17, 0, 3.70458e-16, 0, 2.24334e-12, 0, 0, 0
0.286518, 0, 3.94109e-12, 0, 1.41421, -3.94109e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.55694e-15, 0, 0, 1.71715e-16, 0, 6.66701e-16, 0, 3.9307e-12, 0, 0, 0
0.294384, 0, 6.84374e-12, 0, 1.41421, -6.84374e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.65962e-14, 0, 0, 3.06145e-16, 0, 1.19068e-15, 0, 6.82565e-12, 0, 0, 0
0.30225, 0, 1.17787e-11, 0, 1.41421, -1.17787e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.85646e-14, 0, 0, 5.41715e-16, 0, 2.11063e-15, 0, 1.17475e-11, 0, 0, 0
0.310117, 0, 2.00932e-11, 0, 1.41421, -2.00932e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.87312e-14, 0, 0, 9.51627e-16, 0, 3.71431e-15, 0, 2.00398e-11, 0, 0, 0
0.317983, 0, 3.39767e-11, 0, 1.41421, -3.39767e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.24091e-14, 0, 0, 1.66019e-15, 0, 6.49079e-15, 0, 3.38862e-11, 0, 0, 0
0.325849, 0, 5.69747e-11, 1.96182e-43, 1.41421, -5.69747e-11, 0, 1.96182e-43, 1.96182e-43, 1.96182e-43, 1.96182e-43, 1.96182e-43, 1.96182e-43, 1.96182e-43, 1.96182e-43, 1.96182e-43, 1.96182e-43, 1.38208e-13, 1.96182e-43, 1.96182e-43, 2.88329e-15, 1.96182e-43, 1.12863e-14, 1.96182e-43, 5.68223e-11, 1.96182e-43, 1.96182e-43, 1.96182e-43
0.333716, 0, 9.46697e-11, 3.39394e-42, 1.41421, -9.46697e-11, 0, 3.39394e-42, 3.39394e-42, 3.39394e-42, 3.39394e-42, 3.39394e-42, 3.39394e-42, 3.39394e-42, 3.39394e-42, 3.39394e-42, 3.39394e-42, 2.29684e-13, 3.39394e-42, 3.39394e-42, 4.96683e-15, 3.39394e-42, 1.94637e-14, 3.39394e-42, 9.44155e-11, 3.39394e-42, 3.39394e-42, 3.39394e-42
0.341582, 0, 1.55952e-10, 4.86461e-41, 1.41421, -1.55952e-10, 0, 4.86461e-41, 4.86461e-41, 4.86461e-41, 4.86461e-41, 4.86461e-41, 4.86461e-41, 4.86461e-41, 4.86461e-41, 4.86461e-41, 4.86461e-41, 3.78443e-13, 4.86461e-41, 4.86461e-41, 8.50779e-15, 4.86461e-41, 3.33614e-14, 4.86461e-41, 1.55532e-10, 4.86461e-41, 4.86461e-41, 4.86461e-41
0.349448, 0, 2.54709e-10, 6.17622e-40, 1.41421, -2.54709e-10, 0, 6.17622e-40, 6.17622e-40, 6.17622e-40, 6.17622e-40, 6.17622e-40, 6.17622e-40, 6.17622e-40, 6.17622e-40, 6.17622e-40, 6.17622e-40, 6.18258e-13, 6.17622e-40, 6.17622e-40, 1.44982e-14, 6.17622e-40, 5.68547e-14, 6.17622e-40, 2.5402e-10, 6.17622e-40, 6.17622e-40, 6.17622e-40
0.357315, 0, 4.12472e-10, 7.02217e-39, 1.41421, -4.12472e-10, 0, 7.02217e-39, 7.02217e-39, 7.02217e-39, 7.02217e-39, 7.02217e-39, 7.02217e-39, 7.02217e-39, 7.02217e-39, 7.02217e-39, 7.02217e-39, 1.00154e-12, 7.02217e-39, 7.02217e-39, 2.4593e-14, 7.02217e-39, 9.63762e-14, 7.02217e-39, 4.11349e-10, 7.02217e-39, 7.02217e-39, 7.02217e-39
0.365181, 0, 6.62306e-10, 7.21806e-38, 1.41421, -6.62306e-10, 0, 7.21806e-38, 7.21806e-38, 7.21806e-38, 7.21806e-38, 7.21806e-38, 7.21806e-38, 7.21806e-38, 7.21806e-38, 7.21806e-38, 7.21806e-38, 1.60888e-12, 7.21806e-38, 7.21806e-38, 4.15484e-14, 7.21806e-38, 1.62571e-13, 7.21806e-38, 6.60493e-10, 7.21806e-38, 7.21806e-38, 7.21806e-38
0.373048, 0, 1.05454e-09, 6.74313e-37, 1.41421, -1.05454e-09, 0, 6.74313e-37, 6.74313e-37, 6.74313e-37, 6.74313e-37, 6.74313e-37, 6.74313e-37, 6.74313e-37, 6.74313e-37, 6.74313e-37, 6.74313e-37, 2.5631e-12, 6.74313e-37, 6.74313e-37, 6.99524e-14, 6.74313e-37, 2.7302e-13, 6.74313e-37, 1.05163e-09, 6.74313e-37, 6.74313e-37, 6.74313e-37
0.380914, 0, 1.66505e-09, 5.76052e-36, 1.41421, -1.66505e-09, 0, 5.76052e-36, 5.76052e-36, 5.76052e-36, 5.76052e-36, 5.76052e-36, 5.76052e-36, 5.76052e-36, 5.76052e-36, 5.76052e-36, 5.76052e-36, 4.04975e-12, 5.76052e-36, 5.76052e-36, 1.1744e-13, 5.76052e-36, 4.56716e-13, 5.76052e-36, 1.66042e-09, 5.76052e-36, 5.76052e-36, 5.76052e-36
0.38878, 0, 2.6072e-09, 4.51864e-35, 1.41421, -2.6072e-09, 0, 4.51864e-35, 4.51864e-35, 4.51864e-35, 4.51864e-35, 4.51864e-35, 4.51864e-35, 4.51864e-35, 4.51864e-35, 4.51864e-35, 4.51864e-35, 6.34666e-12, 4.51864e-35, 4.51864e-35, 1.96719e-13, 4.51864e-35, 7.61422e-13, 4.51864e-35, 2.5999e-09, 4.51864e-35, 4.51864e-35, 4.51864e-35
0.396647, 0, 4.04885e-09, 3.26937e-34, 1.41421, -4.04885e-09, 0, 3.26937e-34, 3.26937e-34, 3.26937e-34, 3.26937e-34, 3.26937e-34, 3.26937e-34, 3.26937e-34, 3.26937e-34, 3.26937e-34, 3.26937e-34, 9.86637e-12, 3.26937e-34, 3.26937e-34, 3.28945e-13, 3.26937e-34, 1.26581e-12, 3.26937e-34, 4.03739e-09, 3.26937e-34, 3.26937e-34, 3.26937e-34
0.404513, 0, 6.2362e-09, 2.25886e-33, 1.41421, -6.2362e-09, 0, 2.25886e-33, 2.25886e-33, 2.25886e-33, 2.25886e-33, 2.25886e-33, 2.25886e-33, 2.25886e-33, 2.25886e-33, 2.25886e-33, 2.25886e-33, 1.52161e-11, 2.25886e-33, 2.25886e-33, 5.49348e-13, 2.25886e-33, 2.09944e-12, 2.25886e-33, 6.21834e-09, 2.25886e-33, 2.25886e-33, 2.25886e-33
0.412379, 0, 9.52724e-09, 1.36416e-32, 1.41421, -9.52724e-09, 0, 1.36416e-32, 1.36416e-32, 1.36416e-32, 1.36416e-32, 1.36416e-32, 1.36416e-32, 1.36416e-32, 1.36416e-32, 1.36416e-32, 1.36416e-32, 2.32822e-11, 1.36416e-32, 1.36416e-32, 9.16586e-13, 1.36416e-32, 3.47569e-12, 1.36416e-32, 9.49956e-09, 1.36416e-32, 1.36416e-32, 1.36416e-32
0.420246, 0, 1.44377e-08, 8.20513e-32, 1.41421, -1.44377e-08, 0, 8.20513e-32, 8.20513e-32, 8.20513e-32, 8.20513e-32, 8.20513e-32, 8.20513e-32, 8.20513e-32, 8.20513e-32, 8.20513e-32, 8.20513e-32, 3.53483e-11, 8.20513e-32, 8.20513e-32, 1.52829e-12, 8.20513e-32, 5.74605e-12, 8.20513e-32, 1.43951e-08, 8.20513e-32, 8.20513e-32, 8.20513e-32
0.428112, 0, 2.17043e-08, 4.44481e-31, 1.41421, -2.17043e-08, 0, 4.44481e-31, 4.44481e-31, 4.44481e-31, 4.44481e-31, 4.44481e-31, 4.44481e-31, 4.44481e-31, 4.44481e-31, 4.44481e-31, 4.44481e-31, 5.32585e-11, 4.44481e-31, 4.44481e-31, 2.54673e-12, 4.44481e-31, 9.48941e-12, 4.44481e-31, 2.1639e-08, 4.44481e-31, 4.44481e-31, 4.44481e-31
0.435978, 0, 3.23693e-08, 2.33646e-30, 1.41421, -3.23693e-08, 0, 2.33646e-30, 2.33646e-30, 2.33646e-30, 2.33646e-30, 2.33646e-30, 2.33646e-30, 2.33646e-30, 2.33646e-30, 2.33646e-30, 2.33646e-30, 7.9641e-11, 2.33646e-30, 2.33646e-30, 4.24116e-12, 2.33646e-30, 1.56585e-11, 2.33646e-30, 3.22698e-08, 2.33646e-30, 2.33646e-30, 2.33646e-30
0.443845, 0, 4.78956e-08, 1.16901e-29, 1.41421, -4.78956e-08, 0, 1.16901e-29, 1.16901e-29, 1.16901e-29, 1.16901e-29, 1.16901e-29, 1.16901e-29, 1.16901e-29, 1.16901e-29, 1.16901e-29, 1.16901e-29, 1.18214e-10, 1.16901e-29, 1.16901e-29, 7.05713e-12, 1.16901e-29, 2.58192e-11, 1.16901e-29, 4.77445e-08, 1.16901e-29, 1.16901e-29, 1.16901e-29
0.451711, 0, 7.03177e-08, 5.54201e-29, 1.41421, -7.03177e-08, 0, 5.54201e-29, 5.54201e-29, 5.54201e-29, 5.54201e-29, 5.54201e-29, 5.54201e-29, 5.54201e-29, 5.54201e-29, 5.54201e-29, 5.54201e-29, 1.74201e-10, 5.54201e-29, 5.54201e-29, 1.17292e-11, 5.54201e-29, 4.254e-11, 5.54201e-29, 7.00892e-08, 5.54201e-29, 5.54201e-29, 5.54201e-29
0.459577, 0, 1.02441e-07, 2.53223e-28, 1.41421, -1.02441e-07, 0, 2.53223e-28, 2.53223e-28, 2.53223e-28, 2.53223e-28, 2.53223e-28, 2.53223e-28, 2.53223e-28, 2.53223e-28, 2.53223e-28, 2.53223e-28, 2.54883e-10, 2.53223e-28, 2.53223e-28, 1.94635e-11, 2.53223e-28, 7.0021e-11, 2.53223e-28, 1.02097e-07, 2.53223e-28, 2.53223e-28, 2.53223e-28
0.467444, 0, 1.48102e-07, 1.10632e-27, 1.41421, -1.48102e-07, 0, 1.10632e-27, 1.10632e-27, 1.10632e-27, 1.10632e-27, 1.10632e-27, 1.10632e-27, 1.10632e-27, 1.10632e-27, 1.10632e-27, 1.10632e-27, 3.70345e-10, 1.10632e-27, 1.10632e-27, 3.22299e-11, 1.10632e-27, 1.15102e-10, 1.10632e-27, 1.47584e-07, 1.10632e-27, 1.10632e-27, 1.10632e-27
0.47531, 0, 2.12501e-07, 4.60895e-27, 1.41421, -2.12501e-07, 0, 4.60895e-27, 4.60895e-27, 4.60895e-27, 4.60895e-27, 4.60895e-27, 4.60895e-27, 4.60895e-27, 4.60895e-27, 4.60895e-27, 4.60895e-27, 5.34462e-10, 4.60895e-27, 4.60895e-27, 5.32266e-11, 4.60895e-27, 1.88867e-10, 4.60895e-27, 2.11725e-07, 4.60895e-27, 4.60895e-27, 4.60895e-27
0.483176, 0, 3.02631e-07, 1.83279e-26, 1.41421, -3.02631e-07, 0, 1.83279e-26, 1.83279e-26, 1.83279e-26, 1.83279e-26, 1.83279e-26, 1.83279e-26, 1.83279e-26, 1.83279e-26, 1.83279e-26, 1.83279e-26, 7.66195e-10, 1.83279e-26, 1.83279e-26, 8.76139e-11, 1.83279e-26, 3.09166e-10, 1.83279e-26, 3.01469e-07, 1.83279e-26, 1.83279e-26, 1.83279e-26
0.491043, 0, 4.27821e-07, 6.96641e-26, 1.41421, -4.27821e-07, 0, 6.96641e-26, 6.96641e-26, 6.96641e-26, 6.96641e-26, 6.96641e-26, 6.96641e-26, 6.96641e-26, 1.87106e-12, 6.96641e-26, 6.96641e-26, 1.0913e-09, 6.96641e-26, 6.96641e-26, 1.43657e-10, 6.96641e-26, 5.04547e-10, 6.96641e-26, 4.26079e-07, 6.96641e-26, 6.96641e-26, 6.96641e-26
0.498909, 0, 6.00404e-07, 2.53559e-25, 1.41421, -6.00404e-07, 0, 2.53559e-25, 2.53559e-25, 2.53559e-25, 2.53559e-25, 2.53559e-25, 2.53559e-25, 2.53559e-25, 6.54093e-12, 2.53559e-25, 2.53559e-25, 1.54453e-09, 2.53559e-25, 2.53559e-25, 2.34497e-10, 2.53559e-25, 8.20302e-10, 2.53559e-25, 5.97798e-07, 2.53559e-25, 2.53559e-25, 2.53559e-25
0.506776, 0, 8.36569e-07, 8.92568e-25, 1.41421, -8.36569e-07, 0, 8.92568e-25, 8.92568e-25, 8.92568e-25, 8.92568e-25, 8.92568e-25, 8.92568e-25, 8.92568e-25, 1.78012e-11, 8.92568e-25, 8.92568e-25, 2.1725e-09, 8.92568e-25, 8.92568e-25, 3.80854e-10, 8.92568e-25, 1.32766e-09, 8.92568e-25, 8.3267e-07, 8.92568e-25, 8.92568e-25, 8.92568e-25
0.514642, 0, 1.16032e-06, 2.48445e-10, 1.41421, -1.16032e-06, 2.48445e-10, 2.48457e-10, 2.48628e-10, 2.48524e-10, 8.44232e-10, 2.64992e-10, 2.48747e-10, 2.9052e-10, 3.81076e-10, 6.34582e-10, 1.59921e-09, 3.28589e-09, 2.49506e-10, 2.50841e-10, 8.63583e-10, 2.48675e-10, 2.38602e-09, 2.48447e-10, 1.15197e-06, 2.48445e-10, 2.48445e-10, 2.82862e-10
0.522508, 0, 1.6003e-06, 8.59704e-10, 1.41421, -1.6003e-06, 8.59704e-10, 8.59746e-10, 8.60339e-10, 8.59977e-10, 2.9305e-09, 9.17219e-10, 8.60754e-10, 1.00595e-09, 1.27143e-09, 2.20181e-09, 5.55459e-09, 5.08139e-09, 8.63393e-10, 8.68033e-10, 1.84745e-09, 8.65769e-10, 4.28085e-09, 8.59711e-10, 1.58281e-06, 8.59704e-10, 8.59704e-10, 9.79327e-10
0.530375, 0, 2.19759e-06, 2.32125e-09, 1.41421, -2.19759e-06, 2.32125e-09, 2.32136e-09, 2.32297e-09, 2.32199e-09, 7.92765e-09, 2.47696e-09, 2.32409e-09, 2.71718e-09, 3.39129e-09, 5.95483e-09, 1.5032e-08, 8.15496e-09, 2.33124e-09, 2.3438e-09, 3.89716e-09, 2.34161e-09, 7.76048e-09, 2.32127e-09, 2.16079e-06, 2.32125e-09, 2.32125e-09, 2.64511e-09
0.538241, 0, 3.00979e-06, 5.72138e-09, 1.41421, -3.00979e-06, 5.72138e-09, 5.72166e-09, 5.72562e-09, 5.7232e-09, 1.95656e-08, 6.10589e-09, 5.72839e-09, 6.69908e-09, 8.30297e-09, 1.4694e-08, 3.7109e-08, 1.37369e-08, 5.74604e-09, 5.77706e-09, 8.21881e-09, 5.77733e-09, 1.43066e-08, 5.72142e-09, 2.93159e-06, 5.72138e-09, 5.72138e-09, 6.52112e-09
0.546107, 0, 4.122e-06, 1.34264e-08, 1.41421, -4.122e-06, 1.34264e-08, 1.34271e-08, 1.34364e-08, 1.34307e-08, 4.59571e-08, 1.43299e-08, 1.34429e-08, 1.57238e-08, 1.93881e-08, 3.451e-08, 8.71798e-08, 2.4378e-08, 1.34844e-08, 1.35573e-08, 1.73565e-08, 1.35668e-08, 2.68717e-08, 1.34265e-08, 3.95491e-06, 1.34264e-08, 1.34264e-08, 1.53056e-08
0.553974, 0, 5.66706e-06, 3.04412e-08, 1.41421, -5.66706e-06, 3.04412e-08, 3.04427e-08, 3.04639e-08, 3.0451e-08, 1.04269e-07, 3.24917e-08, 3.04786e-08, 3.56551e-08, 4.46875e-08, 7.829e-08, 1.97823e-07, 4.53218e-08, 3.05727e-08, 3.07382e-08, 3.65812e-08, 3.0775e-08, 5.13545e-08, 3.04415e-08, 5.30946e-06, 3.04412e-08, 3.04412e-08, 3.4706e-08
0.56184, 0, 7.8608e-06, 6.70679e-08, 1.41421, -7.8608e-06, 6.70679e-08, 6.70712e-08, 6.71178e-08, 6.70894e-08, 2.29849e-07, 7.1589e-08, 6.71504e-08, 7.85638e-08, 1.00157e-07, 1.72568e-07, 4.36125e-07, 8.71767e-08, 6.73579e-08, 6.77227e-08, 7.65893e-08, 6.78318e-08, 9.92922e-08, 6.70684e-08, 7.10124e-06, 6.70679e-08, 6.70679e-08, 7.64713e-08
0.569706, 0, 1.10871e-05, 1.43929e-07, 1.41421, -1.10871e-05, 1.43929e-07, 1.43936e-07, 1.44036e-07, 1.43975e-07, 4.93491e-07, 1.53637e-07, 1.44106e-07, 1.68615e-07, 2.35791e-07, 3.70484e-07, 9.36453e-07, 1.70956e-07, 1.44551e-07, 1.45335e-07, 1.58582e-07, 1.45623e-07, 1.9315e-07, 1.4393e-07, 9.477e-06, 1.43929e-07, 1.43929e-07, 1.64122e-07
0.577573, 0, 1.59906e-05, 3.01189e-07, 1.41421, -1.59906e-05, 3.01189e-07, 3.01203e-07, 3.01413e-07, 3.01285e-07, 1.03315e-06, 3.21518e-07, 3.0156e-07, 3.52881e-07, 5.22546e-07, 7.75581e-07, 1.96068e-06, 3.37321e-07, 3.02493e-07, 3.04133e-07, 3.23572e-07, 3.04847e-07, 3.75707e-07, 3.01191e-07, 1.26475e-05, 3.01189e-07, 3.01189e-07, 3.43472e-07
0.585439, 0, 2.37274e-05, 6.14941e-07, 1.41421, -2.37274e-05, 6.14941e-07, 6.14971e-07, 6.154e-07, 6.15138e-07, 2.11033e-06, 6.56474e-07, 6.15699e-07, 7.20548e-07, 1.11589e-06, 1.58412e-06, 4.00527e-06, 6.62991e-07, 6.17605e-07, 6.20956e-07, 6.4888e-07, 6.22636e-07, 7.26756e-07, 6.14946e-07, 1.69264e-05, 6.14941e-07, 6.14941e-07, 7.01325e-07
