   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_209.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.413524, 0, 1.07177e-08, 6.06402e-34, 1.41421, -1.07177e-08, 0, 6.06402e-34, 6.06402e-34, 6.06402e-34, 6.06402e-34, 6.06402e-34, 6.06402e-34, 6.06402e-34, 6.06402e-34, 6.06402e-34, 6.06402e-34, 6.06402e-34, 7.75816e-13, 6.06402e-34, 6.06402e-34, 1.07169e-08, 6.06402e-34, 6.06402e-34, 6.06402e-34
0.421391, 0, 1.68344e-08, 4.19287e-33, 1.41421, -1.68344e-08, 0, 4.19287e-33, 4.19287e-33, 4.19287e-33, 4.19287e-33, 4.19287e-33, 4.19287e-33, 4.19287e-33, 4.19287e-33, 4.19287e-33, 4.19287e-33, 4.19287e-33, 1.32166e-12, 4.19287e-33, 4.19287e-33, 1.68331e-08, 4.19287e-33, 4.19287e-33, 4.19287e-33
0.429259, 0, 2.62022e-08, 2.29116e-32, 1.41421, -2.62022e-08, 0, 2.29116e-32, 2.29116e-32, 2.29116e-32, 2.29116e-32, 2.29116e-32, 2.29116e-32, 2.29116e-32, 2.29116e-32, 2.29116e-32, 2.29116e-32, 2.29116e-32, 2.24961e-12, 2.29116e-32, 2.29116e-32, 2.61999e-08, 2.29116e-32, 2.29116e-32, 2.29116e-32
0.437126, 0, 4.04157e-08, 1.18496e-31, 1.41421, -4.04157e-08, 0, 1.18496e-31, 1.18496e-31, 1.18496e-31, 1.18496e-31, 1.18496e-31, 1.18496e-31, 1.18496e-31, 1.18496e-31, 1.18496e-31, 1.18496e-31, 1.18496e-31, 3.8271e-12, 1.18496e-31, 1.18496e-31, 4.04119e-08, 1.18496e-31, 1.18496e-31, 1.18496e-31
0.444993, 0, 6.17837e-08, 6.23249e-31, 1.41421, -6.17837e-08, 0, 6.23249e-31, 6.23249e-31, 6.23249e-31, 6.23249e-31, 6.23249e-31, 6.23249e-31, 6.23249e-31, 6.23249e-31, 6.23249e-31, 6.23249e-31, 6.23249e-31, 6.50833e-12, 6.23249e-31, 6.23249e-31, 6.17772e-08, 6.23249e-31, 6.23249e-31, 6.23249e-31
0.452861, 0, 9.36146e-08, 3.18952e-30, 1.41421, -9.36146e-08, 0, 3.18952e-30, 3.18952e-30, 3.18952e-30, 3.18952e-30, 3.18952e-30, 3.18952e-30, 3.18952e-30, 3.18952e-30, 3.18952e-30, 3.18952e-30, 3.18952e-30, 1.10635e-11, 3.18952e-30, 3.18952e-30, 9.36035e-08, 3.18952e-30, 3.18952e-30, 3.18952e-30
0.460728, 0, 1.40604e-07, 1.55764e-29, 1.41421, -1.40604e-07, 0, 1.55764e-29, 1.55764e-29, 1.55764e-29, 1.55764e-29, 1.55764e-29, 1.55764e-29, 1.55764e-29, 1.55764e-29, 1.55764e-29, 1.55764e-29, 1.55764e-29, 1.87949e-11, 1.55764e-29, 1.55764e-29, 1.40585e-07, 1.55764e-29, 1.55764e-29, 1.55764e-29
0.468595, 0, 2.09352e-07, 7.25974e-29, 1.41421, -2.09352e-07, 0, 7.25974e-29, 7.25974e-29, 7.25974e-29, 7.25974e-29, 7.25974e-29, 7.25974e-29, 7.25974e-29, 7.25974e-29, 7.25974e-29, 7.25974e-29, 7.25974e-29, 3.18965e-11, 7.25974e-29, 7.25974e-29, 2.09321e-07, 7.25974e-29, 7.25974e-29, 7.25974e-29
0.476462, 0, 3.09048e-07, 3.28556e-28, 1.41421, -3.09048e-07, 0, 3.28556e-28, 3.28556e-28, 3.28556e-28, 3.28556e-28, 3.28556e-28, 3.28556e-28, 3.28556e-28, 3.28556e-28, 3.28556e-28, 3.28556e-28, 3.28556e-28, 5.40466e-11, 3.28556e-28, 3.28556e-28, 3.08994e-07, 3.28556e-28, 3.28556e-28, 3.28556e-28
0.48433, 0, 4.52361e-07, 1.42828e-27, 1.41421, -4.52361e-07, 0, 1.42828e-27, 1.42828e-27, 1.42828e-27, 1.42828e-27, 1.42828e-27, 1.42828e-27, 1.42828e-27, 1.42828e-27, 1.42828e-27, 1.42828e-27, 1.42828e-27, 9.13775e-11, 1.42828e-27, 1.42828e-27, 4.5227e-07, 1.42828e-27, 1.42828e-27, 1.42828e-27
0.492197, 0, 6.56602e-07, 5.93665e-27, 1.41421, -6.56602e-07, 0, 5.93665e-27, 5.93665e-27, 5.93665e-27, 5.93665e-27, 5.93665e-27, 5.93665e-27, 5.93665e-27, 5.93665e-27, 5.93665e-27, 5.93665e-27, 5.93665e-27, 1.54047e-10, 5.93665e-27, 5.93665e-27, 6.56448e-07, 5.93665e-27, 5.93665e-27, 5.93665e-27
0.500064, 0, 9.45194e-07, 2.35963e-26, 1.41421, -9.45194e-07, 0, 2.35963e-26, 2.35963e-26, 2.35963e-26, 2.35963e-26, 2.35963e-26, 2.35963e-26, 2.35963e-26, 2.35963e-26, 2.35963e-26, 2.35963e-26, 2.35963e-26, 2.58757e-10, 2.35963e-26, 2.35963e-26, 9.44935e-07, 2.35963e-26, 2.35963e-26, 2.35963e-26
0.507932, 0, 1.34956e-06, 8.97582e-26, 1.41421, -1.34956e-06, 0, 8.97582e-26, 8.97582e-26, 8.97582e-26, 8.97582e-26, 8.97582e-26, 2.95778e-12, 8.97582e-26, 8.97582e-26, 8.97582e-26, 8.97582e-26, 8.97582e-26, 4.32755e-10, 8.97582e-26, 8.97582e-26, 1.34912e-06, 8.97582e-26, 8.97582e-26, 8.97582e-26
0.515799, 0, 1.91143e-06, 3.27261e-25, 1.41421, -1.91143e-06, 0, 3.27261e-25, 3.27261e-25, 3.27261e-25, 3.27261e-25, 3.27261e-25, 1.06826e-11, 3.27261e-25, 3.27261e-25, 3.27261e-25, 3.27261e-25, 3.27261e-25, 7.20122e-10, 3.27261e-25, 3.27261e-25, 1.9107e-06, 3.27261e-25, 3.27261e-25, 3.27261e-25
0.523666, 0, 2.68786e-06, 1.15602e-24, 1.41421, -2.68786e-06, 0, 4.74371e-13, 9.08681e-10, 2.79713e-11, 8.10523e-14, 6.97821e-11, 1.67449e-10, 6.23944e-11, 8.48033e-13, 4.14506e-10, 1.09349e-12, 3.56172e-12, 1.19155e-09, 1.15602e-24, 1.8011e-15, 2.685e-06, 1.15602e-24, 1.15602e-24, 7.78724e-12
0.531534, 0, 3.75207e-06, 2.52508e-10, 1.41421, -3.75207e-06, 2.52508e-10, 2.54213e-10, 3.5173e-09, 3.53006e-10, 2.52799e-10, 5.03228e-10, 8.23314e-10, 4.76684e-10, 2.55555e-10, 1.74178e-09, 2.56437e-10, 2.65305e-10, 2.21202e-09, 2.52508e-10, 2.52515e-10, 3.74416e-06, 2.52508e-10, 2.52508e-10, 2.80487e-10
0.539401, 0, 5.20183e-06, 8.99057e-10, 1.41421, -5.20183e-06, 8.99057e-10, 9.03836e-10, 1.00542e-08, 1.18087e-09, 8.99873e-10, 1.60213e-09, 2.47164e-09, 1.52769e-09, 9.07601e-10, 5.0753e-09, 9.10074e-10, 9.34942e-10, 4.10006e-09, 8.99057e-10, 8.99075e-10, 5.18197e-06, 8.99057e-10, 8.99057e-10, 9.77515e-10
0.547268, 0, 7.17015e-06, 2.60402e-09, 1.41421, -7.17015e-06, 2.60402e-09, 2.61645e-09, 2.6416e-08, 3.33701e-09, 2.60615e-09, 4.43266e-09, 6.64877e-09, 4.23907e-09, 2.62625e-09, 1.34661e-08, 2.63268e-09, 2.69736e-09, 7.79668e-09, 2.60402e-09, 2.60407e-09, 7.12167e-06, 2.60402e-09, 2.60402e-09, 2.80809e-09
0.555136, 0, 9.83217e-06, 6.48144e-09, 1.41421, -9.83217e-06, 6.48144e-09, 6.51138e-09, 6.38383e-08, 8.24701e-09, 6.48655e-09, 1.08861e-08, 1.61636e-08, 1.04198e-08, 6.53496e-09, 3.26455e-08, 6.55046e-09, 6.70626e-09, 1.48406e-08, 6.48144e-09, 6.48155e-09, 9.71962e-06, 6.48144e-09, 6.48144e-09, 6.97297e-09
0.563003, 0, 1.34402e-05, 1.55671e-08, 1.41421, -1.34402e-05, 1.55671e-08, 1.56371e-08, 1.49496e-07, 1.96898e-08, 1.55791e-08, 2.58522e-08, 3.9089e-08, 2.47633e-08, 1.56921e-08, 7.66605e-08, 1.57283e-08, 1.60921e-08, 2.89199e-08, 1.55671e-08, 1.55674e-08, 1.31827e-05, 1.55671e-08, 1.55671e-08, 1.67149e-08
0.57087, 0, 1.83592e-05, 3.62552e-08, 1.41421, -1.83592e-05, 3.62552e-08, 3.64138e-08, 3.40055e-07, 4.56068e-08, 3.62823e-08, 5.95854e-08, 9.07856e-08, 5.71155e-08, 3.65387e-08, 1.74837e-07, 3.66208e-08, 3.7446e-08, 5.74156e-08, 3.62552e-08, 3.62558e-08, 1.77829e-05, 3.62552e-08, 3.62552e-08, 3.88587e-08
0.578737, 0, 2.51604e-05, 8.20379e-08, 1.41421, -2.51604e-05, 8.20379e-08, 8.23878e-08, 7.52146e-07, 1.02665e-07, 8.20977e-08, 1.33499e-07, 2.17896e-07, 1.28051e-07, 8.26633e-08, 3.87716e-07, 8.28443e-08, 8.46645e-08, 1.153e-07, 8.20379e-08, 8.20393e-08, 2.38871e-05, 8.20379e-08, 8.20379e-08, 8.77806e-08
0.586605, 0, 3.47417e-05, 1.80525e-07, 1.41421, -3.47417e-05, 1.80525e-07, 1.81276e-07, 1.6186e-06, 2.24793e-07, 1.80654e-07, 2.90962e-07, 4.96366e-07, 2.7927e-07, 1.81868e-07, 8.3652e-07, 1.82256e-07, 1.86162e-07, 2.32391e-07, 1.80525e-07, 1.80528e-07, 3.20046e-05, 1.80525e-07, 1.80525e-07, 1.9285e-07
0.594472, 0, 4.86032e-05, 3.86505e-07, 1.41421, -4.86032e-05, 3.86505e-07, 3.88073e-07, 3.39013e-06, 4.78963e-07, 3.86773e-07, 6.17168e-07, 1.09233e-06, 5.92748e-07, 3.89308e-07, 1.75664e-06, 3.9012e-07, 3.98278e-07, 4.66719e-07, 3.86505e-07, 3.86511e-07, 4.28683e-05, 3.86505e-07, 3.86505e-07, 4.12246e-07
0.602339, 0, 6.92918e-05, 8.05385e-07, 1.41421, -6.92918e-05, 8.05385e-07, 8.08573e-07, 6.91275e-06, 9.93383e-07, 8.05929e-07, 1.2744e-06, 2.33933e-06, 1.22475e-06, 8.11084e-07, 3.59133e-06, 8.12734e-07, 8.29323e-07, 9.28421e-07, 8.05385e-07, 8.05397e-07, 5.75721e-05, 8.05385e-07, 8.05385e-07, 8.57724e-07
0.610207, 0, 0.00010116, 1.63381e-06, 1.41421, -0.00010116, 1.63381e-06, 1.64013e-06, 1.37264e-05, 2.00605e-06, 1.63489e-06, 2.56246e-06, 4.88004e-06, 2.46415e-06, 1.6451e-06, 7.14998e-06, 1.64836e-06, 1.68121e-06, 1.82101e-06, 1.63381e-06, 1.63384e-06, 7.78026e-05, 1.63381e-06, 1.63381e-06, 1.73744e-06
0.618074, 0, 0.000151669, 3.2274e-06, 1.41421, -0.000151669, 3.2274e-06, 3.23958e-06, 2.65479e-05, 3.94526e-06, 3.22948e-06, 5.0183e-06, 9.9751e-06, 4.8287e-06, 3.24917e-06, 1.38654e-05, 3.25547e-06, 3.31881e-06, 3.50998e-06, 3.2274e-06, 3.22745e-06, 0.000106215, 3.2274e-06, 3.2274e-06, 3.42726e-06
0.625941, 0, 0.000233429, 6.20947e-06, 1.41421, -0.000233429, 6.20947e-06, 6.23234e-06, 5.00239e-05, 7.55818e-06, 6.21338e-06, 9.57419e-06, 1.99905e-05, 9.21798e-06, 6.25036e-06, 2.61959e-05, 6.2622e-06, 6.38121e-06, 6.63272e-06, 6.20947e-06, 6.20956e-06, 0.000147034, 6.20947e-06, 6.20947e-06, 6.58495e-06
0.633809, 0, 0.000367431, 1.16387e-05, 1.41421, -0.000367431, 1.16387e-05, 1.16806e-05, 9.18536e-05, 1.41079e-05, 1.16459e-05, 1.77988e-05, 3.92969e-05, 1.71466e-05, 1.17136e-05, 4.82297e-05, 1.17352e-05, 1.19531e-05, 1.2268e-05, 1.16387e-05, 1.16389e-05, 0.000206978, 1.16387e-05, 1.16387e-05, 1.23261e-05
0.641676, 0, 0.000587961, 2.12571e-05, 1.41421, -0.000587961, 2.12571e-05, 2.13318e-05, 0.000164396, 2.56632e-05, 2.12698e-05, 3.22494e-05, 7.58046e-05, 3.10857e-05, 2.13906e-05, 8.65516e-05, 2.14293e-05, 2.18181e-05, 2.21859e-05, 2.12571e-05, 2.12573e-05, 0.000296643, 2.12571e-05, 2.12571e-05, 2.24837e-05
0.649543, 0, 0.00094978, 3.78401e-05, 1.41421, -0.00094978, 3.78401e-05, 3.79701e-05, 0.000286859, 4.55054e-05, 3.78623e-05, 5.69635e-05, 0.000143537, 5.49389e-05, 3.80725e-05, 0.000151433, 3.81397e-05, 3.88161e-05, 3.92018e-05, 3.78401e-05, 3.78406e-05, 0.000432427, 3.78401e-05, 3.78401e-05, 3.99741e-05
0.657411, 0, 0.00153846, 6.56684e-05, 1.41421, -0.00153846, 6.56684e-05, 6.58889e-05, 0.000488136, 7.86729e-05, 6.5706e-05, 9.81117e-05, 0.000266832, 9.4677e-05, 6.60626e-05, 0.000258382, 6.61767e-05, 6.73243e-05, 6.7652e-05, 6.56684e-05, 6.56692e-05, 0.000639235, 6.56684e-05, 6.56684e-05, 6.92888e-05
