   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_19.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0345902, 38, 0, 0, 6.32456, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0266834, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0187767, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0108699, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00296315, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0049436, 0, 2.37058e-22, 0, 1.41421, -2.37058e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.32923e-25, 0, 0, 2.39264e-27, 0, 0, 2.36722e-22, 0, 0, 0
0.0128503, 0, 6.1385e-22, 0, 1.41421, -6.1385e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.62088e-25, 0, 0, 6.28301e-27, 0, 0, 6.12982e-22, 0, 0, 0
0.0207571, 0, 1.55518e-21, 0, 1.41421, -1.55518e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.18409e-24, 0, 0, 1.61443e-26, 0, 0, 1.55298e-21, 0, 0, 0
0.0286639, 0, 3.86099e-21, 0, 1.41421, -3.86099e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.42236e-24, 0, 0, 4.0656e-26, 0, 0, 3.85553e-21, 0, 0, 0
0.0365706, 0, 9.40589e-21, 0, 1.41421, -9.40589e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.32096e-23, 0, 0, 1.00478e-25, 0, 0, 9.39258e-21, 0, 0, 0
0.0444774, 0, 2.25102e-20, 0, 1.41421, -2.25102e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.16133e-23, 0, 0, 2.4398e-25, 0, 0, 2.24784e-20, 0, 0, 0
0.0523841, 0, 5.29747e-20, 0, 1.41421, -5.29747e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.43975e-23, 0, 0, 5.82655e-25, 0, 0, 5.28998e-20, 0, 0, 0
0.0602909, 0, 1.22698e-19, 0, 1.41421, -1.22698e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.72317e-22, 0, 0, 1.36968e-24, 0, 0, 1.22524e-19, 0, 0, 0
0.0681976, 0, 2.80017e-19, 0, 1.41421, -2.80017e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.93254e-22, 0, 0, 3.17413e-24, 0, 0, 2.7962e-19, 0, 0, 0
0.0761044, 0, 6.29793e-19, 0, 1.41421, -6.29793e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.84477e-22, 0, 0, 7.25035e-24, 0, 0, 6.28901e-19, 0, 0, 0
0.0840111, 0, 1.39682e-18, 0, 1.41421, -1.39682e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.96168e-21, 0, 0, 1.63338e-23, 0, 0, 1.39484e-18, 0, 0, 0
0.0919179, 0, 3.05662e-18, 0, 1.41421, -3.05662e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.2927e-21, 0, 0, 3.6312e-23, 0, 0, 3.05229e-18, 0, 0, 0
0.0998246, 0, 6.60255e-18, 0, 1.41421, -6.60255e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.27258e-21, 0, 0, 7.97002e-23, 0, 0, 6.5932e-18, 0, 0, 0
0.107731, 0, 1.40842e-17, 0, 1.41421, -1.40842e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.97798e-20, 0, 0, 1.72784e-22, 0, 0, 1.40642e-17, 0, 0, 0
0.115638, 0, 2.96801e-17, 0, 1.41421, -2.96801e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.16825e-20, 0, 0, 3.70124e-22, 0, 0, 2.9638e-17, 0, 0, 0
0.123545, 0, 6.28691e-17, 0, 1.41421, -6.28691e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.82929e-20, 0, 0, 8.00638e-22, 0, 0, 6.278e-17, 0, 0, 0
0.131452, 0, 1.29177e-16, 0, 1.41421, -1.29177e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.81415e-19, 0, 0, 1.67253e-21, 0, 0, 1.28994e-16, 0, 0, 0
0.139358, 0, 2.62505e-16, 0, 1.41421, -2.62505e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.6866e-19, 0, 0, 3.45641e-21, 0, 0, 2.62133e-16, 0, 0, 0
0.147265, 0, 5.27712e-16, 0, 1.41421, -5.27712e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.41113e-19, 0, 0, 7.06801e-21, 0, 0, 5.26963e-16, 0, 0, 0
0.155172, 0, 1.04967e-15, 0, 1.41421, -1.04967e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.47414e-18, 0, 0, 1.43049e-20, 0, 0, 1.04818e-15, 0, 0, 0
0.163079, 0, 2.0663e-15, 0, 1.41421, -2.0663e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.90189e-18, 0, 0, 2.86605e-20, 0, 0, 2.06337e-15, 0, 0, 0
0.170985, 0, 4.02621e-15, 0, 1.41421, -4.02621e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.65435e-18, 0, 0, 5.6856e-20, 0, 0, 4.0205e-15, 0, 0, 0
0.178892, 0, 7.76667e-15, 0, 1.41421, -7.76667e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09074e-17, 0, 0, 1.11697e-19, 0, 0, 7.75565e-15, 0, 0, 0
0.186799, 0, 1.48346e-14, 0, 1.41421, -1.48346e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.08335e-17, 0, 0, 2.17348e-19, 0, 0, 1.48136e-14, 0, 0, 0
0.194706, 0, 2.80598e-14, 0, 1.41421, -2.80598e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.94065e-17, 0, 0, 4.18972e-19, 0, 0, 2.802e-14, 0, 0, 0
0.202612, 0, 5.25674e-14, 0, 1.41421, -5.25674e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.38242e-17, 0, 0, 8.00203e-19, 0, 0, 5.24927e-14, 0, 0, 0
0.210519, 0, 9.75501e-14, 0, 1.41421, -9.75501e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.36997e-16, 0, 0, 1.51454e-18, 0, 0, 9.74116e-14, 0, 0, 0
0.218426, 0, 1.79337e-13, 0, 1.41421, -1.79337e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.51855e-16, 0, 0, 2.8411e-18, 0, 0, 1.79082e-13, 0, 0, 0
0.226333, 0, 3.26655e-13, 0, 1.41421, -3.26655e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.58743e-16, 0, 0, 5.28305e-18, 0, 0, 3.26191e-13, 0, 0, 0
0.234239, 0, 5.8956e-13, 0, 1.41421, -5.8956e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.27959e-16, 0, 0, 9.73953e-18, 0, 0, 5.88722e-13, 0, 0, 0
0.242146, 0, 1.05446e-12, 0, 1.41421, -1.05446e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.48085e-15, 0, 0, 1.78038e-17, 0, 0, 1.05296e-12, 0, 0, 0
