   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_64.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
3.07601, 10, 11.2353, 7.39333, 3.4641, -1.23527, 0, 7.39333, 7.39334, 7.39336, 7.60196, 7.39824, 7.4105, 7.3965, 7.39333, 7.39333, 7.39333, 7.39333, 7.39333, 7.39333, 7.39333, 7.39333, 10.9671, 7.39333, 7.40002, 7.42086
3.08389, 8, 10.7998, 7.33166, 3.16228, -2.79979, 0, 7.33166, 7.33167, 7.33169, 7.54029, 7.33657, 7.34936, 7.33366, 7.33166, 7.33166, 7.33166, 7.33166, 7.33166, 7.33166, 7.33166, 7.33166, 10.5431, 7.33166, 7.33734, 7.34935
3.09177, 4, 10.4059, 7.27737, 2.44949, -6.40589, 0, 7.27737, 7.27737, 7.2774, 7.48599, 7.28227, 7.29561, 7.27861, 7.27737, 7.27737, 7.27737, 7.27737, 7.27737, 7.27737, 7.27737, 7.27737, 10.1568, 7.27737, 7.28212, 7.28859
3.09966, 8, 10.0535, 7.2298, 3.16228, -2.05347, 0, 7.22981, 7.22981, 7.22984, 7.43843, 7.23471, 7.2486, 7.23057, 7.2298, 7.2298, 7.2298, 7.2298, 7.2298, 7.2298, 7.2298, 7.22981, 9.80939, 7.2298, 7.23373, 7.23683
3.10754, 8, 9.74156, 7.18831, 3.16228, -1.74156, 0, 7.18832, 7.18832, 7.18835, 7.39694, 7.19322, 7.20767, 7.18877, 7.18831, 7.18831, 7.18831, 7.18831, 7.18831, 7.18831, 7.18831, 7.18832, 9.50064, 7.18831, 7.19151, 7.19265
3.11542, 4, 9.46829, 7.15227, 2.44949, -5.46829, 0, 7.15227, 7.15228, 7.1523, 7.3609, 7.15718, 7.17219, 7.15255, 7.15227, 7.15227, 7.15227, 7.15227, 7.15227, 7.15227, 7.15227, 7.15227, 9.22932, 7.15227, 7.15483, 7.15492
3.1233, 6, 9.23117, 7.12116, 2.82843, -3.23117, 0, 7.12116, 7.12117, 7.12119, 7.32979, 7.12607, 7.14164, 7.12132, 7.12116, 7.12116, 7.12116, 7.12116, 7.12116, 7.12116, 7.12116, 7.12116, 8.99333, 7.12116, 7.12318, 7.12275
3.13118, 6, 9.02717, 7.09457, 2.82843, -3.02717, 0, 7.09457, 7.09458, 7.0946, 7.3032, 7.09948, 7.11563, 7.09467, 7.09457, 7.09457, 7.09457, 7.09457, 7.09457, 7.09457, 7.09457, 7.09457, 8.78992, 7.09457, 7.09616, 7.09552
3.13906, 8, 8.85304, 7.07228, 3.16228, -0.853043, 0, 7.07228, 7.07229, 7.07231, 7.28091, 7.07719, 7.09392, 7.07233, 7.07228, 7.07228, 7.07228, 7.07228, 7.07228, 7.07228, 7.07228, 7.07228, 8.616, 7.07228, 7.0735, 7.07283
3.14695, 14, 8.70537, 7.05416, 4, 5.29463, 0, 7.05416, 7.05417, 7.05419, 7.26279, 7.05907, 7.0764, 7.05419, 7.05416, 7.05416, 7.05416, 7.05416, 7.05416, 7.05416, 7.05416, 7.05416, 8.46828, 7.05416, 7.05509, 7.05448
3.15483, 2, 8.58084, 7.04026, 2, -6.58084, 0, 7.04026, 7.04026, 7.04029, 7.24888, 7.04516, 7.06309, 7.04027, 7.04026, 7.04026, 7.04026, 7.04026, 7.04026, 7.04026, 7.04026, 7.04026, 8.34354, 7.04026, 7.04095, 7.04044
3.16271, 8, 8.47637, 7.03067, 3.16228, -0.476368, 0, 7.03067, 7.03068, 7.0307, 7.2393, 7.03558, 7.05411, 7.03068, 7.03067, 7.03067, 7.03067, 7.03067, 7.03067, 7.03067, 7.03067, 7.03067, 8.23873, 7.03067, 7.03118, 7.03077
3.17059, 8, 8.38914, 7.02558, 3.16228, -0.389141, 0, 7.02559, 7.02559, 7.02561, 7.23421, 7.03049, 7.04964, 7.02559, 7.02558, 7.02558, 7.02558, 7.02558, 7.02558, 7.02558, 7.02558, 7.02559, 8.15107, 7.02558, 7.02596, 7.02564
3.17847, 4, 8.31669, 7.02518, 2.44949, -4.31669, 0, 7.02519, 7.02519, 7.02522, 7.23381, 7.03009, 7.04986, 7.02519, 7.02518, 7.02518, 7.02518, 7.02518, 7.02518, 7.02518, 7.02518, 7.02519, 8.07814, 7.02518, 7.02546, 7.02522
3.18635, 4, 8.25695, 7.02966, 2.44949, -4.25695, 0, 7.02966, 7.02967, 7.02969, 7.23829, 7.03457, 7.05496, 7.02966, 7.02966, 7.02966, 7.02966, 7.02966, 7.02966, 7.02966, 7.02966, 7.02966, 8.01786, 7.02966, 7.02986, 7.02968
3.19424, 6, 8.20819, 7.03914, 2.82843, -2.20819, 0, 7.03914, 7.03915, 7.03917, 7.24777, 7.04405, 7.06508, 7.03914, 7.03914, 7.03914, 7.03914, 7.03914, 7.03914, 7.03914, 7.03914, 7.03914, 7.96852, 7.03914, 7.03929, 7.03915
3.20212, 2, 8.16903, 7.05369, 2, -6.16903, 0, 7.05369, 7.0537, 7.05372, 7.26232, 7.0586, 7.08026, 7.05369, 7.05369, 7.05369, 7.05369, 7.05369, 7.05369, 7.05369, 7.05369, 7.05369, 7.92876, 7.05369, 7.0538, 7.05369
3.21, 14, 8.13835, 7.07327, 4, 5.86165, 0, 7.07328, 7.07328, 7.0733, 7.2819, 7.07818, 7.1005, 7.07327, 7.07327, 7.07327, 7.07327, 7.07327, 7.07327, 7.07327, 7.07327, 7.07328, 7.89744, 7.07327, 7.07337, 7.07328
3.21788, 8, 8.11527, 7.09778, 3.16228, -0.115272, 0, 7.09778, 7.09778, 7.09781, 7.3064, 7.10268, 7.12566, 7.09778, 7.09778, 7.09778, 7.09778, 7.09778, 7.09778, 7.09778, 7.09778, 7.09778, 7.87371, 7.09778, 7.09788, 7.09778
3.22576, 12, 8.09911, 7.12697, 3.74166, 3.90089, 0, 7.12697, 7.12698, 7.127, 7.3356, 7.13188, 7.15552, 7.12697, 7.12697, 7.12697, 7.12697, 7.12697, 7.12697, 7.12697, 7.12697, 7.12697, 7.85686, 7.12697, 7.12709, 7.12697
3.23364, 4, 8.08929, 7.16054, 2.44949, -4.08929, 0, 7.16054, 7.16055, 7.16057, 7.36917, 7.16545, 7.18976, 7.16054, 7.16054, 7.16054, 7.16054, 7.16054, 7.16054, 7.16054, 7.16054, 7.16054, 7.84633, 7.16054, 7.1607, 7.16054
3.24152, 2, 8.08533, 7.1981, 2, -6.08533, 0, 7.1981, 7.19811, 7.19813, 7.40673, 7.20301, 7.228, 7.1981, 7.1981, 7.1981, 7.1981, 7.1981, 7.1981, 7.1981, 7.1981, 7.1981, 7.84162, 7.1981, 7.19834, 7.1981
3.24941, 6, 8.08681, 7.2392, 2.82843, -2.08681, 0, 7.2392, 7.23921, 7.23923, 7.44783, 7.24411, 7.26978, 7.2392, 7.2392, 7.2392, 7.2392, 7.2392, 7.2392, 7.2392, 7.2392, 7.2392, 7.84231, 7.2392, 7.23955, 7.2392
3.25729, 8, 8.09332, 7.28333, 3.16228, -0.0933228, 0, 7.28333, 7.28334, 7.28336, 7.49196, 7.28824, 7.3146, 7.28333, 7.28333, 7.28333, 7.28333, 7.28333, 7.28333, 7.28333, 7.28333, 7.28333, 7.84795, 7.28333, 7.28385, 7.28333
3.26517, 8, 8.10446, 7.32995, 3.16228, -0.104461, 0, 7.32995, 7.32996, 7.32998, 7.53858, 7.33486, 7.36192, 7.32995, 7.32995, 7.32995, 7.32995, 7.32995, 7.32995, 7.32995, 7.32995, 7.32995, 7.85814, 7.32995, 7.33072, 7.32995
3.27305, 2, 8.11981, 7.37851, 2, -6.11981, 0, 7.37852, 7.37852, 7.37854, 7.58714, 7.38342, 7.41119, 7.37851, 7.37851, 7.37851, 7.37851, 7.37851, 7.37851, 7.37851, 7.37851, 7.37851, 7.87244, 7.37851, 7.37963, 7.37851
3.28093, 0, 8.13896, 7.42846, 1.41421, -8.13896, 0, 7.42846, 7.42847, 7.42849, 7.63709, 7.43337, 7.46185, 7.42846, 7.42846, 7.42846, 7.42846, 7.42846, 7.42846, 7.42846, 7.42846, 7.42846, 7.89038, 7.42846, 7.43007, 7.42846
3.28881, 4, 8.16146, 7.47924, 2.44949, -4.16146, 0, 7.47924, 7.47925, 7.47927, 7.68787, 7.48415, 7.51335, 7.47924, 7.47924, 7.47924, 7.47924, 7.47924, 7.47924, 7.47924, 7.47924, 7.47924, 7.91149, 7.47924, 7.48152, 7.47924
3.2967, 8, 8.18684, 7.53033, 3.16228, -0.186842, 0, 7.53033, 7.53034, 7.53036, 7.73896, 7.53524, 7.56517, 7.53033, 7.53033, 7.53033, 7.53033, 7.53033, 7.53033, 7.53033, 7.53033, 7.53033, 7.93525, 7.53033, 7.53352, 7.53033
3.30458, 4, 8.21466, 7.58124, 2.44949, -4.21466, 0, 7.58124, 7.58125, 7.58127, 7.78987, 7.58615, 7.6168, 7.58124, 7.58124, 7.58124, 7.58124, 7.58124, 7.58124, 7.58124, 7.58124, 7.58124, 7.96113, 7.58124, 7.58563, 7.58124
3.31246, 4, 8.24445, 7.6315, 2.44949, -4.24445, 0, 7.6315, 7.6315, 7.63153, 7.84013, 7.63641, 7.6678, 7.6315, 7.6315, 7.6315, 7.6315, 7.6315, 7.6315, 7.6315, 7.6315, 7.6315, 7.98862, 7.6315, 7.63745, 7.6315
3.32034, 2, 8.27578, 7.68071, 2, -6.27578, 0, 7.68071, 7.68071, 7.68074, 7.88933, 7.68561, 7.71775, 7.68071, 7.68071, 7.68071, 7.68071, 7.68071, 7.68071, 7.68071, 7.68071, 7.68071, 8.01719, 7.68071, 7.68867, 7.68071
3.32822, 8, 8.30823, 7.72852, 3.16228, -0.308228, 0, 7.72852, 7.72853, 7.72855, 7.93715, 7.73343, 7.76632, 7.72852, 7.72852, 7.72852, 7.72852, 7.72852, 7.72852, 7.72852, 7.72852, 7.72852, 8.04634, 7.72852, 7.73902, 7.72852
3.3361, 0, 8.34142, 7.77465, 1.41421, -8.34142, 0, 7.77465, 7.77466, 7.77468, 7.98328, 7.77956, 7.81322, 7.77465, 7.77465, 7.77465, 7.77465, 7.77465, 7.77465, 7.77465, 7.77465, 7.77465, 8.07563, 7.77465, 7.78829, 7.77465
3.34399, 2, 8.37506, 7.81889, 2, -6.37506, 0, 7.81889, 7.8189, 7.81892, 8.02752, 7.8238, 7.85825, 7.81889, 7.81889, 7.81889, 7.81889, 7.81889, 7.81889, 7.81889, 7.81889, 7.81889, 8.10466, 7.81889, 7.83636, 7.81889
3.35187, 2, 8.40887, 7.86112, 2, -6.40887, 0, 7.86112, 7.86113, 7.86115, 8.06975, 7.86603, 7.90128, 7.86112, 7.86112, 7.86112, 7.86112, 7.86112, 7.86112, 7.86112, 7.86112, 7.86112, 8.13309, 7.86112, 7.88317, 7.86112
3.35975, 2, 8.44269, 7.9013, 2, -6.44269, 0, 7.9013, 7.9013, 7.90133, 8.10993, 7.90621, 7.9423, 7.9013, 7.9013, 7.9013, 7.9013, 7.9013, 7.9013, 7.9013, 7.9013, 7.9013, 8.16068, 7.9013, 7.92872, 7.9013
3.36763, 2, 8.47639, 7.93946, 2, -6.47639, 0, 7.93946, 7.93947, 7.93949, 8.14809, 7.94437, 7.98138, 7.93946, 7.93946, 7.93946, 7.93946, 7.93946, 7.93946, 7.93946, 7.93946, 7.93946, 8.18728, 7.93946, 7.97309, 7.93946
3.37551, 2, 8.50996, 7.97575, 2, -6.50996, 0, 7.97575, 7.97576, 7.97578, 8.18438, 7.98066, 8.01867, 7.97575, 7.97575, 7.97575, 7.97575, 7.97575, 7.97575, 7.97575, 7.97575, 7.97575, 8.21282, 7.97575, 8.01639, 7.97575
3.38339, 4, 8.54346, 8.01038, 2.44949, -4.54346, 0, 8.01038, 8.01039, 8.01041, 8.21901, 8.01529, 8.05448, 8.01038, 8.01038, 8.01038, 8.01038, 8.01038, 8.01038, 8.01038, 8.01038, 8.01038, 8.23735, 8.01038, 8.05881, 8.01038
3.39127, 6, 8.57702, 8.04364, 2.82843, -2.57702, 0, 8.04364, 8.04364, 8.04367, 8.25226, 8.04854, 8.08918, 8.04364, 8.04364, 8.04364, 8.04364, 8.04364, 8.04364, 8.04364, 8.04364, 8.04364, 8.261, 8.04364, 8.10053, 8.04364
3.39916, 8, 8.61089, 8.07587, 3.16228, -0.610886, 0, 8.07587, 8.07588, 8.0759, 8.2845, 8.08078, 8.12329, 8.07587, 8.07587, 8.07587, 8.07587, 8.07587, 8.07587, 8.07587, 8.07587, 8.07587, 8.28399, 8.07587, 8.14176, 8.07587
3.40704, 8, 8.64541, 8.10748, 3.16228, -0.645412, 0, 8.10748, 8.10749, 8.10751, 8.31611, 8.11239, 8.15747, 8.10748, 8.10748, 8.10748, 8.10748, 8.10748, 8.10748, 8.10748, 8.10748, 8.10748, 8.30661, 8.10748, 8.18272, 8.10748
3.41492, 2, 8.6811, 8.1389, 2, -6.6811, 0, 8.13891, 8.13891, 8.13893, 8.34753, 8.14381, 8.19254, 8.1389, 8.1389, 8.1389, 8.1389, 8.1389, 8.1389, 8.1389, 8.1389, 8.1389, 8.32919, 8.1389, 8.2236, 8.1389
3.4228, 2, 8.71863, 8.17056, 2, -6.71863, 0, 8.17056, 8.17057, 8.17059, 8.37919, 8.17547, 8.2295, 8.17056, 8.17056, 8.17056, 8.17056, 8.17056, 8.17056, 8.17056, 8.17056, 8.17056, 8.3521, 8.17056, 8.26458, 8.17056
3.43068, 6, 8.75896, 8.2029, 2.82843, -2.75896, 0, 8.2029, 8.20291, 8.20293, 8.41153, 8.20781, 8.26964, 8.2029, 8.2029, 8.2029, 8.2029, 8.2029, 8.2029, 8.2029, 8.2029, 8.2029, 8.37573, 8.2029, 8.30581, 8.2029
3.43856, 6, 8.8034, 8.23631, 2.82843, -2.8034, 0, 8.23631, 8.23632, 8.23634, 8.44494, 8.24122, 8.3146, 8.23631, 8.23631, 8.23631, 8.23631, 8.23631, 8.23631, 8.23631, 8.23631, 8.23631, 8.40045, 8.23631, 8.34739, 8.23631
3.44645, 2, 8.85377, 8.27117, 2, -6.85377, 0, 8.27117, 8.27118, 8.2712, 8.4798, 8.27608, 8.3665, 8.27117, 8.27117, 8.27117, 8.27117, 8.27117, 8.27117, 8.27117, 8.27117, 8.27117, 8.42663, 8.27117, 8.3894, 8.27117
3.45433, 6, 8.91254, 8.30777, 2.82843, -2.91254, 0, 8.30777, 8.30778, 8.3078, 8.5164, 8.31268, 8.42807, 8.30777, 8.30777, 8.30777, 8.30777, 8.30777, 8.30777, 8.30777, 8.30777, 8.30777, 8.45457, 8.30777, 8.43187, 8.30777
3.46221, 6, 8.98308, 8.34637, 2.82843, -2.98308, 0, 8.34637, 8.34638, 8.3464, 8.555, 8.35128, 8.50288, 8.34637, 8.34637, 8.34637, 8.34637, 8.34637, 8.34637, 8.34637, 8.34637, 8.34637, 8.48454, 8.34637, 8.47483, 8.34637
3.47009, 2, 9.06985, 8.38714, 2, -7.06985, 0, 8.38714, 8.38714, 8.38717, 8.59576, 8.39204, 8.59553, 8.38714, 8.38714, 8.38714, 8.38714, 8.38714, 8.38714, 8.38714, 8.38714, 8.38714, 8.51673, 8.38714, 8.51828, 8.38714
3.47797, 4, 9.17869, 8.43017, 2.44949, -5.17869, 0, 8.43018, 8.43018, 8.43021, 8.6388, 8.43508, 8.71194, 8.43017, 8.43017, 8.43017, 8.43017, 8.43017, 8.43017, 8.43017, 8.43017, 8.43018, 8.55129, 8.43017, 8.56223, 8.43017
3.48585, 4, 9.31707, 8.47552, 2.44949, -5.31707, 0, 8.47552, 8.47552, 8.47555, 8.68414, 8.48042, 8.85958, 8.47552, 8.47552, 8.47552, 8.47552, 8.47552, 8.47552, 8.47552, 8.47552, 8.47552, 8.58828, 8.47552, 8.60667, 8.47552
3.49374, 2, 9.49439, 8.52315, 2, -7.49439, 0, 8.52315, 8.52316, 8.52318, 8.73178, 8.52806, 9.04776, 8.52315, 8.52315, 8.52315, 8.52315, 8.52315, 8.52315, 8.52315, 8.52315, 8.52315, 8.62773, 8.52315, 8.65163, 8.52315
3.50162, 2, 9.7221, 8.573, 2, -7.7221, 0, 8.573, 8.573, 8.57303, 8.78163, 8.57791, 9.28778, 8.573, 8.573, 8.573, 8.573, 8.573, 8.573, 8.573, 8.573, 8.573, 8.6696, 8.573, 8.69714, 8.573
3.5095, 6, 10.0139, 8.62493, 2.82843, -4.01389, 0, 8.62493, 8.62494, 8.62496, 8.83356, 8.62984, 9.5931, 8.62493, 8.62493, 8.62493, 8.62493, 8.62493, 8.62493, 8.62493, 8.62493, 8.62493, 8.7138, 8.62493, 8.74327, 8.62493
3.51738, 10, 10.3856, 8.67881, 3.4641, -0.385595, 0, 8.67881, 8.67881, 8.67884, 8.88743, 8.68371, 9.97932, 8.67881, 8.67881, 8.67881, 8.67881, 8.67881, 8.67881, 8.67881, 8.67881, 8.67881, 8.76023, 8.67881, 8.79008, 8.67881
3.52526, 10, 10.8551, 8.73445, 3.4641, -0.855056, 0, 8.73445, 8.73446, 8.73448, 8.94308, 8.73936, 10.464, 8.73445, 8.73445, 8.73445, 8.73445, 8.73445, 8.73445, 8.73445, 8.73445, 8.73445, 8.80873, 8.73445, 8.83767, 8.73445
3.53314, 4, 11.4416, 8.79168, 2.44949, -7.44162, 0, 8.79168, 8.79169, 8.79171, 9.00031, 8.79659, 11.0661, 8.79168, 8.79168, 8.79168, 8.79168, 8.79168, 8.79168, 8.79168, 8.79168, 8.79168, 8.85917, 8.79168, 8.88614, 8.79168
3.54103, 14, 12.1654, 8.85031, 4, 1.83456, 0, 8.85031, 8.85032, 8.85034, 9.05894, 8.85522, 11.8055, 8.85031, 8.85031, 8.85031, 8.85031, 8.85031, 8.85031, 8.85031, 8.85031, 8.85031, 8.91137, 8.85031, 8.9356, 8.85031
3.54891, 6, 13.0465, 8.91016, 2.82843, -7.04647, 0, 8.91016, 8.91017, 8.91019, 9.11879, 8.91507, 12.7019, 8.91016, 8.91016, 8.91016, 8.91016, 8.91016, 8.91016, 8.91016, 8.91016, 8.91016, 8.96516, 8.91016, 8.98614, 8.91016
3.55679, 6, 14.1032, 8.97106, 2.82843, -8.10317, 0, 8.97106, 8.97107, 8.97109, 9.17969, 8.97597, 13.7735, 8.97106, 8.97106, 8.97106, 8.97106, 8.97106, 8.97106, 8.97106, 8.97106, 8.97106, 9.02039, 8.97106, 9.03784, 8.97106
3.56467, 8, 15.3509, 9.03286, 3.16228, -7.35095, 0, 9.03286, 9.03286, 9.03289, 9.24149, 9.03777, 15.0354, 9.03286, 9.03286, 9.03286, 9.03286, 9.03286, 9.03286, 9.03286, 9.03286, 9.03286, 9.07691, 9.03286, 9.09077, 9.03286
3.57255, 16, 16.8004, 9.09541, 4.24264, -0.800388, 0, 9.09541, 9.09541, 9.09544, 9.30403, 9.10031, 16.4981, 9.09541, 9.09541, 9.09541, 9.09541, 9.09541, 9.09541, 9.09541, 9.09541, 9.09541, 9.13458, 9.09541, 9.14497, 9.09541
3.58043, 10, 18.4555, 9.1586, 3.4641, -8.4555, 0, 9.1586, 9.1586, 9.15863, 9.36722, 9.1635, 18.1654, 9.1586, 9.1586, 9.1586, 9.1586, 9.1586, 9.1586, 9.1586, 9.1586, 9.1586, 9.19328, 9.1586, 9.20045, 9.1586
3.58832, 10, 20.3119, 9.22232, 3.4641, -10.3119, 0, 9.22232, 9.22233, 9.22235, 9.43095, 9.22723, 20.0329, 9.22232, 9.22232, 9.22232, 9.22232, 9.22232, 9.22232, 9.22232, 9.22232, 9.22232, 9.2529, 9.22232, 9.2572, 9.22232
3.5962, 20, 22.3555, 9.2865, 4.69042, -2.35554, 0, 9.2865, 9.28651, 9.28653, 9.49513, 9.29141, 22.0864, 9.2865, 9.2865, 9.2865, 9.2865, 9.2865, 9.2865, 9.2865, 9.2865, 9.2865, 9.31334, 9.2865, 9.31519, 9.2865
3.60408, 20, 24.5613, 9.35106, 4.69042, -4.56127, 0, 9.35106, 9.35107, 9.35109, 9.55969, 9.35597, 24.3009, 9.35106, 9.35106, 9.35106, 9.35106, 9.35106, 9.35106, 9.35106, 9.35106, 9.35106, 9.37452, 9.35106, 9.37434, 9.35106
3.61196, 20, 26.8925, 9.41595, 4.69042, -6.8925, 0, 9.41595, 9.41596, 9.41598, 9.62458, 9.42086, 26.6399, 9.41595, 9.41595, 9.41595, 9.41595, 9.41595, 9.41595, 9.41595, 9.41595, 9.41595, 9.43637, 9.41595, 9.4346, 9.41595
3.61984, 24, 29.3019, 9.48113, 5.09902, -5.30193, 0, 9.48113, 9.48113, 9.48116, 9.68975, 9.48603, 29.0559, 9.48113, 9.48113, 9.48113, 9.48113, 9.48113, 9.48113, 9.48113, 9.48113, 9.48113, 9.49882, 9.48113, 9.49587, 9.48113
3.62772, 18, 31.732, 9.54656, 4.47214, -13.732, 0, 9.54656, 9.54656, 9.54659, 9.75519, 9.55147, 31.4917, 9.54656, 9.54656, 9.54656, 9.54656, 9.54656, 9.54656, 9.54656, 9.54656, 9.54656, 9.56182, 9.54656, 9.55806, 9.54656
3.6356, 24, 34.1174, 9.61222, 5.09902, -10.1174, 0, 9.61222, 9.61223, 9.61225, 9.82085, 9.61713, 33.8819, 9.61222, 9.61222, 9.61222, 9.61222, 9.61222, 9.61222, 9.61222, 9.61222, 9.61222, 9.62533, 9.61222, 9.62108, 9.61222
3.64349, 30, 36.3874, 9.67809, 5.65685, -6.38737, 0, 9.67809, 9.6781, 9.67812, 9.88672, 9.683, 36.1558, 9.67809, 9.67809, 9.67809, 9.67809, 9.67809, 9.67809, 9.67809, 9.67809, 9.67809, 9.68931, 9.67809, 9.68483, 9.67809
3.65137, 36, 38.4698, 9.74417, 6.16441, -2.46976, 0, 9.74417, 9.74418, 9.7442, 9.9528, 9.74908, 38.2416, 9.74417, 9.74417, 9.74417, 9.74417, 9.74417, 9.74417, 9.74417, 9.74417, 9.74417, 9.75373, 9.74417, 9.74923, 9.74417
3.65925, 44, 40.2944, 9.81044, 6.78233, 3.70556, 0, 9.81044, 9.81045, 9.81047, 10.0191, 9.81535, 40.069, 9.81044, 9.81044, 9.81044, 9.81044, 9.81044, 9.81044, 9.81044, 9.81044, 9.81044, 9.81854, 9.81044, 9.81419, 9.81044
3.66713, 36, 41.7974, 9.8769, 6.16441, -5.7974, 0, 9.87691, 9.87691, 9.87693, 10.0855, 9.88181, 41.5742, 9.8769, 9.8769, 9.8769, 9.8769, 9.8769, 9.8769, 9.8769, 9.8769, 9.8769, 9.88375, 9.8769, 9.87965, 9.8769
3.67501, 56, 42.9247, 9.94355, 7.61577, 13.0753, 0, 9.94355, 9.94356, 9.94358, 10.1522, 9.94846, 42.7034, 9.94355, 9.94355, 9.94355, 9.94355, 9.94355, 9.94355, 9.94355, 9.94355, 9.94355, 9.9493, 9.94355, 9.94554, 9.94355
3.68289, 52, 43.6361, 10.0104, 7.34847, 8.36391, 0, 10.0104, 10.0104, 10.0104, 10.219, 10.0153, 43.4163, 10.0104, 10.0104, 10.0104, 10.0104, 10.0104, 10.0104, 10.0104, 10.0104, 10.0104, 10.0152, 10.0104, 10.0118, 10.0104
3.69078, 54, 43.9068, 10.0774, 7.48331, 10.0932, 0, 10.0774, 10.0774, 10.0774, 10.286, 10.0823, 43.6882, 10.0774, 10.0774, 10.0774, 10.0774, 10.0774, 10.0774, 10.0774, 10.0774, 10.0774, 10.0814, 10.0774, 10.0784, 10.0774
3.69866, 46, 43.7299, 10.1446, 6.9282, 2.27009, 0, 10.1446, 10.1446, 10.1447, 10.3533, 10.1495, 43.5123, 10.1446, 10.1446, 10.1446, 10.1446, 10.1446, 10.1446, 10.1446, 10.1446, 10.1446, 10.148, 10.1446, 10.1453, 10.1446
3.70654, 46, 43.1162, 10.212, 6.9282, 2.88383, 0, 10.212, 10.212, 10.2121, 10.4207, 10.2169, 42.8993, 10.212, 10.212, 10.212, 10.212, 10.212, 10.212, 10.212, 10.212, 10.212, 10.2148, 10.212, 10.2125, 10.212
3.71442, 48, 42.0934, 10.2796, 7.07107, 5.9066, 0, 10.2796, 10.2796, 10.2796, 10.4882, 10.2845, 41.8772, 10.2796, 10.2796, 10.2796, 10.2796, 10.2796, 10.2796, 10.2796, 10.2796, 10.2796, 10.2819, 10.2796, 10.28, 10.2796
3.7223, 64, 40.7048, 10.3474, 8.12404, 23.2952, 0, 10.3474, 10.3474, 10.3474, 10.556, 10.3523, 40.489, 10.3474, 10.3474, 10.3474, 10.3474, 10.3474, 10.3474, 10.3474, 10.3474, 10.3474, 10.3493, 10.3474, 10.3477, 10.3474
3.73018, 68, 39.0057, 10.4154, 8.3666, 28.9943, 0, 10.4154, 10.4154, 10.4154, 10.624, 10.4203, 38.7903, 10.4154, 10.4154, 10.4154, 10.4154, 10.4154, 10.4154, 10.4154, 10.4154, 10.4154, 10.4169, 10.4154, 10.4156, 10.4154
3.73807, 78, 37.0606, 10.4836, 8.94427, 40.9394, 0, 10.4836, 10.4836, 10.4836, 10.6922, 10.4885, 36.8455, 10.4836, 10.4836, 10.4836, 10.4836, 10.4836, 10.4836, 10.4836, 10.4836, 10.4836, 10.4848, 10.4836, 10.4838, 10.4836
3.74595, 60, 34.9387, 10.552, 7.87401, 25.0613, 0, 10.552, 10.552, 10.552, 10.7606, 10.5569, 34.7238, 10.552, 10.552, 10.552, 10.552, 10.552, 10.552, 10.552, 10.552, 10.552, 10.553, 10.552, 10.5522, 10.552
3.75383, 64, 32.7107, 10.6205, 8.12404, 31.2893, 0, 10.6205, 10.6206, 10.6206, 10.8292, 10.6255, 32.496, 10.6205, 10.6205, 10.6205, 10.6205, 10.6205, 10.6205, 10.6205, 10.6205, 10.6205, 10.6213, 10.6205, 10.6208, 10.6205
3.76171, 54, 30.4448, 10.6893, 7.48331, 23.5552, 0, 10.6893, 10.6893, 10.6894, 10.898, 10.6942, 30.2303, 10.6893, 10.6893, 10.6893, 10.6893, 10.6893, 10.6893, 10.6893, 10.6893, 10.6893, 10.69, 10.6893, 10.6897, 10.6893
3.76959, 62, 28.2037, 10.7583, 8, 33.7963, 0, 10.7583, 10.7584, 10.7584, 10.967, 10.7633, 27.9892, 10.7583, 10.7583, 10.7583, 10.7583, 10.7583, 10.7583, 10.7583, 10.7583, 10.7583, 10.7589, 10.7583, 10.7587, 10.7583
3.77747, 78, 26.0419, 10.8276, 8.94427, 51.9581, 0, 10.8276, 10.8276, 10.8276, 11.0362, 10.8325, 25.8274, 10.8276, 10.8276, 10.8276, 10.8276, 10.8276, 10.8276, 10.8276, 10.8276, 10.8276, 10.828, 10.8276, 10.828, 10.8276
3.78536, 68, 24.0045, 10.897, 8.3666, 43.9955, 0, 10.897, 10.897, 10.897, 11.1056, 10.9019, 23.79, 10.897, 10.897, 10.897, 10.897, 10.897, 10.897, 10.897, 10.897, 10.897, 10.8973, 10.897, 10.8975, 10.897
3.79324, 66, 22.126, 10.9666, 8.24621, 43.874, 0, 10.9666, 10.9666, 10.9666, 11.1752, 10.9715, 21.9115, 10.9666, 10.9666, 10.9666, 10.9666, 10.9666, 10.9666, 10.9666, 10.9666, 10.9666, 10.9669, 10.9666, 10.9673, 10.9666
3.80112, 60, 20.4307, 11.0365, 7.87401, 39.5693, 0, 11.0365, 11.0365, 11.0365, 11.2451, 11.0414, 20.2161, 11.0365, 11.0365, 11.0365, 11.0365, 11.0365, 11.0365, 11.0365, 11.0365, 11.0365, 11.0367, 11.0365, 11.0373, 11.0365
