   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_27.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0323715, 54, 0, 0, 7.48331, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0244701, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0165688, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00866744, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.000766083, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00713527, 0, 6.1455e-21, 0, 1.41421, -6.1455e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.80622e-23, 0, 0, 3.99361e-26, 2.26993e-24, 0, 6.09512e-21, 0, 0, 0
0.0150366, 0, 1.38004e-20, 0, 1.41421, -1.38004e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.07928e-22, 0, 0, 9.12135e-26, 5.18869e-24, 0, 1.36872e-20, 0, 0, 0
0.022938, 0, 3.05551e-20, 0, 1.41421, -3.05551e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3896e-22, 0, 0, 2.05411e-25, 1.16894e-23, 0, 3.03042e-20, 0, 0, 0
0.0308393, 0, 6.67439e-20, 0, 1.41421, -6.67439e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.21975e-22, 0, 0, 4.56399e-25, 2.59736e-23, 0, 6.61955e-20, 0, 0, 0
0.0387407, 0, 1.4392e-19, 0, 1.41421, -1.4392e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.12553e-21, 0, 0, 1.00109e-24, 5.69593e-23, 0, 1.42737e-19, 0, 0, 0
0.0466421, 0, 3.06504e-19, 0, 1.41421, -3.06504e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.397e-21, 0, 0, 2.16891e-24, 1.23351e-22, 0, 3.03982e-19, 0, 0, 0
0.0545434, 0, 6.44982e-19, 0, 1.41421, -6.44982e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.04402e-21, 0, 0, 4.64348e-24, 2.63929e-22, 0, 6.3967e-19, 0, 0, 0
0.0624448, 0, 1.34164e-18, 0, 1.41421, -1.34164e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.04921e-20, 0, 0, 9.82805e-24, 5.58226e-22, 0, 1.33058e-18, 0, 0, 0
0.0703461, 0, 2.75968e-18, 0, 1.41421, -2.75968e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.15815e-20, 0, 0, 2.0572e-23, 1.16759e-21, 0, 2.73691e-18, 0, 0, 0
0.0782475, 0, 5.61539e-18, 0, 1.41421, -5.61539e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.39136e-20, 0, 0, 4.26071e-23, 2.41644e-21, 0, 5.56901e-18, 0, 0, 0
0.0861488, 0, 1.13059e-17, 0, 1.41421, -1.13059e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.84144e-20, 0, 0, 8.7328e-23, 4.94923e-21, 0, 1.12125e-17, 0, 0, 0
0.0940502, 0, 2.25298e-17, 0, 1.41421, -2.25298e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.76185e-19, 0, 0, 1.7718e-22, 1.0035e-20, 0, 2.23434e-17, 0, 0, 0
0.101952, 0, 4.50813e-17, 0, 1.41421, -4.50813e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.52537e-19, 0, 0, 3.6263e-22, 2.05285e-20, 0, 4.47079e-17, 0, 0, 0
0.109853, 0, 8.79286e-17, 0, 1.41421, -8.79286e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.87599e-19, 0, 0, 7.20173e-22, 4.07551e-20, 0, 8.71995e-17, 0, 0, 0
0.117754, 0, 1.69884e-16, 0, 1.41421, -1.69884e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.32848e-18, 0, 0, 1.41706e-21, 8.01783e-20, 0, 1.68474e-16, 0, 0, 0
0.125656, 0, 3.25193e-16, 0, 1.41421, -3.25193e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.54295e-18, 0, 0, 2.76312e-21, 1.56342e-19, 0, 3.22491e-16, 0, 0, 0
0.133557, 0, 6.16827e-16, 0, 1.41421, -6.16827e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.82343e-18, 0, 0, 5.34007e-21, 3.02223e-19, 0, 6.11696e-16, 0, 0, 0
0.141458, 0, 1.15954e-15, 0, 1.41421, -1.15954e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.06719e-18, 0, 0, 1.02305e-20, 5.79286e-19, 0, 1.14988e-15, 0, 0, 0
